step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
23500	-619.609424544696822	-626.464912495656222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602639544228063	0	1	3	5	6	6	8	10	8	8	10	10	10	10	10	13	10	12	14	12	10	14	15	13	13	14	16	13	13	15	13	15	14	16	13	15	15	16	18	18	17	17	17	16	17	18	19	19	19	16	18	16	20	17	17	21	19	20	19	18	20	20	19	20	19	20	19	21	20	19	20	22	22	20	21	23	22	20	23	23	22	24	22	22	21	21	23	23	22	24	22	24	23	24	25	23	24	23	24	26	26	26	28	28	28	27	29	0	1	2	2	3	4	5	10	6	4	7	9	5	7	6	12	10	6	13	14	4	11	19	13	8	18	26	10	21	16	13	20	25	28	13	26	18	18	33	50	32	33	33	31	36	55	27	44	36	32	33	31	60	44	37	40	52	36	54	35	32	41	41	40	44	57	54	55	54	27	36	59	69	48	41	66	78	50	63	63	62	41	64	66	66	26	74	56	58	76	48	63	49	59	79	68	72	66	53	83	95	57	76	102	76	100	96	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	3	2	1	3	2	1	3	1	2	1	3	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	3	2	2	1	2	1	1	2	2	2	2	1	1	1	2	2	1	1	2	2	1	3	1	1	1	3	2	2	1	1	1	3	3	2	1	2	1	1	2	2	1	3	2	1	2	1	3
24000	-642.035037025211295	-648.890524976170695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534581339911182	0	2	3	6	5	8	8	11	8	9	12	10	10	11	11	12	13	13	13	13	11	14	15	12	12	15	17	14	13	15	12	15	14	16	14	16	16	15	17	19	17	16	18	17	18	18	19	18	18	17	19	17	18	19	17	20	20	20	19	18	19	20	20	20	20	19	18	18	21	23	20	20	22	20	20	25	22	22	20	22	22	22	22	22	22	22	22	22	23	25	21	24	23	22	24	23	21	24	25	26	26	26	26	26	27	28	29	0	1	2	3	3	4	5	6	4	4	7	6	4	7	4	6	24	12	13	14	12	11	19	13	8	15	28	18	21	21	13	20	25	28	6	18	28	12	33	32	32	25	42	31	30	55	28	31	26	32	25	35	31	60	38	61	53	38	60	44	50	41	61	40	35	31	44	36	48	26	49	67	67	48	41	54	61	61	41	63	63	63	64	53	48	18	74	56	58	97	54	62	71	66	79	68	66	57	35	83	95	48	59	98	102	100	96	1	1	1	2	2	2	2	1	1	2	3	2	2	2	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2	2	1	3	2	2	2	2	1	3	1	1	3	3	1	1	6	2	3	1	1	1	1	2	1	1	2	2	1	1	2	4	1	1	2	3	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	4	1	1	2	2	1	4	2	2	2	2	1	2	7	2	1	4	4	1	1	1	3
24500	-607.785046891182560	-614.640534842141960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599775243649425	-1	1	3	3	5	7	7	10	7	10	12	10	10	12	12	13	12	12	14	13	12	14	15	13	13	15	17	14	14	15	12	15	14	16	14	16	17	14	18	19	17	15	17	18	17	16	20	17	19	17	18	17	19	19	18	20	19	18	19	18	20	20	20	19	20	20	19	21	20	22	20	21	22	21	19	24	22	23	22	22	23	24	23	23	21	21	23	21	22	25	22	24	22	23	25	24	24	24	26	27	26	26	28	25	27	28	29	0	1	2	2	4	4	5	6	4	9	7	6	9	7	8	12	9	9	9	7	12	11	24	13	21	18	28	18	16	21	13	14	21	28	31	28	26	15	33	50	32	25	25	35	38	38	27	35	27	32	33	35	31	60	46	50	35	45	35	48	50	41	32	50	31	48	60	38	35	47	49	44	85	59	41	53	61	61	63	63	62	78	64	48	60	18	74	56	58	97	60	75	71	59	79	68	84	65	73	83	79	104	102	76	73	100	89	1	1	1	1	1	2	1	2	1	2	3	2	1	2	1	2	3	2	2	3	2	1	1	2	1	2	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	2	3	1	1	2	2	1	3	1	2	2	2	1	3	2	1	4	3	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	4	2	1	2	1	2	2	2	2	2	1	1	2	3	3	2	1	2	1	2	1	3
25000	-650.726646994004227	-657.582134944963627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601685918236931	0	1	2	4	5	8	8	10	7	10	12	10	11	11	11	13	12	12	13	12	11	15	16	13	13	13	16	14	14	14	14	14	13	15	14	16	16	14	15	19	16	16	17	17	18	17	20	17	19	17	19	18	19	19	19	20	19	21	20	19	20	18	20	20	20	18	17	19	21	23	21	22	21	21	21	24	23	23	23	24	22	21	22	22	22	21	23	23	23	24	22	23	23	22	26	22	24	25	23	27	24	26	28	28	26	28	28	0	1	2	2	4	2	5	6	5	9	14	4	9	7	9	12	10	8	17	14	9	7	35	17	21	18	18	18	21	21	13	20	21	18	13	28	38	18	33	50	32	33	33	35	38	38	28	35	37	32	39	35	67	67	46	40	35	38	67	67	50	32	41	50	35	31	35	45	57	86	49	60	53	65	62	54	61	61	41	81	41	63	64	65	48	36	74	56	68	57	59	22	71	60	92	68	69	73	52	64	79	99	48	99	53	100	68	1	1	1	2	1	2	2	1	1	2	1	4	3	1	2	2	2	2	1	1	2	4	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	1	1	2	2	1	1	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	4	1	2	2	3	2	1	2	2	2	1	4	2	2	1	2	2	2	2	4	1	2	5	2	4	1	3
25500	-622.440302649138971	-629.295790600098371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555990685705014	0	2	3	5	6	9	7	10	8	8	11	10	9	10	11	13	12	12	13	12	11	15	15	13	12	14	16	14	15	15	13	13	15	15	14	17	16	15	19	18	16	14	17	18	18	17	19	19	19	16	18	17	19	18	19	21	19	20	20	17	20	20	20	19	20	19	19	20	21	22	20	21	21	20	21	24	22	23	22	22	23	23	22	21	21	21	23	23	23	23	23	24	23	23	25	22	22	24	24	26	27	25	27	28	26	28	28	0	1	2	2	3	4	4	4	5	5	7	9	4	7	6	12	13	8	6	7	8	11	31	17	21	18	18	18	16	16	8	20	42	28	31	28	26	18	33	50	32	8	33	31	38	27	28	52	26	14	42	35	35	31	46	64	23	45	35	23	40	41	41	50	52	35	60	45	60	49	37	48	48	52	41	48	61	61	63	62	80	75	64	54	52	47	60	63	68	97	54	40	71	57	79	58	60	73	84	56	79	84	102	99	59	100	89	1	1	1	2	2	2	1	3	1	1	1	1	2	2	1	2	2	1	2	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	4	2	1	3	2	3	3	2	2	2	3	2	1	2	1	3	1	1	3	2	2	1	2	1	1	2	2	2	1	1	2	2	3	1	2	1	2	1	1	1	2	1	1	3	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	4	1	2
26000	-598.840929284862568	-605.696417235821968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618131147985114	0	1	3	6	5	8	7	11	8	8	11	9	10	12	10	14	12	12	13	13	12	14	16	14	12	13	15	14	15	14	13	15	14	15	14	18	16	14	18	19	17	16	17	18	16	16	19	18	19	17	19	16	20	18	19	20	20	20	19	19	20	21	20	20	21	19	19	20	21	23	20	21	20	21	20	25	22	22	22	24	22	23	22	22	22	21	24	22	22	25	23	23	23	23	26	22	23	25	25	26	26	26	27	28	28	28	29	0	1	2	1	2	3	5	5	3	4	7	6	10	7	6	25	13	15	13	7	4	11	13	17	12	18	18	18	30	21	13	14	21	28	31	26	28	18	42	50	20	33	33	31	38	38	18	35	37	20	42	35	52	23	36	50	35	47	54	48	50	40	32	40	44	35	54	28	53	36	49	54	54	66	41	72	61	61	41	92	75	62	64	54	73	47	74	56	68	97	72	75	71	48	79	58	44	65	84	83	62	57	76	99	102	100	96	1	1	1	3	3	3	1	2	3	1	2	1	1	3	1	1	1	1	2	3	2	2	3	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	2	2	1	2	3	1	1	3	2	1	1	2	1	2	1	1	2	3	1	1	1	2	1	2	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	2	2	2	2	1	1	2	3	2	1	2	1	2	3	2	2	1	2	1	1	3
26500	-603.578967473081889	-610.434455424041289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556800907713350	-1	1	3	5	5	8	8	10	9	9	11	11	11	11	12	13	12	13	13	13	11	15	15	14	12	14	16	14	14	14	13	15	14	15	15	17	16	15	18	19	18	16	17	17	17	18	20	18	19	17	19	16	19	18	18	21	19	20	19	18	20	20	20	20	19	19	20	18	21	22	21	22	21	20	21	24	22	21	22	23	22	23	23	21	23	23	24	23	22	24	22	24	24	22	24	24	25	25	25	26	27	26	27	27	28	27	29	0	1	2	3	3	4	5	9	4	4	7	8	9	7	6	8	10	6	13	14	9	11	17	17	21	18	18	9	21	21	13	20	25	18	31	34	26	8	33	50	32	33	21	31	38	38	36	52	27	32	33	35	52	35	27	40	52	45	35	35	40	40	41	50	31	52	60	28	53	27	49	67	59	48	40	67	78	61	62	62	62	63	64	66	53	27	74	56	68	57	52	32	71	60	79	58	72	67	84	64	79	76	98	98	99	100	96	1	1	1	1	1	2	2	1	2	3	2	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	3	3	1	2	1	1	1	1	2	2	1	2	2	2	2	2	3	2	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	2	5	2	1	3	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	4	2	2	2	3	4	4	2	2	2	3	2	2	2	3	3	1	1	1	2	1	2
27000	-603.973896256127205	-610.829384207086605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580563899947742	0	2	3	5	6	8	7	10	9	9	11	10	11	11	11	12	13	12	14	13	11	13	13	11	13	14	16	15	13	15	13	16	14	14	15	18	16	15	18	19	18	16	18	17	17	18	19	19	19	17	18	18	20	17	18	20	19	21	18	19	21	21	20	19	19	20	20	20	21	21	21	21	21	22	20	25	22	20	22	23	19	23	22	22	22	23	23	22	22	23	21	25	24	23	26	24	22	24	25	25	27	27	27	27	27	28	29	0	1	2	2	3	4	5	6	4	4	7	6	6	7	9	12	24	6	9	14	12	7	13	9	21	18	28	26	21	25	13	20	25	18	31	27	34	18	33	50	14	25	42	35	28	38	27	35	37	32	33	35	44	35	38	32	35	68	54	54	78	40	32	32	52	52	59	38	59	36	27	59	48	52	32	72	61	40	41	41	41	41	64	52	53	70	74	40	34	53	60	82	71	54	79	58	57	53	52	83	79	76	48	99	99	100	89	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	3	3	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	3	2	1	1	1	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	3	2	1	1	1	3	1	1	3	1	1	2	2	2	1	1	1	2	1	3	2	2	1	1	1	2	4	1	1	1	2	2	2	1	1	2	3	1	4	1	5	1	1	2	3
27500	-594.106315929423090	-600.961803880382490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582461764453676	-1	2	1	6	4	9	7	11	9	10	11	11	11	11	12	13	12	12	13	11	11	13	15	13	12	14	16	11	15	15	13	15	14	14	15	17	16	15	18	19	18	16	17	18	17	16	18	18	19	18	18	18	19	18	19	22	20	21	19	16	21	20	20	20	19	20	19	20	20	21	21	21	22	22	20	23	23	20	23	23	22	24	22	22	22	22	24	21	22	22	22	23	23	23	25	23	25	24	25	26	27	27	26	25	27	27	28	0	3	1	5	2	4	5	4	4	4	7	9	10	7	6	12	13	10	13	7	6	7	31	9	21	28	18	9	21	16	17	20	25	18	31	28	26	28	42	50	20	33	33	35	26	38	26	35	36	32	33	35	35	60	46	88	54	68	60	35	41	32	32	50	35	44	60	36	44	55	36	67	52	53	41	53	61	50	41	63	41	62	64	54	66	36	66	40	58	69	72	62	71	59	63	68	69	48	53	83	95	99	53	57	99	100	89	1	1	1	1	1	2	1	2	2	2	3	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	4	1	2	2	1	4	1	2	2	1	1	2	2	1	2	2	2	3	2	2	1	1	1	2	1	2	3	3	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	3	1	2	2	1	2	2	2	2	1	1	1	1	2	2	2	3	2	3	3	3	2	1	1	3	2	1	1	3
28000	-600.684131545976584	-607.539619496935984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595458362343045	-1	1	3	6	4	8	7	10	9	9	11	11	10	10	11	13	12	11	13	13	11	15	15	13	11	14	15	12	15	14	14	14	15	14	13	16	15	15	18	19	16	16	16	17	18	18	18	16	20	18	18	17	20	18	19	21	19	21	20	19	21	21	20	20	21	19	19	19	20	23	19	22	21	21	21	24	23	22	22	24	22	23	23	22	23	22	23	23	22	23	22	25	22	21	24	24	24	23	25	26	27	27	26	25	27	27	29	0	1	2	3	2	4	5	6	4	3	7	9	10	7	6	12	13	8	13	14	9	7	19	17	9	18	28	18	12	21	5	20	25	18	13	18	26	28	33	32	32	25	25	48	34	38	26	31	47	32	25	35	44	48	46	50	44	38	60	54	40	41	41	50	57	48	54	38	44	45	36	54	57	52	63	60	78	61	62	62	63	62	64	65	57	36	74	56	58	69	60	75	36	44	62	89	90	65	84	83	95	104	99	66	99	100	96	1	1	1	1	2	1	2	1	2	3	2	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	2	1	2	1	3	1	2	2	3	2	1	2	2	2	1	2	3	1	1	1	2	1	1	2	3	2	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	3	2	2	1	1	1	2	1	1	1	1	3	1	1	2
28500	-630.676351270505506	-637.531839221464907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654023581554011	0	1	4	6	5	8	7	9	8	8	10	10	10	11	12	14	12	12	13	12	10	14	15	14	12	14	15	15	13	15	13	15	14	15	15	17	17	16	18	19	18	17	18	18	17	18	18	18	19	17	18	14	19	19	18	21	19	20	19	17	21	20	21	20	21	19	19	19	21	22	20	21	22	21	21	24	22	23	23	24	23	22	22	22	23	20	23	23	20	22	22	25	24	23	24	22	25	25	23	26	26	26	28	27	28	27	29	0	1	2	5	3	4	5	6	4	4	7	4	10	7	6	12	10	6	13	14	9	11	19	17	21	12	12	9	21	21	17	20	25	15	52	26	18	15	33	50	7	33	33	23	28	36	45	35	34	32	33	31	31	60	28	40	52	37	60	35	64	40	62	40	35	35	60	38	48	47	38	59	48	67	62	54	61	61	63	82	62	41	64	59	48	27	74	40	38	69	54	32	49	48	79	89	90	84	66	83	95	99	102	84	102	100	96	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	3	2	2	1	1	2	2	1	1	1	3	3	1	3	1	2	1	2	1	2	2	3	2	1	5	2	2	2	2	1	1	2	2	2	2	1	3	1	2	2	2	1	1	1	1	1	1	1	3	2	2	1	1	2	3	1	2	2	1	2	1	1	1	1	2	2	1	1	3	2	2	2	3	1	2	4	2	2	1	1	2	1	2	1	1	1	1	2	1	1	2
29000	-586.477294682162551	-593.332782633121951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751348109197015	0	1	3	5	6	8	8	10	7	9	11	10	10	10	11	13	11	12	13	13	10	14	14	13	12	14	15	14	14	15	13	15	14	14	15	17	16	14	18	18	17	16	18	18	18	17	18	17	18	17	17	16	18	18	18	21	19	19	20	19	19	20	19	20	21	19	20	18	21	23	20	21	21	22	21	24	20	22	22	22	21	23	23	21	22	22	23	23	22	25	22	22	23	23	25	24	24	24	25	25	26	25	26	27	28	27	29	0	1	2	3	4	4	5	4	3	9	7	6	10	7	9	12	13	6	17	7	4	11	13	17	21	18	16	18	16	21	9	11	25	18	31	28	27	18	33	50	20	33	42	35	38	38	28	35	37	32	33	31	52	35	46	40	23	68	54	35	50	63	32	40	35	35	54	38	35	47	27	67	60	65	62	67	40	77	32	63	63	62	64	35	84	47	74	56	68	69	66	75	71	84	79	89	65	85	76	83	95	53	65	53	104	100	96	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	1	2	3	2	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	3	4	1	1	2
29500	-609.585754307550019	-616.441242258509419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601496763670066	0	1	4	5	6	9	7	9	7	10	11	10	10	10	11	13	12	12	13	13	11	14	14	14	12	13	16	13	12	15	15	15	14	16	15	18	15	15	18	19	17	16	18	17	17	16	19	19	18	17	18	17	20	17	19	21	19	20	20	18	20	20	21	20	20	19	19	19	21	19	21	20	21	21	19	24	22	21	23	23	23	22	22	22	21	23	24	22	22	24	23	23	23	22	25	24	24	24	25	26	24	27	28	27	27	27	29	0	1	2	2	3	9	5	3	3	6	7	6	6	7	6	12	13	6	13	14	9	11	13	17	21	15	18	18	9	16	19	14	25	18	23	28	26	28	33	50	32	33	42	35	38	18	6	35	27	32	42	35	44	35	46	40	35	45	60	54	32	41	41	32	35	35	54	38	54	36	49	60	48	57	32	59	78	61	63	62	63	63	64	66	52	45	74	56	68	69	67	14	47	72	63	89	72	65	57	83	79	97	53	66	99	100	96	1	1	3	2	1	1	1	3	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	3	1	1	2	1	1	1	3	1	1	2	1	1	2	2	1	2	2	6	2	1	1	2	1	2	1	2	1	2	2	1	1	3	2	3	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	2	1	1	2	2	3	3	1	2	1	2	2	3	2	1	2	3	3	1	1	3
30000	-623.110641595668312	-629.966129546627712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608671997148353	0	1	3	6	5	7	7	9	8	9	10	10	10	11	11	13	13	11	14	12	10	14	15	11	12	12	17	14	14	14	13	14	14	15	14	17	16	15	18	18	17	16	17	17	18	18	19	17	19	17	18	15	20	17	16	19	20	20	19	19	18	21	20	20	18	19	20	20	21	22	18	22	21	21	20	22	22	21	22	24	23	23	22	22	23	22	23	22	22	23	20	24	21	23	25	23	24	24	24	25	27	26	27	28	28	27	30	0	1	2	5	2	3	5	9	4	6	7	4	6	7	8	8	24	8	17	14	9	11	13	13	6	4	18	18	21	21	13	20	25	18	31	34	26	26	33	50	32	33	33	35	38	28	36	52	71	32	33	35	48	35	26	40	52	45	54	48	50	32	41	32	52	52	54	34	66	34	55	60	91	59	50	59	62	61	63	62	41	79	64	65	48	47	74	56	68	57	23	75	71	60	62	68	57	72	72	83	95	84	99	99	99	100	96	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	2	1	1	1	1	2	3	2	1	2	2	2	2	3	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	2	2	1	1	1	2	2	1	2	2	2	1	3	1	1	1	1	4	2	4	1	2	2	3	1	3	1	2	1	1	2	2	1	2	1	1	3	1	1	2	3	2	1	2	1	2	2	2	2	1	2	1	2	1	1	2	1	3	2	2	3	1	4
30500	-619.936807172930116	-626.792295123889517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539289602003526	0	2	4	6	6	8	8	10	8	9	10	10	9	10	12	12	12	12	12	12	11	14	16	14	12	13	17	15	14	15	13	15	14	14	14	18	16	16	19	17	16	15	18	17	17	16	20	17	16	16	19	18	20	19	17	21	19	20	19	19	20	21	19	20	20	20	20	19	21	22	20	21	21	21	20	23	21	22	22	24	22	23	22	22	22	21	23	23	22	25	22	24	24	23	25	24	24	24	25	26	25	25	28	27	27	27	29	0	1	1	3	3	5	5	4	4	4	7	9	6	5	8	12	13	6	10	14	6	11	35	17	21	21	28	34	25	21	19	20	25	18	31	19	28	26	25	50	32	25	42	35	46	18	27	35	28	32	42	35	23	35	46	50	35	38	44	35	40	32	41	32	35	35	52	46	60	28	26	59	54	52	41	59	61	61	63	62	63	63	64	35	54	36	74	50	68	97	53	63	71	65	63	89	60	85	76	83	79	84	99	99	85	100	89	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	2	1	2	1	2	2	3	2	2	1	1	1	1	1	2	1	2	1	1	1	3	1	2	3	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	1	3	2	2	1	2	2	3	2	2	3	2	1	1	1	4	3	2	1	1	2	2	1	2	2	1	2	2	1	3	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	1	2	1	3
31000	-606.629758279486055	-613.485246230445455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691288907334129	0	2	3	5	6	8	7	7	9	10	11	10	10	12	12	13	11	11	13	11	11	14	15	12	13	13	16	14	15	15	13	15	14	15	15	17	15	14	17	19	16	16	15	17	17	15	19	17	18	17	17	18	19	19	18	20	19	20	19	18	19	20	20	19	19	19	20	19	20	23	21	21	21	21	20	23	22	23	23	24	22	24	22	21	21	22	24	22	21	25	22	24	23	23	26	23	24	23	24	26	27	27	27	26	26	28	28	0	1	2	3	4	4	5	4	4	6	7	6	4	20	4	12	13	6	17	7	12	14	31	17	21	18	10	26	25	16	13	14	25	26	31	28	18	26	33	50	32	33	25	35	38	28	36	35	37	32	33	35	35	31	46	40	35	68	60	48	50	41	32	50	35	35	60	36	52	86	26	67	35	65	41	67	61	61	62	63	40	81	64	44	66	27	74	56	37	97	53	75	36	53	63	89	57	31	53	64	79	99	98	99	99	100	89	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	4	1	2	1	2	3	2	2	1	2	2	1	2	2	1	3	1	1	2	1	2	2	2	3	3	1	2	5	2	3	3	2	2	1	1	1	4
