step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
22500	-563.746553833547523	-570.602041784506923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640319647331625	0	1	3	2	3	2	3	3	5	4	4	6	4	4	5	5	5	5	5	6	3	6	6	6	6	6	7	7	7	8	6	7	7	8	9	8	7	8	8	9	9	9	9	9	8	9	9	9	10	10	10	10	11	10	10	11	13	11	9	10	11	12	12	13	12	12	11	12	12	12	12	12	14	12	13	11	13	13	13	13	13	13	13	13	14	14	15	13	12	14	14	14	15	14	15	14	15	17	14	15	17	16	17	17	17	18	18	19	19	20	21	20	0	1	4	1	6	2	6	6	21	5	5	16	6	7	14	7	13	13	13	9	6	14	15	17	18	19	9	14	16	9	9	9	22	11	29	20	20	20	31	19	27	30	39	33	33	37	20	31	48	45	39	44	44	46	46	35	76	35	34	59	43	52	51	49	76	67	42	35	58	50	51	45	54	67	58	43	49	76	56	67	69	58	58	58	70	80	79	58	43	77	68	81	82	84	94	59	63	92	82	94	87	99	94	87	102	81	103	105	0	92	81	109	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	3	1	2	1	3	2	1	1	2	2	3	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	2	3	1	1	1	3	1	2	2	3	2	1	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	3	3	2	1	1	2	1	2	2	1	4	1	1	1	2	5	1
23000	-598.744852358421554	-605.600340309380954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612840105672016	0	1	3	2	4	2	3	3	5	3	4	6	4	5	5	4	5	5	5	6	6	5	6	6	6	6	7	6	7	8	7	7	8	8	9	8	8	9	5	11	9	8	9	9	8	8	9	9	10	10	10	10	12	10	10	10	12	11	10	11	11	12	12	11	12	12	12	12	12	12	12	12	15	13	13	14	13	13	13	13	13	13	13	13	14	13	15	12	13	14	14	14	15	14	15	15	15	18	15	15	18	16	16	17	17	17	18	19	19	20	21	21	0	1	4	1	10	2	6	6	10	6	8	7	8	11	11	8	13	13	13	9	9	11	15	17	18	19	7	11	10	39	39	22	28	6	29	20	39	31	10	12	30	20	20	34	28	20	20	39	48	34	43	33	45	37	37	35	20	48	33	50	43	52	42	49	61	56	56	56	58	59	51	52	76	63	58	20	31	64	29	35	69	58	69	69	70	66	79	58	30	78	79	81	82	84	84	60	57	92	82	80	87	93	94	80	93	81	103	105	0	106	106	109	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	4	2	2	1	2	2	3	1	2	3	1	1	1	2	2	1	1	1	2	1	2	2	1	4	2	1	1	2	2	3	1	1	2	2	2	1	2	2	2	1	1	2	7	3	2	2	4	1	2	1	1	2	1	1	1	4	1	1	1	2	1	2	4	1	1	1	2	2	1	2	2	1	3	1	1	1	2	3	2
23500	-539.551897547527005	-546.407385498486406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633095937455673	0	1	3	2	5	2	3	3	4	4	4	6	4	3	5	4	5	5	4	6	6	6	6	6	6	6	8	7	7	7	7	7	8	6	9	8	8	9	8	11	9	9	8	9	8	9	9	9	10	10	10	10	12	10	10	11	11	11	8	10	11	12	12	11	12	12	12	10	12	12	12	12	15	13	13	14	13	12	13	12	14	13	13	13	11	14	15	14	13	14	14	14	15	14	14	15	15	16	15	15	18	16	17	17	17	18	18	18	19	20	19	21	0	1	4	1	6	2	6	6	8	7	14	16	8	6	11	7	13	13	6	5	9	11	15	17	13	5	12	34	20	20	5	14	28	11	29	30	20	30	31	26	27	29	30	28	22	20	27	20	39	59	48	45	45	46	46	29	48	42	28	59	51	52	51	49	51	56	68	29	58	85	61	52	54	68	69	51	78	64	56	42	69	69	58	58	50	74	74	83	43	77	79	83	82	84	84	60	89	81	82	94	87	99	94	87	102	81	94	105	0	106	106	109	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	1	3	2	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	3	2	1	3	1	1	2	3	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	3	1	1	2	2	1	1	2	1	1
24000	-541.239898369533307	-548.095386320492707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610126815570537	0	1	3	1	5	2	3	3	5	4	4	4	4	3	4	3	5	6	5	6	6	6	6	6	5	6	8	7	7	7	7	7	6	8	9	8	8	9	8	11	9	9	9	9	9	9	8	9	10	10	10	10	12	10	10	11	11	10	11	11	10	11	12	11	12	11	10	12	12	12	12	12	15	12	13	14	12	13	10	11	14	13	13	13	12	13	15	14	13	14	14	14	15	14	15	14	15	17	16	15	15	16	17	17	17	18	17	18	18	20	21	21	0	1	4	1	10	2	6	6	6	7	14	16	8	6	14	6	13	25	13	7	9	11	15	17	13	19	22	21	20	20	20	22	11	28	29	20	20	30	31	19	27	29	30	33	28	20	20	39	39	45	43	28	45	46	46	29	79	35	50	50	30	52	43	49	61	29	29	29	58	50	66	52	89	79	69	63	64	64	29	67	69	69	35	69	60	66	68	75	46	77	74	69	69	84	84	85	86	81	93	94	91	93	94	87	102	98	100	105	0	106	106	109	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	3	2	3	2	2	1	2	2	1	1	2	1	2	3	1	2	1	2	1	1	2	3	1	3	2	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	3	2
24500	-547.551774973534748	-554.407262924494148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689918782997257	0	1	3	2	5	2	3	3	5	4	4	5	4	3	5	6	5	5	5	6	6	6	6	6	6	6	6	6	7	8	7	7	8	8	9	8	8	9	8	9	7	9	9	9	8	8	9	9	10	10	10	10	12	9	10	11	13	11	11	11	11	12	12	11	12	12	12	11	12	12	12	11	13	13	13	11	12	13	13	13	13	13	13	13	14	14	15	14	13	14	13	12	15	14	15	15	14	15	16	15	18	16	17	15	17	18	17	19	19	19	21	21	0	1	4	1	11	2	6	6	8	8	14	6	7	6	14	12	13	13	13	9	12	9	15	17	18	19	9	11	9	20	20	22	28	28	29	20	20	20	31	19	27	29	37	33	28	20	37	31	48	33	43	33	45	37	36	29	35	42	50	50	51	72	43	49	51	56	29	42	58	50	51	52	30	76	69	43	56	64	42	67	92	58	58	58	60	68	74	69	30	77	35	58	69	84	84	85	76	92	93	94	87	93	94	74	82	98	94	105	0	106	110	109	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	1	4	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	4	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	3	2	1	1	3	1	1	1	2	2	1	1	3	1	2	1	2	2	2	1	1	1	2	2
25000	-577.425731805753685	-584.281219756713085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605156083628062	0	1	3	2	4	2	3	3	5	4	4	6	4	3	5	6	5	6	5	5	6	6	6	6	6	6	8	7	7	7	6	7	7	8	8	8	8	9	8	10	9	9	9	9	9	9	9	8	10	8	9	10	10	10	8	10	13	11	10	11	10	12	12	11	12	11	11	12	12	12	11	12	15	13	13	12	13	12	12	13	14	13	13	13	13	14	13	14	11	14	14	14	15	14	15	14	15	16	15	14	18	16	17	17	17	16	18	18	19	18	21	21	0	1	4	1	6	2	6	6	6	7	14	8	6	6	11	5	13	13	13	10	9	14	15	17	13	19	10	5	20	20	20	22	11	33	29	30	30	30	31	18	27	29	30	33	33	30	20	31	39	33	29	28	44	38	30	35	46	42	50	50	43	52	89	39	89	35	35	35	58	50	61	44	54	35	58	61	78	39	29	68	69	69	58	69	60	67	42	58	43	77	79	58	58	84	100	85	89	92	82	84	87	99	94	87	102	92	103	102	0	81	110	109	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	1	2	1	3	1	3	2	2	1	2	1	2	3	3	1	2	1	1	3	1	2	1	2	1	2	3	1	2	1	1	2	2	2	1	1	1	4	2	2	1	2	1	2	3	1	2	1	1	1	1	3	2
25500	-550.691251137082759	-557.546739088042159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698683238484979	0	1	2	2	5	2	3	3	4	4	4	6	4	3	5	5	5	6	5	5	6	6	6	6	5	6	7	7	7	7	7	7	7	8	9	8	8	8	8	11	9	9	9	9	8	9	8	9	10	9	10	10	12	10	10	10	13	11	11	11	11	10	12	13	12	10	10	12	12	12	12	12	15	13	13	14	13	11	13	13	13	13	13	13	13	12	15	14	11	14	13	14	15	14	15	15	15	17	15	15	18	16	17	17	17	18	18	17	19	20	21	21	0	1	1	1	11	2	6	6	8	7	14	16	7	6	14	10	13	25	13	10	9	11	15	13	13	19	10	22	20	9	20	11	22	33	29	21	20	30	30	19	27	29	36	33	33	20	30	39	39	22	43	22	45	31	20	42	63	56	50	50	51	45	43	78	61	35	29	37	58	50	51	62	76	35	69	68	78	49	68	67	58	69	69	69	59	29	68	69	43	78	86	81	82	84	94	85	76	81	82	94	87	99	94	87	99	98	103	93	0	98	98	109	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	3	1	1	2	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	3	2	1	2	3	1	1	2	1	1	2	1	3	1	1	2	1	2	2	2	1	1	1	1	3	2	1
26000	-552.963872180551903	-559.819360131511303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620770530981741	0	1	3	2	4	2	3	3	5	4	3	6	3	5	5	3	4	6	5	5	6	6	6	6	5	6	8	7	6	7	7	7	7	8	9	8	8	8	8	10	9	9	9	9	9	9	9	9	10	10	9	10	12	9	10	11	12	11	11	11	11	11	12	12	10	11	11	12	12	12	12	12	15	11	13	14	13	10	13	13	14	13	13	13	14	13	15	13	13	14	14	13	15	14	15	15	15	16	16	15	18	16	16	17	17	18	18	19	19	20	21	20	0	1	4	1	8	2	6	6	8	7	6	14	6	11	11	6	13	13	13	10	9	14	15	17	13	19	33	14	20	20	20	22	11	28	29	20	20	33	31	18	27	29	30	33	34	37	38	31	48	44	39	44	14	30	54	42	43	35	50	33	51	44	30	78	51	42	29	51	58	59	51	62	76	35	69	89	78	39	74	63	92	69	69	58	70	68	56	69	56	63	63	69	82	84	84	85	76	92	93	94	87	93	94	79	102	98	103	102	0	106	106	109	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	4	2	1	2	2	2	1	2	2	2	5	1	1	1	2	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	4	1	2	1	2	1	2	1	1
26500	-554.867612579619504	-561.723100530578904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694101299369734	0	1	2	1	5	2	3	3	5	4	4	6	3	5	5	6	5	5	5	5	6	6	6	6	6	4	8	6	7	8	6	7	8	7	9	8	7	8	8	11	9	9	9	9	9	9	9	9	10	10	9	8	11	10	10	11	13	11	8	9	11	11	11	13	12	12	12	11	12	12	12	12	15	12	13	13	13	12	11	12	12	13	13	13	14	14	15	14	14	14	14	14	15	14	15	15	14	18	16	15	18	16	17	17	17	16	18	19	17	18	21	21	0	1	1	1	7	2	6	6	7	6	7	20	6	11	11	20	13	13	26	8	9	11	15	13	18	13	11	14	20	37	20	22	28	28	39	37	31	5	31	19	27	29	30	33	33	37	38	31	48	59	16	28	44	30	46	35	67	42	22	59	51	52	43	49	61	56	29	29	58	59	51	62	89	35	69	80	78	39	42	37	58	58	69	58	50	56	86	75	43	77	67	58	82	84	84	85	56	106	93	94	87	93	100	87	102	92	103	105	0	106	98	109	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	2	1	1	1	1	2	2	4	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	2	1	2	2	1	2	2	2	3	1	1	3	2	1	3	3	1	1	2	1	1	1	3	1	4	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	3	3
27000	-574.587770817815795	-581.443258768775195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683342427658546	0	1	3	2	5	2	3	3	4	4	4	6	3	5	5	6	5	6	5	6	5	6	6	6	5	4	8	7	7	8	7	7	8	8	9	8	6	8	8	8	9	9	8	8	9	9	9	9	10	10	10	10	12	10	9	10	10	11	11	11	11	12	12	13	12	11	12	11	12	12	12	12	13	11	13	14	12	10	12	10	14	13	13	13	14	14	12	14	13	14	13	14	14	14	15	15	15	18	16	15	17	15	16	17	17	17	17	19	19	20	20	21	0	1	4	1	8	2	6	6	4	7	8	9	6	11	11	8	13	25	26	7	9	5	15	17	13	13	20	11	20	37	20	22	5	5	29	20	6	20	31	26	28	30	20	28	33	36	37	37	39	33	48	33	33	36	20	35	38	80	50	50	51	52	68	77	43	35	29	56	58	50	51	52	54	56	69	91	78	31	80	29	69	69	58	58	60	91	74	75	63	77	56	69	82	84	84	85	63	81	93	84	76	93	94	87	102	92	103	105	0	106	106	109	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	3	1	1	1	1	3	2	2	1	2	1	1	1	1	2	1	1	4	2	2	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	3	2	2	2	2	1	2	2	2	1	1	1	1	3	2	1
27500	-566.569978770362582	-573.425466721321982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687750181486371	0	1	2	1	5	2	3	3	5	4	3	6	3	5	4	6	5	6	5	6	6	5	6	6	6	4	8	7	7	8	7	6	8	8	9	7	8	8	8	9	9	9	9	9	9	9	9	9	10	9	10	10	11	10	10	11	12	11	11	11	11	12	12	13	12	12	12	10	12	12	12	11	15	10	13	11	12	12	13	12	14	13	13	13	14	14	14	13	13	14	14	13	15	14	15	15	15	18	15	15	18	16	17	17	17	16	18	19	19	20	21	21	0	1	1	1	7	2	6	6	10	8	6	10	6	11	11	8	13	5	26	10	9	11	15	17	13	13	20	5	20	20	20	22	28	20	29	5	20	31	31	13	27	29	20	33	33	37	38	31	48	34	43	45	33	46	20	29	35	29	50	50	51	72	35	78	76	35	42	29	58	50	43	52	63	29	58	38	49	49	29	37	75	58	58	69	60	63	80	69	61	77	67	58	82	75	84	70	63	92	75	84	80	99	94	87	102	92	103	105	0	98	110	109	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	3	3	2	2	2	1	1	1	1	1	1	2	2	1	3	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	3	3	2	1	4	1	2	2	1	3	1	2	1	1	1	2
28000	-590.498933385763848	-597.354421336723249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627471699931637	0	1	3	2	5	3	3	3	5	2	3	5	3	5	5	6	5	6	5	5	3	6	6	6	6	4	7	6	7	8	7	7	8	8	9	7	6	9	6	11	9	9	9	9	9	7	8	9	10	9	9	10	12	10	10	11	12	11	11	11	11	11	11	13	12	12	11	12	12	12	11	12	12	13	13	14	13	13	13	11	14	13	13	13	14	14	15	14	14	14	14	14	14	14	14	15	15	18	14	15	16	16	16	17	17	18	17	19	19	19	20	21	0	1	1	2	7	10	10	10	21	2	10	7	10	11	11	12	13	13	26	8	10	14	15	17	17	13	2	14	37	20	39	11	28	28	29	20	20	12	20	12	27	29	30	33	33	37	20	39	39	33	16	44	45	36	46	29	46	42	50	50	51	52	43	49	61	67	29	63	58	60	51	62	67	56	58	63	49	49	68	29	67	69	69	58	59	68	74	69	43	77	80	58	75	84	84	60	67	92	75	94	67	99	94	48	102	92	103	105	0	98	106	109	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	3	1	1	2	1	3	1	1	2	1	1	2	1	4	2	2	1	1	1	1	1	3	2	1	3	1	2	3	2	1	3	2	2	2	2	1	2	2	1	1	4	1	1	1	2	1	1	1	2	3	2	2	1	2	1	1	1	2	3	2	1	2	2	1	2	2	1	1	1	3	3	2	1	1	4	2	2	5	1	2	1	2	1	1	2	2
28500	-570.500235900168491	-577.355723851127891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639455473068115	0	1	2	2	5	3	3	3	5	2	4	6	3	5	5	6	4	6	5	5	4	6	6	6	4	4	8	7	7	7	7	7	7	8	9	8	7	9	6	11	9	9	9	9	8	8	8	9	10	9	8	10	12	8	10	11	13	11	11	11	11	12	11	11	12	12	12	12	12	12	12	12	15	13	13	13	12	13	13	13	13	13	13	12	14	13	15	13	14	14	14	14	15	14	14	15	15	16	16	15	18	16	16	17	17	18	18	18	19	19	21	20	0	1	1	1	8	10	10	10	21	2	6	6	10	11	11	5	13	25	26	6	10	14	15	17	13	13	5	11	20	20	39	22	14	28	29	29	20	54	20	19	27	37	36	33	28	30	20	29	30	33	20	33	52	20	29	48	63	35	50	50	51	52	35	49	51	42	56	42	58	60	51	52	37	56	68	43	64	64	67	42	58	68	58	58	60	67	56	58	63	77	67	58	58	84	84	85	89	92	93	95	35	93	84	87	99	92	103	105	0	106	110	109	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	2	1	1	4	1	2	1	2	1	1	2	2	3	2	2	2	2	3	2	2	1	2	2	2	2	1	2	1	2	2	1	3	1	1	1	2	4	2	1	2	1	2	1	3	2	1	2	1	2	1	1	2	2	2	1	2	2	2	2	1	1	2	1	1	6	1	3	2	1	4	2	1	1	1	2	1
29000	-553.808772269152541	-560.664260220111942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724653896852566	0	1	3	2	5	3	3	3	5	2	4	6	4	5	5	5	5	5	5	6	6	5	6	6	6	3	8	6	7	8	7	6	7	8	9	8	8	9	6	9	9	8	9	9	9	9	9	9	9	10	10	10	10	10	10	10	12	11	11	11	11	12	12	11	12	11	10	11	12	12	11	12	15	13	12	14	13	13	10	13	14	13	13	13	14	14	15	14	13	12	14	14	14	14	14	15	14	18	15	15	17	16	16	14	17	18	18	18	18	19	21	21	0	1	1	1	11	10	10	10	2	2	7	16	26	11	11	10	13	13	26	5	9	11	15	17	18	10	5	11	20	20	39	9	28	28	29	20	20	37	7	19	27	29	39	33	33	30	30	31	31	5	36	44	33	30	35	29	37	56	50	50	43	52	51	49	51	35	35	29	58	59	43	52	67	66	58	89	90	90	35	79	69	69	69	58	60	67	104	75	63	64	80	58	82	84	84	85	89	92	93	94	87	93	94	80	102	92	103	105	0	98	110	109	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	3	2	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	3	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	4	2	1	1	1	2	2
29500	-593.413131053170446	-600.268619004129846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569081967360078	-1	2	3	1	5	3	3	3	4	2	4	6	4	5	5	5	5	6	5	5	6	6	6	6	5	3	6	7	7	7	6	7	8	7	8	8	8	9	8	10	9	9	8	9	9	9	9	9	10	9	10	10	12	10	9	10	12	11	11	11	11	12	12	11	9	12	12	12	12	12	12	12	15	13	13	14	13	13	13	12	12	13	13	13	14	13	14	14	14	12	14	14	14	14	15	15	15	17	16	15	18	16	17	17	17	16	18	19	18	19	21	21	0	4	4	1	7	10	10	10	7	4	8	8	26	11	11	6	13	25	26	8	9	5	15	17	13	10	6	11	20	21	20	22	34	20	30	6	30	30	31	19	27	29	27	33	34	37	30	20	39	33	43	33	33	20	20	29	36	56	50	50	48	52	43	49	36	29	42	29	58	50	51	52	46	80	69	63	90	64	63	56	58	69	58	58	59	48	67	75	47	64	79	81	68	84	84	60	76	92	93	94	74	93	94	87	102	81	84	102	0	92	110	109	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	4	1	1	2	2	3	2	1	1	2	1	2	3	2	1	2	2	2	3	1	1	2	1	2	1	2	2	2	1	1	3	2	4	1	2	2	2	3	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	2	1	1	2	2	1	1	2	1	2	2	1	3	2	2	2	1	2	2	2	1	2	2	3
30000	-577.334303968592280	-584.189791919551681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608126681411849	0	1	3	1	5	3	3	3	5	2	4	4	4	5	5	6	5	6	5	5	6	6	6	6	5	3	8	6	7	8	7	7	7	8	9	8	8	8	8	8	9	9	9	8	9	9	9	8	10	7	10	10	12	9	10	11	13	11	10	11	11	12	12	13	12	12	12	12	12	12	12	12	15	10	13	11	13	12	13	13	13	13	13	12	12	14	15	14	13	11	13	14	14	14	15	15	14	16	16	15	16	15	17	17	17	17	18	18	17	19	21	21	0	1	4	1	6	10	10	10	10	2	7	8	26	11	11	8	13	25	13	10	9	14	15	17	13	10	16	11	20	20	20	22	11	33	29	20	31	31	31	19	27	29	30	33	33	30	38	31	48	28	43	34	14	37	20	35	76	42	50	59	51	44	43	78	61	42	31	56	58	59	51	44	55	30	58	43	90	90	35	67	69	69	58	58	50	56	68	75	63	48	56	82	69	84	84	85	89	92	75	94	86	93	94	68	102	92	103	105	0	106	110	109	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	1	2	1	1	3	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	5	1	3	2	2	2	2	1	1	3	2	1	1	2	3	1	1	2	2	3	3	2	2	2	1	1	2	1	1	1	1	1	4	1	2	1	1	3	1	1	2	1	2	2	1	2	2	1	2	1	2	4	2	2	1	1	1	2	2	3
