step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
25000	-655.866162674057705	-654.400799100531572	-1.465363573526158	0.000138627594185	0.000044600657211	0.321730009620261	0.480355417454870	-1	3	6	7	9	11	10	9	11	11	12	12	15	13	15	16	18	16	19	19	21	20	20	19	21	21	20	22	21	23	21	24	24	24	24	25	22	23	23	24	23	25	25	26	28	27	26	26	27	27	26	27	29	27	30	29	31	30	32	32	31	35	32	32	31	34	34	34	32	34	35	33	34	35	34	36	35	36	37	36	42	40	41	41	40	43	44	44	43	45	46	45	47	50	50	50	49	51	53	52	0	0	2	2	4	4	5	4	5	5	10	10	12	12	10	7	10	14	7	16	10	13	13	6	10	11	17	17	23	31	19	31	31	38	17	21	19	25	12	24	25	33	7	41	48	25	42	34	47	32	32	25	54	34	51	54	56	35	34	55	36	51	54	57	23	63	46	54	50	54	42	63	63	0	34	73	25	68	19	62	85	80	80	78	80	81	71	81	85	86	90	85	85	89	85	88	93	86	95	93	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	3	3	2	5	1	4	2	3	4	5	6	1	2	1	1	1	1	1	1	3	2	1	1	6	3	1	1	7	1	1	4	1	1	1	1	1	3	1	1	2	1	1	2	4	1	4	5	2	1	4	1	3	5	2	3	6	1	1	1	5	1	6	1	8	1	1	2	2	3	1	1	4	1	2	1	1	2	3	4	5	3	1	4	1	2
25500	-774.658484428282463	-773.208819929102560	-1.449664499179898	0.000112024664457	0.000037687943446	0.336425407999978	0.410447428824282	1	2	5	8	10	11	9	10	12	9	13	14	14	14	15	17	16	17	18	20	18	19	19	20	19	21	20	22	22	22	20	25	22	22	24	24	22	24	25	21	24	26	26	25	27	27	26	27	27	28	28	26	28	29	29	26	30	30	31	31	31	35	31	32	34	33	34	33	33	34	34	35	34	34	35	37	35	36	37	38	41	41	41	42	40	43	44	44	43	44	46	49	46	50	51	50	49	50	52	53	0	0	2	3	7	3	3	10	5	4	7	8	6	6	13	14	14	4	14	16	6	6	17	14	17	25	6	18	31	26	22	38	40	16	23	24	24	40	40	5	26	44	40	41	14	43	25	33	44	45	35	32	56	56	52	30	32	52	44	26	39	32	56	48	44	63	60	45	61	64	11	29	68	0	66	60	46	66	53	62	85	85	38	79	80	81	84	81	85	77	86	93	85	89	86	86	88	81	98	88	1	1	2	2	1	3	2	1	1	1	3	1	1	3	1	2	1	4	2	2	5	3	2	3	1	1	3	3	1	1	1	1	1	2	2	3	1	2	2	7	2	1	2	1	5	1	4	3	1	1	2	1	2	2	1	2	2	2	3	5	3	4	2	3	5	1	1	3	1	2	9	6	1	1	1	3	3	2	8	1	1	1	7	3	1	1	1	2	1	3	1	1	3	2	4	3	2	4	1	3
26000	-625.136475656454536	-623.602144471266001	-1.534331185188522	0.000113610736567	0.000030998725740	0.272850319229170	0.428502619748950	1	4	7	7	9	11	9	9	11	10	13	12	15	12	16	17	16	17	18	20	20	19	18	20	20	20	21	23	22	24	22	24	23	22	22	23	24	24	24	24	24	26	25	25	28	25	26	27	28	28	29	26	28	30	30	28	30	30	32	31	30	34	32	32	34	35	33	33	32	35	34	34	34	34	35	36	36	37	36	39	41	41	39	41	43	43	43	44	44	44	45	48	47	51	51	50	49	50	54	52	0	0	2	2	4	8	4	4	10	3	6	10	12	5	13	9	8	13	3	11	18	15	15	19	19	18	22	23	25	23	21	29	14	17	21	20	29	18	34	25	21	40	41	41	42	24	41	47	41	30	35	28	34	38	56	36	56	30	45	61	36	30	26	25	41	43	60	38	37	63	52	45	56	0	53	72	54	63	56	58	71	71	54	80	81	82	81	85	85	63	88	86	88	89	90	85	91	92	100	98	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	3	3	1	5	3	2	2	1	1	1	1	2	3	1	4	1	1	6	3	1	2	1	3	2	4	1	1	1	1	1	3	1	1	2	3	4	2	3	3	1	2	1	3	2	1	4	6	6	6	6	5	1	6	4	1	4	3	3	1	4	1	3	2	3	7	3	3	4	1	1	1	1	1	1	4	1	3	2	3	4	4	3	1	1	1
26500	-673.004395069529210	-671.463791307597376	-1.540603761931786	0.000141639448480	0.000038139883911	0.269274445224087	0.404492868245467	1	3	7	7	9	10	9	9	10	11	12	14	14	12	16	17	17	17	18	19	20	18	19	20	21	20	20	23	20	24	23	23	24	24	23	23	24	23	24	25	24	26	25	26	28	27	27	27	27	28	28	27	28	29	31	29	29	30	32	31	30	34	32	33	33	34	33	32	32	32	34	35	35	34	35	37	37	36	37	39	40	41	41	42	43	42	43	42	44	44	46	49	48	49	51	51	47	51	53	52	0	0	2	2	4	5	4	4	2	5	5	4	14	7	13	7	9	13	14	9	18	14	22	5	27	22	22	23	22	32	23	27	26	20	18	16	36	16	38	16	21	21	32	41	18	39	41	41	41	32	33	18	26	39	53	47	43	45	10	48	54	58	36	63	47	58	59	54	53	53	12	67	70	0	64	73	24	56	67	62	78	57	59	76	81	81	54	55	80	88	81	71	82	86	80	93	86	89	100	92	1	1	2	1	1	1	1	1	4	1	2	4	1	1	1	4	4	1	2	3	2	2	1	4	1	2	1	2	1	1	2	1	2	3	3	2	1	2	1	4	2	3	1	1	5	1	2	2	2	2	2	4	4	2	1	1	2	1	12	3	1	2	4	1	2	2	1	1	2	3	9	1	2	1	1	1	7	3	1	2	2	5	5	3	3	1	7	3	2	1	3	6	2	3	4	2	3	3	1	1
27000	-653.759534994304886	-652.289163647852092	-1.470371346452756	0.000165669426238	0.000052584509712	0.317406240280742	0.432880738790360	-1	4	6	8	10	10	9	9	11	11	12	14	13	13	15	17	18	18	17	19	21	18	20	21	20	21	21	22	22	23	23	24	24	24	22	24	22	23	25	24	25	26	25	24	27	28	26	27	27	26	26	28	29	30	30	26	31	30	31	32	31	34	34	32	34	35	34	33	33	34	34	34	34	34	34	36	36	37	37	38	40	41	42	38	43	44	43	43	44	46	46	47	49	51	50	49	48	49	54	51	0	0	2	3	4	4	4	4	4	3	4	10	10	10	13	5	8	19	9	9	22	12	22	14	16	16	14	23	14	23	22	23	20	24	27	16	20	37	38	19	26	28	36	35	29	42	35	40	44	28	33	50	47	39	34	41	53	51	51	43	54	57	34	36	44	60	43	64	59	36	48	69	68	0	54	73	61	73	43	62	80	80	82	55	81	85	59	42	80	86	83	55	83	83	82	83	86	90	94	91	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	5	1	3	4	1	2	1	4	1	2	3	2	4	2	3	3	3	2	1	3	2	1	1	6	2	2	1	1	3	1	2	1	2	2	1	1	1	3	3	1	1	3	3	3	1	2	4	4	8	1	5	1	1	5	3	1	1	1	3	2	2	1	4	2	1	1	1	4	2	1	7	7	3	1	2	7	5	4	4	3	1	1	1	2
27500	-735.213845194390615	-733.741537910125317	-1.472307284265317	0.000165258008222	0.000052184610929	0.315776593764152	0.446144314776729	0	4	7	8	10	10	9	10	11	11	11	15	15	13	16	16	17	17	19	19	20	19	19	17	20	19	21	21	22	24	22	24	22	22	24	25	23	24	25	22	24	26	23	24	27	27	25	27	28	27	28	26	29	29	30	26	31	30	32	32	30	34	33	32	33	35	34	34	32	33	34	33	34	33	35	35	36	35	36	38	41	42	41	42	42	43	44	43	43	45	47	48	49	51	50	49	49	49	52	53	0	0	2	2	1	2	3	4	2	6	5	11	6	7	13	14	9	13	24	10	18	15	15	16	23	18	17	17	18	28	13	12	20	2	31	16	29	20	43	20	21	32	23	29	33	33	18	40	41	31	56	31	48	25	41	43	46	23	55	61	42	17	39	36	49	35	52	61	49	64	28	57	39	0	34	55	70	62	68	66	80	80	60	81	72	81	89	55	81	82	80	58	86	98	87	86	89	81	65	70	1	1	2	2	4	3	1	1	4	1	1	2	2	1	1	2	4	1	1	3	1	2	2	1	1	1	2	3	3	1	4	4	2	6	1	3	1	2	1	1	2	1	2	1	3	2	4	3	2	2	1	3	1	5	4	2	2	5	1	1	2	6	5	3	3	3	5	2	1	1	6	1	4	1	11	3	2	1	1	1	1	1	6	1	4	1	1	4	1	1	4	8	3	1	2	3	2	3	9	9
28000	-737.123872203902692	-735.566959368637981	-1.556912835264710	0.000112867865884	0.000029398181319	0.260465466311115	0.339750562560561	0	2	6	7	8	8	9	8	12	10	11	13	14	12	16	18	17	18	18	19	20	19	19	20	20	20	21	22	22	22	21	25	24	22	24	24	23	24	24	25	24	26	25	26	26	28	25	26	28	27	29	26	27	29	31	28	30	31	30	31	30	34	33	31	32	34	33	30	31	31	34	34	35	34	34	36	33	37	37	38	41	41	42	42	42	43	43	43	44	44	46	48	47	48	50	49	47	50	53	53	0	0	2	2	3	3	3	3	5	8	6	6	11	7	5	9	10	6	9	6	16	15	12	19	10	18	8	31	31	13	15	28	25	17	29	34	24	16	26	19	26	22	29	41	43	34	41	35	41	52	45	28	15	36	17	32	39	29	56	37	20	21	39	54	58	63	50	36	57	39	51	67	61	0	68	40	40	67	45	53	71	78	26	78	67	81	71	62	86	74	62	87	86	80	81	89	86	71	66	79	1	1	2	3	1	1	1	2	2	1	2	2	2	1	4	4	5	5	4	6	2	1	3	2	4	1	6	1	1	4	2	1	2	2	1	1	2	3	2	6	2	3	2	1	1	3	1	1	2	1	2	2	5	2	7	2	5	4	1	4	7	7	6	2	1	1	4	2	1	2	4	1	4	1	3	7	2	2	4	4	4	2	9	2	6	1	4	5	1	5	7	3	2	5	5	4	2	10	8	7
28500	-691.397976907029033	-689.880928864478051	-1.517048042550975	0.000157378347846	0.000044587682623	0.283315228769560	0.388733756303674	0	2	6	8	10	10	9	9	10	11	12	15	14	13	17	17	18	17	18	19	21	19	20	20	20	20	21	22	22	22	23	25	24	23	24	24	24	22	22	25	24	25	24	25	28	28	26	27	27	28	29	27	28	30	30	29	30	29	31	31	31	33	33	30	33	34	33	30	32	34	33	34	33	33	35	36	35	36	37	39	41	42	40	41	42	42	42	43	43	46	47	49	48	49	50	50	49	51	53	53	0	0	2	3	7	4	2	4	4	8	10	5	5	5	10	14	12	8	18	16	13	12	18	14	22	14	22	26	25	26	18	28	24	26	18	19	26	5	16	18	25	33	23	41	43	16	44	4	44	30	50	13	23	34	41	43	40	42	56	32	39	28	61	46	51	61	54	33	55	68	57	74	56	0	70	61	64	57	77	57	60	81	78	79	62	80	60	62	86	80	89	80	86	83	55	86	89	62	81	94	1	1	2	1	1	1	4	1	1	1	1	2	2	1	3	2	2	3	1	1	5	2	2	4	1	3	1	1	1	1	2	2	2	1	5	2	3	6	4	4	3	1	3	1	2	5	1	10	1	4	1	7	3	4	3	2	3	3	1	4	5	5	1	1	2	2	2	3	2	2	2	1	2	1	1	2	3	3	1	3	4	1	2	2	5	1	4	5	1	4	3	6	3	4	8	4	3	9	5	2
29000	-714.396095326124851	-712.976007551010866	-1.420087775113998	0.000119326384491	0.000044214108737	0.370530867296141	0.385441770445837	-1	4	7	9	8	10	9	10	12	11	13	15	12	13	15	18	18	16	18	20	20	19	19	21	21	20	21	22	22	24	22	25	24	22	23	24	24	23	24	24	22	27	25	26	26	28	25	27	26	27	27	25	29	28	30	28	31	30	31	31	29	34	33	32	33	35	34	33	32	32	34	33	35	34	34	36	36	36	38	38	39	41	41	42	43	43	43	43	44	45	45	48	48	49	51	50	49	49	52	51	0	0	2	2	3	2	5	3	4	7	6	8	6	6	13	9	11	5	14	9	15	12	12	16	4	22	14	17	19	25	18	30	16	12	23	19	20	25	34	34	18	47	33	35	17	33	41	30	47	18	33	25	51	24	56	24	38	32	51	36	34	53	18	54	53	75	48	36	25	59	21	59	36	0	29	61	70	69	61	62	48	80	79	79	71	80	65	62	86	89	80	82	82	89	67	80	88	80	98	92	1	1	2	2	1	3	1	2	2	2	1	3	1	1	3	3	2	5	2	5	3	2	3	2	5	1	3	1	3	2	3	1	3	3	2	4	1	1	1	1	2	1	1	1	3	2	2	1	1	4	1	2	1	4	1	3	3	3	2	3	4	2	8	2	2	1	2	5	4	1	6	1	5	1	5	3	2	2	7	1	8	2	1	1	4	2	6	4	1	1	4	3	3	4	10	6	3	6	1	2
29500	-664.575893058740121	-662.965012351447626	-1.610880707292522	0.000157641178526	0.000037108720738	0.235399919521292	0.394863568298439	0	3	6	8	9	11	9	10	10	9	11	13	14	11	15	17	18	17	18	19	19	20	19	20	21	21	22	22	22	23	23	25	23	23	23	25	23	24	25	25	24	26	26	25	26	27	27	28	27	27	27	27	27	26	30	28	31	30	31	28	30	34	34	31	32	35	33	32	30	35	34	33	35	34	36	36	37	35	37	38	39	40	42	41	42	42	43	40	44	45	46	48	49	50	50	50	48	49	53	52	0	0	2	3	3	9	3	10	4	4	7	8	8	10	11	14	12	10	11	11	14	15	15	19	24	24	17	23	15	21	28	35	18	13	13	38	20	37	14	19	17	31	40	33	30	37	44	28	32	28	28	28	43	36	60	47	50	45	50	51	54	58	54	43	49	47	43	29	48	54	58	57	68	0	54	45	75	74	70	48	71	71	58	64	82	60	84	71	85	83	89	91	85	89	53	82	89	91	94	97	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	3	4	3	4	4	3	2	2	1	1	1	2	1	3	2	1	1	3	4	4	1	2	1	8	3	5	1	1	1	2	2	1	4	1	2	2	2	1	1	1	1	2	2	2	1	2	2	5	3	2	4	4	3	1	5	2	1	2	1	6	4	1	1	1	4	2	3	5	6	1	6	1	2	1	2	1	1	3	3	10	4	3	1	1	2
30000	-607.504977923939236	-605.940385217147991	-1.564592706791243	0.000120291931950	0.000030859793996	0.256540846055363	0.449598790679919	0	4	5	9	10	10	9	9	11	11	11	14	14	14	17	17	16	17	16	19	20	20	19	20	20	20	21	22	23	23	22	24	24	23	23	25	23	24	24	24	23	25	25	25	27	28	26	27	28	27	28	26	28	29	29	29	30	30	31	30	30	34	34	32	34	35	34	32	32	33	35	34	34	34	36	37	36	35	36	38	42	42	41	42	41	44	44	42	44	46	46	48	48	50	49	49	49	50	54	51	0	0	2	3	8	3	3	3	4	4	1	8	8	5	13	9	8	14	6	6	10	17	15	12	19	13	26	26	9	15	23	24	28	25	28	34	25	25	20	20	21	34	27	41	24	27	41	47	41	28	29	28	35	36	45	32	45	50	45	54	36	59	68	34	41	63	53	36	60	45	59	70	68	0	68	79	78	73	66	71	85	80	49	63	80	81	84	62	85	86	85	91	81	81	81	81	90	93	97	95	1	1	1	1	1	3	2	2	1	2	4	2	2	2	2	3	4	2	3	4	4	3	1	3	2	3	1	1	8	2	2	2	2	1	1	1	2	2	3	3	2	1	2	1	4	5	1	1	2	3	3	2	2	2	2	3	3	1	2	1	2	2	2	3	6	1	2	3	1	2	3	1	1	1	2	1	1	1	1	1	1	2	5	4	2	1	1	4	2	1	3	1	2	2	3	4	1	2	3	1
30500	-609.526677200936092	-608.010472267318960	-1.516204933617179	0.000137023478975	0.000038894201469	0.283850634649479	0.534848778446628	0	3	7	9	7	10	9	9	12	11	11	15	14	14	17	18	16	17	19	20	19	18	19	20	21	19	22	22	23	22	21	24	23	20	23	22	23	24	25	23	25	27	25	26	27	27	25	27	28	27	29	27	26	29	31	29	30	28	32	31	29	33	34	32	32	34	33	30	33	35	34	34	32	35	34	36	36	35	34	39	42	41	41	42	41	44	43	44	43	46	47	49	46	49	49	50	48	51	53	52	0	0	2	5	2	4	3	3	11	8	4	10	11	8	13	11	10	9	12	16	15	18	15	12	21	16	22	23	21	21	17	29	24	16	31	18	34	34	36	19	32	36	35	47	36	33	31	19	44	28	35	28	36	39	39	48	44	29	44	58	34	60	61	33	49	26	68	46	37	68	62	55	48	0	56	75	54	65	73	71	85	80	77	66	80	81	83	81	66	81	93	91	88	91	90	81	91	97	90	92	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	2	3	3	2	1	1	1	2	2	1	1	2	2	2	1	3	1	1	1	1	3	1	1	1	2	1	3	1	1	2	1	2	4	1	4	3	3	2	3	3	1	2	2	4	1	4	1	3	4	2	7	1	2	4	2	1	2	2	1	3	1	3	2	1	3	1	1	3	4	2	1	1	1	4	3	1	1	1	1	1	4	1	1	4	1
31000	-640.619279813492994	-639.169871016855950	-1.449408796637101	0.000164923091779	0.000055526438817	0.336680802049500	0.530620627207555	1	4	6	8	9	11	8	10	10	11	12	13	13	13	16	17	16	17	18	19	20	19	20	20	20	21	22	23	22	22	22	24	22	24	23	25	22	23	24	25	24	26	25	25	28	26	26	27	27	28	29	27	29	30	30	28	30	30	31	31	30	34	31	33	34	35	33	34	32	34	33	34	33	35	35	35	35	36	36	35	41	41	40	41	40	44	43	44	43	45	45	47	49	50	50	51	49	50	53	52	0	0	2	2	3	4	2	7	3	8	10	4	11	6	14	11	14	7	14	9	14	11	20	5	10	20	18	26	11	17	23	38	21	5	23	38	25	37	38	20	29	22	21	41	31	29	41	42	41	35	31	17	49	39	43	48	47	30	61	55	24	50	36	56	44	63	56	61	57	64	69	58	54	0	39	73	73	34	73	25	85	50	62	76	67	81	84	81	81	88	81	91	81	86	97	89	81	92	96	97	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	2	3	2	4	3	4	1	5	5	2	2	1	4	3	1	1	1	5	2	1	1	1	1	3	1	3	3	1	3	2	1	1	2	2	3	5	1	4	3	1	2	4	1	1	5	2	2	3	3	2	2	3	1	1	1	2	1	1	6	1	1	5	2	5	1	4	2	3	3	2	2	1	1	1	2	1	4	2	1	4	5	2	1	2
31500	-712.584783258131552	-711.046858692370620	-1.537924565760960	0.000185321388775	0.000050182860576	0.270788282493969	0.445843094409160	1	3	6	8	10	10	8	8	10	10	12	14	14	13	16	16	17	17	17	19	19	18	18	19	20	20	21	22	22	23	21	24	23	21	24	24	24	23	24	25	24	27	25	25	26	26	27	27	27	28	27	27	28	29	30	29	28	30	32	30	31	35	31	33	32	32	32	34	32	34	34	35	33	34	34	36	35	35	37	38	41	41	41	42	41	43	43	42	43	45	46	48	48	50	50	50	48	51	53	52	0	0	2	3	1	2	3	3	4	8	10	4	11	11	5	7	14	13	6	9	13	6	12	14	23	21	18	22	26	15	6	26	13	19	13	20	38	34	25	25	21	39	39	35	40	32	41	27	44	33	21	28	46	42	50	50	41	51	35	52	57	58	57	63	55	32	60	40	48	34	51	60	61	0	61	73	33	53	39	69	80	71	68	85	80	88	65	81	84	81	88	91	89	88	91	81	88	91	90	92	1	1	1	1	3	4	2	1	1	1	1	3	1	1	3	3	2	1	2	3	3	3	2	3	1	1	2	3	1	3	4	2	5	1	3	4	1	1	2	3	4	2	1	1	1	1	2	3	1	2	3	2	1	1	1	1	2	1	4	1	2	2	1	1	1	4	2	4	2	5	4	2	1	1	2	2	4	3	6	3	1	4	3	1	2	1	6	1	1	2	2	1	3	5	2	5	3	2	3	3
32000	-685.508421072388046	-684.007738694511545	-1.500682377876492	0.000117979175940	0.000034706397965	0.294173931017025	0.464362810778583	0	2	6	8	7	11	8	8	11	11	11	13	15	13	15	18	17	17	18	16	19	18	20	20	20	21	22	23	22	23	22	23	23	24	24	25	24	20	25	23	24	26	25	25	28	27	27	27	28	27	29	28	28	27	29	27	30	31	32	29	28	35	32	32	33	35	34	34	32	32	32	35	34	32	32	36	37	35	37	39	39	40	41	41	42	43	42	42	43	45	46	49	48	50	50	49	49	50	54	51	0	0	2	2	2	7	3	3	3	5	5	6	10	7	4	12	14	14	20	9	15	17	12	6	11	38	22	23	23	23	23	29	26	16	25	38	38	4	38	16	32	34	21	41	30	32	41	32	41	11	35	23	36	26	54	18	48	52	28	45	39	71	61	39	47	48	71	64	55	39	45	65	54	0	56	64	76	71	16	53	66	67	80	80	82	83	78	80	85	86	86	86	86	81	97	86	85	88	95	98	1	1	2	5	3	1	2	1	2	2	3	1	2	3	4	3	2	1	1	2	3	1	3	3	4	1	2	2	1	1	1	1	1	6	2	2	2	4	2	3	1	1	2	1	3	2	2	3	3	8	2	3	2	2	1	6	2	2	4	1	2	2	2	4	2	3	1	1	1	2	2	1	4	1	2	2	1	2	9	5	1	3	1	1	1	1	3	1	1	1	2	3	3	6	1	4	3	4	1	1
32500	-660.739688188532114	-659.181011559704416	-1.558676628827682	0.000138923034332	0.000036057766902	0.259552111539495	0.408848788712256	-1	4	6	7	8	8	8	9	12	10	12	13	14	13	16	18	17	17	18	19	19	20	19	19	19	20	22	22	21	24	23	25	24	23	23	25	23	21	25	23	24	26	25	25	27	28	26	28	27	26	27	28	28	29	31	28	29	30	32	30	28	33	33	32	33	35	32	32	31	34	35	33	35	35	34	35	37	36	37	38	42	42	41	42	42	44	44	43	43	46	47	48	49	50	50	51	49	50	53	53	0	0	2	2	3	3	4	4	6	8	6	4	10	2	8	4	8	14	4	15	14	23	13	4	2	16	17	13	18	26	18	26	34	19	17	19	24	19	34	25	35	32	31	41	44	51	41	45	44	31	26	17	20	32	56	44	32	31	52	42	32	67	61	54	49	62	38	61	44	54	13	50	54	0	36	54	68	37	76	62	66	57	71	79	80	85	80	66	82	89	86	91	90	89	97	95	91	90	86	98	1	1	1	1	1	2	1	1	1	1	2	2	3	6	5	5	3	2	6	2	3	1	2	6	8	1	3	3	2	2	3	2	1	3	2	3	3	2	1	2	1	1	1	1	1	1	1	1	1	2	3	5	5	2	1	1	3	4	3	3	2	1	3	2	2	1	5	3	3	2	8	4	4	1	3	2	2	8	1	2	5	7	3	2	2	1	4	5	1	1	2	1	2	3	1	1	1	2	5	1
33000	-685.867247405098169	-684.438446048966171	-1.428801356132050	0.000142385553075	0.000051170617208	0.359380682260467	0.360205460214358	0	3	6	8	10	9	8	10	11	11	12	13	15	11	17	18	16	18	18	20	21	19	19	20	19	20	21	22	22	23	22	24	24	24	23	25	22	22	24	25	22	25	24	25	27	28	27	27	28	27	27	27	26	29	31	28	30	31	32	31	31	34	34	33	34	34	31	33	32	34	35	33	35	34	35	36	36	37	38	36	42	41	42	40	42	44	44	42	44	45	47	49	48	51	49	51	49	51	53	52	0	0	2	3	7	4	3	6	6	8	6	14	8	3	5	6	8	17	17	12	23	15	13	18	19	19	12	16	9	28	12	28	28	19	17	38	20	25	20	16	16	41	28	41	37	44	41	41	47	27	33	31	24	20	37	19	36	56	46	15	39	50	25	39	49	67	15	34	30	43	46	27	64	0	16	29	70	18	72	58	67	52	84	66	71	82	75	71	85	81	86	82	91	93	91	93	93	93	83	94	1	1	1	1	1	1	1	1	1	1	2	1	3	3	3	6	3	1	2	4	1	2	1	1	1	1	4	2	4	1	4	1	1	3	4	1	1	1	2	3	2	1	1	2	2	2	3	2	1	2	2	3	3	4	4	5	2	2	2	8	4	4	5	5	4	2	6	5	4	3	3	7	1	1	8	7	1	9	3	3	5	7	1	3	3	2	4	3	1	2	1	6	1	2	1	1	1	2	3	1
33500	-708.244898857496651	-706.708080510561444	-1.536818346935152	0.000163563471299	0.000044394261424	0.271419168791087	0.402328225365573	-2	4	6	8	9	10	10	9	11	10	11	14	15	13	16	18	16	17	19	19	21	18	20	21	20	19	20	21	22	22	20	23	22	23	23	24	21	24	24	24	24	26	26	25	27	25	25	26	27	27	29	28	28	29	31	28	29	30	31	32	30	34	33	32	33	34	34	33	32	34	33	35	35	34	35	36	37	37	37	39	42	41	41	41	42	44	44	43	42	45	47	49	48	51	48	50	50	50	53	52	0	0	2	2	1	3	4	3	8	4	4	6	9	7	12	7	10	7	18	18	12	15	8	20	16	15	22	26	19	23	13	25	23	37	26	16	14	33	34	12	29	25	33	35	33	32	17	31	41	28	35	23	42	34	35	33	32	21	30	41	34	51	45	45	49	59	69	45	61	42	28	63	40	0	54	45	70	76	18	55	80	80	76	74	80	82	88	55	80	85	85	66	86	86	91	86	90	88	100	98	1	1	2	2	3	2	1	2	1	1	1	3	2	2	1	5	4	4	1	1	3	1	5	1	1	2	1	1	1	1	2	1	1	1	2	3	3	1	1	4	2	2	2	2	3	1	5	2	2	3	3	4	1	3	5	2	3	5	2	4	3	2	4	3	3	1	1	2	1	3	7	1	5	1	3	4	1	1	11	4	2	1	2	4	2	1	1	5	2	2	3	9	2	3	1	2	3	3	1	1
