"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"871c7838b3","zuper",78,0.697368421052632,0.641396103896104,3.48669871794872,NA,0,1,0.0135985954190412
