step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
50000	-60.780550962108954	-59.315920812324542	-1.464630149784410	0.000093176441000	0.000030037930443	0.322376881111723	0.707319953600555	0	1	3	4	5	5	6	7	9	8	12	17	0	1	2	3	3	4	2	6	5	7	7	11	1	1	1	1	1	1	3	1	2	1	3	2
50500	-68.436780199396139	-67.048548279788633	-1.388231919607502	0.000095777539719	0.000040727827884	0.425233598646046	0.561500977355579	-1	2	3	4	7	5	6	7	9	9	12	16	0	1	2	3	3	4	2	6	5	5	10	11	1	1	1	1	3	1	1	2	1	1	2	2
51000	-77.954656560971884	-75.887771881687726	-2.066884679284155	0.000167871252857	0.000021656311367	0.129005478894208	0.673276814761366	0	1	3	3	5	6	6	7	9	9	11	15	0	1	2	2	2	4	5	5	5	3	5	11	1	1	1	1	2	2	1	1	2	3	3	3
51500	-62.333663465533789	-60.609845449707656	-1.723818015826135	0.000114040440915	0.000022398709591	0.196410233173567	0.890483120362977	0	1	2	3	6	5	5	8	9	8	12	17	0	1	2	3	7	4	3	6	7	5	10	11	1	1	1	1	1	1	1	1	2	1	2	3
52000	-64.350618846959421	-62.813445831722753	-1.537173015236662	0.000155436839217	0.000042157039070	0.271216522947119	0.515939394903732	0	2	3	4	6	5	5	7	9	9	12	16	0	1	2	3	7	4	2	6	3	5	10	11	1	1	1	1	1	1	1	1	3	2	2	1
52500	-64.387024088883464	-62.917856964982917	-1.469167123900545	0.000082035376415	0.000026122647472	0.318431493991476	0.679510862740733	1	2	3	4	6	6	3	7	9	9	11	16	0	1	2	3	7	4	2	6	7	5	10	11	1	1	1	1	1	1	1	1	3	2	1	2
53000	-63.516602883144408	-62.064039092267677	-1.452563790876731	0.000150895087190	0.000050333806214	0.333568223799572	0.845782289311698	0	1	3	4	6	5	7	7	9	9	12	15	0	1	2	3	2	4	2	6	5	7	10	11	1	1	1	1	2	1	2	1	2	1	2	1
53500	-63.542640237728897	-62.171258465282698	-1.371381772446197	0.000075530600592	0.000035890318427	0.475175864430655	0.726516460325161	0	1	3	4	4	6	6	8	10	8	13	15	0	1	2	3	3	4	5	6	7	5	10	11	1	1	1	1	1	1	1	2	2	2	2	1
54000	-62.121179516814671	-59.435570917215969	-2.685608599598701	0.000145445025238	0.000010833218728	0.074483253793669	0.734363291512000	1	2	3	4	5	5	6	6	10	8	12	16	0	1	2	3	3	4	5	6	5	7	10	11	1	1	1	1	1	1	1	1	2	1	2	2
54500	-70.742189589157519	-69.107733085096314	-1.634456504061210	0.000110876797987	0.000025058580230	0.226003823022250	0.787518799520785	0	1	2	3	4	6	6	7	10	9	13	16	0	1	2	3	3	4	2	4	2	7	10	11	1	1	1	1	1	2	2	2	4	2	2	1
55000	-66.655066000388842	-64.914675516552848	-1.740390483836000	0.000070468876229	0.000013512021585	0.191744530470500	0.635129721855915	0	1	3	4	6	5	4	8	10	7	13	15	0	1	2	3	7	4	2	6	7	5	9	11	1	1	1	1	1	1	1	2	3	1	1	1
55500	-72.718494392041364	-71.270002392545749	-1.448491999495616	0.000082890227842	0.000027983835516	0.337601141229357	0.643045857371666	-1	1	3	4	5	6	6	8	10	8	13	16	0	1	1	2	3	4	5	4	5	2	10	11	1	1	1	2	1	1	1	1	2	4	2	1
56000	-65.192945020823245	-63.496249749097124	-1.696695271726118	0.000099081116792	0.000020266158763	0.204541081282404	0.611903490702596	0	1	2	3	5	5	7	8	9	8	12	15	0	1	2	3	2	4	1	6	5	5	10	11	1	1	1	1	2	1	3	2	2	2	2	2
56500	-60.742781790958780	-58.699270662057572	-2.043511128901208	0.000136253927565	0.000018018761693	0.132243980157579	0.808100719511346	0	1	2	3	6	5	5	7	8	8	11	15	0	1	2	3	3	4	3	6	7	5	10	11	1	1	1	1	2	1	1	1	1	1	2	2
57000	-58.049535885653746	-56.686964620120136	-1.362571265533611	0.000102781436235	0.000054401009204	0.529288276144189	0.869507688496028	0	2	4	3	6	5	6	6	9	8	12	16	0	1	2	2	3	4	2	6	5	5	10	11	1	1	1	1	1	1	2	1	1	1	2	2
57500	-70.570050386473511	-69.029459885106263	-1.540590501367255	0.000139363448056	0.000037528052579	0.269281889210038	0.619652645324515	-1	2	4	3	6	5	6	8	8	9	11	16	0	1	2	2	2	4	2	6	5	7	10	11	1	1	1	1	2	2	2	2	1	1	2	2
58000	-65.660210648020509	-63.831990692743645	-1.828219955276868	0.000118084272548	0.000020092588760	0.170154655876678	0.567530757813902	0	2	3	4	6	6	4	8	9	9	13	16	0	1	2	3	2	4	2	6	2	2	10	11	1	1	1	1	2	1	1	1	4	3	2	2
58500	-68.049444603868579	-66.341244046149768	-1.708200557718814	0.000190693193597	0.000038331798519	0.201012934944161	0.557198707173727	0	1	3	4	5	5	5	8	7	9	12	17	0	1	2	3	3	4	2	6	7	5	10	10	1	1	1	1	1	1	2	1	1	2	2	4
59000	-59.495499866044355	-57.745431656721735	-1.750068209322619	0.000167959489160	0.000031764025757	0.189117184840846	0.903574204529625	0	2	3	4	5	6	7	6	9	9	13	17	0	1	2	3	2	4	5	4	7	7	10	11	1	1	1	1	1	1	1	1	1	1	2	2
59500	-74.389935543292950	-73.006341160472701	-1.383594382820251	0.000074540832360	0.000032529289166	0.436395571874531	0.753437443885390	-1	1	3	4	5	6	7	8	8	9	13	16	0	1	2	3	2	4	5	6	7	7	9	11	1	1	1	1	2	1	1	2	1	1	3	2
60000	-64.373839666900892	-63.003632474823647	-1.370207192077245	0.000101401635929	0.000048687627548	0.480146371429692	0.746769633975193	-2	1	3	4	5	5	6	7	8	9	11	15	0	1	2	3	3	4	2	6	5	7	10	11	1	1	1	1	1	1	3	1	1	1	1	1
60500	-74.209115289151526	-72.775733042469042	-1.433382246682487	0.000109318710726	0.000038691390648	0.353932006612403	0.602601820361809	-1	0	2	3	6	5	7	8	9	5	12	16	0	1	2	3	2	4	5	6	7	2	10	11	1	1	1	1	3	1	1	1	1	3	4	2
61000	-61.438176464755699	-59.977030491046008	-1.461145973709691	0.000108649177099	0.000035365277559	0.325499727684995	0.564466745878257	-1	1	3	4	4	5	6	7	9	8	12	16	0	1	2	3	2	4	5	6	7	5	10	11	1	1	1	1	1	1	1	2	2	2	2	2
61500	-60.267725426225091	-58.896990233892510	-1.370735192332583	0.000095275929383	0.000045529433403	0.477869213112488	0.778622904836203	-1	1	2	3	6	5	4	7	9	8	12	15	0	1	2	3	7	4	2	6	5	7	10	11	1	1	1	1	1	1	1	1	2	2	1	2
62000	-65.662138128625770	-64.166274733633784	-1.495863394991982	0.000078503081086	0.000023360428562	0.297573397611948	0.605627058992422	0	2	3	4	5	5	7	8	10	9	13	16	0	1	2	3	2	4	2	6	7	5	10	11	1	1	1	1	1	1	3	2	1	2	2	2
62500	-65.475286115964224	-63.948969280878231	-1.526316835085993	0.000175170769660	0.000048624959279	0.277586034319597	0.740806370750533	1	2	3	4	5	6	6	7	9	9	11	14	0	1	2	3	2	4	5	6	5	5	10	11	1	1	1	1	1	1	1	1	3	2	1	2
63000	-70.010888628418698	-68.146909007019659	-1.863979621399042	0.000066228866219	0.000010769177997	0.162605501375155	0.734687700656484	0	1	2	3	7	5	5	7	9	9	11	17	0	1	2	3	7	4	3	6	7	5	10	11	1	1	1	1	1	2	2	1	3	1	1	2
63500	-68.062000634002814	-66.684008303078770	-1.377992330924043	0.000150786128952	0.000068155378883	0.452000322286885	0.927527829622038	0	1	3	4	4	5	5	7	9	8	11	17	0	1	2	3	2	4	5	6	10	7	10	11	1	1	1	1	1	1	1	1	1	2	2	3
64000	-68.926151439129228	-67.419942611523538	-1.506208827605695	0.000173827511206	0.000050478321460	0.290393166823077	0.662922182761775	-1	1	2	3	6	5	6	7	9	9	12	16	0	1	2	3	2	4	2	6	5	7	10	10	1	1	1	1	2	1	3	1	2	1	2	4
64500	-69.356505841779111	-67.619231112463311	-1.737274729315796	0.000144391155689	0.000027810508186	0.192605343818674	0.714806737239218	0	1	3	3	5	4	7	8	10	9	11	16	0	1	2	2	2	4	5	6	3	5	10	11	1	1	1	2	2	1	1	2	3	2	1	3
65000	-65.219635079984144	-63.707268708973949	-1.512366371010190	0.000102929724682	0.000029470821388	0.286319831122545	0.658875068994511	-1	2	3	4	4	6	7	7	10	8	12	16	0	1	2	3	2	4	5	6	7	5	10	11	1	2	1	1	1	1	2	1	2	2	2	2
65500	-68.587054704181767	-66.995094637716633	-1.591960066465138	0.000123764907518	0.000030144915096	0.243565932385480	0.887527042022498	0	1	3	4	5	6	5	5	9	7	12	17	0	1	2	3	2	8	2	4	7	7	10	11	1	1	1	1	2	1	2	1	2	1	2	2
66000	-64.615992600372934	-62.818802032895363	-1.797190567477575	0.000114357697629	0.000020268940989	0.177241597279358	0.681428772998440	-1	1	3	4	4	5	6	8	8	7	12	17	0	1	2	3	2	4	5	6	5	5	10	11	1	1	1	1	1	1	1	1	2	2	2	3
66500	-60.831964495805352	-59.468934868003380	-1.363029627801974	0.000067749729874	0.000041937892925	0.619011957724527	0.896917115002746	1	2	3	4	7	6	6	8	9	8	13	16	0	1	2	3	7	4	2	6	5	5	10	11	1	1	1	1	1	1	2	1	1	1	2	1
67000	-66.638267170516897	-64.981289681145284	-1.656977489371606	0.000053731713635	0.000011698937169	0.217728718801965	0.608763334256487	-1	1	2	4	7	5	5	7	10	8	12	17	0	1	2	3	7	4	2	6	7	7	10	11	1	1	1	1	1	1	3	1	3	2	2	2
67500	-58.378188130463599	-57.001388831505267	-1.376799298958329	0.000123006318188	0.000056056389376	0.455719593931639	0.780041641152147	0	2	3	4	6	5	4	7	8	9	13	16	0	1	2	3	7	4	2	6	5	7	10	11	1	1	1	1	1	1	1	1	1	2	2	1
68000	-71.298296158874763	-69.724785434042445	-1.573510724832323	0.000155471909068	0.000039201786132	0.252147068672697	0.637863481178559	-2	1	3	4	5	6	5	8	9	7	13	16	0	1	2	3	2	4	2	6	3	5	10	11	1	1	1	1	2	1	2	1	4	1	3	2
68500	-68.965453277625244	-67.372432656422944	-1.593020621202296	0.000141552889045	0.000034410377715	0.243092019862597	0.691691780422035	0	1	3	4	6	5	6	7	9	8	12	16	0	1	2	3	2	4	4	6	5	7	9	11	1	1	1	1	2	1	1	1	1	1	3	2
69000	-63.811339537313323	-62.193822415650573	-1.617517121662753	0.000129484211781	0.000030127424046	0.232672567809102	0.581057622035472	0	1	3	4	6	6	6	8	9	8	12	15	0	1	2	3	4	4	4	6	7	3	10	11	1	1	1	1	1	1	1	1	2	3	2	1
69500	-65.535360578122152	-64.132371644543682	-1.402988933578474	0.000058774400899	0.000023295172194	0.396348951895397	0.752973769277625	-1	1	3	3	6	5	4	8	9	9	13	17	0	1	2	2	7	4	2	6	7	5	10	11	1	1	1	1	1	1	1	2	3	2	2	2
70000	-62.352472217033586	-60.836665577353529	-1.515806639680056	0.000086763435554	0.000024649875897	0.284104424171014	0.949036948303945	0	1	2	4	4	5	6	7	9	8	13	16	0	1	2	3	3	4	5	6	5	7	10	11	1	1	1	1	1	1	1	1	3	1	2	1
70500	-63.419147913801169	-61.927392601155418	-1.491755312645752	0.000137795893503	0.000041414740717	0.300551342019314	0.855895197020817	-2	1	2	3	7	5	5	8	8	9	12	16	0	1	2	3	7	4	2	6	7	9	10	11	1	1	1	1	1	1	1	1	2	1	1	2
71000	-58.273339038044149	-56.619785995668764	-1.653553042375382	0.000124785707099	0.000027321412096	0.218946646463470	0.826132827118779	0	1	3	4	5	5	6	7	8	9	11	16	0	1	2	3	3	4	2	6	5	7	10	11	1	1	1	1	1	1	2	1	2	1	1	2
71500	-67.079670583947774	-65.699654220806053	-1.380016363141718	0.000053743045552	0.000039117226387	0.727856525161867	0.551681242861165	-1	1	3	4	5	5	7	7	9	9	13	17	0	1	2	3	2	4	5	6	5	7	10	11	1	1	1	1	2	1	1	2	2	1	2	2
72000	-68.097924331629869	-66.290166319292297	-1.807758012337574	0.000191559800348	0.000033478495173	0.174767853756619	0.720246718652668	-1	2	3	4	6	5	7	7	10	8	12	16	0	1	2	3	2	4	5	5	7	5	10	11	1	1	1	1	2	1	1	1	2	1	2	1
72500	-71.765165184008836	-70.335560128595461	-1.429605055413375	0.000162564981601	0.000058264207878	0.358405649874834	0.582802859950367	0	2	3	4	7	6	6	7	10	8	12	17	0	1	2	3	1	4	2	6	5	7	5	9	1	1	1	1	3	1	2	1	2	1	2	4
73000	-67.418093125992982	-65.937681541093980	-1.480411584898997	0.000113717809295	0.000035160435361	0.309190227801710	0.750188233328195	0	1	2	4	7	5	4	7	8	8	11	16	0	1	2	3	2	4	2	6	3	5	9	11	1	1	1	1	2	1	2	1	3	1	1	2
73500	-62.168707225676371	-60.765825282924133	-1.402881942752236	0.000103784462251	0.000041153825242	0.396531661381001	0.712595872995882	0	1	2	3	5	5	3	7	8	9	12	16	0	1	2	3	7	4	2	6	7	9	10	11	1	1	1	1	1	1	1	1	2	1	2	2
74000	-67.654398865443142	-64.897810693216798	-2.756588172226344	0.000168949385601	0.000011924818241	0.070582193588774	0.468935826030881	0	1	3	4	5	6	6	7	8	8	11	15	0	1	2	3	3	4	5	4	7	7	10	11	1	1	1	1	1	2	1	2	1	1	2	2
74500	-63.858554614755022	-62.160935095023568	-1.697619519731456	0.000212596436522	0.000043423493289	0.204253156821967	0.857804765187892	0	1	2	3	6	5	5	7	8	9	11	16	0	1	2	3	4	4	2	6	5	5	10	11	1	1	1	1	1	1	2	2	1	1	1	2
75000	-63.256486914869711	-61.879453620804739	-1.377033294064969	0.000078184323201	0.000035572069219	0.454977005136953	0.738208828368704	0	1	2	3	5	4	7	6	10	8	12	15	0	1	2	3	2	4	5	6	7	5	10	11	1	1	1	1	2	1	1	1	1	1	2	2
75500	-65.126133940171840	-63.170102942647631	-1.956030997524206	0.000147526117997	0.000021492161922	0.145683775959952	0.708552256653465	-2	0	2	4	6	6	6	8	9	8	12	16	0	1	2	3	3	4	3	6	5	7	5	11	1	1	1	1	2	1	2	1	2	1	2	2
76000	-63.427713104111739	-62.042917051145089	-1.384796052966649	0.000145827915347	0.000063197935784	0.433373374595199	0.529580196821698	0	2	3	4	6	6	7	8	8	9	11	16	0	1	2	3	3	4	5	6	2	7	10	11	1	1	1	1	1	1	1	1	3	1	1	3
76500	-64.747303155686978	-63.385496570631091	-1.361806585055886	0.000094911762529	0.000057147292274	0.602109693799622	0.636088114016274	0	2	3	4	6	5	6	8	9	8	13	15	0	1	2	3	2	4	2	6	5	7	5	11	1	1	1	1	2	1	2	2	1	1	3	1
77000	-76.337596118924225	-74.556174726033689	-1.781421392890541	0.000170978495253	0.000030956729680	0.181056276312480	0.544835672969221	-2	2	4	3	6	5	5	7	8	8	11	17	0	1	2	2	2	4	3	7	3	5	9	11	1	2	1	1	2	1	1	1	2	1	2	3
77500	-66.849164218658501	-65.430407704655323	-1.418756514003179	0.000073718762474	0.000027448187329	0.372336517980266	0.523039192927598	-1	2	3	4	6	5	5	8	8	8	12	15	0	1	2	2	2	4	2	6	7	7	10	11	1	2	1	1	2	1	2	2	1	2	2	2
78000	-63.504931921181559	-61.699667708440288	-1.805264212741273	0.000098644829448	0.000017296961414	0.175345849460132	0.597706078393674	-1	1	2	4	5	6	6	7	9	9	13	16	0	1	2	3	2	4	5	6	5	7	10	11	1	1	1	1	2	1	1	1	2	1	2	1
78500	-58.775748446508281	-57.120945731200656	-1.654802715307624	0.000138686631418	0.000030303109739	0.218500582421786	0.676914383433134	0	2	4	4	4	5	6	7	9	8	12	16	0	1	2	2	2	4	5	6	7	7	10	11	1	1	1	1	1	1	1	1	1	1	2	3
79000	-66.436759503534148	-64.687957194246607	-1.748802309287546	0.000173648415425	0.000032898896899	0.189456936988158	0.781740558671010	0	2	3	4	6	5	6	7	8	8	12	14	0	1	2	3	3	4	2	6	3	7	9	11	1	1	1	1	1	1	2	1	2	1	3	1
79500	-62.131966001287054	-60.698397936245534	-1.433568065041523	0.000182841078736	0.000064673887047	0.353716394007799	0.763626093420206	0	2	3	4	4	5	6	7	9	8	12	16	0	1	2	3	2	4	2	6	7	7	10	11	1	1	1	1	1	1	2	1	2	1	1	2
80000	-61.087646147771352	-59.662226189736373	-1.425419958034976	0.000092559801831	0.000033652659797	0.363577483219610	0.845600022626414	0	1	3	4	6	5	5	7	10	9	12	16	0	1	2	3	7	4	2	6	7	7	10	11	1	1	1	1	1	1	2	1	2	2	2	2
80500	-58.366406818229393	-56.995240059015458	-1.371166759213932	0.000073769794668	0.000035118879961	0.476060427152466	0.811419643417572	1	2	3	4	5	5	7	7	9	9	12	16	0	1	2	3	2	4	5	6	7	7	10	11	1	1	1	1	2	1	1	1	1	1	1	2
81000	-65.088444259322031	-63.027677122492605	-2.060767136829430	0.000142500875192	0.000018502332602	0.129840133100688	0.737794946021082	0	1	3	4	6	5	7	7	9	9	13	17	0	1	2	3	2	4	4	6	5	7	10	11	1	1	1	1	2	1	1	2	1	1	2	2
81500	-69.386953853550665	-67.932913233909147	-1.454040619641523	0.000067813389228	0.000022523497943	0.332139393106410	0.566516998716855	0	1	2	3	5	5	6	8	9	8	13	16	0	1	2	3	2	4	2	6	3	5	10	11	1	1	1	1	3	1	3	1	4	2	2	2
82000	-65.438326382546066	-63.308003004023035	-2.130323378523028	0.000144309553268	0.000017439957044	0.120851022330080	0.619492708660072	1	2	3	4	6	6	6	8	9	8	13	17	0	1	2	3	2	4	2	6	5	5	10	11	1	1	1	1	2	1	2	1	2	1	3	1
82500	-59.347122332291931	-57.941654373755803	-1.405467958536126	0.000082209930485	0.000032242852050	0.392201427004905	0.611149676698448	0	2	3	4	6	5	6	8	8	8	12	16	0	1	2	3	2	4	2	6	7	5	10	11	1	1	1	1	2	1	2	2	1	1	2	2
83000	-66.884655348865167	-65.409005736737839	-1.475649612127331	0.000072490397888	0.000022690604953	0.313015318089790	0.673949485661736	0	1	3	4	5	6	6	8	9	8	12	16	0	1	2	3	3	4	5	6	5	5	10	10	1	1	1	1	1	1	1	1	2	1	2	4
83500	-63.727584801798443	-61.817990337477802	-1.909594464320644	0.000128834310118	0.000019816044985	0.153810308500778	0.765458125883981	0	1	3	4	4	6	6	7	8	8	11	16	0	1	2	3	2	4	3	6	7	5	10	11	1	1	2	1	1	1	1	1	1	2	1	3
84000	-66.111798609614567	-63.298295000856385	-2.813503608758187	0.000154461283459	0.000010452175231	0.067668576853239	0.683603237242377	0	2	4	4	5	6	6	8	7	8	12	17	0	1	2	2	2	4	2	6	5	2	10	11	1	1	1	1	1	1	2	1	1	3	2	3
84500	-69.415630622582356	-67.681272107121202	-1.734358515461149	0.000218133113063	0.000042190823272	0.193417783660243	0.766024438872060	0	1	2	3	5	5	7	7	10	8	12	15	0	1	2	3	2	4	3	6	10	5	7	10	1	1	1	1	2	1	2	1	1	1	3	3
85000	-59.440544037451438	-57.796985928069603	-1.643558109381836	0.000074001227487	0.000016471388715	0.222582641859004	0.802167585046620	-1	1	3	4	7	6	6	8	8	8	12	16	0	1	2	3	7	4	2	6	7	7	10	11	1	1	1	1	1	1	2	1	1	1	1	1
85500	-67.781908386380351	-66.390590032196684	-1.391318354183672	0.000162798564873	0.000068125794195	0.418466798206021	0.719139025066773	0	1	2	3	6	5	5	7	8	9	11	16	0	1	2	3	2	4	2	6	7	9	10	11	1	1	1	1	3	1	2	2	2	1	1	2
86000	-56.387348852921889	-54.966123173048793	-1.421225679873096	0.000095515769816	0.000035246305584	0.369010328362158	0.876703209444907	0	2	3	4	6	5	5	7	8	9	11	15	0	1	2	3	7	4	2	6	5	7	10	11	1	1	1	1	1	1	1	1	1	2	1	2
86500	-58.172074633508863	-56.809742353260830	-1.362332280248033	0.000095762120320	0.000050952682941	0.532075551072775	0.756482029887828	0	1	3	4	5	5	6	7	8	8	13	16	0	1	2	3	3	4	5	6	5	7	10	11	1	1	1	1	1	1	1	1	2	1	2	1
87000	-61.040473327970751	-59.553666869244907	-1.486806458725844	0.000122719591488	0.000037336477652	0.304242193109268	0.778814734492058	1	2	3	4	4	6	6	8	9	8	13	15	0	1	2	3	2	4	5	6	7	5	10	11	1	1	1	1	1	1	1	1	1	2	3	1
87500	-67.352614065708408	-65.938415176162366	-1.414198889546050	0.000100702386446	0.000038141125922	0.378750963786075	0.688357244939951	0	1	2	3	6	5	6	4	10	8	13	17	0	1	2	3	2	8	2	4	5	5	10	11	1	1	1	1	2	1	2	1	2	1	2	2
88000	-63.510013500704119	-62.146034960145393	-1.363978540558728	0.000085050842395	0.000053512168136	0.629178578703038	0.772760131900434	-1	2	3	4	7	6	5	7	8	7	12	17	0	1	2	3	7	4	2	6	5	7	10	11	1	1	1	1	1	1	1	1	1	1	2	2
88500	-57.396340579395385	-55.564212369136470	-1.832128210258913	0.000138584338072	0.000023462166815	0.169298833772534	0.818559304279714	0	1	3	4	7	6	6	8	9	9	12	13	0	1	2	3	7	4	3	6	7	5	10	11	1	1	1	1	1	1	1	1	1	1	1	1
89000	-75.824105634435014	-74.454067592080662	-1.370038042354346	0.000139731773127	0.000067195853100	0.480891722735722	0.762631891940604	-2	1	3	4	5	6	7	8	9	8	12	16	0	1	2	3	2	4	5	6	3	5	10	9	1	1	1	1	2	2	1	1	3	1	2	3
89500	-64.426424520401241	-62.960156075145548	-1.466268445255690	0.000184477338450	0.000059205570268	0.320936819475926	0.786399894701502	0	2	3	4	6	6	4	8	10	7	12	16	0	1	2	3	7	4	2	6	7	5	10	11	1	1	1	1	1	1	1	1	2	1	2	2
90000	-69.607803490035252	-67.589246142645294	-2.018557347389963	0.000157823824865	0.000021441230636	0.135855474633280	0.720545157702682	0	1	3	4	6	6	5	8	10	9	12	15	0	1	2	3	2	4	2	6	3	7	10	10	1	1	1	1	2	1	2	1	3	3	2	2
90500	-69.792846573216011	-67.954797420760968	-1.838049152455040	0.000138998879307	0.000023354193425	0.168017134679863	0.562030462141681	0	1	3	4	5	5	7	8	10	7	13	15	0	1	2	3	2	4	2	6	5	5	10	11	1	1	1	1	2	1	3	1	2	1	3	2
91000	-60.998562048826798	-59.575976505504386	-1.422585543322409	0.000065743949605	0.000024142487576	0.367219914854089	0.826654840629536	0	2	3	4	6	6	4	7	8	9	13	15	0	1	2	3	7	4	2	6	7	5	10	11	1	1	1	1	1	1	1	1	2	1	2	1
91500	-60.320968310067570	-58.864822043881290	-1.456146266186277	0.000087435808377	0.000028865361251	0.330132033848062	0.715786949257772	-1	2	3	4	6	6	4	7	8	8	12	15	0	1	2	3	7	4	2	6	5	5	10	11	1	1	1	1	1	1	1	1	1	1	2	2
92000	-69.790042705616059	-68.328351048860739	-1.461691656755318	0.000124273017454	0.000040389363397	0.325005091404753	0.725788676756167	-1	1	2	4	4	4	6	7	9	8	13	16	0	1	2	3	2	3	5	6	7	5	10	11	1	1	1	1	2	2	1	2	1	2	2	1
92500	-70.430783485194056	-68.587309801318867	-1.843473683875186	0.000128775910040	0.000021487329290	0.166858298915118	0.711636322736175	-1	2	4	4	6	5	6	8	8	6	11	16	0	1	2	2	3	4	2	6	5	2	7	11	1	2	1	1	1	1	2	2	1	2	2	3
93000	-61.784195135091117	-60.423052298113731	-1.361142836977385	0.000099466592898	0.000054935476258	0.552300774131101	0.854614559735618	-1	2	3	4	5	6	7	7	9	7	12	16	0	1	2	3	3	4	5	6	5	5	10	11	1	1	1	1	1	1	1	1	2	1	2	2
93500	-74.555226307154470	-72.873684814916686	-1.681541492237778	0.000128022479862	0.000026805257309	0.209379300709731	0.862929002405727	-1	2	3	3	6	5	6	7	7	8	12	14	0	1	2	2	3	2	4	6	5	7	7	11	1	2	1	1	2	1	1	1	1	1	2	1
94000	-66.638518721217167	-65.104846127732799	-1.533672593484366	0.000103369836838	0.000028243974828	0.273232266705361	0.723982479985628	0	2	3	4	5	5	6	8	9	8	13	17	0	1	2	3	2	4	2	6	7	2	10	11	1	1	1	1	1	1	2	2	2	2	2	1
94500	-61.215728444267519	-59.722386470310305	-1.493341973957212	0.000117415199105	0.000035153193452	0.299392188742094	0.612304690266159	0	1	3	4	6	5	5	7	9	8	13	17	0	1	2	3	2	4	2	6	7	7	10	11	1	1	1	1	2	1	2	1	2	1	2	2
95000	-70.363232669835213	-68.656154954303815	-1.707077715531396	0.000113120624414	0.000022777061926	0.201351981960719	0.691080365067393	-1	1	3	3	7	5	7	7	9	9	12	17	0	1	2	2	3	4	3	6	5	7	7	11	1	1	2	2	2	1	3	1	1	1	3	3
95500	-64.036158945387555	-62.604190608677840	-1.431968336709721	0.000065804385204	0.000023399125162	0.355586107058302	0.803459090379752	0	2	3	4	6	5	7	8	9	8	13	16	0	1	2	3	2	4	5	6	7	7	10	11	1	1	1	1	1	1	1	2	1	1	3	2
96000	-57.000645358987349	-54.730020703884925	-2.270624655102421	0.000160971172973	0.000016989156894	0.105541610837216	0.818849275540730	0	1	3	4	7	6	6	7	9	8	12	15	0	1	2	3	7	4	3	6	5	7	10	11	1	1	1	1	1	1	1	1	1	1	2	2
96500	-64.381073259017725	-62.971113998568306	-1.409959260449419	0.000067184352329	0.000025870957058	0.385074145411082	0.563762119878286	0	1	3	4	6	5	6	7	9	8	13	16	0	1	2	3	3	4	2	6	5	7	10	11	1	1	2	1	1	1	3	1	1	2	3	1
97000	-65.123076939167049	-63.687346357514045	-1.435730581653011	0.000054474462406	0.000019133424967	0.351236600090960	0.844805059187533	0	2	3	4	5	5	6	7	10	9	13	16	0	1	2	3	2	4	5	6	7	5	10	11	1	1	1	1	2	1	1	1	1	2	3	1
97500	-65.590996949321109	-63.591677054638708	-1.999319894682405	0.000177092906117	0.000024572616276	0.138755508702562	0.790435386897696	0	2	3	4	6	5	4	7	10	9	13	15	0	1	2	3	2	4	2	6	3	5	10	11	1	1	1	1	2	1	1	1	4	1	2	1
98000	-63.906017663199393	-62.436049182605402	-1.469968480593995	0.000118191108545	0.000037555016167	0.317748235287721	0.706161133837831	0	1	3	4	6	5	7	8	10	9	12	15	0	1	2	3	2	4	5	6	5	7	10	11	1	1	1	1	2	1	1	2	1	1	1	2
98500	-63.541186913232238	-62.136109060392727	-1.405077852839514	0.000126031060878	0.000049510476972	0.392843451662507	0.586366480291341	0	2	3	4	6	6	6	8	9	8	11	17	0	1	2	3	2	4	2	6	5	7	9	11	1	1	1	1	1	1	2	1	2	1	1	4
99000	-66.117035001535228	-64.755720719903238	-1.361314281631989	0.000087388138627	0.000051763120252	0.592335768513793	0.847500735671990	-1	1	2	3	7	5	6	7	8	8	12	13	0	1	2	3	7	4	2	6	5	7	10	11	1	1	1	1	1	1	2	2	1	1	2	1
99500	-63.595094550274275	-62.209499914037458	-1.385594636236818	0.000091472450772	0.000039462856528	0.431417942721332	0.785442347544384	0	2	3	4	4	6	6	5	9	8	12	16	0	1	2	3	2	8	5	4	5	7	10	11	1	1	1	1	1	1	1	1	3	1	2	2
100000	-70.482363955231577	-68.943592550084034	-1.538771405147538	0.000130683360905	0.000035324710913	0.270307640299257	0.845987159008071	0	2	3	4	4	5	7	8	9	7	13	17	0	1	2	3	2	4	5	7	7	5	10	11	1	1	1	1	1	1	2	1	1	2	3	2
