step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-234.848174492898181	-233.021172466654804	-1.827002026243388	0.000510982594400	0.000087083172612	0.170422972457717	0.347806454589867	2	6	4	6	9	8	8	9	12	10	11	12	12	14	13	14	13	14	12	16	21	24	23	26	0	1	1	1	2	3	1	2	2	3	4	6	5	0	4	8	5	10	5	9	17	7	0	16	1	2	1	2	2	2	3	1	2	4	1	1	2	1	2	2	2	2	1	3	6	7	1	7
32000	-189.451728131499209	-187.865105279632644	-1.586622851866556	0.000394450542744	0.000097027656689	0.245981805512389	0.534623796907485	2	5	5	6	8	8	7	9	11	9	12	11	12	14	14	15	13	15	13	17	21	23	23	25	0	1	1	3	7	4	2	5	4	1	6	7	5	0	17	17	9	3	7	12	18	20	0	19	1	1	1	1	1	1	1	1	3	2	2	2	2	1	1	1	1	4	4	2	3	2	1	5
32500	-175.038188366126747	-173.404045561769493	-1.634142804357263	0.000484084806323	0.000109463041022	0.226123686576895	0.648049837638268	3	6	4	6	8	7	7	9	11	10	13	11	12	13	12	15	12	15	13	18	22	22	21	25	0	1	1	3	2	2	4	7	5	4	6	6	10	0	10	19	10	10	13	12	12	18	0	21	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	7	4	1	1
33000	-193.795717504018256	-192.304612437777479	-1.491105066240766	0.000699663005297	0.000210619356852	0.301029717532317	0.462448296503750	3	5	5	7	7	8	9	9	11	9	12	11	12	12	14	14	11	12	14	17	22	24	21	25	0	1	1	3	2	4	6	1	7	6	7	3	7	0	7	17	10	5	18	17	16	15	0	12	1	1	1	1	1	1	1	3	1	1	2	4	2	1	3	1	1	3	1	3	4	6	1	9
33500	-196.934262745573420	-195.071433450774123	-1.862829294799302	0.000719874974749	0.000117223635625	0.162838881384345	0.530348026379184	3	6	4	6	8	8	7	9	11	10	12	9	11	14	12	14	13	15	12	15	22	23	22	26	0	3	1	3	4	4	4	5	12	2	6	6	1	0	10	9	1	12	12	11	5	20	0	18	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	3	3	1	1	6	3	1	4
34000	-180.582575345351671	-179.056840870465919	-1.525734474885740	0.000522855820505	0.000145321400485	0.277937807681675	0.445728293822787	4	6	5	6	7	8	9	7	10	10	12	10	11	12	12	14	13	14	13	16	22	22	21	25	0	1	1	3	1	5	8	1	5	8	10	6	1	0	2	11	8	11	4	16	17	17	0	22	1	1	1	1	1	1	1	2	2	1	1	1	4	1	3	1	3	1	3	1	4	6	1	2
34500	-201.247838123796612	-199.540104416274630	-1.707733707521971	0.000425001899516	0.000085490732784	0.201153766328881	0.448653939394334	3	6	4	6	7	8	8	8	11	11	10	11	12	14	14	15	12	15	12	17	19	22	22	25	0	3	1	3	4	3	3	2	6	1	7	3	7	0	1	9	11	11	1	9	15	16	0	10	1	1	1	1	1	2	3	1	2	4	1	4	2	1	3	3	1	3	4	4	3	4	1	4
35000	-196.872358979572653	-195.389609125147956	-1.482749854424702	0.000510272219727	0.000156835583578	0.307356696120774	0.617461506311103	3	5	5	7	7	8	8	10	12	10	11	11	12	10	12	13	14	15	13	18	21	23	22	26	0	1	1	2	1	4	2	5	10	4	2	5	10	0	2	11	7	10	8	16	16	15	0	22	1	1	1	1	1	1	1	2	1	2	3	3	1	1	2	1	3	3	1	2	3	5	1	2
35500	-205.658558435101014	-204.122432330011264	-1.536126105089745	0.000514838695414	0.000139941250437	0.271815719532770	0.539665096023332	2	5	4	7	9	9	9	10	10	10	12	12	12	12	13	14	13	15	13	17	19	23	22	25	0	1	1	1	4	4	3	4	6	3	8	4	9	0	12	8	5	12	5	18	16	18	0	22	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	1	2	2	1	1	3	4	1	1
36000	-213.219663128040395	-211.754711415419195	-1.464951712621191	0.000436487553973	0.000140589509732	0.322092825904864	0.472490094189596	3	6	4	5	8	8	9	7	11	11	11	10	11	12	13	14	12	13	12	18	21	22	22	25	0	1	1	1	1	4	1	1	12	4	7	4	2	0	4	6	7	12	4	17	17	10	0	22	1	1	1	1	4	1	4	2	1	3	1	2	1	1	3	3	2	1	3	3	5	4	1	2
36500	-189.286273971135387	-187.886864010188816	-1.399409960946582	0.000443237411728	0.000178465265231	0.402640346931738	0.523047599480804	4	6	5	7	7	8	8	9	11	11	11	10	12	12	12	14	13	14	14	18	22	23	22	25	0	1	1	3	1	2	5	4	2	12	12	8	3	0	11	12	12	9	8	10	16	20	0	21	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	2	1	2	3	2	4	3	1	2
37000	-194.283271187918615	-192.670184858261365	-1.613086329657256	0.000336269418314	0.000078850461414	0.234485972020260	0.485839000309620	4	5	5	6	8	8	8	9	10	9	11	11	12	14	13	15	11	13	14	18	21	24	23	24	0	1	1	1	1	3	2	3	7	1	6	7	9	0	11	4	5	11	13	16	8	20	0	16	1	1	1	1	2	2	1	3	1	2	2	2	1	1	1	4	2	1	1	2	5	2	1	6
37500	-199.797594196508953	-198.319615000499454	-1.477979196009514	0.000421528247210	0.000131149439811	0.311128472833661	0.509957695414708	3	6	5	6	8	8	8	8	11	9	10	12	10	13	14	15	12	13	11	17	21	24	23	25	0	1	1	3	3	4	1	4	2	4	2	19	2	0	2	13	11	7	5	16	16	16	0	15	1	3	1	1	1	1	2	1	2	1	2	1	2	1	5	2	1	2	2	1	4	4	1	4
38000	-190.199993509805637	-188.677118304970634	-1.522875204834991	0.000487739324978	0.000136411210770	0.279680566614240	0.607347134055104	3	6	5	6	8	8	8	10	10	10	13	12	13	12	13	13	13	14	12	17	20	23	22	25	0	3	1	3	4	3	2	5	5	7	4	8	9	0	12	12	12	16	9	16	16	2	0	21	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	3	7	1	3
38500	-205.311465122858749	-203.578030692995611	-1.733434429863131	0.000315649469831	0.000061133918089	0.193676606274747	0.615472582863186	3	6	5	4	7	7	9	8	11	10	12	12	13	12	13	15	13	15	13	16	20	24	23	26	0	4	1	1	4	3	1	4	4	2	6	7	7	0	3	9	6	11	7	9	10	21	0	21	1	1	1	1	1	1	3	2	3	3	1	1	2	1	3	3	2	1	2	2	5	2	1	5
39000	-181.026505959951209	-179.421747463796123	-1.604758496155085	0.000549670879512	0.000130809089097	0.237977113165793	0.828616758762785	3	5	5	7	8	9	9	9	11	11	12	11	12	13	13	14	13	14	12	17	20	24	22	26	0	1	1	2	4	4	4	5	5	8	6	8	9	0	7	12	19	3	12	15	18	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	3	5	1	1
39500	-198.875023085378814	-197.296449841505392	-1.578573243873412	0.000555668239107	0.000138765141146	0.249726601918102	0.491915481235382	3	5	5	6	7	9	8	9	11	11	12	9	13	12	13	15	13	14	13	17	22	23	23	25	0	1	1	1	3	5	4	7	8	8	8	3	10	0	10	7	12	3	4	15	19	15	0	22	1	1	1	2	1	1	1	1	1	1	3	3	1	1	2	3	2	4	3	3	3	5	1	2
40000	-203.190396830325085	-201.559802109641794	-1.630594720683296	0.000450736379765	0.000102537423998	0.227488679861175	0.682244017311709	3	6	4	6	8	9	8	9	9	10	12	11	13	13	12	15	13	14	14	17	21	23	21	25	0	1	1	3	3	4	2	1	7	4	3	8	15	0	4	13	6	8	1	16	16	20	0	22	1	1	1	1	2	1	1	3	1	1	5	1	1	1	4	1	2	2	4	2	2	3	1	1
40500	-186.212435119585450	-184.823386559092285	-1.389048560493168	0.000371481217744	0.000157283993173	0.423396892386534	0.547977335304618	3	5	4	6	8	8	8	8	10	10	11	10	11	14	12	15	13	15	13	16	20	22	22	24	0	1	1	3	4	4	2	4	5	1	6	6	4	0	6	5	6	17	9	4	15	16	0	16	1	1	1	1	1	1	2	1	1	4	2	1	2	1	3	3	2	1	1	4	4	3	1	4
41000	-210.574818573562794	-209.154093336331215	-1.420725237231577	0.000382398181631	0.000141363621669	0.369676500723846	0.669158407883849	2	6	5	6	7	8	7	6	11	10	11	10	12	14	14	13	13	11	14	16	20	24	21	26	0	1	1	3	4	8	8	1	10	5	12	6	9	0	11	12	6	6	13	18	16	20	0	22	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	4	1	1
41500	-224.462730303161294	-222.966616660448096	-1.496113642713212	0.000336277148317	0.000100006945878	0.297394415226098	0.456168551435733	3	5	5	6	9	8	8	9	11	10	12	8	12	13	13	15	13	15	12	16	22	23	22	26	0	1	1	3	4	3	2	4	8	5	5	1	9	0	12	15	12	6	8	6	16	16	0	18	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	4	4	4	1	6
42000	-178.131815284977478	-176.515971929155398	-1.615843355822080	0.000546873463981	0.000127615159194	0.233354089380176	0.603287968471488	2	4	4	6	8	8	9	10	11	10	11	11	13	12	13	12	12	14	14	18	20	23	23	25	0	1	1	3	4	2	6	6	10	5	4	8	9	0	17	8	9	15	6	16	16	16	0	22	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	3	4	5	1	1
42500	-175.379188151859097	-173.824258931121335	-1.554929220737771	0.000437935724828	0.000114520823766	0.261501442503321	0.591747730143122	4	6	5	7	8	8	8	9	11	11	12	11	12	14	14	15	13	15	13	18	21	22	22	25	0	1	1	3	2	4	2	5	5	5	4	8	1	0	8	11	10	10	5	10	1	20	0	21	1	1	1	1	1	1	1	1	1	2	3	1	4	1	2	2	1	2	2	2	7	1	1	1
43000	-211.548466124482047	-209.967747423065532	-1.580718701416516	0.000541329428368	0.000134637436857	0.248716271093885	0.553429094604470	3	5	5	6	8	9	8	9	11	11	11	11	11	13	13	14	12	11	13	18	21	23	23	25	0	1	1	3	4	7	4	1	4	6	3	4	1	0	10	13	10	7	10	16	19	20	0	19	1	1	1	1	1	1	1	2	3	1	2	2	3	1	1	2	1	2	2	2	4	2	1	5
43500	-183.728694309380501	-181.797542428977891	-1.931151880402619	0.000484030800834	0.000072576372298	0.149941640433937	0.426395620289623	3	5	5	6	8	8	9	9	11	11	10	10	12	13	13	13	13	14	13	15	21	23	22	26	0	1	1	3	1	2	2	2	7	7	6	4	4	0	11	2	7	17	1	1	10	5	0	20	1	1	1	1	2	1	2	2	1	1	1	2	3	1	2	4	2	1	6	7	4	8	1	6
44000	-184.983987036713870	-183.446019553921985	-1.537967482791874	0.000368626892397	0.000099810846117	0.270763875819528	0.635956859667220	2	6	5	7	9	7	9	10	11	9	13	11	12	13	13	15	13	15	14	18	21	23	22	25	0	1	1	3	4	3	1	5	2	4	6	4	4	0	4	10	13	15	11	16	10	16	0	21	1	2	1	1	1	1	2	1	3	1	3	2	3	1	3	3	1	1	1	2	6	5	1	2
44500	-193.591709993821155	-192.053236687394929	-1.538473306426230	0.000436745350968	0.000118129399645	0.270476604691657	0.508811090531092	3	6	4	6	9	8	9	10	11	9	12	12	12	12	13	15	13	14	13	18	21	22	23	25	0	3	1	3	4	2	2	4	1	6	1	7	3	0	5	15	9	15	12	15	12	8	0	22	1	1	1	1	1	1	2	2	4	1	3	2	4	1	1	1	1	1	1	2	6	6	1	2
45000	-207.034673162722044	-205.224293155129715	-1.810380007592316	0.000511969830136	0.000089166676554	0.174163927844020	0.486918134421835	3	5	4	6	7	8	8	8	11	10	9	11	11	13	13	12	13	13	12	17	21	23	21	26	0	1	1	3	3	5	1	5	5	7	6	7	5	0	12	4	11	11	12	9	17	10	0	21	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	3	3	2	1	3	3	6	1	2
45500	-226.026311336946065	-224.301379141825606	-1.724932195120465	0.000609144046094	0.000119446869288	0.196089693487058	0.535082678580212	3	5	5	6	8	8	7	10	11	10	12	11	12	13	13	15	14	14	13	17	20	23	21	25	0	1	1	3	4	7	2	5	5	5	7	5	10	0	9	19	15	1	10	10	12	12	0	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	4	1	4	3	6	1	12
46000	-215.687268719404756	-214.063124708967280	-1.624144010437465	0.000407326049331	0.000093691109137	0.230015019393925	0.511965657031776	3	6	4	7	8	8	9	10	11	10	13	10	11	13	11	14	12	15	12	17	20	23	23	25	0	3	1	3	2	2	4	6	1	4	9	5	12	0	2	10	4	15	5	9	13	19	0	16	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	3	2	2	3	5	6	1	7
46500	-178.201034905082309	-176.686905358364754	-1.514129546717547	0.000441061262451	0.000125781478285	0.285179155353023	0.628996652831720	4	6	5	7	7	9	9	9	11	9	13	11	12	14	14	14	13	15	13	18	22	23	23	25	0	1	1	3	1	4	5	5	7	4	6	7	10	0	4	13	2	19	2	15	17	5	0	22	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	3	1	2	2	5	7	1	2
47000	-196.785834193404582	-195.057287349437871	-1.728546843966700	0.000396814724142	0.000077401382297	0.195056729469979	0.479375759457339	3	6	4	7	6	8	8	7	11	8	12	12	12	13	14	14	13	15	13	18	19	23	21	26	0	1	1	1	1	3	1	2	5	1	6	9	2	0	19	1	9	11	10	12	12	12	0	22	1	2	1	2	1	1	3	1	2	1	2	1	3	1	1	5	1	1	2	3	4	7	1	2
47500	-194.785545362534009	-192.941265754393726	-1.844279608140296	0.000372221423323	0.000062044609317	0.166687367866984	0.487106359998686	3	4	4	6	9	8	8	9	12	11	12	10	12	14	13	15	12	15	11	17	21	23	22	24	0	1	1	3	2	3	4	1	4	2	6	2	5	0	12	2	5	15	8	9	4	10	0	21	1	1	1	1	2	2	1	2	3	4	2	4	2	1	2	5	3	1	1	3	6	7	1	2
48000	-215.054749631306237	-213.397783414283282	-1.656966217022963	0.000480012126788	0.000104514338895	0.217732705200863	0.498774239284478	3	5	5	6	8	8	7	10	10	11	10	12	12	13	14	15	14	14	13	18	19	24	22	26	0	1	1	2	3	4	1	1	7	1	6	9	8	0	12	19	12	11	12	17	10	20	0	22	1	1	2	1	1	1	3	2	1	3	1	1	1	1	1	1	2	2	1	2	3	2	1	2
48500	-219.675662321651913	-218.063103790512571	-1.612558531139346	0.000434874041343	0.000102066672140	0.234703988826783	0.408608613133605	3	5	4	7	8	8	8	10	11	11	12	11	13	11	13	15	13	13	14	16	22	23	22	25	0	1	1	3	4	3	2	6	4	4	6	4	5	0	11	10	6	7	1	8	17	17	0	12	1	1	1	1	1	2	2	1	3	1	1	2	2	1	1	3	2	3	5	3	5	4	1	8
49000	-216.799212592742890	-215.163474921334597	-1.635737671408296	0.000563030264330	0.000126972143287	0.225515662889670	0.472993175855775	4	6	5	7	7	8	8	8	12	10	13	12	11	13	13	14	14	14	13	17	21	23	22	26	0	1	1	3	3	3	2	1	10	8	10	5	8	0	8	15	15	19	12	16	11	5	0	12	1	1	1	1	1	2	1	2	1	1	2	4	1	1	2	1	1	1	1	2	4	7	1	10
49500	-203.337720270243409	-201.468829225632788	-1.868891044610611	0.000568892392655	0.000091941993010	0.161615789202031	0.532946228328674	3	5	5	6	7	9	8	10	10	9	12	11	12	12	12	14	14	14	13	17	21	23	22	26	0	1	1	3	1	5	5	4	7	5	6	7	4	0	7	9	15	13	4	8	11	19	0	13	1	1	1	1	2	1	1	2	1	1	2	1	3	1	2	2	2	1	3	3	5	5	1	9
50000	-241.281693824670896	-239.777815312408990	-1.503878512261920	0.000471171538092	0.000137569138988	0.291972515032284	0.517444055482410	3	5	5	6	8	7	8	10	12	9	11	11	11	13	13	14	13	15	13	17	21	23	22	25	0	1	1	3	4	1	3	5	8	1	7	5	10	0	10	9	1	2	12	17	18	1	0	9	1	1	2	1	1	1	3	1	1	2	2	2	1	1	2	1	4	4	1	2	3	11	1	4
50500	-188.500574604490453	-186.618974598738049	-1.881600005752413	0.000433772944531	0.000069015107911	0.159104224413752	0.532694979298154	3	5	4	6	8	9	8	9	12	11	13	11	12	12	14	15	12	15	14	18	22	22	22	24	0	1	1	2	1	7	2	7	5	7	7	7	4	0	17	8	6	17	7	12	12	13	0	20	1	1	1	1	1	1	2	1	2	2	2	1	3	1	1	4	1	1	3	5	5	6	1	4
51000	-224.865799277375999	-223.391298283029954	-1.474500994346036	0.000463272418669	0.000145447589095	0.313956935992100	0.741361979150021	2	6	3	6	9	8	8	10	11	9	12	11	12	13	14	13	13	15	14	17	19	23	22	25	0	1	1	3	1	4	2	4	5	7	8	6	5	0	16	12	4	15	17	17	20	21	0	21	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	2	1	2
51500	-190.554198315993460	-188.853153395445588	-1.701044920547883	0.000566259458005	0.000115059961475	0.203193006047893	0.632349385073461	2	6	4	7	7	9	8	9	11	10	11	11	12	12	12	14	14	14	13	17	21	23	23	25	0	3	1	3	2	5	2	2	5	7	2	7	2	0	5	9	6	2	11	13	16	16	0	21	1	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	2	5	1	1	3	4	1	2
52000	-236.231928663781389	-234.325473956482710	-1.906454707298680	0.000518181761112	0.000080001270395	0.154388433554623	0.675031658604789	4	5	5	7	9	8	8	9	10	10	12	12	12	12	13	15	11	15	13	18	19	23	22	25	0	1	1	3	7	4	2	3	5	4	17	7	7	0	10	19	1	17	5	12	12	7	0	21	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	3	2	2	2	2	8	1	5
52500	-205.308553620535463	-203.785189227817739	-1.523364392717729	0.000335484832797	0.000093727934335	0.279380541747489	0.661726813422581	3	6	4	7	9	8	9	9	11	10	11	11	11	13	14	15	13	13	13	16	21	23	22	22	0	1	1	3	4	3	2	6	5	4	8	2	2	0	11	13	11	11	5	12	16	21	0	16	1	1	1	1	1	3	2	1	1	2	1	3	1	1	2	2	1	1	1	4	3	1	1	3
53000	-211.015757887293489	-209.435409297781831	-1.580348589511652	0.000495900243558	0.000123424571004	0.248889918098913	0.626288716668265	3	5	5	7	9	8	9	10	11	11	13	10	12	13	13	14	13	13	14	16	19	23	21	26	0	1	1	3	4	4	4	5	5	12	6	4	5	0	4	15	5	6	17	11	16	21	0	11	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	3	2	1	2	2	2	1	6
53500	-186.454631509248998	-184.854660639049968	-1.599970870199029	0.000481853004784	0.000115661625946	0.240035082893394	0.637160199899320	3	5	4	6	7	9	8	8	11	10	12	11	12	14	13	14	13	14	14	17	21	23	22	25	0	3	1	1	1	7	4	2	2	4	10	5	2	0	2	9	12	6	10	10	16	15	0	22	1	1	1	1	2	1	1	1	2	2	1	1	2	1	3	1	1	2	2	4	2	4	1	1
54000	-196.330715361169297	-194.695138053760047	-1.635577307409247	0.000482425595276	0.000108823947680	0.225576645903461	0.291064067217511	3	5	4	5	9	7	9	10	12	10	13	11	12	12	13	14	13	13	13	18	22	23	22	24	0	1	1	3	4	2	2	7	2	2	8	5	7	0	12	2	5	8	4	9	12	19	0	21	1	1	1	1	2	1	2	1	3	3	3	1	2	1	1	5	2	2	5	2	6	3	1	1
54500	-179.918431935755592	-178.398774763605957	-1.519657172149648	0.000486825592722	0.000137125991570	0.281673752613593	0.626666049753682	3	6	4	6	9	9	9	10	11	10	12	12	13	13	14	13	12	15	14	16	21	24	23	26	0	1	1	3	4	2	2	7	5	4	6	10	17	0	9	9	7	6	5	18	12	20	0	22	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	3	5	1	1
55000	-177.297190114279033	-175.369144327256038	-1.928045787022996	0.000576808444201	0.000086803023032	0.150488474821745	0.891631402152235	3	5	4	6	8	9	8	9	10	10	10	12	12	13	13	14	14	15	12	17	21	22	22	24	0	1	1	3	4	2	2	5	7	6	5	6	9	0	6	13	15	17	9	16	20	12	0	22	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	5	1	1
55500	-197.976787492229249	-196.391504966757935	-1.585282525471303	0.000389296992969	0.000095999377562	0.246596761073267	0.504520919217117	3	6	5	6	8	8	8	9	12	8	12	10	12	14	12	13	14	15	12	14	21	23	22	25	0	3	1	1	3	2	3	4	10	2	6	3	1	0	6	7	12	6	5	3	10	13	0	21	1	1	1	1	1	1	1	1	2	1	2	2	4	1	2	3	2	4	2	4	5	5	1	2
56000	-192.966493380792059	-191.343870074777328	-1.622623306014732	0.000544142471720	0.000125489695555	0.230619189049583	0.540288367540020	3	5	4	6	8	9	8	10	10	10	13	11	12	14	14	12	13	15	13	17	22	23	23	24	0	1	1	1	4	7	4	5	5	4	6	9	10	0	7	5	4	10	16	15	16	17	0	22	1	1	1	1	1	1	1	2	2	2	3	1	1	1	3	2	2	1	1	2	4	5	1	1
56500	-257.751326188595215	-256.085044531437916	-1.666281657157290	0.000382825287175	0.000082111513804	0.214488218396783	0.551103550399540	3	6	5	5	7	9	8	9	10	10	12	11	13	14	12	13	13	15	12	17	22	24	23	25	0	4	1	1	4	1	2	3	5	6	4	2	19	0	6	5	12	15	7	18	11	20	0	20	1	1	1	1	1	3	1	3	2	1	4	3	1	1	2	3	1	3	2	1	5	3	1	3
57000	-201.398195643902454	-199.774662408741989	-1.623533235160473	0.000540289719551	0.000124405639809	0.230257277359279	0.511875988966852	3	5	5	7	9	8	7	9	11	10	12	12	12	13	10	15	12	14	14	15	21	23	23	25	0	1	1	3	2	4	2	2	3	5	10	15	4	0	8	12	15	5	4	12	12	8	0	8	1	1	1	1	2	1	1	3	3	1	1	1	3	1	1	1	1	3	2	1	4	8	1	7
57500	-192.924916413071543	-191.529324955793868	-1.395591457277672	0.000510692706873	0.000209283115856	0.409802437041248	0.515718063711140	3	6	5	6	8	8	8	10	11	10	12	11	12	12	13	14	13	13	12	17	21	20	23	26	0	1	1	3	4	2	1	3	4	6	1	1	10	0	10	13	4	6	10	16	12	16	0	11	1	1	1	1	1	1	3	2	4	1	5	2	1	1	2	1	3	2	1	2	4	3	1	8
58000	-217.162924399527043	-215.561052151041622	-1.601872248485428	0.000532795867673	0.000127451806427	0.239213203705747	0.512199236318810	2	4	4	6	8	8	7	8	11	11	12	10	13	12	13	13	13	14	14	18	22	21	22	25	0	1	1	3	4	4	3	4	12	6	12	8	4	0	9	10	11	17	11	5	13	12	0	12	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	5	4	5	1	6
58500	-215.061042027545739	-213.385643599695641	-1.675398427850098	0.000510372379833	0.000107895919534	0.211406266870166	0.447951442330388	3	5	5	7	6	9	9	9	12	9	13	12	13	14	13	15	13	15	13	17	21	23	22	26	0	1	1	1	1	4	3	4	7	4	10	8	2	0	12	17	6	13	4	12	13	16	0	11	1	1	1	2	2	1	2	1	2	1	3	1	4	1	1	1	3	1	4	3	5	4	1	6
59000	-212.893825969038971	-211.511364105039775	-1.382461863999196	0.000477366883432	0.000209725322763	0.439337813413704	0.477227176265897	3	4	4	6	9	8	8	9	11	9	11	11	12	14	13	15	13	14	13	18	20	23	22	25	0	1	1	3	7	2	4	2	7	4	7	10	4	0	7	17	9	13	5	19	13	15	0	20	1	1	1	1	1	2	2	3	2	1	2	1	3	1	2	1	1	1	1	2	3	5	1	4
59500	-220.652497249550862	-219.114619465509094	-1.537877784041773	0.000600974516372	0.000162752849269	0.270814892870611	0.569479709075255	2	5	4	6	9	8	8	9	11	11	11	12	12	13	13	14	14	14	12	14	20	22	23	23	0	3	1	3	3	4	4	4	5	8	7	11	9	0	5	13	12	7	11	2	16	12	0	18	1	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	2	3	1	4	4	5	1	4
60000	-218.179223995891817	-216.714548688832394	-1.464675307059428	0.000399323681341	0.000128716777269	0.322336949404684	0.483337772880556	3	5	5	5	8	8	8	8	10	10	12	11	12	13	13	14	12	13	12	17	20	23	22	23	0	1	1	1	4	3	2	1	7	5	9	9	9	0	19	4	2	7	5	5	12	15	0	21	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	4	4	2	2	5	3	5	1	2
60500	-199.511647305658158	-197.926495887298387	-1.585151418359762	0.000514826850608	0.000126985695640	0.246657095467855	0.570731627469670	3	6	5	7	8	9	8	9	11	7	11	9	12	14	14	14	14	13	13	17	21	23	23	25	0	1	1	3	4	2	2	5	4	3	7	4	12	0	8	19	6	2	13	19	16	16	0	22	1	2	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	3	1	1	4	4	1	1
61000	-186.539385501042091	-184.838161915753375	-1.701223585288730	0.000454303519788	0.000092286311795	0.203138007466509	0.422989222453363	0	5	3	6	8	8	7	9	10	10	12	12	11	13	13	14	13	15	13	17	22	22	22	26	0	3	1	3	4	7	1	2	5	4	6	3	2	0	13	17	13	13	5	17	8	13	0	21	1	1	1	1	1	1	3	2	1	1	3	3	3	1	1	1	2	2	2	3	6	5	1	3
61500	-197.652642624744999	-196.151798998122331	-1.500843626622663	0.000432416258184	0.000127157133340	0.294061869630924	0.505022430318275	2	5	4	6	9	9	7	10	11	10	12	12	11	13	13	14	14	15	13	17	21	23	23	25	0	1	1	1	7	2	2	1	3	3	3	6	5	0	10	9	12	10	13	12	12	16	0	8	1	1	1	2	1	3	1	6	3	3	3	2	1	1	1	2	2	3	1	3	4	3	1	5
62000	-197.594382824227267	-196.067906202622368	-1.526476621604912	0.000419801298266	0.000116490537007	0.277489701647498	0.642357024770042	3	6	4	6	7	9	9	8	11	10	11	11	12	12	13	14	13	13	13	18	21	23	22	25	0	1	1	3	1	5	2	1	8	5	7	6	5	0	7	3	7	11	5	16	19	20	0	21	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	4	2	1	3	2	4	2	1	1
62500	-193.852379578756484	-192.305803908665496	-1.546575670090998	0.000429713351486	0.000114290850457	0.265969977572186	0.471934620281985	3	5	4	6	8	8	9	10	11	11	12	11	12	14	13	15	13	12	13	17	22	22	23	26	0	1	1	3	2	4	2	2	3	4	8	3	1	0	4	4	12	2	10	16	15	20	0	21	1	1	1	1	1	1	2	3	4	2	1	3	5	1	4	3	1	5	1	2	4	3	1	2
63000	-197.709374466906695	-196.110026120720249	-1.599348346186433	0.000424189031656	0.000101934955789	0.240305496327554	0.531627416152905	4	6	5	6	8	9	9	8	12	11	11	11	10	13	13	14	13	15	13	15	21	24	21	24	0	1	1	1	4	2	3	1	12	3	6	6	8	0	10	8	11	15	10	5	12	16	0	10	1	1	1	1	2	1	2	2	1	3	1	1	1	1	1	3	1	1	2	3	4	5	1	8
63500	-197.309103320611001	-195.592293540828649	-1.716809779782344	0.000420321634157	0.000083412827201	0.198449997389205	0.426201099159799	3	5	4	6	8	8	9	10	9	10	11	11	12	12	13	14	12	13	14	18	21	24	22	22	0	1	1	3	4	2	3	7	4	3	7	4	7	0	7	11	10	7	9	7	16	16	0	10	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	2	1	2	2	6	3	4	1	5
