step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-494.532579677229990	-503.583423057681330	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973003573512683	-3	24	9	17	18	22	15	13	27	17	20	29	30	26	36	22	29	32	34	26	26	37	31	34	32	23	26	46	40	40	36	26	39	39	32	34	40	46	41	37	51	39	38	44	34	42	31	31	37	40	37	37	41	52	32	37	45	45	42	47	58	39	46	43	53	44	49	47	51	41	55	44	50	49	48	57	51	42	45	53	55	49	51	49	57	66	39	49	53	64	43	58	63	0	7	1	8	7	7	3	1	5	3	5	16	16	16	47	4	2	20	21	8	5	17	32	10	20	7	26	33	48	19	12	11	15	45	21	12	36	23	23	9	64	31	17	51	35	42	11	32	32	15	48	21	17	74	27	17	30	59	55	43	77	18	30	34	24	37	19	52	46	42	79	49	58	91	31	74	53	49	49	52	88	39	33	59	83	92	25	70	44	76	23	65	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-477.755215271496240	-486.806058651947581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992063410647446	2	23	8	12	17	15	14	22	22	21	25	29	29	27	39	30	32	35	29	27	33	29	36	37	33	30	33	42	43	35	32	35	35	31	34	41	41	44	27	34	46	38	33	44	39	40	33	37	33	42	29	34	36	43	29	36	44	41	39	43	47	40	45	53	45	38	45	47	41	40	48	46	48	46	52	55	51	39	48	52	50	59	49	47	56	67	55	56	64	63	47	58	63	0	7	1	3	4	3	3	7	5	3	8	9	9	8	30	2	20	17	8	9	39	9	16	11	9	11	55	18	49	31	9	51	34	20	11	39	21	37	8	14	42	14	2	37	17	40	2	40	9	32	9	13	16	52	10	35	35	70	49	53	45	30	70	50	28	35	22	29	24	48	65	78	28	28	41	43	15	55	59	29	73	63	67	32	73	89	74	81	77	88	28	83	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-477.883850157959216	-486.934693538410556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992768181736825	0	27	5	13	14	22	18	22	20	8	19	27	26	27	38	26	24	34	31	20	25	32	34	36	32	35	32	48	44	38	33	30	33	37	34	38	38	48	38	37	45	38	38	41	43	35	31	32	27	42	38	37	34	46	40	31	42	43	40	48	56	40	47	53	51	44	47	50	56	42	48	46	41	48	48	49	44	45	49	50	55	51	53	46	53	65	59	58	49	57	55	54	56	0	11	1	3	1	4	10	11	5	1	4	4	17	20	17	9	7	22	17	4	7	14	14	23	17	47	12	43	43	18	16	21	14	56	5	18	2	29	19	2	55	17	49	33	33	16	16	12	8	39	16	32	8	44	25	13	59	26	23	45	65	19	57	76	70	23	44	78	38	40	73	43	47	45	51	66	26	44	59	43	67	43	70	51	58	74	74	41	77	75	79	28	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-474.992487707711007	-484.043331088162347	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994730742742158	1	26	7	12	18	18	22	23	24	15	25	31	25	26	29	28	26	35	36	28	26	33	34	36	36	36	36	42	34	40	36	34	32	35	31	40	39	47	37	33	47	41	36	45	46	43	31	27	39	44	27	45	40	48	39	38	45	40	26	43	58	40	48	49	48	41	48	47	52	41	50	43	49	34	46	52	45	48	47	52	50	57	52	51	51	63	48	53	59	60	54	56	64	0	7	1	3	4	3	6	6	5	3	6	51	7	5	9	11	7	59	33	9	6	4	12	14	12	47	35	12	15	27	12	5	17	48	51	31	43	62	59	17	53	21	47	55	29	47	21	8	35	62	6	39	23	52	33	15	66	22	10	34	67	40	56	52	32	74	74	32	53	2	68	22	49	59	49	64	30	52	35	73	72	69	78	60	72	84	50	54	79	83	64	69	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-483.710221604007245	-492.761064984458585	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995953078850054	1	24	10	13	17	15	20	25	23	21	19	26	32	26	40	22	30	37	22	26	30	36	32	33	37	38	36	42	33	35	38	31	39	35	25	39	40	39	20	31	44	41	34	42	39	31	32	34	28	35	39	41	40	42	36	38	46	46	36	49	52	39	51	50	48	43	53	49	49	47	49	45	49	44	53	55	47	50	45	53	52	56	43	40	53	65	54	55	59	60	50	58	58	0	39	1	3	4	3	5	7	10	6	4	16	49	2	18	6	2	23	5	9	19	40	20	49	20	46	39	32	8	49	43	39	20	21	19	12	21	18	6	14	46	56	14	48	20	20	8	19	14	23	50	46	59	31	24	48	33	38	47	33	73	13	66	51	66	26	64	84	44	18	58	59	58	21	71	74	37	79	18	28	15	85	56	34	66	82	22	78	64	63	79	67	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-501.054475456698185	-510.105318837149525	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987989977601691	0	22	2	14	15	19	13	9	24	13	23	27	29	29	28	27	30	33	31	20	32	37	35	33	32	30	37	44	44	40	36	30	36	26	37	39	40	46	32	34	45	35	36	44	39	40	36	38	40	42	38	46	39	48	41	36	45	46	43	37	53	45	55	47	50	43	44	49	50	41	56	44	50	47	46	51	33	47	49	44	57	60	30	36	57	62	54	56	57	66	58	55	61	0	6	1	8	1	8	8	1	2	8	5	11	5	9	6	7	9	17	6	10	15	83	32	15	34	9	25	46	37	35	19	16	14	4	17	34	6	70	12	9	19	14	12	56	12	51	18	33	18	13	21	27	39	56	19	12	24	55	53	83	41	84	57	18	49	51	23	62	62	40	54	42	64	55	29	33	15	55	80	27	78	74	9	12	59	79	68	66	80	61	76	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-486.243872715229713	-495.294716095681054	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999110043279454	4	26	8	10	18	14	21	18	23	24	21	25	23	28	37	21	29	35	29	27	35	33	33	34	38	29	33	43	41	42	30	35	30	32	36	30	38	47	38	35	46	36	38	46	40	39	32	36	27	38	30	36	41	45	26	29	46	43	30	46	60	45	52	45	46	44	51	44	37	38	51	48	46	39	50	56	47	52	53	49	54	58	46	47	45	68	56	57	53	61	47	55	55	0	7	1	1	3	4	8	6	5	5	8	7	5	13	5	6	11	14	49	12	51	33	49	11	56	12	19	10	33	74	5	51	13	49	19	55	17	54	27	20	45	14	2	21	48	9	17	36	10	36	7	20	32	46	7	55	46	32	12	46	87	45	72	28	53	39	91	34	27	27	70	58	24	40	52	38	29	85	64	37	83	78	74	29	48	61	54	77	60	72	58	63	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-491.618924760845914	-500.669768141297254	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992062184216275	3	23	11	13	15	21	14	24	25	16	18	31	27	25	39	26	29	31	37	27	28	35	25	33	36	31	33	41	45	42	35	27	40	36	34	42	39	47	39	34	48	36	37	43	30	33	35	34	21	38	36	40	35	40	39	39	47	42	39	45	56	42	54	50	51	44	50	45	57	38	53	50	49	46	50	50	40	47	48	53	54	55	54	52	54	60	46	51	56	58	45	43	63	0	7	1	1	1	3	1	6	10	4	4	32	2	7	31	11	9	8	53	8	6	9	7	26	8	21	9	9	51	40	18	5	20	12	23	52	26	44	47	23	17	14	35	70	11	45	26	17	4	40	9	14	26	42	17	45	77	48	40	59	72	43	15	25	68	19	36	30	81	27	29	59	66	42	12	44	24	44	15	73	74	72	55	87	41	76	30	50	50	41	15	47	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-471.382225364635815	-480.433068745087155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987748177501106	4	26	10	17	17	21	14	25	21	20	25	18	27	26	39	26	31	31	36	25	32	30	30	37	34	35	33	40	34	43	38	35	29	32	33	43	38	44	39	36	44	33	40	39	45	44	29	41	30	41	36	36	38	52	37	30	46	47	36	41	45	41	49	50	51	36	46	51	53	39	46	42	44	47	52	48	43	52	48	53	55	60	52	53	55	64	43	54	55	64	50	58	63	0	12	1	7	3	4	1	4	7	7	10	7	6	9	22	9	14	20	21	12	14	6	9	25	49	23	13	19	8	37	32	33	6	9	23	52	56	33	26	16	37	49	47	27	25	70	2	27	11	66	23	56	13	72	49	7	35	44	33	34	60	24	36	45	38	8	18	38	46	29	51	24	17	53	58	50	70	57	36	45	68	88	87	45	57	85	29	87	62	92	71	36	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-478.960086367214046	-488.010929747665386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997056500134579	-3	28	5	8	16	21	22	23	21	15	26	25	30	28	33	26	25	35	36	27	24	38	27	29	33	35	34	43	34	40	35	33	30	35	32	38	41	44	40	32	42	40	37	44	39	39	38	37	39	37	39	32	33	50	40	39	45	46	44	30	52	33	50	55	46	41	45	47	51	44	50	48	38	45	45	47	47	47	37	53	57	52	47	43	52	64	47	53	56	59	50	60	57	0	8	1	3	4	5	5	4	10	4	9	6	20	9	12	9	9	33	14	17	5	18	10	12	24	2	6	26	21	53	60	12	21	14	23	53	53	26	32	2	34	11	52	56	16	2	25	15	25	2	60	20	24	57	32	11	51	47	32	23	37	10	75	57	50	29	47	37	42	35	76	70	31	18	66	41	30	28	32	28	69	87	70	37	75	88	66	78	87	69	44	76	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-478.604797177253147	-487.655640557704487	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987209897677394	4	24	8	13	17	18	17	22	26	22	25	23	29	28	38	29	31	26	36	23	29	29	34	34	35	29	33	39	45	35	35	29	41	38	34	36	38	35	37	36	49	29	37	45	47	42	23	34	35	38	38	40	36	48	40	29	44	39	39	43	42	38	49	51	50	42	50	31	54	43	51	47	47	52	49	47	50	51	55	51	58	58	47	52	60	64	55	50	60	62	53	57	60	0	8	1	3	3	3	4	4	6	4	8	4	2	12	68	9	2	10	21	6	8	9	16	32	26	7	22	42	40	26	22	2	56	23	42	9	68	22	16	13	46	11	24	68	23	68	5	16	13	27	49	30	26	61	42	20	15	38	30	14	58	26	70	38	34	24	66	10	78	39	44	46	50	61	57	66	61	44	57	50	91	70	26	66	57	91	63	46	67	87	66	77	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-480.522859952639351	-489.573703333090691	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992904143430548	1	26	8	14	11	17	19	23	24	22	15	19	24	28	34	26	32	34	21	26	32	32	29	28	35	39	33	46	41	34	24	30	28	37	37	37	31	41	39	36	45	38	29	45	39	35	39	37	40	39	37	40	31	50	40	37	46	46	40	43	57	40	48	45	46	40	48	44	49	48	54	52	41	50	47	58	49	50	47	52	56	53	42	46	56	70	51	49	52	63	53	55	49	0	10	1	3	1	3	11	4	6	3	3	5	6	16	53	4	19	23	4	8	23	14	10	7	37	48	23	26	32	16	4	20	20	13	21	17	9	22	40	21	62	8	8	36	21	43	27	21	27	22	53	21	10	44	51	32	26	60	25	17	54	53	73	26	56	33	50	62	44	46	77	49	51	49	18	87	55	52	52	41	65	57	40	36	83	90	40	29	77	78	44	35	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-477.248471865860949	-486.299315246312290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992009917236265	3	22	7	14	16	17	20	18	27	22	24	27	24	29	37	29	22	32	35	24	26	32	30	33	33	37	35	45	42	40	29	31	34	38	29	38	41	48	37	32	38	33	38	45	44	43	36	34	36	43	35	39	42	51	33	37	46	43	40	39	50	44	46	45	48	41	51	46	49	47	44	48	49	47	43	47	43	52	52	52	55	50	49	54	51	68	55	49	58	65	52	55	59	0	8	1	1	1	3	5	4	7	6	17	11	5	17	33	8	6	21	55	8	6	13	13	6	32	48	14	25	32	9	2	12	7	48	10	16	42	49	20	11	13	11	27	60	60	60	32	11	2	27	23	49	34	71	14	27	46	20	16	27	76	34	75	56	46	40	38	66	74	37	19	75	58	77	39	43	48	40	70	73	54	71	53	57	50	91	80	34	82	93	56	44	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-479.653550662469286	-488.704394042920626	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992282393749539	4	20	11	13	17	14	18	26	22	17	24	22	27	21	40	30	29	24	28	21	31	34	28	29	31	38	36	42	35	36	37	34	37	32	35	39	41	44	34	31	46	34	29	39	45	42	35	37	36	41	36	42	31	43	36	35	48	45	41	46	55	42	51	38	42	46	49	39	56	45	45	38	48	49	46	54	41	51	50	50	57	62	49	50	51	71	41	50	64	50	55	58	60	0	3	1	1	4	1	4	6	3	3	7	6	3	5	13	18	2	4	9	4	24	17	12	18	18	35	8	32	34	22	17	16	8	19	19	34	17	72	24	8	51	16	2	32	37	22	19	23	19	32	17	31	24	26	40	8	55	55	16	55	75	29	38	24	35	31	44	17	83	39	21	32	55	65	36	73	30	22	70	52	79	81	36	38	71	89	53	58	85	60	90	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-477.971995508944246	-487.022838889395587	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998482658759226	2	23	9	12	17	15	19	22	20	20	23	28	25	24	37	27	24	30	32	20	26	35	24	31	29	39	35	42	37	41	34	35	40	35	34	39	40	46	35	36	45	39	36	42	40	38	35	30	38	40	40	40	39	48	32	39	35	39	34	45	43	42	50	49	51	46	44	44	54	41	52	45	35	48	47	54	41	29	54	52	52	52	53	54	56	57	54	56	51	60	54	58	59	0	7	1	1	4	3	4	6	3	6	4	8	7	5	19	8	5	21	18	4	5	21	6	8	14	19	25	47	59	73	25	11	43	23	17	34	43	73	11	55	34	13	32	34	48	18	12	9	13	55	39	32	16	33	16	43	55	31	24	58	73	73	61	68	68	50	29	39	70	43	51	36	48	41	42	61	31	21	60	60	66	64	68	89	80	69	66	80	46	74	70	58	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-488.386595456463112	-497.437438836914453	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999909733118524	1	27	9	12	18	19	21	23	21	23	15	27	22	24	39	29	31	37	37	27	29	34	31	32	34	33	32	32	43	40	36	31	34	33	38	35	30	45	38	36	42	34	37	44	42	36	24	38	36	39	33	40	43	51	36	40	45	39	45	45	54	38	52	50	52	34	42	46	55	44	46	50	44	47	41	50	45	48	51	50	53	56	49	48	50	54	51	57	59	63	41	58	55	0	47	1	1	4	4	11	9	5	5	3	4	6	6	27	8	12	24	24	5	8	14	2	47	13	28	9	8	18	32	33	13	12	2	47	12	14	15	24	17	42	27	2	48	33	26	6	24	47	28	9	55	62	60	7	19	66	23	51	52	67	37	78	33	48	10	28	48	38	46	57	44	50	53	24	25	52	67	18	84	22	87	18	29	74	60	29	86	84	82	46	80	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-493.051025409607803	-502.101868790059143	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973705080468065	2	21	7	13	18	16	16	26	25	23	26	17	23	23	34	29	30	26	34	23	32	37	32	37	37	31	31	41	41	36	35	32	28	32	39	40	39	44	32	39	46	34	36	44	47	43	38	34	39	35	32	39	42	49	38	38	46	41	42	41	51	41	47	48	50	35	45	49	45	40	39	44	48	50	47	51	46	49	46	51	56	48	47	53	50	61	49	52	54	53	58	62	57	0	7	1	1	4	3	3	5	2	12	14	4	6	5	27	8	9	2	16	4	9	39	11	39	39	13	10	24	13	11	32	11	8	9	42	26	17	31	11	50	22	17	21	25	71	47	32	34	21	51	13	51	35	62	23	34	29	11	12	33	45	56	53	40	69	10	40	28	47	2	9	49	46	40	44	83	25	44	56	67	45	29	71	87	48	57	69	83	69	55	87	27	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-489.255879348800931	-498.306722729252272	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999334917413924	1	22	9	8	16	16	13	18	20	24	26	24	30	23	40	26	28	26	35	29	34	32	29	35	35	33	35	47	41	26	35	34	38	30	38	38	41	40	33	37	50	37	33	43	42	41	34	31	38	38	38	35	41	53	35	34	46	45	40	42	56	42	50	49	42	40	37	46	47	44	53	45	49	49	42	52	42	47	48	49	59	47	53	49	57	66	40	55	60	59	57	57	57	0	7	1	1	7	4	1	7	7	7	9	6	2	7	21	14	11	12	34	9	10	16	11	20	23	14	22	44	47	2	14	16	39	9	18	19	42	20	12	32	66	43	9	48	21	52	48	2	12	11	22	23	24	79	23	8	37	38	13	18	28	32	44	27	66	11	30	62	49	35	28	29	69	68	33	19	21	87	70	29	88	15	36	53	88	85	35	35	69	72	41	68	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-490.870211082961362	-499.921054463412702	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991683749840172	3	25	9	15	18	15	14	23	23	20	26	25	29	26	35	29	29	29	33	27	31	34	21	36	35	39	33	42	43	40	30	29	34	33	22	37	38	41	40	33	39	39	36	34	33	41	39	36	35	41	35	33	40	53	39	38	42	37	43	38	50	43	48	50	46	38	48	48	47	37	46	42	39	45	49	47	44	50	46	49	54	46	51	54	53	53	58	56	62	65	53	62	54	0	35	1	3	1	3	3	3	4	4	35	4	11	23	35	2	23	11	20	35	11	5	5	18	8	25	21	43	58	45	23	14	35	32	7	44	9	70	24	20	45	40	21	18	18	11	22	11	9	49	31	20	40	74	25	27	46	22	44	51	43	66	24	77	48	40	66	77	57	19	59	73	24	49	43	37	40	41	62	57	70	28	57	61	77	80	64	71	66	84	80	91	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
