step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
24500	-616.203872930578086	-622.143070149663345	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.734406479481810	2	5	6	7	7	9	9	9	9	10	9	10	10	9	11	13	12	12	11	13	13	15	14	14	15	14	13	14	15	15	15	17	14	15	16	15	17	16	16	15	17	17	18	17	17	17	18	16	18	17	18	18	18	18	20	19	19	18	19	20	21	21	21	18	21	23	22	23	22	24	24	27	24	26	25	25	24	25	25	23	26	27	27	25	25	27	28	26	28	30	26	29	30	30	28	31	32	0	1	2	2	0	4	4	4	4	4	4	4	5	4	10	7	9	11	12	12	14	15	12	13	16	17	19	4	17	18	21	33	15	33	20	23	16	26	34	21	33	33	22	34	34	23	46	36	22	22	46	44	35	46	39	41	44	48	41	51	51	35	43	44	0	64	61	65	57	80	67	66	52	67	67	69	69	68	63	63	68	81	88	66	73	79	79	70	84	72	85	86	88	87	77	94	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1
25000	-641.099860041596344	-647.039057260681602	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.722616342045847	3	6	5	7	7	8	9	8	9	11	9	10	10	12	11	11	13	12	11	12	14	13	14	15	13	14	15	13	15	14	16	18	14	15	16	15	17	16	14	16	18	16	18	17	17	16	15	15	19	18	19	19	18	18	19	20	19	18	19	21	20	22	20	21	21	23	22	23	23	25	23	26	23	26	24	22	24	25	26	26	26	26	27	25	25	28	26	27	29	29	27	29	29	29	30	31	32	0	3	1	2	0	4	4	4	8	8	4	9	5	8	4	7	9	11	12	12	14	15	12	13	16	9	19	7	17	11	21	33	22	39	12	23	25	23	22	14	34	33	34	34	34	17	23	23	32	22	23	44	23	47	39	41	44	48	34	51	51	23	59	59	0	64	61	65	55	76	67	73	59	67	67	55	55	68	55	77	68	68	87	66	73	77	70	70	84	72	85	77	87	77	86	94	0	1	1	1	1	1	1	2	1	1	1	1	1	2	4	2	1	2	2	1	1	1	1	3	2	1	2	1	2	1	2	1	3	1	1	4	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	2	1	2	1	1	2	4	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	4	1	1	1	1	1	1	2	1	2	2	2	1	3	1	2	1	1	1
25500	-661.503126323316678	-667.442323542401937	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.724497469260347	1	6	5	7	8	8	9	11	8	11	9	10	9	12	10	13	12	13	11	13	12	15	14	15	15	13	14	14	16	13	15	17	13	15	16	16	16	14	15	17	17	16	18	17	17	16	18	18	17	17	18	19	17	18	19	20	19	17	19	20	21	21	19	20	20	22	22	23	23	24	23	26	23	24	24	25	24	25	26	26	25	27	26	25	25	25	27	26	28	27	27	27	30	29	26	33	32	0	1	1	3	0	2	4	4	2	2	4	9	5	10	2	10	8	11	12	14	9	33	12	5	16	9	19	8	28	11	21	33	15	33	20	23	16	17	33	31	22	22	34	34	34	23	53	58	22	42	35	44	23	35	39	41	44	35	34	35	51	35	39	43	0	64	61	65	63	34	67	66	66	67	51	77	55	68	39	77	68	81	69	57	73	77	86	70	84	84	85	69	88	83	77	94	0	1	2	2	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	1	2	1	2	3	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	3	1	2	1	1	3	1	2	1	5	1	1	1	2	3	1	1	1	1	2	1	1	2	1	2	1	2	1
26000	-693.225191141448704	-699.164388360533962	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.611034839339493	1	4	5	6	7	9	9	9	8	10	9	10	11	11	11	13	12	12	11	14	13	13	13	15	14	15	15	15	15	13	16	17	15	15	17	14	16	15	15	17	17	17	17	17	17	17	17	17	19	18	19	18	18	16	20	20	19	18	18	18	21	21	21	20	21	22	21	23	23	23	23	26	24	27	24	23	25	24	26	26	26	25	26	25	25	27	28	27	28	29	27	29	30	29	29	31	33	0	1	2	2	0	2	4	2	4	7	4	9	5	6	10	8	9	8	12	14	14	15	12	13	16	8	19	10	17	11	21	33	22	22	36	14	25	17	22	31	22	22	34	34	34	23	54	36	22	33	35	44	46	36	39	22	44	48	44	14	51	46	45	44	0	57	60	65	55	63	67	84	66	67	71	55	69	65	76	63	68	68	55	57	73	70	55	77	72	89	85	77	88	83	77	94	0	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	1	3	1	3	2	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	2	2	1	1	1	5	1	2	3	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	3	2	1	3	3	1	2	4	1	1	1	1	2	1	2	2	1	1
26500	-645.209547270067219	-651.148744489152477	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632034460575807	1	5	6	7	7	8	10	11	8	11	9	10	11	10	10	12	13	12	11	13	13	14	14	15	14	12	15	14	15	14	16	17	14	15	16	15	17	16	16	17	16	17	17	17	17	18	17	18	17	19	19	18	19	19	19	18	20	17	19	21	21	21	20	20	21	22	22	23	23	24	23	25	24	27	25	25	24	26	25	25	26	25	26	25	25	26	27	27	29	29	27	30	29	29	29	33	31	0	1	2	2	0	4	4	4	4	7	4	9	5	9	4	7	26	11	12	12	9	15	8	5	16	9	19	8	9	18	21	33	15	33	20	12	25	9	22	31	22	33	22	34	34	35	12	36	22	22	47	44	46	47	43	41	44	23	44	51	23	46	39	44	0	64	61	65	63	63	61	66	57	67	71	69	55	82	63	63	68	68	70	57	73	70	57	80	72	72	85	86	83	88	87	94	0	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	2	3	2	2	4	1	2	3	2	3	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	3	2	1	1	1	2	1	1	4	1	3	2	1	2	2	1	1	2	1
27000	-628.379773044371859	-634.318970263457118	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.758707134186206	1	7	5	6	6	7	9	11	8	10	8	10	11	12	11	13	11	12	11	13	14	14	14	15	13	15	14	14	13	15	17	15	13	16	15	16	16	15	15	16	16	16	19	17	17	16	16	17	16	18	17	18	18	18	18	18	19	19	19	20	20	20	21	21	21	21	22	22	20	24	24	23	23	25	24	23	24	25	24	25	27	25	26	24	24	27	26	27	28	28	27	30	29	30	30	32	32	0	4	1	3	0	4	4	6	4	3	4	9	5	9	4	8	10	11	12	12	14	33	8	5	7	17	19	8	9	11	40	33	15	39	20	23	25	17	22	21	33	32	52	34	34	23	23	36	15	41	35	44	46	47	39	41	44	48	52	51	51	53	55	57	0	57	61	65	55	63	67	66	66	67	67	69	63	68	76	63	68	68	79	72	73	80	76	77	84	84	85	70	88	80	86	94	0	1	1	2	1	1	1	1	2	1	2	1	1	3	2	2	1	1	2	1	1	2	1	2	3	2	2	2	2	2	3	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1
27500	-589.718285929911758	-595.657483148997017	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776958303433029	1	4	3	7	6	8	10	9	9	9	10	10	11	12	11	11	12	12	12	13	14	13	14	14	13	14	15	14	14	14	17	16	14	15	16	16	16	16	16	16	18	16	19	16	17	17	17	17	19	16	18	17	19	19	20	20	20	19	18	21	20	21	20	21	22	22	21	23	22	24	23	26	22	24	24	24	24	25	26	26	25	24	26	26	25	27	27	28	28	29	27	30	30	28	29	30	32	0	3	1	2	0	4	4	4	4	4	4	9	5	11	10	7	9	11	12	12	14	15	20	13	16	17	19	7	17	18	40	33	15	22	23	23	25	17	34	21	42	33	34	22	34	35	35	36	22	22	35	44	35	47	39	41	52	48	52	51	51	53	22	57	0	44	51	65	55	55	67	66	57	67	71	55	55	68	77	77	68	68	70	66	73	77	70	79	72	89	85	86	88	87	86	94	0	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	1	2	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1
28000	-616.895421962158821	-622.834619181244079	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.618570503032118	1	7	5	7	7	9	8	11	9	9	8	10	10	11	10	13	12	12	11	13	13	13	14	14	14	14	14	14	16	14	15	17	16	15	16	16	17	16	16	16	17	15	18	17	16	16	18	17	18	19	18	18	19	19	20	19	20	18	19	20	21	21	20	21	20	23	21	22	23	24	24	27	23	26	24	24	25	24	25	24	26	27	25	25	25	28	26	27	29	30	28	29	30	30	30	31	33	0	3	1	3	0	4	4	4	4	7	4	9	5	9	10	7	9	11	12	12	17	15	12	5	16	17	19	10	17	18	21	42	10	22	23	23	25	17	34	31	22	22	39	34	34	20	46	36	33	41	46	44	46	47	39	41	44	48	52	51	51	46	39	44	0	57	51	65	55	69	67	73	64	75	67	33	80	68	70	55	68	68	70	73	64	87	76	70	84	72	85	77	88	76	83	94	0	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1	1	2	2	3	1	1	2	2	2	2	1	1	4	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	2	4	1	1	1	2	2	3	1	1	2	1	1	1	2	2	1	3	2	2	2	1	1
28500	-685.764348799485106	-691.703546018570364	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646730989280987	2	5	6	7	7	9	8	8	8	10	9	10	11	11	10	12	10	12	11	13	13	14	14	15	15	14	14	14	16	13	16	15	15	16	16	15	17	16	16	16	17	16	18	16	18	18	15	17	18	18	19	17	18	17	19	19	20	18	19	21	21	22	18	21	21	23	21	23	24	24	23	27	23	26	24	23	22	24	25	24	26	27	25	25	23	25	27	26	28	29	25	29	28	30	28	31	30	0	1	2	2	0	4	4	4	2	8	4	9	5	7	4	7	9	11	12	12	14	10	12	5	16	17	19	10	17	11	21	15	15	32	23	23	16	26	22	21	22	15	34	33	34	35	20	23	33	33	46	22	23	47	44	41	44	36	52	51	51	46	42	57	0	64	51	65	76	34	67	64	57	67	67	77	39	68	63	77	78	78	63	73	57	77	70	83	84	72	73	83	88	79	87	79	0	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	2	5	2	2	1	2	2	2	1	2	2	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	4	1	4	2	2	2	1	3	1	4	1	1	2	2	1	2	1	2	1	2	1	1	3	2	2	1	2	1
29000	-642.505053624324887	-648.444250843410146	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669022050205696	2	4	5	6	7	8	8	10	8	9	9	10	10	12	11	11	11	12	11	12	14	14	13	14	14	14	13	13	15	14	17	17	15	15	17	16	17	16	16	16	17	16	18	17	17	16	17	17	19	18	17	18	18	18	19	20	19	18	19	20	19	21	20	22	22	22	21	23	21	24	24	26	24	26	25	24	25	24	25	23	26	25	26	26	25	27	27	25	28	30	27	30	30	29	30	32	32	0	1	2	2	0	4	4	6	4	7	7	9	5	8	10	7	9	8	12	12	14	15	12	13	16	12	19	8	17	18	40	33	15	22	17	23	25	17	34	21	22	22	33	34	34	23	23	17	32	22	46	44	48	35	39	41	44	48	52	35	51	53	39	44	0	57	61	65	55	55	67	66	57	67	71	69	55	68	80	63	78	68	55	73	73	55	70	80	84	89	85	83	83	87	79	94	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	3	1	2	3	1	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	1	3	2	1	3	2	1	2	1	1	1	3	1	2	2	1
29500	-601.608674643416975	-607.547871862502234	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.677531156293420	3	5	6	6	7	8	10	8	9	10	9	10	9	11	11	12	12	12	12	14	14	13	14	14	14	14	14	14	15	14	16	17	15	15	16	15	17	16	16	16	17	15	17	16	18	17	17	17	15	18	18	18	19	18	19	18	19	19	19	21	20	21	20	21	22	23	22	23	22	25	23	26	22	26	24	22	24	24	25	26	27	26	26	25	25	27	27	27	28	27	26	29	28	30	29	33	33	0	1	2	2	0	4	4	4	8	8	8	9	5	9	10	7	9	11	12	12	9	15	12	5	16	9	19	18	17	18	21	33	22	22	23	23	25	26	22	21	42	22	34	34	22	35	35	36	22	22	35	44	46	35	39	41	44	48	52	51	51	53	55	57	0	64	51	65	55	63	67	84	57	67	71	55	63	68	69	77	78	68	63	57	73	77	79	70	84	66	85	88	83	87	87	94	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	3	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1
30000	-644.492305081199447	-650.431502300284706	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.709689181071673	3	7	5	6	7	9	10	8	9	11	9	10	9	11	11	12	11	11	11	13	13	13	14	15	14	14	14	13	16	13	16	18	15	15	16	15	17	17	14	15	17	16	17	17	17	16	17	17	18	19	18	17	18	18	18	18	18	15	18	20	20	19	20	21	21	22	21	23	24	24	23	27	24	24	25	24	23	26	25	25	27	26	26	25	26	28	27	27	27	29	27	29	30	30	28	33	32	0	3	1	3	0	4	4	4	8	8	4	9	5	9	8	7	9	11	9	12	14	15	12	13	16	17	19	8	17	18	40	42	10	15	23	23	25	23	22	21	33	22	33	34	42	23	23	58	33	33	35	34	35	46	39	33	44	23	52	51	51	53	55	44	0	64	61	65	77	63	67	84	66	71	71	63	55	68	70	63	82	68	79	66	73	79	83	77	84	84	85	87	70	95	70	94	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	2	3	1	2	1	3	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	2	1	2	1	2	1	3	1	2	1	1	2	1	2	2	1
30500	-668.957765412291224	-674.896962631376482	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.620699260573676	3	6	5	6	8	8	10	8	8	10	10	9	10	10	10	13	11	13	11	14	13	14	15	16	14	14	15	13	15	14	15	18	15	15	17	17	17	16	16	17	17	16	18	17	17	16	17	17	16	18	18	17	18	18	20	18	18	19	18	19	21	21	20	20	21	23	20	23	22	25	22	26	22	26	24	25	24	25	25	26	25	27	25	25	24	26	27	27	29	28	27	29	29	29	30	32	32	0	3	1	3	0	4	4	4	4	8	4	9	5	9	4	7	9	11	12	12	14	15	20	5	16	17	19	9	20	11	21	33	28	22	46	20	25	17	22	31	33	33	45	34	33	20	46	23	22	33	46	34	35	46	39	33	44	20	52	51	23	46	34	44	0	57	51	65	63	63	67	64	57	61	71	69	69	68	55	83	65	65	55	66	66	55	55	79	72	84	85	77	83	86	70	87	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	2	1	4	2	2	1	4	1	2	2	3	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	3	2	2	1	2	1	2	1	2	2	2	2	2	1	1	1	1	3	1	2	4	2	2	1	3	3	1	2	2	1	3	1	2	1	2	1
31000	-650.793423356521657	-656.732620575606916	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.657291313926073	2	6	4	7	7	9	10	10	8	9	9	10	10	12	10	13	12	11	12	12	13	13	14	14	14	14	14	14	16	14	16	18	14	14	16	16	15	16	16	15	18	16	17	17	16	15	18	17	19	18	18	17	19	17	19	19	19	19	19	20	22	21	20	22	21	22	21	23	23	24	23	26	23	27	24	25	24	25	26	25	25	27	27	26	25	28	28	26	29	29	28	30	28	30	30	31	33	0	3	1	2	0	4	4	4	4	4	4	9	5	7	10	8	9	11	12	12	14	15	17	13	16	9	19	10	26	18	40	42	15	15	46	46	16	46	33	21	33	34	22	34	22	19	35	36	33	33	35	34	35	46	39	33	44	48	52	51	51	47	39	57	0	57	46	65	63	55	67	57	66	61	61	69	63	68	80	63	65	68	79	66	73	79	77	77	72	72	85	86	88	87	86	94	0	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	2	1	2	1	1	2	3	2	1	1	1	2	1	1	3	1	3	1	2	1	1	2	1	1	3	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1
31500	-647.111226543508565	-653.050423762593823	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.533337190398602	2	4	6	7	7	9	9	11	8	10	10	10	11	11	10	13	13	12	11	13	13	13	15	14	14	13	14	14	15	13	16	17	15	15	15	17	15	17	15	16	16	17	18	17	17	16	17	16	19	18	18	18	17	18	20	20	19	18	19	21	20	21	19	22	21	22	22	23	22	22	24	25	22	27	25	25	24	25	25	25	27	25	26	26	24	28	28	27	28	29	27	29	29	28	30	31	33	0	1	2	2	0	4	4	4	4	2	4	9	5	9	3	7	12	11	10	12	14	15	20	5	10	8	19	10	8	18	21	22	10	22	17	23	16	29	22	21	33	39	22	33	34	35	35	23	32	33	46	33	35	47	39	41	44	12	52	61	47	46	39	57	0	57	61	65	45	55	67	73	57	75	67	63	55	68	70	63	78	68	76	66	73	77	83	77	84	84	85	70	88	88	79	94	0	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	3	2	1	1	2	1	2	1	3	2	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	4	1	1	2	3	2	1	1	2	1	1	3	1	1	2	2	1	2	3	2	1	2	3	1	1	1	2	2	2	1	1	1	2	2	4	1	1	2	2	1
32000	-602.156875728004707	-608.096072947089965	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661426402905765	3	5	4	7	7	9	10	9	9	10	8	10	10	11	10	12	12	11	11	14	13	15	14	16	14	14	14	13	15	14	17	17	15	16	16	15	16	16	16	15	16	16	18	17	18	16	17	17	17	18	19	18	19	18	19	19	19	19	17	21	21	21	20	22	22	22	21	23	22	24	23	26	22	25	23	25	25	25	24	25	27	26	26	24	26	27	27	27	28	29	28	30	29	29	28	31	31	0	3	1	2	0	4	4	4	4	4	4	9	5	9	8	7	9	11	12	12	14	15	17	13	16	17	19	8	17	18	40	33	15	33	20	23	25	17	33	21	33	22	33	34	34	20	35	36	33	22	46	33	46	47	22	41	33	48	33	51	51	53	39	57	0	44	51	65	63	63	67	84	57	67	67	63	70	68	63	79	68	68	70	66	73	70	70	79	84	89	85	76	83	87	76	94	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	3	2	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	3	1	1	3	1	1	2	2	1	2	2	1	2	2	1	1	2	2	1	2	1	1
32500	-634.747856213592740	-640.687053432677999	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.627022459210133	2	6	4	7	6	8	9	9	8	9	9	10	11	11	10	12	12	12	11	14	14	14	14	15	14	14	15	13	16	15	17	16	16	16	16	16	16	17	16	15	17	14	17	16	17	17	16	18	19	18	17	17	18	18	19	19	19	18	19	20	20	21	21	21	22	23	22	23	22	22	23	26	23	25	24	23	25	25	25	25	26	26	26	25	25	26	27	27	28	28	27	29	29	31	29	33	30	0	3	1	2	0	4	4	4	4	4	4	9	5	9	10	7	9	10	12	17	17	15	12	13	16	17	19	10	17	18	40	22	22	22	20	23	25	26	22	21	22	15	22	42	34	23	23	36	32	42	35	34	35	35	39	42	44	36	44	51	51	46	55	57	0	57	61	65	55	55	67	73	64	67	67	55	70	68	55	70	68	68	70	73	66	70	34	79	72	84	73	86	88	88	83	94	0	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	2	2	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	6	1	1	2	2	2	2	2	2	1	1
33000	-687.604435502115280	-693.543632721200538	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.634431610276232	2	5	6	7	7	8	10	9	8	11	9	9	11	11	11	12	10	13	12	13	14	13	14	14	14	12	15	13	16	14	17	17	15	16	16	17	15	16	14	15	17	16	19	18	18	16	17	16	18	18	18	19	18	19	19	20	19	18	17	19	21	21	20	21	21	22	21	23	23	25	22	27	20	27	24	25	24	24	22	25	26	26	26	25	25	26	27	26	28	28	27	29	29	30	29	32	32	0	1	2	2	0	3	4	2	4	8	4	9	5	9	6	7	9	11	8	12	14	15	19	5	16	9	19	10	17	11	21	22	22	22	26	48	16	26	15	21	22	33	42	34	39	23	35	20	42	42	35	59	46	35	39	41	44	23	34	35	51	35	39	57	0	73	51	65	55	79	67	84	52	75	71	69	79	68	43	63	78	68	70	66	73	63	63	55	84	72	66	77	70	92	83	87	0	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	3	1	2	2	1	2	3	2	1	1	2	3	1	2	2	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	2	2	1	1	3	1	2	1	3	3	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	3	3	3	1	1	2	4	2	1	1	2	1
