step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-538.920694012625859	-546.792217201880703	7.871523189254875	0.000018869517219	0.000032593974677	1.727334849060681	0.974107940873039	-1	1	1	2	3	2	3	5	3	4	4	3	5	4	6	5	4	3	4	5	6	5	7	6	6	6	6	7	6	5	6	6	7	8	6	6	6	7	8	4	6	7	7	8	9	9	8	8	9	7	10	6	6	8	8	8	9	7	10	10	6	11	13	10	9	10	9	9	7	10	10	10	10	11	12	14	11	9	11	13	12	13	12	16	11	13	14	14	0	1	1	2	2	2	3	17	4	6	7	2	4	6	30	17	18	3	9	10	11	3	15	17	40	19	12	37	6	7	30	30	20	12	12	12	14	8	22	9	40	27	29	29	43	30	32	33	37	8	24	40	19	29	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	7	52	55	56	69	63	49	50	69	70	46	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-502.685153404576681	-509.959354458385690	7.274201053809017	0.000027931663022	0.000026624127223	0.953188043349043	0.986568930878964	-1	1	2	2	2	3	3	5	3	4	4	3	6	5	4	6	4	3	5	5	6	4	7	5	6	6	5	8	6	5	5	6	7	9	7	6	7	6	8	5	6	6	7	7	10	8	7	8	7	7	9	9	7	9	8	8	11	8	10	9	7	6	13	12	10	9	9	9	8	10	10	11	10	12	11	14	8	8	10	13	13	12	14	15	11	17	14	20	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	15	17	40	19	12	37	6	15	7	7	20	12	12	12	14	8	22	9	40	27	29	29	43	30	32	33	14	8	24	25	19	29	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	46	52	55	56	59	63	49	50	69	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-471.424377565016300	-476.223221132472190	4.798843567455893	0.000053437363896	0.000036177323358	0.677004266689405	0.910256537646931	-1	1	1	2	3	2	2	4	3	4	4	4	5	5	4	4	3	2	6	5	6	4	7	6	7	5	5	8	6	6	6	5	6	8	6	7	6	6	6	6	7	7	10	7	8	5	7	7	8	8	8	9	8	8	7	6	9	7	10	8	6	7	11	8	12	9	10	8	8	11	10	10	9	10	10	13	10	11	12	12	13	12	14	11	12	16	14	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	46	17	40	9	12	14	14	46	15	15	20	12	12	12	14	8	22	26	40	27	45	29	29	7	32	33	37	8	24	25	19	29	32	32	33	35	69	44	46	12	13	21	23	39	47	47	36	39	30	52	55	56	69	63	49	50	59	70	30	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-447.119625339030051	-445.820328325512207	-1.299297013517855	0.000113951012715	0.000042685535757	0.374595492744384	0.984536488157079	-1	1	1	2	3	3	3	5	4	4	4	4	5	5	6	6	4	2	5	5	6	5	7	7	6	5	5	7	5	5	7	5	7	7	5	6	6	6	8	5	7	8	7	8	6	8	7	8	9	7	8	8	7	8	7	6	12	7	10	9	8	9	12	11	9	9	9	9	9	10	10	11	9	11	11	13	11	10	11	12	7	12	14	14	15	16	15	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	8	18	3	9	10	11	3	30	17	40	9	12	6	6	7	30	7	20	12	12	12	6	17	22	9	25	27	29	45	29	15	32	33	37	17	24	40	26	43	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	46	40	55	56	59	63	49	50	69	70	15	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-446.564461350413296	-445.822945329468382	-0.741516020944898	0.000107331192967	0.000030121234063	0.280638211784041	0.998185687033396	-1	1	0	2	3	3	2	5	4	4	4	5	6	6	3	6	4	3	5	5	6	7	6	6	7	5	6	7	5	4	8	6	6	7	8	6	10	7	8	5	6	7	10	8	8	5	8	8	7	8	8	8	7	9	7	9	12	9	9	9	5	10	12	8	11	10	11	9	8	10	10	9	9	12	11	13	11	10	11	13	9	12	11	17	13	17	14	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	8	18	3	9	10	11	3	15	8	40	9	12	14	6	7	46	15	20	12	12	12	14	8	22	9	40	27	45	29	29	15	32	33	14	8	24	25	26	45	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	30	25	55	56	69	63	49	50	69	70	30	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-442.927692408063820	-445.171674712258607	2.243982304194776	0.000079030254567	0.000039696580369	0.502295995203584	0.998336451952897	0	1	1	2	3	3	3	5	4	4	4	4	6	6	5	5	4	3	5	5	5	6	7	7	7	5	5	8	6	4	7	6	7	6	6	6	9	6	7	5	6	7	8	8	8	7	7	8	9	8	9	9	8	8	8	8	13	9	9	9	6	8	12	7	11	9	11	9	8	10	8	9	10	10	12	14	11	10	11	13	12	9	15	15	11	17	13	19	0	1	1	2	2	2	3	17	4	6	7	2	4	6	30	17	18	3	9	10	11	3	15	8	40	9	12	14	6	7	15	30	20	12	12	12	14	8	22	9	40	27	29	29	29	15	32	33	14	8	24	40	26	29	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	46	25	55	56	59	63	49	50	59	70	15	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-452.468375464669180	-452.333723533304124	-0.134651931365053	0.000102038515591	0.000034948924569	0.342507183361714	0.985947203881623	-1	1	2	2	3	2	3	5	3	4	4	4	4	4	5	5	4	3	4	6	6	5	5	6	6	6	5	7	5	6	7	5	7	5	5	6	6	5	6	5	7	7	7	7	8	9	8	8	8	7	8	8	8	9	8	8	13	7	10	9	7	8	7	8	9	8	11	9	8	9	11	9	9	10	12	12	11	10	11	13	11	12	13	15	8	17	16	20	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	7	17	40	19	12	14	14	7	15	7	20	12	12	12	14	17	22	9	25	27	29	29	29	30	32	33	14	17	24	40	26	43	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	46	52	55	56	69	63	49	85	59	70	46	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-460.271733313604898	-461.362111174460438	1.090377860855537	0.000088807602909	0.000023854785287	0.268611971334355	0.999142144107730	-1	1	1	2	3	3	3	4	3	4	4	5	5	6	4	5	3	2	4	5	5	7	6	6	7	5	6	6	6	6	5	5	6	8	6	7	4	6	8	5	6	8	8	8	9	5	6	7	8	7	8	8	7	8	8	6	12	8	10	10	6	11	11	11	10	9	10	8	8	10	4	9	10	12	10	14	11	10	11	13	10	8	13	12	12	14	13	19	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	7	8	40	19	12	6	37	15	15	15	20	12	12	12	6	8	22	9	40	27	29	29	29	15	32	33	14	8	24	25	19	29	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	7	52	55	56	69	63	49	50	59	70	30	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-445.625728449180940	-446.105001891524012	0.479273442343062	0.000095663191513	0.000030613234999	0.320010596705856	0.997513307423089	0	1	2	2	2	2	3	6	3	4	4	4	4	5	5	6	4	3	6	5	6	5	7	7	7	5	6	8	5	5	7	6	6	8	5	7	7	7	8	6	7	7	6	6	9	6	8	7	9	7	10	8	7	7	8	9	11	8	10	9	6	10	8	10	11	9	11	9	8	10	9	9	9	11	11	13	11	10	12	12	12	13	12	13	12	15	13	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	26	10	11	3	15	8	40	9	12	37	6	7	15	30	20	12	12	12	14	17	22	26	40	27	29	29	43	30	32	33	37	8	24	25	19	29	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	46	40	55	56	59	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-459.511889416880933	-460.392750129406807	0.880860712525858	0.000091167485824	0.000025929647386	0.284417708259040	0.995557325266496	-1	0	1	2	2	3	3	5	4	4	4	4	5	6	6	6	3	2	5	6	5	5	7	7	6	6	5	8	5	4	8	6	7	7	8	8	7	6	7	5	6	8	6	7	7	8	7	8	8	7	8	9	7	9	8	8	9	9	10	9	6	12	12	9	11	8	9	8	9	10	9	10	9	10	11	13	10	11	11	11	8	13	14	12	10	16	14	23	0	1	1	2	2	2	3	17	4	6	7	2	4	6	30	17	18	3	9	10	11	3	30	8	40	9	12	6	6	7	15	7	20	12	12	12	14	8	22	9	40	27	29	29	43	15	32	33	14	17	24	25	19	43	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	15	40	55	56	59	63	49	50	69	70	15	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-449.913943183236427	-449.543499870051676	-0.370443313184774	0.000104377653950	0.000035545772297	0.340549638280172	0.998555184744603	0	1	2	2	3	3	3	6	3	4	4	5	4	5	5	6	4	3	4	5	6	6	5	6	7	5	6	7	4	6	7	5	6	9	6	7	8	7	8	5	7	7	9	6	7	8	7	7	9	8	8	8	7	8	7	9	11	8	9	9	7	10	6	11	8	9	8	9	8	9	7	11	9	10	11	9	12	10	11	12	14	11	13	18	14	15	16	17	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	7	17	40	9	12	14	6	15	7	7	20	12	12	12	6	8	22	19	40	27	29	29	29	15	32	33	37	8	24	40	26	45	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	30	52	55	56	59	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-445.515003081337341	-446.306386268497022	0.791383187159709	0.000092373373500	0.000028287499363	0.306230012952372	0.988334685353392	-1	1	1	2	2	2	3	5	4	4	4	4	6	6	5	6	4	2	6	5	6	5	7	7	6	5	5	7	5	5	5	6	6	6	6	6	7	5	7	5	7	7	8	7	6	9	7	8	8	6	10	8	7	9	8	8	9	8	10	10	4	10	12	11	10	10	11	8	8	9	10	10	10	12	12	13	10	8	11	13	14	12	13	14	14	17	14	20	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	8	18	3	9	10	11	3	30	8	40	9	12	14	6	7	7	15	20	12	12	12	14	17	22	9	25	27	45	45	29	15	32	33	37	8	24	25	26	43	32	32	33	35	69	44	7	12	13	21	23	39	47	47	36	39	46	25	55	56	59	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-455.760087639668825	-455.287412999960964	-0.472674639707858	0.000105333765194	0.000035170930945	0.333899874174840	0.982860685736668	0	1	2	2	4	2	3	6	3	4	4	5	5	5	4	6	5	4	5	5	6	4	6	7	6	5	6	6	5	7	8	6	6	7	6	6	3	7	6	5	6	8	7	7	8	9	7	7	7	9	8	6	8	8	9	8	12	9	10	9	7	11	12	10	10	9	12	8	8	10	9	9	10	10	9	14	8	11	11	13	11	10	12	14	14	16	13	20	0	1	1	2	2	2	3	17	4	6	7	2	4	37	7	17	18	3	9	10	11	3	15	17	40	9	12	6	37	7	7	15	20	12	12	12	6	17	22	9	40	27	29	29	29	30	32	33	6	8	24	40	19	43	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	30	25	55	56	69	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-460.976208331689918	-463.296798845466469	2.320590513776554	0.000078263560453	0.000039281753436	0.501916258460196	0.988597821852360	0	1	1	2	3	3	3	6	3	4	4	4	5	5	4	5	3	2	6	5	6	3	5	7	6	5	5	4	6	6	7	5	6	9	5	6	7	6	6	5	6	7	8	9	9	7	8	7	9	8	10	9	7	9	7	9	8	7	9	10	6	7	8	11	7	8	10	9	7	11	9	8	9	11	11	11	12	10	11	14	8	13	13	18	15	15	14	21	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	26	10	11	3	7	8	40	9	12	6	6	7	30	15	20	12	12	12	6	17	22	9	40	27	29	43	43	30	32	33	37	8	24	25	26	29	32	32	33	35	69	44	7	12	13	21	23	39	47	47	36	39	15	25	55	56	69	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-439.734845484606581	-440.634748958518401	0.899903473911806	0.000091084156061	0.000026548928570	0.291476912324181	0.999330580762134	-1	1	1	2	4	3	3	6	3	4	4	4	6	6	6	6	5	3	5	5	6	4	6	7	7	4	6	7	6	6	7	6	7	8	5	7	8	6	8	5	7	7	11	8	9	9	8	8	8	9	10	8	6	8	7	8	13	7	10	10	8	9	12	11	10	9	11	9	8	10	10	11	10	11	11	14	12	10	11	11	12	12	12	16	11	15	15	19	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	26	10	11	3	7	8	40	9	12	14	6	7	30	7	20	12	12	12	14	17	22	26	40	27	45	29	29	30	32	33	14	17	24	25	19	29	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	46	52	55	56	59	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-456.704257879448619	-456.627008311702298	-0.077249567746298	0.000101475726173	0.000034876651956	0.343694529437663	0.983457666257786	-1	1	1	2	4	2	3	5	3	4	4	5	4	4	5	6	4	3	4	5	5	6	7	6	7	4	6	7	5	7	7	6	6	8	7	8	7	6	7	5	6	8	7	9	9	6	7	7	8	6	7	8	7	8	8	7	10	8	10	10	8	10	9	12	10	9	9	9	9	9	10	10	9	8	12	12	10	10	11	14	11	12	11	16	8	14	15	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	7	17	40	9	12	14	14	15	15	7	20	12	12	12	14	8	22	19	40	27	29	43	43	7	32	33	14	17	24	25	9	43	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	46	52	55	56	59	63	49	85	69	70	15	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-447.950658136719255	-448.425017692726612	0.474359556007376	0.000095646962265	0.000030078838021	0.314477713753862	0.989916608448140	-2	1	2	2	3	3	3	6	3	4	4	5	5	7	5	6	5	3	4	6	5	6	6	7	7	5	6	6	4	6	7	6	7	8	7	7	10	7	7	4	7	7	8	9	5	4	8	8	8	7	10	9	7	7	8	8	11	8	9	10	7	9	12	6	7	9	10	9	8	10	10	8	9	10	10	13	11	10	11	12	12	12	13	16	12	16	12	20	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	46	8	40	19	12	6	6	15	15	15	20	12	12	12	14	17	22	9	40	27	29	43	29	7	32	33	14	8	24	25	19	45	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	30	25	55	56	69	63	49	50	59	70	46	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-451.075071460472486	-451.012449290782968	-0.062622169689543	0.000101981176654	0.000046272226718	0.453733014620154	0.999547570952694	-1	1	1	2	3	2	3	5	3	4	4	4	6	6	6	6	4	2	4	6	6	3	7	5	7	6	5	8	5	5	8	5	7	5	5	7	8	6	8	5	7	7	8	7	6	7	7	8	7	7	8	9	5	8	8	9	12	7	10	10	7	10	11	12	9	10	9	9	8	10	10	11	10	11	9	12	10	9	12	12	12	12	14	13	11	15	12	17	0	1	1	2	2	2	3	17	4	6	7	2	4	6	30	17	18	3	9	10	11	3	30	17	40	9	12	14	6	7	46	7	20	12	12	12	14	17	22	9	40	27	45	45	29	30	32	33	14	8	24	25	9	29	32	32	33	35	69	44	30	12	13	21	23	39	47	47	36	39	46	52	55	56	69	63	49	50	59	70	46	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-464.396243929917432	-465.796304134010086	1.400060204092681	0.000087425741294	0.000041945071244	0.479779417630622	0.999850530347893	-1	1	1	2	4	3	2	5	3	4	3	3	5	5	5	6	4	3	4	5	5	3	6	6	7	5	6	8	5	5	7	6	6	5	5	7	8	5	6	5	7	7	7	8	10	8	8	8	7	8	8	6	5	8	8	9	13	6	10	9	4	6	8	11	9	8	11	9	9	10	10	8	9	11	10	14	12	11	10	14	6	12	14	17	15	17	16	22	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	8	18	3	9	10	11	3	7	17	40	19	12	14	6	7	30	15	20	12	12	12	14	17	22	9	52	27	29	29	43	30	32	33	14	17	24	40	19	43	32	32	33	35	69	44	7	12	13	21	23	39	47	47	36	39	15	40	55	56	69	63	49	50	69	70	30	71	72	77	78	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-441.304830345860580	-441.556145115422225	0.251314769561618	0.000097587689828	0.000028562170822	0.292682108495673	0.994272174666810	0	1	2	2	3	3	3	6	3	4	4	4	6	6	5	6	5	4	5	5	5	5	7	6	6	6	5	5	5	6	7	6	7	6	7	6	7	6	7	5	7	7	7	7	7	8	8	8	9	8	8	6	8	8	9	8	9	9	9	9	7	8	11	11	11	10	11	9	7	11	7	10	10	11	8	13	11	10	10	12	11	10	13	13	10	16	14	18	0	1	1	2	2	2	3	17	4	6	7	2	4	6	7	17	18	3	9	10	11	3	30	17	40	19	12	6	6	15	30	15	20	12	12	12	14	17	22	9	25	27	29	29	29	30	32	33	37	8	24	40	19	29	32	32	33	35	69	44	15	12	13	21	23	39	47	47	36	39	30	52	55	56	69	63	49	50	59	70	46	71	72	77	50	83	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
