step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-790.502660800212425	-789.135689476271295	-1.366971323941161	0.000014484901084	0.000007185725080	0.496083821212369	0.583510615903826	2	7	14	16	8	13	18	18	14	21	27	32	30	18	36	24	37	29	31	39	32	35	34	39	36	42	38	41	42	38	45	40	41	45	42	44	41	41	46	47	47	51	45	46	48	50	47	49	48	54	51	53	50	58	48	55	54	52	57	56	61	58	52	59	64	60	60	60	62	62	68	68	69	66	64	74	73	72	70	71	77	74	67	85	78	85	92	90	79	103	88	98	100	99	0	1	2	1	1	5	1	6	5	8	14	16	14	9	23	14	12	16	11	25	11	14	14	17	23	18	11	19	16	16	18	19	20	22	21	17	22	19	18	25	29	33	28	25	37	37	22	32	30	29	45	26	38	25	29	48	41	19	56	63	58	34	22	42	60	50	56	41	55	59	61	65	67	68	67	65	70	0	75	59	67	0	59	76	73	79	78	89	82	88	0	88	89	91	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	3	1	1	2	2	2	2	4	2	2	1	2	2	1	1	2	4	2	2	2	1	2	1	2	3	2	1	2	1	2	2	4	1	1	1	3	1	2	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	3	1	1	3	2	1	2	2	3	3	4	2	1	2	1	2	3	2
5500	-763.609360264325346	-762.248453340344440	-1.360906923980857	0.000019086064033	0.000011042498782	0.578563435782873	0.686753033407555	3	7	14	8	12	15	16	20	16	23	25	34	27	22	33	31	38	34	37	45	41	44	33	37	37	41	43	41	52	47	43	42	41	45	46	47	43	36	46	47	45	47	46	43	49	50	50	45	49	49	49	48	48	58	48	51	55	54	56	56	62	54	53	58	62	68	63	56	55	61	67	68	68	65	66	72	74	76	71	69	78	67	74	86	80	89	91	90	86	102	89	97	102	100	0	1	2	1	1	5	2	6	5	8	14	16	14	9	11	14	12	16	11	44	23	37	11	16	23	18	19	23	55	16	18	19	25	37	21	17	38	11	18	44	12	33	38	25	14	37	37	19	30	36	34	26	19	40	16	48	55	48	56	63	58	37	45	42	62	74	56	55	55	59	61	65	67	68	67	65	59	0	75	70	73	0	70	76	83	79	78	89	78	88	0	88	87	91	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	2	1	2	2	1	1	1	2	1	3	2	1	2	1	1	2	1	2	2	2	2	2	2	2	3	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	2	1	2	3	1	1	1	2	1	3	4	1	2	3	1	1	3	1	2	2	2
6000	-743.196264521113335	-741.781806859969493	-1.414457661143860	0.000043410868944	0.000016425657155	0.378376603699686	0.565891160068258	2	6	8	13	13	11	9	16	15	23	31	33	30	24	30	38	30	34	34	38	42	41	36	36	41	43	39	38	55	46	40	46	35	43	46	38	39	41	45	48	44	49	42	47	45	50	46	48	49	51	52	55	49	56	50	51	55	60	57	54	59	55	46	56	60	60	62	60	61	62	63	65	67	64	66	69	75	76	73	70	78	75	73	87	80	87	88	88	81	102	88	91	106	101	0	1	1	3	3	1	2	6	5	6	14	14	14	9	14	14	14	11	14	33	14	37	19	17	20	18	11	19	28	16	36	38	13	16	11	17	11	19	18	25	12	33	19	25	22	22	22	21	30	41	45	26	32	44	41	48	55	48	56	63	43	22	21	42	63	29	58	50	55	59	61	65	67	68	67	65	67	0	75	70	67	0	59	76	73	79	82	82	78	92	0	87	92	91	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	1	4	1	1	2	1	1	2	1	3	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	3	2	1	1	3	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	3	1	2	3	2	2	2	3	1	3	1	1	4	2
6500	-794.933891678849932	-793.147049230309790	-1.786842448540089	0.000101176903419	0.000018184296513	0.179727743177856	0.577611533303173	1	7	9	11	13	16	16	18	16	23	28	32	25	28	35	40	32	36	33	34	42	39	36	35	39	38	41	42	57	42	43	46	40	39	39	43	41	43	45	42	46	50	43	46	45	47	52	47	50	50	52	53	50	55	50	53	53	51	52	52	61	58	56	57	64	65	62	59	60	60	66	65	61	68	66	75	74	76	71	74	78	71	64	87	77	83	87	90	81	105	91	94	103	100	0	1	2	2	1	5	3	6	2	8	9	14	9	9	11	12	11	11	13	13	35	19	19	11	23	18	19	11	12	16	17	19	11	15	11	17	20	23	18	14	12	14	19	25	13	22	37	19	30	24	37	31	48	42	41	38	55	32	18	34	56	51	60	51	45	29	60	48	55	48	56	51	56	66	67	65	70	0	75	83	73	0	59	76	28	79	78	89	82	93	0	89	92	91	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	3	2	1	2	1	1	1	2	2	1	1	2	3	2	4	2	1	3	2	1	2	2	3	3	3	1	1	1	2	1	1	3	3	1	1	1	2	2	3	1	2	2	2	2	2	1	1	1	1	2	1	1	2	2	1	2	2	3	2	2	3	2	1	1	3	2	2
7000	-794.981787049062518	-792.858497007485425	-2.123290041577074	0.000118810347040	0.000014460704373	0.121712500071111	0.609921815375790	1	3	5	9	11	11	12	18	13	21	31	31	31	27	29	38	37	33	34	44	39	45	36	37	39	40	42	42	52	41	42	45	36	46	46	43	43	41	47	43	38	50	42	44	39	52	53	52	47	55	54	48	51	57	47	55	51	54	56	49	58	61	55	62	65	63	64	57	55	62	63	67	63	64	60	73	71	76	70	73	74	76	73	83	79	86	90	86	88	103	90	96	102	97	0	1	1	2	1	2	2	3	5	6	8	14	14	8	14	14	12	12	14	33	13	38	14	14	33	18	21	19	41	16	23	28	14	37	21	12	45	19	18	25	12	23	16	25	13	37	37	28	30	38	20	26	28	40	11	29	55	41	48	38	58	28	60	20	29	63	56	50	17	59	61	63	62	68	58	62	56	0	75	29	56	0	70	76	58	73	82	82	78	87	0	89	87	91	1	1	1	1	1	2	1	3	1	1	3	1	2	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	4	1	1	1	1	1	1	2	1	2	4	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	3	1	1	2	1	1	1	2	3	1	2	2	3	1	2	2	5	4	3	3	2	2	1	1	2	2
7500	-791.063094287632566	-789.064368280092026	-1.998726007540582	0.000118164959326	0.000016406816226	0.138846713269144	0.618041289955495	-6	3	12	13	6	14	14	18	16	22	26	31	31	27	34	36	39	31	35	39	37	39	32	37	41	41	42	43	51	43	48	44	35	45	43	38	42	43	47	45	48	47	46	45	48	49	48	49	50	54	44	51	53	54	49	54	53	54	57	48	58	59	57	59	63	62	67	61	62	63	63	65	68	68	66	72	72	73	73	70	79	72	75	86	79	84	91	89	81	104	92	99	99	100	0	1	1	2	2	5	2	4	5	4	9	11	11	9	14	14	23	11	9	23	23	18	14	15	33	18	11	23	48	15	26	23	23	22	36	12	22	11	26	25	32	33	13	25	37	37	38	37	32	52	23	18	43	40	12	32	16	48	28	19	56	46	60	42	62	16	70	50	55	16	61	63	38	68	70	65	64	0	75	73	67	0	73	72	83	81	89	78	82	89	0	88	87	91	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	3	2	1	1	1	1	1	1	3	2	1	1	1	2	2	2	2	2	1	3	1	2	1	3	1	1	2	3	1	1	3	2	1	2	2	1	2	1	2	1	2	2	1	1	2	3	1	2	1	2	2	2
8000	-771.425582247162311	-768.585890217622818	-2.839692029539543	0.000144492180890	0.000009592413655	0.066387077804582	0.663551889006523	2	8	12	14	11	13	15	24	16	19	27	31	26	31	33	35	37	33	35	41	41	36	40	37	34	39	37	41	50	50	44	43	31	43	39	42	45	43	47	42	44	52	45	44	49	49	50	52	44	52	54	55	50	53	53	55	52	57	55	51	62	58	57	54	63	67	63	53	59	54	64	59	65	68	62	75	75	69	69	68	76	73	74	80	78	80	89	85	87	98	89	95	102	98	0	1	2	2	2	5	3	6	5	6	9	11	9	13	14	12	11	12	14	33	35	14	14	13	33	18	11	19	20	49	18	19	11	22	14	17	22	27	23	25	16	25	11	25	34	22	22	28	16	14	48	46	28	40	43	48	36	51	11	37	56	45	60	33	72	53	69	29	16	38	59	59	67	50	48	72	80	0	73	58	75	0	80	76	58	75	88	78	78	87	0	87	92	91	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	3	2	1	3	1	2	1	2	1	1	1	2	1	1	2	1	5	2	1	2	1	2	1	2	1	1	4	2	1	1	1	3	1	2	1	1	1	3	2	1	2	2	4	2	1	2	3	2	1	1	1	2
8500	-778.474317171493567	-776.690918120331730	-1.783399051161867	0.000114843400846	0.000020737214542	0.180569491931763	0.616152985475448	3	7	12	17	10	14	14	23	16	18	27	30	32	27	35	32	35	33	31	46	42	44	38	33	38	41	43	34	56	48	43	45	39	41	46	43	38	41	36	41	39	50	45	48	45	47	51	52	48	51	46	54	54	58	45	53	55	61	51	55	60	53	58	59	59	65	64	58	53	61	65	64	65	70	62	72	76	70	68	72	76	71	73	82	77	79	86	89	79	101	86	97	97	100	0	1	2	3	1	5	3	10	5	6	9	14	11	9	11	12	16	11	14	40	23	37	19	11	11	18	38	14	23	41	18	13	11	37	21	17	19	28	14	14	16	33	38	40	34	26	45	38	41	30	37	31	46	44	33	36	32	48	43	14	56	22	46	20	51	50	59	36	55	32	58	60	58	14	56	65	75	0	75	58	73	0	73	76	80	79	78	78	78	87	0	78	89	91	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	1	1	4	2	2	3	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	3	1	1	1	2	1	1	1	3	2	2	1	3	2	1	2	2	2	2	3	3	2	3	1	1	1	6	2	2	1	1	1	3	2	1	2	2	1	2	2	2	2	3	1	5	3	2
9000	-818.424818481195416	-816.299550998128325	-2.125267483067056	0.000131315572100	0.000015950807197	0.121469273915567	0.489195640313353	-1	9	10	14	14	16	15	22	18	20	24	33	31	32	28	37	37	32	36	44	39	29	35	37	36	41	42	38	53	48	46	42	38	40	42	43	44	42	43	45	43	48	45	40	50	54	53	48	46	54	51	54	50	53	51	56	54	57	52	55	61	63	55	53	61	66	58	57	48	61	63	60	65	68	62	71	72	75	72	65	75	71	69	84	80	85	85	77	83	98	85	99	101	94	0	1	1	2	2	1	3	10	4	5	9	11	9	2	11	11	12	11	15	33	23	11	11	12	12	13	13	19	55	23	26	28	23	22	21	17	22	28	14	44	14	40	16	25	49	41	34	32	14	12	19	26	41	40	69	28	13	48	27	34	56	67	47	13	57	47	32	41	34	37	57	46	70	68	56	51	59	0	75	58	73	0	48	65	51	79	88	82	88	78	0	88	87	91	1	1	2	1	1	3	1	1	1	1	1	3	3	4	1	2	1	2	2	1	1	1	2	1	1	1	3	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	3	1	3	4	3	2	1	1	1	2	6	2	1	1	2	1	1	3	2	2	2	3	1	2	2	2	1	1	1	1	4	1	1	2	2	1	2	3	4	3	1	2	2	3	1	3	2	2
9500	-786.091934759545552	-783.705054535286990	-2.386880224258555	0.000172299351639	0.000016380488743	0.095069938378265	0.632766478730226	3	6	13	10	11	15	16	24	18	24	28	31	31	30	37	39	36	35	34	36	40	39	36	37	41	41	39	40	45	41	46	42	35	44	46	42	42	42	44	44	44	47	45	49	47	53	53	51	38	49	51	54	48	54	54	42	53	59	47	58	61	60	55	50	64	65	65	52	55	59	59	58	67	67	62	71	79	70	70	74	78	74	70	80	78	87	84	88	85	98	90	96	103	98	0	1	2	1	2	5	2	6	5	5	7	11	11	10	14	12	12	12	14	11	23	23	14	11	33	18	19	19	12	19	26	19	13	28	21	16	22	22	18	25	16	33	28	40	37	37	32	45	12	37	22	26	56	40	41	19	16	48	56	11	53	45	48	45	60	50	58	39	51	59	48	63	58	50	70	72	74	0	75	70	75	0	45	72	32	79	82	82	78	82	0	89	92	91	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	2	1	5	2	2	1	1	2	2	2	2	1	2	2	1	1	3	1	2	1	1	1	3	3	1	4	2	5	2	2	2	2	3	1	2	1	2
10000	-787.103758092310272	-785.193906495444025	-1.909851596866285	0.000105748735200	0.000016260256705	0.153763131767491	0.535134028398199	3	6	12	16	10	15	9	25	16	24	30	32	28	28	34	40	39	33	36	42	40	41	38	32	34	41	43	41	50	48	39	38	41	45	41	43	39	40	47	45	45	49	44	44	49	49	54	44	49	53	52	46	47	52	52	54	50	57	53	55	61	59	54	58	64	61	61	61	61	62	60	61	67	68	68	71	76	75	71	70	73	72	76	82	73	86	84	85	80	105	94	97	103	98	0	1	2	1	2	5	2	6	5	6	9	13	9	9	13	12	14	11	13	23	13	37	14	14	13	23	19	11	36	17	18	15	32	37	23	17	11	9	18	25	12	33	19	25	34	37	46	28	23	12	22	12	23	44	41	23	16	48	48	28	59	37	23	42	62	29	62	36	31	38	56	51	67	45	56	60	50	0	75	70	67	0	75	76	70	79	78	78	78	87	0	87	92	91	1	1	1	2	1	1	1	1	1	2	2	2	3	2	1	2	2	1	2	1	2	1	3	1	1	1	2	2	1	2	2	1	1	1	1	1	1	5	2	2	3	2	1	2	1	2	2	1	2	4	2	2	1	2	2	2	1	2	1	3	1	3	2	2	1	1	1	2	3	2	1	2	1	3	2	3	3	1	1	1	2	1	2	2	2	2	2	3	1	4	1	2	1	2
10500	-845.131565293285007	-843.402996757472124	-1.728568535812873	0.000117370426898	0.000022893167768	0.195050562331962	0.472123770056025	2	6	14	14	12	10	17	21	14	24	31	30	24	27	30	38	36	31	29	44	40	34	38	33	40	40	44	34	53	46	48	39	34	41	43	40	43	42	43	44	41	52	40	44	47	52	51	45	46	53	53	52	52	56	46	49	52	58	58	57	58	52	56	54	59	57	61	59	59	62	59	64	67	66	66	70	77	74	70	67	78	72	73	84	78	81	89	88	84	104	87	92	102	97	0	1	2	2	1	2	2	3	2	4	5	9	9	9	14	12	14	14	13	33	23	12	19	14	14	18	25	19	41	38	17	19	14	22	34	14	22	28	26	25	17	22	11	33	22	13	45	32	16	28	34	26	23	38	38	28	14	22	50	51	38	13	46	62	63	57	62	62	57	59	11	51	70	45	50	72	59	0	58	51	80	0	46	72	16	80	78	82	82	78	0	88	92	91	1	1	1	1	2	2	1	2	1	1	4	2	1	3	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	4	1	1	1	4	3	1	3	2	1	3	3	6	1	1	4	3	1	1	1	1	1	2	2	1	4	2	2	3	2	2	3	1	2	3	2	1	3	2	8	2	2	2	3	3	1	1	2	2
11000	-795.229186146573397	-793.276165033916300	-1.953021112657057	0.000153465374283	0.000022434742975	0.146187653599760	0.599116279076908	4	7	6	11	14	15	18	24	16	24	27	32	28	23	34	38	37	35	33	45	41	39	36	36	40	44	42	39	45	41	46	40	35	45	45	41	43	40	44	47	46	52	45	49	47	52	53	49	50	53	49	54	51	59	50	55	52	60	55	53	62	57	58	54	66	63	62	62	62	53	62	65	63	69	63	70	79	76	68	68	74	71	70	84	74	85	89	92	85	107	87	94	103	98	0	1	1	1	3	1	5	5	5	6	6	11	5	1	13	12	19	12	14	21	19	19	11	14	33	18	32	14	16	23	26	23	11	38	19	17	22	33	14	25	30	33	11	25	35	34	45	43	30	49	45	29	35	42	12	46	45	34	38	51	55	34	43	44	62	63	48	63	12	43	58	55	58	68	59	65	62	0	58	59	19	0	43	76	59	79	78	89	78	93	0	87	92	91	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	1	1	1	2	1	2	1	1	2	2	2	1	2	3	2	1	1	2	1	2	1	1	1	1	1	3	1	1	3	2	1	2	2	3	2	2	1	3	1	3	1	1	2	1	2	1	1	2	1	2	3	8	1	5	2	4	2	3	2	1	1	1	1	2	2
11500	-804.737898152482330	-803.054656808910067	-1.683241343572253	0.000136855863575	0.000028578962582	0.208825269411052	0.610462875652755	2	6	14	14	8	15	17	23	16	26	28	31	33	31	34	34	39	30	32	44	40	44	38	35	39	42	40	39	50	49	43	45	42	42	45	43	36	41	44	40	38	48	47	49	42	48	50	45	45	54	52	50	52	52	50	53	52	55	58	58	61	57	56	57	63	67	65	64	56	60	66	68	69	67	66	66	79	67	73	73	78	74	73	74	77	82	83	89	83	104	92	94	97	99	0	1	1	2	1	5	3	6	2	8	9	11	9	9	11	12	24	11	11	14	37	37	11	14	37	18	14	19	11	38	18	14	14	37	13	17	14	19	41	23	12	14	38	25	37	32	43	19	31	11	37	39	23	44	20	20	41	34	29	53	43	46	32	22	60	58	70	45	34	53	58	60	67	50	59	60	79	0	75	73	51	0	70	76	79	75	78	87	82	87	0	88	92	91	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	2	1	2	1	2	1	2	1	1	4	1	2	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	4	2	1	3	1	1	2	2	2	1	2	3	1	2	2	1	2	1	3	3	2	2	2	1	2	1	2	2	1	2	1	5	1	2	2	1	2	3	1	2	3	1	1	1	2
12000	-763.282403442395321	-761.275284981415552	-2.007118460979713	0.000119278055586	0.000016408758524	0.137567287158225	0.605265318370813	-1	4	10	15	10	13	19	19	14	24	28	30	31	26	35	40	39	35	36	45	40	42	34	32	39	42	38	40	53	46	48	44	34	45	46	44	40	44	43	47	44	51	43	49	49	51	44	49	44	50	42	51	51	57	48	53	54	51	55	56	58	59	59	57	57	66	59	61	58	59	63	63	65	56	61	73	73	74	72	71	79	74	69	81	77	80	89	81	85	101	86	97	94	95	0	1	2	2	1	1	4	6	5	8	6	14	14	9	13	12	11	11	12	33	11	37	13	11	14	18	11	19	16	47	36	28	11	37	51	14	23	21	18	25	16	40	28	25	22	37	11	38	17	20	18	26	38	44	36	15	55	28	48	51	46	45	51	44	46	69	58	74	55	59	48	60	67	36	56	72	36	0	56	58	67	0	70	76	83	75	82	82	82	88	0	93	89	91	1	1	1	2	1	3	1	1	1	2	2	1	1	2	1	1	2	2	1	3	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	2	2	1	4	2	2	1	2	2	2	3	2	1	1	1	1	2	1	2	1	1	1	1	2	4	1	2	3	3	1	2	2	1	3	2	1	2	3	1	1	1	2
12500	-791.997043913939592	-789.931989463290620	-2.065054450649018	0.000121646590567	0.000015723338144	0.129254244367827	0.531508486793791	-2	5	6	16	17	11	17	25	18	21	27	32	28	24	30	36	33	35	33	35	40	43	29	38	37	37	41	43	53	45	43	43	38	42	44	37	41	41	48	48	46	52	39	47	38	50	47	50	51	48	53	50	55	54	50	54	55	54	54	46	58	53	53	57	64	61	59	63	57	61	65	67	69	62	65	74	79	73	65	73	74	75	74	80	79	86	91	92	84	100	92	99	94	97	0	1	1	1	3	3	6	5	3	4	14	11	9	5	9	12	23	17	11	13	43	45	14	17	13	18	19	38	46	12	18	14	20	45	21	17	45	19	31	25	38	44	23	25	11	22	37	18	32	30	34	26	13	40	38	43	13	32	32	22	32	45	60	42	28	50	48	74	50	53	61	37	75	69	56	65	70	0	67	59	75	0	70	76	80	75	82	89	82	89	0	93	89	91	1	1	1	3	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	2	1	2	1	2	1	1	3	2	1	1	1	3	1	1	2	1	2	2	2	2	5	2	2	1	3	2	1	1	4	2	2	1	2	1	1	3	1	1	2	2	2	1	1	4	2	1	2	1	1	3	3	2	1	2	1	2	2	2
13000	-765.805615129859461	-763.917208479066744	-1.888406650792738	0.000139054197864	0.000021941023765	0.157787568458252	0.605838937168407	1	4	9	14	11	12	17	22	15	25	26	31	28	29	35	37	36	34	35	38	41	40	39	36	38	40	40	43	51	50	46	44	41	44	45	39	41	41	43	46	37	46	42	44	47	52	49	52	50	52	50	48	50	58	47	55	51	58	49	48	57	60	58	56	64	66	63	62	59	58	66	66	69	68	66	73	77	72	64	67	75	73	72	87	79	77	91	87	80	101	91	100	103	97	0	1	2	2	2	2	2	6	5	4	9	14	11	11	11	12	14	12	11	13	15	19	13	14	13	18	19	19	41	12	14	38	20	22	21	17	22	19	26	44	14	33	23	41	37	34	34	45	31	36	34	26	43	44	17	48	20	59	38	34	48	46	60	25	63	58	62	50	55	45	61	65	70	68	67	72	62	0	59	70	73	0	62	62	73	75	89	89	82	87	0	88	89	91	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	2	2	2	1	1	3	1	2	2	1	1	1	1	1	3	1	3	1	2	1	3	3	2	2	2	1	1	3	1	3	3	2
13500	-814.472752427606565	-812.636488039963297	-1.836264387643212	0.000130269073411	0.000021937522410	0.168401615486113	0.681555879070300	2	5	11	14	11	14	14	22	17	22	23	25	29	34	36	36	38	30	34	41	41	44	32	38	36	36	39	37	55	46	47	44	42	40	45	41	43	43	47	45	46	47	43	47	51	53	52	45	49	52	55	46	48	50	48	51	55	57	54	55	59	60	54	60	62	60	66	57	59	58	63	65	60	59	61	71	70	75	71	74	74	73	71	85	74	79	89	89	85	97	91	96	100	101	0	1	2	3	2	5	1	9	5	9	9	11	9	18	14	11	23	11	11	14	11	14	13	18	13	18	23	19	34	21	37	34	23	11	34	19	23	28	26	14	12	40	28	25	44	45	45	34	30	39	48	16	38	44	23	37	39	55	28	37	48	46	45	42	37	35	73	50	59	59	37	60	70	34	56	59	70	0	75	83	67	0	28	76	70	75	78	82	78	82	0	82	89	91	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	4	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	2	3	2	2	2	1	2	2	2	1	2	1	1	2	2	1	2	2	3	3	1	2	1	2	1	4	2	3	4	2	2	2	3	1	4	4	2
14000	-756.741059435536499	-755.116757225501487	-1.624302210034974	0.000097276096040	0.000022368867705	0.229952358448878	0.741237524188876	0	6	10	16	8	15	19	23	16	21	26	28	29	32	33	39	37	36	34	43	42	42	40	39	42	45	43	40	50	46	48	46	37	46	46	46	41	37	42	47	47	45	47	46	46	47	49	51	47	51	54	47	51	51	50	48	54	58	53	49	62	58	56	59	62	57	63	64	59	58	66	63	64	68	60	73	72	74	70	69	77	76	74	80	74	84	91	88	81	101	90	97	102	96	0	1	2	2	1	5	2	10	5	6	9	11	9	11	11	12	12	12	11	33	14	14	38	18	19	18	38	38	22	23	18	27	19	37	21	16	23	14	16	44	17	33	21	25	37	37	22	32	16	17	60	18	28	44	16	27	52	32	41	41	58	37	56	42	41	55	56	29	29	59	61	65	58	68	19	65	73	0	67	70	59	0	70	76	67	77	82	82	82	87	0	87	88	91	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	3	1	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	3	2	2	1	1	2	4	1	2	1	1	3	3	2	1	2	1	1	2	2
