step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-717.679281285935417	-723.618478505020676	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749482617524075	-1	1	1	3	3	3	3	4	4	4	4	5	5	5	6	6	6	7	6	5	7	8	7	7	8	9	9	7	10	6	7	8	8	8	9	10	9	10	9	11	10	10	11	10	10	11	11	12	10	10	11	10	12	12	11	13	11	11	12	11	14	13	14	14	13	13	11	13	12	12	12	14	13	12	15	15	14	15	15	16	15	14	17	16	16	14	17	14	16	17	18	17	16	18	16	16	17	17	18	17	19	19	16	18	19	19	18	20	21	21	23	0	1	1	2	2	3	3	5	5	5	4	4	4	9	9	7	8	8	9	5	8	10	11	3	16	18	34	17	18	9	20	16	15	16	16	16	28	19	24	24	30	30	37	39	18	16	34	57	24	18	37	39	58	23	24	29	35	39	49	44	54	43	44	53	45	48	37	55	42	58	34	35	55	38	39	56	35	52	60	63	66	56	45	48	73	69	77	53	66	56	87	79	66	87	88	53	95	75	85	76	92	94	44	98	100	96	85	105	106	105	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	3	1	2	3	1	1	1	1	3	2	2	1	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1
24500	-736.629380325621923	-742.568577544707182	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.662282292724669	-1	1	1	3	2	3	4	5	3	4	4	4	5	4	6	4	5	6	6	6	6	7	7	6	7	8	10	8	9	7	8	7	8	7	9	8	8	8	8	8	9	10	10	11	10	11	11	12	9	11	11	11	12	12	12	11	12	13	13	12	15	12	14	14	13	14	13	13	11	14	13	15	15	12	15	13	11	15	15	15	14	15	15	17	16	11	16	14	15	17	18	16	16	18	15	16	18	16	18	17	20	19	17	17	20	18	20	19	21	21	23	0	1	1	2	2	3	3	5	2	5	4	4	11	9	8	3	5	8	9	8	8	10	11	7	3	18	35	17	18	2	20	16	30	16	7	16	18	19	32	16	38	41	37	39	18	36	25	25	36	37	37	39	39	86	44	29	27	25	40	39	30	43	60	60	45	7	37	52	30	53	46	48	66	38	55	56	25	70	44	66	57	56	65	81	39	30	57	44	77	76	81	80	81	77	60	75	60	79	85	56	92	87	88	98	108	95	99	90	106	100	109	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	3	1	2	1	1	2	2	1	2	1	3	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	2	2	2	3	1	1	1	2	5	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	4	2	2	1	2	2	2	1	1	3	2	1	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1
25000	-705.654971226897828	-711.594168445983087	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670873169767369	-1	1	1	2	3	4	3	5	4	3	4	4	4	4	6	5	6	6	7	6	7	6	8	7	7	7	10	8	9	5	9	8	9	8	10	8	8	11	9	11	11	10	10	10	11	12	11	11	9	12	11	11	12	10	11	13	12	11	14	11	14	14	13	13	14	15	13	14	12	13	12	14	14	14	14	15	14	13	15	17	13	15	17	14	16	14	17	15	13	17	18	17	16	17	14	17	17	18	18	17	20	18	18	19	19	19	21	20	21	21	23	0	1	1	2	2	3	3	9	5	2	4	4	4	10	9	7	8	10	9	5	8	10	11	16	16	18	16	19	18	5	20	25	20	24	32	16	18	30	32	16	17	19	37	39	28	24	25	35	7	37	37	39	39	9	44	29	35	39	46	44	19	51	44	44	28	81	51	52	42	58	34	89	52	54	44	56	57	53	75	63	48	56	45	57	68	42	77	95	49	76	77	88	89	93	60	53	64	88	85	76	79	94	95	98	100	103	99	100	106	100	109	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	3	1	1	2	2	1	2	1	1	1	1	3	1	3	2	1	1	1	2	2	2	1	3	2	2	1	2	3	1	2	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	2	2	3	1	1	1	1	2	1	1	3	1	1	3	2	1	2	1	2	1	2	1	1	3	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1
25500	-723.531267483094780	-729.470464702180038	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689354112659995	-1	1	1	2	2	3	2	4	3	4	4	5	4	5	4	5	6	6	4	6	7	7	6	7	9	9	9	8	10	8	8	7	8	9	11	8	8	10	8	11	10	10	10	11	11	11	11	10	10	12	11	11	10	11	11	12	13	12	13	10	14	12	12	14	13	14	13	12	12	13	13	14	13	14	14	15	13	15	14	16	14	14	17	17	14	13	16	16	15	14	18	16	17	17	15	16	17	17	18	17	20	19	19	19	19	18	21	20	20	21	24	0	1	1	2	2	3	1	5	5	5	4	4	4	5	5	3	9	9	5	15	8	10	4	16	16	18	36	18	18	19	20	7	20	24	16	16	18	30	32	16	30	10	37	60	28	34	34	32	27	37	18	53	39	38	32	29	48	25	25	39	38	43	25	44	29	57	37	52	30	39	34	35	52	54	55	90	48	73	60	70	25	56	45	72	68	42	66	79	35	56	87	64	57	81	60	64	70	79	85	56	88	94	88	98	100	75	99	100	97	105	109	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	3	1	1	1	2	2	1	2	1	1	4	2	1	1	1	2	1	3	1	1	2	1	1	2	1	2	3	1	1	1	2	2	2	1	2	1	1	1	2	2	2	1	2	1	2	3	2	2	1	2	2	1	1	1	2	1	3	1	3	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	3	1	2	1	1	2
26000	-708.639241539054183	-714.578438758139441	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.731141593411656	0	1	2	3	2	4	3	4	4	4	5	4	4	5	5	5	5	5	6	6	8	7	7	7	7	8	9	9	9	6	8	9	7	8	11	9	9	10	10	11	11	9	11	10	10	12	12	11	10	11	11	11	10	12	11	13	11	13	12	12	13	13	13	13	13	13	12	14	12	15	13	14	14	13	13	16	13	14	14	15	15	15	16	17	15	14	15	16	15	16	18	16	15	17	15	16	17	17	17	17	19	19	17	19	19	19	20	20	21	20	23	0	1	1	2	2	3	2	5	5	5	4	4	4	5	9	3	8	7	10	15	17	9	11	16	1	18	24	18	18	9	20	25	20	24	25	16	26	42	25	36	30	30	37	25	29	34	49	25	7	26	37	25	25	38	39	29	49	39	7	39	38	43	52	44	45	49	51	53	38	58	49	35	52	41	55	56	49	39	60	63	66	56	65	81	68	54	77	68	48	56	94	79	35	77	79	60	88	96	85	76	92	94	79	79	76	95	99	76	95	105	109	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	3	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	4	2	1	2	1	1	1	2	1	2	4	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1
26500	-738.152196483335388	-744.091393702420646	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.630294135684600	-1	1	1	3	2	4	3	3	4	4	4	5	5	4	4	4	6	6	6	6	7	6	8	6	8	8	9	9	10	7	9	7	7	9	10	9	8	10	8	10	9	10	10	10	9	12	12	11	10	12	11	11	12	10	12	13	12	11	11	12	15	14	13	13	12	14	11	13	12	14	13	13	13	12	14	16	13	14	15	16	14	15	16	16	16	15	17	15	15	17	17	16	16	15	16	16	17	17	19	16	20	18	18	18	19	19	20	20	19	22	24	0	1	1	2	2	3	3	5	2	5	4	4	4	5	1	7	15	8	9	15	15	9	11	16	32	18	24	8	26	8	33	24	20	16	32	32	18	19	32	36	30	9	37	39	18	16	34	27	25	37	37	39	39	19	44	26	27	39	40	44	42	43	44	44	28	48	37	39	38	52	27	48	53	54	55	29	36	58	75	63	35	56	65	48	64	69	35	68	77	82	77	64	81	66	88	88	95	96	68	56	63	94	95	96	90	70	99	56	97	105	109	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	3	1	2	2	1	1	1	1	3	2	1	1	2	1	1	2	3	2	1	4	1	1	1	2	1	1	1	1	1	1	1	3	2	4	2	1	1	1	2	1	2	1	1	2
27000	-706.923358151472030	-712.862555370557288	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.633018067059133	0	1	1	2	3	4	3	4	4	4	3	3	4	4	6	5	5	6	7	4	7	7	7	7	7	8	9	8	10	6	9	7	6	8	10	9	8	8	9	11	9	10	11	11	10	12	11	11	11	12	11	11	10	11	12	13	12	12	13	11	15	14	14	13	14	14	12	13	12	14	13	14	14	14	13	15	14	14	15	17	13	14	17	16	15	13	17	14	16	18	18	16	16	16	15	16	18	17	18	18	18	19	18	19	19	19	20	21	20	21	24	0	1	1	2	2	7	3	5	5	5	4	4	4	5	8	7	8	8	9	5	8	10	11	16	16	18	32	18	28	5	33	16	20	24	25	16	18	30	32	16	30	41	37	53	28	24	24	35	36	37	37	53	39	30	44	29	35	39	25	53	19	37	60	44	45	81	37	52	42	58	24	48	52	42	44	29	35	60	44	63	48	29	65	66	39	38	57	60	66	82	87	79	66	77	88	60	95	88	68	76	88	94	95	98	90	101	99	100	106	105	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	1	2	2	1	1	2	1	2	1	1	1	3	1	1	2	1	2	2	3	2	2	1	2	1	1	3	2	2	1	1	2	1	1	2	1	1	3	2	2	2	2	2	2	1	1	1	1	1	2	1	1	3
27500	-704.012848431009274	-709.952045650094533	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.697773433188743	0	1	1	1	2	3	2	4	4	4	3	3	4	5	3	6	5	7	6	5	6	6	7	6	8	9	9	6	10	8	9	8	9	8	9	9	9	10	9	11	11	11	11	10	10	10	11	11	10	12	12	11	12	11	11	12	12	12	13	11	14	13	13	13	13	14	12	13	12	15	12	15	13	13	15	16	13	13	15	16	14	14	16	16	16	13	16	14	15	18	18	17	17	18	16	16	16	16	18	17	20	18	18	19	18	17	20	19	21	21	23	0	1	1	1	2	3	3	5	5	5	4	4	4	5	5	7	5	8	5	15	8	10	4	7	16	18	16	8	18	19	20	7	20	16	16	7	18	30	25	16	38	10	37	36	18	24	36	35	32	37	37	44	39	30	44	29	35	39	27	39	69	43	60	44	45	48	37	52	30	53	46	57	60	42	55	56	48	58	44	63	48	56	65	81	70	69	77	53	66	76	81	60	57	87	70	88	79	44	85	76	95	77	92	95	76	95	99	76	106	90	109	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	4	2	1	1	1	1	1	1	2	4	2	1	1	3	1	1	1	2	1	3	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	3	1	2	2	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	3	1	2	2	1	1	2	2	2	1
28000	-665.196859131247038	-671.136056350332296	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679366709273913	-1	1	1	2	3	3	3	4	5	4	4	5	5	4	4	5	6	6	6	6	7	8	6	7	8	9	10	8	9	7	8	8	8	8	10	8	8	11	9	10	10	10	10	10	10	11	11	12	10	12	11	10	10	10	11	11	12	12	14	12	12	13	13	12	13	14	13	12	11	15	13	15	13	12	15	14	14	15	14	16	15	14	16	16	16	14	17	16	16	16	18	16	16	17	16	16	18	16	18	17	20	19	18	18	19	19	20	20	20	21	23	0	1	1	2	2	3	3	5	5	5	4	11	4	5	5	3	8	8	5	15	8	10	11	16	16	18	34	18	28	19	20	7	20	3	36	16	18	19	25	36	19	30	37	39	28	36	36	36	16	37	37	39	39	30	44	29	35	53	40	44	38	43	44	44	45	57	51	53	30	63	46	48	68	41	55	56	35	58	60	79	49	56	65	48	68	54	77	79	66	56	72	79	66	81	79	79	95	79	85	56	88	77	95	98	90	95	99	90	106	105	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	3	1	2	1	4	1	1	3	2	1	1	1	2	2	2	3	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	3	2	3	1	1	2	2	1	2	1	1	2
28500	-712.220966576696469	-718.160163795781727	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676724363056198	-1	2	2	3	2	3	3	3	3	3	5	5	5	4	5	5	5	6	5	6	7	6	7	6	7	8	9	8	9	6	8	8	8	9	11	9	9	9	9	11	11	10	10	10	11	11	11	11	11	12	11	11	10	12	12	13	11	12	13	11	15	13	14	14	12	14	13	13	11	14	13	14	14	14	14	16	13	14	14	16	15	14	17	15	15	13	17	15	15	18	18	16	17	18	16	16	18	16	17	17	19	18	18	19	19	19	20	20	21	21	23	0	1	1	2	1	3	1	5	5	2	4	4	4	2	5	7	8	8	10	3	8	10	11	3	3	18	25	18	18	19	20	16	20	24	16	16	18	19	32	27	19	30	37	25	28	34	34	36	27	43	43	32	39	19	44	29	25	53	40	44	38	37	44	44	28	27	51	52	19	58	34	57	68	42	55	56	32	58	60	35	25	56	45	57	68	19	57	79	72	76	66	79	81	87	79	79	95	75	85	56	92	77	95	98	100	95	99	100	106	105	109	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2	1	2	4	2	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	2	2	3	3	1	1	4	1	2	3	1	2	1	1	2	1	1	2	3	1	2	2	1	4	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	3	1	2	1	2	1	2	1	1	2
29000	-685.621634174703786	-691.560831393789044	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.692949880458707	-1	2	1	3	1	4	3	3	4	4	5	5	4	4	5	5	5	6	6	5	5	6	7	6	7	7	10	9	10	7	7	7	8	8	10	10	8	9	8	9	8	9	10	10	10	11	12	12	10	12	10	10	12	11	12	13	13	13	14	12	14	14	13	13	14	14	12	12	12	15	13	14	15	11	14	15	13	14	14	16	15	15	15	16	14	14	16	15	15	16	18	16	16	17	16	16	17	18	18	17	18	18	18	18	19	19	21	20	21	21	23	0	5	1	2	1	3	3	5	2	5	4	4	4	5	9	7	8	17	9	10	8	10	11	16	7	18	32	18	28	9	20	16	15	24	32	25	18	30	32	16	30	10	37	39	18	34	46	25	16	43	37	39	39	30	44	29	27	53	36	44	42	51	44	44	28	35	51	52	30	52	46	57	53	42	55	56	35	53	64	73	35	56	65	89	53	54	77	79	57	56	81	79	66	77	88	64	95	96	85	90	60	35	97	96	100	97	99	76	106	108	109	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	1	2	1	1	1	1	2	1	3	1	1	2	1	1	3	2	1	1	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	1	1	2	3	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	3	4	1	1	1	1	2	3	1	1	1
29500	-749.677256020511095	-755.616453239596353	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661708557654269	0	2	2	3	1	3	4	3	4	3	4	4	5	4	4	6	4	6	5	5	6	8	8	6	8	8	8	7	9	7	7	7	8	8	9	10	8	10	9	9	9	9	11	10	10	11	9	12	11	11	10	10	11	9	11	12	12	13	13	11	13	13	13	14	11	14	12	13	13	11	13	14	13	13	15	16	13	14	15	15	13	15	17	16	15	14	16	14	16	17	18	17	16	17	16	15	18	16	18	16	18	19	17	18	19	19	20	20	20	21	23	0	5	1	2	1	3	3	5	5	5	4	4	4	5	2	7	8	8	9	15	8	2	11	7	7	18	16	9	28	19	8	16	20	24	32	7	18	19	25	16	30	30	28	39	18	24	24	35	27	51	37	39	39	19	44	29	35	70	27	44	38	43	44	46	28	57	37	44	19	39	46	81	53	30	44	56	27	53	68	63	35	56	65	72	53	30	57	68	81	100	77	60	48	77	88	53	88	96	85	56	95	77	95	96	90	95	99	90	106	105	109	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	3	2	1	2	2	2	2	2	1	4	1	2	2	1	2	1	3	1	2	2	1	1	1	2	3	1	2	2	1	1	1	1	3	1	1	2	2	4	1	2	1	1	1	1	2	2	2	4	1	1	1	1	3	3	2	2	2	1	2	2	1	3	1	2	4	2	1	1	1	2	3	2	2	2	2	1	1	2	2	1	3	1	2	2	2	1	2	1	1	1
30000	-681.067784173302698	-687.006981392387956	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706777098153596	-1	1	1	2	2	3	4	4	3	3	4	4	5	4	6	4	6	6	6	5	7	7	8	5	8	8	9	8	10	8	8	7	8	8	9	8	8	10	9	11	10	10	11	10	11	11	11	10	10	11	10	10	11	11	12	12	13	12	13	12	14	12	13	12	13	13	11	13	12	15	14	13	15	13	15	14	14	14	14	16	14	15	15	17	15	14	17	16	16	17	19	16	16	18	15	15	17	18	17	18	19	19	19	18	19	18	20	21	20	21	24	0	1	1	2	2	3	3	5	5	2	4	4	4	5	9	3	8	8	9	5	8	10	11	7	32	18	16	18	18	19	20	16	20	16	32	16	18	30	32	27	30	30	37	39	28	34	27	25	16	37	37	39	52	19	53	29	35	39	40	39	54	37	55	44	45	32	51	53	38	39	46	35	39	54	55	56	35	60	60	58	48	56	45	57	68	69	57	60	57	76	93	58	48	77	79	60	95	88	52	90	64	87	88	96	90	97	99	105	106	105	109	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	3	1	1	1	3	1	2	2	1	1	1	3	1	1	2	2	2	2	2	1	1	1	2	2	1	1	2	3	3	1	1	1	1	3	1	5	2	2	2	1	1	1	1	2	1	2
30500	-689.855604841622380	-695.794802060707639	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705790452403900	0	1	1	3	2	3	3	4	4	3	2	4	4	5	6	4	6	6	6	5	7	8	7	6	8	7	9	8	8	8	9	7	8	9	10	9	8	10	8	10	11	10	10	10	10	10	10	11	9	11	9	11	11	11	11	12	13	13	14	12	15	12	13	13	14	14	12	12	12	14	14	12	14	14	15	15	13	14	14	17	14	16	16	16	14	14	16	14	16	17	18	17	16	18	15	15	16	17	17	17	19	19	18	19	19	19	19	19	20	21	23	0	1	1	11	2	3	3	5	2	5	2	11	11	2	14	7	8	8	9	2	8	9	11	16	16	18	24	18	18	19	20	16	20	32	36	16	18	30	32	49	30	30	37	25	28	24	36	32	32	51	37	44	44	30	32	29	35	39	40	44	69	18	55	44	45	32	43	55	30	68	34	48	68	38	44	56	48	58	60	64	36	56	45	81	68	54	77	60	81	56	77	79	66	87	60	53	95	96	85	76	92	77	97	96	100	97	99	90	106	105	109	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	3	1	1	2	4	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2
31000	-695.788357908265994	-701.727555127351252	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.771809370412989	0	1	1	2	2	3	4	5	4	4	4	4	4	4	5	6	6	6	6	6	8	7	7	6	8	9	9	9	10	7	9	8	8	8	10	9	9	11	9	11	10	10	10	11	9	12	11	12	10	10	10	11	12	12	11	12	12	12	13	11	12	14	14	14	13	14	13	14	11	14	13	14	14	14	14	14	12	14	16	16	15	14	16	16	15	12	16	15	15	18	18	16	15	17	15	15	17	17	18	17	20	15	18	19	19	19	21	21	21	21	23	0	1	1	2	2	3	3	5	5	5	4	4	4	5	5	3	8	15	9	9	8	10	11	7	16	18	16	18	28	15	33	7	20	24	25	16	18	19	32	27	30	19	28	39	18	49	36	16	16	37	37	16	39	19	39	29	49	39	40	39	41	43	58	58	28	57	51	58	30	58	47	57	44	42	55	56	35	53	63	63	48	56	65	81	68	30	77	60	48	100	93	96	48	77	52	53	96	96	85	76	92	36	95	98	90	88	99	105	106	105	109	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	1	1	2	2	1	1	2	1
31500	-686.816477766729236	-692.755674985814494	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649854068262991	0	1	2	3	3	3	3	5	4	4	5	5	4	4	5	6	6	4	6	6	6	8	7	6	8	7	10	9	8	7	9	8	9	7	11	9	8	9	9	11	9	11	9	10	10	11	10	12	11	12	11	11	12	10	11	13	10	11	13	11	14	13	13	13	14	13	12	13	12	14	13	14	13	14	14	16	14	13	14	16	15	15	16	16	15	14	17	15	15	16	19	17	17	17	15	15	18	18	17	18	19	18	19	18	18	19	21	20	20	22	24	0	1	1	2	2	1	3	5	5	5	4	4	4	5	5	7	8	6	9	15	10	10	4	6	6	18	16	18	18	19	20	7	20	7	57	16	18	30	32	36	30	30	37	39	18	34	25	57	36	45	45	39	39	30	44	45	25	32	40	44	42	43	39	44	28	35	37	52	30	58	24	48	52	42	55	56	35	58	60	88	27	56	65	48	68	69	77	60	66	56	66	88	84	77	60	75	95	79	85	90	97	77	79	88	90	97	99	76	106	105	109	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	2	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	1	2	2	4	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	2	2	1	2	3	1	1	1	1	1	2	2	1	1	1	3	3	2	1	1	3	2	1	2	2
