step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
22500	-203.140758704803460	-209.996246655762832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535087584874262	1	2	3	7	7	6	7	8	11	12	12	12	11	16	14	14	14	17	19	16	20	24	24	26	28	27	28	32	33	36	0	1	2	2	6	2	6	7	8	8	8	13	7	11	9	11	12	13	16	12	19	18	19	22	22	0	19	0	26	29	1	1	1	3	1	2	1	1	2	2	2	1	1	2	2	1	1	3	3	2	1	3	3	1	2	1	4	1	3	1
23000	-192.480843452721700	-199.336331403681072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556649914353440	1	2	3	5	6	5	8	9	10	12	13	14	11	16	14	15	14	16	19	19	20	24	24	25	26	28	30	33	33	36	0	1	1	2	6	1	6	7	8	9	8	13	3	11	8	11	13	13	16	12	14	18	21	22	24	0	19	0	26	29	1	1	1	1	1	2	1	1	1	1	2	2	3	1	2	1	1	3	2	2	2	3	2	1	1	1	6	1	2	2
23500	-200.218756019388564	-207.074243970347936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553743347903090	0	4	3	6	7	5	7	10	11	12	14	13	12	15	14	16	15	16	18	20	19	24	24	26	28	28	30	32	33	36	0	3	1	2	6	2	1	7	8	9	7	13	3	11	8	11	13	13	13	13	14	18	21	22	22	0	11	0	26	29	1	1	1	1	2	1	3	2	1	1	3	1	5	1	2	1	1	2	2	3	2	3	3	1	2	1	10	1	2	1
24000	-200.941711599285270	-207.797199550244642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561110953886756	1	4	4	6	7	6	7	10	9	12	11	13	14	15	13	16	15	15	19	19	20	23	23	26	28	27	30	30	33	35	0	1	1	2	6	3	1	7	7	9	7	3	7	11	9	14	12	13	16	13	14	13	21	22	22	0	21	0	26	29	1	2	2	1	1	1	2	1	1	2	2	4	4	2	1	1	1	1	2	2	3	4	2	2	2	1	4	1	3	1
24500	-192.518990045127993	-199.374477996087364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590772376597158	1	4	4	6	7	6	8	11	10	12	13	13	14	15	14	16	16	17	17	19	20	24	24	26	28	28	29	32	33	36	0	1	1	2	6	2	2	9	7	9	8	3	3	11	8	11	12	13	14	12	11	13	21	22	24	0	19	0	26	29	1	2	2	1	1	1	2	1	1	1	1	3	3	1	1	2	2	2	1	3	3	4	2	2	1	1	6	1	3	2
25000	-188.648939660125592	-195.504427611084964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378249785105431	1	3	4	7	6	7	7	10	10	12	13	13	14	15	15	15	15	16	17	20	21	22	24	26	27	28	30	32	33	34	0	1	2	1	2	5	1	7	7	9	8	7	3	11	9	11	12	13	11	12	19	13	21	22	24	0	19	0	26	29	1	1	1	3	1	1	3	2	2	1	1	3	6	1	2	1	1	1	2	3	2	5	1	1	1	1	5	1	2	1
25500	-210.056875427396761	-216.912363378356133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432143519555294	2	4	3	6	5	8	8	9	10	13	13	13	12	15	14	15	14	16	18	19	20	24	23	25	28	27	29	31	32	36	0	1	1	2	1	5	2	7	7	9	8	13	7	11	9	11	7	13	14	18	11	18	21	22	24	0	19	0	26	29	1	1	1	1	1	2	3	1	1	2	2	1	1	1	3	1	2	2	2	2	4	4	1	1	2	1	4	1	2	1
26000	-201.145366954308145	-208.000854905267516	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532211461129771	1	3	3	5	6	7	7	10	8	12	13	14	13	14	14	15	15	17	18	18	19	24	24	26	28	26	28	32	33	37	0	1	1	3	1	5	1	9	1	8	8	13	2	11	9	14	13	13	11	12	19	18	19	22	24	0	19	0	26	29	1	1	2	1	3	1	4	1	4	1	2	1	5	1	3	1	1	2	2	2	1	3	3	1	1	1	6	1	3	2
26500	-192.092519633279210	-198.948007584238582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621901279363499	2	3	3	6	6	8	8	10	11	12	14	14	13	16	14	16	15	16	18	19	19	23	24	25	26	28	29	32	33	35	0	1	1	1	2	5	4	7	8	2	8	13	3	11	10	11	13	13	14	12	19	13	19	22	24	0	19	0	26	29	1	1	1	2	1	1	1	1	1	4	2	1	4	1	1	1	2	2	2	3	1	4	3	1	1	1	5	1	3	1
27000	-207.406091019600439	-214.261578970559810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563268468387105	1	3	4	6	6	8	7	10	9	13	13	14	13	16	14	15	16	16	18	18	21	24	24	25	28	26	29	33	32	36	0	1	1	2	3	5	1	9	7	9	4	13	7	11	9	11	13	13	14	12	14	13	21	22	24	0	11	0	26	29	1	1	2	2	1	1	3	1	1	2	5	1	2	2	2	1	2	1	1	2	2	4	2	1	1	1	8	1	3	2
27500	-193.673544284895542	-200.529032235854913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528127023913932	2	4	4	6	6	7	7	10	9	13	13	13	11	15	14	16	15	16	18	19	21	22	24	26	27	27	28	33	33	36	0	1	1	2	2	5	2	7	7	9	7	13	3	11	10	11	12	13	14	13	11	18	14	22	24	0	19	0	26	29	1	1	2	1	1	1	2	2	1	2	3	1	4	1	1	2	1	2	1	3	3	3	3	2	1	1	4	1	2	1
28000	-195.916991387213642	-202.772479338173014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588637109247541	1	3	3	6	7	8	7	9	10	13	13	14	13	14	12	16	15	16	19	19	20	24	23	26	28	27	30	31	33	37	0	1	1	2	2	5	2	7	8	9	8	13	3	11	9	14	13	13	11	13	19	18	19	22	22	0	19	0	26	29	1	1	1	2	2	1	1	1	1	2	1	1	5	1	1	1	1	2	2	3	1	4	4	1	3	1	4	1	3	2
28500	-201.474447722115485	-208.329935673074857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419902231563995	1	3	4	6	6	8	8	11	11	13	13	14	11	15	15	15	15	15	17	18	20	22	23	26	27	25	30	32	33	35	0	1	2	1	3	5	2	7	7	9	8	13	3	11	9	11	13	13	16	12	19	13	21	22	24	0	11	0	26	29	1	1	1	1	1	1	3	2	2	1	2	2	4	1	3	1	2	2	1	2	2	4	1	2	1	1	9	1	4	1
29000	-194.873759714480258	-201.729247665439630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508185174590577	2	4	4	6	6	7	5	10	10	12	13	14	12	15	14	15	15	16	17	18	21	24	25	27	28	26	29	31	33	36	0	1	1	2	7	5	2	7	7	8	8	13	3	11	10	11	12	13	11	12	14	18	21	22	24	0	21	0	26	29	1	1	1	1	1	1	1	3	3	1	1	1	3	1	1	1	1	2	2	2	2	3	3	2	1	1	3	1	5	1
29500	-202.612743085856465	-209.468231036815837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632123628571468	2	3	4	6	7	8	8	9	11	12	13	13	13	16	14	15	15	15	17	19	21	21	24	23	28	27	30	32	34	36	0	1	1	1	4	5	1	7	7	9	7	2	7	11	10	11	12	13	16	12	19	18	21	22	24	0	14	0	26	29	1	1	1	2	1	1	3	1	1	1	2	5	2	2	2	1	1	1	1	2	2	3	2	1	3	1	5	1	3	1
30000	-195.997581628273366	-202.853069579232738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412630787304863	1	4	2	7	5	8	8	11	9	12	13	12	13	16	15	14	15	15	18	18	20	24	23	26	28	28	28	31	33	36	0	1	1	2	2	5	2	9	7	9	8	2	3	11	10	11	13	13	16	13	14	18	14	22	24	0	19	0	26	29	1	2	1	2	1	1	2	1	1	2	1	3	4	2	2	1	1	1	2	3	2	4	4	1	1	1	4	1	3	2
30500	-196.458646641608738	-203.314134592568109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621211270769530	1	3	4	6	5	7	7	11	9	13	12	14	12	16	14	14	15	16	18	20	21	24	25	26	27	27	29	32	33	36	0	1	1	2	1	5	1	9	7	9	4	13	7	16	9	11	12	13	16	12	19	18	19	22	24	0	19	0	26	29	1	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	1	2	2	3	1	3	3	2	1	1	5	1	2	2
31000	-211.992451522949608	-218.847939473908980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485022495593315	0	2	3	6	6	8	8	11	11	13	13	14	13	16	14	15	16	16	19	20	18	24	23	26	28	27	31	33	32	36	0	1	2	2	2	5	4	7	7	9	7	13	7	11	9	11	13	13	11	12	14	18	11	22	24	0	19	0	26	29	1	1	1	2	3	1	1	1	1	1	3	1	2	2	1	1	2	2	2	2	2	5	4	2	1	1	6	1	3	2
31500	-202.458242688909564	-209.313730639868936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685220683140984	2	3	4	7	7	6	8	10	11	13	14	14	13	16	14	16	15	16	19	19	21	21	25	26	28	27	29	33	33	35	0	1	2	2	6	2	2	7	7	9	13	13	7	11	9	11	13	13	14	13	19	18	11	22	24	0	23	0	26	29	1	1	1	2	1	1	2	2	1	1	1	1	4	1	2	1	1	2	2	2	1	3	3	2	1	1	2	1	3	1
32000	-208.992191988407143	-215.847679939366515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515533890566165	1	3	3	7	4	7	7	10	9	12	13	14	13	15	14	15	15	16	17	19	20	24	24	26	27	24	30	31	34	36	0	1	1	1	2	5	2	2	7	9	8	13	8	8	10	11	13	13	11	12	14	13	21	22	22	0	14	0	26	29	1	1	1	4	1	2	2	3	1	2	1	1	2	3	1	2	2	1	2	2	2	5	2	2	1	1	8	1	5	1
32500	-207.941151441286280	-214.796639392245652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528838562448438	1	3	2	6	5	7	8	9	11	12	13	13	11	15	14	15	16	17	18	19	21	24	24	26	27	27	31	32	34	36	0	1	1	2	2	5	4	4	4	8	8	13	3	8	8	8	13	13	14	13	16	18	21	22	24	0	19	0	26	29	1	1	1	2	1	2	1	2	3	2	3	1	3	3	2	4	3	3	1	3	3	3	2	1	1	1	6	1	4	1
33000	-188.386459940974618	-195.241947891933989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357000210896220	0	3	2	5	6	7	8	10	11	13	13	14	13	15	14	14	16	15	19	18	20	24	23	25	27	28	30	30	33	37	0	1	1	2	2	5	2	7	8	9	8	13	2	11	10	11	12	13	11	13	14	13	21	22	24	0	19	0	26	29	1	2	1	1	2	1	3	1	1	1	2	1	5	1	1	1	1	1	3	2	3	4	1	1	1	1	5	1	3	2
33500	-203.808592474781193	-210.664080425740565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508199080505258	2	3	4	6	6	8	7	10	10	13	14	13	11	15	15	16	15	17	18	18	20	24	25	27	28	28	27	29	34	36	0	1	2	1	1	5	2	7	7	8	7	13	7	11	10	14	12	13	14	12	11	13	21	22	24	0	19	0	26	29	1	1	1	2	2	1	2	2	2	2	4	1	2	1	1	1	1	3	2	2	2	6	3	1	1	1	4	1	3	1
34000	-199.964033692000839	-206.819521642960211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622580267133070	1	3	4	6	6	8	8	10	9	11	14	14	13	15	14	16	15	17	16	19	20	23	23	26	28	27	28	31	33	34	0	1	2	1	2	5	2	7	7	9	4	13	3	11	10	14	12	13	8	12	11	18	21	22	24	0	11	0	26	29	1	1	1	4	2	1	2	1	1	1	4	1	3	1	1	1	1	2	2	2	3	3	1	2	1	1	6	1	2	1
34500	-192.093461937297690	-198.948949888257062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708457095524616	1	3	4	5	7	8	8	10	10	12	14	14	13	15	15	16	15	16	18	17	21	24	24	26	28	26	30	32	31	37	0	1	2	2	2	5	2	7	7	9	8	13	3	11	10	11	13	13	14	13	19	18	21	22	24	0	11	0	26	29	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	2	2	2	4	2	1	1	1	6	1	3	3
35000	-191.535449617301822	-198.390937568261194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513551354709447	1	4	2	6	6	8	5	10	9	12	13	13	12	15	14	15	15	16	18	20	21	24	23	26	27	26	30	33	33	37	0	1	1	1	7	5	2	4	7	9	8	13	4	11	9	11	13	13	14	12	14	18	21	22	24	0	19	0	26	29	1	1	1	2	1	1	1	2	2	1	2	1	3	1	2	1	2	2	2	3	2	4	1	1	1	1	6	1	3	2
35500	-202.847343972347602	-209.702831923306974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636039898976426	0	2	3	6	6	7	8	9	10	13	12	14	13	15	15	14	15	16	18	18	21	24	25	26	28	27	29	32	32	36	0	1	2	2	2	5	5	7	8	9	8	13	4	16	13	11	12	13	11	13	14	18	21	22	22	0	19	0	26	29	1	1	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	2	2	2	4	4	2	1	2	1	5	1	3	1
36000	-210.253706345509102	-217.109194296468473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456243628110611	1	4	3	7	6	7	7	10	11	12	13	13	11	16	14	15	15	16	15	17	20	24	23	26	27	28	28	32	33	35	0	3	1	2	2	5	1	7	8	9	13	7	3	11	9	11	12	13	7	13	16	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	2	1	1	1	1	2	4	2	2	1	1	2	2	3	4	4	2	1	1	1	6	1	2	2
36500	-198.486042892416322	-205.341530843375693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476960759744565	2	3	3	6	6	7	5	9	10	13	13	14	12	15	14	14	16	16	19	19	21	25	22	26	27	27	30	31	33	37	0	1	1	1	7	5	1	7	1	7	7	13	4	11	10	11	12	13	14	12	14	18	19	22	24	0	19	0	26	29	1	1	1	2	1	1	2	2	4	4	3	1	3	1	1	1	1	2	2	2	3	4	2	1	1	1	5	1	4	2
37000	-194.725045394673714	-201.580533345633086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568836058441280	1	3	3	5	6	8	8	10	8	12	13	14	13	15	14	15	15	16	17	20	20	24	24	26	27	27	28	31	33	37	0	1	1	2	2	5	1	7	5	9	7	13	3	11	10	11	13	13	16	12	19	13	11	22	24	0	19	0	26	29	1	1	1	1	2	1	3	1	1	2	3	1	4	1	1	1	2	1	1	2	2	5	4	1	1	1	6	1	3	2
37500	-191.992597704511468	-198.848085655470840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423351836005032	2	4	4	6	4	8	8	10	11	12	13	14	13	15	13	15	16	15	18	19	21	23	24	26	27	28	29	32	32	37	0	1	1	1	1	5	2	6	8	9	7	13	3	11	10	11	13	13	16	12	11	13	21	22	24	0	19	0	26	29	1	1	1	2	1	2	2	1	1	1	2	1	4	1	1	1	2	1	1	3	4	5	2	2	1	1	7	1	3	3
38000	-203.893986609737055	-210.749474560696427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472542363530385	0	4	4	6	6	7	8	9	11	11	13	14	13	15	14	15	16	17	18	19	21	23	23	26	26	27	31	33	33	36	0	1	1	3	2	5	2	7	8	8	8	13	2	11	9	11	13	13	14	13	14	18	19	22	22	0	13	0	26	29	1	1	2	1	1	1	1	1	1	1	2	1	5	1	2	1	2	2	1	4	3	3	3	2	2	1	10	1	3	2
38500	-194.978067666611906	-201.833555617571278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565027073057893	2	3	3	7	5	7	9	10	10	12	14	13	12	16	14	16	16	17	17	19	19	22	23	26	27	28	29	32	33	36	0	1	1	2	2	5	2	7	7	9	7	13	3	11	10	11	12	13	16	13	11	18	21	22	22	0	11	0	26	29	1	1	1	3	1	2	3	1	1	1	2	1	5	1	1	2	2	2	1	4	3	2	2	2	2	1	5	1	2	1
39000	-211.279788398903776	-218.135276349863148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570831456509921	1	3	3	7	6	8	5	9	10	13	13	14	11	14	13	15	16	16	18	18	20	24	24	26	25	27	30	32	33	35	0	1	1	2	7	2	2	7	7	9	8	13	1	11	13	14	13	13	16	12	14	18	21	22	22	0	11	0	26	29	1	1	1	1	1	3	1	2	3	2	2	1	5	1	1	1	2	3	2	1	3	4	2	1	1	1	7	1	3	2
39500	-201.384224083099610	-208.239712034058982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475924629756759	1	4	4	6	6	8	8	10	11	12	12	14	12	15	14	16	15	16	18	17	20	24	24	27	26	26	31	32	33	36	0	1	1	2	2	5	4	7	8	9	7	7	2	11	9	11	12	13	16	12	11	18	11	25	22	0	16	0	26	29	1	2	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	3	1	1	3	4	5	1	1	1	8	1	4	2
40000	-197.979637697760552	-204.835125648719924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576203919922908	2	4	3	6	6	8	8	11	11	13	13	14	11	15	15	15	15	16	17	18	19	25	24	26	28	28	30	32	32	37	0	1	1	2	1	5	5	7	2	9	8	13	3	11	8	11	13	13	11	12	19	18	21	22	24	0	16	0	26	29	1	1	1	1	2	1	1	2	2	1	1	1	4	1	1	1	2	2	2	2	1	4	3	1	1	1	6	1	2	2
40500	-206.014212614132390	-212.869700565091762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571248995703626	0	2	4	6	6	7	8	7	9	12	12	14	13	15	14	14	15	15	17	20	19	24	23	25	28	27	30	31	32	34	0	1	2	2	1	5	8	2	8	9	8	13	3	11	8	11	13	13	14	12	14	13	21	22	24	0	11	0	26	29	1	1	1	1	3	1	1	2	1	2	2	1	4	2	3	1	1	1	1	3	1	5	1	1	2	1	8	1	2	1
41000	-194.997787286288997	-201.853275237248369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471345561618387	2	3	4	6	6	8	8	11	10	12	13	13	11	16	14	15	16	17	18	19	21	22	21	27	25	27	30	33	32	36	0	1	1	2	2	5	4	7	7	9	13	13	1	11	10	11	12	13	11	12	19	18	14	25	22	0	19	0	26	29	1	1	1	2	2	1	1	1	1	1	1	1	5	2	1	1	2	3	2	3	1	4	3	1	1	1	5	1	3	2
41500	-205.051383428792491	-211.906871379751863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565744941729110	2	3	4	5	5	7	7	11	8	12	12	13	11	15	14	16	16	16	16	19	20	24	25	25	27	28	30	32	33	35	0	1	2	2	1	5	2	7	1	8	9	13	3	11	9	11	13	13	11	12	16	18	21	22	24	0	16	0	26	29	1	1	1	1	1	1	2	2	4	1	2	1	4	2	2	2	2	3	2	5	2	4	3	1	1	1	5	1	3	1
42000	-195.467938852042920	-202.323426803002292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461610296207442	0	3	3	6	5	7	8	9	11	13	13	13	12	15	15	15	15	17	19	18	19	23	24	26	28	28	31	30	34	36	0	1	1	3	2	5	3	7	7	7	7	7	7	11	9	11	12	13	14	12	14	18	11	22	24	0	19	0	26	29	1	1	2	2	1	1	4	1	2	3	2	2	2	1	2	1	1	2	2	3	1	3	5	2	1	1	6	1	3	1
42500	-210.184332595219416	-217.039820546178788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386595600941434	1	3	2	4	7	8	7	11	11	13	14	13	14	16	14	16	15	16	18	19	20	24	23	26	28	28	29	30	34	36	0	1	1	2	1	5	2	7	7	8	7	3	8	11	9	11	12	13	14	12	11	18	14	22	24	0	16	0	26	29	1	1	1	1	3	1	2	2	3	1	4	4	2	1	3	1	1	1	1	2	3	4	3	1	1	1	6	1	3	1
43000	-195.384300354075918	-202.239788305035290	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467385849598156	1	2	4	6	5	7	8	10	9	11	13	14	12	15	14	15	16	16	16	19	20	24	24	25	26	28	30	32	33	36	0	1	2	2	1	5	1	7	7	9	8	13	3	11	10	11	12	13	11	13	14	18	21	22	24	0	19	0	26	29	1	1	1	2	2	1	4	1	1	2	2	1	2	1	2	1	1	2	2	3	3	3	2	1	1	1	8	1	2	2
43500	-190.947266431119175	-197.802754382078547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669325648123427	0	4	3	6	6	7	8	9	10	12	13	14	13	15	14	16	15	16	17	18	20	24	24	27	27	27	30	32	32	36	0	1	1	3	2	5	4	7	8	9	8	13	3	11	10	11	12	13	14	12	16	18	21	22	22	0	19	0	26	29	1	2	1	1	1	1	1	1	1	2	2	1	4	1	2	2	1	1	1	2	2	4	2	2	1	1	6	1	2	2
44000	-190.875844083786632	-197.731332034746004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430319589120199	1	3	3	5	6	7	5	9	10	13	14	14	13	15	14	16	15	17	18	19	18	24	24	26	27	28	29	32	33	36	0	1	1	1	7	5	1	7	8	9	8	13	3	11	8	11	12	13	16	13	11	18	19	22	24	0	16	0	26	29	1	1	1	2	1	1	2	2	1	2	3	1	5	1	3	1	1	3	1	3	1	4	3	1	1	1	5	1	3	2
44500	-181.112764288315077	-187.968252239274449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570393911566591	2	4	4	6	6	7	8	11	10	12	13	13	12	15	15	16	15	16	18	18	20	24	24	26	28	27	30	32	34	36	0	1	1	2	2	5	3	7	7	9	8	13	3	11	9	11	12	13	11	12	19	18	19	22	24	0	19	0	26	29	1	1	1	1	1	1	3	2	1	1	1	1	3	1	2	2	1	1	2	2	1	4	3	2	1	1	6	1	3	1
45000	-198.820886134572703	-205.676374085532075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576344290010106	2	4	4	6	6	8	7	10	11	12	14	13	13	16	13	15	16	17	18	20	20	23	23	25	28	27	31	33	34	36	0	1	1	2	2	5	2	7	8	9	7	7	2	11	10	11	12	13	14	12	11	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	1	2	1	1	3	2	4	1	1	1	1	1	1	4	3	3	1	1	2	1	6	1	4	1
45500	-216.614365394572502	-223.469853345531874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435782238022852	2	4	3	6	6	7	7	10	8	13	13	12	13	14	14	15	14	15	18	19	18	24	23	26	27	27	30	31	33	37	0	1	1	2	1	5	1	7	2	9	8	4	2	11	10	11	12	13	11	12	7	13	19	22	24	0	19	0	26	29	1	1	1	1	2	1	2	2	2	2	1	4	4	1	1	1	1	1	2	4	4	4	2	1	1	1	4	1	4	2
46000	-202.100153769218565	-208.955641720177937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545754740424009	1	3	3	6	7	4	7	10	10	13	14	13	13	15	13	15	15	15	18	18	19	22	24	26	27	27	29	32	32	36	0	1	1	2	6	1	2	7	7	9	8	7	3	11	9	13	12	13	16	12	11	18	21	22	22	0	19	0	26	29	1	1	1	2	1	2	2	1	2	2	2	3	5	1	2	1	1	1	2	2	3	3	3	2	2	1	5	1	3	2
46500	-207.045163033926428	-213.900650984885800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489151120283129	1	3	3	6	7	6	8	11	10	13	12	13	13	15	14	16	16	15	17	19	21	23	23	26	27	27	30	31	32	36	0	1	1	2	6	2	2	7	7	7	7	3	1	11	10	11	12	13	11	13	11	18	21	22	24	0	19	0	26	29	1	1	1	2	1	1	3	1	2	3	2	5	4	2	1	2	2	1	2	3	4	5	2	2	1	1	6	1	3	3
47000	-196.520004992255707	-203.375492943215079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396785909185042	1	4	2	5	5	8	8	11	10	12	14	13	12	16	14	15	15	16	17	18	20	23	24	25	27	27	29	32	33	36	0	1	1	1	2	5	2	7	7	9	8	13	3	11	10	11	12	13	11	12	19	18	11	22	24	0	23	0	26	29	1	1	1	2	1	2	2	3	1	1	1	1	4	1	1	1	1	2	1	2	2	2	4	1	1	1	3	1	2	2
47500	-197.059700187337853	-203.915188138297225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566366658994221	1	3	3	6	5	7	8	10	9	12	14	14	12	16	14	15	15	16	18	19	19	23	23	25	27	27	30	32	31	36	0	1	1	1	2	5	4	9	7	9	13	13	3	11	10	11	13	13	11	12	11	18	21	22	24	0	19	0	26	29	1	1	1	1	2	1	1	1	1	1	2	1	5	1	1	1	3	2	2	2	2	4	2	1	2	1	6	1	2	2
48000	-195.265535715743880	-202.121023666703252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586248960255470	1	4	3	6	7	6	9	11	10	12	13	14	13	16	14	15	16	16	19	18	20	22	25	26	28	28	31	31	33	37	0	3	1	2	6	2	2	7	7	9	7	13	7	8	10	11	12	13	11	12	19	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	3	2	2	1	1	4	1	4	2
48500	-196.657843265537679	-203.513331216497050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620988104986660	1	2	3	7	6	4	8	10	11	12	12	13	12	16	15	16	16	17	19	17	20	24	25	27	25	26	30	33	33	35	0	1	1	2	6	1	2	7	7	9	7	13	3	11	9	11	13	13	16	12	14	18	21	25	22	0	19	0	26	29	1	1	1	1	1	1	4	1	2	1	2	1	5	2	2	2	2	2	2	2	2	2	2	1	1	1	5	1	3	1
49000	-212.940031274209076	-219.795519225168448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358766475995677	0	3	3	6	7	6	6	10	9	12	11	14	13	15	13	14	15	16	18	18	19	24	25	26	28	27	30	32	33	37	0	1	1	1	6	2	3	4	4	9	7	13	2	16	10	11	13	13	16	12	11	13	21	22	22	0	16	0	26	29	1	2	2	3	1	2	1	2	1	2	3	1	3	1	1	2	1	2	2	3	4	5	4	1	3	1	7	1	2	2
49500	-200.695989070724067	-207.551477021683439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591111213279247	2	3	4	7	5	7	8	9	10	12	13	13	12	15	15	15	15	16	16	20	19	25	25	27	28	26	30	31	33	35	0	1	1	2	1	5	3	7	7	9	8	13	3	11	9	11	12	13	11	12	19	18	21	22	24	0	19	0	26	29	1	1	1	3	2	1	2	1	1	1	2	1	3	1	2	1	1	2	1	4	2	5	3	2	1	1	6	1	3	1
