step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
22000	-280.752902725208855	-279.089850534456332	-1.663052190752505	0.000000008694980	0.000000013092869	1.505796378981280	0.972483212255049	0	5	1	3	1	5	3	3	3	2	3	4	6	5	7	6	6	8	5	6	5	7	8	5	6	8	5	8	8	10	7	9	7	9	8	11	6	10	9	8	9	10	9	9	10	10	11	11	9	10	10	12	11	11	14	10	13	11	11	10	11	12	10	11	13	13	12	13	8	11	13	13	12	13	12	12	12	13	13	15	14	14	13	15	13	15	16	13	13	15	14	16	14	15	14	14	16	16	19	16	16	17	17	17	18	16	17	20	23	21	22	24	23	0	7	1	5	1	4	5	3	5	1	3	11	8	8	6	11	24	7	11	12	5	21	13	8	21	33	9	16	17	29	6	40	13	22	20	46	19	44	18	17	69	23	35	16	40	35	50	51	33	44	40	51	45	49	77	23	46	41	49	22	30	42	29	32	62	53	59	50	19	50	45	36	45	70	47	63	39	63	36	52	77	36	77	95	59	57	82	64	59	78	71	82	42	93	88	61	93	82	97	83	66	94	84	80	87	74	86	103	110	103	99	109	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
22500	-311.031533511955729	-309.444501752847771	-1.587031759107965	0.000002519531687	0.000003327865232	1.320826901878115	0.869686381323338	0	4	2	3	1	4	2	3	3	4	3	5	5	5	6	5	5	9	5	6	4	8	7	6	6	7	7	7	8	9	7	9	6	10	9	10	10	9	9	8	9	9	8	9	11	9	10	10	10	10	10	12	11	9	12	10	12	12	10	12	11	12	10	12	12	12	13	11	12	11	11	13	13	11	12	13	14	13	13	15	15	13	12	15	14	14	16	15	15	16	14	16	15	16	14	14	15	18	18	16	16	18	19	17	18	17	19	20	23	19	20	22	23	0	7	5	7	1	3	5	3	5	1	5	8	4	9	13	11	10	26	7	12	8	15	33	14	13	16	33	6	13	26	6	15	16	35	15	44	46	33	27	15	15	26	28	22	30	28	27	30	11	22	46	45	41	27	63	43	51	54	44	63	46	47	22	22	50	51	52	43	36	39	54	71	59	29	40	57	75	45	83	55	82	37	56	91	44	83	91	72	59	86	65	34	67	85	41	61	79	90	106	93	86	94	90	73	89	93	94	97	111	99	99	110	112	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
23000	-305.001578006530735	-303.562721469109874	-1.438856537420868	0.000000446284505	0.000000155192895	0.347744305288515	0.911909800749145	0	3	1	4	2	5	3	3	2	4	4	6	6	6	6	6	5	8	4	3	5	6	8	7	7	8	6	8	7	10	7	8	7	8	8	10	8	10	8	6	10	9	9	10	11	10	11	9	9	11	10	12	12	9	12	10	12	11	11	12	9	13	10	12	11	13	13	13	11	11	10	13	10	13	13	12	12	13	12	15	15	14	13	14	14	13	17	14	16	15	15	17	14	16	14	14	15	14	17	16	16	18	18	17	17	17	18	19	24	20	21	22	21	0	5	1	7	1	9	5	5	1	9	20	10	8	4	19	4	20	14	20	9	2	17	25	21	40	10	9	13	7	37	6	40	21	22	29	25	31	37	16	17	31	16	29	61	56	42	43	29	39	34	37	45	54	23	30	18	42	37	51	70	28	36	27	69	48	57	57	65	39	26	26	44	29	50	53	71	44	57	73	83	62	79	59	52	78	58	90	52	96	66	53	97	66	83	79	68	98	60	98	93	80	96	87	101	68	86	92	100	112	106	108	103	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1
23500	-268.707335377417564	-267.132586096739942	-1.574749280677613	0.000000351689400	0.000000453893022	1.290607625090212	0.945102887937657	-1	5	2	3	1	4	2	2	3	4	1	5	5	4	7	5	5	8	5	4	6	7	7	5	7	8	7	8	8	9	8	10	6	10	7	10	9	9	9	8	9	10	9	9	11	11	11	10	9	11	11	11	11	10	15	10	12	12	12	12	9	13	12	11	13	13	12	13	12	11	12	14	12	14	13	13	13	13	13	16	14	14	13	15	14	14	16	15	15	15	12	15	14	17	14	14	15	17	18	17	16	18	19	17	18	17	16	20	23	22	21	24	21	0	20	1	5	1	4	11	5	5	7	1	10	20	7	33	9	20	23	14	9	10	19	21	5	19	14	12	22	23	15	13	28	8	25	13	29	25	18	22	21	15	39	25	25	44	30	56	26	25	39	48	61	23	41	79	37	53	51	70	70	15	46	56	61	69	45	50	42	32	48	51	77	32	58	46	46	57	47	63	82	77	30	73	75	60	83	84	60	81	75	42	62	58	96	67	68	66	55	89	97	78	80	94	85	82	92	77	102	111	106	102	110	99	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
24000	-249.629032956106215	-248.232732944874357	-1.396300011231868	0.000000570275168	0.000000453294178	0.794869220588289	0.990426257115347	-2	5	0	4	2	4	2	2	3	4	4	6	5	6	6	5	3	7	6	6	5	7	8	6	7	7	6	7	8	10	8	9	7	9	9	10	8	9	8	7	8	10	9	9	11	11	10	10	9	10	10	12	11	11	14	10	13	11	11	12	10	12	12	11	12	12	11	12	11	12	13	14	12	14	14	13	14	13	14	13	15	14	12	15	15	14	16	15	17	15	13	16	15	16	14	14	15	17	18	17	17	18	18	17	18	17	18	20	22	22	21	23	23	0	4	1	8	1	9	3	3	5	9	8	11	17	10	17	11	8	14	10	11	8	27	25	10	24	14	10	6	24	18	15	21	12	40	18	37	14	40	33	14	14	29	25	40	38	35	12	33	22	26	26	30	23	44	71	39	62	39	40	50	49	42	49	32	30	48	44	47	36	46	46	83	30	62	68	45	83	56	66	58	80	64	58	52	74	52	80	95	90	57	45	80	77	96	66	73	78	84	87	77	85	87	89	90	88	88	104	103	111	99	108	111	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-302.285936413686443	-300.897692097190088	-1.388244316496350	0.000000084629638	0.000000064616342	0.763519057446817	0.839946142811738	-1	3	1	4	1	4	2	3	4	5	3	5	5	5	6	5	4	9	4	6	3	7	7	6	6	7	7	7	8	9	7	10	8	9	8	9	10	9	9	8	9	10	9	9	11	9	11	9	8	10	9	12	11	9	14	10	11	11	11	11	10	12	11	12	12	13	13	11	11	12	11	14	12	13	13	13	14	13	13	15	14	15	13	15	12	15	16	15	16	16	15	16	12	17	13	14	14	18	19	17	16	19	18	17	17	18	18	19	22	19	21	24	22	0	7	1	11	1	7	1	3	3	11	3	2	4	11	6	7	2	31	3	2	3	10	12	12	9	13	16	13	25	40	21	44	31	22	25	33	51	28	27	27	22	54	12	15	36	24	48	31	31	49	26	61	51	23	56	40	39	23	54	44	41	46	29	39	56	63	44	18	49	51	42	62	34	52	45	68	73	47	42	56	30	47	59	96	61	62	67	63	91	81	67	74	32	97	65	66	85	92	90	67	69	103	104	82	84	84	105	103	108	90	110	113	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1
25000	-313.092881516825400	-310.331458533912382	-2.761422982913009	0.000000095337333	0.000000440104814	4.616290365819909	0.945140225389936	-1	5	2	3	1	5	3	2	3	3	4	5	5	5	5	5	5	6	6	6	4	8	7	6	6	7	8	6	9	9	8	8	7	8	8	10	8	7	8	9	9	10	9	8	10	10	11	9	8	11	10	12	11	9	14	9	12	12	12	11	8	12	11	12	13	13	11	11	12	11	11	11	12	14	14	12	13	12	13	15	15	13	12	15	14	15	17	15	15	15	14	17	15	17	13	12	15	18	18	17	16	17	19	17	15	16	17	20	22	20	19	22	23	0	7	5	8	1	4	5	5	5	5	9	21	10	11	21	11	21	11	17	16	5	26	25	2	13	13	20	9	31	16	18	18	21	26	25	49	18	12	6	16	35	44	32	18	43	23	46	16	11	41	35	47	45	31	69	39	46	60	68	43	2	67	27	72	67	26	43	37	29	45	56	40	60	59	62	36	63	70	45	77	60	76	54	52	59	58	55	95	95	65	83	81	78	106	68	72	57	105	94	86	79	93	104	65	85	93	85	104	98	94	87	110	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
25500	-335.953968057672171	-334.593052122919687	-1.360915934752494	0.000000238930849	0.000000138360359	0.579081183402743	0.839493046462753	0	3	2	4	2	5	1	2	3	4	4	5	5	5	7	6	5	8	5	5	6	7	6	6	7	8	7	7	7	7	7	10	8	9	9	9	10	9	9	7	8	9	9	10	12	11	10	11	9	9	11	13	11	10	14	10	10	11	10	12	11	11	11	11	11	14	13	12	11	11	12	13	13	12	12	13	14	11	13	15	14	13	13	14	13	16	16	13	16	15	14	17	13	15	15	14	15	17	19	17	16	19	18	17	18	17	17	17	23	21	20	23	23	0	5	7	7	1	2	1	7	7	3	5	2	2	1	1	10	9	24	5	11	10	14	6	2	6	13	14	12	7	9	20	25	12	22	15	41	34	30	26	4	23	30	25	41	78	28	28	38	29	18	54	48	39	24	48	40	31	36	30	51	35	34	34	42	21	61	29	43	47	16	63	64	69	78	56	37	78	44	69	79	72	70	63	69	68	91	91	51	85	83	45	78	60	77	84	74	93	94	66	93	94	101	90	97	100	94	86	72	110	87	101	96	102	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2
26000	-243.975211478266800	-242.043460785667520	-1.931750692599275	0.000000006954957	0.000000015069374	2.166709793388534	0.998577308033722	-1	4	1	2	0	5	2	3	3	4	3	5	4	6	7	6	5	8	6	5	5	7	8	6	7	7	6	7	9	9	8	10	7	9	8	11	9	9	10	8	9	10	9	8	12	11	10	11	9	10	11	12	12	11	14	10	12	12	12	11	10	13	11	12	12	13	13	12	11	11	13	14	13	14	14	12	13	14	12	14	12	14	13	15	14	13	16	14	17	14	14	16	13	16	13	12	15	18	18	18	16	18	19	17	17	17	19	19	23	21	21	21	22	0	4	1	5	1	8	3	7	3	4	3	8	3	10	19	21	13	22	13	9	11	27	16	9	27	12	13	6	25	15	27	40	6	25	15	38	15	25	35	27	33	40	15	25	70	28	49	43	16	44	40	50	70	41	65	40	41	43	32	32	49	36	30	69	38	53	54	49	43	40	96	52	60	96	59	61	48	53	43	53	50	83	32	90	77	53	62	52	97	73	77	78	48	90	42	47	83	92	82	97	85	104	106	87	80	101	104	101	112	100	108	108	111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-307.174710117316977	-305.685390091395959	-1.489320025921012	0.000000199192960	0.000000060226602	0.302353063813827	0.956215364723114	0	4	2	3	2	4	1	2	4	4	3	5	6	6	6	5	5	7	5	4	5	8	8	6	7	8	8	7	9	7	6	8	8	10	8	10	10	10	9	8	9	8	7	8	12	10	10	11	9	10	11	12	11	10	14	10	12	11	11	12	10	13	11	9	12	13	13	13	11	11	12	12	12	12	12	12	12	14	13	16	12	15	12	13	13	15	16	15	15	14	13	16	13	17	14	14	14	14	18	17	17	17	17	18	18	16	17	19	24	21	19	23	22	0	8	1	1	1	3	1	7	3	1	5	4	2	5	6	20	5	16	5	4	4	28	15	4	24	15	24	12	35	31	10	14	43	14	43	35	23	44	20	15	22	12	15	13	64	32	27	35	26	64	29	61	26	30	71	24	37	42	29	56	14	45	64	28	46	59	75	59	29	64	41	56	34	69	63	58	63	73	69	82	38	78	56	37	56	81	68	76	65	70	73	88	60	78	59	84	72	76	82	87	82	82	91	100	87	95	86	100	110	108	103	99	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
27000	-287.151433630038980	-285.298168944387044	-1.853264685651914	0.000000251042234	0.000000494538930	1.969943155049834	0.955372371288159	0	5	1	4	2	5	3	2	3	3	4	6	4	5	6	5	6	8	5	6	5	7	7	6	5	7	8	8	8	10	7	10	8	9	9	10	9	10	9	7	9	11	9	9	11	10	10	11	10	10	10	10	11	10	14	10	12	11	12	11	11	13	9	11	12	12	13	12	11	12	12	13	12	14	13	10	13	13	13	14	15	14	13	16	14	16	16	14	16	15	14	14	13	16	15	14	16	16	18	17	16	19	17	17	17	18	18	20	23	20	22	24	24	0	7	1	9	3	10	1	1	3	3	7	16	7	13	14	9	19	14	7	9	4	21	24	6	4	14	22	20	22	29	12	18	16	33	40	28	12	31	29	14	23	43	27	26	63	18	41	34	27	39	37	63	56	43	83	28	49	37	76	50	54	42	2	30	47	38	69	42	44	54	46	60	58	47	49	31	46	69	59	70	93	64	58	60	45	85	55	68	79	46	62	48	42	90	79	54	88	81	91	94	90	104	90	79	67	86	84	106	111	92	108	111	111	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
27500	-297.275795721005579	-295.834208255608416	-1.441587465397156	0.000001804155521	0.000001698843365	0.941628005639578	0.937763843685500	-1	4	2	4	1	4	2	1	3	4	3	5	6	5	7	6	5	8	5	6	6	8	8	7	7	7	6	7	9	9	8	10	7	8	9	9	8	9	9	9	10	11	10	8	11	10	9	10	8	10	9	11	11	11	13	10	13	11	11	12	11	13	11	10	13	14	12	12	11	11	12	13	12	13	13	13	13	13	13	13	13	12	13	15	14	16	16	15	15	15	14	16	15	17	14	13	15	17	18	15	15	18	19	18	15	18	17	20	23	20	20	23	22	0	11	8	7	1	3	5	1	3	9	3	5	4	2	12	4	11	13	10	19	11	33	14	13	12	19	14	20	28	25	24	21	27	19	37	33	16	25	33	24	35	36	30	16	22	37	37	47	12	22	21	39	31	43	58	28	71	50	48	50	18	63	18	44	18	73	50	50	36	35	52	73	46	70	63	56	41	53	42	61	54	59	56	83	78	75	95	85	65	81	96	72	66	92	57	53	57	101	98	73	67	88	99	89	80	93	89	107	108	98	99	91	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
28000	-262.888680737015704	-261.210763823987747	-1.677916913027981	0.000000381738940	0.000000588555715	1.541775421082174	0.967927228553875	-1	4	2	4	1	4	2	2	3	4	3	5	6	6	5	5	5	8	5	5	5	7	7	7	7	5	7	7	8	9	7	8	6	10	9	9	9	10	10	9	8	11	8	9	12	11	10	11	8	11	10	12	11	9	14	11	11	11	11	11	10	11	12	11	13	14	12	13	10	11	13	12	12	14	14	13	14	13	13	15	14	14	14	15	14	15	16	14	15	15	14	17	13	17	14	14	13	16	19	17	16	18	19	17	17	16	19	20	23	21	21	22	23	0	3	5	8	1	3	1	5	5	1	5	9	9	6	4	9	7	13	4	4	10	17	2	4	17	7	17	26	25	49	2	22	15	44	49	49	43	37	29	32	27	36	13	41	51	35	30	35	20	39	37	57	35	23	56	47	27	69	29	37	40	40	61	38	57	76	60	48	23	44	58	35	34	72	45	70	65	64	56	65	34	68	67	83	67	76	80	76	67	68	73	97	52	86	67	67	42	77	101	90	83	101	80	89	86	96	92	94	111	103	108	103	99	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
28500	-255.836306094324868	-254.007454378974415	-1.828851715350454	0.000000151936431	0.000000290129172	1.909543151156526	0.949481122134708	-1	3	2	4	1	4	1	1	3	4	3	6	4	6	6	3	6	8	5	6	6	7	8	7	7	8	8	7	8	8	8	8	7	10	8	10	10	8	9	9	9	10	10	9	12	11	10	10	9	11	9	12	11	10	15	10	12	11	11	11	10	13	11	12	12	14	12	12	11	12	12	13	13	13	14	12	12	13	13	15	15	14	13	15	14	16	16	14	16	15	14	16	14	17	15	14	13	16	17	17	17	18	18	17	18	17	19	21	24	21	21	23	23	0	5	7	9	1	16	1	1	7	8	8	6	9	13	6	3	13	20	3	10	10	13	15	14	21	25	20	12	12	28	10	25	6	27	6	27	39	6	28	25	24	23	49	18	56	41	26	32	27	26	35	36	48	26	97	39	69	43	24	61	32	56	51	56	54	45	43	36	51	61	36	58	34	60	79	56	48	69	43	96	70	67	57	46	70	85	75	46	62	85	70	78	77	65	79	76	63	91	89	89	90	100	87	55	82	80	94	102	111	107	107	111	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-299.745261537447334	-297.521232665604316	-2.224028871843013	0.000000406829711	0.000001197867788	2.944396033861832	0.925393680875597	-1	3	1	4	1	5	3	2	3	4	3	5	6	4	7	5	4	8	4	6	6	6	7	5	7	7	6	8	9	10	6	7	8	9	9	10	9	9	9	9	10	11	8	8	12	8	9	10	9	10	10	12	12	9	13	10	12	11	12	12	11	12	12	11	13	13	11	12	11	11	13	13	12	14	13	12	13	13	13	15	15	15	13	14	14	15	15	14	16	15	15	15	14	16	15	14	16	18	16	17	16	17	18	17	18	16	18	19	23	22	21	21	23	0	3	1	8	1	14	5	5	3	9	5	10	4	8	14	11	5	22	3	4	10	12	12	8	12	8	10	21	23	28	11	19	25	13	21	25	25	26	6	46	39	54	16	25	44	22	31	38	25	33	46	48	48	43	67	22	29	25	30	58	29	54	47	41	64	59	54	42	37	34	73	67	42	73	67	18	51	48	76	66	53	66	41	63	51	55	71	52	82	78	83	79	60	84	74	55	79	94	80	90	77	92	55	82	95	93	94	101	111	105	103	98	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
