step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
23000	-541.213181378735158	-548.068669329694558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616364846549798	0	2	3	4	5	5	4	6	6	7	6	7	8	9	8	9	9	10	9	10	8	8	10	12	10	10	12	11	10	9	10	11	10	11	13	12	12	11	11	10	11	11	12	11	11	12	12	12	12	12	12	14	12	12	12	12	12	13	13	14	12	14	14	13	11	13	14	15	16	14	14	15	14	15	14	12	14	14	15	15	14	14	15	17	14	15	16	17	16	16	17	16	18	17	17	19	21	19	22	20	21	21	23	22	21	22	23	23	24	24	26	27	0	1	1	1	2	4	3	4	5	4	4	0	10	21	4	10	12	13	15	14	8	0	15	13	12	12	11	10	10	8	19	22	22	16	36	18	12	18	18	15	31	31	42	33	22	12	31	22	18	38	39	40	41	65	42	26	25	23	55	49	29	24	53	54	31	54	55	82	68	56	56	25	61	62	41	65	66	24	62	67	32	48	39	75	76	75	79	80	82	68	92	82	88	90	92	91	98	88	80	92	96	94	97	102	96	96	88	99	107	107	107	109	1	1	3	2	3	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	2	4	2	3	6	3	3	3	1	3	2	2	1	2	2	1	1	2	1	1	1	1	2	4	2	4	2	1	1	3	1	1	1	2	2	3	1	2	2	2	2	1	1	1	1	1	1	1	2	3	2	1	3	1	1	2	1	1	2	2	3	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	3	3	2	3	2	1	2	3	2	1	1	1	2	3
23500	-528.439468030483908	-535.294955981443309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624805494547463	0	2	3	4	5	5	3	6	6	7	7	6	8	9	8	9	9	10	9	10	9	8	8	13	10	10	10	11	9	10	10	11	10	9	12	12	11	12	11	11	11	11	12	11	11	12	12	12	12	11	12	14	12	12	12	13	12	13	13	13	12	13	13	13	14	13	14	16	16	14	14	15	13	14	14	13	14	13	15	15	14	15	15	17	15	15	15	16	18	16	17	16	18	18	18	18	21	21	22	19	21	20	23	22	22	21	23	24	24	24	26	27	0	1	1	3	2	3	1	4	2	3	7	0	10	10	8	10	12	11	10	19	10	0	5	34	12	17	13	18	23	11	14	22	22	15	29	13	12	27	27	18	31	31	41	22	33	25	31	45	23	27	39	40	14	11	42	37	26	50	47	36	50	51	53	54	64	41	47	82	82	56	56	25	61	62	66	47	66	54	62	53	32	48	73	76	76	66	62	80	82	82	90	82	88	90	92	91	93	88	98	82	96	96	97	106	96	102	97	103	107	107	103	111	1	2	2	1	2	1	3	2	3	2	3	1	1	1	1	1	2	3	1	1	2	1	2	2	3	1	1	1	1	2	1	2	2	1	3	2	2	2	1	1	1	1	1	2	1	1	2	1	4	1	1	2	2	4	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	3	2	2	1	1	2	1	1	1	1	1	3	1
24000	-514.629780385713389	-521.485268336672789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720039676174954	0	2	3	4	4	5	5	6	5	7	5	7	8	7	7	9	9	10	8	10	9	8	9	13	8	10	13	11	10	9	9	11	10	11	10	11	12	11	11	11	11	11	10	11	10	12	12	12	12	12	12	14	12	12	12	13	12	12	13	15	13	13	14	13	14	12	14	16	16	14	14	15	12	14	14	13	14	13	15	15	15	15	15	17	14	15	16	16	18	16	17	16	18	18	18	19	21	21	22	19	20	21	22	22	22	21	23	24	24	24	26	25	0	1	2	3	2	4	4	4	5	4	4	0	10	8	11	10	25	13	14	16	19	0	13	14	12	25	58	18	10	19	11	22	22	35	10	18	17	16	29	30	43	20	31	22	22	17	41	44	38	38	39	40	41	41	42	17	17	38	31	24	73	39	53	54	64	41	55	48	48	56	56	37	16	62	47	47	66	41	62	76	33	33	61	47	54	85	79	80	68	82	90	81	88	91	92	95	93	88	98	32	96	96	97	102	101	101	98	97	107	107	109	110	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	3	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	3	1	1	2	2	1	2	1	1	2	2	1	2	2	2	3	2	1	1	1	1	1	1	1	2	1	2	1	2	3	1	5	1	2	1	1	2	1	1	2	1	1	1	1
24500	-560.059996338178962	-566.915484289138362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585495255049176	0	2	1	4	4	5	5	5	6	6	4	7	8	8	6	9	9	9	9	10	8	9	10	13	10	10	12	11	9	10	10	11	10	11	13	10	12	10	11	11	11	11	12	11	11	12	11	12	9	12	12	13	12	12	12	13	12	12	13	15	13	13	14	11	14	13	13	13	15	14	14	15	15	15	14	13	14	14	15	15	15	14	14	16	15	15	16	17	17	16	16	17	18	18	17	19	20	19	22	20	21	19	22	21	22	20	23	23	24	23	25	27	0	3	1	3	2	4	11	11	5	8	2	0	15	15	4	10	12	10	21	19	15	0	13	18	12	12	38	36	13	4	14	22	22	18	36	14	25	18	49	30	31	31	47	33	33	25	21	22	11	38	38	40	41	64	31	12	26	36	43	27	39	39	53	31	64	54	42	44	33	56	17	57	83	62	54	64	66	42	62	67	68	45	61	64	76	76	62	80	82	82	82	82	88	91	90	91	93	93	98	94	106	91	98	92	102	96	88	103	103	103	107	107	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	2	1	2	4	3	2	2	1	1	4	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	3	5	2	1	2	1	1	2	4	2	2	1	1	1	2	2	1	2	1	2	2	4	1	3	2	1	2	2	1	1	1	2	2	2	2	1	2	2	1	3	2	2	2	1	2	1	2	1	3	2	1	3	2	1	1	3	2	3	1	4	1	2	1	2	2
25000	-540.400186766297338	-547.255674717256738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644275932152648	0	2	3	4	5	5	5	6	6	7	5	7	8	9	8	9	9	10	7	9	9	8	7	11	10	10	12	10	10	10	10	11	10	11	12	11	9	12	10	11	11	11	12	11	11	12	12	12	11	12	12	14	12	12	12	13	13	13	12	14	13	13	14	11	14	13	13	16	13	14	14	15	15	15	14	14	14	14	14	15	14	15	14	16	15	15	15	17	16	15	16	17	18	18	18	18	21	19	22	19	21	19	22	22	22	21	23	24	24	24	25	27	0	1	2	2	2	3	3	3	5	4	4	0	23	19	23	10	12	13	8	15	13	0	5	16	12	12	34	14	13	21	20	22	22	13	24	18	12	34	23	30	31	31	41	22	22	26	41	45	18	36	39	40	41	64	42	17	12	50	41	10	39	39	53	31	31	54	47	81	32	56	56	57	83	62	64	54	66	67	62	67	45	69	61	31	65	75	79	75	69	69	82	90	88	91	82	91	80	93	98	92	102	90	98	106	102	102	98	103	103	107	107	103	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	3	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	3	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	4	2	2	2	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	2	1	2	1	2	1	2	3	2	4	1	2	2	2	3	3	1	2	2	3	2	1	1	1	2
25500	-501.898116375159020	-508.753604326118420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688757935772653	0	1	3	3	4	4	5	5	6	7	7	6	8	9	8	9	9	10	9	10	9	8	10	13	10	10	12	11	9	10	10	11	9	10	13	11	12	11	11	10	11	11	12	11	10	12	12	12	12	11	12	13	12	12	12	13	13	10	13	14	13	14	14	13	14	13	14	15	16	14	14	15	15	15	11	14	14	13	15	15	13	15	14	18	15	14	16	16	16	16	17	17	18	18	18	18	21	20	22	20	21	19	23	22	20	22	22	24	24	24	25	26	0	1	1	2	2	3	5	6	5	8	3	0	11	11	8	10	12	29	11	19	15	0	29	27	12	12	38	19	13	14	14	33	22	11	13	18	26	13	29	11	31	31	31	33	33	25	31	33	50	10	39	40	41	75	42	25	37	10	47	49	51	51	53	54	54	47	47	81	32	56	56	57	83	62	31	54	66	47	62	65	48	81	61	64	76	64	62	80	82	82	90	90	88	91	92	90	88	93	98	94	102	96	107	105	102	101	98	107	99	107	109	97	1	1	1	1	3	1	1	1	2	2	2	1	1	2	3	1	3	1	2	1	1	1	1	1	4	4	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	1	2	1	1	2	2	1	3	1	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	5	2	2	2	2	1	1	2	1	1	2	2	2	2	1	3
26000	-508.755297354231971	-515.610785305191371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569887739110209	0	2	3	4	4	5	4	5	6	7	7	6	8	8	8	9	9	10	9	9	9	8	9	13	10	8	13	11	10	10	10	10	10	11	13	10	11	12	11	11	11	11	12	11	11	12	12	12	12	11	12	12	12	12	12	13	13	13	13	15	13	13	14	13	14	13	13	16	16	14	14	15	15	15	11	14	14	14	14	15	15	15	15	18	15	15	16	17	17	16	17	17	17	18	18	18	21	21	22	19	21	19	22	22	22	22	23	23	24	24	26	27	0	1	1	3	3	4	3	4	5	8	8	0	11	4	11	15	26	10	14	11	10	0	13	19	12	12	38	23	23	15	20	22	22	16	10	13	26	50	13	19	20	31	41	32	33	17	31	44	18	23	39	40	41	75	42	37	37	38	47	28	39	39	53	31	54	54	41	81	82	56	56	17	61	62	31	54	66	67	39	64	48	33	61	63	76	65	79	80	33	82	90	90	24	91	92	91	80	88	88	94	102	96	97	101	102	102	103	97	98	107	109	109	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	1	1	3	4	2	1	2	1	2	1	2	2	2	2	2	3	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	2	2	2	3	2	1	1	1	1	1	1	5	2	2	1	2	1	1	2	1	2	3	1	2	1	1	2	1	3	1	1	1	3	1	1	1	4	3	2	1	2	1	1	1	2	2	1	1	2	1	2	2
26500	-494.982764697306266	-501.838252648265666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664416944924677	0	2	3	4	5	5	4	6	6	7	7	7	8	9	8	9	9	10	9	10	8	8	10	13	10	10	13	11	10	9	10	11	10	11	13	10	10	12	11	11	11	11	12	11	11	10	11	10	12	12	11	12	12	11	12	13	13	11	12	14	12	14	13	13	14	12	13	14	16	14	14	15	15	15	13	14	14	14	15	15	15	15	13	18	15	15	16	16	18	16	17	17	18	18	18	18	21	21	22	20	21	19	23	22	21	22	23	22	24	24	26	27	0	1	1	2	3	3	3	3	5	4	3	0	10	15	8	13	12	6	10	19	10	0	13	15	12	12	13	29	13	21	14	22	22	16	29	10	12	58	36	30	31	31	31	48	48	17	31	22	18	58	18	40	47	31	42	26	12	29	41	49	51	39	53	66	54	41	42	45	82	57	56	26	61	62	54	64	66	47	62	67	68	68	61	42	76	76	79	67	68	82	90	90	88	91	92	91	88	93	93	94	102	96	99	105	102	105	108	97	107	107	109	109	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	2	3	1	1	1	1	2	5	3	2	4	1	2	1	1	2	2	2	3	2	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	5	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	3	1	1	1	1	3	1	1	1	1	1	4	1	1	1	2	4	1	1	1	2	1	1	1	2	2	3	2	2	1	1	1	2	1	1	1	1	1	2	2
27000	-478.397934135889614	-485.253422086849014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745179903315392	0	2	3	4	5	5	5	6	6	7	7	7	8	8	8	9	9	9	9	9	9	9	10	12	9	10	13	11	10	10	10	11	10	10	11	12	11	11	11	11	11	11	12	11	11	12	12	12	12	12	12	13	12	12	12	12	13	13	13	14	13	13	14	13	14	13	13	15	15	14	14	15	12	14	14	14	11	14	15	15	14	15	13	18	15	15	14	16	17	16	16	17	18	18	18	17	21	21	22	20	21	19	23	21	22	22	23	24	24	24	26	27	0	1	1	3	2	4	4	4	5	8	4	0	11	11	11	15	12	13	14	14	14	0	20	29	12	12	50	13	13	19	20	22	22	10	16	13	12	13	29	30	31	31	41	33	22	26	41	33	28	38	39	40	41	41	42	17	46	38	41	29	73	39	53	54	54	54	55	48	48	56	56	26	39	62	64	64	31	42	62	67	48	81	73	65	63	76	36	80	69	69	68	90	88	91	92	91	93	93	88	94	102	96	98	102	102	101	99	103	107	107	109	107	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	3	3	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	1	2	3
27500	-512.574971220690713	-519.430459171650114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595788859539756	0	2	3	4	5	5	4	6	6	7	6	7	8	9	7	9	8	10	9	10	8	9	9	13	10	10	13	11	10	10	10	11	10	11	12	10	12	12	11	10	11	11	12	11	11	12	12	12	12	12	12	14	12	12	12	13	13	13	13	15	13	13	14	13	14	13	12	16	14	14	14	13	14	15	14	14	14	14	15	15	14	15	15	18	15	15	16	17	17	16	17	17	18	18	18	18	20	21	22	20	21	20	23	22	22	22	23	24	24	24	25	27	0	1	2	1	2	4	3	2	4	3	3	0	11	5	4	15	12	23	11	19	10	0	13	34	17	12	38	13	13	15	8	22	22	36	18	13	26	36	36	10	31	31	31	33	22	12	31	33	28	28	39	40	14	41	42	25	46	13	40	49	51	39	53	54	54	47	42	69	32	56	56	26	61	62	54	66	64	67	62	67	33	69	73	75	65	65	74	80	69	82	90	90	88	91	92	91	93	93	98	94	96	96	98	102	102	102	93	93	107	107	109	109	1	1	1	2	2	1	1	4	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	3	2	2	1	1	2	2	2	2	1	3	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	2	1	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	2	2	2	2	2	2	2	3	1	1	1	2
28000	-496.507659872758154	-503.363147823717554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739286798462383	0	2	3	4	5	3	2	6	4	7	7	7	8	9	6	9	9	9	8	10	9	9	10	13	10	9	13	11	10	9	10	11	10	9	13	12	12	12	11	11	11	11	12	10	11	12	12	12	12	12	10	14	12	12	12	13	13	13	13	15	12	14	14	13	14	13	14	13	13	14	14	15	13	15	13	14	14	13	15	15	15	15	15	18	15	15	16	17	17	16	17	17	17	18	18	19	21	21	20	19	21	21	23	22	22	22	22	24	24	23	26	26	0	1	1	3	2	1	1	4	2	3	5	0	10	15	3	11	12	13	8	14	19	0	13	16	26	12	50	29	13	19	8	22	22	8	38	51	26	29	51	30	31	31	31	22	33	17	42	33	28	23	10	30	41	41	42	17	37	50	41	49	23	39	53	54	64	54	55	22	48	56	56	57	61	62	54	64	66	55	61	47	69	69	73	86	76	65	62	80	82	82	90	90	80	91	92	91	99	93	88	94	96	96	93	102	96	101	98	103	107	107	109	109	1	2	1	1	3	2	1	1	2	3	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	3	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	2	2	2	3	1	1	2	2	2	1	1	1	2	1	1	2	1	3	2	1	2	2	3	1	3	1	1	1	2	1	2	2
28500	-542.774033276306113	-549.629521227265514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576131442990099	0	2	2	4	5	5	4	6	3	7	7	7	8	7	8	9	9	10	8	10	9	9	10	13	10	10	13	11	9	10	9	11	10	11	13	11	12	12	11	11	11	11	12	11	10	11	11	12	12	10	12	12	12	11	12	13	13	13	12	14	13	14	14	12	14	13	14	16	13	14	14	15	12	15	14	12	13	14	15	15	15	14	13	18	15	15	16	17	18	16	16	17	18	17	18	19	21	21	21	20	21	21	23	22	21	22	22	24	24	24	26	27	0	1	1	3	9	3	3	4	2	3	4	0	11	1	4	13	12	29	14	19	19	0	29	36	12	12	50	50	13	10	8	22	22	16	36	18	26	10	50	10	20	31	41	33	22	26	31	33	23	13	39	30	41	31	47	25	17	13	31	38	10	39	53	54	64	54	42	32	44	56	56	26	50	62	64	54	64	42	62	66	48	69	51	86	65	75	62	80	68	81	81	91	80	90	92	91	93	93	88	94	96	100	107	102	96	105	97	103	107	97	109	107	1	2	2	1	1	1	2	2	1	4	2	1	1	2	3	1	2	1	1	1	1	1	1	2	2	2	1	1	1	3	2	2	1	2	1	1	1	2	1	3	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	5	2	1	4	1	2	1	1	2	3	3	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	4	3	2	1	1	1	2	1	1	1	2	3	1	5
29000	-559.553215180929669	-566.408703131889069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588457775683959	0	2	3	4	5	5	5	6	6	6	5	7	8	9	8	8	9	10	9	8	9	7	9	13	10	10	13	11	9	10	10	10	10	11	13	12	12	11	11	9	11	10	12	11	11	11	12	12	12	10	12	13	12	12	12	13	12	13	13	14	13	14	11	13	14	11	14	16	16	14	14	15	14	15	14	14	13	13	15	15	13	14	15	15	12	15	15	17	18	16	17	17	18	18	18	19	20	21	22	20	21	21	22	22	22	22	22	24	24	23	25	26	0	1	2	1	3	4	3	3	5	3	3	0	3	16	8	10	12	23	11	8	20	0	11	18	12	12	38	18	10	14	20	22	22	18	28	18	12	50	50	20	19	20	42	22	32	25	41	22	18	23	39	40	31	41	42	25	46	50	54	49	51	58	20	54	54	42	55	44	82	56	56	25	61	62	64	31	66	42	62	53	45	44	73	54	20	47	62	80	69	82	68	90	67	91	92	91	93	93	88	94	96	96	97	101	96	101	97	93	110	103	109	107	1	1	1	1	2	1	2	2	1	3	2	1	4	1	2	2	2	1	3	2	1	1	1	2	2	2	2	1	2	1	2	3	2	1	2	2	2	1	1	1	1	1	2	3	1	1	1	4	1	1	1	3	1	1	2	2	1	2	1	2	1	1	2	1	2	1	2	3	2	1	1	4	1	1	1	2	2	3	1	2	2	2	1	2	3	3	1	1	2	1	1	1	4	1	1	2	2	3	4	2	2	2	2	1	2	1	2	3	1	1	1	4
29500	-529.966818428032752	-536.822306378992153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635571315883271	0	1	3	4	5	5	5	6	6	7	7	7	8	8	8	9	8	10	9	10	9	9	10	13	10	9	13	11	10	10	9	11	10	11	13	12	10	11	11	11	11	8	12	11	10	12	12	12	12	12	12	13	12	11	12	13	13	12	13	15	13	14	11	12	14	13	14	16	14	14	14	15	14	15	14	13	14	14	15	14	12	15	13	18	15	15	16	17	15	16	17	17	18	18	18	19	21	21	22	20	21	21	22	21	22	22	22	24	24	23	26	25	0	1	2	1	4	4	4	3	5	6	4	0	11	8	3	13	12	13	14	19	8	0	13	38	26	12	10	18	13	8	15	22	22	18	23	11	17	13	29	30	30	10	41	33	22	12	31	33	34	28	39	40	63	21	42	46	25	13	54	49	51	51	31	54	64	55	47	33	32	56	56	57	83	62	64	54	76	55	62	55	32	69	51	64	76	63	79	67	69	69	90	90	67	91	92	91	88	93	88	94	96	96	88	96	96	102	97	93	103	98	108	103	1	1	1	2	1	1	1	2	1	1	2	1	1	2	4	1	1	2	1	1	3	1	2	2	1	2	3	1	2	4	1	2	1	1	2	3	2	2	1	1	1	1	1	1	1	3	3	2	1	1	1	2	1	2	2	1	1	3	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	1	2	1	1	1	4	1	2	1	3	1	2	1	1	2	1	1	1	3	1	4	2	2	2	3	2	3	1	1	3	1	2	2	2
30000	-527.373838286023442	-534.229326236982843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657536714995834	0	2	3	4	4	5	5	6	6	7	6	7	8	9	7	9	9	10	9	10	9	9	10	13	10	8	13	11	10	10	9	11	10	11	13	12	12	11	11	10	11	11	12	11	11	12	12	12	12	12	12	13	12	12	10	13	13	13	12	15	13	14	14	13	14	13	13	14	15	14	14	15	14	15	14	14	14	14	14	14	15	15	15	18	15	15	16	17	15	16	17	17	18	18	18	19	21	20	21	20	21	20	23	22	21	22	23	23	24	23	25	26	0	1	1	3	2	5	4	3	5	4	6	0	8	11	5	15	12	14	13	11	8	0	14	34	12	12	50	29	14	15	8	33	22	14	16	29	12	29	16	21	30	55	41	33	33	26	41	33	18	38	39	30	20	41	31	37	12	23	41	24	39	39	53	54	54	47	42	44	68	56	56	46	51	62	42	64	54	64	51	67	68	68	73	64	65	76	79	80	68	68	82	90	80	90	90	91	98	88	98	94	96	90	88	96	96	105	98	93	107	88	110	103	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	2	1	1	1	1	3	3	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	5	3	1	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	1	1	3	1	2	2	1	4	1	2	1	1	2	1	1	2	2	4	3	2	1	2	2	1	4	1	2
30500	-561.962616944516981	-568.818104895476381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706734104165420	0	2	3	4	4	4	5	5	6	7	7	7	8	9	6	9	9	9	6	10	9	9	9	12	9	10	13	10	10	8	9	11	10	11	13	12	9	10	11	11	11	11	12	11	11	12	12	12	12	12	12	13	12	11	12	13	13	13	12	15	12	13	14	11	14	13	12	14	16	14	14	14	15	14	13	14	14	14	15	15	15	15	14	18	13	14	16	16	17	16	17	17	18	18	18	19	21	20	22	20	21	19	20	21	22	22	23	22	24	24	25	27	0	1	2	3	2	3	4	4	5	4	8	0	8	19	7	13	12	13	8	21	11	0	30	34	12	37	38	14	23	11	8	22	22	30	49	18	12	18	18	30	8	20	64	33	22	26	42	33	34	38	39	40	31	31	42	37	26	38	41	49	13	39	53	14	64	43	42	33	82	56	56	46	83	62	64	66	75	67	62	67	32	68	39	64	64	66	79	80	48	82	48	90	80	91	91	91	98	88	98	94	96	91	93	91	96	104	108	93	107	99	110	109	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	2	2	1	1	2	4	1	1	1	2	2	1	2	1	2	1	1	2	2	1	3	3	1	1	2	2	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	5	2	1	1	1	3	1	5	1	3	1	1	1	1	3	2	2	2	2	2	2	2	1	1	2	1	2	1	2
