step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-176.075380521326963	-182.930868472286335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.392601320462682	7	10	9	14	11	12	13	12	12	14	14	14	17	15	15	16	16	18	17	17	19	19	21	21	22	26	0	3	1	3	3	3	3	3	3	5	7	3	12	12	9	11	4	6	17	12	15	9	20	6	20	24	1	1	2	3	1	1	1	2	2	2	1	4	1	1	2	1	2	4	1	2	2	4	3	4	3	2
30000	-168.178788950328283	-175.034276901287654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449260230090503	9	10	10	13	12	11	13	13	12	13	14	14	17	14	16	16	15	17	17	16	19	19	20	21	23	25	0	1	1	1	1	1	3	9	3	5	7	5	17	9	9	11	5	5	17	12	15	15	20	18	23	24	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	2	2
30500	-179.891950464075279	-186.747438415034651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677753358611906	8	11	10	14	12	11	12	12	11	14	14	15	16	15	16	16	15	17	17	17	20	18	21	21	20	24	0	3	1	1	3	3	1	9	3	5	7	9	1	9	9	11	3	6	17	13	15	9	20	6	20	24	1	1	1	3	1	1	2	1	1	2	1	2	4	3	2	1	2	3	2	1	2	3	2	3	2	2
31000	-184.641892948389454	-191.497380899348826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689193678468237	8	9	10	13	12	12	12	13	12	14	14	14	16	14	15	16	13	18	18	16	20	19	20	21	22	26	0	1	1	3	3	1	1	9	3	4	7	9	3	9	9	11	3	6	17	6	15	14	20	18	20	24	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	2	2	2	2	3	3	3	2	2	2
31500	-173.266219747181225	-180.121707698140597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663089370760150	8	11	10	12	12	11	13	13	13	14	14	15	17	15	15	16	14	17	18	16	19	20	22	21	23	23	0	3	1	3	3	3	3	3	3	5	7	7	17	9	9	7	1	6	17	17	15	21	20	18	20	24	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	3	3	2	1	2	1	2	1	3	1
32000	-164.960439345782873	-171.815927296742245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695852607738416	9	11	10	12	12	12	12	12	12	14	13	15	17	14	14	17	15	18	17	17	19	16	22	20	21	25	0	1	1	1	3	1	3	1	3	5	7	14	17	9	9	11	3	6	17	14	15	9	20	18	20	24	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	3	1	2	2	2	2	1	2	2
32500	-160.551606576032924	-167.407094526992296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710468539619462	9	10	11	13	13	11	13	12	13	14	14	15	16	15	15	17	14	17	17	16	20	19	22	21	21	24	0	1	1	1	3	1	3	1	3	5	7	9	17	9	9	11	1	6	17	8	15	9	25	18	20	24	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	4	2	2	3	2	1	2	3	2
33000	-179.233599756286367	-186.089087707245739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536535427530911	8	10	10	13	12	10	13	12	12	14	14	14	17	14	15	17	14	18	18	17	19	18	21	21	21	24	0	1	1	3	3	1	3	1	1	3	7	9	17	9	14	11	3	13	17	12	15	14	20	18	20	24	1	1	2	2	1	1	2	2	2	2	1	2	2	1	1	1	2	1	2	3	2	2	2	1	2	1
33500	-186.147716918427818	-193.003204869387190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567339216739396	8	9	9	11	12	11	13	13	12	14	14	15	15	14	16	16	15	17	17	15	17	20	21	22	21	26	0	1	1	3	3	3	1	9	1	5	7	9	1	9	14	11	1	6	13	9	15	15	20	18	20	24	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	3	4	1	2	1	2	3	3	3	3
34000	-166.098504998153061	-172.953992949112433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544282764576162	8	10	10	13	11	12	12	12	11	13	14	14	16	15	15	16	14	17	17	16	19	18	22	22	21	25	0	1	1	3	1	3	3	9	1	5	7	9	17	9	9	11	3	6	17	3	15	14	20	18	20	24	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	3	2	3	2	2	3	4	3	2
34500	-159.198472823618175	-166.053960774577547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678602916235054	9	10	11	12	12	11	13	11	13	13	14	15	17	15	15	16	14	17	16	16	20	19	22	20	22	24	0	1	1	1	1	1	3	1	8	5	7	9	17	9	9	11	3	6	17	9	15	14	20	18	20	24	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	2	1	2	2
35000	-162.442611064529871	-169.298099015489242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586731430130377	7	10	10	13	12	12	13	12	13	14	14	14	17	15	15	16	15	16	18	16	19	20	21	21	23	25	0	1	1	3	3	3	3	3	3	5	7	9	17	9	9	11	3	6	17	1	15	9	20	18	23	24	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	3	4	1	4	2	2	1	2
35500	-178.751602805399841	-185.607090756359213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518220305020002	9	11	11	14	13	11	13	12	14	13	14	14	16	14	15	17	14	17	18	17	19	19	21	22	23	26	0	1	1	3	3	1	3	1	1	3	7	8	17	8	9	11	1	6	13	3	15	8	20	6	20	24	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	2	3	1	3	3	3	2	5	4	2
36000	-173.782173634643073	-180.637661585602444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583088803586281	9	11	10	14	13	11	14	13	11	14	13	13	16	14	16	16	14	18	17	17	19	19	19	21	21	26	0	3	1	3	3	3	11	9	1	5	2	9	17	9	14	11	1	6	13	3	15	9	20	18	20	24	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	4	1	3	1	4	2	1	2	2
36500	-166.463577165737860	-173.319065116697232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696219746278718	8	10	10	13	12	12	14	13	13	14	13	15	17	14	15	16	15	17	17	17	20	20	21	21	23	26	0	1	1	3	3	3	11	6	3	5	6	9	4	9	9	11	1	6	17	17	15	9	20	18	20	24	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	4	3	1	1	2	3	2	2	2	2
37000	-173.625718979977677	-180.481206930937049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530405417349408	8	11	10	13	11	12	13	12	13	13	12	14	16	15	14	15	14	17	18	17	19	19	20	21	22	24	0	1	1	3	3	3	11	3	3	5	1	9	17	9	9	7	3	6	17	17	15	9	20	18	20	24	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	2	3	3	2	3	3	1
37500	-181.532425145136216	-188.387913096095588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602793226091483	9	11	10	13	11	12	14	12	14	14	12	14	16	15	16	17	15	17	17	16	19	19	22	20	22	25	0	1	1	1	1	3	11	1	3	3	1	8	9	9	9	11	1	17	17	1	15	9	20	6	9	24	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	3	4	1	1	3	2	2	2	4	4	1
38000	-168.509918944720795	-175.365406895680167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676332642902815	9	10	10	13	12	11	14	13	11	14	13	13	15	14	16	16	16	18	17	16	19	20	20	21	22	26	0	1	1	1	3	3	11	9	1	5	1	9	5	9	9	11	1	6	17	5	15	9	20	18	23	24	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	3	3	1	2	2	4	2	1	1	3
38500	-174.304494963951669	-181.159982914911041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658505195074630	8	10	11	14	12	10	14	12	10	14	13	14	16	14	15	16	15	18	16	17	19	19	21	21	22	24	0	1	1	3	3	1	11	9	1	5	1	9	17	9	9	7	3	17	17	12	15	14	20	6	20	24	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	2	2	1	1	2	3	2	3	2	2
39000	-169.348403774276306	-176.203891725235678	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673761009228645	8	11	11	13	12	10	13	12	11	14	14	13	17	13	15	16	15	16	17	17	20	19	21	21	21	25	0	1	1	3	1	1	3	9	1	5	7	9	17	9	9	11	5	6	17	1	15	14	20	18	20	24	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	3	1	5	2	2	2	3	1	1
39500	-170.053101833350610	-176.908589784309981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544813805068618	8	10	10	13	12	11	12	12	10	14	14	15	17	14	14	15	15	17	18	16	19	19	20	21	22	25	0	1	1	1	3	3	3	9	1	5	7	9	17	9	9	7	1	6	17	17	15	14	20	17	20	24	1	1	1	3	1	1	1	1	1	2	1	2	1	2	2	2	4	3	2	1	2	1	2	3	4	2
40000	-173.319557216743021	-180.175045167702393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644628787420444	9	11	11	14	12	11	11	13	12	14	13	15	15	14	15	16	14	17	17	14	19	19	21	22	22	24	0	1	1	3	3	1	1	9	3	5	7	9	3	9	9	11	3	6	13	3	15	14	20	6	20	24	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	1	1	1	2	3	4	4	1
40500	-174.440424741928467	-181.295912692887839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631554878231513	9	11	10	12	11	11	12	12	11	14	14	13	16	15	15	17	13	16	16	17	19	19	19	20	23	25	0	1	1	3	1	1	1	3	3	5	7	9	17	9	9	11	3	6	17	3	15	14	20	18	23	24	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	3	2	2	1	2	2	3
41000	-181.562373413714624	-188.417861364673996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556794753063735	8	10	10	14	11	11	11	12	11	13	14	15	16	14	15	17	14	17	17	17	18	19	21	21	22	26	0	1	1	6	1	3	3	6	1	5	7	14	17	9	9	11	1	6	17	3	15	9	20	18	20	24	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	4	3	2	3	2	3	2	2	3	2
41500	-200.445306214886813	-207.300794165846185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596063746253611	7	10	9	13	11	11	11	11	13	14	13	15	16	15	15	16	14	16	18	17	19	20	20	21	21	25	0	1	1	3	3	3	3	1	8	5	7	9	17	5	9	11	7	2	17	8	15	14	20	6	23	24	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	3	1	3	2	3	1	4	1	2
42000	-183.455248183582029	-190.310736134541401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735721314956621	9	10	10	13	12	12	12	13	11	13	13	14	17	13	16	15	16	15	17	16	19	18	21	20	22	25	0	1	1	1	3	3	1	9	1	5	7	3	3	9	8	11	1	6	17	3	15	14	13	17	23	24	1	1	1	2	1	1	1	1	1	1	1	3	4	1	1	1	4	2	1	3	1	3	2	2	1	2
42500	-187.457002370042915	-194.312490321002286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596689010283939	8	11	11	13	10	10	13	13	12	13	14	15	16	14	16	17	13	17	16	16	20	19	21	22	22	25	0	1	1	3	1	1	2	3	1	5	7	9	17	9	9	7	1	6	5	3	15	9	22	18	20	24	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	4	3	3	2	3	2	2	4	2
43000	-182.497691112540764	-189.353179063500136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473864689821303	8	10	10	13	12	11	12	12	13	14	14	14	16	15	14	16	15	16	17	16	19	19	20	21	20	25	0	1	1	3	1	1	1	3	3	5	7	8	3	9	9	11	3	6	3	1	15	9	20	18	20	24	1	1	1	2	2	1	2	2	3	1	1	1	2	1	1	1	2	2	4	4	3	2	2	2	3	2
43500	-161.275544350140024	-168.131032301099395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706621792830558	8	10	10	13	11	12	12	12	13	13	13	14	14	15	15	17	15	17	17	16	19	18	20	21	22	25	0	1	1	3	1	3	1	1	8	5	7	9	3	9	9	11	13	6	13	9	15	9	20	18	20	24	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	3	2	2	2	2	2	2	3	1
44000	-163.233586158013082	-170.089074108972454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819089979766962	8	10	10	12	12	12	12	13	12	13	13	14	14	13	16	16	16	18	17	17	19	18	21	21	23	25	0	1	1	1	1	3	3	9	3	5	7	9	3	9	9	11	13	6	13	1	15	15	20	18	23	24	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	4	1	1	2	1	1	2
44500	-181.230836746252919	-188.086324697212291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386098459696851	8	10	9	13	13	9	11	12	13	14	13	14	16	15	15	16	14	16	18	16	19	19	22	22	23	25	0	3	1	1	1	1	1	1	1	5	7	9	17	9	9	11	4	6	17	3	15	9	20	18	20	24	1	1	1	3	2	1	2	2	2	1	1	1	1	1	1	2	1	4	4	3	2	3	2	4	3	1
45000	-161.958614670322277	-168.814102621281648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604940419247136	8	11	10	12	12	10	12	12	14	13	14	15	16	15	16	16	15	17	18	16	19	20	21	21	21	24	0	3	1	6	1	1	3	1	3	5	7	8	1	9	9	11	3	6	17	9	15	9	20	18	20	24	1	1	1	1	2	1	1	2	2	1	1	2	4	1	1	1	2	3	2	1	1	3	2	2	2	2
45500	-171.647741506589369	-178.503229457548741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603120004952100	8	11	9	12	12	11	12	13	13	14	13	15	15	15	15	15	16	18	18	16	19	18	20	22	23	25	0	3	1	1	1	1	3	3	1	5	7	9	5	9	9	11	13	6	9	5	15	9	20	6	20	24	1	1	1	2	3	2	2	2	3	1	1	2	1	1	1	1	1	3	3	2	2	2	2	4	3	2
46000	-154.548513294053947	-161.404001245013319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561869630008015	8	11	10	13	11	11	13	12	13	13	14	14	17	15	15	16	15	17	17	16	19	19	19	22	22	25	0	3	1	3	1	1	5	5	3	5	7	9	17	9	9	11	3	6	17	8	15	9	20	18	23	24	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	3	1	3	1	2
46500	-193.655967231344619	-200.511455182303990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762304658730297	9	10	11	13	13	11	12	12	13	14	14	15	17	14	15	16	15	17	17	16	20	18	21	20	20	26	0	1	2	1	3	1	1	3	8	6	7	9	17	8	9	11	3	6	3	3	15	9	20	18	20	24	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	3	2	3	2	2	2	2	2
47000	-179.345031293771427	-186.200519244730799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592347353871382	8	10	11	13	9	11	12	12	12	13	14	15	14	15	15	16	12	17	17	17	19	19	21	21	22	25	0	1	1	3	1	1	3	3	1	5	7	9	17	9	9	11	3	6	12	12	15	9	20	6	20	24	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	3	1	1	2	3	2	4	3	2
47500	-174.882380597238296	-181.737868548197667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514482068928202	8	10	10	13	12	11	11	10	13	14	13	15	13	13	15	16	15	17	17	16	20	19	22	21	21	25	0	1	1	3	1	3	1	1	3	5	7	9	3	8	14	11	3	6	17	9	15	9	20	18	20	24	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	2	2	1	1	3	4	3	2	2	2
48000	-177.796868753079167	-184.652356704038539	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389974929206663	7	11	9	13	12	11	12	12	13	14	14	15	16	13	15	16	15	18	17	17	19	17	21	21	23	25	0	3	1	8	3	3	1	1	3	5	7	9	7	8	9	7	3	6	17	17	15	9	20	18	20	24	1	1	1	1	2	1	3	3	1	2	2	2	2	1	1	2	4	3	1	1	2	2	2	2	3	1
48500	-173.960211533139699	-180.815699484099071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785859282790150	8	10	10	13	12	11	12	12	12	13	13	14	17	14	15	16	14	18	16	16	19	17	21	21	23	26	0	1	1	3	3	1	1	3	3	5	7	4	17	9	9	11	1	17	17	3	15	9	20	18	23	24	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	3	2	1	3	2	2	1	2	1	2
49000	-166.967346337378899	-173.822834288338271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.822264118340093	9	10	11	13	11	11	14	13	12	13	12	15	16	14	16	16	14	17	18	17	19	19	22	21	22	25	0	1	1	3	1	1	11	9	3	5	1	8	17	9	9	11	3	6	17	17	15	9	20	18	20	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	2	2	2
49500	-164.090335591638279	-170.945823542597651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647762282393698	8	10	10	13	12	12	13	12	12	14	12	14	17	14	15	15	15	18	17	17	18	19	21	20	22	23	0	1	1	3	1	3	11	3	1	5	3	9	17	9	9	11	3	6	17	5	15	9	20	6	20	24	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	3	1	2	2	2	1	4	2	2
50000	-183.460191953204060	-190.315679904163432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611156899864264	9	10	10	13	11	11	13	13	11	13	11	15	17	14	16	15	13	17	17	17	19	19	21	20	22	25	0	1	1	3	3	3	11	9	3	5	3	9	17	9	9	7	1	17	3	4	15	15	20	18	20	24	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	3	2	2	2	2	1	2	2
50500	-179.406564499889100	-186.262052450848472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635236724874884	8	11	10	12	12	11	14	12	10	14	12	14	14	14	15	16	14	17	17	15	18	18	20	21	20	24	0	3	1	3	3	3	11	9	1	5	3	8	3	9	14	7	3	6	17	3	15	8	20	18	20	24	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	3	2	2	2	4	3	2	2	1
51000	-175.940167930445966	-182.795655881405338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645935959487549	8	10	10	13	12	12	14	12	13	13	13	14	16	15	16	17	15	17	17	16	19	19	20	19	22	25	0	1	1	3	3	3	11	3	8	5	3	8	17	4	9	11	8	6	17	8	15	9	20	6	23	24	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	3	1	3
51500	-172.069577347551615	-178.925065298510987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538212869392714	9	11	11	13	11	12	13	13	12	13	13	15	16	14	16	16	15	18	17	17	20	19	19	20	22	26	0	1	1	1	1	1	9	9	1	5	6	9	17	9	9	7	3	6	17	14	15	9	20	18	23	24	1	1	1	2	1	2	1	1	2	1	1	3	1	2	2	1	2	3	1	2	2	3	1	1	2	2
52000	-159.347945411473177	-166.203433362432548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554199501824348	8	10	10	11	12	11	12	13	13	14	14	15	16	14	15	16	15	17	17	17	19	19	22	21	22	23	0	1	1	1	3	1	3	1	3	5	7	9	17	9	9	11	9	6	17	8	15	14	20	18	20	24	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	2	2	3	1	2	1
52500	-170.470025635713426	-177.325513586672798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544090788452590	8	11	10	12	12	12	14	12	12	14	13	14	14	15	16	15	15	16	18	17	18	18	22	21	22	25	0	3	1	3	3	1	11	3	3	5	3	9	3	9	9	11	1	6	17	14	15	14	20	18	20	24	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	3	2	2	2	1	2	2	2	2	2
53000	-166.809798087038672	-173.665286037998044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677084058166516	8	11	10	13	12	12	13	13	13	13	12	15	16	15	15	17	15	16	18	17	18	17	21	21	23	24	0	3	1	3	3	3	11	3	1	5	1	9	17	9	9	11	4	6	17	18	15	9	20	18	23	24	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	2	1	3	1	1	2	2	2	2	2	1
53500	-197.395783596411036	-204.251271547370408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708136187045571	9	11	10	13	12	10	13	12	13	13	11	13	16	14	16	15	13	16	16	16	18	18	20	21	22	25	0	3	1	3	3	1	11	3	8	5	3	11	17	9	9	11	1	6	17	8	9	9	20	18	20	24	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	3	4	3
54000	-173.735628393483125	-180.591116344442497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478718102624546	8	10	10	13	11	12	14	12	12	14	13	14	17	15	16	16	15	18	18	16	18	18	22	22	21	24	0	1	1	3	1	1	11	1	3	5	3	9	17	9	9	7	3	6	17	3	15	14	20	18	20	24	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	2	2	1	3	1	2	3	2	3	1
54500	-177.118432239547815	-183.973920190507187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501273805065170	7	10	9	14	11	11	14	12	11	13	13	14	17	15	14	15	15	17	17	16	18	18	21	21	22	26	0	3	1	3	3	3	11	9	1	5	3	9	17	9	9	11	3	6	17	9	15	14	20	6	20	24	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	3	3	1	3	2	2	3	4	2	2
55000	-167.666593465152545	-174.522081416111916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619770742052828	9	11	10	13	12	12	14	13	12	14	13	14	16	14	15	15	14	17	18	17	19	19	22	22	21	25	0	1	1	1	3	3	11	9	3	5	3	9	1	8	9	11	3	6	13	13	15	9	20	18	20	24	1	1	1	2	2	1	1	1	1	2	2	1	3	1	1	1	3	3	1	1	2	3	2	2	2	1
55500	-163.884421023961380	-170.739908974920752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696126485456422	8	10	10	13	12	12	14	12	12	14	13	14	15	14	16	16	15	18	16	17	20	19	21	20	23	24	0	1	1	3	3	3	11	1	3	5	3	8	3	9	9	11	3	6	17	8	15	15	20	18	23	24	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	2	3	1	2	2	1	4	1	1	2
56000	-176.026403525983568	-182.881891476942940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604274185649810	8	10	11	13	12	12	14	13	12	13	13	15	16	14	15	14	15	18	18	16	19	18	20	21	22	26	0	1	1	1	3	1	11	9	1	3	1	9	17	9	9	11	3	6	4	17	15	15	20	6	20	24	1	1	1	3	1	2	1	1	2	1	3	1	1	1	2	1	2	3	2	1	2	1	2	5	2	3
56500	-175.334711801158221	-182.190199752117593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555456014469039	8	10	10	13	13	10	14	12	12	14	13	15	17	13	15	16	15	18	18	17	19	16	20	21	21	25	0	1	1	3	3	1	11	1	3	5	3	8	17	9	8	11	1	6	17	3	15	9	20	18	20	24	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	5	2	3	2	2	2	1	2	2
57000	-180.888857119732648	-187.744345070692020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802838578830339	8	11	10	13	12	11	14	13	12	14	13	14	16	14	15	15	15	17	17	16	19	19	20	20	22	25	0	1	1	3	1	3	5	9	3	5	2	3	17	9	9	7	1	6	17	9	15	14	20	18	20	24	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	2	3	2	3	2	2	3	2
57500	-178.708500769394675	-185.563988720354047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650630189013443	8	10	10	13	12	12	11	12	13	13	13	15	15	15	15	16	14	17	17	17	19	19	20	21	23	26	0	1	1	1	3	3	1	1	8	5	7	9	8	8	9	11	3	6	17	8	15	12	20	18	23	24	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	2	2	4	2	3	2	2	1	2
58000	-178.023725921223360	-184.879213872182731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716475035740871	9	11	11	12	11	11	12	12	13	14	14	14	16	14	15	17	14	17	17	17	17	19	22	21	23	25	0	1	1	3	1	1	3	1	8	5	7	9	17	9	9	11	1	3	17	14	15	14	20	18	20	24	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	3	2	2	1	1	2	2	3	3	2
58500	-174.737905817599625	-181.593393768558997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598475603368176	9	11	10	13	11	12	12	13	12	12	14	14	17	13	15	15	14	16	18	16	19	18	20	22	22	24	0	3	1	3	1	3	3	9	3	5	7	9	17	9	9	11	3	6	13	4	15	9	20	18	20	24	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	3	2	3	2	2
59000	-157.277749352814396	-164.133237303773768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518277871783365	8	10	11	13	13	12	13	12	13	14	14	15	16	14	16	16	14	16	18	16	20	20	21	22	22	26	0	1	1	3	3	1	3	1	3	5	7	9	17	9	9	11	8	6	3	3	15	9	20	18	20	24	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	4	2	2	3	2	3	3	2
59500	-171.999220041689426	-178.854707992648798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697087519028611	9	10	11	12	12	12	12	12	11	13	13	15	16	15	16	16	15	17	17	16	19	16	21	22	21	25	0	1	1	3	1	3	1	9	1	5	7	5	17	9	9	7	3	6	17	1	15	14	20	18	20	24	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	2	1	3	3	2	1
60000	-182.265538903808306	-189.121026854767678	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500022860944768	8	10	10	14	11	12	11	11	13	13	13	15	16	15	16	17	13	16	17	16	19	20	20	20	23	26	0	1	1	3	3	3	1	1	8	5	7	8	17	9	9	7	3	6	17	3	15	14	20	6	23	24	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	2	3	1	1	2	4	1	3
