step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
22500	-467.737174348470546	-466.349556533625503	-1.387617814845058	0.000105979236592	0.000045214793626	0.426638227264347	0.495511315063424	-1	1	3	5	3	1	5	5	6	4	5	4	5	3	7	7	8	7	7	9	8	10	9	9	9	9	10	10	11	9	11	9	10	11	12	12	14	10	11	10	11	10	11	12	14	11	13	13	15	13	13	14	14	15	15	14	14	15	17	16	16	14	15	18	17	17	16	18	17	17	18	17	17	18	19	18	18	18	20	17	18	20	19	19	22	20	20	23	21	21	20	21	21	22	22	21	23	20	25	25	24	25	26	29	28	28	29	29	30	28	0	1	1	3	6	1	3	10	2	1	14	1	3	6	7	4	4	7	8	21	7	10	15	19	19	0	26	10	30	12	10	7	17	14	40	33	20	23	25	17	18	4	8	42	24	40	28	41	35	41	46	21	38	25	34	28	31	41	42	0	62	31	52	52	52	67	13	73	61	31	58	58	52	40	81	47	63	65	55	49	67	68	73	78	79	64	46	68	98	0	84	91	74	86	98	35	83	64	88	93	75	74	99	106	99	103	86	65	78	54	1	1	3	1	1	1	1	1	3	2	1	2	2	1	1	1	2	1	1	1	3	4	1	1	1	1	1	3	1	2	3	2	1	5	1	1	2	1	1	1	2	3	3	1	2	1	2	1	2	1	1	3	2	2	2	2	1	2	3	1	1	2	1	2	1	1	4	1	1	2	2	1	2	3	1	2	1	1	4	1	1	1	1	1	1	1	5	2	1	1	1	1	2	1	1	3	3	1	1	1	2	2	1	1	1	1	5	6	6	5
23000	-479.251244197412234	-477.106157379640308	-2.145086817771929	0.000165391369782	0.000019693975045	0.119074986019963	0.617552750718610	0	1	2	5	3	3	6	6	5	5	4	5	5	6	8	7	8	7	8	7	9	9	9	8	9	7	10	10	10	9	10	11	11	10	12	11	14	9	11	10	10	11	10	12	14	12	13	13	14	13	12	15	13	14	15	14	14	15	15	16	17	14	15	19	16	17	16	18	16	19	16	18	19	19	20	19	18	18	17	18	18	20	20	21	22	20	19	23	21	22	21	22	21	23	22	21	22	22	24	26	25	24	27	28	28	27	28	29	29	27	0	1	1	11	2	3	2	10	5	5	2	3	11	9	10	2	14	8	10	13	18	10	26	8	17	0	22	5	14	15	5	16	24	19	43	27	36	15	18	24	16	16	21	34	44	29	42	27	31	26	36	47	30	42	29	14	32	48	49	0	42	14	39	79	63	60	52	66	45	66	49	60	53	57	63	50	26	55	60	45	14	72	65	58	83	63	79	93	78	0	74	80	64	80	76	48	83	84	69	91	84	84	100	95	102	101	78	98	85	92	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	2	2	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	3	1	2	4	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	2	2	3	3	3	2	1	3	6	1	2	2	1	2	1	1	1	1	1	2	1	2	1	3	1	1	4	2	2	1	1	2	2	1	3	3	3	2
23500	-514.113780405882039	-512.724093194187276	-1.389687211694800	0.000167423402800	0.000070650060574	0.421984378483852	0.618243301155706	1	2	2	4	3	3	7	5	6	6	4	5	5	5	7	7	9	7	9	10	8	8	9	8	11	10	10	10	11	10	9	10	12	10	9	11	14	10	11	11	10	10	11	11	14	11	13	13	14	14	13	13	14	12	13	14	13	13	16	17	16	15	15	18	16	18	17	18	16	19	18	17	18	19	21	18	17	17	20	17	17	19	19	21	20	19	19	23	20	21	20	21	19	23	22	20	22	22	24	25	23	24	25	28	27	27	28	28	29	30	0	1	1	3	2	1	12	2	6	12	5	1	3	2	5	5	12	8	13	9	14	4	16	4	23	0	24	4	4	4	3	10	22	19	8	31	40	31	27	35	21	14	35	17	28	27	43	40	55	33	26	31	42	31	29	51	40	25	40	0	58	57	26	67	45	49	44	37	45	78	51	63	43	65	73	25	63	62	53	7	52	72	29	67	93	63	80	75	80	0	64	61	78	91	86	68	69	70	85	79	76	98	92	95	97	103	78	92	108	107	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	3	3	4	3	4	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	3	1	1	1	2	1	3	1	1	3	2	1	3	4	2	1	3	2	1	2	1	1	2	1	1	2	1	1	2	1	3	1	2	3	1	2	2	4	2	1	6	2	1	1
24000	-461.871073538584540	-459.793150145833863	-2.077923392750674	0.000122235592511	0.000015587716843	0.127521915041875	0.659503135918930	0	1	2	5	4	4	6	6	6	5	4	5	5	4	8	7	8	7	9	8	8	9	8	9	11	9	9	10	11	9	12	10	12	10	11	12	13	10	10	12	11	8	11	9	14	12	13	13	15	14	12	14	13	15	14	15	15	14	17	16	15	15	16	18	17	17	17	19	17	19	19	17	17	19	20	17	18	17	20	18	18	19	20	20	21	19	20	23	17	21	21	22	20	22	22	21	22	23	25	25	23	24	25	27	28	27	26	28	29	29	0	1	2	14	2	1	6	6	13	1	3	11	3	2	8	13	4	11	12	8	18	18	10	18	30	0	5	27	30	7	3	1	28	8	20	28	32	26	42	4	24	4	19	13	51	24	22	41	50	43	34	40	51	47	33	46	52	29	48	0	37	37	57	60	60	26	10	72	60	64	80	55	57	47	69	62	89	37	68	47	59	45	89	76	78	34	82	77	47	0	75	93	50	64	69	67	90	91	95	79	97	82	96	103	107	102	68	103	104	103	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	4	4	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	4	1	3	3	1	1	1	2	2	2	2	1	1	2	3	1	2	1	1	1	2	3	2	1	2
24500	-463.705267627849764	-461.970118000622335	-1.735149627227413	0.000116760264671	0.000022557701755	0.193196733653166	0.547342160316039	0	1	2	4	3	3	6	6	4	4	3	1	6	6	7	7	9	7	8	9	7	9	9	9	11	9	9	10	10	10	11	10	12	11	11	12	14	11	11	12	11	12	12	12	14	13	14	14	15	14	12	14	13	13	15	13	14	14	17	15	16	15	15	18	14	16	16	18	17	19	17	17	17	18	21	18	16	17	19	18	19	19	19	19	20	19	20	23	21	22	22	21	20	22	22	21	22	22	24	25	24	24	27	28	27	26	28	28	29	29	0	1	1	3	12	3	5	5	3	2	12	1	2	10	3	4	18	8	13	9	10	12	8	16	17	0	21	7	13	15	2	22	10	32	22	17	33	20	17	14	20	19	38	25	38	36	34	56	54	33	23	38	39	20	45	36	40	20	62	0	39	21	25	54	44	36	30	28	52	73	52	65	4	15	73	55	52	37	54	58	60	78	55	47	84	43	45	91	63	0	82	83	25	67	79	38	87	87	96	98	89	98	70	82	78	100	43	50	106	69	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	7	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	3	4	3	2	2	2	4	4	1	1	2	1	6	6	2	1	1	1	3	1	2	1	2	1	1	4	2	1	2	1	2	1	5	3	1	5	1	1	1	2	1	1	2	4	5	1	4	7	2	6
25000	-491.669811112371121	-490.229427493164565	-1.440383619206552	0.000117484329305	0.000040658518888	0.346076103326044	0.476532271604980	0	1	2	4	3	3	7	6	5	5	4	4	5	6	6	7	8	8	8	10	9	9	9	9	10	10	9	10	10	10	11	9	11	10	12	12	12	10	10	12	12	11	11	12	14	12	11	13	14	13	13	14	13	14	15	13	14	14	16	14	17	14	16	18	16	17	17	18	17	19	18	15	17	17	20	18	17	17	19	18	19	18	20	21	21	20	20	24	19	22	21	21	19	22	21	19	23	22	23	24	24	25	27	28	28	26	28	27	28	30	0	1	1	5	3	3	2	4	6	1	3	1	5	4	6	13	7	12	13	27	10	15	11	3	21	0	4	11	16	8	7	2	9	13	33	17	29	19	1	24	28	7	27	20	30	28	17	11	36	32	14	43	32	20	54	14	30	23	60	0	54	25	49	78	56	25	47	45	42	61	50	53	55	50	77	30	8	55	68	49	77	34	61	79	59	66	60	98	56	0	64	54	74	67	63	73	96	66	95	67	87	97	57	75	88	99	79	57	77	73	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	4	3	1	1	2	4	1	2	2	2	3	2	1	2	1	1	5	1	1	1	1	1	2	1	1	5	2	2	3	1	1	2	1	2	1	2	1	1	1	2	1	1	1	3	3	2	3	1	2	1	1	3	1	3	7	1	1	1	1	4	1	1	2	1	2	1	3	1	3	4	1	3	2	2	2	2	1	4	2	1	5	4	3	2	5	7	3	7
25500	-486.235011021199000	-484.788718044241705	-1.446292976957268	0.000100974107640	0.000034314929584	0.339838899163495	0.646244003951993	0	2	2	4	4	3	5	5	6	6	4	5	4	5	7	8	8	8	8	9	7	9	8	8	11	9	10	10	11	10	11	10	11	9	10	13	14	11	12	12	11	11	12	9	15	12	13	13	15	13	12	13	14	13	15	15	14	15	15	16	16	15	15	18	16	17	17	19	17	19	18	17	18	19	21	18	17	17	17	18	19	20	19	21	21	20	20	23	20	22	21	21	20	23	22	21	22	22	23	25	25	24	27	28	26	26	29	29	29	30	0	1	1	3	3	1	13	6	5	3	1	1	1	6	1	10	15	5	13	24	12	21	10	13	44	0	23	10	15	44	9	19	11	15	17	28	43	27	44	31	16	35	42	11	37	26	29	28	31	29	28	29	30	18	52	31	30	52	48	0	25	35	52	53	47	39	46	50	55	43	63	58	61	50	81	37	51	63	32	34	66	71	65	60	52	31	53	68	71	0	70	71	81	75	64	64	82	85	98	77	99	82	93	101	85	87	103	87	103	75	1	1	1	1	2	1	1	1	1	2	2	1	2	1	4	1	1	3	2	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	2	4	2	1	3	3	1	1	3	1	2	3	1	3	5	1	1	1	2	4	4	3	3	1	1	2	2	1	1	2	2	1	1	1	4	1	2	3	1	3	4	1	6	1	7
26000	-463.644438455052011	-462.145039861502596	-1.499398593549402	0.000100793694580	0.000029741191057	0.295069956314956	0.598239438249239	0	1	3	4	3	3	6	5	6	6	3	3	5	5	8	6	8	8	8	9	8	9	9	10	11	9	8	11	11	8	11	11	12	9	12	12	13	10	12	11	10	11	11	12	15	11	13	13	14	14	13	14	14	15	16	15	14	16	17	16	16	15	15	18	16	16	15	18	17	20	18	18	18	20	20	18	18	17	19	19	20	19	18	19	21	19	17	23	20	22	21	20	20	22	21	21	22	23	25	26	24	25	27	29	27	27	29	26	29	28	0	1	1	6	2	1	3	5	8	3	2	2	2	11	16	4	16	12	8	19	9	10	19	30	26	0	10	20	7	14	14	17	3	30	24	9	43	8	30	21	18	5	22	31	57	22	7	29	28	32	36	18	7	31	56	42	21	63	56	0	51	21	37	78	42	47	22	43	61	80	39	18	61	66	59	59	87	61	87	55	66	59	59	73	59	56	29	95	47	0	89	77	61	80	89	36	92	96	98	75	80	91	69	105	102	101	106	85	77	86	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	1	1	1	2	1	2	2	1	1	1	3	1	3	1	3	1	1	3	1	2	2	1	1	5	1	1	1	1	4	1	1	1	1	3	3	1	1	2	4	1	1	1	2	2	1	1	2	2	3	3	1	1	2	5	1	3	2	1	1	1	1	2	3	1	1	1	1	2	3	1	4	1	1	1	2	2	1	4	1	1	1	4	3	2	4	1	2	1	1	2	5	4
26500	-465.564080064199175	-464.122040380200133	-1.442039683999032	0.000095238044655	0.000032789878223	0.344293904207734	0.703020133754134	0	1	3	5	3	3	6	4	5	5	5	4	5	5	7	6	7	8	7	7	7	9	9	9	10	9	6	11	9	10	11	10	10	10	9	11	13	10	11	11	11	11	11	12	14	12	13	12	14	13	12	14	14	14	16	14	14	15	16	15	15	14	14	17	16	16	16	18	17	20	18	17	19	19	20	17	17	18	18	18	18	19	19	19	21	20	19	23	20	22	21	20	19	23	22	18	22	21	23	23	24	24	27	28	26	28	29	27	26	30	0	1	2	6	2	1	1	3	5	12	5	2	12	1	12	2	12	16	14	5	9	6	10	19	8	0	11	22	13	6	15	15	16	35	19	35	42	18	7	24	23	17	22	38	41	25	32	25	50	32	43	48	34	50	60	48	43	30	61	0	34	35	41	58	28	56	62	58	48	65	16	61	67	69	80	44	60	72	50	52	77	80	69	50	73	83	67	98	52	0	83	73	81	93	70	48	82	66	90	85	95	75	83	91	101	95	109	89	101	108	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	4	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	3	3	2	1	2	1	1	1	1	2	5	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	2	2	4	3	1	3	1	4	1	1
27000	-542.618920697465001	-541.111303430411112	-1.507617267053937	0.000099354302620	0.000028757988804	0.289448851689212	0.607826461273806	0	2	3	4	3	2	6	4	5	6	5	4	6	5	7	7	8	7	8	8	8	8	9	9	9	8	10	10	10	11	11	8	11	11	12	13	13	9	10	12	11	10	11	12	14	13	13	13	13	13	11	14	15	15	15	12	14	15	16	16	16	15	14	18	17	17	16	18	17	18	19	17	18	20	21	18	18	16	19	18	19	19	18	20	21	18	19	23	20	20	20	21	20	22	22	21	22	23	24	25	24	24	25	28	27	27	28	26	29	27	0	1	1	6	2	1	6	6	12	9	4	3	12	4	7	9	13	8	9	16	10	8	17	13	10	0	24	13	4	27	16	11	23	15	19	41	44	14	20	16	13	20	26	31	23	28	23	31	7	31	32	40	50	49	30	16	56	35	46	0	62	10	56	54	47	61	39	50	48	56	73	41	67	43	86	72	59	52	37	67	61	80	45	65	87	39	65	90	76	0	68	79	59	93	71	28	77	72	58	94	66	64	91	74	108	73	27	91	110	72	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	1	1	2	3	1	2	2	1	2	2	1	1	2	1	2	3	2	1	1	3	1	2	1	4	1	1	1	1	1	2	2	1	1	1	1	1	4	1	1	3	1	4	2	1	2	1	3	1	3	2	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	3	1	1	6	2	3	4	2	4	2	2	5	1	5	8	3	1	4
27500	-529.309306658743367	-527.669457334844765	-1.639849323898569	0.000179966550215	0.000040305973515	0.223963694737794	0.545349021666864	0	2	2	4	4	3	7	6	5	5	3	4	5	6	8	7	7	7	7	8	8	9	10	9	11	8	9	10	10	9	12	10	12	10	10	12	13	11	12	10	10	11	12	11	13	13	13	13	14	12	13	15	13	12	16	13	14	16	17	16	16	14	16	19	17	16	15	17	18	19	19	17	19	19	20	18	17	17	19	18	18	20	19	19	21	20	20	22	21	22	20	21	20	21	22	21	22	22	24	26	23	24	27	28	27	27	27	28	29	30	0	1	1	2	2	3	13	9	1	2	3	11	11	6	10	11	12	12	9	8	4	26	21	8	28	0	21	26	13	6	41	20	13	30	20	16	36	20	28	13	21	29	6	14	41	3	22	24	33	23	42	48	43	28	49	36	37	36	67	0	52	44	40	30	63	37	18	49	58	52	18	54	80	58	84	29	62	36	36	50	66	42	42	49	84	69	65	70	14	0	63	84	51	68	58	71	38	60	56	102	95	101	72	99	88	101	72	21	105	78	1	1	1	1	1	1	1	1	4	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	3	1	1	2	1	1	3	1	2	1	3	1	1	3	3	2	5	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	6	1	1	3	1	1	2	4	3	1	1	1	3	1	2	4	4	1	6	5	2	1	2	2	1	6	1	2	1	3	1	3	1	5	4	5	1	1	1	4	2	2	2	2	10	1	7
28000	-515.761619187514953	-514.349381360788584	-1.412237826726347	0.000087345769288	0.000033333794314	0.381630324922899	0.388010931086477	-1	0	2	4	4	3	5	5	5	5	3	4	6	5	8	7	8	7	7	8	8	10	9	10	11	9	8	10	10	10	10	10	11	11	11	12	14	10	11	11	12	11	12	12	15	11	14	14	15	14	11	14	13	13	13	15	12	15	17	14	17	15	15	18	16	15	14	18	16	19	19	16	18	19	21	19	16	17	20	17	17	18	20	20	20	18	20	22	19	20	21	20	20	21	21	21	23	23	24	26	23	25	27	29	27	27	28	28	29	29	0	1	2	3	11	1	5	6	4	1	1	3	4	6	16	7	5	2	3	11	14	16	1	1	32	0	9	16	18	5	11	17	5	26	27	31	41	14	31	38	24	23	35	34	15	29	33	11	51	31	32	36	3	57	24	24	17	10	57	0	17	16	53	33	16	33	21	55	53	11	48	45	35	16	76	78	23	30	60	30	48	49	58	73	34	52	71	76	82	0	80	49	86	82	56	89	93	74	49	94	88	90	61	87	34	75	58	82	103	17	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	4	2	2	2	2	3	4	1	1	2	2	1	4	2	1	3	2	1	1	2	2	1	1	1	1	1	1	4	1	1	5	2	2	1	1	6	1	1	3	3	6	2	1	5	4	1	3	3	2	2	2	1	7	3	1	4	4	1	1	3	3	3	3	2	2	2	1	3	2	1	2	1	1	2	3	1	2	4	1	1	2	4	3	1	2	3	4	7	3	7	4	1	9
28500	-416.602162907715126	-414.834781594775507	-1.767381312939606	0.000076291184348	0.000014082145803	0.184584181298401	0.710600405736925	0	1	2	4	4	3	6	6	6	5	4	5	6	6	8	7	8	8	9	10	8	10	9	8	11	9	9	10	11	11	11	10	9	10	12	10	13	11	11	12	10	9	11	9	14	12	13	12	13	13	10	15	14	14	14	15	14	15	16	15	16	15	14	18	16	18	17	19	17	20	18	17	19	20	20	18	17	16	19	18	20	19	18	21	22	20	19	23	21	22	21	22	21	23	22	21	22	23	24	24	24	24	27	27	27	25	26	26	29	29	0	1	1	6	3	1	10	11	10	11	2	11	5	3	8	7	14	10	8	7	8	16	21	13	21	0	18	17	44	44	44	9	7	21	32	21	31	44	41	34	19	17	42	15	32	41	35	41	16	29	19	46	46	50	30	35	48	28	55	0	63	37	50	77	47	61	34	66	62	66	59	60	71	56	71	65	52	54	67	59	76	80	78	67	86	66	66	93	73	0	83	75	86	81	86	10	75	61	80	85	67	34	85	106	97	88	102	88	103	55	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	7	1	5	3	1	3	5	2	1	3	1	1	1	1	5
29000	-463.524305599715547	-461.872521300180267	-1.651784299535268	0.000138546323255	0.000030422165676	0.219581183829623	0.669403874392508	0	1	2	5	3	2	7	4	6	5	4	4	5	5	8	7	8	7	9	9	8	9	10	8	10	7	9	10	11	11	12	11	12	10	12	12	13	11	11	12	12	10	11	11	14	11	13	12	14	13	12	14	14	15	16	12	15	16	16	16	16	15	16	17	16	17	15	17	18	19	18	18	19	19	21	17	17	18	18	17	20	19	20	20	22	19	19	22	20	20	21	21	20	22	23	21	21	21	24	23	24	24	27	28	26	27	27	29	29	26	0	1	2	2	2	1	10	5	10	5	6	1	11	12	11	10	4	14	11	7	10	21	21	1	24	0	17	4	19	19	15	20	7	9	20	27	21	22	17	25	46	22	34	28	51	17	46	24	50	33	17	41	38	36	53	16	9	28	25	0	37	21	56	46	52	57	30	41	50	77	25	62	59	34	83	54	62	68	45	53	79	57	78	74	89	68	72	87	87	0	66	70	69	75	75	36	82	70	92	88	83	79	96	105	101	95	88	49	103	57	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	2	1	1	2	1	1	1	2	1	1	3	1	3	2	2	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	3	3	3	1	2	3	1	2	1	1	2	2	2	1	4	1	2	4	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	6	1	1	1	1	3	3	2	1	1	2	4	8	1	5
29500	-524.086202785628529	-522.317352656490357	-1.768850129138219	0.000142313171147	0.000026215376066	0.184209064099298	0.528105943466512	0	1	2	4	3	2	6	5	5	5	3	4	6	6	7	6	8	7	6	9	9	9	9	8	9	8	10	11	9	10	11	10	11	10	11	13	13	10	11	12	11	12	12	12	14	12	14	14	15	14	11	14	13	14	15	14	13	15	14	15	16	14	15	19	17	17	18	18	17	20	17	16	18	18	19	18	17	16	20	18	18	19	19	20	22	18	19	22	21	20	20	22	21	22	22	21	23	21	24	26	24	25	27	29	27	27	29	26	28	30	0	1	1	3	6	1	8	5	3	5	6	5	10	6	6	8	19	8	5	14	18	14	15	7	17	0	10	21	14	15	7	24	14	8	32	7	46	24	32	30	26	27	34	27	51	22	43	36	51	31	30	53	16	33	17	24	42	5	40	0	42	42	37	69	47	28	57	60	78	67	22	48	58	40	59	20	35	56	76	62	55	28	68	66	74	78	71	64	82	0	86	90	91	78	81	3	81	72	82	11	95	99	70	105	100	102	89	40	61	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	4	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	3	2	4	3	1	6	1	1	3	1	1	1	1	3	3	1	1	1	5	1	1	3	2	5	4	1	1	2	1	4	1	2	3	1	1	1	1	1	1	2	1	3	1	9	2	2	2	9	1	1	2	1	1	1	3	4	5	4
30000	-456.155956717284937	-454.602254987634751	-1.553701729650193	0.000091452630275	0.000023974055367	0.262147248198069	0.516899018228982	0	1	2	3	3	2	6	6	6	5	3	4	5	5	7	8	9	6	8	8	8	9	9	10	10	10	10	11	9	10	12	11	11	11	12	12	13	10	11	11	12	12	9	11	14	11	13	13	14	13	11	15	15	14	15	13	14	13	15	17	15	15	15	17	16	18	17	18	18	20	17	17	17	19	20	18	17	17	18	18	19	19	20	20	21	19	19	23	21	21	21	22	21	23	23	21	21	23	25	25	24	24	25	28	28	26	29	28	28	30	0	1	1	1	2	1	6	5	12	4	6	4	4	4	2	12	14	12	4	8	13	19	15	19	15	0	23	23	20	10	38	43	38	38	38	24	28	21	16	23	38	30	15	38	20	26	29	34	36	22	26	31	13	37	56	26	44	44	50	0	56	20	50	24	35	51	32	45	57	79	48	51	62	23	65	65	54	51	65	77	68	73	69	79	74	67	63	81	74	0	64	63	71	81	52	41	74	70	67	93	97	66	77	81	82	102	76	95	88	59	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	2	2	1	3	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	3	1	1	2	1	2	4	1	1	2	1	1	1	1	1	4	1	4	2	3	3	2	1	1	1	2	1	5	2	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	3	1	1	3	2	1	3	5	5	5	1	5	3	2	10
