"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"a0f3891994","w-6_3_20",99,0.606382978723404,0.372894736842105,0.512941919191919,2.99880050505051,1,1,1,1,0.395592734803561,675
