step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-914.291242395112590	-912.635814204480198	-1.655428190632352	0.000031132186099	0.000046303980015	1.487334678917748	0.693384445802665	0	5	5	9	8	7	7	8	12	9	9	10	10	10	11	13	12	12	12	12	13	16	13	15	15	16	14	15	15	16	17	15	16	17	16	16	20	21	21	18	17	18	20	19	21	20	20	21	19	21	22	20	22	21	22	23	22	22	24	23	24	23	24	21	23	23	25	25	25	26	26	25	26	26	27	26	27	27	28	29	29	30	30	30	30	32	32	32	31	33	36	36	37	0	0	0	2	2	3	3	3	4	6	7	6	7	8	8	11	13	13	13	13	14	27	19	20	21	21	20	23	27	19	25	21	27	25	23	32	42	21	27	28	33	32	41	41	21	40	40	40	42	49	49	44	45	40	43	48	64	47	50	50	45	48	56	52	57	58	59	60	38	63	65	66	65	68	68	69	70	65	71	74	65	74	79	74	79	82	82	82	84	87	86	90	38	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	4	4	1	1	2	2	1	4	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	4	1	3	1	1	2	1	1	1	2	2	11
5500	-767.245804972031010	-765.851832137851716	-1.393972834179317	0.000069627067844	0.000054733082060	0.786089142549311	0.579964826646148	0	4	6	8	9	8	8	8	11	10	9	11	10	10	11	12	12	12	11	12	13	15	13	15	16	16	14	14	15	16	17	14	15	17	17	16	20	20	21	19	17	18	19	18	21	19	20	20	20	22	22	20	21	22	22	22	23	23	23	23	23	24	24	22	24	25	26	25	25	26	26	26	25	26	28	26	27	28	28	28	28	30	29	30	30	31	32	31	31	33	35	35	37	0	0	0	2	3	3	3	3	8	6	7	6	7	8	14	11	13	13	13	13	14	20	19	20	21	21	20	23	27	19	25	14	27	25	28	32	36	21	27	28	33	32	41	41	21	30	40	40	42	42	42	44	38	40	43	48	64	47	50	50	53	48	56	52	57	58	59	60	45	63	65	66	65	68	68	69	70	65	71	74	65	74	65	74	79	84	84	84	82	87	86	90	45	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	3	3	2	1	2	1	1	4	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	4	2	2	1	1	2	1	1	1	1	1	13
6000	-656.044533115334730	-654.486863178328690	-1.557669937005995	0.000213853536942	0.000055617427819	0.260072517922995	0.649992726627206	0	6	5	8	9	7	7	8	11	9	9	11	10	9	11	11	11	13	13	12	12	15	13	15	15	15	14	15	16	16	16	16	15	17	16	17	21	21	20	19	17	18	19	19	20	20	21	22	19	21	20	20	21	20	21	21	23	23	21	24	23	25	23	23	21	24	26	25	25	25	23	26	24	27	29	27	26	26	29	29	29	29	30	30	31	32	32	31	31	32	35	36	37	0	0	0	2	8	3	3	3	5	6	7	6	7	3	5	11	13	17	13	13	14	27	13	20	21	21	20	23	20	11	14	21	27	25	28	21	51	14	22	35	33	32	41	41	31	40	40	40	36	36	36	44	31	19	43	40	65	47	42	50	45	48	56	65	52	40	60	60	38	63	65	58	65	68	60	69	70	73	78	74	57	74	79	82	79	84	84	82	82	82	86	90	38	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	4	2	1	2	1	3	1	5	3	2	1	2	1	1	2	1	1	1	1	2	2	1	2	3	1	1	1	1	2	2	1	2	1	1	1	3	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	10
6500	-734.256548265827291	-732.721056215982230	-1.535492049845107	0.000332220724616	0.000090423881828	0.272180135458405	0.652625755970498	1	6	6	8	9	8	9	9	11	10	8	11	10	11	12	12	12	12	13	12	13	16	14	16	15	16	15	15	16	15	17	15	16	18	17	16	20	21	20	17	18	17	20	19	21	20	19	21	19	21	21	20	22	22	22	22	23	23	23	20	22	25	23	24	22	24	25	25	25	26	26	26	25	27	26	25	25	27	28	29	29	28	30	30	30	32	32	32	32	34	34	36	36	0	0	0	2	3	3	2	3	4	6	3	6	5	3	14	11	13	13	17	13	15	17	9	20	8	8	20	23	13	19	26	21	20	9	30	25	36	25	24	28	24	32	41	41	26	47	40	47	36	36	49	44	25	46	43	29	65	46	50	32	22	48	48	57	52	58	59	37	61	77	57	54	57	68	68	38	56	64	71	75	57	74	79	82	79	84	80	84	80	87	87	90	61	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	3	1	2	2	2	2	1	4	1	1	1	2	4	1	1	3	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	3	2	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	10
7000	-819.346583579814819	-817.771602995161061	-1.574980584653736	0.000478760334381	0.000120378997417	0.251438953423325	0.447709833297540	0	5	6	8	7	8	8	8	11	10	9	12	9	10	11	12	12	13	14	11	13	14	13	16	14	16	13	13	14	17	17	16	14	18	17	15	20	21	20	20	17	19	19	20	22	19	20	22	17	22	22	20	21	21	21	22	23	23	23	21	23	23	22	23	24	26	24	24	25	26	25	25	26	26	27	27	26	27	28	27	28	30	30	29	31	31	33	30	30	33	35	35	36	0	0	0	2	3	3	3	3	2	3	7	4	4	4	2	11	2	7	20	13	12	16	16	13	14	3	17	17	15	25	21	15	17	15	15	25	34	34	22	24	20	25	33	33	42	24	35	39	15	34	34	33	9	26	22	26	43	24	37	36	21	46	40	43	44	35	50	50	34	56	57	56	24	50	61	34	40	61	64	60	64	74	55	74	65	74	84	75	74	86	84	86	26	1	1	1	2	1	1	1	1	3	3	1	2	1	1	3	2	3	2	2	1	1	1	1	3	3	6	1	1	2	1	2	4	1	3	2	1	1	1	3	2	3	2	2	3	2	2	1	1	2	1	2	4	5	2	5	3	2	3	2	3	4	2	1	2	2	4	2	1	2	3	2	2	4	2	2	5	4	1	3	2	2	2	4	1	2	2	2	2	2	1	3	2	10
7500	-812.724193601081993	-811.183279657083744	-1.540913943998274	0.000427969629291	0.000115166823032	0.269100457484435	0.439147414914636	1	5	5	7	9	7	8	8	12	9	9	11	10	10	12	12	12	12	13	12	12	14	14	16	14	17	16	14	15	16	15	16	15	16	18	16	20	22	20	20	18	19	20	18	21	19	20	22	19	21	21	20	23	21	22	21	22	23	23	23	24	24	23	24	24	25	25	26	25	25	25	25	25	26	29	24	26	27	28	29	27	30	30	30	31	31	33	31	31	30	34	36	36	0	0	0	2	6	3	3	3	8	6	3	6	11	8	8	11	13	3	21	13	5	19	17	23	14	25	13	9	23	22	15	14	16	31	13	21	31	27	41	30	22	26	22	18	27	28	28	28	36	36	42	41	35	24	33	23	41	20	37	49	21	47	47	41	41	46	61	42	38	35	52	62	52	37	49	53	63	56	52	68	52	68	55	37	71	80	88	82	82	68	90	88	58	1	1	1	1	1	1	2	1	3	1	2	2	1	1	2	2	1	5	1	1	2	1	1	1	2	2	4	2	1	1	2	2	2	1	4	2	1	3	1	3	3	1	2	3	3	2	2	3	2	2	1	2	2	3	3	4	2	7	2	2	6	2	1	3	3	2	1	2	2	3	2	1	3	4	5	1	1	3	3	1	3	2	4	3	2	1	1	1	1	2	3	3	8
8000	-909.659938058854323	-908.123238247064137	-1.536699811790202	0.000611021083728	0.000165884265798	0.271486975188849	0.395092635039826	0	6	6	8	9	8	8	7	12	9	9	11	9	11	12	12	11	12	14	12	13	16	14	16	13	16	15	14	15	14	16	15	15	14	17	16	21	20	20	20	17	19	19	19	21	20	21	23	20	22	22	21	19	21	19	22	22	22	24	23	24	24	23	25	22	26	24	25	26	26	26	25	25	26	26	25	27	28	28	29	28	29	30	29	32	30	30	31	31	34	35	35	36	0	0	0	8	8	3	3	3	14	6	7	6	7	13	4	2	13	11	21	13	3	17	25	16	8	5	13	11	11	12	16	16	16	8	19	8	15	32	13	36	20	29	22	36	22	30	23	37	8	34	31	53	14	18	20	23	43	37	39	53	25	35	27	41	38	19	39	32	25	54	36	51	52	61	25	25	40	75	75	38	43	26	43	68	78	60	51	67	50	74	84	74	49	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	2	2	3	1	3	3	4	3	2	4	1	2	2	2	3	1	5	5	5	6	2	2	2	2	2	3	3	3	1	7	4	4	2	4	3	5	3	2	1	2	2	3	4	3	5	1	4	1	3	4	3	3	1	2	1	6	5	3	1	1	5	3	6	7	1	2	2	2	4	4	4	2	4	7
8500	-982.297653152563385	-980.797645584063730	-1.500007568499637	0.000899252953229	0.000264959544256	0.294644063502878	0.307530610514126	-1	5	6	7	10	8	9	9	10	10	9	11	10	10	12	13	12	12	14	12	13	15	13	16	14	15	15	15	13	16	16	15	15	17	17	17	20	21	20	19	17	18	19	20	20	20	20	20	19	21	22	20	21	22	22	21	22	23	23	24	22	22	23	22	23	23	23	23	25	26	26	25	26	27	27	27	26	28	28	30	26	30	30	29	30	29	31	31	30	32	35	36	36	0	0	0	2	11	2	3	4	3	7	4	5	2	11	11	3	7	5	12	5	5	9	8	7	14	7	17	5	6	11	5	21	6	14	7	8	13	16	25	25	11	8	13	30	30	16	17	18	14	39	8	27	41	11	36	27	56	17	32	39	41	45	30	31	48	53	28	25	43	23	63	20	23	48	48	47	41	69	44	29	51	70	16	37	58	46	50	53	69	76	26	60	42	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	3	1	2	2	3	4	3	3	2	3	3	2	3	1	5	3	5	4	3	3	3	1	3	4	5	1	2	3	5	5	5	1	7	4	2	6	3	3	1	5	3	3	2	1	4	4	3	1	3	4	4	7	2	4	6	5	3	4	6	2	3	11	3	2	7	4	5	5	5	5	3	2	11	5	11
9000	-932.037232935810266	-930.534904345686073	-1.502328590124230	0.000651091587877	0.000190792552893	0.293034891627846	0.330378939748284	0	6	5	8	10	8	8	7	12	8	9	11	9	11	10	11	12	12	13	13	13	16	11	17	14	16	16	13	16	17	16	16	16	16	16	17	21	20	20	19	18	17	19	19	21	18	19	23	19	20	21	20	21	23	21	21	21	24	24	23	21	24	23	22	23	26	26	25	25	25	25	25	25	26	29	26	26	27	29	29	27	30	29	30	31	30	32	32	31	32	36	36	36	0	0	0	2	6	2	3	3	4	3	6	11	10	11	6	3	7	6	15	10	8	13	10	28	10	3	18	8	3	5	15	16	16	16	11	25	16	24	13	27	32	12	9	27	16	18	33	61	35	31	19	30	35	9	16	40	44	13	53	31	16	48	32	57	57	9	58	59	39	24	43	37	57	17	60	53	30	43	33	50	30	42	57	58	64	39	68	54	60	58	66	68	66	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	3	3	2	2	2	5	5	1	2	3	5	2	2	7	3	3	4	3	2	3	2	4	1	6	2	1	4	3	1	4	3	2	1	1	2	4	1	2	7	4	1	1	5	1	2	5	1	4	1	1	8	1	1	3	5	2	1	1	8	4	1	4	4	5	5	4	8	3	4	5	5	5	4	4	3	5	6	4
9500	-1018.988841361163963	-1017.488881669373654	-1.499959691790361	0.000801661251651	0.000236231525883	0.294677490519784	0.301941737557349	0	6	6	9	10	9	9	8	12	9	8	11	9	10	9	11	12	12	14	11	14	13	13	16	15	16	14	15	13	17	15	14	14	17	15	16	20	19	21	19	17	18	20	20	22	20	21	20	18	21	22	20	22	22	22	21	20	25	22	23	23	23	22	24	24	25	25	26	26	25	25	25	25	26	28	27	25	27	29	28	28	30	31	30	29	31	30	32	32	33	36	37	35	0	0	0	8	7	3	11	3	20	11	3	7	11	11	11	6	4	6	8	11	4	18	7	25	5	12	3	7	12	24	16	14	7	6	12	14	3	4	8	20	33	8	34	28	23	13	23	36	14	20	25	33	6	24	22	20	26	49	23	32	12	29	26	43	42	59	19	12	62	51	47	64	26	28	45	49	55	53	26	34	50	62	56	75	41	79	61	75	56	56	45	69	90	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	3	1	2	1	4	3	4	4	1	1	1	2	1	3	2	3	7	4	5	3	2	5	1	3	4	5	4	3	3	6	4	3	6	2	5	6	2	4	4	3	5	5	2	3	2	2	5	8	3	1	2	1	5	8	4	4	2	3	7	6	4	4	5	1	4	1	3	2	6	7	6	6	2
10000	-1075.278373926696531	-1073.750642084253741	-1.527731842442828	0.000727855914472	0.000201423728554	0.276735717260777	0.377239601874041	-1	5	6	8	10	8	7	9	12	10	9	10	10	10	12	12	12	12	12	12	13	15	13	14	16	16	14	13	16	14	13	15	15	18	17	17	21	20	20	19	16	18	19	19	21	19	20	22	18	21	22	20	22	23	19	22	23	25	23	24	21	23	20	24	24	25	26	23	24	26	25	25	24	25	27	26	25	27	28	29	28	30	30	29	29	28	31	30	31	34	35	36	36	0	0	0	3	6	3	3	7	12	6	3	4	7	6	12	4	4	12	14	4	14	5	7	13	32	27	4	11	2	5	9	19	28	8	11	31	22	31	12	4	27	30	20	24	28	4	41	63	4	4	26	19	37	18	30	28	20	65	22	53	29	47	49	39	55	48	60	32	56	48	55	44	49	37	37	42	51	51	55	45	55	34	51	26	43	37	40	60	34	40	45	45	51	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	2	2	2	6	2	1	2	1	4	5	2	2	4	4	8	1	3	2	3	5	7	2	1	5	4	6	3	1	6	2	5	6	1	5	2	2	2	2	2	3	2	1	3	1	3	6	2	3	3	3	3	1	3	5	4	5	7	4	5	5	2	5	2	7	10	5	8	8
10500	-1028.423982590156811	-1026.978405289610464	-1.445577300546254	0.001031036875594	0.000351147040333	0.340576606564972	0.316915412680266	-1	5	6	8	9	9	8	8	10	7	10	11	9	11	12	10	11	13	14	11	13	15	13	15	15	15	15	14	14	17	17	13	15	16	17	16	20	19	21	19	17	17	19	19	18	18	20	22	18	21	20	20	23	23	21	22	22	24	23	20	24	24	24	24	24	25	24	25	25	26	24	24	26	25	27	27	26	26	28	28	28	31	31	30	31	30	32	30	31	34	35	37	34	0	0	0	10	10	4	10	10	6	3	5	6	10	6	9	5	13	14	2	2	13	18	17	23	4	14	32	11	32	33	11	4	32	28	32	28	8	35	24	14	26	28	33	13	3	27	30	2	7	14	14	11	56	24	33	26	31	30	36	36	8	17	22	25	24	57	13	20	39	39	33	18	30	8	56	38	31	33	25	73	25	79	74	19	58	26	31	25	81	46	80	80	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	1	1	1	4	2	1	1	1	1	2	2	1	1	2	1	6	1	3	4	1	1	2	5	6	2	1	6	5	5	5	4	1	5	2	3	2	2	6	2	7	6	6	4	5	1	6	7	2	3	4	5	6	8	4	5	5	5	5	2	5	2	3	10	4	6	8	10	1	13	4	5	7
11000	-1014.383835445812906	-1012.858986094384704	-1.524849351428191	0.000806199470052	0.000224506004855	0.278474513063130	0.344237774267603	0	6	6	9	10	8	9	9	11	8	8	11	9	10	11	12	12	11	12	12	12	16	13	16	15	15	15	14	16	16	17	16	14	15	18	17	19	21	21	19	16	18	19	19	22	19	21	22	19	21	21	20	20	22	22	21	23	23	23	23	24	24	22	24	22	25	26	24	23	27	25	23	26	26	28	27	25	28	28	30	27	30	29	28	29	31	32	32	30	33	35	37	37	0	0	0	6	10	3	11	10	6	3	3	6	11	10	13	6	13	7	2	13	3	21	4	3	16	8	7	20	26	28	14	8	17	19	7	23	20	15	37	21	28	15	33	32	15	22	42	44	30	34	34	23	4	11	32	17	31	28	23	19	8	25	28	65	53	48	47	20	21	42	47	42	69	42	35	16	26	53	53	69	32	37	65	67	53	45	49	35	85	35	21	77	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	3	2	2	6	2	4	4	1	1	1	5	6	1	1	5	3	3	6	2	4	1	5	3	2	4	2	3	1	2	3	4	3	6	6	3	5	2	5	3	4	9	4	6	1	1	1	3	5	5	3	2	3	2	7	3	5	7	4	4	3	5	5	3	1	7	5	7	10	1	10	12	6	10
11500	-1010.235203942488852	-1008.717288647544365	-1.517915294944483	0.000692800599540	0.000195901178685	0.282767045546925	0.402673533578491	0	5	6	8	10	8	8	8	11	9	9	10	9	10	10	12	12	12	13	12	14	15	13	16	15	16	15	15	16	15	16	16	15	14	18	16	20	22	21	18	17	18	19	19	22	19	18	22	19	21	21	20	21	21	19	21	22	25	21	23	23	24	24	24	24	26	25	22	23	26	25	25	25	26	26	25	26	27	28	29	27	31	30	29	30	31	31	31	32	32	34	36	36	0	0	0	2	10	3	3	2	11	6	8	6	7	7	7	4	13	14	5	13	8	18	13	18	8	8	5	17	20	20	21	8	4	14	19	23	14	31	49	19	19	8	20	41	16	28	27	30	16	9	25	41	15	24	41	14	53	59	35	43	23	54	47	45	40	38	38	26	27	62	41	54	27	32	48	26	53	27	57	69	57	69	52	68	44	80	37	61	68	36	75	84	29	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	2	3	3	3	4	3	1	2	1	1	2	4	2	3	2	4	3	1	1	2	4	5	2	5	2	2	4	3	5	4	1	7	2	1	4	1	2	3	3	4	2	3	1	3	2	2	2	4	1	4	2	6	5	2	6	3	6	3	2	2	3	5	2	5	1	5	3	5	7	5	5	10
12000	-909.798150522003084	-908.309715011363551	-1.488435510639503	0.000639052155529	0.000193641991012	0.303014377365527	0.346339303874241	0	4	6	9	9	8	7	8	9	7	9	10	9	9	11	13	12	12	12	12	12	14	13	16	16	16	15	14	16	16	17	15	15	16	17	17	18	20	21	18	18	15	19	18	22	19	20	22	19	21	21	20	23	21	20	21	22	23	24	23	23	23	22	24	22	26	26	26	25	26	25	25	23	27	28	25	26	26	28	29	28	30	30	30	30	32	32	32	31	34	34	36	34	0	0	0	6	10	10	3	3	7	3	7	8	7	6	4	5	2	4	7	8	4	7	8	21	22	5	13	14	14	15	42	23	18	17	33	17	23	32	28	26	20	17	24	30	15	26	18	21	8	34	19	20	16	8	19	29	47	18	41	38	30	33	49	22	55	73	36	72	37	53	45	19	27	68	72	50	62	53	69	72	72	68	57	34	27	54	53	42	68	54	74	53	88	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	4	1	3	2	1	3	3	2	1	3	3	2	4	3	1	1	3	2	1	2	2	3	4	2	5	2	1	1	5	1	4	5	5	3	5	5	5	5	3	2	1	5	4	2	3	3	2	5	1	1	3	1	5	1	2	7	5	1	1	2	2	1	2	2	1	3	3	7	7	7	5	10	2	8	3	6	1
12500	-1007.917331942408850	-1006.467229385420865	-1.450102556987938	0.000807818409681	0.000271418245204	0.335989180181120	0.342187480796866	0	5	6	9	9	7	9	9	11	10	10	11	8	10	12	13	13	11	14	12	13	14	14	15	14	16	13	14	16	14	16	14	13	15	14	17	21	18	19	19	17	19	20	20	22	20	19	22	20	21	21	20	23	19	20	23	22	23	24	23	24	23	24	24	24	25	25	25	26	25	25	25	26	27	29	23	27	26	28	29	28	31	31	30	31	31	32	31	30	32	36	36	35	0	0	0	6	13	3	6	6	4	6	4	4	3	7	6	13	10	5	21	10	7	10	10	9	14	7	13	21	30	9	27	14	10	14	13	9	44	3	19	10	15	32	30	29	9	34	34	34	30	54	39	33	23	9	34	23	27	10	34	36	17	26	53	55	35	21	46	54	49	42	10	7	22	71	49	39	61	53	55	15	46	72	38	38	61	51	36	72	49	76	42	15	60	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	3	2	1	1	1	2	2	2	1	1	5	3	1	1	2	1	2	1	3	3	2	1	5	3	2	3	4	3	3	6	4	1	3	2	1	1	3	4	3	2	5	3	8	6	6	5	3	1	3	3	4	2	3	4	3	6	7	3	2	5	2	1	2	6	7	4	4	7	5	3	5	10	3	4	5	7	11	4
13000	-977.760424325937038	-976.281264949161823	-1.479159376775168	0.000825878012498	0.000256174184294	0.310184047059230	0.295235133680090	0	5	6	9	9	7	8	9	11	8	10	11	9	10	10	13	13	11	13	11	12	15	13	16	15	17	14	15	15	14	16	14	15	16	17	16	20	21	19	17	18	17	19	18	22	19	19	22	19	21	22	20	21	22	22	22	22	24	23	23	24	23	24	24	24	24	25	23	25	26	25	24	25	26	28	26	26	27	28	29	28	30	29	30	30	32	32	32	32	33	34	37	37	0	0	0	6	10	3	2	6	11	6	4	11	3	3	10	14	14	8	6	7	8	11	15	17	13	30	16	14	32	10	8	15	14	15	15	21	14	15	29	16	14	3	20	33	5	17	24	11	3	30	13	33	4	32	25	11	27	31	16	35	14	16	11	38	44	37	46	57	54	40	33	23	56	58	19	48	25	47	44	56	62	56	39	54	33	68	68	77	68	32	68	68	61	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	4	1	1	2	1	2	3	2	1	2	1	3	4	2	1	2	2	2	4	6	3	2	3	6	4	2	6	4	2	6	6	4	7	3	6	5	6	5	5	3	5	4	6	2	10	1	3	2	4	1	2	3	6	7	1	1	8	2	6	5	6	2	3	4	6	5	7	6	3	2	6	9	4	8	5
13500	-1052.923268808054445	-1051.445632499867770	-1.477636308186748	0.001026051636592	0.000319516888127	0.311404296559470	0.318716754793106	1	6	5	8	10	9	9	9	12	9	8	11	9	10	11	13	13	13	11	12	13	16	14	16	14	15	14	14	13	16	16	14	16	17	16	15	20	22	20	19	17	18	19	19	21	18	21	21	17	20	22	19	21	22	22	22	22	25	23	24	23	24	23	25	23	26	25	26	25	25	25	25	25	26	28	24	26	28	29	30	28	31	30	30	31	30	32	30	29	32	33	36	37	0	0	0	2	11	11	11	2	12	3	2	10	11	10	13	15	15	3	14	14	12	17	9	32	13	19	20	19	5	5	15	14	25	2	20	7	14	5	26	4	17	11	8	8	49	25	27	28	21	21	22	46	5	31	8	35	42	19	10	30	15	41	19	76	56	31	63	49	56	46	54	19	50	48	43	40	57	38	39	56	50	43	60	45	19	45	81	56	48	58	49	47	47	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	3	2	1	1	2	3	3	1	1	5	1	2	4	7	3	4	2	5	5	5	2	2	4	2	1	5	3	1	7	3	8	3	2	6	7	5	8	2	5	1	1	3	1	4	1	4	1	5	3	2	4	3	3	3	3	2	5	5	4	5	10	4	3	3	5	3	8	6	8
14000	-962.222941992131496	-960.743349005569485	-1.479592986561971	0.000769118849260	0.000238302982296	0.309838957302267	0.370702078795277	0	5	6	8	9	8	9	7	11	8	10	11	9	10	11	13	12	13	14	12	13	15	13	16	15	16	15	13	16	16	15	16	16	17	16	17	20	21	20	19	17	18	20	20	21	19	20	22	19	21	21	20	21	22	21	22	23	24	21	22	23	24	23	25	23	25	26	25	25	26	25	24	25	25	27	25	25	26	27	27	29	29	30	31	31	32	31	31	31	33	36	37	36	0	0	0	8	8	3	6	3	6	3	5	2	8	13	4	7	3	5	2	6	5	5	14	12	11	8	16	7	16	9	11	31	18	12	11	11	7	8	13	33	28	16	41	49	18	22	49	35	15	6	5	41	23	16	13	5	44	24	31	32	24	51	22	41	17	61	63	56	33	35	48	16	53	25	30	12	49	27	76	61	30	63	53	76	63	34	68	72	42	81	69	68	76	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	3	2	6	2	3	3	2	2	3	5	1	2	2	3	2	1	2	2	3	3	6	7	6	1	2	2	2	1	3	2	1	3	5	7	6	2	5	5	4	6	2	7	3	2	3	2	5	5	5	1	3	1	5	5	1	5	2	5	7	7	3	6	1	2	9	4	3	3	3	8	3	3	5	2	7	6	6
