step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-481.570156698240737	-488.425644649200137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583064425297473	0	1	1	2	2	3	3	3	3	4	2	5	4	5	4	4	5	4	4	5	5	5	7	6	5	6	6	6	6	5	6	7	7	6	7	6	8	8	7	8	8	8	8	7	9	9	9	10	13	10	11	11	13	11	12	12	13	12	14	14	14	14	13	14	16	14	15	15	16	15	15	16	15	16	18	19	16	16	16	16	16	17	16	18	17	15	17	16	17	17	18	18	16	19	19	21	22	0	1	1	2	3	4	4	3	3	6	2	7	5	9	8	4	10	6	11	7	7	13	8	9	16	25	17	17	7	9	21	25	25	12	20	7	25	31	29	31	31	39	25	26	38	12	41	36	46	46	38	48	48	50	51	0	48	54	55	48	58	56	54	63	58	53	55	48	62	54	58	49	63	63	83	66	68	73	70	61	61	74	61	77	86	49	78	73	81	71	78	88	61	85	88	81	95	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	3	1	2	3	1	2	1	3	1	1	1	3	1	2	3	2	2	1	1	3	1	3	3	2	3	2	3	2	2	2	3	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	2	3	2
5500	-450.824560227524671	-457.680048178484071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655018210390889	0	1	1	2	2	3	3	3	3	4	2	5	4	4	4	4	5	5	5	5	5	5	7	6	6	6	6	7	6	6	7	7	6	6	6	7	7	8	8	8	8	8	9	8	10	9	9	9	13	10	11	10	13	12	11	12	13	13	13	14	14	14	14	13	16	15	15	15	15	15	15	16	15	15	18	19	16	16	16	15	16	16	16	17	17	17	17	16	17	18	19	18	19	19	19	21	23	0	1	1	1	3	4	2	3	3	6	2	7	9	9	9	6	6	6	11	7	7	13	14	14	17	10	10	18	20	9	29	17	16	18	20	21	33	29	21	31	31	31	26	16	31	39	31	31	54	46	45	48	52	39	38	0	48	39	55	53	54	56	58	54	74	52	55	60	62	58	49	64	49	63	83	66	60	61	70	46	74	61	49	77	78	78	78	80	81	85	78	88	65	86	88	95	95	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	2	2	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	1	2	3	1	1	1	2	2	2	1	2	2	1	1	1	1	3	2	3	1	3	2	2	1	2	2	1	1	1	4	4	1	1	2	2	3	2	1	2	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	2	2
6000	-489.841524538030683	-496.697012488990083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542720733991826	0	1	1	2	2	3	3	3	2	3	4	4	4	5	5	5	5	5	5	6	5	3	7	6	4	6	6	6	6	5	6	7	7	7	7	7	7	8	8	7	5	8	8	5	9	9	9	10	13	10	11	9	12	10	12	12	13	13	14	13	14	13	12	14	16	15	14	15	16	13	14	16	13	14	17	16	16	15	16	16	16	15	17	18	17	17	16	15	17	18	19	17	19	19	19	21	23	0	1	1	2	3	2	4	3	3	2	10	7	22	8	8	25	10	10	11	12	7	9	14	8	6	25	17	18	12	8	41	10	6	18	20	29	25	31	21	31	12	29	26	25	42	31	39	38	54	39	45	38	48	38	45	0	53	20	55	53	63	56	54	21	74	48	55	60	62	50	70	70	63	73	58	66	68	70	61	64	61	63	72	77	78	87	61	64	81	85	86	88	73	86	92	95	96	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	1	4	3	2	1	1	2	2	2	1	1	2	2	1	1	3	1	2	2	2	2	1	2	1	3	1	1	4	2	1	2	1	2	6	2	3	1	2	3	2	1	2	1	1	2	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	2	2	6	2	2	1	2
6500	-488.201955080599532	-495.057443031558932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612897916792524	0	1	1	2	3	3	3	3	3	4	4	5	4	4	4	5	5	5	5	6	5	5	6	6	4	6	5	6	6	6	7	7	6	7	7	7	8	8	9	8	7	8	9	8	10	9	8	10	13	10	10	11	12	11	12	12	13	13	14	13	14	14	14	14	16	15	15	15	16	14	15	15	14	15	17	19	16	16	16	16	16	17	17	16	17	17	16	17	16	18	19	18	19	19	19	21	23	0	1	1	1	3	1	1	3	3	4	6	10	3	5	9	25	7	10	11	12	7	13	14	14	6	10	10	6	21	22	21	16	17	28	29	29	16	29	41	20	20	31	32	33	38	41	31	38	54	46	31	48	51	39	39	0	48	54	55	53	54	56	39	50	74	52	55	60	62	54	49	63	49	73	64	66	60	61	72	38	61	65	72	60	64	78	49	81	49	87	86	88	88	78	65	95	96	1	1	1	2	1	3	2	2	1	2	1	1	3	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	3	1	2	1	3	1	2	2	1	1	2	2	3	3	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	3	2	1	1	2	1	1	3	1	2	2	2	1	2	2	2	2	2
7000	-483.187629652223166	-490.043117603182566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668902353625697	0	1	1	2	2	3	3	2	3	4	4	5	4	5	5	5	5	5	5	6	4	5	7	4	4	6	6	7	6	6	7	7	7	7	7	7	7	8	9	8	7	8	9	8	10	8	9	10	12	10	9	11	12	12	12	11	13	11	14	13	14	13	13	13	15	15	14	15	15	15	14	15	14	16	17	17	16	15	16	15	16	16	17	17	16	17	17	17	16	18	17	18	18	19	19	20	22	0	1	1	1	3	4	4	3	8	4	6	21	9	24	9	25	6	6	11	10	7	13	14	5	6	25	10	17	12	22	7	25	16	18	20	21	26	36	46	31	20	20	17	33	38	31	40	32	58	46	36	51	48	50	51	0	53	50	55	45	58	56	42	47	73	53	55	60	62	49	58	71	58	65	64	66	68	71	72	41	70	63	65	77	80	78	78	81	80	87	78	88	65	86	88	95	96	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	3	1	2	1	1	3	1	1	1	1	1	2	3	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	2	3	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	5	1	2	2	1	1	2	2	1	1	1	2	1	3	1	1	1	2
7500	-506.418504058709914	-513.273992009669314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537906492260734	0	1	1	2	2	3	3	3	3	4	4	5	3	5	5	5	2	4	5	6	4	5	4	5	6	6	6	6	6	6	6	7	7	7	7	7	8	5	9	8	8	8	8	8	10	8	9	10	13	10	11	11	12	12	12	9	13	13	13	14	14	14	13	14	15	15	15	13	16	15	14	16	13	16	17	18	16	15	16	16	16	16	16	18	17	17	17	17	17	18	19	18	19	19	19	21	23	0	1	1	1	3	17	17	3	3	6	4	7	5	23	8	17	1	6	11	7	17	13	8	23	17	21	6	18	21	22	7	4	25	28	21	21	33	4	12	7	12	29	25	33	40	21	41	40	50	39	48	36	31	47	51	0	52	50	55	52	63	56	50	58	40	52	59	20	62	63	58	64	54	61	83	53	53	58	58	65	65	54	73	77	78	65	78	81	81	85	87	88	74	85	92	95	95	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	2	1	1	2	2	3	2	2	1	3	5	1	1	2	2	1	3	2	3	2	2	2	1	2	3	1	1	3	1	1	2	5	3	1	1	2	2	1	2	1	4	2	1	4	2	2	3	2	2	1	1	1	2	1	4	2	2	3	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2
8000	-499.434826530370856	-506.290314481330256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547018728205659	0	1	1	2	3	2	3	2	3	4	3	5	4	5	5	5	5	5	5	6	4	5	7	6	6	6	6	6	6	6	7	7	7	7	7	4	8	8	9	8	8	7	8	8	10	8	7	10	13	10	11	11	13	12	12	10	13	13	14	12	14	14	14	14	15	12	15	14	16	14	15	15	15	16	17	19	16	15	16	16	16	17	16	17	16	17	17	17	17	18	18	18	19	19	19	21	21	0	1	1	2	3	1	2	3	3	4	6	36	3	8	9	10	4	10	11	21	7	5	14	15	16	6	18	18	21	22	21	26	25	18	29	6	6	36	42	31	12	12	17	33	38	42	7	42	46	46	45	20	60	46	51	0	48	39	55	52	54	56	54	39	61	48	55	60	62	49	63	70	49	65	83	48	68	49	72	73	49	70	78	77	78	78	70	61	81	85	49	88	81	86	88	95	95	1	1	1	1	2	2	2	1	1	2	1	1	2	2	2	1	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	4	2	2	1	2	2	2	1	2	1	3	2	4	2	1	4	1	4	1	1	2	4	2	1	2	4	1	3	1	1	3	2	2	1	1	1	2	1	1	6	1	2	1	1	3	3	1	1	1	2	3	2	1	2	2	1	1	2	1	2	1
8500	-491.342893895494399	-498.198381846453799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624585584375225	0	1	1	2	3	3	2	2	3	3	3	5	4	5	5	5	4	5	5	6	5	5	7	3	4	6	6	7	6	6	6	7	7	6	7	7	8	8	9	8	8	8	8	8	10	8	8	10	13	10	11	11	13	11	12	12	13	12	14	12	14	14	14	14	15	14	14	15	15	15	14	16	15	16	18	19	16	15	15	16	16	17	17	18	15	17	17	17	16	18	19	18	18	19	19	21	21	0	1	1	2	3	2	1	3	3	1	2	7	9	24	9	25	6	17	11	12	7	13	14	3	10	25	6	26	12	22	21	16	25	6	12	29	26	29	46	27	31	31	26	32	31	12	31	38	58	47	48	41	48	50	51	0	60	54	55	45	58	56	42	49	61	52	55	60	56	49	58	79	63	65	86	66	66	58	58	65	73	65	61	77	61	78	71	74	73	85	70	88	73	86	58	95	92	1	1	1	1	1	2	1	1	2	3	2	2	1	1	2	1	1	1	1	1	3	1	2	1	1	2	3	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	1	3	2	2	2	1	2	1	3	2	1	1	1	1	1	2	2	2	2	4	1	1	2	2	2	2	2	2	1	1	1	1	4	1	2	1	1	1	2	2	2	1	2	2	1	1	2	3	1	2	2	5	1	2
9000	-467.701280795783248	-474.556768746742648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546459682084086	0	1	1	2	3	3	2	3	3	4	4	3	4	4	5	5	5	5	5	6	5	5	7	6	4	6	6	7	6	6	7	7	7	7	7	7	7	5	9	8	8	7	9	8	9	8	9	10	13	10	11	11	13	11	12	12	13	13	14	12	14	14	14	14	15	14	15	15	13	13	15	15	13	16	18	17	16	16	16	16	16	16	16	18	17	17	17	17	17	18	19	18	19	19	19	21	23	0	1	1	2	3	4	1	3	3	6	6	7	9	8	9	25	10	10	11	12	12	13	8	14	6	16	17	25	12	22	21	26	6	18	38	38	26	7	20	38	31	29	26	25	31	31	31	21	54	42	48	48	60	31	51	0	60	39	55	48	70	69	54	70	73	52	55	60	56	31	58	58	54	65	83	52	68	54	72	63	63	61	61	77	71	78	78	81	81	85	78	88	89	87	88	95	95	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	1	1	1	3	1	1	2	1	3	2	2	2	1	2	1	2	1	1	3	4	1	1	2	3	2	2	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	3	2	2	1	3	2	2	2	1	2	4	1	2	1	2	2	1	2	1	2	1	1	1	1	1	3	1	2	2	2	2	1
9500	-448.659882581735246	-455.515370532694646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655319782579890	0	1	1	2	3	3	3	2	3	4	4	4	4	4	5	5	5	5	5	6	5	5	7	6	6	6	6	7	6	6	7	7	7	7	6	7	8	8	9	8	8	8	9	8	9	9	9	10	13	10	11	11	12	11	12	12	13	12	14	14	13	14	14	13	14	14	15	13	16	12	14	16	15	16	18	19	16	15	16	16	15	17	17	18	17	17	17	16	16	17	19	18	16	19	19	21	23	0	1	1	1	3	4	4	3	8	6	6	7	9	8	9	6	6	10	11	12	7	13	14	14	16	4	16	18	7	9	20	25	16	26	7	7	16	20	40	21	31	31	25	33	38	41	40	40	54	46	48	45	48	46	48	0	53	50	55	68	54	56	39	46	70	52	55	53	62	39	54	58	65	70	83	66	60	63	64	73	71	74	72	77	78	78	78	81	81	58	87	88	73	86	92	95	96	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	3	2	1	3	1	1	3	3	1	1	2	1	3	1	3	2	1	2	1	1	3	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	2	2	2	3	1	2	2	1	2	2	3	3	1	3	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	1	2	2
10000	-499.103135363007311	-505.958623313966712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585641048784599	0	1	1	2	3	3	3	3	3	4	3	4	4	5	5	5	4	5	5	6	5	5	4	6	6	6	6	7	6	6	6	7	5	7	7	7	8	8	9	8	8	8	9	7	10	9	9	10	12	10	11	11	13	10	12	12	13	13	14	13	14	13	13	13	13	14	14	14	16	15	14	15	15	16	18	19	16	14	15	16	16	16	17	18	17	16	17	16	17	18	19	18	19	19	19	21	23	0	1	1	1	3	4	4	3	3	6	2	7	8	23	5	2	2	10	11	21	12	13	5	9	18	33	6	18	12	5	4	26	10	17	31	20	26	29	20	29	12	17	25	17	20	41	31	42	54	46	45	29	48	31	45	0	48	54	55	48	42	56	39	49	54	52	55	60	62	39	58	63	65	73	61	66	53	54	63	70	73	63	86	77	78	78	61	70	81	86	78	88	70	87	92	95	96	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	4	3	1	2	1	1	1	1	3	1	1	2	2	2	2	3	1	1	3	1	1	2	2	2	1	3	2	2	3	4	1	3	2	1	1	1	3	3	3	2	1	2	2	1	2	4	1	3	1	1	2	2	1	2	5	1	2	2	1	3	4	2	1	1	1	1	3	1	2	2	2	3	1	1	2	3	2	2	1	1	2	2
10500	-472.495771640208034	-479.351259591167434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699459846729220	0	1	1	2	3	3	3	3	2	4	4	4	4	5	5	5	5	4	5	6	5	5	7	6	6	5	6	7	6	5	7	7	7	7	7	7	8	8	8	8	8	8	7	8	9	7	9	10	12	10	11	11	13	9	12	12	13	12	14	11	14	14	14	14	15	15	13	15	15	15	14	15	14	16	18	19	16	15	16	14	16	16	17	18	17	17	17	16	17	18	19	18	19	18	19	21	22	0	1	1	1	3	2	2	3	3	6	4	7	8	5	5	10	1	6	11	7	7	13	9	5	26	10	17	17	12	5	12	17	26	17	29	21	33	36	46	29	31	31	25	25	38	20	41	45	39	20	45	48	60	46	45	0	60	20	67	48	50	56	58	58	73	53	48	53	62	58	54	64	49	65	49	66	57	71	70	49	65	70	70	77	70	78	78	70	81	85	78	88	74	87	88	95	96	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	2	2	1	3	3	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	2	1	2	1	3	1	1	2	1	1	3	2	1	2	1	2	2	2	1	2	2	1	2	1	4	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1
11000	-453.480151236410222	-460.335639187369623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653805874819023	0	1	1	2	3	3	3	2	3	4	3	5	4	4	5	5	5	5	5	5	5	5	7	6	6	6	6	7	6	5	7	7	7	7	7	7	8	7	9	8	8	7	9	8	10	8	9	10	10	10	11	11	12	12	12	12	13	12	14	13	14	14	14	14	15	13	15	15	15	15	13	16	14	16	18	16	16	16	16	15	16	17	17	16	17	17	15	17	17	18	19	18	19	19	17	20	23	0	1	1	1	8	4	4	3	3	4	4	7	9	9	9	10	4	10	11	7	7	13	14	14	6	16	17	18	12	13	12	16	16	18	20	29	26	29	46	21	42	21	32	32	41	12	29	12	47	46	47	47	48	49	51	0	53	49	55	48	49	56	54	58	63	52	55	60	62	49	58	64	54	65	72	66	60	71	61	54	54	65	70	68	78	78	58	81	81	78	86	88	75	75	81	95	96	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	1	3	2	3	1	1	2	2	2	2	1	1	1	2	2	2	3	2	2	2	1	1	3	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	3	1	1	2	1	1	1	1	1	3	2
11500	-462.921578096160147	-469.777066047119547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623348061342477	0	1	1	2	3	2	3	3	3	3	3	5	4	5	4	4	3	4	5	5	5	5	7	6	6	6	5	6	6	6	7	7	6	7	7	6	7	8	9	8	6	8	9	8	9	8	8	9	12	10	11	11	12	12	12	12	13	13	14	13	14	14	14	14	15	15	15	15	16	15	14	16	15	16	18	19	16	15	16	16	16	17	16	18	16	17	17	16	17	17	19	18	19	19	19	21	23	0	1	1	1	3	2	4	3	3	6	6	7	9	5	5	10	2	17	11	4	7	13	24	14	16	16	6	18	20	9	20	26	16	28	21	17	33	29	41	31	20	41	44	25	20	12	31	12	46	46	45	48	48	50	39	0	53	54	55	53	47	56	54	58	49	52	55	60	62	39	58	64	39	65	83	52	60	61	70	65	73	70	65	77	78	78	78	73	73	85	86	88	81	87	92	95	96	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	2	2	2	2	1	3	1	1	2	1	2	2	1	2	2	1	1	2	1	2	2	2	1	1	3	1	2	2	2	1	3	1	1	1	1	1	4	2	2	1	3	1	2	2	2	5	1	2	4	1	1	4	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2
12000	-488.284306390134645	-495.139794341094046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634346576981394	0	1	1	2	3	3	3	2	3	4	4	5	3	4	5	5	4	5	5	5	5	5	5	6	5	6	6	6	6	6	6	7	7	7	7	7	6	8	9	8	8	8	6	8	9	9	7	10	13	10	9	11	10	12	12	12	13	13	14	13	14	13	11	11	15	15	15	14	16	15	15	15	14	16	18	19	16	15	16	16	15	14	17	18	17	17	16	17	17	18	18	18	18	19	19	21	23	0	1	1	2	8	4	2	3	3	6	6	7	8	3	9	17	4	10	11	7	4	13	8	14	17	25	10	6	7	22	7	16	26	31	29	20	16	36	21	7	12	31	25	26	31	47	21	29	63	47	31	50	20	63	48	0	53	63	55	45	63	56	50	46	73	48	55	60	62	63	54	58	58	65	83	66	68	61	72	70	73	49	87	77	87	78	54	81	73	85	78	88	89	91	81	95	96	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	2	1	3	2	1	1	2	2	2	1	3	2	1	1	1	2	1	1	2	4	2	2	1	1	3	1	2	3	2	3	2	1	2	1	1	1	2	2	2	3	2	1	1	2	1	2	2	1	2	2	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	4	1	3	1	2	1	1	1	3	2	2
12500	-458.644812187171851	-465.500300138131252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564759673192871	-1	1	1	1	3	3	3	2	3	3	4	5	4	4	4	5	5	5	5	6	4	5	7	6	6	6	6	7	6	5	7	7	7	7	7	7	7	8	9	8	8	8	9	8	10	7	9	10	13	10	11	11	12	12	12	12	13	13	14	13	14	14	12	14	16	15	14	13	16	15	15	16	15	14	16	19	15	16	16	16	16	16	14	18	17	17	17	17	17	18	19	18	19	19	19	20	23	0	1	1	1	8	4	4	3	8	2	4	7	9	9	5	6	1	6	11	21	7	13	5	14	17	16	17	16	12	13	10	26	27	17	17	12	25	29	46	31	31	12	44	33	12	12	41	31	63	46	45	48	45	39	45	0	53	39	55	53	58	56	46	49	74	52	55	52	62	50	58	63	74	58	58	66	68	70	70	70	73	70	54	77	78	78	78	73	81	85	86	88	88	86	88	81	81	1	2	2	2	1	2	2	1	1	2	2	2	1	1	1	2	4	2	1	1	1	1	3	2	1	1	1	2	1	1	3	1	1	1	2	2	1	2	2	1	1	3	1	1	4	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	3	1	2	3	2	2	1	3	2	3	1	1	3	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	4
13000	-480.113998462173754	-486.969486413133154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652573346527919	0	1	1	2	2	3	3	3	3	4	4	5	4	5	5	4	2	3	5	6	5	5	7	6	6	5	6	4	6	6	6	7	6	7	7	7	7	8	9	8	5	7	9	8	10	8	8	10	12	10	11	11	13	10	11	11	13	12	14	13	14	13	14	14	16	15	15	15	16	14	15	16	14	13	18	18	16	15	16	15	15	16	15	17	17	16	17	16	17	18	19	18	17	18	19	20	23	0	1	1	2	3	17	17	3	5	4	6	10	8	8	9	17	1	17	11	12	7	13	24	14	26	16	10	18	12	13	41	33	26	28	29	41	25	29	47	31	7	41	26	25	12	20	31	38	54	39	45	48	52	41	46	0	48	54	55	48	50	56	58	58	73	57	55	60	62	49	64	61	74	46	83	66	53	58	61	61	74	64	61	77	86	63	86	81	58	85	87	88	65	78	92	95	96	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	3	2	3	2	2	1	2	1	1	1	1	2	2	1	2	2	2	2	3	2	2	1	2	2	2	2	3	1	1	1	1	2	2	1	1	3	2	1	2	1	1	1	1	2	1	1	4	1	2	2	1	2	1	1	2
13500	-442.411078663826231	-449.266566614785631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665920422114967	0	1	1	2	2	3	2	3	2	4	4	5	4	5	5	4	5	5	5	6	4	5	7	6	6	6	6	6	6	5	7	7	7	7	7	7	8	8	9	7	8	7	6	5	10	9	9	10	12	10	11	11	12	12	12	12	11	13	14	14	14	13	14	14	16	15	15	15	16	14	15	15	15	15	18	18	16	15	16	16	16	17	16	18	16	17	17	17	17	18	17	18	17	19	18	19	23	0	1	1	2	3	4	2	3	3	6	6	21	8	9	8	6	10	6	11	12	7	13	14	14	16	17	44	18	21	13	21	26	16	28	21	20	25	35	42	7	31	12	16	1	39	40	41	47	46	47	45	48	42	46	45	0	48	47	55	53	49	56	49	54	70	52	55	60	62	49	63	64	63	70	86	66	68	61	72	73	73	83	49	77	78	78	78	83	81	87	78	88	70	87	65	95	96	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	3	1	2	2	3	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	2	2	1	2	2	2	3	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	2	1	1	1	2	1	2	1	2	1	2
