step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-268.380095395965043	-277.430938776416383	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985400805941367	2	1	3	3	4	4	5	6	4	2	5	6	5	7	6	6	7	10	6	6	7	6	4	13	8	7	8	7	7	8	9	6	6	8	10	7	12	9	8	9	8	7	7	12	10	10	5	8	10	9	9	7	7	9	10	12	9	10	12	10	7	8	10	10	11	10	11	5	11	9	5	13	12	9	12	8	14	11	11	11	12	11	11	12	11	14	12	7	12	15	13	13	2	0	2	1	1	10	1	47	4	2	10	11	9	19	6	68	19	17	5	68	32	5	10	83	33	32	26	71	20	28	52	71	23	12	29	19	60	36	20	14	88	22	19	64	39	43	2	8	57	68	43	7	47	14	74	54	53	52	55	88	19	28	62	68	57	70	70	10	63	33	9	35	63	41	35	7	64	53	19	30	58	39	40	28	57	64	49	12	79	54	51	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-262.069269642081281	-271.120113022532621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998659777516342	3	0	4	2	2	3	3	5	4	4	6	5	5	7	5	6	8	11	5	5	7	6	8	13	8	7	7	7	7	5	8	6	3	8	9	8	9	10	11	8	7	8	8	11	9	9	9	8	10	8	8	6	8	8	9	12	8	10	11	10	10	11	9	7	12	11	13	11	10	11	9	13	15	11	12	8	14	10	9	11	13	12	11	12	8	14	8	9	10	17	14	15	5	0	4	2	2	2	5	3	33	5	12	7	6	19	10	2	13	88	3	7	11	12	22	62	27	8	22	20	13	6	26	3	5	16	27	3	64	42	45	8	13	21	11	35	36	28	25	9	46	21	32	1	52	64	31	69	52	53	12	45	63	58	13	22	34	55	83	60	54	47	36	63	75	45	78	22	44	85	42	22	88	87	40	60	16	50	27	87	76	91	61	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-264.394305556530185	-273.445148936981525	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999406239051590	2	0	6	2	4	3	4	6	4	2	5	4	1	7	4	4	8	8	6	5	6	6	7	11	8	9	7	7	4	8	9	6	8	8	7	8	9	8	10	9	8	8	4	12	8	7	9	4	10	6	10	7	9	8	10	12	9	10	10	9	8	8	11	10	11	11	5	11	11	10	10	13	14	10	13	10	13	13	9	12	13	11	11	13	10	14	12	11	12	15	15	12	13	0	9	13	1	1	1	1	13	13	7	1	2	8	2	6	67	14	15	6	48	48	21	57	32	35	8	11	10	22	21	10	35	7	29	8	27	10	79	45	22	32	6	17	35	5	14	6	61	16	60	21	62	9	26	65	21	37	61	33	14	50	61	52	8	76	6	39	31	53	60	58	89	53	64	37	92	69	42	66	76	51	47	68	34	57	61	32	85	81	75	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-274.635964410109864	-283.686807790561204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985215831297535	3	1	5	2	4	3	3	7	4	4	3	6	6	6	6	6	6	10	6	4	5	4	8	12	8	7	8	5	6	7	8	6	7	7	10	8	9	7	9	8	9	8	7	11	8	9	7	8	11	9	8	9	10	9	9	13	7	8	12	8	9	10	10	10	10	11	11	12	10	5	9	14	15	9	12	10	11	13	12	12	9	10	6	9	13	11	10	8	14	14	16	14	4	0	4	2	4	2	2	13	4	6	2	20	11	70	4	22	11	55	1	4	6	4	17	50	83	12	33	11	11	13	12	21	28	32	57	10	60	20	15	33	33	3	83	41	70	58	70	43	18	27	15	22	51	32	27	69	14	14	30	34	17	51	45	84	48	63	58	37	50	20	31	68	87	26	61	12	48	71	77	49	47	33	22	58	31	64	28	14	80	67	62	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-285.880517276800617	-294.931360657251957	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999421240650060	2	1	5	3	5	2	4	5	5	3	6	5	5	7	6	5	6	11	7	6	7	6	6	8	9	8	7	6	6	8	7	7	8	7	10	7	12	7	5	3	8	7	8	13	10	10	9	4	10	4	8	9	10	6	7	13	9	11	12	9	9	11	11	8	8	11	8	9	9	10	9	12	14	11	11	6	12	13	11	12	13	9	12	10	13	12	14	11	8	16	16	10	2	0	10	6	40	2	40	6	4	2	48	48	40	54	6	40	4	35	1	48	8	12	50	23	8	11	13	9	8	29	48	9	32	76	47	40	17	23	48	6	55	2	29	68	43	26	76	1	15	6	27	34	69	8	29	58	26	51	24	41	31	21	41	20	76	32	55	11	48	15	51	46	63	60	33	40	36	70	61	63	89	31	51	32	62	69	62	70	29	73	87	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-275.519492820740311	-284.570336201191651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995145168487399	3	-1	5	2	3	4	4	6	2	1	4	4	5	5	6	5	8	12	5	6	8	6	8	10	8	8	6	6	6	8	7	8	7	7	10	8	11	8	10	7	9	9	9	12	6	6	7	6	11	8	10	9	9	9	10	12	9	10	10	9	7	9	9	9	10	11	8	11	11	11	9	14	13	11	11	11	6	10	12	13	10	10	11	13	9	11	14	12	9	11	14	13	4	0	12	10	10	9	9	12	10	2	1	1	9	12	6	5	19	65	10	13	47	4	5	54	34	33	9	3	3	77	3	16	77	22	15	12	60	46	89	28	26	50	26	66	13	14	7	5	39	13	30	26	46	21	21	68	15	33	57	47	10	27	8	27	25	54	27	43	89	51	13	56	39	78	53	52	19	16	90	56	57	71	53	37	22	53	73	59	21	71	37	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-267.313921474681763	-276.364764855133103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999633467790373	2	0	3	3	5	3	4	4	5	4	6	2	1	7	5	5	7	12	6	6	7	5	7	11	8	7	6	4	6	4	9	7	5	6	10	8	11	10	9	8	5	7	6	13	10	9	8	8	9	7	10	9	10	8	10	9	10	10	12	10	7	10	9	8	9	11	11	12	12	8	11	13	14	11	10	11	13	10	12	13	9	11	10	13	9	12	8	11	12	15	14	13	2	0	2	2	4	2	4	1	3	12	7	2	2	7	28	28	27	35	33	28	19	3	22	45	41	16	5	4	41	12	70	41	8	15	70	17	39	48	33	10	30	41	15	57	63	26	5	16	61	9	46	32	25	41	26	26	42	54	55	40	27	14	87	9	17	50	75	37	78	17	38	70	71	52	48	53	79	7	82	53	19	85	48	38	70	64	11	70	51	44	66	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-276.686206793388010	-285.737050173839350	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996587179109042	3	0	6	1	3	2	2	7	4	3	6	5	6	8	5	6	6	11	6	3	8	5	7	8	8	8	7	6	5	8	7	8	6	8	9	9	10	6	11	7	7	7	9	12	9	5	8	7	10	9	8	10	6	8	10	11	10	11	10	4	9	8	9	9	11	5	12	9	9	10	8	14	10	10	13	11	11	12	13	12	6	10	12	10	8	11	13	11	14	17	13	14	6	0	9	2	7	2	2	29	7	7	5	10	22	53	60	29	22	32	20	7	81	60	28	8	17	33	38	60	4	31	13	48	20	8	24	21	63	1	49	46	22	10	51	84	40	2	3	60	21	33	48	36	22	31	11	21	35	61	36	5	15	13	54	11	43	6	73	13	41	30	20	39	47	25	55	21	61	52	49	21	46	21	88	51	31	45	86	69	58	75	18	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-270.656942128098876	-279.707785508550216	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998216531480613	3	-1	3	1	4	4	2	5	5	3	6	3	5	6	6	5	7	12	6	6	7	3	4	13	7	9	6	4	7	8	8	7	6	7	7	8	11	9	11	6	9	8	7	9	9	7	8	6	9	8	10	9	7	5	9	12	10	8	10	9	9	10	8	10	11	8	13	12	11	10	10	9	14	12	12	9	6	11	12	12	11	11	11	11	10	14	14	10	12	15	14	14	4	0	7	2	4	3	4	4	23	4	16	4	23	13	8	3	9	78	8	23	20	7	12	68	8	31	1	3	23	32	21	19	13	19	54	35	76	25	64	28	48	34	40	66	15	77	21	7	29	14	40	66	33	1	11	78	21	13	14	53	46	52	40	30	26	27	70	82	64	21	41	46	38	57	57	33	13	45	57	64	61	38	17	41	9	29	56	55	60	74	70	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-289.057583748774164	-298.108427129225504	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963127262981028	2	0	5	3	4	3	4	2	3	3	6	2	6	7	5	4	7	12	7	4	8	6	7	12	7	9	8	6	5	8	6	6	4	6	8	7	12	8	10	9	8	9	8	13	9	10	8	8	11	8	7	9	10	9	9	9	10	10	12	9	8	5	10	11	11	11	12	11	11	10	8	14	15	10	10	10	11	9	12	12	9	9	12	9	13	13	12	9	13	10	16	10	2	0	12	1	2	8	2	2	12	8	1	2	16	20	16	4	2	71	12	4	34	3	15	15	31	23	32	5	9	28	2	20	6	15	5	33	42	5	56	27	62	32	3	40	41	38	19	34	41	51	22	19	48	71	71	25	50	47	58	23	34	4	25	61	36	55	27	75	54	48	51	89	65	25	23	47	88	28	56	38	25	31	81	27	35	38	88	22	76	25	72	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-261.746303157868340	-270.797146538319680	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988011374698839	2	0	5	2	3	3	5	7	4	4	5	5	6	5	6	4	7	11	7	5	8	6	8	13	8	8	8	5	7	8	8	6	7	7	9	8	11	9	10	7	9	9	7	12	6	5	8	5	6	10	8	10	8	9	8	11	9	10	9	10	9	7	10	9	9	11	11	10	9	11	8	9	12	10	12	11	14	12	12	11	10	12	12	12	13	9	13	13	10	11	14	16	2	0	5	2	1	1	6	46	6	1	5	10	9	6	48	1	10	63	32	10	48	9	22	58	15	49	5	9	46	11	3	11	32	49	34	32	71	15	47	20	49	46	7	39	5	5	14	16	3	25	19	31	29	43	34	34	21	72	53	55	20	49	55	49	27	43	21	36	17	63	40	22	76	86	66	31	78	66	89	81	57	89	81	74	75	43	67	60	65	89	83	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-269.468138950547996	-278.518982330999336	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994401397345956	3	0	5	3	5	2	4	6	3	4	6	6	5	8	5	5	6	10	7	6	6	6	7	12	8	9	7	4	7	8	8	1	8	8	9	8	12	7	8	8	9	8	9	11	5	10	9	7	10	9	9	6	8	8	8	12	10	11	10	10	9	10	11	7	10	12	13	10	12	10	10	12	10	12	10	6	12	11	13	11	8	10	12	13	12	14	13	10	13	14	9	13	2	0	9	32	7	32	9	10	32	2	5	5	9	22	1	28	9	40	5	28	45	5	8	59	11	23	8	9	76	8	1	2	52	3	31	9	62	52	27	76	27	17	5	49	9	30	53	12	55	54	22	10	38	11	12	71	38	68	43	27	40	50	60	9	50	63	30	30	88	40	38	26	61	49	35	3	71	91	46	30	12	27	70	77	58	26	57	52	59	59	54	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-267.894615305606578	-276.945458686057918	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999649196602157	2	0	4	3	5	1	5	7	5	4	5	6	6	2	5	5	8	11	7	4	7	3	7	12	8	9	7	6	7	6	9	8	7	7	8	9	11	10	11	7	8	8	9	13	9	8	6	8	11	5	8	9	4	9	10	12	8	11	11	10	10	8	8	9	10	10	10	10	4	9	10	10	14	11	13	9	14	10	7	12	11	11	12	10	13	15	12	12	12	15	13	15	6	0	1	6	20	2	14	30	22	22	69	20	7	2	69	4	15	64	10	22	7	6	10	27	33	28	28	16	16	16	29	4	14	9	21	79	66	64	26	30	13	12	9	81	79	69	5	4	71	4	13	40	1	19	26	82	47	61	64	54	31	29	47	51	62	48	43	41	1	27	62	63	84	71	58	34	87	57	10	39	41	65	81	46	82	44	59	61	16	72	78	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-259.994093533234093	-269.044936913685433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999867983761596	2	1	5	3	3	3	4	6	5	3	5	6	5	6	5	4	7	12	7	6	6	5	8	11	8	9	8	4	6	7	9	5	7	8	9	9	11	8	11	9	9	9	8	11	8	10	8	8	7	9	9	8	10	9	7	8	10	9	11	6	9	8	10	9	11	9	8	11	11	10	10	11	15	8	12	10	9	11	10	12	9	10	11	12	8	13	13	13	13	15	12	16	2	0	16	2	1	2	10	32	4	2	6	10	28	1	10	10	32	44	9	10	22	10	13	41	49	38	12	10	3	29	27	5	13	60	74	34	50	20	82	27	48	17	19	76	17	54	14	16	20	27	49	60	67	52	9	49	27	20	58	7	60	3	74	17	40	3	12	81	43	40	27	66	75	20	71	42	52	77	66	79	74	23	45	65	30	24	72	85	76	55	31	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-273.626053163155063	-282.676896543606404	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994142625727247	2	0	5	2	4	3	5	7	5	2	6	6	4	7	6	6	7	11	7	5	7	6	3	12	7	8	8	3	6	7	6	7	7	5	10	7	11	10	11	8	9	8	8	7	10	9	6	8	10	10	9	9	10	5	10	9	8	9	11	10	9	10	10	9	11	11	11	11	6	10	7	14	9	11	9	10	11	9	12	13	13	9	11	11	8	14	13	8	11	15	14	15	2	0	23	2	28	1	4	3	23	2	5	23	1	3	5	7	34	55	54	10	69	23	1	88	6	25	54	10	28	15	23	29	5	28	40	7	75	48	63	29	71	9	28	7	8	69	7	25	58	78	27	88	27	5	57	85	71	12	56	57	42	40	26	17	43	58	49	82	6	71	20	56	17	27	69	2	43	21	46	65	70	48	75	42	31	39	45	34	63	39	83	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-248.157491255957041	-257.208334636408381	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993772857867555	2	1	5	2	5	4	4	6	5	4	5	5	6	7	3	5	8	12	7	5	6	6	8	10	9	9	7	6	4	7	8	8	7	6	6	8	10	9	9	7	8	9	9	12	9	9	8	7	10	8	9	10	8	8	9	12	10	10	12	9	10	10	11	11	12	10	11	12	9	8	9	14	15	11	12	11	11	11	12	13	13	12	10	12	13	13	6	12	12	14	16	15	2	0	4	2	2	2	15	1	29	1	4	1	11	12	2	7	34	74	22	15	11	11	19	25	19	35	34	11	2	5	27	35	11	15	3	7	23	34	19	20	13	47	19	49	8	28	19	5	54	13	40	51	28	33	14	45	55	43	24	19	31	31	46	45	54	36	42	57	70	10	41	79	90	49	26	39	41	60	83	24	79	46	30	78	49	58	15	24	77	44	59	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-256.992406327043000	-266.043249707494340	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993239468029124	2	1	5	3	2	4	5	4	3	3	5	4	6	7	4	5	6	12	3	5	8	6	8	12	8	4	6	6	7	5	9	7	6	8	8	7	10	10	10	8	8	9	7	12	9	8	9	6	10	9	9	9	10	9	10	11	10	10	8	10	7	11	10	5	11	12	11	10	12	10	10	13	14	12	9	9	13	11	11	12	8	10	11	9	13	13	14	13	13	15	15	14	2	0	15	1	2	1	10	4	1	5	10	4	15	19	19	19	1	57	2	8	16	15	3	82	27	19	11	26	16	19	46	7	10	29	43	33	40	51	81	11	33	46	6	58	43	7	16	26	84	43	23	22	31	29	45	60	31	76	7	84	3	42	23	1	14	68	58	46	82	52	14	80	58	52	11	29	75	45	82	57	30	35	53	61	47	53	74	79	78	92	80	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-268.384692555258596	-277.435535935709936	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995585450995370	3	0	5	1	3	2	5	6	4	3	6	6	5	7	4	1	7	9	7	5	5	4	7	10	5	8	6	6	7	7	8	7	7	8	9	8	11	9	11	7	6	8	7	13	9	9	3	5	10	8	10	10	8	9	9	10	7	10	9	9	9	9	6	10	12	11	13	12	12	7	10	14	10	9	12	11	11	11	10	12	13	11	8	12	11	14	12	13	14	16	14	15	4	0	10	2	6	4	6	20	47	6	20	6	22	7	47	2	3	83	9	1	6	6	48	59	1	14	21	13	28	25	63	9	27	32	83	28	40	40	73	8	7	11	13	75	33	14	16	9	12	40	70	12	30	32	70	36	13	33	17	28	29	36	20	36	73	60	84	85	76	63	12	39	46	30	60	79	50	54	32	49	69	52	40	52	7	80	11	76	67	18	74	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-266.263125551002474	-275.313968931453815	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991480117556954	3	0	6	1	4	3	5	7	4	3	3	6	5	7	4	5	6	7	5	6	7	5	6	9	8	6	8	5	6	8	8	6	7	8	9	8	10	10	7	8	7	9	9	12	8	10	9	8	9	9	10	10	8	7	9	10	9	10	11	7	7	9	10	10	11	12	12	12	12	10	10	13	12	11	12	11	13	10	12	12	13	11	10	11	14	14	10	13	8	12	15	9	2	0	1	2	11	2	5	17	6	2	2	9	9	5	10	6	28	7	9	5	19	10	7	34	21	6	23	6	16	14	3	10	7	3	14	16	47	14	13	9	19	39	3	87	32	31	30	7	17	48	32	34	17	7	61	48	33	48	50	23	19	21	35	21	40	51	51	78	24	8	55	25	70	34	71	43	59	41	78	31	39	42	48	63	3	77	19	82	23	19	68	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
