"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"e3eb1a7b59","zuper",92,0.544444444444444,0.512362637362637,1.02866847826087,NA,1,1,0.010632426669557
