step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-261.474630536752329	-270.525473917203669	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998459136885596	0	2	3	4	4	8	6	10	12	9	11	9	9	10	7	10	10	10	10	9	9	11	8	11	10	14	12	9	7	7	10	13	8	12	13	9	12	12	12	13	12	12	13	14	12	14	14	11	14	12	12	14	15	11	10	11	14	16	15	13	14	13	10	13	14	15	12	12	12	14	16	17	15	18	17	18	17	17	18	19	21	16	0	1	2	3	3	3	4	12	16	29	13	23	15	10	4	33	28	30	23	4	30	20	29	6	21	12	56	15	4	5	28	63	30	14	11	15	29	22	8	63	16	19	55	24	24	9	60	36	23	14	54	34	39	28	21	8	64	47	60	14	22	69	12	69	56	35	8	17	31	45	49	35	35	58	46	82	45	35	41	44	77	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-243.382576017984746	-252.433419398436087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995612394730113	0	2	5	5	7	8	8	9	12	10	10	9	8	10	8	11	9	10	9	6	9	11	7	10	9	15	11	7	10	11	12	13	11	9	13	12	15	10	12	13	11	12	13	15	12	11	15	12	15	12	14	14	15	9	13	12	15	16	16	14	17	14	16	14	15	15	16	14	16	13	20	14	15	18	16	14	16	22	17	18	19	18	0	1	2	2	4	28	5	7	30	23	4	23	28	7	28	54	13	13	6	2	3	13	4	13	28	31	11	3	6	13	11	48	29	15	42	46	27	21	34	29	12	7	25	51	41	7	6	24	48	30	10	55	51	7	14	18	72	62	76	36	57	33	53	38	46	35	51	48	65	22	65	39	9	62	76	39	66	71	77	65	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-253.389997919777670	-262.440841300229010	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967549446825314	0	3	5	1	4	6	7	9	12	9	10	6	8	8	10	11	11	8	9	10	9	8	7	12	12	14	11	10	12	11	8	11	12	12	12	11	15	12	12	12	10	15	9	16	13	14	10	10	12	11	14	10	14	13	11	12	14	17	14	13	18	14	16	14	16	16	16	15	15	14	20	12	15	14	14	20	18	22	15	25	14	17	0	1	2	1	4	5	2	7	20	23	7	2	12	7	31	20	21	12	7	43	31	12	12	32	30	32	15	13	17	20	6	19	11	52	47	8	62	32	17	23	13	41	7	75	11	29	13	43	11	19	35	23	72	55	10	32	49	11	19	49	67	36	45	52	75	60	79	33	74	56	82	20	59	56	24	63	62	71	40	78	14	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-253.618429613822400	-262.669272994273740	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979814802096291	1	3	3	5	7	7	9	10	12	7	10	10	9	9	8	6	11	10	11	7	10	9	6	11	12	14	10	10	10	12	12	14	11	8	11	11	16	12	11	12	12	14	13	14	13	14	12	11	13	12	14	12	13	13	13	12	9	15	15	12	16	12	14	13	15	16	15	14	14	15	18	17	15	16	15	21	18	17	17	17	19	19	0	1	1	3	4	4	20	23	21	16	13	14	15	20	23	4	8	22	28	2	20	10	3	14	21	8	5	57	5	29	57	40	5	1	29	57	44	48	20	28	17	50	41	62	35	38	48	15	25	13	52	36	29	38	48	17	6	46	46	8	52	10	19	35	54	75	68	60	52	29	72	38	21	26	49	77	69	59	44	59	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-261.203149519608360	-270.253992900059700	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999722172525356	1	3	5	5	7	8	7	10	12	8	10	9	9	6	8	10	11	10	11	9	9	11	8	10	8	15	10	10	12	13	10	14	12	12	10	12	15	11	10	13	11	13	8	16	13	14	14	8	15	9	12	14	15	11	14	14	14	16	14	15	17	14	14	12	17	9	16	16	15	17	19	18	12	19	14	17	10	21	17	25	20	16	0	1	1	1	3	14	2	20	13	3	25	6	6	4	7	15	25	5	43	10	23	11	7	10	5	16	43	10	28	33	6	9	24	11	15	25	17	8	12	54	21	54	14	56	12	41	11	1	51	43	18	73	75	21	13	31	34	64	48	35	47	17	27	16	53	48	26	49	45	47	61	65	77	35	64	63	10	71	30	78	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-256.909478783284442	-265.960322163735782	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998679534125306	1	3	4	5	6	8	7	9	11	9	10	10	9	10	8	10	10	9	10	8	10	9	8	12	11	16	11	10	11	11	7	7	11	10	13	11	14	7	13	11	9	14	12	15	11	13	12	12	14	11	13	14	11	13	13	10	13	15	15	12	17	14	15	15	12	14	16	14	15	15	19	16	13	17	14	18	13	21	19	24	21	17	0	1	1	3	3	3	5	23	20	7	10	10	31	20	7	5	32	31	32	7	18	4	5	6	10	29	10	23	8	21	4	4	12	20	45	11	8	3	27	23	7	3	13	43	13	36	22	28	53	18	29	47	56	9	53	15	25	21	68	34	55	54	14	42	36	77	62	45	42	55	26	52	53	70	35	16	19	67	76	78	62	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-251.048491494678956	-260.099334875130296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997396118710788	0	2	5	5	7	6	8	10	8	10	11	8	8	9	9	11	9	10	11	4	9	10	9	11	7	14	10	10	11	12	12	13	11	12	12	11	15	12	12	14	12	15	12	15	12	13	13	13	12	9	13	15	14	14	13	9	13	15	16	13	14	14	16	14	16	14	17	10	15	17	19	17	13	16	14	18	18	19	16	20	17	18	0	1	2	1	6	20	5	12	3	9	13	6	5	12	3	17	6	15	5	2	4	25	13	15	3	55	7	15	28	56	29	30	8	56	27	21	30	14	11	39	68	41	10	10	14	30	22	16	24	13	33	73	28	28	10	13	24	40	34	16	34	35	69	17	49	45	53	12	43	38	74	35	29	33	30	79	81	44	75	77	42	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-251.738942276346677	-260.789785656798017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992276851518987	1	3	4	3	7	7	7	6	11	10	11	9	9	8	8	10	9	5	8	10	9	9	10	8	11	15	10	9	11	12	11	13	12	13	11	12	15	10	11	13	12	12	12	14	11	13	15	11	14	12	12	13	15	13	13	11	12	15	13	13	16	12	14	15	11	13	16	16	12	17	16	17	15	17	16	21	18	20	16	27	20	17	0	1	4	1	8	3	3	2	20	13	28	15	5	3	8	19	7	3	8	17	5	7	12	5	10	40	5	7	24	24	28	62	27	9	12	56	57	15	10	31	28	28	25	20	13	33	43	24	38	27	9	25	27	65	45	10	5	33	51	36	49	35	41	45	10	35	73	52	19	64	49	53	25	29	29	81	75	58	44	75	68	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-251.701318894099586	-260.752162274550926	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984177157128280	0	1	4	4	6	7	8	7	11	5	10	9	9	9	9	10	11	10	10	8	8	8	7	12	10	15	12	11	8	13	11	11	11	12	13	12	12	12	12	11	11	14	9	15	9	13	15	12	12	11	12	12	14	14	13	14	12	17	16	13	17	13	13	15	15	15	13	15	15	15	17	17	15	18	9	18	16	17	19	26	21	16	0	1	1	2	10	10	5	5	14	4	22	8	8	8	8	22	29	6	7	5	23	10	5	11	14	50	16	19	5	31	12	16	16	43	28	9	7	28	12	43	45	60	6	62	5	31	55	12	25	45	50	33	45	31	11	55	11	36	62	40	49	50	40	31	35	60	45	35	37	53	59	70	37	24	6	59	46	82	71	78	77	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-244.681813329007042	-253.732656709458382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.947631747642957	1	2	4	4	6	8	9	10	7	8	9	10	7	9	9	9	11	10	8	9	10	10	7	12	11	15	11	10	12	13	10	11	11	11	12	12	16	11	12	13	12	14	14	13	11	13	15	11	15	12	13	15	12	11	13	12	15	14	16	14	18	13	15	14	16	13	16	14	14	16	19	18	15	18	13	20	18	16	18	18	20	17	0	1	1	2	1	13	13	9	5	9	13	6	5	6	5	19	15	13	5	10	3	10	5	25	6	44	16	14	16	16	19	11	11	14	28	5	68	21	21	33	33	50	51	27	7	12	35	14	62	7	48	21	54	20	17	32	69	39	56	25	26	34	40	48	35	24	55	36	30	60	72	62	42	65	35	66	63	56	52	59	61	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-244.339856868889399	-253.390700249340739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997730244387826	1	2	4	3	7	8	7	9	12	9	10	10	8	6	10	11	11	9	10	10	9	11	9	12	12	13	8	10	11	12	11	13	12	13	13	11	13	11	13	14	9	16	12	16	12	11	13	11	14	13	12	14	13	14	13	13	15	16	12	14	18	14	14	13	17	12	16	14	14	17	19	11	15	15	16	18	17	20	11	23	19	18	0	1	2	1	4	5	3	7	72	13	13	6	7	2	13	20	23	6	13	7	7	27	6	36	72	24	14	18	18	79	11	16	15	22	30	13	16	27	43	50	3	35	22	63	36	41	79	10	26	30	19	64	51	37	22	66	40	62	28	16	67	27	43	30	52	17	46	53	55	37	44	6	30	62	29	70	25	57	23	82	60	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-276.929145282490538	-285.979988662941878	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985884039750153	1	3	5	3	7	7	8	10	12	8	11	10	8	9	10	11	11	9	8	10	9	8	9	11	12	15	9	8	10	13	11	10	7	9	7	12	14	12	13	12	7	14	13	14	12	14	13	10	14	11	10	14	14	12	12	12	13	16	14	13	16	12	11	14	15	12	12	10	15	15	16	16	15	18	12	13	16	20	19	25	18	18	0	1	1	1	3	2	3	13	23	3	51	33	35	28	27	27	34	19	2	7	7	1	13	8	32	37	6	33	5	63	21	21	4	19	2	14	43	5	14	50	3	67	50	55	50	36	10	23	12	15	21	43	54	20	28	68	32	62	75	55	26	14	6	25	54	23	63	5	47	39	53	51	55	30	34	25	53	52	71	79	26	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-254.961254863201532	-264.012098243652872	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999330477369999	1	3	2	5	5	8	5	8	11	9	10	8	6	10	7	8	10	9	9	9	6	11	9	12	10	15	7	10	9	10	12	12	11	12	12	11	16	10	11	14	11	13	13	16	12	12	15	13	15	13	14	11	15	13	12	13	15	16	14	15	18	14	16	7	14	14	17	13	17	16	20	16	15	16	13	21	17	20	18	25	20	19	0	3	1	3	2	64	2	21	18	15	8	27	5	6	4	64	23	16	27	12	3	28	27	39	23	51	13	20	15	8	14	29	10	8	13	25	75	16	18	54	14	38	24	46	39	4	55	11	42	52	68	18	38	39	10	27	9	46	41	34	63	28	54	7	11	55	42	55	57	26	82	43	52	40	9	37	60	40	63	76	44	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-251.926094643530860	-260.976938023982200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992300661946522	0	3	4	4	5	7	8	10	10	7	9	9	8	9	9	10	11	9	11	10	10	8	8	11	10	15	10	11	12	13	11	13	12	13	12	10	11	11	10	13	10	15	13	13	12	13	14	13	14	13	13	14	14	9	11	13	14	17	16	13	15	12	14	14	16	13	16	12	16	13	18	10	15	19	17	15	16	22	17	24	20	15	0	1	2	2	2	5	1	15	7	5	13	7	3	7	10	11	8	22	72	13	12	5	6	54	15	40	7	23	38	31	2	45	41	36	72	12	8	8	15	68	10	40	28	31	18	35	33	25	19	72	9	43	66	13	6	17	60	28	64	37	56	24	50	44	52	54	52	31	60	15	47	23	47	79	59	68	33	81	65	79	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-250.106545928365051	-259.157389308816391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968380119792641	1	3	5	4	6	8	8	9	11	6	10	8	7	10	10	10	11	6	11	10	9	10	9	12	12	13	11	11	11	9	11	13	11	12	12	11	15	7	13	14	12	16	13	12	11	11	14	12	12	12	13	11	12	13	13	14	15	13	15	14	17	14	14	14	16	15	14	16	12	15	18	16	16	18	15	19	19	21	16	22	20	17	0	1	2	1	4	5	18	12	15	2	12	18	3	21	13	12	20	4	6	23	5	12	5	14	29	15	20	6	23	5	22	9	5	52	28	23	15	18	41	24	15	56	9	17	21	14	19	16	30	12	14	16	6	13	28	22	60	17	58	53	16	32	11	48	69	54	48	57	16	49	82	50	40	57	43	64	60	66	60	73	75	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-257.153034431676190	-266.203877812127530	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995498781592176	1	3	5	5	6	7	8	9	11	10	11	10	7	10	8	10	9	10	11	10	9	11	7	12	9	14	11	10	10	11	10	13	8	13	12	11	13	11	13	14	10	13	11	16	13	12	14	10	12	12	12	15	15	11	14	14	10	16	15	11	17	13	15	14	16	13	14	14	16	14	17	17	14	18	16	18	18	22	18	25	20	17	0	1	1	2	3	3	23	13	29	7	16	23	5	23	23	15	15	33	48	33	6	31	5	9	15	49	41	15	33	18	4	46	5	16	43	28	33	57	57	11	8	20	57	17	11	28	48	25	28	4	29	22	32	16	37	24	7	24	62	12	69	12	9	42	49	46	50	29	26	6	59	51	32	55	39	82	55	69	72	64	45	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-246.095672429020794	-255.146515809472135	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980662299166937	1	3	5	3	2	7	8	9	11	10	10	9	7	9	9	10	8	10	8	10	9	7	6	12	9	15	12	10	10	12	12	14	12	13	13	10	15	11	12	14	11	15	13	15	12	12	14	12	14	13	13	15	15	13	12	13	14	16	16	11	18	11	14	14	16	15	17	15	15	17	17	18	13	17	14	14	17	22	18	27	20	19	0	5	4	5	1	1	13	22	17	19	17	3	4	17	22	12	3	13	23	15	22	23	2	8	3	54	62	14	15	10	38	56	11	12	9	22	73	16	29	31	18	31	60	45	36	17	54	41	60	33	60	51	63	38	21	9	54	49	45	11	77	19	54	43	47	49	35	64	18	50	69	26	36	44	56	9	47	72	42	82	56	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-243.591491321057475	-252.642334701508815	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985331993343431	0	3	5	4	6	7	8	10	12	9	9	7	8	9	10	10	11	10	9	10	9	11	9	10	12	15	10	10	11	12	11	13	12	10	12	10	15	10	13	8	11	11	13	14	13	8	14	12	12	11	14	15	12	13	13	14	13	14	14	14	16	13	16	15	17	16	17	15	17	17	19	18	12	16	16	21	18	22	15	24	18	16	0	1	2	2	4	4	5	13	16	12	12	3	5	5	6	23	11	6	7	40	40	8	13	21	17	41	10	23	24	42	23	18	27	40	3	40	30	40	27	5	15	38	53	62	38	5	24	34	31	27	29	51	23	13	33	43	25	30	57	39	56	30	17	59	34	47	37	45	57	79	52	67	28	48	32	69	58	77	36	76	75	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-237.007376153192979	-246.058219533644319	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994354897686723	1	2	4	5	7	8	7	10	11	10	10	9	9	9	8	11	10	10	10	9	8	9	10	7	5	12	12	11	11	13	12	12	10	13	13	11	14	11	12	12	11	13	14	16	10	8	14	10	12	11	14	14	15	9	14	13	15	15	15	13	17	14	15	15	17	14	16	15	15	16	18	14	15	18	17	20	16	20	13	25	19	19	0	1	2	2	4	7	3	54	18	12	22	5	7	7	5	17	13	20	15	6	25	7	22	4	3	45	9	12	13	16	33	13	12	19	40	14	35	19	50	8	22	9	27	63	25	25	41	5	45	18	17	6	60	24	34	17	34	32	42	27	58	39	30	30	34	39	52	60	27	58	66	34	47	43	51	71	63	81	38	78	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-236.841032407286377	-245.891875787737717	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991331020044765	0	2	4	5	7	7	8	8	11	9	9	9	8	10	9	11	11	9	10	9	10	11	10	11	10	15	11	10	7	11	12	9	11	10	11	11	15	11	12	9	11	14	13	14	11	13	14	13	15	12	14	14	14	11	12	13	14	16	13	14	18	13	15	14	15	15	16	16	16	15	19	14	13	17	16	19	17	15	15	17	19	19	0	1	2	3	4	3	29	6	10	5	3	8	5	29	6	13	25	6	11	7	29	20	20	7	13	73	25	10	4	40	25	5	23	11	11	20	62	12	36	13	12	40	54	54	32	55	9	33	54	7	73	16	22	11	17	34	45	42	27	73	58	40	73	27	56	27	39	72	60	46	77	62	34	62	51	67	70	54	73	75	68	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-242.524093514458428	-251.574936894909769	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997972895051159	0	3	5	4	6	8	6	9	11	8	11	9	6	10	10	11	8	8	8	9	10	10	10	12	9	15	11	9	11	12	8	12	12	13	10	11	11	11	12	12	9	16	11	14	13	6	14	11	14	13	13	13	14	12	13	13	14	16	15	14	17	13	15	11	17	15	16	15	14	12	19	18	15	15	17	20	15	21	16	21	14	16	0	1	4	2	2	46	3	19	17	13	18	6	4	31	19	23	13	7	5	6	25	19	28	35	10	57	28	31	35	29	13	14	37	11	25	21	21	22	12	64	13	49	20	43	24	3	45	25	56	14	43	11	43	35	17	11	10	51	56	30	74	29	30	22	67	34	45	34	34	35	79	58	49	33	66	69	11	76	39	76	11	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-231.204560130514125	-240.255403510965465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994437760238643	1	2	4	4	6	7	8	10	12	10	8	9	7	10	10	9	11	6	10	10	9	10	10	11	12	15	12	11	9	13	11	12	12	11	12	9	15	12	12	13	11	13	13	15	13	13	15	11	14	12	10	13	12	14	11	13	14	16	15	14	17	13	14	14	16	16	17	11	16	15	18	17	15	19	15	20	14	22	17	19	20	18	0	1	2	2	4	18	4	6	55	36	13	6	4	36	7	11	51	4	13	7	18	29	36	7	20	64	22	16	5	68	36	31	19	10	34	6	30	31	34	53	14	68	50	77	8	19	35	7	35	14	16	23	8	35	11	31	53	57	30	56	27	10	27	56	33	64	47	10	44	38	65	59	52	82	9	67	25	27	49	79	32	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
