step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
24000	-600.378325673771656	-598.977067751812115	-1.401257921959542	0.000090952444312	0.000036321375266	0.399344685462175	0.645503693138528	2	1	3	4	4	5	6	9	9	9	11	10	12	10	13	10	12	11	12	11	15	15	14	15	15	15	13	14	13	14	14	14	15	16	13	16	15	16	17	15	14	16	16	15	18	16	16	16	16	16	14	16	17	17	18	18	19	17	18	17	18	17	17	19	20	17	19	18	18	17	18	18	19	18	21	18	19	18	20	19	22	20	19	22	20	21	19	18	19	20	19	19	21	22	21	20	22	22	21	23	20	23	25	22	22	22	23	25	25	28	29	29	2	0	2	2	2	2	5	4	2	4	10	10	18	9	16	8	14	14	12	8	11	17	15	35	29	13	20	2	10	19	27	17	28	28	11	29	14	28	22	27	13	51	30	28	8	12	18	17	27	44	27	22	22	24	44	46	71	14	34	44	40	47	46	56	15	34	45	52	43	9	28	39	34	70	73	36	39	30	78	69	27	21	33	96	45	73	46	24	49	30	43	69	64	22	80	52	85	85	21	90	72	69	82	64	83	59	36	55	104	94	110	108	1	1	1	1	2	2	1	3	4	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	5	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	3	3	2	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	4	2	1	2	1	1	1	1	2	5	2	1	1	4	1	2	1	1	3	1	1	2	2	1	1	2	3	2	2	3	1	2
24500	-688.129084789778403	-686.614304736477834	-1.514780053300557	0.000126687868988	0.000036075778793	0.284761114711117	0.552875647536920	2	0	4	5	3	2	6	9	8	10	9	11	13	11	13	13	11	13	12	14	14	15	16	15	15	14	15	14	13	15	15	16	13	15	15	15	13	15	14	16	13	16	15	16	18	15	14	16	14	16	16	18	17	18	18	19	19	16	17	18	17	18	17	18	20	17	20	19	19	18	18	16	18	18	21	18	19	20	21	19	20	21	19	22	21	20	19	20	20	18	21	21	21	20	22	20	21	22	19	23	23	23	24	23	24	22	23	25	26	29	30	28	2	0	2	5	2	2	5	2	7	9	2	9	7	11	8	14	8	12	8	10	5	37	7	21	14	41	33	29	10	28	2	29	2	19	26	33	12	39	41	17	14	34	33	43	41	29	12	37	37	13	34	8	20	48	43	12	59	39	41	43	46	29	39	25	46	37	52	45	50	42	58	28	42	19	43	31	17	27	80	31	16	87	35	75	70	34	39	36	44	51	54	87	45	60	94	83	64	68	34	51	73	86	77	78	25	65	35	94	46	109	104	104	1	1	2	1	3	1	1	3	1	1	5	2	4	1	2	1	1	1	2	2	5	2	3	1	2	1	1	1	1	1	7	2	6	2	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	4	1	1	1	3	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	3	4	1	4	1	1	2	4	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	3	2	1	2	2	2	1	4	1	7	2	3	3
25000	-679.240864623592643	-677.860369587366904	-1.380495036225788	0.000146823591658	0.000065290550183	0.444687052302966	0.543936914035425	2	0	3	3	4	5	7	8	8	10	11	10	12	12	13	11	11	12	12	11	15	13	15	14	13	14	15	14	14	13	16	15	15	14	16	16	15	14	16	15	14	17	15	16	18	14	15	16	14	16	15	18	17	16	18	19	19	18	17	18	17	17	18	18	20	17	19	20	20	16	19	17	18	18	20	18	18	20	21	18	20	20	19	22	20	20	19	19	19	21	20	20	21	22	22	19	21	21	20	23	23	22	22	23	23	23	22	27	27	29	30	29	2	0	2	2	4	4	2	3	2	5	2	8	8	7	14	2	10	12	12	8	13	12	20	12	2	19	15	10	22	9	29	15	46	22	26	38	16	8	19	22	13	44	26	38	34	13	38	16	11	43	38	66	8	46	35	73	34	30	49	42	20	17	39	22	73	22	14	9	48	38	22	39	39	54	51	38	22	67	64	29	83	39	26	60	23	14	46	42	51	52	52	63	53	68	70	33	36	16	56	30	102	26	88	71	56	97	91	79	80	86	109	95	2	1	1	2	1	2	3	3	3	4	6	1	1	2	1	6	1	1	1	2	1	2	2	2	5	1	1	2	1	3	1	1	1	1	1	2	1	4	2	1	1	1	1	1	2	1	1	2	2	1	1	1	4	1	1	1	2	2	1	1	3	3	1	2	1	2	4	5	2	1	2	1	1	1	2	2	2	1	1	2	1	1	3	2	3	5	2	1	2	1	1	1	2	1	4	2	2	5	1	6	1	4	1	2	2	1	1	3	5	4	1	5
25500	-710.350140614208044	-708.930353777931600	-1.419786836276434	0.000140309738440	0.000052046001945	0.370936490396405	0.511963965884535	2	1	3	5	5	5	8	8	8	9	11	11	11	10	13	12	12	12	11	13	16	15	16	13	14	14	14	12	14	14	16	14	14	14	15	16	14	14	15	15	14	17	16	15	18	16	17	17	16	16	14	16	16	17	17	18	18	17	16	17	18	17	16	18	21	15	20	20	21	18	19	18	18	18	20	18	19	19	21	19	20	20	17	23	20	20	20	18	18	21	20	19	20	22	21	21	21	22	19	23	22	23	25	22	23	22	22	24	26	29	29	27	2	0	2	1	2	2	5	3	2	5	6	7	7	8	7	8	8	14	14	9	29	16	12	11	28	15	1	12	16	11	33	28	8	16	7	15	20	11	38	27	17	26	30	28	36	66	20	37	30	2	17	24	9	39	37	21	14	38	33	44	40	29	28	38	91	20	26	52	77	60	74	17	33	2	28	49	39	30	42	34	16	20	28	65	76	70	63	66	54	36	72	66	56	77	78	64	54	74	83	90	76	104	64	58	96	61	75	78	68	103	103	79	1	1	2	2	2	2	1	2	3	2	3	1	1	1	3	2	1	1	1	4	1	1	1	1	1	1	6	1	1	2	2	2	3	2	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	6	1	2	3	1	2	2	3	1	1	1	2	1	1	2	1	1	4	3	1	1	1	4	1	7	4	1	2	2	3	3	4	5	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	4	2	1	3	1	2	3	3	2	3
26000	-685.445079731860801	-684.001869354446399	-1.443210377414364	0.000125117502844	0.000042921616673	0.343050458147275	0.504599042716586	2	1	3	4	3	5	5	8	8	6	11	11	13	12	14	12	11	12	12	13	15	14	14	13	12	14	13	15	14	13	15	15	14	14	15	15	15	15	16	14	14	16	15	14	17	16	16	16	15	15	15	18	16	18	19	18	19	18	18	17	18	17	15	19	20	17	16	18	18	18	18	18	19	18	19	17	19	20	21	18	22	20	18	23	20	20	19	20	18	20	20	20	19	22	21	19	22	22	21	23	22	24	24	22	23	22	23	26	26	28	29	29	2	0	2	3	2	5	2	2	10	5	6	10	18	6	13	10	6	8	8	11	13	16	12	10	10	11	11	18	16	12	14	41	9	17	22	20	12	8	28	25	9	30	30	27	11	18	26	12	14	2	30	25	29	44	71	41	39	42	38	36	41	36	22	42	70	49	2	31	45	51	17	50	48	42	36	49	39	60	12	24	46	58	29	46	58	70	63	38	36	43	42	47	89	59	89	21	64	68	64	34	59	75	106	87	62	24	49	90	89	78	58	108	1	1	1	1	1	1	3	3	1	2	3	3	1	3	1	3	4	3	2	1	1	1	1	3	3	1	1	1	1	1	2	1	4	1	1	1	1	5	1	1	3	2	1	1	4	2	1	3	1	7	1	2	1	2	1	1	3	1	2	1	2	1	1	2	1	1	5	2	1	1	3	1	2	2	2	2	2	2	5	3	4	1	2	3	1	1	2	2	1	3	2	1	1	1	2	2	2	3	1	6	2	3	1	1	3	3	4	4	3	5	4	2
26500	-700.556532808383849	-699.171947483324061	-1.384585325059799	0.000096437110560	0.000041843703129	0.433896275879905	0.549594026823621	2	1	3	4	5	5	8	8	8	10	10	12	12	12	14	12	12	10	12	13	16	14	14	14	15	13	14	14	13	14	16	15	14	15	14	16	14	15	15	16	14	16	14	16	19	16	15	15	16	17	15	16	17	17	19	18	19	16	18	17	17	17	17	17	21	17	19	20	20	19	18	17	19	19	17	18	18	20	20	18	22	21	20	23	20	18	20	19	19	20	21	21	21	23	21	20	22	20	19	23	21	23	24	23	24	22	23	25	26	29	31	28	2	0	2	2	2	3	2	5	5	2	8	5	11	10	13	8	10	7	11	13	20	12	7	17	35	19	12	20	2	19	33	27	11	14	13	28	10	12	22	11	2	10	17	30	33	33	17	17	20	2	30	33	49	38	66	13	39	39	25	14	34	22	38	35	99	22	62	67	67	60	39	41	72	29	26	50	17	60	49	41	23	72	99	97	86	29	38	50	17	44	62	21	35	88	86	35	83	36	46	44	50	70	92	68	64	41	56	12	76	41	97	93	1	1	1	1	1	1	3	1	2	4	1	3	1	1	2	3	1	2	1	1	2	1	4	1	1	1	1	1	6	2	1	1	1	2	1	1	2	1	1	3	8	3	2	2	3	1	2	1	1	8	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	6	3	2	2	3	2	1	1	1	3	3	1	2	2	3	4	4	2	1	3	1	2	2	3	2	3	1	1	4	3	2	4	3	6	5	4
27000	-677.496991650187965	-676.002200402087965	-1.494791248099989	0.000131717149152	0.000039296932771	0.298343329052559	0.454148694394881	1	0	2	4	5	5	7	9	8	10	10	12	12	12	13	10	10	12	11	13	15	14	14	14	14	14	14	12	14	15	15	15	14	15	15	15	14	14	16	15	15	16	16	16	18	15	16	16	15	16	15	17	17	17	18	19	18	18	18	17	17	17	18	15	20	18	20	19	20	18	19	18	20	17	19	19	18	19	21	20	22	21	19	23	18	18	19	19	18	20	20	21	21	22	21	20	22	22	22	23	21	22	24	24	24	22	23	26	26	30	30	29	2	0	2	2	2	2	5	4	5	7	2	7	17	17	9	2	8	5	8	5	13	10	13	18	8	12	8	16	13	11	20	12	13	23	17	20	10	17	18	17	2	38	12	2	46	22	46	16	15	16	12	39	28	20	13	29	29	34	33	30	40	24	49	8	89	48	59	44	43	26	62	38	49	41	89	53	44	43	89	52	18	12	29	13	20	36	12	39	43	46	63	89	88	71	75	36	35	52	51	43	25	70	66	42	100	55	29	60	107	112	108	104	1	1	1	2	2	3	1	2	1	2	5	3	1	1	2	5	1	4	1	3	1	2	1	1	2	1	4	1	1	3	1	1	1	1	2	1	2	2	2	3	7	1	2	8	1	1	1	3	1	3	2	1	2	2	3	2	1	2	2	1	1	1	2	3	1	1	1	2	3	1	1	2	3	1	1	1	1	2	2	1	4	3	3	5	3	1	3	1	1	2	1	2	1	1	1	3	5	3	4	4	3	3	3	5	1	2	5	4	2	1	3	2
27500	-678.333034247543310	-676.950409980757968	-1.382624266785388	0.000102478928770	0.000044979028425	0.438910017547361	0.498464812874534	1	0	4	5	4	5	5	8	8	9	11	11	12	12	13	12	10	13	11	13	16	14	16	15	13	14	13	14	14	14	15	14	15	15	15	16	12	15	16	14	14	17	15	14	18	16	17	17	16	16	15	17	16	18	19	18	17	17	17	18	18	16	16	18	20	17	19	19	20	19	18	17	17	16	20	18	19	20	17	19	21	19	19	21	20	20	19	20	19	20	20	20	21	21	21	20	21	20	20	23	22	23	23	21	24	22	23	26	26	29	30	28	2	0	2	1	2	2	3	2	5	9	2	10	10	10	12	2	9	9	2	12	17	11	15	14	14	19	10	15	15	17	16	2	5	27	9	29	2	11	37	11	2	43	22	2	46	13	32	39	43	41	27	35	22	72	21	36	33	34	34	79	40	28	41	32	61	26	23	46	61	11	58	44	49	26	22	11	41	41	22	51	27	46	24	64	54	30	58	51	51	60	79	54	64	24	92	64	64	68	36	24	77	80	83	56	96	83	81	79	86	39	110	94	1	1	2	2	2	2	1	3	1	1	5	2	2	1	1	5	1	2	6	1	3	2	1	1	1	1	2	1	1	2	1	6	5	1	3	1	6	2	3	2	7	1	1	8	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	2	2	1	2	3	1	1	1	1	2	2	2	2	1	2	4	2	1	2	1	3	1	2	2	1	1	1	2	3	1	1	2	1	1	3	2	2	2	2	2	1	1	4	4	5	1	4
28000	-698.332655079953383	-696.904006645907430	-1.428648434046006	0.000133932370437	0.000048157681713	0.359567157331617	0.525566952618166	2	1	4	5	5	5	7	8	5	9	11	10	12	12	13	13	12	11	9	11	15	14	13	13	14	14	15	14	12	15	15	16	13	16	15	14	15	14	17	15	15	17	16	16	17	15	16	16	16	17	15	16	17	17	18	18	18	17	16	17	17	17	18	18	20	17	20	18	20	19	18	18	19	18	19	17	20	18	20	18	20	20	19	22	19	21	19	19	19	21	21	20	22	22	20	20	19	22	21	24	23	24	25	23	23	22	24	25	25	28	30	30	2	0	2	1	2	2	2	5	2	2	2	2	2	19	9	8	20	19	5	19	29	15	20	2	29	23	26	24	19	17	23	10	10	25	26	33	19	13	17	15	9	5	11	15	31	20	22	15	6	46	36	19	29	28	31	33	33	15	38	14	52	30	46	34	55	28	52	22	36	43	38	58	57	59	44	46	54	44	80	17	16	57	26	28	61	89	27	59	59	96	81	80	72	95	51	17	41	68	62	90	90	70	57	93	97	81	99	104	95	79	88	79	1	1	1	1	2	2	3	1	2	3	5	4	4	1	3	2	1	1	2	2	1	1	1	6	1	1	1	1	1	2	1	5	2	1	1	1	3	1	2	1	7	7	3	1	1	2	1	2	5	1	1	3	1	1	2	2	2	1	1	2	1	1	1	1	1	2	3	2	2	2	2	1	1	1	2	1	1	1	1	3	4	1	2	5	1	1	2	1	1	1	1	1	2	1	4	6	2	3	2	2	2	2	3	1	3	1	2	1	3	4	5	6
28500	-713.260669936342993	-711.825902283954406	-1.434767652388563	0.000121009723269	0.000042635860639	0.352334171892612	0.487195958491055	2	0	2	3	5	4	7	7	8	7	10	11	11	10	12	13	12	13	12	12	16	13	16	14	14	15	14	14	15	14	15	15	15	16	16	15	14	16	16	16	13	15	15	16	19	15	16	17	16	16	15	17	17	15	18	18	19	18	18	17	17	17	16	18	20	15	17	17	19	18	18	19	19	18	19	18	20	20	17	19	21	21	19	20	20	20	19	20	20	20	20	19	21	21	21	21	20	22	22	24	23	23	24	21	23	22	22	26	25	28	30	30	2	0	2	1	3	3	2	5	5	2	9	11	2	8	2	10	14	13	12	11	18	11	13	19	14	18	19	17	3	15	5	16	11	46	22	17	17	17	26	28	2	2	15	17	67	28	13	37	32	30	27	23	43	17	50	8	71	63	50	46	28	46	12	14	30	37	54	33	26	50	38	34	23	43	51	10	41	41	34	44	28	57	14	64	92	51	41	58	64	79	21	53	65	62	55	64	52	23	76	85	89	89	97	65	96	73	95	88	98	78	82	85	1	1	1	1	1	1	3	1	2	3	1	1	4	1	5	2	1	1	1	1	2	1	3	1	2	1	1	1	10	1	3	1	3	1	1	1	1	3	1	1	7	8	3	1	1	1	3	1	1	1	1	1	1	1	1	6	1	2	1	1	2	1	2	3	4	1	2	1	2	2	1	1	1	1	2	4	3	4	1	2	3	2	4	1	1	2	2	1	1	2	2	1	1	2	2	1	2	5	1	2	2	1	2	1	2	2	1	3	2	2	3	4
29000	-747.149377951179304	-745.651481787053967	-1.497896164125339	0.000126877017944	0.000037571757351	0.296127367745884	0.561442483300278	2	1	3	5	5	5	8	8	8	9	12	11	12	11	13	13	12	13	10	13	15	14	15	12	14	13	15	15	15	13	16	14	14	14	15	14	14	13	16	15	13	16	16	15	18	16	15	16	14	15	15	15	18	16	17	18	18	18	16	17	16	17	17	18	20	17	19	18	20	18	19	17	17	19	21	18	19	19	21	20	20	20	19	22	20	21	20	20	19	19	20	20	21	21	22	20	22	22	22	23	23	24	24	23	24	20	23	26	26	29	31	28	2	0	2	1	2	3	5	2	4	6	7	19	4	10	6	10	7	14	8	10	19	17	17	19	10	14	33	13	2	19	19	2	16	18	10	41	13	19	19	13	13	49	44	12	21	36	49	35	10	30	49	12	43	36	34	34	54	73	24	44	49	38	38	33	46	37	49	31	14	43	14	35	34	35	59	10	17	73	46	13	22	58	33	65	50	85	57	21	60	60	23	53	52	25	73	62	96	68	83	86	94	75	66	70	84	57	99	65	94	112	73	74	1	1	1	2	2	1	1	4	2	3	2	1	4	1	3	3	3	1	1	2	2	1	1	1	3	1	1	1	8	2	3	5	1	1	4	1	1	2	4	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2	1	4	1	4	1	2	2	2	5	3	1	4	2	3	1	2	1	2	1	1	1	1	1	3	1	4	3	3	2	1	3	2	1	1	2	3	3	1	1	1	2	2	1	6	5
29500	-690.899684006756615	-689.324522005971630	-1.575162000784942	0.000133464908382	0.000033546653143	0.251351861319043	0.586495449540031	2	1	3	4	3	4	7	9	9	9	11	12	12	12	13	12	11	12	11	13	15	15	14	12	14	14	14	13	15	14	14	16	14	15	16	15	14	16	13	16	14	17	15	15	18	16	16	16	14	16	15	17	16	16	18	18	18	17	15	17	16	17	18	18	21	16	18	18	19	17	18	18	17	19	21	19	19	19	19	19	20	21	19	23	20	20	19	19	20	21	19	19	21	23	21	20	21	23	22	24	21	22	23	22	24	22	23	26	26	30	31	30	2	0	2	2	2	2	4	7	2	2	2	7	2	11	17	2	9	2	2	4	20	37	12	2	12	12	15	18	31	24	2	49	7	27	29	27	14	33	7	17	13	34	12	24	49	23	2	37	39	59	17	61	17	30	31	54	38	49	16	36	4	51	38	2	81	37	33	20	35	30	58	38	34	61	88	53	64	60	61	51	52	91	59	96	47	28	38	57	92	80	59	37	88	68	64	46	23	22	86	60	74	85	40	70	69	88	35	100	105	90	92	91	1	1	1	2	1	2	2	1	3	4	4	3	4	1	1	5	1	6	4	3	1	1	1	4	1	1	1	1	1	2	7	1	4	1	1	1	1	1	3	2	1	1	2	2	2	1	6	1	1	1	2	1	3	1	2	1	1	1	1	1	7	1	1	8	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	2	3	2	1	1	1	2	2	1	2	1	3	3	4	1	2	1	1	5	3	3	1	4	1	1	4	5	4
30000	-699.398130812732006	-697.862342206481912	-1.535788606250078	0.000121260175514	0.000032983925789	0.272009550118917	0.402431676440345	2	1	4	5	4	4	7	8	9	10	10	11	12	11	13	12	12	12	9	14	16	14	16	14	14	14	15	14	14	15	16	16	13	16	15	16	13	16	13	15	14	17	14	15	18	13	16	16	15	16	16	18	16	18	18	18	18	16	17	17	17	16	16	17	20	17	19	20	20	19	17	18	20	18	21	18	18	18	21	18	20	21	20	20	20	20	19	19	19	20	20	21	22	23	21	21	22	22	21	23	23	22	23	23	23	22	23	27	26	29	29	28	2	0	2	3	2	2	2	4	8	2	2	9	8	8	13	7	4	2	2	7	35	9	20	2	7	12	10	12	13	11	44	16	13	46	15	25	19	39	14	5	14	22	17	2	31	11	8	26	15	27	12	24	16	25	6	7	47	39	38	26	2	15	2	2	42	37	31	45	31	26	38	2	23	19	43	28	44	27	22	63	32	54	63	35	66	63	58	61	80	78	52	22	96	82	26	35	21	25	4	50	55	99	79	59	49	42	84	70	83	78	100	18	1	1	2	1	2	2	2	2	1	4	3	1	2	1	1	2	3	4	4	3	1	2	1	8	4	2	2	1	1	2	1	1	1	1	1	1	2	1	1	5	1	2	1	7	1	2	4	1	1	1	3	1	1	2	8	4	2	1	1	2	6	1	7	8	1	2	2	1	2	4	1	6	2	5	3	2	2	2	4	1	1	2	2	3	1	2	1	1	1	1	1	4	1	1	4	3	3	2	7	4	2	1	1	3	3	2	1	5	3	7	2	10
30500	-762.451179409483530	-760.852417610034877	-1.598761799448664	0.000142320834485	0.000034236825783	0.240560884197118	0.424123297254588	2	1	2	5	5	6	8	9	8	9	11	11	12	11	14	12	11	12	9	12	14	14	14	14	14	14	14	14	14	13	13	15	14	15	13	15	15	14	15	15	14	17	14	16	18	15	16	16	14	16	15	18	17	18	16	17	18	17	17	16	18	17	17	19	21	17	19	19	21	18	19	18	20	18	20	18	19	18	21	18	21	21	18	23	20	20	19	19	19	20	20	21	19	22	20	21	19	20	22	24	21	24	24	23	23	22	20	25	26	30	31	30	2	0	2	1	2	3	5	2	2	7	2	10	2	10	16	10	3	5	2	7	14	8	7	19	10	3	13	12	2	12	2	8	12	22	2	33	49	9	8	7	9	34	12	12	27	23	29	11	14	26	30	30	23	29	29	28	39	60	49	11	26	23	38	2	67	14	49	11	98	12	38	55	6	44	80	20	29	40	43	41	32	88	44	93	59	2	58	66	56	55	71	86	60	96	24	80	41	83	52	90	70	106	67	95	62	71	17	74	21	85	104	49	1	1	1	1	3	2	1	4	4	1	4	2	6	1	1	1	4	3	3	2	1	2	3	2	2	6	1	2	6	1	7	3	2	1	6	1	1	3	3	3	4	1	2	4	2	1	1	3	2	1	2	3	2	2	2	2	1	1	1	3	3	2	1	7	1	3	2	4	1	4	3	1	6	1	1	4	2	1	2	2	2	1	1	1	1	7	1	1	1	3	1	1	1	1	3	2	2	2	2	2	2	1	3	2	3	2	4	3	5	5	4	5
31000	-703.280979862813183	-701.802983518531960	-1.477996344281193	0.000122814173061	0.000038209294060	0.311114695542796	0.441702743210132	2	1	3	4	5	5	7	8	8	9	12	9	12	11	12	12	12	13	10	13	14	14	14	13	14	15	15	14	15	14	15	16	13	16	13	15	14	15	15	15	14	17	16	14	18	16	15	17	16	16	15	18	17	17	19	19	18	16	18	16	18	17	17	18	20	17	19	20	20	19	17	18	19	17	18	17	19	19	20	19	21	21	18	20	21	20	19	20	19	20	19	20	22	22	21	19	23	21	21	23	22	23	25	24	24	23	23	27	25	29	30	29	2	0	2	2	2	2	2	2	4	5	2	4	2	10	10	10	14	2	9	14	15	11	14	8	16	19	24	17	2	13	33	44	5	44	6	15	12	13	12	2	24	27	33	35	23	26	11	46	37	30	14	11	33	25	53	8	39	29	48	26	27	16	17	17	64	27	14	45	77	42	27	39	60	27	11	33	46	42	46	44	36	58	25	53	69	18	62	61	51	43	60	34	29	92	43	26	65	45	36	78	66	70	61	90	55	53	21	60	102	34	85	75	1	1	1	1	2	2	3	4	2	1	5	2	5	1	1	2	1	6	1	1	1	2	1	2	1	4	1	1	6	1	1	1	3	1	2	2	3	1	2	7	1	1	2	1	3	1	2	1	1	1	2	3	2	3	1	6	2	1	1	1	2	3	2	4	1	1	5	1	1	1	1	2	1	1	3	1	1	1	2	2	3	4	3	3	1	4	1	1	2	2	2	2	3	1	3	2	3	1	4	1	2	2	6	2	4	3	4	4	1	9	4	7
31500	-712.237373406898996	-710.731164387181707	-1.506209019717304	0.000122123926156	0.000035463937867	0.290393037496640	0.419579983061985	1	0	4	5	4	4	7	6	9	10	11	11	12	12	12	11	12	13	12	14	15	15	16	15	15	15	13	15	14	13	16	15	13	16	14	14	15	14	17	15	15	16	15	14	17	15	17	17	16	16	13	17	17	16	18	18	18	18	17	16	16	17	18	17	20	17	19	20	19	18	19	19	18	17	20	17	19	20	21	20	22	20	20	22	19	20	20	19	19	20	19	20	22	22	21	21	22	22	20	22	22	21	24	23	23	23	24	27	27	29	30	28	2	0	2	1	2	2	8	6	2	7	7	10	7	16	16	9	16	11	2	11	5	44	11	51	10	30	16	27	11	19	5	16	11	25	17	30	13	19	22	35	16	46	17	30	54	12	12	14	37	46	12	13	29	17	19	34	38	31	13	26	13	20	39	33	14	37	45	85	49	30	22	19	50	11	85	13	54	31	89	30	32	57	15	31	62	19	58	49	42	59	45	54	53	68	88	27	20	31	35	95	20	70	100	84	93	72	88	51	95	104	64	103	1	1	1	2	2	2	1	1	5	2	2	1	3	1	1	1	1	1	5	2	6	1	2	1	2	1	1	2	2	1	5	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	4	3	1	1	2	3	1	2	3	1	2	1	2	1	2	2	1	2	3	1	1	1	1	2	3	4	1	2	1	2	2	2	2	3	2	2	4	3	1	5	2	1	2	1	1	2	2	1	2	3	4	2	3	1	3	1	1	1	1	3	2	8	3	2	6	2
