"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"732e39a0e3","zuper",87,0.709302325581395,0.685828488372093,0.954669540229885,NA,1,1,0.0117053759480767
