step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-292.351155130655002	-301.401998511106342	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952858029745603	0	4	1	3	4	5	6	5	7	8	6	9	9	8	7	7	11	9	8	9	10	9	10	9	11	9	9	8	8	10	6	10	10	13	10	11	11	7	13	11	12	15	11	14	11	10	15	7	11	10	18	8	9	13	11	9	13	13	12	13	10	16	15	12	14	12	13	12	15	14	13	11	13	15	12	13	14	17	11	13	13	15	17	16	19	17	20	22	20	21	25	29	30	39	0	4	1	3	3	4	4	2	8	8	8	9	10	38	11	31	61	16	9	48	12	29	13	28	26	2	19	38	9	6	6	48	56	55	27	52	61	7	56	12	79	41	21	71	9	24	44	31	30	28	57	7	16	79	22	14	13	45	46	41	52	77	60	53	50	49	17	32	76	39	17	61	35	34	25	59	43	81	10	49	55	48	70	42	57	57	51	90	51	85	88	88	92	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-302.116663166286457	-311.167506546737798	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998527690327699	0	5	3	5	6	5	8	7	8	9	6	9	9	4	8	7	11	9	2	7	13	10	10	11	13	10	8	10	9	10	9	11	11	13	10	10	11	8	13	12	15	13	11	14	8	10	15	10	13	10	16	7	11	11	11	12	14	12	12	7	12	14	17	10	11	10	9	11	15	13	15	10	14	16	13	15	11	16	14	13	11	15	17	14	14	17	13	23	21	24	25	28	29	39	0	14	1	19	19	3	8	5	11	8	2	5	60	3	52	11	23	15	1	4	40	31	7	31	37	52	11	8	8	9	52	46	38	40	38	38	13	20	12	28	25	55	23	70	16	18	39	13	60	10	36	6	29	45	16	54	25	64	46	3	60	28	82	38	22	18	7	29	57	68	34	60	49	49	32	48	36	25	37	77	52	85	44	40	24	74	23	49	75	89	88	90	90	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-279.805867932384103	-288.856711312835444	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998178319392452	0	4	2	4	5	6	8	6	7	6	7	9	9	8	7	6	10	9	9	9	12	8	10	11	14	10	8	9	11	4	9	10	12	13	9	10	11	7	12	12	14	15	12	13	11	10	13	8	12	9	17	11	12	11	12	13	13	12	11	14	13	14	16	13	12	10	11	12	7	12	15	11	14	16	12	14	13	16	14	14	14	14	17	17	18	17	16	20	23	21	25	28	28	30	0	3	1	3	4	2	8	4	3	4	2	9	7	9	16	1	22	16	38	14	29	38	19	19	47	13	15	8	13	1	11	19	66	67	22	27	31	10	72	26	43	57	72	7	35	48	45	9	72	27	81	69	29	11	26	59	21	66	18	24	69	65	62	26	59	7	17	32	8	36	56	32	34	24	17	55	31	73	39	39	43	36	39	80	47	71	25	25	90	86	89	91	91	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-286.721004269958087	-295.771847650409427	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991688299661260	0	4	2	4	6	5	8	8	9	8	6	10	9	9	8	6	10	8	7	10	12	8	10	7	14	11	8	9	9	10	10	10	9	12	9	9	10	9	12	8	10	13	9	14	12	12	15	10	12	11	15	12	10	13	13	10	11	12	13	12	12	10	17	14	10	12	11	11	15	13	16	13	14	11	11	14	14	16	15	12	14	13	12	17	20	12	17	22	23	24	25	27	31	33	0	3	1	3	4	3	5	11	40	16	6	10	10	11	16	6	10	16	6	13	26	16	40	5	67	14	4	19	10	28	9	11	19	20	22	6	19	18	36	19	28	15	27	61	62	48	82	29	48	33	54	75	16	52	74	7	53	23	27	20	48	38	69	50	8	4	20	53	25	21	26	67	45	29	9	54	52	46	82	23	21	31	36	79	51	24	52	85	85	88	88	91	91	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-298.035850081120373	-307.086693461571713	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997739580706784	0	5	2	3	1	4	7	8	8	8	6	9	7	8	8	7	10	7	9	8	11	10	9	9	10	10	9	8	11	11	7	10	12	11	9	9	7	11	11	13	14	11	12	14	11	11	12	9	8	10	14	9	9	8	13	12	13	13	11	13	12	18	16	11	14	14	11	14	12	13	15	12	13	12	14	10	12	15	11	7	14	14	17	17	20	16	21	23	23	21	25	29	31	36	0	4	5	1	1	5	2	80	31	11	6	9	2	2	2	3	35	2	15	7	27	20	9	10	20	80	49	37	23	24	2	19	64	14	37	11	11	32	32	30	21	76	50	69	26	27	42	10	37	16	59	7	28	31	77	42	21	45	52	64	59	78	44	22	29	72	80	34	23	22	23	8	72	76	10	48	19	35	52	2	74	74	82	26	63	81	86	84	85	83	88	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-277.784361996505538	-286.835205376956878	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998409171448168	0	4	2	3	5	4	7	6	8	8	6	10	9	9	6	5	10	8	7	6	11	10	10	10	14	10	7	8	11	10	8	9	11	13	9	10	11	10	9	13	16	12	11	12	11	9	14	11	11	9	17	11	9	11	9	11	14	12	12	14	12	16	17	14	14	12	13	13	15	11	14	13	14	15	13	13	11	16	15	13	15	15	16	16	19	18	21	18	21	20	23	29	32	37	0	1	1	3	4	3	6	6	27	15	16	11	31	10	2	3	9	6	6	5	10	19	50	2	58	50	15	19	13	28	6	16	55	29	31	46	39	39	10	58	65	30	50	36	50	7	40	15	53	31	74	30	6	13	11	35	43	43	21	59	32	25	82	45	56	31	37	38	45	50	40	21	43	49	29	66	5	57	71	70	71	60	81	47	63	73	51	84	85	85	63	87	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-277.988354727881188	-287.039198108332528	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996221590727081	0	5	2	4	6	5	8	8	9	9	7	9	8	8	7	6	11	8	9	10	12	8	7	8	13	9	8	10	7	10	9	10	9	12	8	10	11	10	13	11	15	13	12	13	7	11	15	11	12	10	18	11	10	12	12	11	13	12	12	12	12	16	13	13	13	13	12	13	15	14	16	12	14	14	14	14	13	17	10	13	13	15	17	17	15	14	21	19	21	22	24	28	25	34	0	3	1	3	2	4	16	6	2	22	5	18	23	4	2	3	26	11	14	10	38	3	16	16	37	14	6	22	1	22	23	19	15	50	6	4	30	18	28	33	65	40	37	58	5	50	73	9	19	23	47	20	15	40	48	12	34	50	53	50	20	58	20	38	38	20	79	56	73	66	75	32	39	58	59	34	38	47	19	28	52	57	85	70	65	34	74	83	78	89	88	91	87	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-287.243063262100009	-296.293906642551349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965671992116283	-1	5	2	4	4	5	7	6	9	9	3	10	8	5	7	7	9	9	6	9	12	9	7	7	14	10	9	10	7	8	10	10	11	13	9	10	11	8	9	10	15	14	11	14	11	11	16	8	12	10	17	10	11	10	12	11	13	12	12	13	13	15	17	13	11	12	12	12	16	13	15	14	13	15	14	15	10	16	14	14	12	14	17	16	20	14	16	22	20	21	24	28	31	30	0	11	1	3	11	5	4	5	2	13	1	13	6	3	14	19	16	24	11	11	12	16	4	5	45	18	23	35	5	16	27	27	7	45	29	39	17	3	24	30	79	49	26	26	40	52	36	14	52	35	70	18	77	38	52	9	31	50	38	58	43	79	79	37	38	46	36	28	25	68	61	81	26	64	49	40	10	79	49	55	56	21	72	79	74	43	74	85	25	47	90	88	94	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-300.411077000702619	-309.461920381153959	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988790005922453	-3	4	2	4	6	5	7	7	7	8	5	9	7	9	8	8	10	7	8	9	8	8	6	11	14	9	7	9	11	11	10	11	11	11	9	10	11	10	11	12	16	10	10	11	12	12	15	9	12	10	18	10	10	8	9	12	14	13	13	14	11	17	14	13	13	12	13	13	15	11	16	14	13	15	11	14	12	16	14	15	14	14	13	17	12	18	20	17	19	20	24	27	32	30	0	3	1	3	11	2	11	23	11	13	4	5	3	21	27	11	35	23	5	18	9	5	11	36	70	13	6	27	23	48	35	55	48	14	54	10	19	16	12	55	44	10	15	14	28	34	46	8	32	28	47	10	19	8	13	38	48	17	9	32	10	68	66	53	33	38	32	85	83	43	79	73	55	46	50	65	37	63	30	38	29	61	85	81	48	56	80	10	78	69	87	91	94	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-292.472909450988254	-301.523752831439595	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981442476873735	-1	3	2	4	5	6	8	8	5	8	7	9	7	9	8	7	8	7	6	9	12	9	9	10	12	11	8	10	10	11	9	9	12	13	10	8	11	11	12	13	13	14	7	11	10	10	15	9	13	11	15	12	11	12	13	11	13	12	12	14	10	13	18	14	13	11	7	13	14	13	16	13	12	12	11	15	13	17	13	14	14	13	17	16	18	16	16	22	21	24	25	29	32	33	0	1	1	2	4	4	67	9	4	67	5	11	2	36	9	4	43	9	5	10	35	13	8	12	28	36	19	8	9	32	8	13	29	74	19	6	31	45	30	37	8	48	4	31	17	8	12	11	66	14	33	44	23	29	26	22	30	46	15	31	15	74	86	57	74	43	9	35	28	25	81	36	7	29	27	82	66	54	48	34	66	33	64	51	86	40	57	83	81	89	90	91	92	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-304.147484635844137	-313.198328016295477	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971746260631894	0	4	1	5	4	5	7	6	8	8	6	10	8	9	7	8	11	3	9	6	11	9	9	11	13	11	8	6	7	10	8	9	10	13	9	10	11	7	9	13	15	9	10	14	11	12	14	10	11	9	17	10	10	13	12	12	13	12	11	12	13	17	17	12	13	13	11	9	16	14	12	12	13	12	12	13	14	13	12	14	8	15	13	16	18	18	19	21	18	21	24	29	31	36	0	18	1	5	3	18	11	6	28	38	5	8	11	13	4	2	53	3	16	6	29	29	27	36	28	9	7	2	8	19	20	9	19	71	20	9	23	28	7	56	78	13	39	25	31	17	60	19	50	20	40	10	27	45	33	31	9	43	16	36	67	80	77	48	24	26	35	15	74	48	32	12	59	31	7	52	64	26	52	12	4	55	64	61	73	31	51	85	77	89	86	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-283.226912502509776	-292.277755882961117	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978896348944339	-1	4	2	5	4	5	8	7	7	7	1	8	9	5	6	7	10	9	4	10	12	10	9	9	14	7	7	10	8	11	9	11	11	13	10	10	11	11	12	10	11	14	11	12	10	11	15	10	12	11	17	8	9	11	13	10	13	13	13	11	11	17	17	14	14	13	12	14	13	13	13	13	11	16	13	14	12	14	11	11	14	14	16	16	19	15	19	21	18	23	24	29	32	37	0	3	11	19	3	11	26	2	4	14	1	15	29	3	19	14	18	29	3	52	60	9	27	27	34	5	6	52	27	24	29	56	53	38	9	18	23	53	20	29	24	55	7	50	16	13	25	7	73	31	71	15	15	22	67	31	45	61	61	7	36	25	25	44	38	50	15	71	43	53	41	30	40	75	39	79	22	32	48	48	70	57	82	47	74	75	63	83	42	63	62	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-300.285998908702084	-309.336842289153424	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997617676242675	-1	4	2	5	6	3	7	8	8	7	7	9	6	9	7	8	11	6	8	7	11	5	10	6	15	10	9	8	11	11	10	10	11	9	9	11	10	11	12	11	16	15	9	14	11	11	10	9	11	10	17	11	11	12	8	13	13	11	13	14	13	16	18	12	11	12	8	13	15	13	12	13	14	16	13	14	13	17	12	14	12	14	17	17	18	15	20	20	22	23	24	29	28	35	0	1	1	6	2	1	2	22	13	22	4	55	6	28	18	22	22	2	15	5	48	2	13	2	56	8	55	5	32	19	67	34	13	4	16	35	16	24	33	47	35	44	15	79	35	37	55	67	48	28	82	31	31	17	5	66	45	27	66	72	67	79	42	47	9	14	5	46	59	39	67	65	9	25	45	55	33	59	47	52	47	58	72	74	42	33	41	63	73	78	87	93	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-286.034340340877463	-295.085183721328804	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973658693785323	-1	4	2	4	4	3	8	7	9	8	6	9	8	9	8	6	10	7	9	10	13	10	8	10	7	11	7	9	4	11	8	11	11	13	9	10	11	10	9	12	14	15	11	13	9	11	15	10	12	11	16	10	12	11	11	12	12	13	12	13	8	17	18	11	14	13	11	14	15	13	15	12	10	16	14	13	12	17	13	14	12	16	11	18	16	13	18	22	20	24	23	26	32	38	0	6	1	1	3	3	16	6	27	27	2	8	8	27	25	4	13	29	27	31	72	45	4	18	11	20	16	25	6	39	3	9	17	49	61	18	31	27	27	22	26	72	25	30	15	52	34	31	48	28	67	18	23	35	52	55	24	46	54	53	8	47	82	38	57	67	52	44	70	56	12	32	13	42	33	36	52	47	46	49	38	76	35	62	47	54	82	85	87	91	89	88	90	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-305.625102416251877	-314.675945796703218	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996808394941694	0	2	3	5	5	5	5	7	5	8	6	9	8	8	8	7	11	7	9	9	10	8	10	10	11	10	9	3	9	8	8	9	9	12	6	11	10	10	13	12	14	11	10	12	11	11	11	10	13	10	18	10	9	13	12	6	13	9	13	13	11	13	15	9	13	13	9	14	14	14	15	11	13	16	12	13	13	17	15	14	13	15	16	14	19	17	20	22	18	23	23	25	30	31	0	1	1	3	1	3	3	6	28	11	6	16	5	18	56	6	33	4	16	8	31	8	16	16	38	7	6	1	3	5	56	30	8	58	5	19	67	16	32	26	39	64	10	21	19	9	23	8	36	10	57	58	30	48	6	6	14	31	61	20	22	17	81	14	55	47	16	75	62	76	39	38	22	66	19	47	25	74	40	81	35	39	23	66	78	84	78	87	78	88	85	90	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-285.622964813088572	-294.673808193539912	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999768635989230	-1	4	2	5	6	5	5	8	8	9	4	9	8	8	7	7	9	7	6	10	10	8	8	10	15	11	9	8	11	10	9	9	10	13	9	10	8	10	12	10	16	12	11	14	12	10	16	10	13	11	14	11	10	7	11	12	12	13	12	13	12	17	17	13	14	10	9	12	14	14	15	12	13	14	9	15	13	16	15	12	15	16	13	17	16	18	17	21	18	17	25	28	31	36	0	3	1	11	11	11	11	19	54	5	3	16	16	54	11	4	5	7	2	67	14	7	6	23	64	27	8	6	46	10	16	15	37	72	14	13	16	28	20	14	68	46	75	68	17	14	25	31	40	54	72	27	8	6	17	28	30	48	46	13	30	58	70	56	66	9	2	53	83	52	42	46	36	26	7	83	53	61	77	20	45	51	45	76	45	78	82	41	25	25	90	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-288.624756894283564	-297.675600274734904	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997452153539647	-1	3	2	5	4	6	8	8	9	8	5	9	8	6	8	7	9	7	6	10	10	7	9	11	13	10	7	8	10	8	7	10	12	12	9	5	12	10	12	13	13	14	11	12	9	10	15	9	12	10	18	10	11	12	12	12	11	10	11	12	13	14	16	13	13	13	13	14	15	12	10	12	11	14	13	15	12	16	14	15	15	13	16	18	19	17	20	22	20	20	23	29	32	36	0	1	1	2	3	36	19	36	18	6	2	14	22	36	6	11	18	1	2	14	7	5	7	71	32	15	36	27	10	22	5	36	58	26	22	2	38	19	21	46	73	56	8	26	16	8	67	27	21	12	86	17	23	73	20	59	28	35	4	73	60	12	70	44	57	11	58	39	82	38	23	29	13	61	26	21	57	21	34	60	34	24	55	76	51	63	81	85	84	51	87	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-310.662237685876221	-319.713081066327561	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996144292379530	0	4	2	4	5	5	6	8	7	7	6	10	8	9	7	6	10	8	9	10	10	2	10	9	13	10	7	9	10	8	9	10	12	13	9	9	11	10	11	13	10	13	12	13	12	9	11	10	12	9	18	11	12	7	13	10	13	11	12	12	12	18	9	11	9	13	9	13	16	14	15	13	13	15	13	13	14	9	14	10	14	16	16	17	20	15	16	20	21	22	24	27	30	40	0	3	1	3	4	2	3	11	5	5	5	63	6	9	4	4	28	16	18	24	8	1	67	9	17	18	7	27	9	54	11	30	35	46	9	9	28	15	29	52	13	45	38	43	20	11	41	46	31	7	37	32	36	5	29	31	37	20	63	35	39	76	15	32	8	39	13	8	34	55	24	47	31	49	33	45	31	18	48	35	35	33	73	72	51	80	40	55	71	87	85	91	92	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-279.011366980668413	-288.062210361119753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993528042760609	-1	2	3	4	3	6	7	8	8	9	6	3	9	6	5	8	10	8	9	10	13	9	10	10	14	11	5	9	9	11	10	9	11	13	9	11	11	11	12	9	15	15	11	13	12	11	14	11	12	11	15	12	10	13	13	11	12	13	8	10	13	17	16	13	13	12	11	14	15	11	16	13	12	15	13	13	12	15	13	14	15	15	16	18	20	17	21	23	20	22	24	29	31	37	0	1	1	12	2	27	27	15	27	59	15	2	8	1	3	7	40	11	11	29	60	14	32	32	58	10	3	14	16	13	59	59	19	56	18	60	20	60	60	3	54	43	17	36	37	22	55	20	17	13	34	60	22	57	31	9	22	30	7	29	19	74	72	48	66	10	40	49	58	22	79	49	20	61	31	73	59	21	67	23	61	21	74	79	63	74	85	42	86	86	89	91	92	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
