step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
34500	-175.410481900707367	-173.720421831177077	-1.690060069530281	0.000253583210473	0.000052398384805	0.206631916630304	0.440827417086852	3	8	7	13	14	15	14	12	18	16	18	17	18	19	22	21	23	26	27	31	31	0	1	1	2	1	5	4	3	8	8	2	0	4	12	13	14	16	11	4	15	18	1	3	2	3	5	1	1	3	3	2	4	1	2	1	2	1	1	5	8	6	3
35000	-173.976615233472160	-172.431286278103016	-1.545328955369149	0.000326021128582	0.000086934199294	0.266652040842618	0.545832361602629	2	7	9	15	11	13	15	14	18	16	18	18	20	20	22	21	23	25	27	29	33	0	1	2	8	3	5	6	6	10	6	10	0	4	12	11	14	14	13	15	10	19	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	2	5	4
35500	-155.971424676457133	-154.368483864803096	-1.602940811654031	0.000163163223385	0.000038955866622	0.238753965593347	0.525976592748994	2	7	8	15	13	13	14	13	18	17	17	17	18	20	23	21	23	24	26	29	33	0	1	2	5	1	2	8	2	8	8	4	0	7	12	8	14	14	13	15	19	20	1	3	1	1	5	4	1	4	3	2	1	1	2	2	4	1	2	3	2	1	2
36000	-154.552179661560558	-152.686295557154324	-1.865884104406224	0.000173844555952	0.000028201139649	0.162220435920247	0.481837120818724	3	8	6	13	12	14	14	15	16	15	17	16	19	18	23	22	23	24	27	30	33	0	1	1	2	1	1	5	6	5	5	4	0	7	12	13	14	14	15	18	19	19	1	2	1	2	4	5	1	1	2	1	2	1	3	1	2	2	3	1	2	2	3
36500	-149.808470476418762	-147.978240518838987	-1.830229957579764	0.000145493567801	0.000024692226331	0.169713525515434	0.529370510388385	3	6	8	13	15	14	15	15	18	16	17	17	19	20	22	21	23	25	25	30	32	0	1	2	1	4	4	4	4	2	6	4	0	4	12	7	12	14	15	13	19	19	1	2	1	5	1	1	1	1	6	1	2	1	4	2	4	2	2	2	4	2	3
37000	-176.075265899817737	-174.376879538192384	-1.698386361625350	0.000220852140938	0.000045057121888	0.204014874824456	0.219110651149225	3	7	8	13	14	15	12	15	17	16	18	18	20	19	22	21	23	24	25	30	34	0	1	2	2	3	1	2	1	2	7	8	0	8	12	9	14	14	8	6	18	13	1	3	1	3	3	5	3	6	5	2	1	1	2	1	3	1	2	4	5	3	7
37500	-169.493413050196324	-168.130280647480134	-1.363132402716192	0.000215477293253	0.000112794834798	0.523465062582745	0.506769190558212	2	8	9	13	14	14	12	14	17	17	17	17	19	20	22	21	24	25	26	30	33	0	1	1	1	3	7	2	3	2	6	3	0	6	12	11	14	14	15	3	18	18	1	3	3	5	3	1	1	3	3	1	3	1	3	1	2	1	2	2	8	3	4
38000	-172.824586981677101	-170.909742961166671	-1.914844020510419	0.000138941586693	0.000021237525642	0.152852188800923	0.472879947920962	2	6	8	15	15	13	15	14	18	15	17	16	17	19	21	22	24	23	26	31	34	0	1	2	2	8	2	3	2	8	6	8	0	4	12	13	12	14	13	15	19	20	1	2	1	4	1	3	3	4	1	1	2	1	1	2	2	2	2	5	1	2	2
38500	-140.861851863223450	-138.997735428245164	-1.864116434978274	0.000205681757171	0.000033439284380	0.162577784437625	0.462723909679401	2	7	9	14	13	14	15	14	16	16	17	18	18	20	23	21	23	25	26	29	32	0	1	2	2	2	5	6	2	5	6	4	0	10	12	13	14	14	15	18	19	20	1	3	1	3	3	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1
39000	-170.522201145102173	-168.980432723452708	-1.541768421649467	0.000151580481803	0.000040717930360	0.268622515744327	0.505565222629494	2	7	7	12	14	15	16	15	17	17	17	16	19	19	21	21	23	25	25	31	33	0	1	1	2	1	3	4	4	4	5	4	0	4	12	7	12	12	15	13	19	20	1	2	1	4	6	3	2	2	4	1	3	1	3	2	2	3	3	2	3	3	2
39500	-144.113870370515144	-142.386740099723710	-1.727130270791448	0.000254414314620	0.000049727895361	0.195460288605620	0.565332774929288	3	8	7	13	15	14	16	14	17	16	18	16	20	20	23	22	24	25	27	31	33	0	1	1	3	4	4	4	4	4	6	1	0	7	12	13	14	14	15	15	19	20	1	2	2	2	1	1	1	1	1	1	6	1	2	2	1	1	2	1	2	2	1
40000	-149.025820031518862	-147.475631628427806	-1.550188403091060	0.000358517521317	0.000094654377529	0.264016043572103	0.642977592534033	3	7	9	13	11	15	16	14	15	17	16	17	18	21	23	21	24	24	27	29	33	0	1	1	5	3	8	8	5	4	6	8	0	7	12	7	12	14	13	18	19	20	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	1	1	2
40500	-155.803025063471750	-154.126810153851778	-1.676214909619979	0.000238506670174	0.000050357009536	0.211134596357171	0.603181963958243	3	7	9	14	15	14	16	12	17	15	17	18	18	20	22	21	22	24	26	29	33	0	1	1	8	8	3	6	3	8	6	8	0	7	12	13	14	12	15	13	18	19	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	3	2	4
41000	-167.926861502523906	-166.313754222698151	-1.613107279825768	0.000161745936670	0.000037925754893	0.234477327057286	0.336834006069709	2	8	8	15	14	13	16	14	17	16	18	17	19	21	22	20	22	25	26	31	32	0	1	1	1	1	3	6	6	5	3	5	0	6	12	7	12	14	7	13	18	19	1	3	3	9	4	3	1	1	2	2	2	1	2	2	3	2	1	4	4	4	2
41500	-146.953229285804468	-144.833823431041054	-2.119405854763400	0.000281975981838	0.000034455378366	0.122192600025844	0.801632634692894	3	7	8	15	14	13	15	15	17	17	17	18	18	21	23	22	23	25	26	30	33	0	1	2	6	6	2	2	5	7	7	4	0	6	12	13	14	14	15	15	15	19	1	2	1	1	1	3	4	1	1	1	1	1	2	1	2	1	1	1	2	4	3
42000	-166.031313901879713	-164.427925415248751	-1.603388486630953	0.000238689897027	0.000056942370364	0.238562130502090	0.582618562280785	2	7	8	14	12	14	14	13	17	16	16	18	20	21	21	20	23	25	26	30	34	0	1	2	1	1	5	8	5	5	6	5	0	7	12	7	12	12	13	15	19	20	1	2	1	6	3	1	1	1	3	1	2	1	4	2	2	1	2	2	1	2	2
42500	-157.079665633476310	-155.639173537855839	-1.440492095620457	0.000194390797302	0.000067251152002	0.345958517249413	0.387878483113158	3	6	9	15	15	14	15	13	18	17	17	17	20	20	23	21	22	24	25	30	34	0	1	1	8	3	8	8	1	5	6	8	0	5	12	8	14	14	13	15	18	20	1	1	3	1	3	1	2	5	2	2	1	1	3	1	4	1	1	2	1	2	2
43000	-154.963725098269862	-153.487208288043178	-1.476516810226687	0.000238074037706	0.000074352754995	0.312309379516781	0.519767579161920	2	7	8	13	15	12	15	14	17	16	16	17	19	21	22	21	24	25	27	31	33	0	1	2	2	6	3	4	4	4	4	6	0	10	12	13	12	16	15	18	19	20	1	2	1	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	1	2	1
43500	-144.814361719641681	-142.945714997021298	-1.868646722620377	0.000154823042633	0.000025029431167	0.161664767345946	0.577885030545571	1	7	8	13	11	14	15	15	18	15	16	18	20	20	22	22	23	25	27	30	32	0	1	2	2	2	4	4	4	4	6	4	0	7	12	13	12	14	15	18	19	19	1	3	1	3	3	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2
44000	-154.458157171504496	-152.982693068196994	-1.475464103307493	0.000208689243112	0.000065354560004	0.313166884067291	0.596976359470041	3	7	8	14	13	15	14	12	17	16	18	17	19	20	22	20	23	25	27	29	34	0	1	1	8	2	5	8	2	5	5	4	0	7	12	8	12	14	13	18	19	20	1	2	2	1	2	1	1	2	2	1	2	1	2	1	5	1	1	3	1	1	2
44500	-173.304840392033782	-171.483879704292775	-1.820960687741010	0.000255025050978	0.000043804489524	0.171765437773444	0.345164828786721	2	7	9	12	15	14	16	13	18	17	15	17	18	20	21	21	23	23	25	30	33	0	1	2	2	2	4	6	2	2	6	8	0	5	12	9	12	16	13	18	5	18	1	3	1	2	5	1	1	3	5	1	1	1	2	2	1	3	1	2	2	7	5
45000	-172.198013531266525	-170.761426369480148	-1.436587161786387	0.000205217105599	0.000071881192636	0.350269011088325	0.174680984689451	3	5	8	15	14	15	14	15	17	17	18	17	18	19	22	21	23	25	26	31	33	0	1	1	1	2	1	3	1	5	5	5	0	3	12	10	14	14	8	8	15	18	1	1	2	6	4	6	4	5	1	2	2	1	6	1	3	1	2	4	7	5	5
45500	-162.406963324261199	-160.920046768171034	-1.486916556090174	0.000155868381983	0.000047408741048	0.304158806580620	0.577396636542428	2	8	8	13	14	15	15	14	17	16	17	17	19	19	22	21	24	26	27	30	32	0	1	1	1	2	3	4	4	5	5	6	0	7	12	13	12	14	13	13	13	20	1	2	3	4	3	4	1	1	2	1	2	1	2	2	1	3	2	5	4	4	1
46000	-158.993734094456414	-157.289202864222062	-1.704531230234353	0.000180002528981	0.000036383025092	0.202125077343756	0.540318577503151	2	7	8	14	13	13	15	14	16	16	15	16	19	20	21	21	23	26	26	31	33	0	1	1	5	3	3	6	3	5	8	4	0	3	12	7	14	16	13	15	19	19	1	2	4	1	3	2	1	2	2	1	1	1	4	2	4	1	1	3	2	2	3
46500	-185.235679180662800	-183.360064884575621	-1.875614296087178	0.000174905040605	0.000028033494458	0.160278367971732	0.382902883997688	3	7	9	14	13	12	15	13	17	16	17	14	19	20	21	21	24	26	27	29	33	0	1	1	6	1	2	6	3	6	3	3	0	6	12	13	12	14	7	13	18	20	1	3	2	1	4	4	2	2	3	3	5	1	2	3	1	2	2	5	6	1	1
47000	-162.881684123303245	-161.266171210999488	-1.615512912303743	0.000285989074771	0.000066775342922	0.233489139314982	0.464226276338153	2	6	8	13	14	14	15	14	17	16	18	17	19	20	22	21	24	26	25	29	34	0	1	2	3	4	4	4	4	7	6	4	0	6	12	6	12	14	13	13	18	18	1	1	1	2	1	1	1	1	1	1	2	1	2	1	5	2	2	3	4	2	4
47500	-157.685009563666256	-156.289929629342282	-1.395079934323963	0.000158568897197	0.000065140282900	0.410801134722351	0.429283269486360	3	7	8	13	13	15	15	14	18	16	18	18	19	20	21	21	24	25	26	30	32	0	1	2	2	2	5	5	4	5	6	4	0	4	12	7	12	12	13	13	19	19	1	2	1	2	3	1	1	1	2	1	4	1	2	1	4	1	4	4	3	2	4
48000	-175.672154200443941	-173.984070238961976	-1.688083961481954	0.000174797332497	0.000036228989896	0.207262830493481	0.348511251227892	2	6	7	14	13	14	15	15	16	17	14	17	19	21	23	21	22	26	26	30	34	0	1	2	1	2	1	5	11	11	5	1	0	4	12	7	12	16	5	15	19	15	1	2	1	6	3	7	1	1	1	2	6	1	3	3	3	2	1	8	1	2	7
48500	-154.254063268082831	-152.780912310484723	-1.473150957598112	0.000187746542412	0.000059153947003	0.315073429543354	0.427683274193869	2	8	8	13	15	14	15	14	16	16	18	17	19	20	22	22	23	25	25	30	34	0	1	1	2	3	4	6	3	8	6	4	0	7	12	7	14	12	7	13	13	15	1	3	3	2	3	1	1	3	1	1	3	1	3	1	4	1	3	6	4	5	5
49000	-166.746897062622310	-165.267214241420561	-1.479682821201752	0.000134580614166	0.000041688712362	0.309767588896327	0.374494122494033	2	8	9	14	13	14	15	13	17	17	18	16	20	18	22	21	20	26	23	30	34	0	1	1	2	1	5	5	2	5	6	5	0	7	12	7	14	14	13	13	19	19	1	2	3	4	6	1	2	2	3	1	1	1	2	1	4	2	1	3	2	4	6
49500	-153.046802100841546	-151.462309672358458	-1.584492428483084	0.000158898299324	0.000039241658824	0.246960848488393	0.419674943021853	3	7	7	14	15	15	16	14	18	16	17	18	17	20	23	22	22	25	25	31	33	0	1	1	2	4	2	6	3	4	8	6	0	6	12	13	14	14	15	15	19	20	1	3	2	4	1	4	1	2	2	1	1	1	1	1	4	1	1	1	1	2	1
50000	-150.805651633511587	-149.354518574376243	-1.451133059135344	0.000224333598809	0.000075144890533	0.334969397950370	0.704860429754255	3	7	8	11	12	14	16	14	17	16	18	18	19	21	21	22	23	25	25	30	32	0	1	1	1	3	5	4	5	5	6	4	0	9	12	13	14	14	13	15	18	20	1	2	2	3	2	1	2	2	4	1	3	1	1	1	1	1	1	3	2	2	1
50500	-164.725734983015144	-163.212814135199665	-1.512920847815484	0.000317645765336	0.000090833955206	0.285959912324883	0.457285642701319	3	7	8	15	14	14	14	13	17	16	17	17	18	20	22	21	24	25	26	31	33	0	1	2	8	8	8	2	3	7	6	4	0	6	12	11	12	12	13	15	19	20	1	2	1	1	1	1	4	2	3	1	1	1	2	2	3	2	4	4	2	1	1
51000	-143.250693897905364	-141.677911262764013	-1.572782635141345	0.000166244296161	0.000041976597998	0.252499477980823	0.477695427053476	2	7	9	12	14	14	15	13	17	16	18	16	19	20	22	21	23	25	27	29	34	0	1	2	2	4	4	4	2	8	6	4	0	7	12	7	14	12	13	15	19	20	1	2	1	2	1	1	2	3	2	1	4	1	2	2	4	1	4	3	2	1	2
51500	-149.942129482517771	-148.410791039328274	-1.531338443189495	0.000178076136039	0.000048899027669	0.274596185408672	0.472630877044480	3	8	5	15	14	13	15	13	16	16	18	17	20	20	22	21	23	24	26	30	33	0	1	1	8	2	2	8	2	8	6	5	0	7	12	13	14	12	15	18	19	20	1	2	1	1	4	2	1	3	1	1	1	1	2	2	1	1	2	1	2	2	3
52000	-153.842161190740455	-152.343472410116362	-1.498688780624103	0.000165510502605	0.000048919663502	0.295568333926768	0.531488362102930	3	4	9	15	13	15	16	14	16	16	18	17	20	20	22	22	23	25	26	31	33	0	1	1	8	1	5	3	3	8	6	5	0	5	12	13	14	12	15	13	18	19	1	1	3	1	6	1	2	3	1	1	3	1	3	2	1	1	3	2	3	2	3
52500	-154.098284770269885	-152.279697060667758	-1.818587709602139	0.000288764255911	0.000049753520783	0.172298058932687	0.476794297189210	2	7	8	12	12	14	16	14	16	17	18	18	18	20	21	22	24	24	27	28	34	0	1	2	2	1	5	6	4	4	4	9	0	7	12	10	14	16	15	18	19	20	1	2	1	3	3	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	3
53000	-136.652939834115642	-134.664173692325818	-1.988766141789815	0.000150892515073	0.000021184054276	0.140391683878772	0.662256752340892	2	6	8	13	15	14	14	13	17	16	17	17	18	20	23	21	24	25	26	31	33	0	1	2	2	4	4	4	2	8	6	4	0	7	12	13	14	14	13	18	19	20	1	3	1	3	1	1	1	3	2	1	2	1	2	2	3	1	2	2	1	2	1
53500	-169.752449155500102	-168.158765299304065	-1.593683856196025	0.000203642778775	0.000049443788248	0.242796668488002	0.474691211943852	2	7	8	14	14	13	15	13	16	16	16	17	19	20	23	20	22	25	25	30	30	0	1	1	8	8	2	3	3	2	7	4	0	3	12	7	12	16	7	15	15	15	1	2	3	1	1	2	2	2	4	1	2	1	5	2	4	2	1	4	1	3	5
54000	-160.987459280619419	-159.383219291455617	-1.604239989163799	0.000185090598475	0.000044088240339	0.238198161887897	0.330120180673036	2	7	7	14	15	14	14	13	18	17	17	18	20	20	22	21	24	26	26	30	32	0	1	1	1	6	3	8	2	2	6	8	0	9	12	4	14	12	6	15	15	19	1	2	2	7	1	4	1	3	6	1	2	1	1	1	4	1	3	6	2	4	3
54500	-166.480875800379096	-164.950967200603969	-1.529908599775119	0.000254729595187	0.000070162640631	0.275439689601045	0.598002196800158	2	6	8	14	13	14	15	13	14	16	17	17	17	20	22	20	24	25	25	31	33	0	1	1	5	3	8	8	3	5	3	8	0	7	12	13	12	16	7	13	18	20	1	1	3	1	2	1	1	3	1	5	2	1	1	2	4	2	3	4	3	3	1
55000	-150.081827181167114	-148.452172131063918	-1.629655050103206	0.000158847223177	0.000036193827356	0.227853069334010	0.624045914976643	2	7	9	12	13	14	15	15	17	16	17	18	20	21	22	22	23	25	26	30	34	0	1	2	2	4	4	4	5	2	6	4	0	6	12	13	14	12	7	15	19	20	1	4	1	2	1	2	1	1	3	1	2	1	2	2	1	1	3	4	2	1	2
55500	-154.396171938333538	-152.691791557475227	-1.704380380858300	0.000156356231876	0.000031610704681	0.202171057088843	0.504685802628463	2	7	9	13	14	14	16	15	16	16	18	16	18	20	23	21	24	26	25	29	33	0	1	2	2	4	3	4	5	2	6	4	0	4	12	13	12	14	7	15	19	20	1	2	1	4	1	3	1	1	4	1	2	1	2	2	3	3	2	6	2	2	2
56000	-159.627554751193742	-157.883514029591566	-1.744040721602176	0.000247089571546	0.000047131197306	0.190745392494133	0.642807895368290	3	6	9	12	13	14	15	14	18	16	16	16	19	21	22	21	24	26	27	30	32	0	1	1	2	4	4	5	4	5	6	4	0	10	12	7	12	16	15	18	19	20	1	2	4	2	1	1	1	1	3	1	2	1	2	2	3	3	2	2	1	1	2
56500	-153.008720406267884	-151.564687741532595	-1.444032664735291	0.000211246856541	0.000072285507281	0.342185007931226	0.511975182748970	3	7	8	15	14	14	16	13	16	17	17	17	20	20	22	21	24	24	27	31	32	0	1	2	8	3	8	6	2	5	6	8	0	7	12	7	12	12	15	18	19	20	1	2	1	1	2	1	1	4	1	1	3	1	2	2	2	3	4	2	1	2	1
57000	-150.294539075967293	-148.712261437673476	-1.582277638293812	0.000190805371103	0.000047317400527	0.247987780709922	0.541382615815935	3	8	9	13	14	13	15	12	17	16	15	18	19	19	22	21	22	25	25	29	31	0	1	2	8	4	2	6	2	2	6	4	0	9	12	13	12	14	15	13	19	20	1	2	1	1	1	3	1	2	5	1	1	1	1	1	1	1	2	2	3	2	1
57500	-151.080970844956823	-149.584007116585894	-1.496963728370923	0.000198149531120	0.000058808492203	0.296788449964932	0.592323933566235	2	7	9	15	15	13	15	14	16	15	18	18	19	19	22	22	23	24	26	30	34	0	1	2	6	6	2	6	1	8	8	4	0	6	12	8	12	12	13	18	19	19	1	3	1	1	1	2	1	6	1	1	2	1	3	1	3	2	3	2	1	2	3
58000	-154.143958800205894	-152.255096201540340	-1.888862598665549	0.000237321081741	0.000037425549940	0.157700064678226	0.470643579819261	3	7	8	14	15	15	13	15	18	16	17	17	19	20	21	22	23	25	25	29	33	0	1	2	7	1	7	2	1	8	6	8	0	8	12	7	14	14	13	13	18	20	1	2	1	1	7	1	2	5	1	1	1	1	2	2	4	1	1	3	3	2	2
58500	-163.232488063091807	-161.288406768608809	-1.944081294482995	0.000241278042045	0.000035637306165	0.147702235407563	0.496504840113000	2	5	8	13	15	15	15	14	17	16	17	18	18	19	23	21	24	25	26	29	32	0	1	2	2	4	4	4	4	6	6	4	0	4	12	10	12	14	13	15	19	19	1	1	1	3	2	1	1	1	1	1	2	1	2	1	3	2	2	4	1	1	2
59000	-159.152263436186217	-157.569509397457153	-1.582754038729076	0.000157016515424	0.000038903368982	0.247766095669200	0.433588352261511	3	8	9	15	14	14	16	13	17	16	18	17	19	20	21	22	23	24	27	30	33	0	1	1	6	1	1	6	3	5	5	6	0	7	12	6	12	16	13	18	19	20	1	3	4	1	7	6	1	2	2	1	1	1	1	3	3	3	1	2	1	2	2
59500	-162.040456387985955	-160.606752659309393	-1.433703728676549	0.000212175164516	0.000075016488786	0.353559234687563	0.435548541603468	1	8	9	14	15	13	15	14	16	16	16	17	19	20	23	22	24	24	26	29	32	0	1	1	6	8	3	6	3	8	6	2	0	7	12	7	12	14	13	13	13	13	1	3	3	1	1	2	1	1	1	2	3	1	2	1	3	2	2	3	3	5	5
60000	-170.881303616210403	-169.345571959364747	-1.535731656845660	0.000181520082165	0.000049381138664	0.272042289070376	0.437628331260205	1	7	6	14	15	14	16	14	17	16	17	17	19	20	21	20	24	26	26	29	34	0	1	1	3	4	2	8	1	2	8	8	0	6	12	13	12	14	4	13	19	13	1	3	2	3	1	4	1	6	3	1	2	1	3	1	1	1	2	6	3	2	10
60500	-183.967110600412553	-182.390888191103073	-1.576222409309488	0.000296949078152	0.000074487933235	0.250844130241424	0.308648690113343	3	7	7	14	12	15	15	14	18	17	14	18	19	19	23	22	21	26	27	30	33	0	1	1	1	3	3	2	5	3	3	5	0	10	12	2	14	14	6	10	9	9	1	2	2	6	3	3	4	1	6	4	1	1	1	1	7	2	1	6	5	6	10
61000	-163.673665015704387	-162.125823000224386	-1.547842015480011	0.000186457731037	0.000049463747588	0.265281290898415	0.474493306032572	2	7	7	14	15	14	16	12	17	16	17	18	20	20	22	22	21	26	24	29	34	0	1	1	8	6	2	6	2	2	1	4	0	7	12	13	12	12	13	15	15	19	1	3	2	1	1	4	1	2	6	6	1	1	2	1	1	2	2	3	1	3	6
61500	-169.582474875940790	-167.799666176230829	-1.782808699709967	0.000261339164293	0.000047227788295	0.180714545493396	0.495597994778545	3	7	9	15	14	13	14	15	17	17	17	17	19	19	22	21	23	25	27	30	33	0	1	2	3	3	3	6	6	3	6	6	0	7	12	13	12	14	13	15	15	20	1	2	1	3	2	2	1	1	4	2	1	1	3	1	2	2	2	3	3	3	1
62000	-149.502012241618615	-147.879842645739217	-1.622169595879394	0.000168904083577	0.000038983078333	0.230800093799323	0.544771148153684	3	8	9	14	13	14	15	14	17	16	17	18	18	21	22	20	23	25	27	30	34	0	1	2	2	2	1	5	2	6	8	4	0	7	12	13	12	14	15	15	18	20	1	2	1	3	2	6	1	2	1	1	1	1	1	1	2	1	1	2	3	2	2
62500	-171.257953583502058	-169.616356066183300	-1.641597517318757	0.000210494141313	0.000047005554738	0.223310513277586	0.459360139308969	2	7	9	13	14	15	15	14	17	15	17	17	19	20	21	21	22	24	26	28	32	0	1	1	3	3	3	4	2	5	3	4	0	6	12	3	12	14	13	6	13	19	1	3	4	2	2	4	1	4	3	2	2	1	2	2	5	2	1	2	5	4	3
63000	-168.622029133624039	-166.965940424416203	-1.656088709207829	0.000231497375450	0.000050476495258	0.218043488226768	0.403534850014457	2	5	8	14	13	15	16	15	17	17	18	17	19	20	22	21	21	25	27	31	34	0	1	1	5	3	5	8	2	3	6	4	0	7	12	11	14	12	7	13	9	19	1	2	4	1	3	1	1	5	5	1	3	1	2	1	3	1	3	4	3	5	2
63500	-158.639872584701294	-156.777415002052521	-1.862457582648777	0.000154542863013	0.000025177261467	0.162914423712562	0.480139782817565	3	8	9	14	13	12	15	14	17	17	17	17	19	19	22	22	23	24	26	31	34	0	1	1	6	1	3	8	2	8	6	5	0	8	12	7	12	14	15	13	19	19	1	2	2	1	5	2	1	4	1	3	2	1	3	1	4	2	2	1	3	2	4
64000	-165.147075174305144	-163.566184669225947	-1.580890505079202	0.000282313033868	0.000070193114614	0.248635756033881	0.227680110654515	3	7	8	14	15	14	14	15	17	16	17	16	19	20	22	21	23	25	26	29	33	0	1	1	1	7	3	3	7	3	7	7	0	10	12	9	12	16	6	6	13	15	1	2	2	7	1	2	3	1	5	1	2	1	2	2	3	2	1	6	5	6	5
64500	-180.830991419396270	-179.407653004460286	-1.423338414935990	0.000161920101460	0.000059301754572	0.366240843707572	0.419008719703498	3	7	6	13	13	13	16	14	16	17	17	17	17	19	22	21	24	25	27	30	33	0	1	1	2	2	2	6	6	5	4	4	0	5	12	3	14	14	13	13	13	20	1	3	2	3	2	3	2	1	1	2	2	1	2	1	8	1	2	2	5	5	1
65000	-159.144107177179620	-157.629950908145020	-1.514156269034609	0.000197973508432	0.000056454512310	0.285161953018072	0.306796547068093	2	7	9	14	13	15	15	14	17	17	17	17	20	20	22	22	23	25	26	31	33	0	1	2	2	1	1	5	1	5	4	5	0	7	12	7	14	14	15	15	13	19	1	2	1	2	4	6	1	6	3	1	2	1	3	1	3	1	1	2	2	5	5
65500	-155.953750492335075	-154.377023285758327	-1.576727206576751	0.000195243280913	0.000048928596533	0.250603228466563	0.461202194629973	3	8	8	14	12	15	16	15	17	17	18	17	19	20	22	21	22	25	26	29	32	0	1	1	5	2	3	6	5	5	6	4	0	6	12	13	12	12	13	15	19	19	1	3	1	1	2	3	1	1	2	1	1	1	2	1	2	2	3	4	2	2	3
66000	-140.958401814549887	-138.768414815415184	-2.189986999134696	0.000163478353966	0.000018624694282	0.113927586312297	0.565910882977236	2	7	8	12	15	13	15	14	14	16	17	18	18	20	22	21	24	24	27	30	32	0	1	2	1	8	2	4	4	4	6	6	0	7	12	13	12	14	13	18	19	20	1	2	1	5	1	3	2	1	1	1	2	1	1	1	2	2	2	2	1	2	1
66500	-171.316740041338875	-169.234626769673298	-2.082113271665579	0.000253688407592	0.000032209865751	0.126966249884780	0.387853281646077	3	7	9	14	15	12	15	13	18	17	17	18	19	20	22	20	24	25	25	31	32	0	1	1	3	3	1	3	3	7	7	6	0	6	12	10	12	14	5	13	15	19	1	2	3	2	3	4	3	2	2	1	3	1	3	1	2	1	3	4	3	4	2
67000	-167.673297230207737	-165.769302305358764	-1.903994924848979	0.000218758113318	0.000033873390223	0.154844040795196	0.364253300579553	2	7	9	15	15	14	16	15	17	16	17	17	20	21	22	22	23	26	26	30	34	0	1	2	2	6	2	2	1	4	2	4	0	4	12	4	12	12	4	15	15	19	1	2	1	4	1	4	4	7	2	6	1	1	3	2	3	1	3	5	2	4	4
67500	-158.249714791068016	-156.813552588188855	-1.436162202879172	0.000179863119367	0.000063086633254	0.350748021474671	0.541052288581467	3	7	8	13	14	13	15	15	16	17	16	16	19	20	21	22	24	24	25	29	32	0	1	1	2	3	1	4	4	2	9	4	0	7	12	7	14	12	15	15	19	20	1	2	2	2	3	4	1	1	5	1	2	1	3	2	2	1	4	1	2	2	2
68000	-161.080279021553423	-159.452129149093679	-1.628149872459750	0.000205720978396	0.000046994757198	0.228439304363394	0.480226159202421	3	6	8	15	13	15	16	14	16	17	18	17	19	21	22	22	23	25	27	29	34	0	1	1	5	1	5	5	2	8	6	8	0	8	12	5	14	16	13	13	19	20	1	1	2	1	4	1	2	3	2	1	2	1	1	2	4	1	1	4	3	2	4
68500	-166.710171194746692	-165.190335881281413	-1.519835313465289	0.000228515606357	0.000064341429584	0.281562518242226	0.464458701550023	2	7	9	13	13	14	15	14	17	16	17	18	19	21	23	21	23	26	26	30	31	0	1	1	1	1	3	8	3	8	8	1	0	6	12	13	12	12	13	4	13	18	1	3	3	6	4	3	1	3	2	1	6	1	1	2	2	1	3	2	6	4	2
69000	-170.136788635878872	-168.741846714514566	-1.394941921364318	0.000139189481272	0.000057216938227	0.411072285808995	0.373308388784019	3	8	9	13	11	14	15	14	17	15	16	17	19	20	22	21	23	26	26	31	33	0	1	1	5	3	3	6	1	2	6	4	0	7	12	7	12	16	7	6	15	20	1	2	3	1	1	2	1	7	4	1	1	1	2	2	3	2	1	6	5	4	2
69500	-145.856439828515306	-144.169531402539803	-1.686908425975511	0.000174320838969	0.000036195972934	0.207639965179757	0.481981754894207	2	7	9	14	15	13	16	13	16	17	17	18	19	20	21	22	23	25	27	31	33	0	1	2	1	8	2	3	2	4	4	7	0	6	12	13	14	12	15	18	19	20	1	2	1	6	1	2	4	2	1	1	1	1	2	1	1	1	2	2	1	2	1
70000	-148.401004592654573	-146.824657269370789	-1.576347323283793	0.000178279713785	0.000044709783600	0.250784470373795	0.494067606013682	3	7	7	14	15	14	15	12	17	17	17	17	19	20	22	21	23	25	27	29	34	0	1	1	2	4	8	8	2	8	6	4	0	4	12	7	14	14	13	15	18	20	1	1	2	4	1	1	2	4	3	2	1	1	2	1	3	1	2	2	3	1	2
