step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-774.070136358385639	-780.925624309345039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761983397105382	-3	6	16	12	17	21	27	29	19	29	25	25	34	34	36	32	23	32	33	40	39	37	32	35	36	39	38	42	35	40	34	41	42	44	46	40	43	48	50	42	44	46	39	46	46	46	39	45	46	55	44	44	46	53	49	48	67	48	54	59	51	55	54	60	53	54	52	57	56	60	56	59	62	60	60	65	59	65	68	63	62	60	70	69	77	67	74	72	80	78	77	75	78	79	92	92	92	101	0	1	4	0	4	4	4	6	5	17	9	0	7	3	10	8	6	10	8	29	7	10	10	6	23	19	31	17	12	25	9	26	22	25	28	29	27	44	44	19	24	31	11	22	36	40	0	11	28	34	9	0	31	42	45	26	59	28	58	71	55	34	48	56	0	51	55	67	61	63	67	40	25	69	68	67	65	69	49	72	59	62	57	73	83	58	86	78	84	86	84	0	79	57	91	91	0	97	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	2	6	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	3	1	2	3	1	2	1	1	1	2	3	2	2	2	1	1	1	2	2	2	4	1	2
25000	-753.689056362478141	-760.544544313437541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668228878420003	0	5	14	10	18	27	24	28	24	33	29	32	29	38	34	34	33	36	32	34	35	40	34	38	34	40	36	39	39	43	37	40	43	38	41	39	41	50	47	42	45	41	43	38	43	44	36	46	50	56	50	41	49	52	46	39	60	50	57	61	50	51	57	62	54	59	52	62	60	56	57	63	58	61	58	63	61	64	68	50	68	69	65	71	72	71	71	73	76	77	80	77	80	80	93	97	97	99	0	1	4	0	4	5	3	5	5	9	6	0	4	6	8	6	5	10	11	12	13	15	19	7	11	25	10	27	20	22	25	10	28	17	10	20	27	37	30	26	28	31	32	8	36	40	0	15	30	31	17	0	42	26	36	31	26	41	17	67	55	40	48	27	0	49	55	67	61	38	67	40	54	61	67	67	65	69	59	41	57	72	73	79	63	57	73	78	84	59	89	0	87	81	91	91	0	97	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	3	1	1	2	1	1	2	1	3	2	1	2	2	4	1	1	1	2	1	2	2	3	1	2	2	2	1	1	3	1	2	1	2	1	3	2	2	1	1	2	1	1	1	2	2	2	1	1
25500	-739.902406480233253	-746.757894431192653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640695012662364	0	8	16	14	18	21	23	28	22	32	32	32	31	35	34	36	30	38	29	39	40	37	38	35	38	38	34	43	37	42	37	33	44	41	42	41	37	45	48	44	36	47	42	40	45	47	46	45	45	52	49	45	51	47	45	49	57	51	57	58	55	52	52	62	57	61	51	61	58	57	58	59	62	60	64	61	61	58	66	63	67	62	64	70	74	62	71	70	81	80	79	80	75	69	94	94	95	101	0	1	4	0	3	5	4	6	4	17	19	0	7	11	11	17	9	15	6	29	13	10	19	13	11	11	11	41	12	26	10	17	15	26	22	29	27	37	22	34	11	31	32	10	36	34	0	15	23	31	22	0	39	38	36	35	58	49	28	67	45	46	48	56	0	38	55	71	61	63	67	40	25	61	60	67	65	61	86	57	86	72	58	83	73	57	86	78	84	85	85	0	87	86	91	91	0	97	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	2	1	2	3	1	1	2	1	1	2	2	1	1	3	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2
26000	-753.559220696336979	-760.414708647296379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812678363384583	-7	8	14	8	20	14	23	30	24	29	31	28	34	33	34	39	33	36	35	30	33	41	33	30	38	37	36	33	40	42	39	38	33	40	42	41	43	47	47	44	46	44	42	44	46	45	37	47	50	54	47	42	47	39	49	51	63	42	60	64	56	53	51	57	54	59	52	55	62	58	57	65	57	60	62	67	58	65	68	57	61	66	65	70	71	66	75	72	78	74	81	80	82	79	88	96	95	103	0	1	4	0	6	4	3	5	5	9	5	0	24	8	10	8	9	28	10	12	24	19	10	7	23	9	28	8	20	19	26	19	11	11	19	20	18	22	30	34	30	31	32	11	36	58	0	35	58	31	58	0	22	19	36	44	56	9	73	68	36	41	30	50	0	39	55	67	61	63	67	62	30	61	68	75	65	69	86	53	41	62	57	41	83	81	86	78	84	85	84	0	79	86	91	91	0	97	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	3	1	1	2	1	2	1	2
26500	-760.151966615099354	-767.007454566058755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735432494054092	-9	-3	13	11	19	24	24	32	27	30	31	30	29	35	37	37	33	37	32	33	37	35	26	37	32	40	35	40	38	38	40	38	38	40	42	43	38	49	45	44	45	43	42	45	45	43	46	47	47	53	48	41	50	50	48	50	58	47	57	63	52	48	55	61	42	50	54	60	56	55	56	61	67	63	64	64	56	65	66	60	67	67	64	70	68	58	72	74	77	78	81	80	77	75	91	97	94	104	0	1	4	0	3	4	5	6	4	23	23	0	5	6	19	8	23	19	23	12	7	19	6	13	23	22	23	17	20	23	15	9	9	33	33	29	25	27	15	34	28	31	32	35	36	34	0	22	11	42	28	0	31	10	36	44	50	28	28	67	55	40	54	58	0	39	55	71	61	48	67	40	58	61	71	67	65	69	58	58	57	72	59	59	83	41	85	78	84	81	84	0	94	87	91	95	0	97	1	1	1	1	2	1	1	2	3	2	1	1	2	1	1	1	2	1	1	1	3	1	1	2	2	1	1	1	2	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	1	2	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	1	4	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	2	1	1	2
27000	-750.020916165316294	-756.876404116275694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729596349789429	-3	1	17	10	16	23	27	31	20	30	25	31	33	39	32	38	33	39	32	40	39	38	36	31	38	34	36	38	37	40	37	36	37	44	46	42	40	44	52	40	38	48	41	44	47	46	35	45	49	51	42	43	52	50	47	49	66	52	59	59	54	45	55	63	52	58	50	60	60	59	57	55	62	62	63	63	60	66	69	64	65	66	64	69	77	64	72	70	79	74	80	81	78	74	89	92	88	103	0	1	5	0	4	9	5	6	5	11	3	0	7	8	10	17	9	15	11	12	13	26	19	7	10	19	19	17	12	10	17	17	19	40	22	29	27	8	49	26	10	15	32	17	36	25	0	23	41	54	28	0	42	31	36	44	86	10	49	67	55	40	48	44	0	58	55	67	61	48	36	62	38	61	68	67	65	69	86	56	73	72	73	73	80	49	79	78	84	58	85	0	87	86	89	91	0	97	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	1	2	2	1	1	4	1	2	1	2	1	2	2	2	3	2	1	2	2	1	1	2	1	2	1	1	3	2	1	1	2	3	1	1	1	2	2	2	1	2
27500	-795.130875305299355	-801.986363256258755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652230145755816	0	7	16	12	17	17	23	32	21	30	29	30	33	38	33	33	31	36	35	33	32	40	31	32	38	36	38	43	42	39	37	42	43	40	37	42	42	44	50	43	45	46	39	44	39	46	45	49	45	44	47	44	52	51	48	52	54	48	54	59	52	50	58	62	46	60	57	58	61	58	50	60	68	57	64	67	61	65	63	63	66	62	64	71	77	71	68	73	81	70	81	78	79	79	95	95	90	98	0	1	4	0	4	4	5	6	6	9	9	0	7	10	17	6	9	11	23	12	3	19	11	7	15	23	26	17	12	15	10	25	17	17	11	20	27	8	58	34	34	31	15	15	20	34	0	25	28	31	49	0	28	50	45	23	41	23	49	71	45	34	48	63	0	50	71	71	74	48	45	40	83	61	60	71	65	69	59	41	57	72	51	57	90	73	79	69	84	83	84	0	80	86	89	89	0	97	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	3	1	4	2	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	1	2	2	2	2	3	3	1	2	3	2	1	1	2	2	1	1	1	2	2	2	2	1	2
28000	-794.433819203684948	-801.289307154644348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664257757915005	-2	8	13	8	19	25	21	28	25	32	27	30	27	36	38	35	31	38	33	32	40	32	36	37	35	39	37	42	37	42	37	38	41	36	41	41	46	45	50	39	47	45	41	46	45	41	42	44	48	48	47	44	44	51	49	45	67	52	61	63	54	53	58	60	58	60	49	57	57	58	45	49	58	61	62	67	63	66	68	64	63	59	69	67	70	70	70	74	78	76	81	77	77	80	93	98	95	101	0	1	4	0	4	5	3	6	5	11	9	0	7	8	31	8	8	11	8	12	13	11	22	13	19	25	19	17	12	23	10	19	22	19	15	29	27	30	22	34	25	30	32	56	36	34	0	25	28	31	28	0	23	48	36	18	59	19	49	71	55	72	48	44	0	39	71	71	61	48	36	40	35	61	71	67	65	69	50	73	59	72	41	28	84	80	49	78	84	57	84	0	49	86	89	95	0	97	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	1	2	2	1	1	2	2	1	3	1	1	3	1	2	2	2	2	3	1	1	2	3	4	1	1	2	1	2	2	2	1	5	2	2	1	1	1
28500	-777.597415775639206	-784.452903726598606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638770597920486	0	4	17	11	19	22	22	31	25	29	30	28	26	35	34	35	33	36	33	34	41	35	34	36	39	40	38	36	41	39	37	38	39	40	45	43	46	42	50	45	45	47	40	42	44	43	43	45	47	56	51	42	53	50	48	44	65	45	62	61	54	52	53	63	51	61	58	58	60	55	49	58	66	58	60	66	57	64	66	59	62	65	69	69	76	70	63	74	79	77	79	79	81	76	89	97	97	103	0	1	4	0	4	4	3	6	5	9	10	0	7	5	10	8	9	23	10	12	24	10	10	13	15	18	11	9	20	6	11	11	17	8	44	29	27	28	58	34	30	31	32	22	36	23	0	15	17	42	58	0	42	26	36	24	38	24	41	71	36	40	48	41	0	26	71	71	61	63	36	34	49	61	71	71	65	69	87	49	58	34	57	80	73	58	50	78	84	87	84	0	86	79	91	95	0	97	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	3	1	1	2	2	2	3	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	4	2	3	2	3	2	1	3	1	4	2	2	1	1	1	2	2	1	2	3	1	1	1	2	3	3	1	2	1	3	2	2	2	3	2	1	2	2	2	1	1	2
29000	-734.729844658509137	-741.585332609468537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659785642338964	0	7	17	12	19	29	23	32	23	29	29	30	34	34	33	36	32	38	35	37	40	37	25	37	34	36	36	39	40	42	38	38	44	42	43	39	40	48	49	44	46	46	41	44	45	47	44	46	42	50	49	45	49	48	46	52	62	46	57	62	54	50	56	49	55	57	49	60	56	58	53	60	65	63	63	66	60	65	68	64	65	63	67	69	73	70	71	74	75	79	80	79	80	81	87	99	88	100	0	1	4	0	4	9	3	5	5	23	23	0	6	8	23	8	9	10	10	12	24	10	9	13	11	17	10	17	20	26	19	10	11	22	11	20	27	37	26	49	18	35	32	49	36	34	0	22	22	31	58	0	31	26	36	44	58	28	22	71	45	34	48	44	0	39	45	71	61	63	67	34	28	69	67	71	65	69	57	35	42	62	73	59	83	79	79	78	84	85	89	0	81	87	89	95	0	97	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	2	1	4	1	1	1	2	1	1	2	1	2	1	1	1	4	3	1	3	3	2	2	1	4	2	2	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	2
29500	-772.396032661476852	-779.251520612436252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638233879193961	-6	5	17	6	14	25	20	28	22	31	30	22	23	35	35	40	35	37	36	33	38	38	30	34	33	42	37	33	42	43	38	33	40	40	44	38	44	46	49	44	43	49	39	43	43	44	47	43	45	50	48	43	54	48	47	48	62	51	58	62	54	54	58	57	50	58	50	60	60	58	56	61	61	59	64	66	62	64	61	58	66	66	65	68	72	73	72	71	77	72	73	79	82	79	94	88	97	103	0	1	4	0	4	5	3	6	4	23	9	0	7	8	25	6	6	11	25	12	24	6	8	7	23	15	10	23	20	25	11	9	10	9	22	20	27	19	23	34	22	41	32	23	36	34	0	22	30	25	41	0	50	31	45	44	50	30	30	67	55	40	26	44	0	39	45	67	61	50	67	34	59	61	67	71	65	69	59	62	41	62	58	80	58	79	73	78	84	57	84	0	90	79	91	91	0	97	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	1	3	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	1	2	2	3	2	1	2	2	2	1	2	1	2	1	1	1	3	1	1	2	2	2	1	1	1	4	2	2	2	4	2	2	1	2	2	1	1	2	2	4	3	1	2
30000	-743.050357912479171	-749.905845863438572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694632567719136	2	7	15	12	16	26	21	31	23	30	32	31	31	35	33	37	30	35	34	36	39	40	36	29	37	40	37	38	40	40	35	38	42	33	43	41	45	44	50	37	44	43	40	44	44	45	44	47	47	52	42	33	48	49	45	51	66	53	57	58	52	52	58	63	55	56	54	54	59	59	50	65	64	57	64	61	59	65	64	65	67	69	68	67	74	59	72	71	80	78	80	79	80	76	93	93	89	103	0	1	4	0	4	7	5	6	7	9	10	0	24	8	10	8	9	11	10	12	13	23	10	7	7	10	11	23	20	10	11	10	22	10	30	20	27	27	26	34	28	31	32	25	36	40	0	23	44	30	17	0	42	42	36	44	79	51	58	71	55	46	48	25	0	39	71	71	61	26	55	22	58	61	71	68	65	69	86	49	35	46	59	86	83	41	79	78	87	85	84	0	81	79	89	91	0	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	5	1	1	1	1	1	2	1	3	2	1	2	1	1	1	1	2	4	5	2	2	1	2	2	1	2	1	2	1	2	2	3	2	1	2
30500	-792.162811805210254	-799.018299756169654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565807763763107	0	4	11	8	16	21	25	33	28	31	25	26	30	37	35	31	32	39	34	34	40	40	28	33	35	39	33	45	41	43	37	39	36	36	43	40	44	47	49	46	41	50	41	43	45	44	45	46	46	49	47	44	51	55	45	48	57	54	56	62	52	53	57	63	52	57	50	57	60	56	56	65	61	61	64	61	56	65	66	56	64	62	71	72	78	72	73	71	72	81	81	79	81	81	93	98	91	104	0	1	4	0	4	4	4	6	11	23	6	0	6	16	23	6	11	10	10	12	24	11	11	7	10	25	11	25	20	26	23	8	11	17	15	20	27	37	22	33	9	19	11	33	36	34	0	15	10	49	28	0	50	42	20	35	50	42	58	55	55	40	48	56	0	39	55	67	61	48	55	40	37	61	68	67	65	74	81	56	8	46	81	66	83	31	79	78	57	37	84	0	87	79	91	95	0	97	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	2	3	2	1	2	1	2	1	1	1	2	1	2	2	2	2	4	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	2	2	4	3	2	2	2	1	1	1	1	3	2	2	3	1	6	2	1	2	4	2	1	1	2	2	1	1	3
31000	-758.095595671518595	-764.951083622477995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735909476276592	0	5	16	10	14	23	26	34	27	33	31	28	31	36	36	38	29	38	31	32	39	36	36	24	36	41	34	42	41	42	38	39	43	42	45	44	40	47	44	45	45	49	42	47	41	43	43	48	47	53	50	46	49	52	47	52	61	48	55	58	52	51	57	55	55	58	50	58	55	53	56	63	62	58	64	64	59	58	69	58	67	68	63	71	74	64	74	74	76	80	79	74	75	79	91	97	95	101	0	1	4	0	4	4	24	11	6	19	6	0	24	6	11	8	9	19	9	12	24	19	11	3	19	10	19	9	20	23	9	19	19	31	30	45	27	39	25	34	9	49	32	15	20	15	0	10	9	42	28	0	30	42	45	8	64	41	49	36	55	46	48	30	0	39	55	67	61	48	67	62	51	61	71	67	65	69	86	26	57	72	80	14	57	80	86	78	84	85	73	0	79	86	89	95	0	97	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	3	1	2	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	3	1	1	2	2	1	1	2	1	1	2	2	1	1	2
31500	-766.227431240398687	-773.082919191358087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775786137430323	-3	5	15	10	13	22	24	31	21	27	32	31	32	35	36	35	35	37	33	36	38	39	34	34	37	41	33	40	42	45	37	33	40	41	46	44	43	48	51	39	46	48	36	43	39	44	41	46	46	56	51	36	50	55	48	45	53	49	54	59	53	47	51	62	54	56	52	57	61	54	57	62	65	55	54	65	61	66	66	59	66	68	61	71	76	72	75	68	79	79	73	80	80	73	92	97	96	104	0	1	4	0	4	3	3	6	5	9	10	0	7	8	19	6	8	19	10	12	6	15	11	13	23	25	10	17	20	25	10	9	19	40	44	45	19	37	35	15	28	33	32	10	20	34	0	22	28	53	41	0	22	31	36	31	58	41	28	68	55	34	48	15	0	39	36	67	61	48	67	62	83	45	67	71	65	69	64	58	37	42	25	73	57	83	79	78	84	73	42	0	87	79	85	95	0	97	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	4	1	2	1	1	2	1	1	2	1	4	1	2	1	1	1	2	3	3	2	1	5	2	1	1	2	2	5	1	1	1	2	1	1	2
32000	-799.234170475076212	-806.089658426035612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621606469774197	-2	4	15	10	16	27	25	32	25	29	33	35	33	36	35	37	30	37	34	38	38	37	33	36	39	36	34	41	43	41	37	41	41	41	45	43	44	47	47	43	46	42	41	43	40	46	44	46	48	53	48	35	51	47	44	52	66	53	60	64	48	45	58	59	55	59	49	60	63	59	58	65	64	54	61	60	62	58	63	61	62	64	58	71	76	71	67	74	79	76	78	81	79	81	93	97	98	105	0	1	4	0	4	5	5	6	4	9	10	0	7	6	11	5	9	10	10	12	13	23	10	6	22	11	10	22	20	22	10	26	26	22	10	45	27	42	35	34	33	31	6	26	20	34	0	23	41	32	28	0	31	42	45	15	27	22	28	71	55	34	58	44	0	56	55	67	61	38	67	46	83	61	45	67	65	61	44	53	41	46	50	31	49	58	81	69	58	81	59	0	86	87	89	91	0	97	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	4	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	3	2	2	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	3	2	2	2	3	1	3	2	1	4	5	3	1	2	3	3	4	1	2	2	2	2	1	2
32500	-762.040420747224971	-768.895908698184371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612816760762223	-2	3	16	11	17	25	19	30	26	28	28	25	29	38	37	38	32	38	34	36	40	30	33	33	37	39	35	39	40	36	38	38	39	41	38	44	42	40	50	46	42	46	33	41	41	45	41	46	46	49	49	41	53	51	47	46	65	52	56	64	52	50	52	62	52	56	52	58	62	59	57	60	64	61	58	64	60	66	64	59	64	67	69	68	77	57	73	72	76	80	79	76	82	77	85	92	90	104	0	1	4	0	4	4	5	5	3	6	9	0	6	6	11	17	9	19	11	12	24	11	11	7	19	30	11	19	20	11	23	43	19	27	19	29	38	19	28	28	15	17	10	25	20	34	0	25	28	9	17	0	42	42	45	44	58	51	50	67	55	40	48	56	0	50	36	67	74	63	67	62	33	61	71	75	65	69	86	58	86	72	73	58	59	58	58	78	23	64	84	0	81	79	91	95	0	97	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	4	2	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	4	1	5	1	6	2	2	1	2	2	1	1	1	2
33000	-783.113203336421179	-789.968691287380580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749122006733254	-2	7	15	10	20	21	25	33	29	24	31	28	29	35	33	34	32	37	27	37	39	40	30	36	31	39	38	41	40	43	37	39	45	42	35	46	44	49	46	40	41	42	36	41	42	46	44	47	49	49	46	32	51	52	46	45	60	48	59	61	53	49	56	56	48	56	50	57	57	58	57	63	61	60	61	65	57	61	65	64	68	69	69	69	70	67	74	72	74	80	78	76	81	74	91	94	93	103	0	1	4	0	3	4	4	4	10	6	19	0	7	6	23	25	9	10	10	12	24	7	10	13	7	11	25	35	12	18	25	18	44	26	23	45	27	56	28	10	9	31	15	35	20	40	0	41	37	42	44	0	41	50	45	44	28	42	28	67	55	34	18	56	0	39	55	67	61	63	67	46	49	61	68	60	65	69	42	57	79	72	80	73	57	79	86	78	57	85	50	0	94	79	84	95	0	97	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	3	2	1	2	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	3	2	4	1	1	1	3	1	1	2
