step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-443.155561895801497	-452.206405276252838	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980709207882544	-3	3	8	8	19	4	14	15	5	22	12	11	16	18	20	17	13	29	25	34	32	26	34	40	30	41	46	34	51	48	43	50	57	51	59	54	63	59	55	58	58	62	56	60	65	61	65	56	63	71	68	68	74	68	63	78	69	66	69	78	75	73	70	88	69	82	73	81	75	78	96	78	65	83	70	86	86	98	102	0	1	6	6	3	1	9	3	2	14	3	6	7	8	7	3	2	14	15	19	7	14	22	23	8	23	18	25	27	28	20	24	20	27	36	27	35	33	30	34	32	38	32	29	42	43	29	26	34	55	29	73	30	48	32	59	73	40	46	36	58	41	42	68	49	69	47	44	52	75	68	61	42	61	46	50	61	77	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-407.113499726071552	-416.164343106522892	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995886969838959	-5	1	8	12	25	8	5	12	3	23	11	9	19	18	23	20	18	30	27	32	33	29	28	35	31	41	47	40	51	45	40	40	59	54	59	55	61	49	61	63	59	55	54	58	47	63	58	63	63	68	68	66	62	65	59	75	64	65	66	77	65	76	69	79	73	85	79	85	79	73	95	66	77	89	82	84	95	101	98	0	1	9	6	13	2	1	7	1	17	7	2	4	4	6	12	4	17	17	10	14	10	16	25	19	20	32	24	30	26	21	21	36	29	38	45	34	28	36	38	34	30	31	36	26	36	29	36	36	49	37	55	47	53	38	52	44	39	34	54	33	58	58	51	48	62	50	62	54	50	73	55	46	76	62	69	76	79	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-407.833052764343165	-416.883896144794505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999832737033339	-3	3	11	13	13	18	17	12	7	20	8	7	20	15	22	26	16	21	27	30	30	16	34	38	35	32	45	40	42	46	46	53	57	45	56	49	61	59	59	68	57	61	55	59	62	65	66	67	61	63	68	72	64	62	65	76	63	66	67	78	71	80	72	73	60	76	83	78	79	77	97	84	86	82	82	77	90	103	95	0	1	9	11	9	4	3	12	1	14	2	1	3	11	17	10	3	7	12	16	13	5	19	26	21	15	28	23	26	25	23	31	36	29	36	34	33	32	43	33	32	43	31	32	43	57	41	37	35	49	37	47	35	43	32	58	33	33	42	64	50	64	59	40	32	47	70	63	47	46	77	63	56	69	56	58	73	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-429.899641842693200	-438.950485223144540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984672869268460	-2	6	9	8	16	14	12	15	15	23	10	15	20	19	26	22	21	30	29	34	26	26	29	35	36	32	50	34	49	44	46	50	55	48	57	54	62	51	52	65	60	53	57	55	59	58	62	63	67	62	64	71	61	61	62	71	68	68	62	81	66	69	74	84	65	58	80	80	78	84	92	83	75	82	83	70	93	103	100	0	1	1	1	3	2	2	4	3	12	4	11	5	12	10	12	8	8	12	19	16	13	7	23	28	21	31	22	30	26	30	20	31	30	29	29	43	31	30	47	32	31	39	31	36	38	44	27	53	44	39	51	44	43	38	45	51	47	66	51	53	36	56	74	45	44	61	58	49	52	69	56	76	56	69	45	60	64	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-414.824438368459312	-423.875281748910652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998939646415673	-5	-2	5	9	20	11	9	17	10	17	12	16	16	18	25	22	24	28	27	37	27	22	29	40	36	41	46	44	51	42	42	51	58	52	58	51	62	61	60	66	62	62	54	61	62	63	66	65	56	60	67	58	70	52	50	72	71	64	71	78	74	76	77	89	73	86	78	82	80	82	93	78	79	76	75	84	98	93	96	0	1	2	2	11	3	2	6	3	6	3	6	4	9	11	6	5	22	17	17	22	13	22	21	21	25	20	25	24	20	19	28	54	23	55	30	43	43	29	33	50	50	28	27	36	54	46	38	32	36	38	36	58	55	26	38	33	34	48	65	51	47	48	76	42	62	57	62	37	60	76	75	74	48	45	73	71	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-416.610490497444061	-425.661333877895402	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976355479553844	-3	5	8	12	16	16	14	7	16	20	11	13	18	16	18	21	20	27	23	32	28	23	30	41	36	39	48	27	49	51	45	49	60	47	61	55	59	59	61	64	61	59	53	59	65	67	59	57	65	69	68	68	71	60	59	67	66	55	68	65	72	74	76	85	67	83	83	82	76	74	97	64	79	76	81	89	93	99	102	0	1	1	8	3	4	8	1	11	4	2	8	5	11	11	4	7	3	7	5	22	5	19	25	20	23	25	7	26	26	24	31	27	24	34	31	58	29	36	54	43	58	26	48	55	41	43	32	55	36	47	42	60	43	32	33	44	34	39	39	45	52	51	63	35	53	54	61	59	56	68	38	51	55	69	68	67	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-427.507467025058418	-436.558310405509758	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994114739680443	-8	-2	9	8	14	17	13	16	12	10	2	14	21	16	17	21	20	27	26	27	31	23	31	43	37	42	45	33	55	43	45	53	58	49	59	54	59	60	63	66	47	58	55	58	63	63	62	64	66	63	70	65	54	63	63	73	67	58	73	77	67	73	71	80	73	79	85	79	77	82	95	79	85	92	73	89	86	102	101	0	1	2	2	10	10	10	10	4	11	2	2	15	4	4	7	12	22	5	17	16	14	18	21	21	28	23	16	27	25	25	27	27	27	36	41	34	36	33	48	6	34	34	31	42	43	53	44	29	42	55	38	24	36	53	40	30	29	40	59	36	61	52	75	49	55	68	69	62	75	77	75	55	76	44	73	68	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-404.659708996731524	-413.710552377182864	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993655457668036	-5	3	8	10	20	7	10	17	12	21	11	17	13	16	16	19	22	32	25	25	36	27	31	38	29	42	47	41	53	48	45	50	60	52	56	53	56	48	63	65	62	59	54	59	64	66	66	63	56	70	66	66	68	62	61	66	67	67	68	84	72	68	75	86	75	79	77	80	71	77	96	82	86	87	86	90	95	103	100	0	1	2	2	12	1	6	4	4	16	6	11	3	7	4	6	11	17	5	5	17	17	22	25	14	24	21	24	31	21	21	27	30	27	30	31	36	24	36	33	27	49	28	49	35	54	42	29	34	53	55	37	41	37	43	49	42	39	58	66	54	39	51	68	54	57	50	65	52	61	74	65	70	47	72	64	74	77	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-424.737170870516536	-433.788014250967876	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955817341116984	-2	5	12	8	16	14	16	9	8	18	9	14	16	19	22	22	19	29	28	19	30	22	33	40	37	43	50	32	47	49	46	48	53	57	56	49	55	49	60	49	59	57	55	53	55	65	64	60	59	71	64	62	64	62	59	79	64	63	73	70	73	80	71	81	71	82	79	84	79	77	93	84	77	89	83	89	94	98	99	0	1	11	2	2	11	3	2	2	9	9	4	11	8	7	12	5	16	5	6	15	9	21	19	18	25	26	18	24	24	25	24	31	37	30	29	30	31	43	26	44	35	40	36	24	34	29	44	27	57	42	33	41	49	32	59	42	55	49	46	58	61	46	57	47	62	60	69	39	59	68	73	65	59	67	67	66	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-415.211003250191993	-424.261846630643333	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996996969203221	-2	2	7	10	6	18	15	15	17	22	14	10	17	21	25	19	16	26	28	32	33	23	31	30	32	37	49	41	48	41	49	51	59	44	45	53	60	59	62	60	63	55	53	59	55	63	56	64	63	65	67	68	69	63	56	70	70	55	71	84	74	79	77	75	67	84	71	81	73	82	95	80	84	86	79	88	95	100	90	0	1	1	3	1	4	4	5	11	17	5	5	5	13	7	11	4	9	10	22	23	13	13	11	16	21	21	15	28	20	34	35	45	21	26	29	42	43	27	58	36	28	27	31	32	44	28	44	40	42	48	47	51	55	28	48	37	34	38	62	37	56	56	48	40	69	37	61	53	62	70	59	62	72	67	63	79	71	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-423.321920010001463	-432.372763390452803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998803808871416	-1	3	6	7	17	14	11	11	9	20	12	9	21	18	24	21	20	33	26	33	36	19	34	39	36	39	49	45	51	41	48	52	59	47	64	59	51	57	62	62	62	58	58	63	56	67	63	65	51	69	63	71	72	67	61	71	71	65	69	81	71	78	71	86	68	80	84	79	74	83	80	79	85	82	87	89	91	96	92	0	1	1	2	11	9	12	2	3	6	3	2	14	3	11	8	9	10	22	19	19	8	15	25	22	20	23	30	20	20	18	21	27	28	32	29	30	27	43	33	27	27	27	45	32	42	33	41	30	47	42	51	65	49	18	41	40	36	58	62	51	57	50	68	40	53	56	50	48	56	53	35	63	53	71	68	76	75	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-427.601762033780233	-436.652605414231573	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989822429892029	-4	0	7	6	21	18	11	8	11	15	4	11	7	19	19	19	19	32	28	28	35	18	32	28	37	42	50	38	50	43	41	51	57	51	60	57	59	52	52	67	44	55	53	60	52	57	63	61	61	72	59	68	69	64	50	78	68	65	70	77	70	76	76	89	74	78	81	81	81	75	98	69	85	80	80	85	84	94	98	0	1	11	1	8	3	11	1	2	12	2	8	2	4	9	12	9	15	5	5	19	9	17	5	18	18	26	20	26	20	21	30	43	30	39	39	42	27	41	39	28	41	26	36	26	29	48	29	42	54	36	47	47	43	41	72	58	36	37	59	47	72	37	77	53	50	70	53	56	58	73	36	60	47	53	68	74	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-402.596423030586948	-411.647266411038288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996751255894583	-3	3	10	13	15	15	13	8	9	17	15	8	20	18	20	23	22	26	25	29	35	26	25	40	32	43	50	34	54	43	42	49	57	43	54	55	62	55	65	62	61	61	53	59	48	58	62	56	59	68	67	62	66	63	51	68	67	63	73	79	63	74	72	85	73	88	79	74	79	85	93	81	86	85	86	90	96	96	92	0	1	2	9	2	8	9	2	1	12	2	1	11	3	11	13	7	13	10	19	19	17	13	25	19	25	26	18	45	24	28	30	55	24	31	31	32	55	58	33	35	33	30	32	21	38	46	32	43	40	47	45	58	49	30	48	52	29	50	63	36	50	51	67	61	67	51	57	63	72	76	62	50	69	67	64	74	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-408.120326990230183	-417.171170370681523	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968395918708190	-1	5	13	7	20	7	10	10	13	19	15	12	22	14	25	20	16	33	28	36	28	24	32	37	20	43	46	40	53	40	47	51	63	52	64	58	49	56	61	68	64	60	53	59	53	64	59	56	63	65	68	69	71	63	63	75	69	60	69	80	71	78	73	80	69	82	75	78	78	81	95	73	87	82	83	84	93	99	86	0	1	4	2	7	1	1	2	6	4	2	4	14	8	11	12	8	19	22	5	10	11	19	23	17	23	24	18	27	20	30	37	38	31	42	48	24	31	47	50	47	26	24	45	31	29	38	34	44	36	49	46	50	36	29	49	54	43	58	72	55	51	65	65	55	57	65	65	51	67	79	57	60	57	52	60	73	77	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-409.188927165525456	-418.239770545976796	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984864935809520	-3	6	10	5	19	18	15	16	10	16	18	16	21	20	23	24	19	30	28	34	34	25	32	31	25	40	46	42	52	46	46	52	60	50	62	52	60	59	64	65	52	53	59	49	63	57	68	63	57	64	58	69	67	60	65	71	65	62	71	80	71	69	77	90	70	86	78	77	82	75	98	71	84	88	80	83	90	100	92	0	1	2	1	9	2	2	3	2	4	9	9	7	8	12	5	9	14	14	5	18	10	8	17	8	20	26	21	26	28	26	28	36	27	32	30	36	44	29	33	44	21	41	31	51	30	54	36	41	51	34	51	58	32	54	35	46	44	57	48	55	50	39	67	57	59	61	62	62	59	74	50	70	68	52	68	67	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-416.381454564632747	-425.432297945084088	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998590824830626	-3	4	9	8	24	15	10	8	9	21	16	12	18	20	25	23	17	26	27	29	37	31	30	35	37	37	50	42	52	44	47	48	55	51	60	54	63	51	56	63	61	46	60	59	54	57	59	65	60	62	57	61	68	64	53	75	68	67	62	72	69	78	72	81	66	84	77	76	74	79	88	81	76	88	84	86	89	98	97	0	1	2	2	13	4	2	1	2	9	8	3	4	8	10	6	8	14	10	5	23	19	5	23	19	20	42	25	28	26	28	30	25	32	31	27	36	42	32	44	29	25	42	36	42	38	29	55	34	55	27	28	59	39	28	61	37	51	29	44	48	68	58	62	59	70	69	61	34	61	64	47	53	73	68	64	72	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-417.218170748052501	-426.269014128503841	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994975900662616	-3	5	5	6	20	13	16	2	12	21	10	16	19	17	23	25	2	27	30	26	26	27	26	38	35	33	50	43	48	47	46	54	57	53	60	58	59	53	58	66	62	58	57	53	63	64	57	56	49	63	63	64	70	66	60	71	71	62	69	75	64	65	70	86	71	83	76	80	75	76	90	82	89	87	81	69	96	99	99	0	1	1	1	7	3	6	1	2	11	3	9	9	9	6	10	1	7	16	10	12	10	10	19	15	21	30	21	28	28	24	49	34	49	32	49	32	31	27	48	43	38	30	30	37	49	34	49	31	38	44	27	52	55	44	39	37	36	51	45	38	39	41	70	61	67	59	67	53	54	74	54	60	68	54	35	64	73	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-409.447514194641428	-418.498357575092768	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980007645201834	-2	5	10	5	22	11	10	8	13	18	14	15	17	20	17	25	19	28	23	33	33	28	28	42	34	38	47	44	47	41	46	54	54	53	57	48	54	54	60	68	61	62	57	58	63	54	63	67	59	59	63	60	71	67	61	74	64	57	69	74	77	80	73	89	72	87	78	82	75	83	96	80	79	85	83	89	96	101	91	0	1	2	1	11	4	1	4	2	6	3	6	9	9	9	17	7	14	10	11	17	19	5	20	18	21	25	26	28	21	26	27	28	31	32	24	27	30	35	37	33	35	38	46	55	27	50	44	38	46	44	43	57	49	26	59	34	31	57	51	65	65	54	75	51	75	48	57	41	63	64	48	56	67	54	72	70	79	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-402.832469738201098	-411.883313118652438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998949473665561	-3	6	10	3	14	13	7	11	10	21	16	14	16	17	25	23	21	28	23	32	30	25	31	29	36	40	48	34	54	42	47	44	58	44	65	55	58	61	64	68	57	61	56	59	56	53	66	66	63	64	51	66	69	66	64	76	68	60	65	81	75	76	73	85	70	82	80	81	77	75	101	78	85	87	73	87	91	97	94	0	4	4	1	7	3	1	4	4	14	2	8	9	8	17	11	12	12	12	19	15	12	15	15	21	28	26	21	51	18	34	20	51	18	43	32	29	36	38	50	46	29	31	43	51	32	37	58	45	37	26	44	59	38	51	35	38	46	42	72	35	52	53	68	38	56	53	75	53	49	79	40	67	52	40	60	73	76	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-409.651823810660574	-418.702667191111914	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985484850563667	-4	4	7	6	21	14	9	12	12	13	11	14	13	23	17	19	20	23	27	33	32	30	29	36	27	44	44	40	48	49	42	50	62	47	66	55	51	47	55	69	61	61	55	58	58	58	66	64	63	69	62	66	60	63	65	69	71	65	70	69	73	75	75	82	72	77	76	79	81	82	93	84	84	85	86	85	90	94	96	0	1	1	2	10	7	2	3	4	4	4	3	11	16	3	12	15	15	10	25	19	25	19	22	17	28	28	20	27	27	23	29	32	28	39	37	26	28	38	48	37	36	29	37	43	29	51	45	36	47	39	45	36	36	32	33	51	45	55	47	46	55	40	63	54	51	52	67	62	55	75	57	67	70	69	70	75	76	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-415.303231154240621	-424.354074534691961	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987239077570134	-3	3	5	10	21	16	13	10	15	17	11	16	19	20	9	16	23	26	25	27	35	28	29	33	34	40	46	45	49	39	47	54	62	49	58	56	52	56	52	69	62	56	43	62	59	59	65	61	54	70	61	66	71	61	56	72	69	59	72	79	77	74	70	81	70	82	80	81	78	84	96	82	82	86	83	85	89	94	92	0	1	1	3	9	8	8	2	3	15	1	8	7	16	1	4	11	11	10	17	19	18	17	13	19	21	24	30	30	18	26	27	32	30	31	39	24	34	31	45	36	39	26	32	34	31	55	49	28	41	38	32	36	28	29	57	47	38	45	65	56	52	55	56	46	67	50	56	62	60	74	61	60	67	69	62	72	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-422.009077062485176	-431.059920442936516	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997361695516252	-3	6	3	4	22	17	1	13	13	14	9	15	12	15	19	18	22	24	28	33	35	27	35	40	27	41	41	38	47	41	47	49	56	51	66	59	55	59	63	64	64	58	59	60	56	64	57	63	64	70	60	71	71	63	54	77	69	68	71	75	76	74	64	88	68	82	70	82	63	74	96	77	81	86	82	82	90	102	91	0	4	1	1	12	4	1	4	11	3	4	2	2	9	12	10	12	16	16	18	18	18	25	21	6	19	21	20	21	28	27	23	34	21	54	45	32	32	45	47	42	26	34	37	55	31	32	43	36	33	55	49	46	51	29	62	35	45	63	67	53	67	45	60	44	53	41	53	43	67	72	54	50	68	60	65	68	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-407.573689068933902	-416.624532449385242	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978329778208279	-8	0	11	11	16	16	16	2	12	23	15	12	8	20	23	20	19	28	29	26	36	28	32	39	31	36	49	44	50	44	42	52	57	52	55	46	57	59	57	66	55	58	57	60	59	65	67	64	67	71	66	69	72	60	58	73	71	66	65	83	72	73	63	86	63	71	77	70	79	77	93	84	85	90	82	88	92	94	96	0	1	8	2	4	3	9	2	13	4	9	2	8	4	7	12	3	14	10	15	25	16	10	26	5	18	30	26	24	24	21	36	29	36	28	21	32	33	32	65	27	33	32	41	32	45	42	38	48	43	37	46	59	34	27	49	40	39	33	69	63	46	35	75	33	51	65	47	62	53	64	62	75	64	69	72	67	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
