step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
5000	-789.970267592375990	-785.167630222096591	-4.802637370279372	0.000012721520832	0.000192553605634	15.136052377129303	0.773344940672457	-1	0	1	5	3	2	3	4	4	2	5	6	5	5	4	4	3	6	4	6	6	8	5	6	4	7	8	6	6	7	7	6	7	4	8	6	7	8	8	9	9	8	7	7	10	8	8	8	9	7	7	8	9	10	9	10	12	11	10	10	10	8	11	9	11	12	9	12	11	10	11	11	11	12	13	11	11	11	12	13	12	13	12	14	13	14	13	14	13	15	16	18	16	18	14	15	16	19	21	18	16	18	18	18	21	19	22	0	1	1	15	3	2	6	7	5	2	6	14	17	10	3	10	2	19	17	9	17	36	6	34	1	12	30	25	15	21	23	15	4	5	16	9	13	36	13	38	42	7	8	19	62	36	29	9	20	36	20	9	2	41	50	46	0	44	46	55	39	51	4	62	27	67	37	64	36	52	49	8	21	52	58	64	64	51	41	0	22	73	45	57	78	87	14	0	42	87	69	97	0	93	78	88	61	91	103	40	71	68	91	101	106	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	2	1	2	4	2	4	1	2	1	2	2	1	2	1	1	1	1	1	4	1	3	1	2	1	1	1	2	1	2	1	1	5	3	2	1	1	1	1	1
5500	-522.404985901172495	-519.874111869938815	-2.530874031233690	0.000015704722801	0.000060559604387	3.856139656528020	0.833143823362583	0	1	2	5	4	2	3	5	3	3	3	5	6	4	4	5	4	7	7	6	7	6	6	7	6	7	9	6	8	4	6	7	6	7	8	6	7	9	9	8	9	8	8	7	10	9	8	10	8	9	9	8	8	11	10	9	11	10	10	10	10	11	11	10	12	11	11	11	11	9	11	7	11	12	11	10	11	13	10	13	13	12	12	13	13	15	13	15	13	12	14	19	16	17	15	16	17	17	21	16	20	17	18	18	20	20	22	0	1	2	10	3	1	6	5	3	1	6	11	7	3	9	9	9	20	28	16	12	30	14	17	14	28	44	7	44	7	7	4	17	22	44	30	16	40	34	25	44	16	31	22	56	72	24	19	18	37	14	18	14	46	13	21	0	40	42	26	42	70	12	38	76	41	61	44	51	32	2	12	49	53	35	50	50	90	47	0	64	56	34	32	55	85	79	0	46	59	74	94	0	59	90	86	93	83	101	68	100	81	98	93	103	95	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	3	2	1	1	1	1	2	1
6000	-687.542146816263653	-682.156725837734712	-5.385420978528995	0.000028214677546	0.000557647163137	19.764435097215696	0.869462419747365	-1	1	1	4	3	3	2	4	4	3	5	5	5	4	3	5	4	8	6	7	6	8	6	7	6	5	10	6	9	6	6	7	8	6	9	7	8	7	8	8	8	6	6	7	8	8	8	10	8	10	8	6	8	9	10	9	11	11	9	9	11	10	9	10	12	11	10	11	11	10	9	10	12	11	13	10	11	13	12	13	13	13	12	12	11	15	12	14	12	15	15	19	16	18	16	15	16	17	20	18	19	19	19	17	20	20	22	0	1	1	7	2	3	2	10	2	2	14	10	6	1	2	4	7	34	5	21	6	24	6	7	6	8	35	26	36	26	17	30	19	9	39	26	26	52	20	25	9	17	9	19	42	38	42	56	38	49	28	9	11	40	49	38	0	47	44	4	36	33	28	13	31	48	19	60	71	29	46	7	24	35	79	22	72	57	32	0	61	68	70	48	39	62	52	0	33	80	73	95	0	80	96	78	83	75	98	93	93	98	98	93	75	103	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	4	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1
6500	-337.890446355919323	-336.357687075910349	-1.532759280008966	0.000060174592428	0.000071360104003	1.185884293090124	0.797798085055575	-1	0	1	5	3	4	2	5	3	4	5	6	5	4	5	4	4	8	6	7	5	7	5	6	6	6	10	6	9	7	7	6	6	5	8	8	8	7	8	7	8	6	6	7	9	9	8	7	9	10	8	10	7	10	11	9	12	10	10	10	11	10	12	11	12	11	9	11	11	10	11	11	10	11	12	9	9	13	10	13	13	14	11	13	13	14	13	14	12	13	16	17	15	17	16	17	16	19	20	18	18	17	19	18	20	20	20	0	1	2	14	2	9	2	9	3	3	3	9	5	3	5	5	5	42	17	28	9	17	17	10	11	9	40	21	53	32	13	4	4	14	31	44	24	14	42	10	43	11	16	17	22	22	42	16	20	76	16	32	2	20	20	53	0	31	53	31	56	45	26	49	60	45	53	54	49	22	5	23	37	35	71	47	47	74	22	0	73	81	67	71	66	65	31	0	77	72	90	60	0	91	88	82	68	92	104	95	96	90	92	86	94	94	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
7000	-366.370446020795100	-365.000251472095840	-1.370194548699287	0.000274494807237	0.000185579093029	0.676075059112689	0.804153527271650	0	1	1	5	4	4	3	3	4	2	4	5	6	5	3	4	4	7	6	5	7	6	3	6	7	6	8	7	9	6	6	6	4	6	8	6	9	7	8	9	9	6	7	8	10	8	7	9	8	9	9	9	7	10	10	11	12	10	10	10	10	8	9	9	12	11	10	11	10	10	10	10	11	10	12	10	11	13	10	12	13	13	10	14	14	13	13	15	13	14	15	18	15	18	16	16	16	18	22	18	19	18	19	17	20	19	23	0	1	1	11	10	8	3	2	10	1	2	8	5	9	2	10	7	20	15	8	34	11	3	15	4	14	19	5	13	17	16	14	2	6	38	4	47	10	18	35	39	4	34	12	49	34	11	47	38	14	17	16	23	42	64	53	0	18	49	37	49	42	11	11	67	44	37	43	25	27	62	7	45	37	63	43	72	63	35	0	73	38	44	86	75	44	45	0	73	67	86	97	0	95	93	86	68	97	106	97	96	96	81	96	101	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
7500	-412.975686843440712	-411.610534718278814	-1.365152125161881	0.000429522559682	0.000274888156814	0.639985375894869	0.836584242827961	-1	1	1	5	3	2	3	5	3	4	4	4	5	5	2	4	4	8	5	5	6	7	6	7	7	7	9	7	9	6	6	6	8	6	9	7	8	5	5	8	9	8	7	8	10	8	7	9	7	10	10	9	8	11	11	11	11	8	11	9	9	11	11	10	12	11	10	12	11	10	11	10	9	11	11	10	11	11	9	13	13	12	11	13	13	14	13	12	13	15	13	17	16	16	16	15	17	19	22	18	19	19	17	18	20	21	22	0	1	1	9	2	2	15	7	1	2	7	15	16	6	1	6	5	39	17	10	16	8	17	12	19	8	58	14	37	13	13	11	3	9	47	39	4	7	10	4	39	17	14	31	46	38	12	26	4	18	24	32	13	67	58	58	0	47	29	14	40	52	29	24	66	60	36	50	24	36	40	61	19	43	40	26	48	61	49	0	57	69	33	75	63	88	52	0	63	91	54	90	0	86	61	87	81	95	92	97	104	94	93	97	100	100	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1
8000	-317.665422924042275	-316.160324413745229	-1.505098510297068	0.000489398847631	0.000545726793184	1.115096195722821	0.887904209666574	-1	0	1	4	3	3	2	2	3	4	4	5	5	4	3	5	3	8	6	6	6	7	4	8	6	6	9	6	9	6	6	5	6	6	8	7	8	8	7	8	9	7	7	6	9	9	8	7	9	8	10	9	8	11	9	10	11	11	11	10	11	8	11	10	12	11	10	11	10	10	11	10	11	9	12	9	11	12	10	13	13	13	13	13	13	15	13	15	13	13	16	19	17	16	16	17	17	19	20	18	19	19	18	19	20	17	23	0	1	1	7	7	2	3	3	2	7	8	6	15	9	3	17	8	42	10	23	32	28	2	30	16	4	39	17	53	14	16	17	5	9	44	26	32	25	12	36	28	4	7	11	50	30	33	21	33	48	16	48	3	56	13	40	0	53	51	41	29	32	46	52	60	49	38	45	20	50	74	62	31	11	70	47	29	79	37	0	73	59	63	72	61	89	22	0	57	77	90	86	0	89	82	86	66	93	103	97	100	93	73	97	87	88	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1
8500	-400.303340708044686	-398.834145463272421	-1.469195244772256	0.000442825942952	0.000451511216507	1.019613289811775	0.731889554187358	-1	1	1	4	3	2	3	3	1	2	4	5	5	4	4	4	2	6	6	5	5	7	5	7	6	7	10	5	7	6	5	5	6	8	8	7	8	9	8	7	8	7	7	7	10	8	8	7	8	9	10	9	9	10	10	10	12	11	11	11	8	11	11	11	13	11	9	12	9	11	8	11	11	11	11	10	12	12	11	14	13	14	12	13	13	14	11	15	13	14	16	17	16	18	15	16	17	18	22	19	20	18	18	17	20	20	21	0	1	1	10	1	9	9	17	1	2	6	16	7	8	2	10	2	4	14	16	5	2	14	33	5	9	37	4	20	23	15	4	7	19	29	16	11	35	22	23	18	7	21	1	39	19	44	15	21	23	46	29	14	48	71	47	0	34	34	16	25	52	45	43	52	52	22	59	35	53	13	50	5	69	55	67	31	55	71	0	83	63	27	50	76	89	18	0	50	81	75	88	0	95	27	88	82	84	106	88	98	91	91	82	100	97	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	1	2	1	1	2	1	2	2	1	3	1	1	1	4	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1
9000	-374.608726961732259	-372.885467940488695	-1.723259021243561	0.000443968414522	0.000087271507897	0.196571434008680	0.830491682497943	0	1	2	4	3	3	3	4	3	3	3	5	6	4	5	5	5	7	7	7	7	7	5	5	7	6	8	7	9	6	6	6	8	7	9	7	8	7	9	6	9	7	6	7	9	8	8	9	5	8	9	8	8	10	11	9	11	10	11	8	10	10	11	10	12	9	11	11	11	10	12	11	10	11	12	10	11	13	11	12	13	13	11	13	14	14	13	14	13	14	15	17	17	18	15	16	16	19	19	17	19	18	17	18	20	21	22	0	1	1	7	3	3	3	7	2	3	2	7	11	7	11	7	14	40	32	15	23	23	9	3	14	15	15	49	34	2	7	49	26	49	25	24	26	23	19	17	42	24	5	24	38	8	38	33	7	23	21	1	49	22	56	20	0	56	13	12	22	56	21	38	69	21	37	35	64	33	28	76	16	51	73	44	56	55	54	0	77	57	61	72	59	77	24	0	75	54	82	96	0	103	65	95	84	96	94	85	92	93	96	97	103	101	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
9500	-366.044973311542151	-364.674458669648970	-1.370514641893208	0.000419876731178	0.000201041816039	0.478811520407355	0.798697653467259	-1	1	2	4	4	4	3	4	4	3	3	5	5	3	3	4	5	8	5	6	6	7	5	6	7	6	10	6	9	6	6	6	5	6	7	7	7	9	8	8	8	7	7	8	10	9	7	8	9	8	8	9	9	10	10	10	12	10	10	11	10	10	11	10	11	11	8	12	12	9	11	10	10	11	12	10	11	11	11	14	11	12	11	12	14	14	13	13	12	14	15	19	15	18	17	15	15	17	22	17	19	18	17	18	20	19	21	0	1	2	7	10	7	1	7	3	2	2	15	2	3	2	14	10	31	16	10	11	8	11	16	8	17	39	16	19	5	7	6	3	11	17	23	12	22	5	35	21	1	11	11	40	35	17	17	39	21	7	8	24	50	37	29	0	44	23	38	40	32	46	22	62	64	35	64	62	43	64	22	24	18	60	70	37	50	21	0	34	61	54	59	75	84	6	0	46	69	88	98	0	98	57	83	81	93	107	91	100	80	57	86	95	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	4	1	1	1	1
10000	-338.697386040550327	-336.987652090085760	-1.709733950464561	0.000509674165510	0.000102216032341	0.200551723547386	0.753695364387342	-1	1	1	4	3	4	3	4	3	4	5	6	6	4	3	5	4	6	6	5	4	7	5	8	6	6	9	6	9	6	6	7	8	7	8	7	9	9	8	8	9	6	7	8	10	8	8	9	8	9	9	9	8	10	7	8	11	9	10	8	11	10	12	10	13	11	10	12	11	11	11	10	11	10	12	10	11	13	11	12	13	13	12	14	13	15	13	15	14	14	16	18	17	18	15	16	17	18	21	17	19	18	18	17	20	19	23	0	1	1	3	1	2	3	5	3	9	7	20	6	15	3	15	2	11	5	9	9	23	15	13	17	16	34	16	26	23	7	14	18	4	23	17	20	34	17	31	32	21	18	18	47	30	42	39	13	44	19	17	12	24	8	23	0	42	40	11	53	28	48	52	72	29	40	36	64	31	36	31	8	40	41	53	39	70	60	0	70	29	45	62	29	90	27	0	71	83	65	84	0	104	73	89	96	91	101	91	103	65	104	50	94	97	0	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	4	1	2	4	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	4	1	1	1
10500	-344.681243082603430	-343.215870036466697	-1.465373046136712	0.000429599413892	0.000433512937211	1.009109703579353	0.793868853367311	-1	0	2	4	4	3	3	4	3	2	4	5	5	5	5	3	4	6	5	6	5	8	5	5	6	6	8	6	8	7	7	6	5	7	9	7	7	9	8	8	9	7	8	7	10	8	8	8	8	10	10	9	6	11	10	10	12	10	11	10	10	9	10	9	12	10	9	11	10	9	12	9	10	11	12	10	9	13	10	13	12	13	12	14	14	14	13	14	14	14	15	17	16	19	16	16	16	18	21	18	19	18	19	18	21	19	21	0	1	2	10	3	3	2	9	2	2	10	7	10	3	7	2	3	12	6	9	16	4	7	5	14	4	12	24	25	21	24	4	17	8	34	7	24	11	18	14	34	15	14	17	27	24	33	13	26	36	30	16	23	72	27	67	0	36	73	8	48	39	67	28	52	33	31	77	47	30	40	14	23	38	58	29	20	76	48	0	66	71	66	57	82	65	18	0	34	82	78	95	0	102	89	90	81	85	100	91	100	81	97	90	102	100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	4	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	1	1	1
11000	-376.778804315061222	-375.415116815789986	-1.363687499271221	0.000582427135038	0.000364733381724	0.626230063439389	0.714268180458066	0	1	1	5	3	4	2	3	2	3	3	6	6	5	4	4	4	7	6	7	6	6	5	7	5	7	8	7	9	6	6	7	7	8	8	8	8	8	8	9	7	6	8	6	9	9	9	9	9	9	8	9	9	10	10	10	12	10	10	11	10	10	11	11	13	12	9	12	12	10	10	11	11	12	11	11	12	12	12	13	14	13	11	14	14	14	13	13	14	14	15	17	17	18	14	16	15	15	21	17	20	19	17	16	20	20	22	0	1	1	11	1	9	3	3	3	9	7	14	15	11	7	3	10	1	23	42	14	9	11	16	9	14	33	9	39	5	25	21	23	16	19	26	42	19	41	33	8	23	22	4	19	43	42	28	28	33	2	4	16	33	51	45	0	45	24	29	15	20	21	56	49	63	11	50	56	34	37	4	26	63	18	26	45	47	59	0	74	69	50	75	61	68	12	0	82	68	63	74	0	90	63	68	79	39	105	97	81	104	90	60	92	102	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	4	2	3	2	1	1	1	1	1	1	2	1	2	1	3	1	3	1	1	1	1	3	1	1	2	3	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	2	1	2	2	2	1	3	1	1	3	1	1	2	1	1	1
11500	-433.931108182461344	-431.830918038622656	-2.100190143838689	0.000601903005283	0.000075005797613	0.124614426169387	0.818382868215971	-1	1	1	5	2	1	3	4	3	2	4	5	6	2	4	4	3	8	6	6	6	7	6	8	6	6	8	7	6	7	6	6	7	6	9	7	9	7	8	7	9	6	8	8	9	8	8	7	7	7	8	9	9	11	11	11	10	10	10	9	10	10	11	10	12	11	10	11	10	10	10	10	11	11	12	11	11	12	11	13	13	13	12	12	13	14	14	14	13	15	16	16	17	17	17	16	15	18	20	19	20	18	18	18	20	21	22	0	1	1	11	2	1	10	5	3	3	7	8	14	1	14	2	6	31	8	2	14	34	15	31	2	8	32	7	15	21	15	11	14	8	36	32	48	23	16	8	28	8	17	12	13	19	30	26	34	26	11	12	22	53	52	44	0	46	24	39	28	51	17	45	70	11	28	41	46	46	26	48	5	67	64	53	13	64	35	0	57	55	19	64	63	83	46	0	66	70	97	85	0	90	89	87	88	89	98	97	103	90	93	90	94	100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1
