"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"a514bdab43","zuper",75,0.77027027027027,0.713682432432432,0.955,NA,1,1,0.0130739963904345
