step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
46000	-43.869694807710566	-50.725182758669938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.988414465889464	0	2	3	3	5	4	4	5	5	5	6	6	6	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-43.976944890303926	-50.832432841263298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.998827799417050	0	1	2	3	4	4	4	6	5	5	6	7	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-50.996620110250149	-57.852108061209520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666572500353694	0	1	1	3	4	3	5	5	5	5	7	7	6	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-48.224450506999155	-55.079938457958526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825983232629443	0	1	3	3	3	4	4	5	5	5	6	7	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	2	1	1	1	1	1	1	1	1	1	1	1
48000	-46.195743597510543	-53.051231548469914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.982575703057454	-1	1	1	3	5	3	5	5	4	5	6	7	6	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-44.701568615795090	-51.557056566754461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913705533910522	1	2	3	4	4	4	4	5	5	5	6	7	7	7	0	1	1	2	2	3	2	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-43.136391815160948	-49.991879766120320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.994289633766809	0	2	3	4	4	4	4	5	5	5	6	7	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-47.068695184439775	-53.924183135399147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.996420557669797	-1	1	0	3	4	3	4	5	4	5	6	6	7	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-50.478749766687713	-57.334237717647085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.947154723732036	0	2	2	4	4	3	3	5	4	4	5	6	6	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	2
50500	-46.008955198601690	-52.864443149561062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.881852760590971	0	2	2	3	5	4	5	5	5	5	6	6	7	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-45.645489519541222	-52.500977470500594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.987396197670155	1	2	2	3	4	3	5	5	4	5	6	6	6	7	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-47.198802374797637	-54.054290325757009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842768004113668	0	2	3	4	4	4	5	5	4	5	6	6	6	7	0	1	1	2	2	3	4	3	3	3	7	9	10	11	1	1	2	1	1	1	1	1	1	1	1	1	1	1
52000	-48.790694232812960	-55.646182183772332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.874889803196770	1	2	2	3	5	3	4	6	5	5	6	7	7	7	0	1	1	2	4	3	2	10	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-46.471576138025718	-53.327064088985090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981382136126129	0	1	2	3	5	3	4	5	4	4	6	6	6	8	0	1	1	2	2	3	4	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-60.188263477156326	-67.043751428115698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880307356420875	-1	0	2	3	5	3	2	6	4	5	6	5	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	2	1	1	1	2	1	1	2	1	1	1
53500	-43.217528342871638	-50.073016293831010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.924663779500138	0	2	2	3	4	3	4	5	5	5	6	7	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-52.252311090844010	-59.107799041803382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.954385768242810	0	2	3	3	4	4	3	6	5	5	6	6	7	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	2	1	1	1	1	1	1
54500	-48.198279794355571	-55.053767745314943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.912927107907763	0	2	3	3	4	4	5	6	5	6	6	7	7	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	2	1	1	1	1	1	1	1
55000	-51.311971136811920	-58.167459087771292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765383155432634	0	1	3	3	5	4	4	5	5	5	6	7	7	7	0	1	1	2	4	3	4	6	3	6	7	9	3	11	1	1	2	1	1	1	1	1	1	1	1	1	2	1
55500	-44.369109042386796	-51.224596993346168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.953856267789778	0	2	1	3	4	3	4	5	5	5	6	7	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-44.904796777508885	-51.760284728468257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962770490192187	0	1	2	3	4	3	4	6	4	5	6	6	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-44.655411488000084	-51.510899438959456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.930444440527262	0	2	3	3	4	4	4	6	5	5	6	6	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-47.045540081045623	-53.901028032004994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.983547090346486	0	1	1	3	4	4	4	6	5	5	6	6	7	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-45.602863638782168	-52.458351589741540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993471104676104	0	1	2	2	3	3	4	5	4	5	5	6	7	7	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-46.798070189274888	-53.653558140234260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928305540667133	0	2	3	3	4	4	4	6	5	5	6	6	7	7	0	1	2	2	2	3	4	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-52.707311001074835	-59.562798952034207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785753728772730	0	2	3	3	4	4	4	6	4	5	6	5	6	7	0	1	1	2	4	3	2	6	3	6	7	9	10	11	1	1	2	1	1	1	1	2	1	1	1	1	1	1
59000	-44.679398665294634	-51.534886616254006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928729197641599	0	1	3	3	5	4	4	6	5	5	6	7	6	7	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-51.083758865949719	-57.939246816909090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.940152315052341	0	1	2	2	4	3	4	5	5	5	6	7	6	7	0	1	1	2	2	3	4	3	6	6	7	8	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-43.418079077052468	-50.273567028011840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.972976855691130	0	2	3	3	4	4	4	5	5	5	6	6	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-50.382775430905156	-57.238263381864527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806900517993058	0	1	2	3	4	3	4	4	4	5	6	6	7	8	0	1	1	2	2	3	4	6	6	8	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-52.449042058623782	-59.304530009583154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960194779480519	-1	1	2	3	3	3	5	5	4	5	5	7	7	7	0	1	1	2	2	3	4	6	6	6	2	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
61500	-45.657357937672352	-52.512845888631723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.861426349416060	0	2	2	3	4	4	5	5	5	5	6	6	7	7	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-50.781554948092321	-57.637042899051693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.905566205935766	0	2	1	3	4	3	4	4	4	5	5	7	7	6	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-58.195769015273811	-65.051256966233183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673105721645431	0	1	2	2	4	3	4	5	4	5	5	7	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	2	1	1	1	1	1	1	1	1	2	1	2
63000	-57.969209880091768	-64.824697831051139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.799186267216775	0	2	2	3	3	3	5	6	4	5	7	6	7	8	0	1	1	3	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
63500	-53.414096098044269	-60.269584049003640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824042906267917	0	2	2	4	5	3	4	5	5	4	6	6	6	7	0	1	1	2	2	3	2	6	6	6	7	9	9	11	1	1	1	1	1	1	1	1	2	1	1	1	1	1
64000	-56.284732857518883	-63.140220808478254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761113690334233	0	2	2	1	5	3	4	6	4	5	6	6	7	7	0	4	1	1	2	3	2	6	6	6	7	9	10	11	1	1	1	1	2	1	1	1	1	1	1	2	1	1
64500	-48.198174665930487	-55.053662616889859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.964599598729371	0	2	2	1	4	3	3	5	5	5	5	7	6	7	0	4	1	1	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-45.216302320320224	-52.071790271279596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.985826019475396	0	2	3	3	4	4	5	6	5	6	6	6	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-46.738926011895209	-53.594413962854581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.991159644287266	0	1	1	3	4	3	4	5	4	6	6	6	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-47.804021818064612	-54.659509769023984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.975870189453252	0	2	2	4	5	3	3	5	4	5	6	7	6	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-51.490166973246104	-58.345654924205476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981132310759652	-1	1	2	3	3	3	4	5	4	6	6	7	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	2	1	1	1	1	1	1	1
67000	-51.691626954741004	-58.547114905700376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835691707162556	0	2	2	3	3	3	5	5	4	5	7	6	6	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
67500	-44.636082402264286	-51.491570353223658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.917152368844795	0	2	2	3	4	4	4	5	5	5	5	7	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-46.017773717535434	-52.873261668494806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.944408239513803	0	2	2	4	5	3	4	6	5	5	6	6	6	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-55.263067562811543	-62.118555513770914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741685530415903	-1	0	2	2	4	3	3	5	4	5	6	6	7	8	0	1	1	2	4	3	4	6	6	3	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
69000	-49.467861645980456	-56.323349596939828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920140474724728	0	2	1	4	5	3	3	5	4	4	6	6	6	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-46.792540435760003	-53.648028386719375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906590969331955	0	2	2	4	4	3	3	5	4	4	6	6	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-45.832186650007408	-52.687674600966780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955256384333516	1	2	3	3	5	4	4	5	5	6	6	6	7	7	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-53.702916998681467	-60.558404949640838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.895479936526919	-1	1	3	1	3	4	3	5	5	5	6	6	7	7	0	1	1	1	4	3	4	6	6	6	7	9	10	11	1	1	2	1	1	1	1	1	1	1	1	1	1	1
71000	-45.338632225781311	-52.194120176740682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.899498342935455	0	1	2	3	4	4	4	6	5	5	6	6	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-46.524090549563262	-53.379578500522634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.908333026978163	0	1	2	3	5	4	3	5	5	6	6	7	7	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-49.928269890008579	-56.783757840967951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.989312567505617	0	2	1	4	5	3	4	5	4	5	7	6	7	5	0	1	1	2	2	3	2	6	6	6	14	9	10	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-61.588588387002673	-68.444076337962045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817087942772067	-2	1	1	3	3	3	5	5	5	5	7	6	7	8	0	1	1	2	1	3	2	6	6	6	7	9	10	11	1	2	1	1	3	1	2	1	1	1	1	1	1	1
73000	-46.430029008511028	-53.285516959470399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856187589907664	0	1	2	3	4	3	3	5	5	5	6	7	6	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-45.667815009357199	-52.523302960316570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877007424913098	0	2	2	3	4	3	4	4	4	5	6	6	6	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-44.934869006307252	-51.790356957266624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.900019879146192	0	2	2	3	4	3	4	5	4	5	5	6	7	7	0	1	1	2	4	3	2	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-54.402788793343518	-61.258276744302890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814378009852589	-1	1	2	3	5	3	4	5	5	5	6	7	6	8	0	1	1	2	4	3	4	6	6	6	7	6	10	11	1	1	2	1	1	1	1	1	1	1	1	3	1	1
75000	-57.829722288689041	-64.685210239648413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781412549466147	0	2	1	3	4	2	4	5	4	4	6	6	6	7	0	1	1	2	2	3	4	10	6	6	7	9	10	11	1	1	1	1	2	1	1	1	1	1	2	1	1	1
75500	-45.118269954090394	-51.973757905049766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962245524486624	-1	1	2	3	5	4	4	5	5	5	6	6	6	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-50.850857175110903	-57.706345126070275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923257152909052	0	1	2	4	3	3	3	6	4	5	6	6	7	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	2	1	1	1	1	1	1
76500	-48.018382502483981	-54.873870453443352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.975271497035564	1	2	2	4	3	3	4	5	4	5	7	6	7	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-45.296956178394019	-52.152444129353391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.982529563722545	0	2	2	3	4	3	3	5	4	5	6	6	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-51.010858381717576	-57.866346332676947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.972741811511254	-1	2	2	3	4	4	4	6	5	5	6	6	6	5	0	1	1	2	2	3	2	6	6	6	14	9	10	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-43.845124188110688	-50.700612139070060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.974687160163217	0	2	2	3	4	4	4	6	5	5	5	6	6	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-49.709406926071317	-56.564894877030689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750011327573920	0	1	2	3	3	3	5	5	4	5	6	7	6	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	2	1	1
79000	-52.205647206160506	-59.061135157119878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.905989587579337	1	2	2	3	5	3	5	5	4	5	6	6	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	2
79500	-46.367676729504154	-53.223164680463526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.936683907416982	0	2	1	3	4	3	4	6	4	5	6	6	6	7	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-55.009080379108802	-61.864568330068174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741709201139866	0	1	2	2	4	3	3	5	5	5	5	7	7	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	2	1	1	1	1	1	1	1	1	1	1	2
80500	-48.725459838867145	-55.580947789826517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.978229041756864	0	1	2	3	5	4	4	6	5	5	7	7	7	5	0	1	1	2	4	3	2	6	6	6	14	9	10	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-50.194764878957784	-57.050252829917156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806783216183921	0	2	4	3	5	3	4	5	4	5	6	6	5	7	0	1	6	2	2	1	2	6	6	6	7	9	6	11	1	1	1	1	2	1	1	1	1	1	1	1	1	1
81500	-53.617849461294995	-60.473337412254367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795711122743972	0	1	4	2	4	2	4	5	4	5	6	7	6	8	0	1	6	2	2	1	4	6	6	6	7	9	10	11	1	1	1	1	2	1	1	1	1	1	1	2	1	1
82000	-50.434457116187588	-57.289945067146959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.903307876265557	1	2	4	3	5	3	5	5	4	6	5	6	7	7	0	1	6	2	4	1	4	6	6	6	4	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-49.877220210203376	-56.732708161162748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.924187750074857	1	2	4	3	4	2	4	5	4	5	6	5	7	7	0	1	6	2	4	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-50.849037067188156	-57.704525018147528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858808281299783	0	1	4	3	5	3	3	5	5	4	6	6	6	8	0	1	6	2	4	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
83500	-47.263359950069791	-54.118847901029163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.983959946789533	1	2	4	3	5	3	4	5	4	5	7	6	7	8	0	1	6	2	4	1	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-52.129650929017735	-58.985138879977107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.878461400694095	-1	1	4	2	4	2	4	6	4	4	6	5	6	7	0	1	6	2	4	1	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-48.390095043201939	-55.245582994161310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.936710094233982	0	1	4	3	4	3	4	5	4	5	5	6	6	6	0	1	6	2	2	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-44.742545967185123	-51.598033918144495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.990461985407741	0	2	2	3	5	3	4	5	4	5	6	5	7	8	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-57.480435069630175	-64.335923020589547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.975402856366521	0	1	3	3	5	4	3	6	5	5	5	6	6	8	0	1	1	2	4	3	2	9	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	2
86000	-46.195992148167349	-53.051480099126721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.950370431299385	0	1	2	3	4	3	4	5	4	5	6	7	7	8	0	1	1	2	4	3	4	9	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-53.050509690094700	-59.905997641054071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775927152885187	0	1	3	2	4	4	4	6	5	5	6	7	6	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	2	1	1	1	1	1	1	2	1	1
87000	-46.226072853770511	-53.081560804729882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.946942606555002	0	2	1	3	4	3	5	5	4	5	6	6	7	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-42.687328171028774	-49.542816121988146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.978568136085433	0	2	2	4	4	4	4	6	5	5	6	6	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-50.283219732736029	-57.138707683695401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705089900821723	0	2	3	3	5	4	5	5	4	5	6	6	7	7	0	1	1	2	4	3	2	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-49.119206045352527	-55.974693996311899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913028818011788	-1	1	2	3	4	4	4	6	5	5	7	6	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-52.280101014562057	-59.135588965521428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.873149936284161	0	1	2	3	4	3	4	6	4	5	6	7	6	8	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
89500	-48.132008619292037	-54.987496570251409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.919165886153145	0	2	1	3	4	4	5	6	5	5	6	6	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-44.475938506906914	-51.331426457866286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.946049928581426	0	2	1	3	4	3	4	5	5	5	6	7	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-51.558047327766189	-58.413535278725561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.944259185114315	0	1	2	4	4	3	5	5	4	5	5	6	7	7	0	1	1	3	2	3	4	6	6	6	4	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-45.369545827517420	-52.225033778476792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.966859124006266	1	2	3	3	5	3	4	5	5	5	6	6	7	8	0	1	1	2	4	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-46.462241126421347	-53.317729077380719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826068654024505	1	2	4	3	5	3	4	5	4	5	6	6	7	8	0	1	6	2	4	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-45.543026260510544	-52.398514211469916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.950129694286748	0	1	4	3	4	3	5	5	4	5	6	6	7	7	0	1	6	2	2	1	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-58.770019887862247	-65.625507838821619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744986227737046	0	1	3	3	4	2	4	5	4	4	7	7	6	8	0	1	6	2	4	1	4	6	6	6	7	9	3	11	1	1	1	1	1	1	1	2	1	1	2	2	1	1
