step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-635.107211762892689	-633.004431134116317	-2.102780628776327	0.000016904611749	0.000044158167422	2.612196486749260	0.519752118323756	2	1	0	4	2	5	5	6	6	5	4	6	7	7	7	8	6	8	9	9	6	10	10	9	10	10	10	9	9	11	9	9	10	11	10	10	12	11	12	12	11	11	12	14	11	14	14	14	12	15	15	15	14	18	17	16	18	18	17	21	18	19	20	19	20	21	21	21	22	23	23	22	22	21	23	22	22	24	22	23	24	25	23	25	23	26	26	26	29	29	26	27	31	29	30	33	30	34	3	3	0	1	2	11	5	1	5	1	1	5	11	6	3	8	11	17	8	17	11	14	19	17	17	18	9	1	21	12	18	16	29	8	7	17	12	26	35	10	18	10	31	18	28	18	31	30	30	39	20	37	40	43	29	44	46	16	46	0	45	46	58	59	64	58	0	57	54	72	63	0	0	50	60	44	58	75	24	66	73	57	43	63	74	72	60	68	92	73	67	82	70	88	70	86	73	96	1	1	1	1	1	1	2	2	3	2	1	2	1	2	4	1	1	1	2	1	1	1	1	1	2	1	2	3	1	4	1	1	1	2	2	2	4	1	1	4	1	2	2	3	1	2	2	1	1	1	2	3	1	4	3	1	2	4	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	3	1	3	2	1	7	1	1	2	5	3	1	2	2	2	1	3	2	1	5	1	3	4	3	1
5500	-624.404056723696954	-622.702625475177115	-1.701431248519795	0.000028683125278	0.000045855411982	1.598689526915602	0.543403757125192	3	1	0	3	3	5	5	6	7	5	4	5	5	8	7	9	7	8	8	8	6	10	10	9	8	9	10	8	9	10	10	6	10	10	11	9	12	11	10	12	10	12	13	14	12	13	15	14	13	16	16	16	15	17	15	17	17	19	17	21	19	20	19	18	19	22	21	20	21	24	24	22	22	22	24	22	23	23	23	23	22	22	24	25	24	26	26	26	29	28	27	26	32	30	32	33	31	33	3	3	0	3	2	11	11	7	5	11	1	4	4	7	3	7	11	17	15	32	11	36	1	1	21	15	8	8	17	14	18	2	20	29	18	20	31	18	15	30	18	22	22	31	26	31	30	31	37	53	44	41	43	47	35	17	37	57	22	0	51	59	47	53	57	58	0	54	61	82	68	0	0	65	60	56	66	35	44	73	67	62	72	70	72	82	78	70	92	91	75	82	85	90	83	93	92	93	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	3	1	2	2	5	2	2	3	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	2	3	1	6	4	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	6	1	2	1
6000	-538.582226188987988	-537.210126205798247	-1.372099983189721	0.000062689696546	0.000029608101062	0.472296129880539	0.596281858277521	3	2	1	4	3	5	4	6	6	6	4	6	5	6	8	8	7	8	8	9	5	9	11	9	10	10	8	8	7	11	9	9	9	10	11	9	12	11	11	13	11	12	14	13	11	13	15	12	13	16	15	15	13	18	16	16	17	18	18	22	18	21	19	19	20	20	20	22	20	22	23	22	21	21	24	22	24	24	23	21	23	24	25	25	24	26	27	26	29	28	27	28	30	31	30	31	29	34	3	3	0	3	2	11	5	3	5	21	3	11	2	11	12	13	13	1	6	14	2	14	8	6	28	19	10	1	6	22	18	14	29	18	22	28	33	26	20	20	36	45	41	26	8	31	49	23	41	14	15	37	34	46	35	52	35	52	51	0	53	65	56	50	17	48	0	66	54	66	64	0	0	69	60	39	68	76	64	69	67	70	50	78	72	72	78	79	77	67	77	82	72	89	86	62	74	86	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	2	2	3	2	2	2	1	3	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	2	4	4	1	1	4	2	1	3	2	2	1	3	1	1	2	4	4	1	1	1	1	2	1	1	1	1	6	1	2	2	1	2	1	4	1	1	2	2	1	2	3	1	2	4	2	2	3	4	4
6500	-427.578906310501054	-426.142132569685828	-1.436773740815230	0.000122316066569	0.000042817880474	0.350059331332255	0.717581627876565	2	1	-1	4	2	4	5	6	7	3	5	5	7	7	6	9	7	6	8	9	7	9	10	9	10	9	9	9	9	10	9	10	10	10	13	7	11	12	12	12	10	13	14	13	11	12	14	12	12	14	14	14	14	17	17	17	16	19	18	21	19	20	20	20	20	21	20	22	21	22	25	21	22	20	23	22	22	23	23	24	24	24	24	26	25	27	26	25	29	29	27	27	32	30	32	33	30	34	3	3	0	1	2	2	4	1	10	2	10	10	11	12	7	15	6	6	6	19	15	19	22	18	17	21	14	3	21	17	21	19	29	24	24	12	41	32	45	23	18	45	46	46	25	41	49	27	41	39	38	44	38	31	44	49	47	52	23	0	46	56	59	58	35	74	0	74	54	72	69	0	0	61	60	64	60	72	74	73	73	66	57	80	70	85	78	79	87	81	78	72	97	90	86	89	86	93	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	2	3	1	1	3	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	2	1	1	1	1	3	2	3	1	1	2	2	1	1
7000	-490.284489523732589	-488.714079880615373	-1.570409643117226	0.000163430458980	0.000041455070282	0.253655717181475	0.614730423313820	2	2	1	4	3	5	4	5	5	4	3	6	5	7	8	9	8	7	9	9	7	9	9	8	9	9	10	10	10	11	8	9	10	11	13	9	13	12	11	12	10	11	13	13	10	13	16	14	13	15	15	15	15	18	16	17	18	18	17	20	18	19	21	20	20	21	22	21	21	22	25	22	20	22	23	21	24	23	24	23	24	23	24	26	24	27	26	24	28	28	26	28	31	30	32	33	31	34	3	3	0	1	2	11	3	10	5	1	3	1	1	8	8	13	10	6	24	10	13	10	8	12	11	31	4	20	12	32	18	13	12	9	30	10	22	18	19	27	17	17	36	45	24	30	49	43	24	48	42	40	38	40	39	55	59	35	51	0	46	51	47	59	58	59	0	62	61	64	72	0	0	58	48	73	78	63	69	72	67	66	65	80	75	78	83	66	91	84	79	63	84	87	71	97	92	83	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	2	3	1	3	1	2	1	1	3	2	3	1	1	2	3	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	3	2	1	1	3	1	1	3	2	3	2	1	3	1	1	2	1	2	1	1	1	5	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	4	2	2	3	1	1	6
7500	-501.339383909321157	-499.635021717503207	-1.704362191817977	0.000195075453302	0.000039439692399	0.202176602600058	0.499714751548591	1	0	-1	3	3	5	3	7	4	6	4	6	7	6	7	9	8	7	9	9	7	9	9	10	10	9	9	9	10	10	10	10	11	11	12	8	13	11	11	13	11	13	13	12	10	13	14	13	13	14	15	16	14	17	14	16	18	18	17	20	18	20	20	19	21	22	22	21	21	24	25	19	20	22	23	22	22	23	23	23	24	24	24	24	25	27	26	26	29	26	26	26	31	30	32	32	32	32	3	3	0	1	2	7	1	12	3	11	1	11	6	11	1	15	6	12	15	5	3	36	13	11	22	13	15	8	11	17	18	36	10	32	31	2	16	45	22	39	24	30	41	26	17	38	48	45	20	46	48	37	30	55	42	44	24	45	40	0	55	72	58	57	54	69	0	64	64	62	67	0	0	51	60	59	68	72	40	50	67	79	67	61	83	83	78	75	64	83	78	64	86	90	86	87	91	78	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	4	4	1	2	3	1	1	1	1	4	1	1	1	3	1	1	4	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	2	3	4	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	4	2	3	1	2	3	5	1	1	1	3	1	1	2	2	4	1	2	3	2	1	3	4	4	5
8000	-515.816952896574207	-514.336054814763770	-1.480898081810444	0.000219998649417	0.000067936986013	0.308806377642374	0.602272842467490	3	2	1	4	3	2	5	5	7	5	4	6	6	7	6	9	7	8	9	9	7	9	8	9	9	8	10	10	9	11	9	10	11	11	12	10	13	11	12	12	10	12	12	13	11	13	14	12	13	15	15	16	13	16	16	16	17	18	17	22	19	20	20	19	20	20	21	21	21	24	24	20	22	21	24	22	22	24	23	23	25	24	23	24	25	26	27	25	30	28	25	27	29	30	30	33	30	34	3	3	0	3	2	3	6	1	10	2	6	2	4	7	1	8	10	14	17	7	7	18	9	7	14	10	17	29	11	31	17	24	19	31	36	16	33	20	10	29	6	32	45	14	13	16	43	18	32	46	33	47	48	42	4	37	46	46	48	0	46	48	56	46	56	59	0	64	50	60	77	0	0	64	83	41	68	53	46	60	67	74	76	69	72	70	60	60	92	73	71	82	85	75	75	95	93	94	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	4	2	1	2	2	1	1	2	2	1	2	1	1	2	6	2	2	1	3	1	2	4	3	3	2	3	1	1	2	1	1	1	1	1	1	5	1	9	4	1	2	1	1	1	1	1	3	1	2	4	1	1	2	3	2	1	1	2
8500	-494.662438528686664	-493.089107668407451	-1.573330860279213	0.000165387256935	0.000041716293438	0.252234024623930	0.539023276825752	3	2	1	3	3	4	5	6	5	6	5	5	7	6	4	8	7	7	8	9	7	9	9	9	8	9	9	8	10	10	10	8	10	10	12	9	11	11	12	13	11	13	12	13	12	12	16	14	13	14	16	16	14	17	16	18	18	17	17	20	19	20	20	19	20	22	21	21	21	22	22	21	21	22	24	23	23	23	22	23	25	24	25	26	24	26	27	27	29	29	27	28	30	30	29	33	32	33	3	3	0	3	2	1	5	1	5	6	15	5	1	6	3	12	7	15	17	10	9	14	8	32	11	11	7	8	19	17	10	8	26	36	30	13	26	20	22	39	18	32	31	41	32	26	48	35	38	35	46	48	38	20	20	47	31	46	43	0	51	48	59	35	64	53	0	54	57	43	68	0	0	60	45	71	68	72	47	69	67	71	75	85	72	85	72	76	60	73	69	67	89	88	86	75	84	93	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	1	1	1	1	2	1	2	3	2	1	5	1	2	1	2	3	1	4	1	3	1	2	1	5	1	1	1	1	6	1	1	1	2	1	1	1	1	1	1	1	4	1	3	4	3	2	1	1	1	4	2	2
9000	-429.848684546064646	-428.044643799109735	-1.804040746954912	0.000143755483226	0.000025247877495	0.175630709374854	0.721822450437421	3	2	1	4	3	5	5	5	7	6	4	7	5	7	7	8	6	7	8	9	7	10	10	8	8	9	9	9	9	11	9	9	10	10	12	8	12	11	10	13	11	11	13	13	10	13	14	14	14	16	16	15	15	17	16	17	18	19	17	21	18	20	19	18	19	22	20	21	21	23	24	22	21	22	23	22	23	24	23	22	23	24	24	25	25	23	26	27	30	28	26	27	32	30	30	33	31	32	3	3	0	1	2	11	5	3	5	13	2	10	3	13	7	15	6	6	21	19	13	36	8	17	10	21	1	13	13	18	12	10	24	8	31	13	39	19	20	22	26	17	22	36	16	41	46	34	37	40	49	24	41	46	47	46	50	50	51	0	54	56	64	43	54	60	0	62	64	60	86	0	0	67	60	59	64	60	69	59	73	74	80	79	72	63	60	71	88	81	82	86	95	92	85	95	88	94	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	4	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	3	2	1	1	3	1	1	1	1	3	2	2	1
9500	-468.414697530706349	-466.817480695809365	-1.597216834896990	0.000213053542359	0.000051396267733	0.241236391398123	0.748555984653918	1	2	-1	4	3	3	5	6	6	5	1	6	7	6	8	8	7	7	7	9	7	9	10	9	10	9	10	9	8	9	9	10	11	10	11	8	13	12	11	13	8	12	13	13	11	14	14	12	13	14	14	15	15	17	16	18	18	18	18	21	18	20	20	19	20	20	22	21	21	22	24	20	22	21	23	21	22	23	23	22	25	24	25	25	23	26	27	26	29	29	26	26	31	31	30	33	30	33	3	1	0	1	2	11	6	4	7	5	3	10	9	10	12	7	14	10	10	29	7	7	8	13	12	14	24	15	14	13	18	31	19	13	26	18	39	36	20	39	7	25	36	30	41	32	37	35	45	37	29	51	33	35	44	55	54	55	46	0	52	61	64	54	64	61	0	56	64	62	67	0	0	57	60	59	74	68	53	56	78	70	77	73	68	72	78	71	87	81	84	82	95	81	78	93	88	95	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	3	1	1	1	1	1	1	3	3	1	2	1
10000	-419.790856494384400	-418.270339800303987	-1.520516694080441	0.000115329218561	0.000032423429433	0.281138031089235	0.696994639600120	2	2	1	4	3	5	5	6	7	6	4	7	6	7	6	9	8	8	8	9	7	8	11	9	10	9	9	9	9	10	9	9	11	11	12	9	13	11	11	12	11	12	13	12	12	13	15	13	13	15	15	15	13	17	16	17	17	17	17	21	18	21	20	19	20	22	20	20	21	23	24	21	21	21	23	22	22	24	24	24	25	24	23	25	23	26	26	27	29	28	25	28	30	31	29	33	31	33	3	3	0	1	2	11	3	1	7	2	1	10	3	11	1	19	8	6	6	10	6	13	10	17	24	18	19	1	13	21	21	9	29	16	20	8	20	26	12	30	36	24	28	41	38	18	35	32	39	31	42	49	20	46	51	50	55	47	51	0	55	63	54	46	57	68	0	52	55	69	30	0	0	64	60	65	55	72	83	60	73	61	63	83	72	78	78	84	92	81	79	84	95	89	86	97	92	95	1	1	1	1	1	1	2	2	1	2	1	1	3	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	1	1	3	1	3	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	7	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2
10500	-466.679567265242895	-464.930714465135054	-1.748852800107864	0.000210819103830	0.000039938280135	0.189443363575010	0.716461662855180	3	2	1	4	3	5	5	6	7	4	5	7	7	7	7	9	6	8	9	10	6	8	7	9	8	9	9	8	9	9	7	10	11	10	13	9	13	11	11	13	9	12	13	13	11	13	16	12	12	15	16	15	15	17	17	17	17	18	18	21	17	21	20	20	20	23	21	22	22	23	25	19	23	22	23	22	23	23	23	22	24	24	23	26	26	25	25	25	30	28	26	26	32	30	30	33	31	34	3	3	0	1	3	10	5	4	7	5	3	17	7	11	1	13	6	31	28	9	1	13	7	11	7	14	14	8	13	21	7	24	8	27	42	22	48	24	19	36	13	34	24	38	9	30	29	45	31	37	6	37	19	41	52	51	30	51	51	0	46	55	54	59	59	65	0	52	52	67	76	0	0	62	60	64	64	72	63	63	73	64	68	81	71	78	68	79	90	71	83	88	95	90	85	97	90	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	2	3	1	2	1	4	1	2	4	1	1	3	1	1	1	2	2	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2
11000	-470.624190594144295	-469.082117612123852	-1.542072982020430	0.000168571755807	0.000045253533103	0.268452641348948	0.803933286551285	3	2	1	3	3	3	5	6	6	4	5	5	6	7	7	6	7	6	9	10	8	8	11	7	9	10	10	9	9	10	9	10	10	11	12	8	13	10	12	13	10	12	14	13	11	13	15	13	13	15	14	16	13	17	15	18	16	17	16	21	18	20	19	19	20	22	22	20	20	22	25	21	21	21	24	22	22	23	22	21	24	23	24	26	26	27	27	26	29	29	25	28	29	30	31	34	32	31	3	3	0	3	2	3	4	3	5	2	6	4	6	7	10	1	6	1	14	19	13	17	28	6	14	24	21	24	17	22	22	17	36	38	20	12	30	18	45	45	31	34	40	26	30	34	53	42	20	42	39	51	33	55	53	57	30	37	55	0	52	56	54	47	63	63	0	58	57	72	79	0	0	58	77	64	68	60	65	68	67	69	77	76	72	75	78	82	84	88	66	88	86	92	75	88	98	93	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	4	1	1	1	1	2	1	1	1	1	3	4	1	1
11500	-468.290778232693583	-466.880678395193002	-1.410099837500607	0.000133702700450	0.000051456619367	0.384858489723627	0.611905887435681	2	2	1	3	3	5	5	5	6	6	3	7	5	8	7	9	7	7	8	9	8	7	10	10	9	10	9	10	9	10	9	7	10	11	13	8	12	11	10	13	10	12	13	13	11	12	15	13	14	15	14	14	15	17	16	17	17	18	18	21	18	20	20	18	20	22	20	21	21	23	24	19	22	22	23	22	24	23	24	23	25	24	24	25	26	27	26	26	28	27	26	27	31	31	31	33	30	34	3	3	0	3	2	11	5	4	5	6	1	11	2	6	8	32	6	7	12	17	17	7	21	17	11	10	18	10	14	15	36	6	29	31	34	10	12	26	13	38	18	24	30	22	29	45	35	21	26	51	14	2	40	48	40	49	45	49	52	0	31	52	59	48	72	69	0	59	63	76	73	0	0	62	60	62	35	72	41	73	67	70	60	65	83	88	78	81	80	71	57	84	85	67	86	88	91	96	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	3	1	1	1	2	2	1	3	5	1	2	1	2	3	2	2	1	4	3	1	4	1	1	1	1	1	1	1	1	1	2	1	1	5	3	4	1	2	1	1	2	1	1	2	1	3	1	4	1	2	6	2	3	2	1
12000	-429.772491127564820	-428.326241605549683	-1.446249522015159	0.000143518229987	0.000048779486644	0.339883557991258	0.849473910584635	2	1	0	3	2	5	5	7	5	3	4	6	5	7	7	7	7	8	8	9	7	9	11	8	10	9	8	8	9	10	9	9	9	10	12	10	12	12	11	13	10	11	13	14	12	12	14	13	13	15	16	14	14	17	17	16	18	19	17	21	18	20	20	19	20	23	22	21	19	22	24	19	23	20	22	23	24	24	22	23	25	23	25	25	26	26	25	26	29	27	27	28	31	30	29	30	30	34	3	3	0	1	2	11	10	3	10	1	1	10	10	6	7	7	11	12	21	28	13	24	36	13	24	21	21	13	24	19	18	8	17	33	42	14	15	34	21	36	31	32	23	40	34	26	46	25	25	52	48	45	45	45	48	43	51	59	49	0	50	64	57	40	57	68	0	61	51	62	65	0	0	72	60	61	75	72	55	75	67	68	67	80	80	78	60	81	91	73	87	81	95	92	86	90	90	94	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2
12500	-519.273657169541025	-517.660414674492358	-1.613242495048641	0.000227337652025	0.000053292844214	0.234421547593019	0.628332967163313	3	2	1	4	3	5	4	6	6	5	5	6	6	7	7	8	7	6	9	9	8	10	11	8	9	10	10	9	9	10	9	10	10	11	12	9	12	11	12	13	11	11	14	13	12	14	14	13	14	15	15	15	14	18	16	17	16	18	17	21	18	21	19	19	20	22	22	21	20	23	25	21	21	22	22	22	24	23	23	23	24	24	25	25	26	27	26	27	26	26	27	27	31	31	29	32	29	33	3	3	0	1	2	3	2	7	2	1	7	4	1	8	9	2	11	6	24	15	8	21	14	11	14	24	7	8	24	10	18	17	21	28	33	14	33	24	23	26	11	12	19	15	24	22	45	26	31	35	34	40	34	32	47	55	45	48	44	0	36	58	58	54	52	47	0	35	59	56	66	0	0	64	64	60	65	72	49	63	67	66	79	81	66	85	62	72	79	67	89	85	90	97	92	94	91	93	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	2	1	1	4	2	1	3	2	2	1	2	1	1	1	2	1	1	4	2	3	2	2	2	1	1	2	1	3	1	1	6	1	1	2	2	2	1	6	1	1	1	2	4	1	3	1	2	2	1	1	2	1	1	2	1	5	2	1	1	1	1	2	1	3	3	1	3	1	1	3	1	1	1	2	2
13000	-509.278439753729913	-507.826088167339719	-1.452351586390170	0.000168432665942	0.000056218609860	0.333774980911554	0.530318392805168	2	1	0	3	2	4	5	6	6	6	4	6	7	7	7	8	7	7	8	9	8	8	9	10	9	8	9	9	10	9	9	10	11	8	10	10	13	11	11	12	11	13	12	13	10	13	15	14	13	15	15	15	14	17	16	17	17	17	15	21	18	21	21	19	20	21	21	21	20	24	24	21	22	21	21	23	24	23	23	24	24	25	24	26	24	26	26	26	29	28	26	27	32	29	31	34	31	33	2	3	0	1	2	3	6	1	5	3	3	6	12	5	12	15	10	10	10	34	12	6	8	21	7	6	12	15	26	13	13	31	19	14	27	18	21	21	22	31	30	8	14	41	21	34	7	44	20	45	23	33	14	11	13	46	52	50	48	0	44	65	65	40	47	56	0	58	48	72	42	0	0	40	50	75	69	68	38	62	73	38	73	73	72	78	75	70	92	81	72	82	85	76	91	89	82	97	1	1	1	1	1	2	1	2	2	3	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	1	4	5	1	2	2	2	2	2	6	5	2	1	1	1	1	3	1	1	4	2	2	1	2	2	2	4	1	1	4	2	1	2	1	5	1	1	7	1	2	1	2	3	2	1	2	2	1	4	3	2	3	3	1
13500	-477.747124673968528	-476.239863276322978	-1.507261397645550	0.000175239115696	0.000050764446722	0.289686731870477	0.613667023996122	2	1	0	3	3	4	5	6	6	5	3	7	6	7	7	8	7	7	9	9	8	9	9	9	8	8	10	7	9	11	9	8	10	8	12	9	11	11	10	13	11	11	11	12	11	13	14	12	12	15	15	15	13	16	17	18	18	17	15	22	18	20	20	18	18	22	22	22	20	24	25	20	22	22	24	21	24	24	23	23	25	23	25	25	25	26	26	26	28	29	27	26	32	30	31	32	30	33	3	3	0	3	2	11	4	4	6	11	1	9	11	13	10	1	11	6	8	16	8	14	1	25	13	13	20	8	21	34	17	28	29	9	41	26	32	36	20	38	21	24	39	31	19	27	26	27	23	40	20	47	36	6	45	55	22	51	35	0	41	57	65	54	52	62	0	56	37	66	76	0	0	69	68	63	76	60	65	60	73	74	69	72	72	85	78	76	66	85	71	83	86	81	87	70	92	85	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	6	3	1	5	1	1	1	3	1	1	1	2	1	1	2	4	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	2	1	2	2	3	2	1	1	3	2	3	4	2	4
