"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"91b6f44910","samp-0.75-fixedMu",31,0.892857142857143,0.733928571428571,0.615322580645161,0.676411290322581,1,1,1,1,0.0560851020488369,143
