step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23500	-840.365953425734119	-838.982081255937601	-1.383872169796496	0.000183527141309	0.000079960591873	0.435688102058007	0.644593209086965	0	1	2	3	3	5	3	5	7	7	10	5	6	8	9	8	10	7	12	10	11	10	12	12	13	14	14	14	15	15	16	15	16	16	17	17	16	17	16	18	19	16	18	18	18	18	20	19	18	22	19	19	20	19	24	21	21	23	23	24	22	24	24	25	25	26	25	27	27	27	26	28	27	27	27	28	29	28	24	28	27	27	28	29	28	29	28	30	29	30	29	28	30	33	30	30	31	30	31	33	30	32	33	33	0	1	1	2	1	4	3	1	12	3	5	1	7	9	9	10	5	12	20	8	10	10	18	22	0	23	24	0	0	28	24	27	19	12	29	30	28	29	30	28	37	19	31	32	36	28	36	44	39	47	39	34	44	46	54	52	41	39	53	45	45	47	56	60	40	0	50	35	63	61	0	64	37	56	55	0	78	81	29	69	64	0	82	66	56	75	63	86	61	41	73	75	72	90	84	63	80	91	80	58	89	92	77	90	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	4	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	3	5	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	2	2	2	2	2	1	3	1	1	3	1	2	1	2	5	2	2	1	1	1	4	1	2	1	1	2	3	1	2	1	4	4	1	1	1	2	1	2	2	1	1	4	1	1	2	1
24000	-751.230791106055676	-749.791697706958189	-1.439093399097479	0.000203371408636	0.000070668303289	0.347483964252298	0.553666872862439	-1	0	0	2	2	4	4	4	6	7	7	7	7	8	9	8	9	9	12	9	11	12	13	12	13	14	13	14	15	16	16	16	17	16	16	17	18	16	16	18	18	19	18	17	18	17	17	18	19	21	19	19	19	18	24	21	21	23	21	24	23	24	23	25	25	26	26	29	27	26	27	26	27	27	27	28	29	28	26	27	29	28	28	29	29	29	28	30	29	28	30	30	30	32	31	29	31	30	31	32	29	33	32	34	0	1	1	3	2	4	1	1	5	2	8	9	4	9	12	10	11	12	11	8	9	21	7	14	0	22	24	0	0	28	19	27	9	19	29	39	30	29	28	46	31	44	22	23	36	39	26	19	28	42	39	33	27	46	40	53	35	46	31	59	47	37	40	46	58	0	58	80	60	33	0	55	63	65	51	0	40	73	64	64	63	0	53	80	57	73	62	72	64	55	81	86	67	75	87	87	67	55	81	98	63	50	97	91	1	1	1	1	1	1	4	3	1	3	1	1	3	1	1	1	1	1	3	3	2	1	4	2	1	1	1	1	1	1	2	2	5	2	1	1	1	1	1	1	2	1	3	3	1	1	1	2	3	1	1	1	3	1	2	1	3	3	2	1	3	3	4	4	1	1	1	1	1	4	1	1	2	1	3	1	7	1	1	1	3	1	6	1	3	1	2	2	2	2	1	1	2	3	1	1	1	3	1	1	2	5	1	2
24500	-734.920985145677719	-733.430021651041898	-1.490963494635850	0.000224912415385	0.000067728804228	0.301134128641451	0.618528554341646	0	1	1	4	2	4	5	3	6	5	9	7	6	8	10	8	9	9	11	9	10	13	13	11	14	13	14	14	14	15	16	16	18	15	16	17	18	15	16	17	17	18	19	18	18	18	19	19	19	21	21	20	20	19	23	19	22	23	22	24	23	24	23	25	26	26	25	27	25	26	23	26	27	27	26	29	29	28	25	27	27	29	27	28	28	28	28	30	30	31	28	29	31	32	30	31	30	29	31	33	30	33	33	35	0	1	1	8	2	3	8	2	7	8	1	10	2	7	13	10	16	12	7	9	17	17	18	17	0	19	21	0	0	28	21	22	32	21	29	39	39	29	30	39	39	34	22	22	36	40	32	33	32	54	41	11	48	40	51	34	29	37	54	51	52	56	51	55	56	0	63	38	55	62	0	59	64	56	55	0	68	59	25	79	64	0	69	67	72	64	64	69	63	68	68	91	87	75	84	74	75	69	88	88	64	99	88	102	1	1	1	1	1	2	1	1	1	1	4	1	3	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	1	3	5	1	1	1	1	4	3	1	1	2	3	1	1	4	1	1	6	1	1	1	2	1	3	3	1	1	2	7	1	1	1	1	2	1	1	1	2	3	2	1	1	1	4	1	2	3	2	1	2	1	1	1	1
25000	-632.631968585307163	-631.071597109371169	-1.560371475935979	0.000177360340256	0.000045879800828	0.258681285580489	0.562281899478653	-1	2	2	4	1	5	4	4	7	7	9	6	6	8	9	9	10	9	12	9	11	12	12	12	13	13	14	13	14	15	17	15	17	15	16	17	17	17	16	18	18	17	19	18	19	18	18	18	18	22	20	19	20	20	23	21	21	24	22	24	22	24	25	25	24	25	25	28	26	26	26	26	27	28	27	29	28	28	27	27	28	27	28	29	28	28	28	31	30	31	29	30	30	33	30	31	32	31	33	32	31	33	32	33	0	1	1	3	1	4	5	1	4	7	9	7	4	10	10	9	11	10	14	14	11	20	16	14	0	10	19	0	0	28	23	5	27	14	29	39	28	35	30	39	33	32	42	31	37	37	26	33	38	53	37	31	49	40	56	54	38	55	54	56	54	57	40	56	36	0	50	57	65	60	0	60	59	54	40	0	72	55	38	62	40	0	67	86	50	45	64	59	85	85	64	73	85	95	85	78	89	46	89	80	80	103	69	91	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	1	2	6	2	4	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	2	3	1	2	5	1	1	1	1	2	3	4	1	1	3	6	2	4	1	1	1	3	5	2	4	1	2	1	1	1	3	1	2	1	7	1	2	2	1	2	2
25500	-586.859452725412325	-585.288604247718013	-1.570848477694304	0.000263867369814	0.000066874811340	0.253441004802530	0.732969736200647	0	2	1	4	2	4	4	4	7	8	8	6	5	8	10	9	9	9	12	9	10	12	12	12	13	14	14	14	15	15	16	15	17	16	16	17	17	17	16	18	18	18	18	16	18	19	19	19	19	22	20	20	21	20	23	21	22	22	23	23	23	24	23	26	26	26	25	28	27	25	26	28	27	28	27	29	28	29	26	26	27	28	28	29	28	29	28	31	29	30	28	30	29	32	29	31	31	29	33	32	30	33	32	34	0	3	1	1	1	5	5	5	8	12	9	7	7	12	20	7	8	4	21	13	14	14	16	21	0	23	19	0	0	28	26	23	32	27	29	39	29	29	30	39	31	33	34	32	36	40	44	41	38	46	39	42	41	40	46	37	38	36	32	43	42	56	40	63	55	0	63	56	50	60	0	55	67	65	63	0	65	69	62	61	55	0	65	82	81	64	81	83	37	77	65	83	55	78	64	101	55	91	76	90	85	91	89	81	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	3	3	2	2	2	2	2	1	1	2	1	1	1	3	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	5	1	1	1	3	2	1	1	3	1	2	1	1	3	1	4
26000	-775.118894537053279	-773.564537063784655	-1.554357473268569	0.000318889617555	0.000083485874726	0.261801796391432	0.501383610208836	-1	2	1	3	3	4	4	4	7	6	10	8	6	8	9	8	9	9	13	10	11	12	13	13	12	14	14	14	15	15	17	15	16	15	16	16	18	17	17	18	19	17	19	19	18	16	18	19	20	23	20	20	18	20	25	21	21	23	24	23	23	24	24	26	26	26	26	26	27	25	25	26	27	28	26	28	30	29	27	27	28	29	29	28	29	27	28	28	29	30	29	30	30	31	30	32	31	27	30	31	31	33	33	34	0	1	1	2	2	3	1	1	13	3	1	13	2	13	9	10	1	16	14	16	9	20	17	14	0	21	14	0	0	28	24	22	18	20	29	30	35	29	30	46	47	27	21	22	36	26	16	9	43	56	39	27	29	40	46	35	38	36	40	32	34	38	51	40	36	0	63	55	67	59	0	40	23	86	58	0	74	67	35	68	54	0	80	63	69	58	42	53	72	72	63	39	79	89	82	91	91	72	63	85	91	98	67	72	1	2	1	1	1	2	3	4	1	1	3	1	1	1	1	1	4	1	2	1	1	1	2	1	1	2	3	1	1	1	2	1	4	4	1	1	1	1	1	1	1	2	3	3	1	1	5	6	1	1	1	2	2	1	5	3	2	3	2	5	3	3	2	3	6	1	1	1	1	1	1	3	5	1	2	1	1	2	6	1	4	1	1	2	1	1	7	6	2	2	3	5	1	2	1	2	1	1	3	1	1	4	4	3
26500	-641.401380429462279	-639.832337851790385	-1.569042577671905	0.000242870291149	0.000061768523310	0.254327209052230	0.490513498246511	-1	1	2	3	1	4	5	3	6	6	9	7	7	8	9	8	7	8	13	9	12	11	11	13	13	14	13	14	14	15	14	15	17	15	17	17	17	17	16	19	19	17	18	19	19	18	20	19	20	22	20	18	19	19	25	20	22	22	23	24	21	24	24	25	24	26	23	29	27	26	26	26	28	28	28	27	29	27	27	26	27	28	28	27	28	30	27	30	28	30	29	31	30	33	30	32	32	30	31	33	32	33	33	33	0	1	2	5	1	8	1	2	8	8	17	8	4	8	13	8	1	12	23	7	12	18	11	23	0	24	23	0	0	28	23	9	26	27	29	39	28	29	30	46	35	24	34	23	38	36	21	42	46	48	39	31	42	46	40	21	38	49	53	48	53	49	58	40	40	0	44	75	67	63	0	63	63	57	40	0	40	65	38	59	62	0	72	65	78	91	63	46	84	64	81	83	64	90	82	90	89	85	91	73	63	98	91	92	1	1	1	1	1	1	4	1	1	1	1	2	2	2	1	2	3	1	1	2	3	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	1	2	1	1	2	2	2	3	1	1	5	1	1	1	2	3	1	1	3	5	3	1	2	2	1	2	2	2	3	1	2	1	2	1	1	1	3	2	6	1	6	2	5	1	1	1	1	1	1	1	1	7	1	3	1	2	2	1	1	2	2	1	1	2	3	1	2	1
27000	-666.427159454260845	-665.006483975568926	-1.420675478691914	0.000168185038286	0.000062185233100	0.369742955341053	0.548849197541900	-1	2	1	3	1	5	4	3	7	6	8	8	6	7	9	7	9	8	13	10	11	13	11	13	13	14	14	14	15	15	16	16	17	14	16	17	18	17	17	16	18	18	17	18	19	18	20	19	20	23	19	20	21	20	22	22	20	24	23	24	24	21	25	25	22	27	26	28	26	27	27	26	28	26	28	28	30	28	28	27	28	28	29	29	27	29	28	30	28	30	29	30	29	33	30	32	31	30	32	31	32	33	33	34	0	1	1	5	1	8	2	1	7	5	16	16	8	3	9	10	7	3	21	6	11	18	11	21	0	25	11	0	0	28	21	34	19	21	29	40	28	29	40	30	36	27	24	32	36	40	30	19	42	62	39	27	48	46	40	38	37	40	43	62	47	45	36	56	26	0	61	62	33	61	0	64	51	64	72	0	75	64	47	64	46	0	66	66	40	46	74	72	51	85	89	75	79	90	78	64	64	73	86	63	75	75	67	80	1	1	1	1	1	1	1	2	2	2	1	1	2	3	1	1	4	3	1	3	1	3	1	1	1	1	3	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	4	1	1	2	2	1	2	3	1	2	1	5	2	2	1	1	4	4	2	1	1	6	1	2	1	2	1	5	1	3	1	1	1	4	3	1	2	3	2	1	1	1	1	1	5	3	1	2	3	3	2	3	4
27500	-710.894812209116708	-709.379720909270532	-1.515091299846213	0.000218305915304	0.000062121485881	0.284561624428108	0.608445143872988	-1	1	1	3	2	5	4	2	5	7	8	7	6	9	10	8	10	9	11	9	11	12	12	13	10	15	14	14	15	15	16	15	17	16	16	14	15	16	17	17	17	18	18	18	19	19	20	19	20	22	21	19	21	19	25	22	21	23	23	23	23	25	25	23	24	27	25	27	26	26	26	27	27	27	27	28	28	28	26	25	27	28	29	29	29	29	27	30	28	28	29	29	30	31	31	32	31	30	33	32	31	33	32	34	0	1	1	2	3	5	3	2	8	9	13	7	3	10	10	13	16	12	14	11	14	19	15	20	0	21	22	0	0	28	18	14	26	27	29	6	36	29	30	30	31	24	21	24	39	40	38	24	52	35	40	42	26	40	54	44	38	47	53	57	53	28	64	46	64	0	35	64	60	33	0	40	62	53	63	0	45	56	51	50	51	0	90	66	63	64	63	51	58	64	63	87	65	91	70	91	75	75	92	86	87	93	81	99	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	3	1	1	1	4	1	1	2	1	1	1	3	3	1	1	2	3	1	3	2	1	2	1	4	2	2	2	1	1	1	5	1	2	1	1	3	2	1	4	1	5	1	3	1	1	4	2	2	1	2	1	1	1	2	3	1	4	2	2	4	1	3	1	3	1	3	1	2	1	2	1	2	1
28000	-674.254688076225648	-672.680683583732957	-1.574004492492697	0.000207094948755	0.000052169018948	0.251908698216510	0.625193050570737	-1	1	1	4	3	2	3	5	7	6	9	7	7	6	9	8	8	8	12	10	12	12	11	10	12	14	15	13	15	15	16	16	17	15	16	17	16	17	16	18	18	15	18	18	18	19	19	19	20	22	19	19	20	20	23	19	22	24	24	24	23	25	24	25	26	25	25	25	26	26	25	25	27	27	28	28	29	29	28	28	28	28	28	30	27	29	27	30	30	30	27	29	28	31	28	30	31	30	33	33	31	33	32	34	0	1	1	7	2	3	1	5	7	8	13	14	4	7	5	13	8	12	3	16	9	10	18	17	0	19	21	0	0	28	42	27	32	11	29	5	28	35	30	39	37	21	32	32	39	40	34	33	41	46	39	26	38	40	40	41	38	55	42	57	46	35	46	46	64	0	49	55	55	63	0	61	63	67	55	0	46	83	70	69	72	0	64	75	64	64	59	50	51	62	72	63	61	50	64	85	92	75	86	78	77	81	98	103	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	7	1	1	3	2	1	1	1	2	1	1	1	1	1	1	3	1	10	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	3	1	2	1	5	1	2	5	3	3	1	1	2	1	1	1	1	1	1	1	2	1	5	1	1	2	1	1	2	1	1	2	2	4	6	2	1	2	2	2	2	1	1	1	2	2	1	3	1	1
28500	-725.542041709013802	-723.893701683693621	-1.648340025320178	0.000220863291710	0.000048772732679	0.220827699803431	0.553194784432678	-1	2	1	3	2	4	3	2	6	6	10	6	7	8	9	8	9	8	13	10	11	13	12	11	13	13	14	14	14	15	16	15	18	15	17	17	18	16	16	17	17	18	19	19	18	18	18	20	19	22	19	20	19	20	24	20	21	24	23	23	23	24	23	24	25	27	26	26	27	26	26	28	28	28	28	28	29	28	26	27	28	28	27	29	28	26	29	31	30	30	30	29	30	33	31	31	32	30	32	33	32	33	33	34	0	3	1	3	3	4	1	1	2	7	16	1	2	8	13	10	16	2	21	16	16	9	14	6	0	18	20	0	0	28	22	22	26	21	29	12	28	29	30	30	6	27	26	32	40	40	34	32	37	48	39	33	31	40	54	47	37	49	51	42	57	38	49	46	49	0	13	56	63	55	0	55	58	86	86	0	85	55	57	63	86	0	86	67	64	64	82	80	46	72	75	73	72	98	82	75	98	55	89	90	70	98	78	81	1	1	1	1	1	1	3	1	1	1	2	4	2	3	1	1	1	2	1	1	1	3	2	5	1	2	2	1	1	1	1	2	2	2	1	9	2	1	1	1	6	3	4	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	3	2	1	6	3	2	3	1	7	3	1	1	1	2	2	1	1	1	1	3	3	2	1	1	1	2	2	1	1	2	6	1	1	1	1	2	1	1	1	3	2	2	2	1	2	3
29000	-687.401764235092514	-685.884605679564970	-1.517158555527506	0.000174013999072	0.000049288635340	0.283245230860312	0.628968142962833	-1	1	0	3	3	4	5	4	6	7	10	6	7	8	10	8	9	7	12	9	11	11	12	11	14	14	14	14	14	15	15	15	18	16	15	16	16	16	17	18	18	17	18	18	19	19	19	20	19	22	19	19	21	20	24	19	22	24	23	25	21	25	24	26	26	25	24	28	26	26	27	28	28	27	27	28	28	29	28	27	28	28	29	30	29	29	28	30	28	30	30	31	31	32	30	29	31	31	31	32	32	34	32	34	0	3	1	3	1	5	1	3	6	9	9	8	12	18	18	3	12	3	20	12	11	6	10	14	0	19	23	0	0	28	21	11	31	31	29	5	28	29	30	39	36	27	31	34	39	40	36	33	38	39	39	24	42	36	54	27	36	51	54	53	44	67	46	55	54	0	37	57	66	45	0	64	64	64	47	0	63	51	63	60	54	0	79	65	65	65	69	81	59	89	70	64	58	75	73	55	64	85	72	90	92	94	74	92	1	1	1	1	2	1	3	2	1	1	3	1	1	1	1	4	2	3	1	1	1	2	3	2	1	1	1	1	1	1	3	2	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	4	2	2	2	2	2	3	1	2	2	1	4	2	3	1	4	3	1	3	1	2	1	1	2	1	2	5	2	1	2	1	1	2	1	2	1	1	2	1	2	3	2	3	1	2	3	1	1	1	1	1	1	1
29500	-639.337108341874227	-637.665362966895373	-1.671745374978905	0.000199281060661	0.000042373214342	0.212630413552354	0.518578966875588	0	2	2	3	3	4	4	4	6	7	10	7	7	8	7	8	8	8	10	10	12	11	9	13	13	12	14	14	15	15	16	14	16	15	16	16	17	17	17	17	19	19	16	18	18	19	20	19	19	22	21	19	19	20	24	22	21	20	23	25	24	25	23	26	25	27	26	29	27	26	27	27	26	28	27	28	29	27	27	28	29	28	28	29	28	30	28	31	28	30	29	30	30	30	29	30	31	30	32	32	32	33	31	34	0	1	1	3	1	2	2	2	8	7	9	9	6	10	3	10	2	10	14	17	14	4	4	11	0	20	26	0	0	28	27	16	19	27	30	30	28	35	36	36	37	31	17	11	36	40	45	43	37	35	49	43	44	41	39	54	38	45	57	51	58	38	41	65	63	0	55	67	59	60	0	39	55	75	61	0	62	63	38	63	55	0	69	69	64	91	65	46	63	91	64	89	74	64	74	77	78	77	77	58	65	97	95	86	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	2	2	3	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	4	4	1	1	1	2	1	3	1	2	1	1	3	1	2	1	1	2	2	5	2	1	2	1	1	1	2	1	1	5	1	1	2	1	2	1	3	3	3	1	1	1	1	1	2	6	2	1	2	2	1	2	1	1	2	1	2	6	2	2	1	2
30000	-709.483805535181432	-707.938004677576259	-1.545800857605212	0.000198439490570	0.000052862969146	0.266393392735651	0.728225208858775	0	1	1	3	2	5	5	4	6	6	10	7	8	8	9	9	9	8	11	9	11	12	13	11	14	14	14	13	15	15	15	15	17	15	16	16	17	17	17	18	16	18	19	18	17	19	19	20	20	21	20	18	20	20	24	21	23	20	20	24	22	24	24	25	25	26	26	28	27	27	26	27	27	28	26	26	29	28	26	27	28	29	28	27	29	29	28	31	29	30	29	31	30	31	30	31	31	30	32	32	30	34	31	34	0	1	1	1	2	8	5	2	7	8	16	7	6	6	12	10	13	12	17	14	4	24	19	16	0	28	22	0	0	28	23	24	32	23	29	26	30	29	36	36	25	31	27	23	30	40	42	33	43	46	39	31	52	40	58	49	38	39	45	48	39	41	37	54	57	0	62	80	64	64	0	65	61	75	61	0	84	75	38	76	63	0	60	63	81	63	75	89	49	78	81	73	69	86	74	98	84	89	90	87	70	92	75	97	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	3	4	3	3	1	1	1	1	1	1	1	1	3	1	2	1	1	1	5	1	2	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2
30500	-701.443929388901552	-699.953593663060815	-1.490335725840690	0.000181244514016	0.000054663026559	0.301598240673004	0.563296503615743	-2	1	1	3	2	4	2	5	6	7	9	8	7	8	9	8	8	8	12	10	11	11	12	11	13	14	14	14	15	15	15	15	17	15	17	16	17	17	17	18	18	18	16	18	18	17	19	19	19	22	20	19	20	19	24	22	22	24	23	25	24	23	24	25	25	26	25	27	26	26	27	27	27	27	27	28	30	29	26	27	29	28	27	29	28	29	28	29	29	30	28	30	30	33	30	30	31	29	31	32	32	33	33	34	0	1	1	3	2	2	1	3	8	7	13	3	3	9	4	8	9	9	6	11	15	14	20	11	0	21	22	0	0	28	26	22	24	26	29	30	28	29	36	36	26	24	34	43	36	36	40	26	39	47	41	31	45	46	46	52	41	36	52	50	47	38	46	46	63	0	57	38	58	48	0	39	65	63	55	0	64	63	58	50	46	0	70	67	64	53	70	49	58	58	55	75	64	89	81	85	63	91	38	77	92	93	78	102	1	2	1	1	1	1	2	2	1	2	1	3	2	1	3	1	1	1	6	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	3	1	1	1	1	1	1	3	1	2	4	2	2	2	3	4	4	1	1	2	5	1	3	1	4	1	2	2	1	2	3	1	3	6	1	1	2	2	3	1	5	2	2	2	2	3	2	1	1	2	1	8	1	1	2	2	1
31000	-671.519663074123514	-670.074693947903484	-1.444969126220053	0.000218025882402	0.000074392005268	0.341207220207236	0.609939496829687	0	1	2	3	1	5	4	5	6	7	9	7	8	9	9	8	10	8	12	9	11	13	13	12	14	12	14	14	15	15	16	16	18	14	16	17	17	17	16	19	19	18	18	18	18	18	19	18	19	22	21	19	20	20	24	21	23	22	21	24	23	24	25	25	24	26	25	27	26	25	25	27	27	27	27	28	29	25	28	28	27	28	29	29	27	29	28	30	29	30	30	30	31	32	30	32	31	31	32	31	31	32	33	34	0	1	2	5	1	5	2	5	8	7	12	8	12	9	10	9	16	10	9	13	14	20	11	9	0	11	24	0	0	28	27	14	26	21	29	39	28	29	28	46	36	31	22	34	29	36	35	22	37	56	40	27	31	46	46	52	30	45	38	40	50	59	51	51	46	0	65	38	62	51	0	40	64	46	65	0	81	65	67	62	59	0	66	68	78	75	69	68	68	53	74	75	86	70	80	91	89	92	80	89	86	88	91	92	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	2	1	3	1	4	2	2	2	1	1	1	2	3	1	1	5	1	2	1	4	1	3	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2
31500	-663.652886550168091	-662.118322864812285	-1.534563685355760	0.000275593823508	0.000075158785166	0.272715782265671	0.593044673429610	0	2	1	4	3	5	5	3	7	7	10	8	7	9	9	8	9	8	12	9	11	10	12	12	13	14	15	14	15	15	16	15	17	15	16	17	17	17	16	18	18	18	18	18	18	19	19	20	19	22	20	19	20	20	23	21	21	24	23	24	23	24	24	25	25	23	25	28	27	27	27	26	27	26	28	28	30	26	27	28	28	28	28	29	29	29	26	31	28	31	29	31	30	33	30	31	30	31	31	30	32	33	32	34	0	1	1	5	3	2	8	1	7	8	9	13	2	16	7	7	16	13	20	13	14	10	14	7	0	19	20	0	0	28	34	19	19	26	29	39	28	29	29	39	31	24	21	17	36	40	28	42	41	57	40	31	35	46	46	41	38	55	25	66	41	38	55	55	40	0	29	44	39	63	0	63	46	64	63	0	63	39	57	87	30	0	87	49	73	65	63	85	87	70	55	95	62	75	85	85	87	73	76	47	96	88	69	103	1	1	1	1	1	2	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	5	1	1	2	1	1	1	1	2	2	1	1	1	2	1	4	1	2	4	1	2	3	1	6	4	5	2	1	1	4	1	2	1	5	5	3	1	4	1	1	4	1	2	1	1	1	1	2	1	3	2	1	1	2	2	1	6	1	2	2	1
