step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-446.265866898401953	-444.561256658758339	-1.704610239643641	0.000015004853278	0.000024103604466	1.606387214792485	0.700800271513264	0	1	2	1	3	2	2	3	3	4	4	4	4	5	4	5	5	5	5	6	5	5	7	6	5	6	6	6	6	6	6	6	7	7	7	7	8	8	8	8	7	8	9	7	7	9	8	9	12	10	11	11	12	11	12	12	13	13	14	14	14	14	14	14	16	15	15	15	15	15	15	15	15	16	18	19	16	16	16	15	16	17	16	18	17	17	17	17	17	18	19	18	19	18	19	20	22	0	1	2	1	3	4	2	3	3	6	6	7	9	5	9	6	6	10	11	12	12	13	24	14	10	25	25	18	12	13	21	16	25	28	29	29	16	29	31	41	31	31	26	16	21	39	41	21	54	46	48	48	48	46	51	0	53	54	55	53	54	56	54	49	73	52	55	60	62	49	61	61	58	58	83	66	60	71	72	61	73	74	61	77	78	78	78	81	81	85	87	88	81	87	88	95	96	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	1	2	1	2	2	1	1	3	1	1	2	2	2	2	1	1	1	2	2	2	3	1	3	2	1	2	2	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	2	1	2
5500	-458.273754695131800	-456.613367764836539	-1.660386930295278	0.000020301273596	0.000030438578336	1.499343289629002	0.698183583660516	0	1	2	2	3	2	2	3	3	3	3	4	3	4	5	5	4	5	5	5	5	5	7	6	6	6	6	6	5	6	6	7	6	7	7	7	8	6	7	8	7	8	9	8	10	9	9	9	12	10	11	11	12	11	12	12	13	13	14	13	14	14	13	14	15	14	15	15	16	15	15	16	15	16	17	18	16	16	16	16	16	16	16	17	17	17	17	16	17	18	19	18	19	18	19	21	22	0	1	2	2	3	2	2	3	3	6	6	7	3	5	9	10	6	6	11	7	7	13	24	14	17	16	17	18	7	22	21	10	16	28	29	38	25	21	31	31	31	31	26	25	48	39	41	21	54	46	48	48	48	46	51	0	53	54	55	53	54	56	46	54	61	52	55	60	62	49	58	58	64	65	83	66	68	71	61	58	70	70	63	77	78	78	78	73	81	85	78	88	65	87	92	95	96	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	3	2	1	2	2	1	2	1	3	1	1	3	1	1	1	1	2	1	1	1	1	1	3	2	1	2	2	3	1	1	2	1	2	1	1	1	1	2	2	1	3	1	3	3	1	2	2	2	2	3	2	2	1	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	1	1	3	2	2	1	1	2	1
6000	-445.936145013840644	-444.542584893473418	-1.393560120367213	0.000027418702745	0.000021510262901	0.784510598521901	0.639888996390299	0	1	1	2	3	2	3	3	3	3	3	5	4	5	5	5	4	5	5	4	5	5	7	6	6	6	6	6	6	5	5	7	7	7	6	7	7	8	9	8	8	7	9	8	10	9	8	9	13	10	11	11	12	11	12	11	13	13	14	13	13	14	14	14	16	15	15	15	16	15	15	15	15	15	18	18	16	16	16	16	16	16	15	17	17	17	17	17	17	18	19	18	19	19	18	19	22	0	1	1	1	3	2	2	3	3	6	6	7	9	5	5	17	10	10	11	7	7	13	24	14	16	16	17	18	12	13	7	19	16	28	21	7	26	29	31	31	31	12	26	33	48	47	31	12	54	46	45	48	52	50	51	0	53	54	55	53	54	56	54	61	74	52	55	60	62	58	63	49	58	54	70	66	68	71	72	73	73	73	63	77	78	78	78	65	73	85	86	88	92	86	88	95	96	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	3	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3
6500	-443.717230414478479	-442.344836136684592	-1.372394277793886	0.000050336615426	0.000023715976747	0.471147623778973	0.649105779274209	0	1	1	2	3	1	3	3	3	4	4	5	4	4	5	4	5	5	5	5	4	5	7	6	6	5	6	7	5	6	7	6	7	7	6	7	7	7	9	8	8	8	8	8	10	9	9	9	13	10	11	11	12	11	12	11	13	13	14	13	13	14	13	14	15	15	15	15	15	14	15	15	15	16	16	19	16	16	16	16	16	17	17	18	17	17	17	17	17	18	18	18	18	19	18	20	23	0	1	1	2	3	1	4	3	3	6	6	21	8	8	8	5	10	10	11	21	7	13	14	5	26	16	17	18	7	13	20	10	26	18	29	29	16	20	31	29	12	31	10	25	47	41	40	20	54	31	45	48	48	41	51	0	53	54	55	53	54	56	54	54	49	52	55	60	62	63	58	64	54	65	58	66	68	71	72	58	73	74	75	77	78	78	78	81	81	85	86	88	88	90	88	95	96	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	3	1	2	1	2	1	1	1	2	2	1	2	2	2	2	1	3	3	2	1	1	2	1	2	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3
7000	-444.612376777722204	-443.226799101983090	-1.385577675739104	0.000082771103466	0.000035712341751	0.431459050990153	0.815262158481370	-1	1	1	1	3	3	3	2	2	4	3	5	4	5	5	5	2	4	4	5	2	5	7	6	5	6	5	6	6	6	7	6	7	5	7	7	8	8	9	8	8	8	9	8	10	9	9	10	13	8	11	11	13	12	12	12	12	13	14	14	14	14	14	14	16	15	15	15	15	15	15	15	14	15	18	18	16	16	15	16	16	17	17	18	17	17	17	17	17	18	19	18	16	17	19	21	22	0	1	1	1	8	17	21	3	3	17	17	7	9	9	13	6	2	6	11	7	2	3	14	5	10	25	6	18	12	22	20	25	25	18	29	29	10	12	38	31	31	12	25	26	38	50	31	38	54	31	45	48	57	46	51	0	45	54	55	53	46	56	58	54	63	52	55	60	62	58	58	61	58	54	65	66	66	71	61	70	73	65	70	77	78	78	78	74	73	85	78	88	70	78	92	95	92	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	3	3	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	4	2	1	1	2	4	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2
7500	-453.726066151509087	-452.329475919338222	-1.396590232170891	0.000090841008339	0.000037052253847	0.407880257215068	0.751767273239671	0	1	2	1	3	2	3	3	3	4	4	5	4	5	5	5	5	5	5	6	5	5	7	5	6	6	5	6	6	6	6	6	7	7	7	7	8	8	9	7	8	8	8	8	9	9	9	10	13	10	11	11	10	11	12	12	13	13	14	14	14	14	13	14	16	14	15	15	15	15	15	16	15	16	18	17	16	16	16	16	16	17	16	17	17	17	17	17	17	18	19	18	18	18	19	21	23	0	1	4	1	3	2	2	3	3	6	6	7	9	5	9	10	1	10	10	7	7	13	14	3	16	16	11	10	21	24	12	17	26	17	20	21	10	29	41	31	31	31	26	10	37	42	31	47	54	42	48	48	45	41	51	0	53	54	55	57	54	56	54	54	61	52	55	60	62	64	61	70	61	70	83	66	57	49	58	58	73	58	58	60	78	78	78	74	74	85	86	88	73	86	88	92	95	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	4	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	2	2	1	3	1	1	3	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	2	3	1	1	1	1	1	1	1	2	2	2	2	3	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2
8000	-464.593182845772503	-463.159927278941836	-1.433255566830639	0.000075146441646	0.000026607794359	0.354079232175006	0.685770802566197	0	1	2	2	3	3	3	3	3	2	4	5	4	4	5	5	2	5	5	6	5	5	6	6	5	4	6	5	6	6	7	6	7	7	7	7	8	7	9	8	8	8	9	8	10	9	9	10	13	10	11	11	12	12	11	12	13	11	14	14	14	14	14	14	16	15	15	14	16	15	15	16	15	16	18	19	16	15	15	16	16	17	15	16	16	17	17	17	17	18	19	18	16	19	19	21	23	0	1	2	2	3	10	4	3	3	2	17	7	9	8	9	6	2	6	11	7	7	13	14	14	10	4	16	10	7	22	21	10	18	28	29	12	16	12	41	31	38	12	26	16	38	41	41	42	46	31	45	42	48	58	45	0	53	50	55	45	58	56	58	49	73	52	55	52	56	54	54	83	61	58	83	66	53	49	49	70	73	61	63	45	78	78	78	74	81	85	86	88	61	86	92	95	96	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	2	2	3	1	1	2	3	1	2	3	1	2	1	2	2	2	1	1	1	3	4	3	3	1	1	1	4	2	1	2	2	1	1	1	1	1	2	3	3	2	2	1	1	2	2	2	3	2	1	1	1	3	2	3	3	1	2	1	1	3	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2
8500	-482.965615138275894	-481.501488649546957	-1.464126488728918	0.000078266970076	0.000025266392578	0.322823185225948	0.596259159298999	0	1	2	2	3	3	3	3	3	2	4	5	4	5	5	5	5	4	3	6	5	5	7	4	6	6	6	7	5	6	7	4	7	7	7	7	8	8	9	8	8	8	9	8	10	9	9	10	12	10	11	11	13	12	12	12	13	13	14	14	13	14	14	14	16	15	15	15	16	15	14	15	15	15	18	19	16	13	16	16	15	16	17	17	16	17	17	16	16	18	19	18	19	19	19	21	22	0	1	2	1	3	10	4	3	3	2	19	7	9	24	9	2	6	6	10	7	7	13	24	5	17	32	10	18	7	22	29	6	25	18	29	29	26	35	36	7	29	4	6	33	12	31	31	47	45	39	45	48	45	46	51	0	40	47	55	53	49	56	54	58	74	53	55	53	62	61	54	54	63	63	64	66	57	54	72	54	58	74	85	68	49	78	78	81	81	85	90	88	58	87	88	95	95	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	2	4	3	2	3	1	2	2	2	1	2	1	1	1	3	2	1	1	4	3	2	1	1	2	2	1	1	1	3	2	1	1	1	3	1	1	3	3	2	1	1	2	1	1	1	1	2	3	2	1	1	1	1	2	3	2	2	2	3
9000	-465.958850490762529	-464.505905856235813	-1.452944634526725	0.000091018989695	0.000030327352218	0.333198075692792	0.591525977309285	0	1	2	2	3	3	3	3	3	1	4	5	4	5	5	5	5	5	5	5	5	5	7	4	6	3	6	6	6	6	7	6	7	7	7	7	8	7	9	8	8	8	9	8	9	9	8	10	13	10	11	11	13	12	12	12	12	13	14	14	14	13	14	14	16	15	15	15	14	15	14	16	15	15	18	19	16	15	16	16	16	17	14	18	17	14	17	17	17	18	19	18	19	18	19	21	23	0	1	2	10	3	10	4	3	3	1	26	7	9	24	9	6	4	6	11	7	7	13	24	5	18	10	4	18	7	13	12	16	25	4	7	29	33	20	47	38	21	12	25	33	41	31	29	41	54	46	29	29	57	50	51	0	51	46	55	53	49	56	49	49	74	48	55	60	62	49	58	54	83	49	63	66	68	86	58	58	83	74	50	60	86	54	58	81	81	85	87	88	73	78	81	95	96	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	1	2	2	1	3	1	1	2	3	1	3	2	2	1	1	3	3	1	1	2	1	1	2	2	3	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	3	1	1	2	1	2	1	1	2	2	1	1	3	1	1	2	3	3	2	1	2	1	1	1	2	1	1	3	2	2	2
9500	-466.934789087634044	-465.464222758446283	-1.470566329187752	0.000078398409903	0.000024871195931	0.317241076211055	0.582857877795776	0	1	2	1	3	3	3	3	3	2	4	4	4	5	4	4	4	5	5	6	5	5	7	6	6	6	6	7	6	6	7	7	7	7	7	7	8	7	9	8	8	8	6	8	10	9	8	10	13	10	11	11	13	12	12	11	12	10	14	14	14	13	14	14	15	15	15	15	16	14	15	15	15	16	18	19	16	16	16	16	16	17	17	16	17	14	16	17	17	18	19	18	19	19	19	21	23	0	1	1	1	3	10	1	3	3	4	10	7	9	5	9	10	10	17	11	7	7	13	14	14	16	6	2	18	12	13	20	43	16	27	29	20	43	12	41	20	31	31	16	25	7	41	31	47	58	20	45	48	57	58	45	0	45	46	55	57	58	56	58	45	49	52	55	53	62	39	54	64	63	45	54	66	68	86	70	65	73	70	70	60	78	54	86	73	81	86	74	81	73	78	92	95	96	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	2	3	4	2	2	2	1	1	2	1	1	1	2	3	1	1	1	1	2	1	4	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	4	3	2	2	4	2	1	1	5	3	1	1	2	1	1	1	2	2	1	1	1	2	2	1	3	2	2	3	3	1	1	2
10000	-499.340408421857944	-497.925589736688437	-1.414818685169534	0.000082611179458	0.000031215166020	0.377856438127871	0.601200881569456	-1	1	2	1	3	2	3	3	3	3	4	5	4	4	5	5	4	5	5	6	4	5	6	6	5	5	6	7	6	6	7	7	7	6	7	7	6	8	9	8	8	8	9	8	10	8	9	9	12	10	11	10	12	12	12	12	13	13	14	13	14	14	12	13	16	14	15	15	16	15	15	16	15	15	18	19	16	16	16	16	16	17	17	18	17	15	17	14	15	17	19	17	19	19	18	21	22	0	1	2	1	3	1	2	3	3	1	6	21	9	8	9	17	4	17	2	7	7	13	14	14	4	6	17	18	21	13	12	16	25	26	7	29	10	29	42	31	31	12	6	16	20	20	41	38	46	46	45	48	45	50	45	0	45	41	55	53	49	56	50	54	73	52	55	60	62	49	46	54	49	54	83	66	60	86	71	58	89	65	74	77	78	54	78	49	88	86	71	89	92	78	88	95	95	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	3	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	2	4	3	2	2	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	3	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	2	2	1	1	1	2	3	3
10500	-497.776251529260549	-496.387941162246818	-1.388310367013733	0.000095908386463	0.000040766400326	0.425055637256155	0.662513535512908	0	1	2	2	3	3	3	3	3	4	4	5	4	4	5	5	5	5	5	6	5	5	7	5	6	6	6	6	6	6	7	7	7	7	7	7	7	8	8	8	7	7	9	8	10	9	9	10	13	9	11	10	12	12	12	11	13	13	14	14	13	14	14	14	16	15	15	15	16	14	15	16	14	15	17	16	13	16	16	16	15	17	17	17	17	15	17	17	17	18	19	18	19	19	19	21	23	0	1	2	1	3	4	2	3	3	6	6	7	6	5	9	10	10	6	11	1	7	13	24	14	16	16	6	18	7	13	29	25	26	18	21	12	16	36	42	42	12	12	16	4	12	39	41	40	50	31	48	44	45	46	51	0	53	50	55	53	54	56	61	58	74	45	55	53	62	36	54	64	61	73	61	66	45	49	49	54	58	65	46	66	78	61	86	73	73	87	78	89	92	85	92	92	95	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	4	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	1	1	2	1	4	5	4	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	3	2	3	1	4	2	2	1	1	4	1	3	2	2	3	2	1	5	1	1	2	2	2	2	1	3	1	1	1	1	1	2
11000	-497.316856195617959	-495.935599919564595	-1.381256276053359	0.000088168084821	0.000039021304293	0.442578563115210	0.651914207355081	0	1	2	2	3	3	3	3	3	2	3	5	3	5	4	5	4	5	4	6	4	5	7	6	5	6	6	6	5	6	7	7	7	7	7	7	8	8	9	8	7	8	9	8	10	9	9	9	13	10	11	11	11	11	11	12	13	12	14	14	14	14	13	14	16	15	15	15	16	15	15	16	15	13	18	18	16	14	14	16	16	16	17	17	16	17	16	17	16	18	19	18	19	19	19	21	23	0	1	2	2	3	10	4	3	3	2	10	21	3	8	9	6	6	10	11	21	7	13	24	14	6	1	6	18	7	9	29	16	17	25	29	7	27	29	12	29	12	31	37	33	48	38	31	38	39	39	45	48	41	46	45	0	53	46	55	48	58	56	54	46	73	52	55	53	62	58	49	63	64	54	49	66	66	74	74	74	49	73	72	77	64	78	78	80	64	78	78	81	73	86	88	92	96	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	1	2	2	2	1	2	2	1	2	3	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	2	2	1	1	2	3	1	4	2	3	2	2	2	2	1	2	3	2	1	1	1	3	1	1	1	1	2	2	2	1	2	2	2	2	3	1	1	2	2
11500	-492.832002327711166	-491.272902531267562	-1.559099796443616	0.000083054792644	0.000021538936734	0.259334061868023	0.551143763599170	0	1	1	2	3	3	3	2	3	2	3	5	4	3	5	5	5	5	5	6	5	5	5	5	6	4	6	7	6	6	7	7	7	7	7	6	8	8	9	7	6	8	8	8	10	9	8	10	13	10	11	11	11	12	12	12	12	12	14	14	14	14	13	14	15	15	15	15	16	15	15	16	15	16	16	19	16	14	15	16	16	17	17	17	17	17	15	17	17	18	19	18	17	19	19	21	23	0	1	1	2	3	10	2	3	3	2	10	7	3	3	13	1	6	6	11	7	7	13	8	14	26	10	1	25	16	9	21	25	16	16	29	21	33	29	47	41	21	20	25	33	42	38	41	20	50	31	20	48	48	39	51	0	53	31	55	45	46	56	46	58	50	52	55	53	62	54	63	65	61	73	61	66	68	49	61	61	70	74	65	68	71	87	61	73	81	87	87	88	73	86	88	95	95	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	3	2	2	2	2	2	1	2	2	2	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	3	2	3	1	1	3	1	1	1	3	2	3	3	2	3	2	3	2	2	4	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	2	2	2	3
12000	-472.696521758575784	-471.257139618481972	-1.439382140093803	0.000077562882272	0.000026927303900	0.347167396452330	0.648112862827149	0	1	1	2	2	2	3	3	3	4	3	5	4	4	5	5	5	5	5	6	5	5	7	6	6	6	6	7	6	6	6	7	6	7	7	7	8	7	9	7	8	7	9	7	10	9	9	10	13	10	11	8	13	12	12	12	11	13	14	14	14	14	14	14	15	12	15	15	16	15	14	15	15	16	18	19	16	16	15	16	16	17	16	17	16	17	17	17	17	18	19	18	19	19	19	21	23	0	1	1	2	3	1	4	5	3	6	6	7	9	8	9	10	10	1	11	7	4	9	14	14	16	16	16	18	21	13	12	16	16	18	21	12	25	7	20	20	31	21	25	27	47	38	31	38	54	39	48	38	45	46	48	0	52	47	55	48	49	56	49	58	49	48	55	53	62	63	58	64	63	73	83	48	60	71	54	65	73	74	61	77	50	58	78	61	81	78	90	88	88	87	92	95	95	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	4	2	2	3	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	4	2	1	2	1	2	1	1	2	2	3	1	1	1	1	3	2	2	1	1	2	2	4	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2	5	2	2	2	1	1	1	2	1	2	2	1	3	1	2	1	1	2	2	1	2	3
12500	-479.950945653086706	-478.208113753182261	-1.742831899904431	0.000103800125329	0.000019833625859	0.191075162929315	0.669332849192327	0	1	1	2	3	3	3	3	3	4	4	5	3	4	5	5	4	5	5	6	5	5	7	5	6	6	5	7	6	6	6	7	7	7	7	7	7	8	9	8	7	8	9	8	9	8	9	10	13	9	11	9	12	11	11	10	12	13	13	13	14	14	13	14	14	15	15	12	16	15	14	15	14	16	18	19	16	15	16	16	16	17	15	17	17	17	17	17	17	18	19	18	19	18	19	18	23	0	1	1	2	3	4	4	3	3	6	6	7	3	9	9	10	2	17	11	7	7	13	24	14	16	16	10	18	7	22	7	26	16	18	12	20	16	21	42	31	29	41	44	25	41	12	46	46	54	46	45	12	48	46	45	0	48	54	57	68	54	56	42	58	49	48	59	38	62	54	54	64	49	65	54	66	68	49	72	83	73	81	54	77	78	78	78	74	74	85	87	88	74	85	81	81	95	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	1	1	2	1	2	3	2	1	2	1	2	2	1	1	2	1	2	1	1	3	2	2	2	2	2	1	1	2	5	3	1	1	1	1	2	1	3	1	2	2	2	1	1	1	2	1	2	1	2	1	2
13000	-481.641737135862513	-480.174834627333553	-1.466902508528988	0.000074172781687	0.000023763787310	0.320384199832084	0.649674847125768	0	1	1	2	3	3	3	3	3	3	4	5	4	5	5	4	5	5	5	5	5	5	7	6	6	6	4	6	6	6	7	7	7	7	7	7	8	8	9	8	7	8	6	8	7	9	6	9	13	10	10	11	13	11	11	12	12	12	14	14	13	14	14	14	15	14	15	15	16	13	15	15	15	16	18	19	16	15	16	16	16	16	15	17	17	17	17	17	17	18	19	18	19	18	19	21	23	0	1	1	1	3	2	4	3	3	2	10	7	8	8	8	6	6	10	11	7	7	13	14	5	16	17	6	27	21	22	47	10	16	28	12	21	25	41	31	41	47	31	16	33	12	47	12	38	54	46	45	51	57	48	21	0	48	54	55	53	58	56	46	54	54	52	59	60	62	54	64	49	49	83	83	66	68	64	72	63	65	65	49	60	63	70	78	81	49	85	78	88	89	78	89	95	96	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	3	1	1	2	1	3	1	1	2	2	1	2	1	2	1	1	1	2	3	3	2	1	1	2	2	1	2	1	1	3	4	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	1	2	3	2	2	2
13500	-440.391812399231185	-438.947058046595203	-1.444754352635968	0.000089733454522	0.000030637759970	0.341430742119119	0.710687042921655	0	1	2	2	3	3	3	3	3	4	4	3	4	5	4	5	4	5	5	6	5	5	7	4	6	6	6	6	6	6	7	7	7	7	7	7	8	7	9	8	8	8	9	8	9	8	7	8	11	9	11	11	13	12	12	10	12	13	14	14	14	14	14	14	16	15	15	15	16	15	14	15	14	15	18	19	15	16	16	16	16	17	17	18	17	17	17	17	17	17	19	18	19	19	19	21	22	0	1	1	1	3	4	4	3	3	6	6	1	9	24	9	10	6	10	11	12	12	13	14	5	16	16	10	18	12	22	21	17	10	28	21	29	26	21	41	31	47	38	25	10	38	20	20	20	20	46	45	48	57	49	51	0	48	54	55	53	54	56	58	54	74	53	55	60	62	54	49	61	58	63	63	66	60	71	72	73	73	74	73	77	78	78	78	63	65	78	87	88	89	87	92	93	96	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	2	1	2	3	3	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	3	1	1	1	1	1	1	1	3	1	2	1	2	3	1	2	1	2	2	1	1	2	2	1	1	1	2	4	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1
