step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
1	-579.185716004114852	-577.723633919595954	-1.462082084518882	0.000010000000000	0.000010000000000	1.000000000000000	0.251755238646984	-1	1	2	4	2	4	3	5	4	5	4	5	5	4	4	5	6	6	5	6	7	7	7	7	7	8	6	7	8	7	9	9	8	8	8	10	7	9	9	8	9	8	10	9	11	8	9	9	9	9	8	9	10	8	9	9	10	10	10	9	10	10	10	10	11	12	13	10	10	11	12	11	10	12	12	12	13	12	12	12	14	11	13	12	13	13	13	13	13	12	12	13	14	13	14	14	14	14	14	16	16	14	14	16	15	15	16	16	16	18	19	18	18	21	20	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	2	3	3	3	3	3	3	3	3	3	4	4	3	4	4	4	4	4	4	5	4	4	5	4	5	5	5	5	5	6	4	5	5	5	5	5	6	5	6	5	5	5	5	5	5	5	6	5	5	5	6	6	6	5	6	6	6	6	6	7	7	6	6	6	7	6	6	7	7	7	7	7	7	7	8	6	7	7	7	7	7	7	7	7	7	7	8	7	8	8	8	8	8	9	9	8	8	9	8	8	9	9	9	10	10	10	10	11	11
500	-503.069285020202074	-500.516775957523009	-2.552509062679051	0.000010003582812	0.000039260058878	3.924599777650630	0.430080000854023	0	1	2	5	2	3	3	4	5	5	5	5	6	3	4	5	6	6	4	7	7	8	7	8	8	7	6	4	9	7	9	9	6	6	7	7	7	10	9	8	9	7	9	10	11	8	10	10	9	9	8	8	10	9	7	9	10	7	11	9	11	10	9	8	11	12	13	10	11	12	11	10	10	12	11	12	13	13	13	10	14	11	13	12	14	13	11	11	12	12	12	14	15	13	14	13	14	12	14	16	17	15	15	16	15	14	17	17	15	15	20	17	19	20	20	0	1	2	5	1	3	1	5	5	7	6	28	15	1	1	28	5	2	3	15	1	4	1	7	35	18	7	5	18	15	30	30	28	3	15	4	10	40	58	1	13	10	10	23	80	16	15	5	7	58	16	33	42	6	5	22	42	13	3	24	60	34	42	18	27	80	1	50	21	25	35	16	30	31	14	49	91	62	16	32	71	23	40	49	53	43	5	44	75	36	80	65	77	71	84	80	72	26	60	84	49	10	56	18	76	82	86	97	30	1	102	109	65	89	104	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	3	2	4	2	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	5	2	1	3	2	1	2	3	5	3	1	1	1	1	3	2	1	2	1	5	1	1	2	1	1	2	1	6	1	2	1	2	2	2	2	3	1	1	2	3	1	2	2	2	1	3	2	4	1	1	2	1	1	1	1	1	1	2	2	3	2	4	3	4	3	2	1	3	1	3	5	2	1	4	4	3
1000	-500.625494178522047	-498.552442413351059	-2.073051765170964	0.000010005981583	0.000025344368610	2.532921772686197	0.548741077103302	0	2	3	4	2	5	2	4	4	5	4	6	6	5	4	5	6	7	6	6	8	6	6	6	7	8	7	7	8	6	7	9	7	8	8	9	8	9	9	8	9	9	9	10	12	8	10	10	9	10	8	9	8	8	9	8	10	10	10	9	10	10	10	9	11	11	11	11	10	11	13	11	11	11	13	11	10	11	12	12	15	10	13	13	13	13	13	13	13	13	12	12	13	13	14	14	15	14	14	15	16	13	14	17	16	15	15	16	16	18	19	18	18	21	20	0	1	2	3	1	15	1	7	7	15	5	10	9	9	5	4	11	24	1	9	31	9	10	15	20	9	10	2	23	10	10	40	22	28	13	53	20	17	24	13	25	23	17	37	66	8	5	18	35	37	19	13	22	6	5	13	3	17	53	51	52	35	39	30	32	39	21	42	4	31	44	27	35	18	36	29	14	18	48	70	35	29	68	41	36	79	34	57	76	44	70	61	79	12	85	85	76	45	91	96	87	76	9	56	99	65	22	58	53	9	71	101	101	64	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	1	1	2	2	1	3	1	2	2	1	1	1	1	1	2	1	1	3	1	3	3	2	2	2	2	2	2	2	3	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	2	1	1	1	2	1	6	5	1	3	3	3	4	4	3	1	1	4	3
1500	-476.504887746900806	-473.189485927386443	-3.315401819514385	0.000010031728662	0.000067673584558	6.745954445071236	0.646183913268102	-1	2	3	4	2	4	3	6	5	6	5	5	6	4	4	6	7	4	6	6	7	7	6	7	7	8	6	7	9	8	10	10	8	8	9	11	6	9	9	7	10	8	11	10	11	7	8	9	10	9	7	9	10	9	9	10	10	11	10	9	11	10	10	10	12	12	14	11	10	11	13	11	11	11	13	12	13	12	11	12	14	11	12	12	13	13	12	12	14	12	11	12	14	12	12	15	15	13	15	14	15	13	14	17	15	13	16	16	16	17	19	18	18	21	20	0	1	2	2	1	5	2	3	3	3	7	6	12	5	3	18	5	2	18	5	11	4	3	9	16	10	7	9	30	8	42	13	14	16	24	15	14	22	20	10	38	51	18	52	56	2	16	3	28	30	12	28	39	16	17	16	22	53	16	30	41	52	30	16	29	9	63	63	15	32	69	62	46	19	79	11	26	49	30	57	66	60	45	70	65	57	44	49	57	31	33	57	74	41	53	80	46	73	77	83	31	10	55	62	61	90	2	98	80	56	113	97	84	90	66	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	4	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	4	1	1	1	2	2	1	3	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	5	1	1	1	2	2	4	4	2	1	5	1	3	2	1	2	2	4	3
2000	-549.249827546238862	-546.753526493928234	-2.496301052310650	0.000009898641525	0.000037099424803	3.747930936899662	0.705675624957571	-1	1	2	5	3	5	4	6	5	5	5	5	6	3	4	4	6	3	6	7	7	7	7	7	8	9	6	8	8	8	10	9	8	8	8	9	7	8	10	9	10	8	11	9	11	9	9	9	7	7	8	8	10	8	9	10	9	10	10	10	10	9	10	10	11	12	14	10	8	9	13	11	10	12	12	11	12	11	13	12	15	11	12	11	10	13	11	14	14	10	12	13	13	14	12	14	14	13	14	15	16	12	12	17	16	15	17	15	16	18	18	18	18	19	20	0	1	1	7	2	7	3	4	18	2	7	7	4	3	3	18	7	1	18	5	8	15	6	7	22	9	9	6	17	4	49	35	8	5	21	24	14	17	70	21	28	27	28	23	56	9	50	2	5	15	22	9	26	9	9	46	17	40	28	36	35	30	33	62	39	35	8	54	22	1	78	47	44	58	90	19	70	42	25	52	84	62	40	26	7	58	32	74	80	57	31	41	58	42	31	83	73	30	48	94	72	57	44	82	97	76	3	74	91	37	105	89	96	111	111	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	4	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	3	1	1	3	1	1	1	1	1	1	2	1	3	2	1	1	2	1	2	2	1	1	1	1	1	1	1	3	1	1	2	3	2	1	2	1	1	3	1	1	4	1	2	5	1	2	1	1	1
2500	-492.084077146787081	-489.901013867666904	-2.183063279120153	0.000009968987927	0.000028217334418	2.830511444465754	0.572441063851869	0	1	2	5	3	4	3	6	5	6	3	5	4	4	4	5	7	5	5	7	7	8	7	8	7	9	5	6	7	7	6	10	8	8	7	10	7	9	7	8	10	8	11	9	12	7	8	8	10	9	8	9	9	7	9	10	10	11	9	9	10	10	11	9	10	12	13	10	10	11	11	9	9	12	13	12	13	12	10	11	13	12	13	13	13	12	13	13	13	11	11	12	14	13	14	12	15	14	15	15	16	15	13	16	16	15	17	16	16	17	20	16	19	20	20	0	1	1	5	2	3	2	15	2	2	3	1	5	3	7	5	15	14	5	8	18	15	7	5	4	35	6	4	12	6	3	59	9	17	9	23	19	23	16	8	1	20	10	21	72	10	7	1	13	29	39	17	30	9	33	35	3	49	13	37	17	40	79	2	52	7	10	24	72	21	60	35	37	14	91	68	59	65	2	21	92	57	36	21	8	91	7	73	79	61	40	60	70	55	77	72	85	89	88	76	63	3	17	88	67	94	92	80	16	22	98	77	88	107	101	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	3	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	4	1	3	3	1	1	2	1	1	1	4	1	1	2	1	3	2	1	1	1	4	3	1	5	1	2	1	1	1	1	2	1	1	1	1	1	1	2	6	4	2	2	1	5	2	5	2	3	2	2	1	1
3000	-516.688593388489835	-514.632878712778961	-2.055714675710925	0.000009859083177	0.000024520192437	2.487066190336598	0.641550799018594	-1	2	2	5	3	3	4	4	4	6	4	5	5	5	4	5	7	6	5	6	6	8	7	8	7	7	6	7	8	7	9	10	9	7	9	10	8	8	9	8	10	9	10	10	11	7	9	9	8	8	7	10	10	8	8	9	9	9	10	9	9	9	10	10	11	12	13	9	10	9	11	10	11	13	12	11	11	12	13	11	14	10	12	12	13	13	11	13	14	12	12	14	15	13	15	15	14	13	12	16	17	12	14	15	16	14	16	14	14	18	19	18	18	19	20	0	1	1	11	2	3	2	5	5	11	3	11	9	5	3	3	2	11	9	7	11	46	15	15	18	15	9	4	25	12	20	39	30	16	34	62	10	18	23	17	9	51	9	38	39	16	8	51	7	12	15	17	18	28	2	20	10	38	28	18	38	30	38	25	39	13	61	51	6	17	39	50	56	70	9	48	51	32	13	17	17	49	47	49	80	102	64	52	22	14	63	52	57	78	41	45	90	76	41	108	95	69	78	42	95	102	98	86	5	63	73	83	16	113	97	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	2	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	1	1	1	2	4	1	2	1	5	2	2	1	2	2	1	1	1	2	2	4	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	3	3	3	3	1	4
3500	-444.780231576416838	-442.581378462878092	-2.198853113538738	0.000010086909761	0.000028991829751	2.874203342611939	0.564040923405469	0	2	2	5	2	4	4	5	4	6	5	6	6	4	4	6	5	6	6	7	7	7	6	8	8	9	7	7	8	7	10	10	9	9	7	9	7	9	10	7	10	9	10	9	10	8	9	7	10	8	9	9	10	8	9	8	9	11	10	9	11	11	10	10	10	13	14	11	9	11	11	12	11	13	13	12	14	13	13	11	13	10	12	12	13	12	13	13	13	12	12	14	15	13	14	15	14	14	14	16	16	14	14	14	15	15	17	16	17	18	19	18	17	22	21	0	1	1	9	1	5	2	15	1	4	15	9	7	3	2	9	7	17	15	8	18	8	5	7	37	35	1	13	13	15	55	50	30	16	2	27	14	20	47	6	29	12	6	18	11	10	8	18	8	27	28	3	56	15	28	12	21	31	9	13	54	57	16	35	25	83	17	33	2	35	51	38	64	86	61	45	41	61	82	52	58	36	63	54	30	45	62	80	72	57	20	32	104	80	66	59	94	63	57	89	16	16	32	8	60	88	41	86	13	82	107	113	94	106	84	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1	1	4	1	2	1	1	1	1	2	2	2	1	1	2	1	1	4	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	5	3	2	4	3	1	4	2	5	4	1	1	1	2	3
4000	-606.827844753291743	-604.919552349329251	-1.908292403962501	0.000010930764534	0.000023036086000	2.107454234064186	0.611545337061192	-1	2	2	2	3	4	3	6	5	6	3	5	6	4	5	6	6	6	4	6	7	7	7	7	8	8	5	6	9	8	10	9	9	9	8	10	8	10	10	7	9	7	11	9	12	7	10	10	9	8	9	10	11	7	10	9	10	10	8	9	11	10	11	10	12	11	12	10	11	11	11	11	9	11	13	12	13	12	12	13	15	11	13	13	12	14	13	13	14	13	12	12	13	14	15	14	15	15	11	17	16	14	14	17	14	15	14	16	16	18	19	19	17	21	21	0	1	1	1	2	7	4	4	4	11	2	5	14	1	11	6	5	5	2	2	20	13	2	2	13	28	2	19	23	17	29	46	3	50	28	59	28	26	50	15	54	13	51	46	51	3	18	33	35	18	42	15	68	2	5	40	5	27	10	28	6	29	32	18	52	37	36	26	47	2	73	39	16	49	47	36	11	52	33	26	105	51	39	44	5	83	58	92	63	61	66	40	58	64	103	85	90	107	59	65	87	44	51	105	92	65	22	86	2	91	83	75	95	113	104	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	3	4	1	1	1	1	1	1	2	3	1	3	2	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	5	1	1	4	1	1	1	2	4	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	3	2	2	1	2	2	1	6	4	3	2	1	1	3
4500	-490.308236236612572	-488.738945787556304	-1.569290449056253	0.000011143924020	0.000014232214678	1.277127756165763	0.683769156707267	-1	2	2	4	1	5	4	5	3	5	4	5	6	4	5	6	7	7	5	6	6	6	8	7	8	9	6	8	8	8	9	10	9	9	6	10	7	8	9	9	7	7	10	9	9	8	9	8	10	9	9	9	9	7	9	10	10	10	10	10	9	11	11	9	11	12	13	10	10	9	13	12	10	12	12	11	12	10	11	12	14	11	13	13	13	14	13	13	13	13	12	12	14	14	15	14	15	14	14	16	16	14	13	13	15	16	17	17	16	19	19	19	18	20	20	0	5	5	9	1	5	1	11	5	9	3	9	5	2	14	8	22	35	7	9	3	9	22	8	41	5	2	14	8	21	38	27	13	17	14	22	15	37	19	18	7	10	17	30	37	21	17	2	17	23	41	21	20	6	17	40	30	28	5	9	46	43	16	17	39	37	92	23	48	7	36	56	48	70	32	55	78	53	6	34	74	29	63	92	30	77	36	23	36	26	57	25	85	80	90	75	85	92	73	75	74	42	29	29	71	86	25	94	96	13	81	86	99	113	112	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1	1	3	1	1	2	2	1	1	2	1	2	1	3	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	4	3	1	1	3	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	4	1	1	8	3	3	2	2	1
