step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
25000	-674.869071476051658	-680.808268695136917	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687004699669157	0	2	4	7	9	12	14	13	14	14	16	17	18	17	17	17	19	19	19	18	17	18	18	19	21	20	21	19	21	20	21	21	21	21	21	23	21	23	21	23	22	22	21	22	23	23	23	23	26	23	25	24	23	25	23	24	23	23	23	23	24	24	24	26	24	25	24	26	25	24	25	24	24	25	25	25	25	26	25	25	27	26	27	25	27	27	26	28	27	27	28	28	27	28	28	27	30	30	33	36	38	38	39	40	40	44	45	0	1	2	3	4	5	8	6	6	6	10	7	11	11	11	8	14	12	12	14	11	14	11	15	16	17	24	12	17	16	18	13	23	16	19	35	19	32	11	25	25	28	20	43	39	28	33	33	41	32	14	34	34	35	37	57	39	35	35	42	28	32	53	36	55	38	45	61	48	41	50	37	41	61	29	65	39	25	61	73	73	73	62	72	73	74	77	61	63	43	70	79	84	93	78	66	77	82	82	99	100	100	0	101	102	104	0	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	3	1	1	2	1	4	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	1	1	2	1	3	2	1	2	1	1	1	2	1
25500	-719.292532077122246	-725.231729296207504	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.675204220340313	1	2	5	7	9	11	14	13	13	13	16	18	18	17	18	17	18	20	19	19	19	20	19	20	19	19	20	20	20	21	21	21	21	21	22	22	22	24	23	22	21	22	22	23	22	23	25	23	26	24	25	23	23	24	23	24	23	24	24	24	24	25	26	25	25	25	24	25	25	22	24	25	23	25	25	25	24	24	27	26	26	26	27	26	28	28	26	26	28	27	28	28	28	28	26	28	30	31	33	36	35	38	39	39	40	43	43	0	1	2	2	3	5	8	6	6	6	10	16	8	10	10	7	11	16	12	17	14	14	11	15	12	11	14	12	14	16	12	20	23	16	18	16	19	24	24	16	25	28	32	32	24	28	48	33	70	44	29	34	34	35	37	24	24	40	73	42	46	32	34	36	37	43	45	46	48	41	44	37	41	28	29	55	24	41	88	78	59	73	38	37	78	61	77	46	34	66	78	79	84	84	73	90	77	82	82	99	99	101	0	100	102	104	0	1	1	2	3	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	2	1
26000	-741.068115577454705	-747.007312796539964	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.677275944598253	0	1	5	8	7	12	14	15	13	14	12	19	17	16	17	19	18	21	16	18	19	19	19	19	21	19	20	20	21	20	20	21	21	22	21	23	22	24	22	22	21	21	23	22	23	23	25	23	25	23	24	24	24	24	22	24	23	24	23	24	23	23	26	25	24	26	25	26	25	23	24	25	24	26	24	26	25	26	24	25	28	26	27	27	27	26	26	28	27	27	28	27	26	28	27	28	29	31	33	36	36	38	39	41	40	43	44	0	1	2	3	3	4	6	9	6	11	4	7	6	10	10	19	10	12	6	10	17	14	13	15	19	13	14	19	17	16	19	20	23	16	16	18	12	43	13	35	12	28	20	32	24	31	33	33	31	44	29	34	34	35	25	24	17	40	41	42	28	32	53	18	37	62	45	46	48	25	44	55	59	46	15	55	45	12	46	59	49	73	43	76	73	79	39	92	52	66	80	79	72	72	73	66	56	82	73	99	99	101	0	101	102	104	0	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	3	2	1	2	1	1	2	1	3	2	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	2	1	2	3	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	3	2	3	1	2	1	1	3	1	1	1
26500	-729.219295809292703	-735.158493028377961	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.651078671226519	-1	3	6	7	9	11	14	13	14	14	15	17	18	17	16	18	17	19	18	18	18	20	19	19	20	19	21	20	21	20	21	20	21	20	20	24	20	21	21	22	21	21	22	24	22	24	25	23	24	23	23	25	23	24	22	24	23	24	24	23	21	25	27	25	24	26	25	24	25	24	24	25	26	23	26	26	27	26	26	25	27	26	27	27	25	28	25	26	28	27	26	26	27	29	27	28	29	31	33	36	38	38	38	40	40	43	44	0	1	2	3	2	5	6	6	6	8	10	9	11	10	11	9	11	16	7	11	14	21	15	15	12	13	24	7	22	19	18	20	23	12	12	16	19	24	24	41	16	28	32	50	24	61	33	23	41	20	22	53	34	25	12	24	39	25	41	42	28	43	34	36	37	43	39	61	48	41	50	37	59	61	14	37	87	59	46	59	59	59	62	55	59	46	56	46	34	66	49	61	55	72	85	66	77	73	81	98	99	100	0	101	102	104	0	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	3	1	1	4	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	3	1	2	1	1	1	1	3	1	2	2	2	1	1	1	1	2	1	2	7	4	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	3	2	2	1	1	1	2	2	3	2	1	1	2	1	2	1
27000	-711.497856593034840	-717.437053812120098	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647942160091354	0	2	4	8	10	11	13	14	10	13	14	17	18	16	17	18	18	19	18	18	18	19	20	19	20	20	21	20	21	20	21	20	21	20	21	23	21	24	20	21	20	21	23	23	23	23	25	23	22	24	23	23	22	24	22	24	24	24	23	23	22	24	27	26	24	26	23	25	25	25	25	25	25	26	26	25	26	27	25	26	25	26	29	27	27	27	24	27	28	28	28	28	28	29	27	27	29	30	32	36	37	38	40	38	40	43	45	0	1	2	3	4	9	9	9	4	6	6	8	14	11	11	8	11	12	12	11	14	14	24	15	12	17	39	18	14	16	18	20	23	16	12	31	12	32	15	41	12	28	32	32	24	61	33	33	41	44	17	34	34	25	19	45	15	40	49	42	28	43	73	28	37	43	39	46	48	41	50	37	16	61	29	37	87	81	61	59	59	59	96	76	82	79	39	74	52	66	82	79	72	84	82	43	77	91	82	98	100	101	0	100	101	104	0	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	2	1	2	1	3	3	1	2	3	1	3	1	1	1	1	1	2	3	1	2	1	1	1	2	1	3	4	2	3	2	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	2	2	1	1	3	1	1	2	3	1	1	1	1	1	2	1
27500	-694.665793429634618	-700.604990648719877	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.664924033846528	-1	3	6	7	8	11	14	14	12	15	15	18	17	17	18	18	18	19	18	18	19	16	18	20	20	19	20	20	22	20	21	20	22	19	21	24	22	23	22	22	21	22	21	23	23	23	26	23	26	23	25	23	24	24	22	24	23	24	24	24	22	23	26	25	25	25	25	26	25	23	25	24	25	25	25	25	26	26	25	25	27	26	28	26	27	28	27	28	28	27	28	27	28	28	28	28	30	31	32	35	37	39	38	40	41	43	44	0	1	2	3	4	5	9	5	6	6	8	8	8	11	10	7	11	16	8	13	13	8	13	15	12	11	10	18	14	12	12	20	23	16	19	18	16	13	15	19	25	28	10	32	24	61	33	33	70	43	17	34	34	35	35	39	24	41	40	42	28	32	53	36	37	38	24	46	48	41	50	37	25	46	29	37	57	59	46	59	59	59	43	72	59	74	56	79	34	66	80	46	84	84	82	62	77	82	82	99	100	101	0	101	102	104	0	1	1	2	1	1	1	2	2	1	2	1	3	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	2	1	3	2	2	1	1	3	1	1	1	2	1	2	1	3	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	4	1	1	2	2	2	5	2	1	2	1	1	1	3	1	2	3	1	1	1	1	2	1	1	1
28000	-711.370911469898033	-717.310108688983291	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.680332734745366	0	2	4	7	9	11	14	14	13	13	15	18	18	16	18	17	17	19	18	19	18	19	19	20	20	18	20	20	22	20	22	20	21	21	22	24	20	23	22	23	21	22	22	23	24	24	25	23	25	22	26	24	24	25	23	24	22	24	24	24	22	24	26	25	25	26	25	26	25	23	24	26	25	25	22	24	26	26	24	26	28	26	28	25	27	27	27	26	27	27	28	27	27	28	28	28	29	31	32	35	35	39	39	40	41	43	43	0	1	2	3	4	5	6	6	6	6	9	16	14	11	11	7	9	12	16	15	14	14	11	15	12	17	13	18	23	16	18	20	23	16	25	18	19	15	15	25	25	28	32	32	57	61	48	23	25	20	39	34	34	35	37	39	24	25	40	42	28	43	34	18	55	43	45	46	33	41	50	55	59	79	14	19	57	59	61	49	73	59	62	37	73	74	56	79	34	38	49	79	84	84	85	43	77	82	59	99	99	101	0	100	102	104	0	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	2	1	2	1	1	2	1	3	1	2	2	2	1	1	1	2	1	1	2	3	2	2	2	2	2	2	2	1	1	2	1	1	1	1	3	3	1	2	1	1	2	1	2	1	1	1	3	3	2	2	1	1	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	3	2	1	1	1	2	1	1	1
28500	-690.263048531632080	-696.202245750717339	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687382482076670	0	1	5	7	9	11	13	13	13	14	15	17	18	17	17	18	17	19	19	18	18	19	19	19	21	19	20	20	21	21	21	20	21	21	21	24	21	23	22	22	20	21	23	24	22	23	24	23	26	22	25	25	22	24	23	25	21	23	24	24	23	25	27	25	26	24	25	26	25	23	24	25	25	25	26	24	27	25	26	26	27	27	28	26	24	28	26	25	27	27	28	28	27	29	28	28	29	31	31	37	37	38	40	40	41	44	45	0	1	2	3	4	5	6	6	6	7	10	7	17	11	11	12	11	12	16	11	14	11	15	15	12	17	22	18	22	12	18	20	23	16	16	18	19	20	24	41	16	28	20	43	24	18	33	33	70	20	29	34	34	16	37	39	24	25	41	42	28	32	52	36	76	32	45	61	48	41	50	37	59	61	51	37	56	25	46	85	85	73	66	37	41	74	57	46	52	66	73	79	72	76	59	43	77	82	59	98	99	101	0	102	102	104	0	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	3	2	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	3	1	2	2	2	2	3	1	1	2	1	2	1	3	2	2	1	2	4	2	2	1	1	1	2	3	1
29000	-733.899124454930757	-739.838321674016015	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673084790750251	0	2	4	6	9	11	13	14	13	14	15	18	17	16	17	16	18	21	17	18	18	19	19	20	20	19	21	19	21	21	22	20	21	22	21	24	22	23	22	22	21	21	22	23	23	23	24	23	25	22	25	23	23	24	22	24	23	23	23	24	23	25	26	26	25	25	25	26	25	24	23	25	24	25	24	26	27	26	27	26	27	27	28	27	27	27	26	28	28	28	28	27	27	29	27	28	28	30	33	36	37	38	38	39	41	42	44	0	1	2	2	3	5	6	6	6	6	10	16	11	11	8	8	13	12	16	13	14	14	17	15	12	13	13	8	14	12	18	20	23	41	25	18	41	20	17	41	16	28	32	20	17	18	33	33	70	20	29	34	34	35	19	27	24	25	41	42	28	32	52	36	37	43	45	18	48	25	50	37	59	46	29	37	13	73	46	73	41	80	62	65	59	74	39	79	63	43	81	46	65	84	41	66	56	73	59	99	98	100	0	101	102	104	0	1	1	1	2	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	1	1	1	1	1	2	1	2	2	1	3	1	1	3	2	1	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	4	1	1	1	2	1	1	2	2	5	1	2	1	3	1	2	1	2	1	3	1	1	3	1	2	1	1	2	2	2	3	4	2	3	1	1	1	2	1	1
29500	-710.921445102382563	-716.860642321467822	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.633831459093149	1	2	4	8	9	12	13	15	13	14	16	17	18	17	18	18	17	20	18	19	18	18	20	20	20	19	21	19	18	20	21	20	21	20	22	23	21	23	21	23	21	20	22	22	21	23	25	23	25	23	26	23	21	24	22	23	23	24	24	24	24	24	27	24	24	25	25	26	25	24	25	25	25	25	24	25	25	26	26	25	27	26	27	26	27	27	25	28	28	26	29	27	28	29	27	29	29	30	33	37	37	38	40	41	40	43	45	0	1	2	3	4	5	6	6	6	6	10	6	11	11	11	6	11	12	12	13	14	14	15	10	12	17	17	16	14	12	12	20	23	16	12	31	12	43	15	25	25	28	32	32	10	28	33	33	59	44	29	34	34	35	16	39	39	40	41	42	46	44	52	36	37	44	45	61	48	25	32	55	70	46	29	37	24	70	61	59	73	70	44	55	73	74	45	79	52	43	95	46	84	72	59	90	77	91	91	99	99	101	0	100	102	104	0	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	3	1	3	1	1	1	1	1	1	2	3	2	2	1	1	1	4	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	4	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	3	2	1	2	2	1	3	1	1	1	1	2	1	3	2	1	2	2	1	1	1	2	2	1	1
30000	-769.018439154071189	-774.957636373156447	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.641024632297645	1	2	4	7	9	11	13	14	13	14	16	17	19	16	17	18	18	20	17	18	17	19	20	20	20	19	20	19	22	21	22	20	20	21	20	23	22	23	19	22	21	22	22	21	22	23	25	23	26	23	26	24	23	24	23	24	23	24	23	24	23	24	26	25	25	25	24	25	24	25	24	24	22	25	26	25	27	25	26	24	28	26	26	26	28	27	24	28	28	26	27	28	27	28	26	27	29	30	31	36	37	38	37	40	40	41	44	0	1	2	3	4	4	6	9	6	6	6	7	21	10	11	12	14	12	7	11	14	14	15	39	16	10	17	12	32	19	18	11	11	12	19	35	16	20	15	25	25	16	26	32	24	28	33	33	25	32	15	34	34	16	35	39	39	16	35	42	28	43	34	36	72	44	45	61	48	41	50	37	16	61	29	37	57	73	28	59	78	59	62	72	59	61	39	61	34	43	80	46	84	84	80	66	77	58	82	98	100	101	0	102	102	100	0	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	2	2	3	1	5	2	1	3	1	2	2	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	4	1	1	1	2	1	3	2	3	2	4	2	2	2	1	1	2	1	1	2	1	4	1	1	1	1	1	2	1
30500	-749.616496797502577	-755.555694016587836	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.638920817454699	0	2	4	6	9	12	14	12	12	15	15	17	18	16	18	18	18	18	18	18	19	18	18	20	20	17	20	20	21	20	21	21	21	22	21	23	21	23	21	21	21	23	23	22	23	21	25	23	25	24	25	24	24	24	22	24	23	23	24	24	23	24	27	25	23	25	23	25	25	23	24	25	22	25	26	24	26	27	24	26	28	26	28	26	26	28	26	27	27	28	28	27	27	27	28	27	28	30	33	36	37	39	38	40	41	44	44	0	1	2	3	4	5	8	4	5	6	6	6	11	11	11	12	10	12	12	10	23	14	9	13	16	10	15	18	23	12	18	20	24	12	30	28	19	20	15	12	30	46	20	32	24	18	33	23	70	32	13	34	34	35	19	13	39	73	41	42	28	43	34	36	37	32	39	79	24	40	44	65	12	46	29	55	56	59	46	49	59	59	62	72	59	61	56	68	34	66	49	79	72	84	85	66	77	78	98	99	100	101	0	102	101	104	0	1	1	1	1	2	2	1	5	2	2	2	2	2	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	3	1	1	3	1	1	2	1	2	1	2	5	1	1	1	2	3	1	1	1	1	1	1	3	1	1	2	1	1	3	1	1	2	3	2	3	2	1	2	1	1	2	1	2	1	1	2	1	1	3	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	3	2	1
31000	-716.129980124829217	-722.069177343914475	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606582021116357	1	2	6	8	10	12	14	14	13	14	15	18	19	17	17	17	18	19	18	18	19	19	19	19	20	17	20	20	20	21	22	21	21	21	22	23	21	23	21	22	22	22	22	23	23	23	25	22	25	24	25	25	23	24	23	24	23	23	23	23	23	24	27	26	25	25	24	25	24	25	25	23	25	24	26	25	27	25	27	26	27	27	28	27	27	27	26	27	27	26	28	27	27	29	28	29	29	30	34	35	36	38	39	39	41	44	44	0	1	2	3	3	5	9	6	6	6	10	7	10	10	11	7	11	12	16	11	14	14	15	15	12	10	17	18	17	12	18	20	23	16	19	12	19	20	13	25	25	28	32	32	13	28	33	33	25	20	14	34	34	12	37	39	39	40	25	42	28	20	52	36	37	43	45	61	15	41	44	16	41	46	29	55	39	59	46	73	73	73	38	35	73	74	56	61	54	66	82	46	76	37	59	66	87	59	98	99	100	101	0	101	102	104	0	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	3	1	1	1	1	1	2	2	1	2	1	2	3	6	2	1	3	1	1	1	1	2	1	2	3	1	2	2	2	1	1	3	1	1	2	2	1	2	2	3	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	4	2	2	1	3	2	1	1	1	1	1	1	2	1
31500	-705.718635621559201	-711.657832840644460	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679635040411905	1	3	5	8	8	12	13	15	13	13	16	18	17	16	17	17	18	18	17	18	18	19	19	19	20	19	18	19	21	20	21	20	21	21	21	23	19	22	22	22	21	22	23	23	23	23	24	23	26	24	26	25	23	24	23	24	24	22	23	24	23	25	26	24	23	26	25	25	25	23	25	25	25	25	24	24	25	27	27	26	27	26	29	26	27	27	27	28	27	27	29	26	28	28	28	28	30	30	34	36	38	39	38	40	41	44	44	0	1	2	2	3	4	6	9	4	6	10	16	11	10	10	9	15	16	9	11	14	14	14	13	16	11	13	6	14	12	18	20	23	16	12	31	19	32	13	16	25	28	38	20	39	28	33	33	70	38	39	34	34	35	37	39	24	25	35	42	28	38	35	18	37	38	45	46	48	41	50	55	59	46	29	37	56	82	92	73	73	41	62	76	73	74	77	86	63	62	82	46	84	76	59	66	77	82	95	98	100	101	0	100	102	104	0	1	1	1	3	2	1	1	1	3	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	2	1	1	1	3	2	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	2	4	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	3	1	3	2	3	2	2	1	1	2	1	2	1
32000	-685.830462454593885	-691.769659673679143	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.673266890906779	0	2	4	6	9	11	14	14	13	13	15	18	17	16	18	17	18	20	18	19	19	20	20	20	20	19	21	20	21	21	22	21	19	20	21	24	22	23	22	21	21	22	22	23	23	23	26	22	26	22	26	25	22	24	23	24	24	23	23	24	23	24	26	25	25	25	24	25	24	24	25	26	24	25	25	26	25	25	25	25	26	25	27	27	26	28	26	26	27	27	28	27	28	28	27	28	29	30	34	36	37	39	39	39	40	43	45	0	1	2	1	4	5	9	6	6	6	10	8	11	11	13	7	14	12	16	11	14	14	33	15	16	11	22	12	21	12	18	20	15	12	12	30	12	32	24	25	12	28	32	32	39	28	48	33	70	32	21	34	34	30	19	39	39	40	25	28	28	32	52	16	55	43	45	61	48	41	50	65	25	46	29	37	56	59	28	59	25	59	66	72	82	74	77	46	63	66	81	88	84	84	85	66	77	85	82	98	100	101	0	101	102	104	0	1	2	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	4	2	2	2	1	2	1	1	2	2	2	1	4	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	5	2	1	1	1	1	1	2	1
32500	-756.134622458538161	-762.073819677623419	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.640696223930342	0	2	5	7	9	12	14	14	12	14	16	18	18	16	17	18	18	20	19	19	18	19	18	20	21	20	20	19	19	20	21	21	21	20	20	22	21	23	22	23	21	22	21	23	22	24	26	23	25	23	25	21	24	24	23	24	23	24	23	24	22	24	26	25	26	25	24	25	25	24	24	24	26	25	24	24	26	27	26	26	27	26	28	25	28	26	25	27	27	27	27	27	27	28	27	28	29	30	33	34	37	38	40	40	41	43	45	0	1	1	3	4	4	9	6	3	6	10	7	9	10	11	7	10	12	16	17	14	14	11	15	12	13	13	12	10	16	18	20	15	16	12	31	19	20	10	25	16	28	13	32	11	61	48	33	70	43	24	16	12	19	12	57	45	12	25	42	28	38	52	36	76	43	24	54	48	25	43	37	59	28	29	37	56	82	46	59	73	41	62	72	82	68	24	74	53	66	49	79	84	72	73	62	77	55	82	98	100	99	0	102	102	104	0	1	2	4	1	1	2	1	1	3	1	1	2	3	1	1	2	2	1	1	1	2	1	1	3	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	4	1	2	1	1	1	3	2	3	3	4	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	4	2	1	2	1	2	2	2	1
