step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
24000	-569.240149039641665	-576.095636990601065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652018037687747	0	1	2	2	2	4	6	4	6	5	5	4	6	7	6	8	8	5	8	7	7	7	7	7	8	8	10	9	9	9	9	10	9	9	11	9	9	10	10	9	10	12	10	13	13	12	11	13	11	13	13	14	14	13	14	13	13	12	14	16	16	16	15	17	16	18	18	17	19	17	17	19	18	18	20	22	19	18	19	21	21	20	20	21	21	20	21	22	23	22	22	23	22	23	24	24	25	25	26	26	29	28	32	0	1	1	1	2	1	5	4	6	3	5	1	8	10	10	9	24	5	11	12	8	11	3	10	20	3	24	17	17	20	23	24	18	11	37	13	8	26	29	6	31	36	26	37	29	27	37	3	23	34	22	23	41	43	47	26	49	38	36	53	54	55	47	63	55	64	60	60	62	62	63	63	56	36	67	60	68	49	64	78	71	73	66	86	77	67	79	82	83	85	0	85	86	93	90	76	94	85	93	97	100	97	102	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	1	1	2	1	2	2	2	1	2	2	1	1	3	1	2	1	2	2	1	1	6	2	2	2	3	2	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	5	1	4	1	3	1	2	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1
24500	-599.902644901732629	-606.758132852692029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563085957104429	0	2	2	3	3	3	6	6	5	5	5	6	5	7	6	5	8	7	8	7	6	7	8	7	8	8	9	10	9	8	10	9	9	9	11	9	9	9	10	9	11	13	11	12	12	11	11	13	10	12	14	14	13	13	14	13	14	13	14	16	16	16	14	15	17	17	18	17	20	18	19	18	17	19	21	23	18	18	19	21	20	21	20	20	20	20	21	20	24	21	22	22	21	23	23	25	25	25	25	27	29	28	32	0	1	1	3	2	1	11	4	6	4	5	4	6	10	6	6	10	11	22	4	2	11	12	10	3	12	10	17	14	20	21	17	22	11	36	6	23	15	29	12	36	43	15	38	29	29	36	35	36	22	22	58	41	36	49	47	47	25	49	53	43	47	47	57	62	53	60	41	62	59	78	55	56	56	67	67	60	63	62	78	71	74	56	68	77	60	79	74	83	85	0	85	86	86	90	60	94	85	93	97	100	97	99	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	4	4	1	2	2	2	1	2	2	2	2	2	3	1	1	1	2	1	3	2	2	1	3	2	3	2	2	1	2	1	2	1	1	3	2	1	2	1	1	2	1	1	1	1	2	1	6	2	3	2	1	2	2	4
25000	-562.073070085226504	-568.928558036185905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647281082286615	0	1	2	3	2	5	6	5	7	6	5	6	4	8	6	7	9	7	7	8	6	6	7	8	9	9	8	9	9	9	9	11	9	9	10	9	10	9	11	10	10	13	11	13	12	11	12	13	12	14	12	13	13	14	14	14	14	14	14	15	16	16	14	18	17	18	17	17	18	17	17	20	19	16	21	22	17	18	19	21	20	21	19	21	21	19	22	23	22	22	22	23	22	21	25	25	25	25	26	26	29	28	32	0	1	1	3	2	13	5	13	15	13	5	8	3	10	13	6	27	7	11	12	13	11	3	10	20	15	10	27	27	20	3	24	18	22	36	21	12	15	29	12	23	26	26	43	29	29	36	26	36	34	18	26	31	43	47	23	47	52	49	53	54	55	47	63	47	74	60	60	62	55	63	65	56	23	86	75	60	63	71	78	78	74	66	86	77	60	79	73	83	85	0	85	86	86	90	86	94	85	96	97	100	99	102	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	5	1	1	1	2	1	2	1	3	1	1	2	2	2	2	1	1	1	1	2	1	2	4	1	2	1	1	2	1	3
25500	-623.547714013387463	-630.403201964346863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553824110125787	0	2	2	3	3	4	7	5	7	5	4	6	5	7	5	8	7	8	5	6	6	7	7	6	8	9	8	9	9	8	9	9	10	6	11	9	9	9	10	8	8	11	11	12	13	10	11	12	11	13	13	13	14	13	13	15	14	14	15	13	15	16	15	18	17	18	18	16	19	19	18	16	18	18	20	22	18	19	18	22	21	21	20	21	19	21	21	22	22	20	21	23	23	22	25	24	25	25	25	27	27	29	31	0	1	1	3	2	3	5	6	6	4	5	3	3	6	3	6	10	22	11	6	6	11	8	1	20	9	17	24	17	20	8	24	22	11	15	8	4	24	29	20	8	37	26	15	29	14	37	37	36	22	34	15	36	26	47	20	37	52	49	31	54	55	47	59	55	57	68	31	65	62	72	57	56	57	60	67	68	55	62	78	57	73	66	67	77	75	79	82	66	85	0	85	86	84	90	93	94	85	75	97	99	93	102	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	3	1	2	1	2	1	2	2	2	1	1	2	2	3	2	1	1	2	1	1	4	1	1	1	2	1	3	3	4	3	2	2	3	2	1	2	2	1	2	2	2	2	2	1	3	1	1	2	2	1	2	3	2	1	4	1	2	3	2	1	1	1	1	2	1	2	1	1	1	2	1	4	1	2	3	3	1	2	3	1
26000	-603.439073387328904	-610.294561338288304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636761378687006	-1	2	2	4	3	4	6	4	5	5	5	5	6	8	6	7	8	7	7	7	6	7	7	7	7	8	7	10	9	10	10	10	9	10	9	9	9	10	11	10	9	13	11	11	10	11	11	11	11	13	13	14	13	13	13	14	14	14	16	13	15	16	15	18	17	17	17	17	20	19	18	16	18	19	21	21	18	19	18	22	21	21	20	19	20	21	21	21	23	21	22	24	22	22	25	25	26	26	25	27	26	28	32	0	1	1	3	2	3	11	3	1	6	5	3	8	10	4	4	27	11	11	6	9	11	4	10	6	15	10	17	27	20	21	24	22	19	23	16	13	37	29	25	23	47	37	23	10	29	13	37	36	34	33	38	41	43	47	26	36	38	47	31	54	55	57	72	62	57	60	31	70	62	63	56	49	66	67	68	68	71	47	78	71	83	74	68	67	84	79	73	73	68	0	85	86	86	90	93	94	92	86	101	93	99	93	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	3	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	3	1	1	1	2	2	1	1	1	3	2	2	2	2	1	2	1	1	1	1	2	5	1	2	2	1	4	1	2	2	1	1	3	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	3	2	2	1	2	1	1	1	4
26500	-649.589109900973654	-656.444597851933054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592219618255346	-1	0	1	3	2	5	4	3	5	5	5	5	7	7	6	8	7	7	7	6	5	8	7	7	9	7	9	9	8	9	9	8	10	9	11	9	8	9	10	10	10	12	11	12	11	11	11	12	11	13	13	14	13	14	13	14	14	14	16	15	14	16	15	17	18	17	18	16	19	17	19	20	18	18	22	23	19	18	19	22	20	20	21	19	21	20	21	22	24	21	22	23	22	22	25	24	25	26	25	26	28	27	31	0	1	1	3	2	4	5	3	4	4	7	1	8	6	3	15	4	11	11	6	2	11	8	10	26	4	14	14	15	23	21	14	22	22	23	13	3	4	29	20	6	38	6	6	27	29	13	6	36	11	34	44	6	43	47	43	47	6	56	53	43	55	57	57	62	53	60	60	62	55	57	64	36	56	67	67	68	57	57	71	78	74	66	60	77	60	63	82	37	60	0	60	84	86	92	86	94	92	93	97	94	99	99	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	5	1	2	3	2	3	4	1	2	2	4	1	3	2	1	3	1	1	2	2	6	1	2	1	2	1	2	1	2	1	1	2	2	3	2	4	2	3	2	1	1	2	2	2	2	2	1	1	4	3	1	7	2	1	4	2	1	2	2	2	1	1	1	3	1	3
27000	-619.408124597570577	-626.263612548529977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575216169260675	0	1	1	3	3	5	6	5	5	5	4	5	6	8	5	7	9	6	6	6	7	6	8	7	8	8	10	10	10	8	9	10	10	10	12	8	8	9	8	9	11	10	11	12	11	11	12	11	10	14	13	14	13	13	13	12	15	12	15	15	15	16	15	17	17	16	17	16	19	17	17	19	18	18	21	21	17	18	19	20	20	22	20	20	18	22	20	23	23	21	22	22	21	22	24	23	26	24	25	27	29	29	30	0	1	1	3	2	3	11	1	3	4	5	4	3	10	3	4	9	11	11	9	9	11	6	9	20	8	36	17	39	20	36	24	18	22	23	9	13	8	10	30	31	22	26	9	27	39	49	6	36	34	34	43	41	43	47	37	47	26	47	53	43	47	47	63	55	56	68	41	62	55	57	63	66	66	84	60	68	63	57	78	78	73	74	68	77	93	62	82	36	85	0	85	84	84	90	93	94	85	93	97	97	86	86	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1	2	1	4	1	2	2	2	1	3	1	2	1	1	1	2	2	2	1	1	2	3	2	1	2	2	1	4	1	2	2	2	1	1	1	3	1	2	2	2	1	2	2	2	1	1	2	1	7	2	1	4	1	1	1	1	2	3	1	1	2	3	4
27500	-601.847310160324128	-608.702798111283528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570818045532412	0	1	2	3	2	4	6	5	6	5	4	4	6	8	5	8	8	8	7	7	6	7	7	7	8	8	10	9	8	10	10	10	10	10	11	9	9	9	10	9	9	12	12	12	12	11	11	13	12	14	13	15	14	14	13	14	14	14	15	14	14	15	16	16	17	16	16	16	19	19	19	18	19	17	19	22	18	17	18	20	20	21	21	19	20	21	21	23	22	22	22	23	20	23	25	24	25	25	25	25	29	28	31	0	1	1	3	2	3	11	3	1	4	5	3	3	10	1	8	9	7	11	12	3	11	6	10	20	8	17	10	10	20	21	24	18	22	8	4	13	12	29	20	21	26	15	38	17	29	37	8	47	34	34	38	41	43	47	9	47	38	49	41	43	55	56	56	55	47	53	53	64	65	78	47	56	56	60	77	60	63	64	78	57	73	56	60	77	93	72	82	36	85	0	85	84	84	90	93	94	85	86	94	100	86	96	1	1	1	1	1	2	1	2	2	1	1	1	2	2	3	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	3	2	3	1	2	2	1	3	2	3	2	1	4	1	2	1	2	3	1	1	2	1	2	1	3	1	1	1	1	3	2	1	1	1	1	1	3	3	2	2	2	2	1	1	2	4	2	3	2	1	1	2	1	7	1	1	2	1	2	1	2	1	2	2	1	2	3	4
28000	-598.384004097704747	-605.239492048664147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624168505005950	0	2	2	4	3	2	4	4	5	5	5	5	5	7	6	8	8	7	7	7	7	8	8	7	9	9	9	9	9	10	8	10	9	9	11	8	10	9	10	9	10	12	11	10	12	11	11	13	12	13	12	13	13	13	14	13	14	13	14	15	15	13	15	16	17	17	17	18	19	17	19	19	19	18	21	22	17	17	17	21	20	20	21	19	21	22	21	21	23	22	21	23	20	23	23	24	24	25	24	26	29	29	31	0	1	1	6	2	1	5	3	3	6	7	4	8	10	3	4	24	11	11	12	3	11	4	10	20	17	17	17	17	40	21	10	18	11	36	8	8	15	29	21	31	9	4	4	29	29	23	43	8	34	34	26	41	43	62	38	47	44	37	53	49	47	57	57	62	56	60	60	70	49	78	64	49	56	68	60	60	63	63	64	78	74	56	67	77	93	57	73	73	85	0	85	84	93	90	86	94	92	93	94	100	99	97	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	4	1	1	1	1	3	4	3	1	1	3	1	5	3	1	3	1	1	1	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	4	2	1	3	1	1	1	3	2	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3
28500	-568.916091592092243	-575.771579543051644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676491617836685	0	1	1	3	2	3	7	5	6	5	4	5	6	7	6	8	9	7	7	7	6	7	7	7	8	8	10	9	9	9	10	9	9	8	10	9	9	10	11	10	11	13	11	13	12	11	12	12	11	13	13	13	14	13	13	12	13	14	15	16	14	16	15	16	18	17	18	16	20	19	19	18	19	18	21	21	19	17	18	21	21	21	20	20	21	22	22	23	24	22	22	23	21	23	24	24	26	25	25	24	29	28	31	0	1	1	1	2	1	11	6	4	4	5	4	8	10	6	4	14	11	11	1	4	11	8	10	9	24	17	14	24	25	9	14	18	11	13	23	6	26	29	6	31	43	23	26	29	26	49	13	36	22	34	43	31	43	47	35	47	44	47	53	54	55	57	57	62	56	68	41	70	55	78	64	66	66	84	67	68	63	62	78	78	73	66	53	77	93	79	66	74	77	0	85	84	93	90	86	94	92	93	94	94	97	102	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	4	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	3	1	1	2	2	2	1	1	3	1	3	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	3	2	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	2	4	2	2	1	2	1	1	1	1	2	1	3	1	3	1	2
29000	-629.392302522506270	-636.247790473465670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628586261901402	-1	1	1	3	2	5	6	5	5	5	4	4	7	7	7	7	7	6	6	8	7	5	7	7	8	8	9	9	9	10	9	10	10	9	11	9	7	10	11	10	10	11	11	10	12	11	11	13	11	13	14	14	14	13	13	14	14	13	16	15	15	16	16	15	17	18	16	17	20	18	17	20	18	18	22	23	19	18	19	21	20	22	20	18	19	22	21	19	24	21	22	23	20	22	23	24	25	25	24	27	29	28	31	0	1	1	1	2	2	5	3	4	4	5	4	8	10	8	6	10	11	11	12	6	11	12	10	12	15	17	17	17	25	8	24	11	22	23	8	8	20	29	20	21	36	15	15	29	29	36	23	23	19	22	58	41	43	36	8	47	38	49	8	54	55	64	55	55	56	53	31	62	62	63	55	62	62	72	67	31	71	64	71	71	73	73	68	68	93	79	56	83	77	0	85	84	93	90	93	94	92	93	97	94	86	101	1	1	1	2	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	3	2	3	1	1	2	2	2	1	1	2	2	1	2	1	3	3	3	3	1	2	1	2	4	2	2	3	7	1	2	1	2	2	2	1	3	2	1	1	5	1	2	1	4	5	1	2	2	2	2	1	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	3	1	3	3	1
29500	-623.332652865584805	-630.188140816544205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629998659556848	0	1	1	4	3	5	7	4	6	6	5	6	6	7	6	7	9	8	8	7	7	7	4	7	8	7	8	10	9	9	10	9	9	9	12	9	9	9	10	10	11	13	10	12	12	11	11	13	12	12	11	14	14	13	14	12	14	13	16	15	15	14	15	18	16	16	17	18	19	18	16	20	19	16	20	21	17	18	18	21	21	22	21	19	21	21	20	21	23	20	22	24	22	23	23	23	25	26	25	26	28	28	32	0	1	1	1	2	4	5	3	4	8	5	4	8	3	4	8	27	11	22	12	8	11	3	10	20	15	13	27	14	20	21	24	18	11	13	13	26	21	29	20	31	30	26	14	14	29	13	37	47	34	34	58	41	26	47	36	49	47	49	41	44	47	55	47	55	56	53	67	55	65	55	79	15	62	60	67	53	71	63	78	71	88	66	67	90	84	79	64	83	77	0	85	84	93	90	93	94	92	84	94	99	94	102	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	3	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2	1	3	1	2	2	1	2	1	1	1	6	1	2	2	1	2	2	2	3	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	2	2	3	2
30000	-542.530905703541976	-549.386393654501376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762934275192725	-1	0	1	3	3	3	6	5	5	5	4	6	6	7	6	7	8	8	8	6	6	6	8	8	8	8	10	9	8	9	10	10	10	9	9	8	9	10	10	9	10	11	10	12	12	10	11	12	12	13	13	12	12	12	12	14	15	14	14	14	16	16	16	17	17	17	17	18	20	18	19	19	19	18	18	22	18	18	18	22	21	20	20	19	20	21	21	22	22	21	23	23	23	22	23	25	26	25	25	27	28	27	31	0	1	1	3	2	3	11	4	4	6	5	6	8	10	4	9	14	22	7	6	8	11	8	14	20	6	17	14	14	12	21	24	18	22	6	8	8	26	29	20	37	15	26	6	29	29	36	36	47	34	34	38	41	43	47	44	47	52	55	53	54	55	57	57	57	56	60	60	62	62	78	64	57	57	60	75	67	63	64	78	78	66	66	68	77	84	79	82	74	85	0	85	86	86	90	93	94	92	75	97	100	93	99	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	2	2	1	1	1	1	2	1	4	2	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	3	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	1	1	2	3
30500	-526.615053631181127	-533.470541582140527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733277415131640	0	1	1	3	2	3	6	5	5	5	4	5	7	7	7	8	9	7	6	7	7	7	7	8	8	8	9	9	9	9	9	10	9	9	11	8	9	8	11	10	11	12	11	12	13	11	10	12	11	12	13	13	13	12	12	14	14	14	15	15	16	16	15	17	16	17	17	18	20	18	19	20	19	17	22	21	19	17	18	20	20	21	21	20	21	21	22	22	23	21	22	23	22	22	24	25	24	24	26	26	28	28	31	0	1	1	3	2	3	5	4	4	6	5	6	8	10	4	9	10	7	11	12	8	11	8	10	20	15	24	10	24	20	21	24	22	22	37	13	23	15	29	36	36	26	30	23	29	29	36	35	47	7	34	4	41	43	47	37	47	52	57	53	54	55	47	63	55	56	60	60	70	56	78	71	74	56	84	67	60	63	57	78	78	73	74	67	68	84	79	82	83	77	0	85	86	86	90	86	86	92	93	97	100	99	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	3	1	1	1	3	2	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	3	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2
31000	-562.113058746365709	-568.968546697325110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672843256451197	0	1	2	4	2	4	3	5	7	4	4	6	7	8	6	7	8	8	7	7	6	6	8	7	8	9	8	10	9	9	10	10	9	8	11	9	9	8	10	9	11	12	11	12	12	11	10	13	12	13	13	12	13	13	12	14	14	14	16	15	15	16	12	17	18	17	17	17	18	19	17	19	19	18	19	21	17	19	18	21	20	21	19	20	20	21	21	23	23	22	21	23	23	22	24	25	24	24	25	26	29	29	32	0	1	1	3	2	3	5	4	3	3	7	4	8	10	4	4	10	22	11	12	3	11	8	10	20	6	8	17	27	20	21	27	18	22	37	13	13	4	29	12	21	40	15	26	29	29	23	35	47	34	34	38	31	43	47	36	63	52	49	53	54	55	47	56	55	56	60	60	62	62	57	64	74	56	60	68	53	71	57	71	71	73	56	75	53	84	55	73	74	85	0	85	86	86	90	93	94	92	86	94	100	99	97	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	2	2	2	1	2	1	1	3	2	2	2	1	1	3	1	1	2	1	1	2	1	2	3	2	1	2	1	2	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	4	2	2	1	1	2	2	1	1	1	2	1	2	3	1	2	4
31500	-571.368179337848346	-578.223667288807746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647222638795763	0	1	2	3	3	4	4	4	6	5	5	4	5	7	6	7	6	7	7	7	6	7	8	7	8	9	9	9	8	9	10	10	9	10	11	9	10	8	11	8	10	11	11	12	12	10	12	12	11	13	13	14	12	14	13	14	15	15	16	15	16	15	15	18	16	17	17	17	20	18	16	19	19	17	19	23	17	19	17	22	20	20	20	20	19	21	20	23	23	22	23	23	23	22	24	24	25	25	26	26	28	29	31	0	1	1	1	2	4	5	2	1	4	7	3	4	10	8	9	8	11	11	8	13	11	13	9	12	15	17	17	17	20	21	9	18	11	37	23	23	8	29	20	9	37	26	37	27	29	37	35	37	34	34	15	8	43	31	47	47	52	49	41	52	55	37	57	57	13	60	60	62	55	63	47	74	56	68	75	60	71	57	78	71	73	74	75	68	84	79	73	83	85	0	85	86	86	90	93	94	92	93	94	100	99	100	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	4	3	3	2	1	2	1	2	2	2	1	2	1	1	6	2	1	2	2	1	3	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2	2	3	2	1	2	1	1	1	1	2	1	1	2	1	1	2
32000	-595.670004878796703	-602.525492829756104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715472294641384	0	1	1	3	2	4	6	5	6	5	3	5	6	6	7	7	8	5	8	5	7	7	8	8	9	6	10	9	9	8	9	9	9	9	12	9	8	9	10	10	10	13	11	13	12	12	12	12	11	13	11	14	14	14	13	12	14	15	15	14	16	15	15	18	15	16	17	17	19	16	18	20	18	18	21	22	19	17	16	22	21	20	20	19	22	20	22	22	22	21	22	23	21	22	24	24	26	25	25	26	29	28	31	0	1	1	3	2	4	11	6	6	4	5	6	8	4	4	9	14	11	11	6	8	11	13	10	20	1	32	24	10	4	13	10	18	11	21	13	26	12	29	30	26	37	26	25	29	27	37	49	12	34	22	43	41	43	47	36	47	52	49	41	54	55	57	79	55	56	60	60	62	62	57	64	66	62	67	75	60	63	47	78	78	73	74	67	77	84	79	82	82	77	0	85	86	93	90	93	94	92	84	99	100	97	102	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	3	1	1	3	1	1	2	3	3	1	2	1	2	1	5	2	1	3	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	3	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2
