"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"6af3a1949b","seq-0.50-fixedMu",109,0.222222222222222,0.114525462962963,0.605217889908257,0.85447247706422,NA,1,1,1,0.390898525471379,936
