"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"46d4e2f18c","zuper",94,0.731182795698925,0.708266129032258,3.13051861702128,NA,1,1,0.0100729661737234
