step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-679.060620500909749	-685.916108451869150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.285087407825453	-1	1	2	2	2	3	5	6	7	7	10	10	9	10	9	8	13	10	12	13	16	15	15	14	14	14	14	15	17	17	17	18	17	17	18	18	17	19	20	21	21	19	22	20	21	23	22	23	21	23	22	23	24	24	26	24	24	28	27	26	25	25	26	25	27	28	27	30	30	30	27	28	29	28	28	31	32	30	34	32	33	34	32	33	34	0	1	1	2	1	1	4	4	2	1	16	13	16	7	4	4	14	13	14	1	14	17	20	11	15	11	4	12	23	25	21	29	0	20	4	24	28	21	25	30	12	1	1	25	28	44	42	4	35	43	1	28	39	38	39	49	23	38	51	48	41	39	0	56	54	52	4	48	1	16	34	48	51	71	64	78	48	62	83	43	75	51	50	1	66	1	1	1	1	2	1	2	2	3	4	1	1	1	2	3	2	1	1	1	7	4	1	1	2	2	2	4	2	1	2	1	1	1	3	12	2	1	2	4	2	7	7	9	3	5	2	1	12	2	1	11	3	3	3	2	2	5	4	2	2	2	3	1	1	1	2	11	4	14	10	5	2	3	1	1	1	5	3	1	6	2	7	4	14	3
5500	-591.818284801349932	-598.673772752309333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.244652186757577	0	1	2	3	2	4	5	6	8	6	11	10	10	11	10	10	12	10	12	12	14	15	15	15	16	15	15	13	16	18	17	19	17	18	17	19	17	20	21	21	20	20	21	20	22	21	23	23	23	23	21	24	22	25	26	26	24	27	25	24	25	28	26	26	26	28	27	31	30	30	28	30	29	28	29	30	31	29	34	33	33	34	34	32	33	0	1	1	2	1	1	4	1	4	4	1	10	1	1	1	7	12	4	14	16	20	17	9	28	11	17	15	13	19	21	27	17	0	11	28	11	1	28	30	36	37	20	16	11	44	1	23	5	46	37	1	32	44	41	53	49	39	46	47	34	11	30	0	49	46	59	1	58	1	32	27	54	51	60	64	41	38	66	70	50	78	51	69	1	78	1	1	1	1	1	2	1	4	3	2	4	2	6	5	5	2	2	3	1	1	1	2	3	1	1	1	3	1	2	2	1	4	1	3	2	5	7	5	1	1	2	3	6	4	2	9	3	12	1	3	8	2	1	3	2	2	2	2	1	3	6	5	1	1	2	1	13	2	16	6	5	3	3	2	2	6	6	1	2	4	3	7	2	15	2
6000	-573.336340253193953	-580.191828204153353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.299234314285365	0	2	2	3	2	4	5	5	6	6	10	10	10	10	11	7	13	11	13	12	16	14	13	13	15	14	15	14	17	17	18	18	18	18	16	18	18	19	21	20	21	20	21	20	21	23	22	23	23	23	20	22	21	24	26	24	25	27	26	27	25	27	26	26	27	26	27	30	30	29	27	30	27	27	28	31	33	30	34	34	33	35	33	31	34	0	1	1	1	1	1	4	1	6	4	4	7	16	16	16	1	15	11	4	15	28	4	4	1	20	1	24	15	19	15	27	28	0	27	28	12	12	36	44	11	17	24	40	1	24	38	41	40	34	44	1	23	25	44	40	34	52	50	14	41	42	48	0	32	54	48	1	58	24	73	49	65	51	49	49	44	41	47	67	42	69	73	68	1	76	1	1	1	2	1	2	1	3	1	2	5	3	1	1	2	3	1	1	5	1	1	5	5	6	2	7	1	2	2	3	2	2	1	2	2	3	3	1	1	6	4	2	1	10	4	3	1	1	2	1	6	5	2	2	3	3	3	2	9	3	2	1	1	5	2	1	14	2	10	1	2	2	4	1	2	8	7	4	3	7	1	5	1	14	1
6500	-542.137111663488099	-548.992599614447499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355151836524432	0	1	1	3	4	4	5	6	6	7	11	11	9	10	9	10	13	10	13	13	14	14	14	14	15	14	14	15	16	17	16	19	15	17	16	17	20	19	19	20	20	20	21	19	21	21	22	21	22	21	22	23	22	25	27	25	25	28	28	25	26	28	25	26	26	26	26	30	27	28	25	29	29	28	29	31	33	31	33	34	31	34	32	34	34	0	1	1	1	4	1	1	4	6	4	5	4	4	1	4	1	18	5	13	7	20	4	19	4	4	1	1	1	19	21	24	25	0	25	27	21	36	36	30	30	34	28	36	21	44	1	50	30	34	38	1	27	39	46	20	46	52	50	51	32	34	57	0	49	54	53	4	58	1	57	49	54	51	64	71	48	68	66	60	58	69	51	50	4	78	1	1	1	2	1	1	2	2	1	2	4	4	3	3	3	7	2	3	2	6	1	5	1	6	6	8	6	5	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	3	1	10	1	2	2	1	10	4	2	2	8	2	1	3	4	3	4	2	1	3	1	2	12	1	10	1	1	2	3	1	3	5	2	4	2	3	2	5	5	16	3
7000	-685.216267273479048	-692.071755224438448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.208045457438158	-1	2	1	0	3	5	2	5	6	4	11	10	9	9	11	9	12	12	13	11	15	14	13	14	16	14	15	15	16	17	17	18	17	18	18	19	19	20	21	19	20	21	21	18	20	22	22	22	22	23	23	23	23	25	26	24	23	26	26	27	25	27	26	26	27	27	28	28	30	28	27	30	27	28	27	29	31	29	33	34	32	34	33	34	34	0	1	1	1	4	1	4	4	10	2	5	5	7	1	7	7	4	7	13	1	1	18	11	1	20	14	18	4	23	25	21	18	0	12	20	13	16	35	44	30	28	38	35	14	4	1	34	4	45	42	14	29	46	46	30	45	19	42	52	54	9	25	0	36	21	46	14	32	17	59	24	48	51	75	56	55	41	21	77	58	78	73	44	4	62	1	2	1	1	1	3	1	1	1	1	4	4	3	8	4	4	6	5	2	6	8	1	1	7	3	2	2	9	2	1	1	3	1	5	4	5	6	1	2	2	2	1	1	4	8	11	2	11	1	1	10	3	1	1	5	2	6	3	1	1	9	5	1	3	7	2	14	4	9	1	6	3	2	1	2	2	5	6	1	5	1	4	8	18	4
7500	-670.087270852506208	-676.942758803465608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.301213818691050	0	2	1	2	2	4	4	5	7	6	10	9	8	10	10	10	14	10	13	11	15	14	14	13	15	14	13	16	15	18	17	19	17	17	16	17	18	19	21	20	20	20	20	20	20	22	22	24	21	22	23	23	22	24	24	22	24	27	26	26	25	25	24	26	27	27	27	30	30	27	28	30	26	29	29	28	29	30	32	33	32	33	34	33	34	0	1	1	1	1	1	4	1	2	7	9	4	4	10	7	4	4	13	13	15	20	14	14	13	15	1	4	9	23	4	27	29	0	27	19	25	24	30	28	35	17	1	38	9	15	36	28	1	27	28	1	34	25	30	44	42	11	44	52	61	32	40	0	28	42	11	16	44	49	51	34	64	51	48	27	48	58	53	69	77	57	73	50	1	57	1	1	1	1	1	2	1	3	3	1	3	4	4	2	3	5	6	2	3	1	1	2	2	3	3	4	3	4	1	7	2	2	1	2	2	1	4	1	2	3	2	10	1	7	6	3	3	12	5	2	12	2	3	3	2	1	9	3	2	1	2	4	1	5	4	8	13	4	6	2	5	2	2	2	7	2	1	6	1	3	4	5	5	16	3
8000	-667.214410016188708	-674.069897967148108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.292822370452800	-1	2	0	2	3	5	5	4	7	8	10	11	9	11	11	10	13	12	13	10	14	15	15	14	16	13	14	16	16	18	18	19	18	16	17	17	19	20	19	21	20	21	20	20	19	23	22	23	22	22	23	23	22	24	25	26	24	26	26	26	24	26	27	26	28	28	27	27	28	29	27	30	27	28	29	31	32	30	33	33	32	34	31	34	34	0	1	1	3	1	2	2	1	1	1	5	1	7	1	20	1	18	16	12	13	15	10	9	20	1	14	16	18	23	13	25	31	0	24	24	28	9	21	15	1	39	14	25	25	28	37	30	1	25	38	1	26	38	38	16	34	32	38	57	21	19	53	0	25	54	25	1	38	27	42	34	48	51	57	74	40	68	39	31	68	28	40	70	16	59	1	2	1	1	2	2	1	5	4	5	4	5	2	5	1	4	1	2	1	1	2	4	5	2	8	1	2	3	1	5	1	1	1	1	1	1	6	3	4	12	1	4	2	2	1	3	2	14	3	1	7	4	1	2	7	3	3	3	1	6	4	3	1	7	1	5	13	3	7	4	8	3	1	2	1	4	3	6	8	4	9	5	1	12	3
8500	-637.716893456379466	-644.572381407338867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348895135467078	0	1	2	3	3	5	3	5	6	8	10	10	8	10	10	10	14	11	12	10	15	14	13	14	15	15	14	16	17	17	17	17	18	17	16	19	18	19	21	20	21	20	21	20	21	22	23	24	22	22	22	24	23	25	25	24	24	28	28	26	25	27	25	26	27	27	27	30	28	28	25	30	29	29	28	30	32	30	34	32	32	35	33	33	34	0	1	1	2	1	1	1	1	7	7	1	4	5	1	1	2	12	10	16	9	7	1	14	4	4	15	1	24	23	6	21	3	0	24	12	28	14	30	1	7	35	37	25	28	36	36	51	15	34	42	11	46	39	32	25	49	30	42	32	39	48	30	0	49	54	53	1	41	60	61	41	35	51	69	21	25	58	39	69	42	72	73	76	61	78	1	1	1	1	2	3	1	2	2	3	5	4	3	6	5	6	3	1	1	2	7	7	1	4	5	2	6	1	2	5	1	7	1	2	4	1	6	1	8	9	3	1	4	1	1	1	1	5	3	1	7	1	1	4	4	1	4	4	6	3	1	6	1	2	1	1	13	4	1	1	1	7	3	1	5	7	2	5	4	5	1	4	2	5	2
9000	-630.397899342329197	-637.253387293288597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366501368065885	0	1	1	2	3	5	5	4	6	8	10	10	8	10	10	11	14	11	12	13	14	14	14	14	16	15	14	14	16	18	16	19	17	18	18	17	18	19	19	19	21	20	21	20	21	21	22	23	21	22	22	23	23	23	24	24	24	26	27	26	24	28	26	26	28	27	27	30	30	28	27	30	29	28	28	30	32	30	32	32	31	34	34	33	34	0	1	1	1	2	3	5	1	3	5	1	5	5	7	1	10	1	4	14	18	1	15	14	12	16	22	11	20	23	25	15	34	0	27	28	25	1	28	37	30	30	1	38	35	21	17	43	30	34	38	1	29	41	21	25	49	38	50	60	57	47	55	0	49	52	25	21	46	42	55	49	21	51	64	49	60	47	42	76	37	68	73	77	72	76	1	1	1	1	1	2	1	2	3	3	6	4	2	3	4	2	5	3	1	1	7	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	8	3	1	1	1	7	1	1	3	3	1	3	1	1	6	2	1	6	5	1	2	2	1	1	1	2	1	3	2	6	9	6	4	2	3	9	4	1	4	2	5	7	1	7	1	2	2	2	1
9500	-571.780204374193772	-578.635692325153173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.332928603807667	0	1	2	3	3	3	6	5	8	7	10	10	9	10	10	11	14	11	12	12	15	14	13	13	13	14	15	16	16	17	17	19	16	18	18	18	20	18	20	20	21	20	20	20	21	21	22	24	22	22	22	23	23	22	25	22	24	27	28	27	24	27	26	25	27	28	25	30	29	28	26	30	29	29	30	31	31	30	33	33	32	34	34	33	34	0	1	1	1	1	1	1	1	8	1	7	10	10	1	4	5	1	13	14	12	24	13	10	20	14	4	24	24	17	12	27	13	0	27	14	20	36	28	30	36	21	38	38	35	30	36	23	40	34	42	1	37	15	1	40	34	33	61	46	45	42	48	0	27	54	55	1	50	56	49	49	17	51	27	27	55	58	62	81	45	55	73	42	54	78	1	1	1	2	2	2	2	3	2	3	2	2	1	4	3	6	6	1	2	1	1	2	3	1	1	5	1	1	1	4	1	5	1	2	3	3	1	2	2	1	4	1	2	1	3	1	3	2	2	1	6	1	5	8	3	2	5	2	4	3	2	2	1	5	3	2	10	6	5	2	2	8	2	7	6	3	2	1	1	3	3	2	6	7	2
10000	-557.471547937837499	-564.327035888796900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394553630242923	0	1	1	3	4	2	3	6	7	5	8	10	9	10	11	10	12	12	12	12	16	15	12	14	16	15	15	16	16	17	17	18	17	17	18	18	19	18	19	20	20	19	21	20	22	23	22	23	21	22	21	23	24	24	25	25	25	28	27	25	24	28	26	25	27	27	25	31	29	29	27	29	29	28	29	31	32	29	32	32	32	34	33	33	34	0	1	1	1	1	1	1	1	5	1	7	10	7	1	9	1	1	1	1	16	13	13	1	20	18	14	24	19	17	15	1	34	0	27	23	28	31	21	30	25	37	38	38	36	21	35	40	28	18	42	1	31	32	1	40	34	39	42	67	34	45	66	0	17	35	54	1	42	64	67	56	1	51	49	71	78	72	62	66	50	46	73	77	18	81	1	1	1	2	2	1	1	3	3	2	2	2	3	5	2	5	9	7	6	1	3	3	6	1	2	3	1	3	2	2	9	1	1	2	4	2	2	1	1	2	1	1	2	1	4	3	1	3	4	2	10	3	3	13	3	3	2	6	1	4	1	1	1	6	4	1	10	5	2	2	1	12	4	4	1	1	2	1	3	4	4	2	1	10	1
10500	-604.278862433172662	-611.134350384132063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335151158923962	-1	1	1	2	3	5	5	5	6	8	9	9	9	11	10	11	13	11	11	13	15	15	12	14	16	14	13	14	17	17	18	19	17	18	17	16	19	17	21	20	21	21	21	20	21	21	21	23	23	23	23	23	23	25	27	25	24	27	28	26	24	28	26	26	26	28	26	30	30	29	26	31	30	28	28	31	33	30	32	33	31	35	33	33	34	0	1	1	1	4	1	1	1	3	1	6	7	9	11	4	10	1	1	1	15	15	26	1	17	7	23	15	15	18	10	15	30	0	27	28	11	28	20	40	25	8	25	30	18	1	37	28	30	34	36	1	39	47	1	39	49	37	32	64	49	43	41	0	56	44	54	51	54	59	50	34	17	67	49	47	45	68	66	51	54	74	73	54	12	78	1	1	1	1	1	3	3	4	2	4	2	2	2	1	4	2	9	5	5	2	2	1	5	1	4	1	1	2	4	5	4	1	1	2	1	4	2	1	1	2	8	3	2	5	9	1	4	2	2	5	9	1	1	13	2	1	2	3	2	1	2	3	1	1	3	2	1	2	1	4	6	14	2	2	3	6	2	1	5	5	2	2	5	18	2
11000	-629.584683494730257	-636.440171445689657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.329008337747742	0	2	1	3	2	4	6	3	6	8	9	11	9	10	11	10	11	12	12	13	15	15	14	12	16	14	14	15	16	17	18	18	17	17	17	19	19	19	21	19	20	20	21	20	22	22	22	24	23	21	21	23	23	23	25	25	24	26	28	27	26	28	25	27	28	26	28	31	29	29	26	30	30	28	28	30	33	31	34	32	32	34	32	33	33	0	1	1	2	1	3	4	1	8	7	1	1	10	1	13	5	1	14	10	11	14	11	14	14	7	1	24	16	16	11	34	5	0	27	15	28	35	35	40	21	29	21	38	15	14	35	44	40	34	35	11	20	21	35	30	49	44	50	51	42	25	53	0	31	44	45	51	50	60	30	49	1	67	32	56	32	83	61	41	45	68	73	60	1	78	1	1	1	1	1	1	2	2	2	1	4	6	1	5	1	4	4	1	2	2	4	4	2	1	5	6	1	2	3	3	1	8	1	2	3	2	1	1	1	2	1	3	1	4	8	2	1	2	3	2	8	4	3	3	3	1	2	3	3	4	5	4	1	4	4	2	4	6	1	6	2	13	2	4	2	6	1	4	5	5	1	2	2	16	2
11500	-660.172829238794066	-667.028317189753466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336241463253390	-2	2	2	0	3	5	5	5	8	6	10	11	9	10	9	9	13	11	12	12	15	12	14	14	15	14	12	15	16	16	18	18	16	17	17	18	19	19	20	20	20	20	22	18	21	23	21	23	22	21	22	22	22	25	25	25	25	28	27	26	26	28	27	26	27	28	26	29	29	27	25	29	29	27	30	31	32	30	33	34	33	34	33	32	34	0	1	4	1	1	4	1	4	6	4	5	16	1	15	1	10	1	15	14	12	9	13	17	20	7	22	13	17	23	1	24	9	0	27	17	11	44	24	25	21	29	11	30	13	25	40	32	36	31	44	30	31	44	47	48	34	25	50	37	54	40	53	0	27	16	48	30	50	74	51	49	4	67	56	71	59	57	53	40	58	76	73	58	1	78	1	2	1	1	2	2	3	3	2	2	4	1	5	1	5	1	8	1	1	1	3	2	1	1	4	1	1	1	1	9	2	4	1	2	2	3	1	4	2	4	1	4	3	3	3	1	2	2	1	2	3	2	3	2	1	3	5	3	4	1	4	3	1	7	9	2	5	3	1	2	1	10	2	1	2	4	3	5	6	3	1	3	3	17	2
12000	-590.301250663594146	-597.156738614553547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314616585566377	0	2	1	2	4	4	5	5	7	6	11	11	10	11	9	10	13	11	13	11	15	12	14	15	16	13	15	16	16	17	17	18	18	16	18	17	18	19	20	21	20	20	21	20	22	22	23	24	22	22	21	22	23	25	27	26	24	28	28	25	25	27	26	24	27	28	27	30	29	28	27	30	30	28	29	29	33	30	31	34	32	34	34	33	35	0	1	1	3	1	1	6	4	5	1	6	16	9	16	1	9	18	1	14	13	12	4	18	11	12	1	15	12	23	1	15	29	0	15	28	18	21	36	28	25	12	36	28	35	22	38	25	34	36	38	1	30	11	45	48	49	31	61	60	35	50	30	0	34	54	48	51	70	49	2	64	36	67	64	56	53	59	30	64	70	74	73	70	1	62	1	1	1	1	2	3	1	3	2	3	3	1	2	1	5	2	2	5	1	1	2	6	2	2	3	6	2	3	1	6	5	1	1	5	1	3	1	2	2	2	5	2	3	1	5	1	3	4	2	2	5	3	5	2	2	3	4	2	1	3	1	5	1	3	1	2	4	1	2	10	1	6	2	3	1	3	2	8	3	3	2	2	4	18	6
12500	-551.179912575374715	-558.035400526334115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390779182341923	-1	1	1	2	4	4	5	5	7	7	11	11	10	8	10	10	14	12	11	11	15	14	14	15	15	14	14	15	17	17	18	17	18	17	18	18	20	20	20	20	20	20	22	21	21	22	22	24	22	23	22	22	23	23	25	26	25	27	27	27	25	25	25	25	28	25	27	31	29	29	27	31	29	28	29	30	32	29	32	33	32	34	33	33	33	0	1	1	1	4	1	4	1	5	7	10	1	4	10	1	10	15	11	14	4	7	12	1	11	27	13	4	20	12	25	32	5	0	11	21	27	35	28	21	30	34	32	38	32	41	21	40	39	34	42	4	39	40	38	40	49	41	42	62	63	53	40	0	34	54	53	32	58	56	54	49	54	67	32	31	62	50	32	62	68	32	73	58	1	62	1	1	1	2	1	2	1	4	1	1	2	6	3	1	5	1	2	1	1	4	3	1	7	2	1	1	8	2	2	1	1	9	1	4	2	2	1	3	2	2	3	1	1	2	1	2	1	2	2	2	10	1	2	1	3	3	3	2	1	1	1	2	1	4	2	1	3	2	2	3	2	3	1	4	5	2	5	6	4	2	8	3	3	16	4
13000	-594.212407247555120	-601.067895198514520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314996805065504	0	1	2	3	3	4	6	5	8	7	11	11	9	9	11	10	13	11	13	12	13	15	14	14	15	13	14	15	14	17	18	19	17	17	15	19	19	19	20	20	21	21	21	18	21	21	23	23	22	23	21	24	24	24	25	26	25	27	27	26	26	27	25	25	27	27	27	30	29	28	27	28	27	29	29	30	32	28	32	34	32	34	33	33	31	0	1	1	3	2	1	1	1	8	1	5	1	7	7	5	4	9	16	15	16	7	23	1	20	14	12	1	16	15	35	27	16	0	24	1	11	21	44	25	25	23	37	32	21	32	28	39	32	34	32	1	26	21	38	15	34	21	50	64	64	15	60	0	41	54	40	51	42	64	60	57	54	51	27	27	62	58	35	54	58	58	73	58	1	55	1	1	1	1	1	2	3	2	1	2	4	4	2	2	4	4	2	1	1	1	3	1	8	1	3	1	6	2	2	1	2	5	1	2	7	5	4	1	2	3	4	2	1	2	1	3	1	2	3	3	7	4	5	3	7	4	5	2	1	1	7	1	1	3	2	3	3	4	2	1	2	2	2	8	6	1	3	7	3	3	2	3	3	12	3
13500	-586.537554241297698	-593.393042192257099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.361099020566594	0	2	2	3	4	4	5	6	8	7	9	11	8	10	9	9	14	11	12	11	13	14	13	13	15	14	13	15	16	18	16	18	18	18	17	17	20	19	20	21	20	21	21	21	20	22	22	24	21	21	20	24	24	24	27	24	24	27	28	26	26	27	26	26	27	26	27	31	28	30	27	30	29	29	30	31	33	29	34	33	32	33	33	31	34	0	1	1	1	1	1	6	1	7	4	2	1	1	11	5	7	13	10	14	5	15	10	1	15	1	13	11	21	4	4	27	29	0	25	15	28	36	32	30	15	22	38	38	36	21	32	37	46	27	25	1	12	30	41	48	34	47	57	46	54	16	39	0	56	54	30	51	50	56	55	64	54	67	49	64	53	58	53	58	61	52	51	84	28	62	1	1	1	1	2	2	1	4	1	2	4	5	3	1	2	2	2	2	1	3	2	6	7	2	8	4	2	1	7	5	1	1	1	1	4	1	2	1	2	6	2	1	1	2	2	3	1	1	3	3	6	5	4	1	3	3	1	1	3	1	7	4	1	1	1	4	3	6	3	1	1	2	1	4	4	4	2	2	3	4	4	6	1	4	3
14000	-640.416861016835355	-647.272348967794755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375229305593492	0	2	1	2	4	5	4	5	7	7	11	11	10	11	10	9	14	11	12	13	16	13	14	13	14	15	15	15	15	17	17	18	17	17	16	18	20	20	20	21	20	20	21	19	21	21	22	24	20	23	21	23	23	24	26	25	25	26	27	27	25	27	25	26	27	27	28	29	29	29	28	30	30	28	30	29	31	30	33	34	32	34	34	33	33	0	1	1	3	2	4	4	3	7	4	4	16	1	10	1	5	1	4	1	18	19	11	1	15	4	13	15	12	18	1	27	33	0	27	25	12	21	13	36	10	44	36	15	35	37	35	29	39	34	38	17	38	17	15	52	27	10	42	63	57	48	30	0	41	54	52	51	50	49	62	64	41	67	49	56	40	40	62	71	50	68	67	77	40	78	1	1	1	1	1	2	1	2	1	3	5	1	3	4	4	2	8	6	5	1	2	1	6	2	5	3	2	2	1	6	1	1	1	1	1	3	2	4	1	6	1	1	4	2	1	2	4	1	2	2	3	1	3	7	2	4	6	4	1	2	1	3	1	4	1	2	4	3	4	2	1	4	1	4	3	3	3	2	2	8	1	3	2	6	1
14500	-568.011803512423967	-574.867291463383367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451391529397681	0	1	1	3	4	4	5	4	7	7	11	10	9	9	10	10	12	10	12	12	16	15	12	15	15	13	15	15	15	17	17	18	17	18	16	18	18	19	19	21	20	19	20	20	21	23	22	22	22	21	23	23	23	24	25	25	24	27	27	26	25	27	25	25	28	27	28	30	28	29	27	30	29	29	26	29	30	30	34	33	32	33	32	32	33	0	1	1	2	1	1	1	1	1	7	5	7	5	9	14	7	1	1	12	9	15	18	12	13	20	13	13	16	23	28	27	23	0	21	12	9	12	24	28	32	27	28	36	38	42	28	32	21	27	42	1	50	40	21	40	9	45	50	61	30	53	48	0	49	37	53	51	52	56	61	49	75	67	56	12	66	54	66	57	83	78	73	77	65	78	1	1	1	1	2	2	2	2	3	1	2	4	2	1	1	2	4	5	2	2	2	2	1	3	2	2	4	3	1	1	1	2	1	1	2	6	3	2	2	2	4	2	1	1	1	5	2	4	4	1	13	1	1	5	2	6	2	3	1	4	2	2	1	2	6	2	3	4	2	2	2	1	1	2	7	1	2	2	4	1	2	2	1	3	1
15000	-568.059465468193252	-574.914953419152653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366891822751950	-1	1	1	3	3	4	5	5	6	8	11	10	9	10	9	11	14	11	13	11	14	14	14	13	15	14	15	16	16	17	18	18	17	17	18	18	19	20	19	18	20	20	22	20	20	22	22	23	20	22	22	23	23	25	25	26	24	27	27	26	26	26	25	25	28	28	27	28	29	29	27	30	29	27	28	30	32	31	34	34	33	34	34	31	32	0	1	1	3	1	3	4	1	5	7	2	1	5	9	5	13	1	13	13	1	16	11	20	16	15	13	11	25	23	25	34	30	0	24	28	21	1	36	25	20	37	36	44	20	17	13	45	12	27	17	1	39	39	44	53	15	42	44	32	29	48	32	0	49	46	52	51	58	74	56	64	58	67	37	17	48	42	48	84	57	57	73	68	56	59	1	1	1	1	2	2	1	3	1	2	6	5	3	2	2	1	8	1	1	6	1	1	2	1	3	3	2	1	1	1	1	1	1	3	1	2	6	1	2	3	1	2	1	5	3	7	1	7	1	4	10	3	2	2	1	10	2	3	4	5	1	5	1	2	4	2	3	1	1	2	1	2	1	4	8	4	5	3	2	7	4	3	3	2	3
