step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-293.588382774636102	-300.443870725595502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654609624493195	-1	0	2	2	4	2	3	4	5	6	6	4	6	8	6	6	6	8	7	8	8	8	7	8	7	8	9	9	10	10	9	10	8	10	10	9	8	9	10	10	10	11	11	12	11	12	12	9	11	12	13	13	10	11	13	11	12	12	11	12	13	12	12	14	13	15	13	13	13	16	12	15	14	15	17	15	16	14	15	14	16	16	20	16	16	0	1	1	2	4	2	3	6	5	12	7	7	7	16	6	3	3	5	13	11	12	5	2	10	6	15	21	16	24	37	10	37	25	38	48	26	7	13	9	37	27	26	21	56	22	34	37	25	36	48	29	60	14	19	28	14	13	33	18	19	45	34	39	57	53	62	56	41	57	23	34	0	3	14	51	0	67	40	14	46	62	63	82	45	52	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	4	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	4	2	3	2	1	1	1	1	1	2	1	1	1	5	1	1	5	5	1	1	1	2	2	1	2	2	3	2	1
5500	-382.033485619301189	-388.888973570260589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769815660958615	-1	1	2	3	3	2	4	4	5	6	5	4	6	7	5	6	7	7	8	8	8	8	8	8	6	9	8	9	8	10	10	9	9	8	10	7	8	10	10	9	10	9	9	12	12	11	12	11	11	10	12	13	9	11	12	13	12	13	11	13	12	10	13	13	13	15	14	13	15	16	13	15	15	15	17	14	15	14	14	12	17	16	19	18	16	0	1	1	2	1	1	5	3	4	8	7	6	11	11	12	11	8	15	25	8	13	6	25	10	5	12	10	36	25	29	7	17	20	13	17	15	11	22	24	16	37	27	9	18	62	33	26	9	40	27	33	62	10	50	39	35	42	48	39	62	35	26	54	28	19	56	22	47	80	69	49	0	6	49	31	0	56	51	38	42	58	73	68	67	74	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	3	1	3	1	1	1	1	2	1	1	4	2	1
6000	-276.932216531796143	-283.787704482755544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701676419807274	-1	0	2	3	4	2	3	3	4	6	5	5	5	7	7	5	7	7	6	8	7	8	8	8	6	8	8	9	9	10	8	9	8	9	10	7	8	10	8	8	10	11	11	11	10	12	10	11	11	11	11	11	10	11	14	12	11	12	11	12	13	11	12	12	14	14	13	14	14	16	14	13	15	16	16	14	15	15	13	13	16	17	17	17	18	0	1	2	3	3	2	6	1	6	12	3	8	5	13	19	9	8	13	5	11	19	10	7	12	11	25	10	23	14	16	10	21	19	40	29	13	36	13	10	10	33	47	28	23	20	53	22	34	25	36	32	53	27	34	21	7	29	57	15	22	57	32	62	30	46	30	31	61	58	44	57	0	45	52	69	0	49	72	37	28	47	55	4	75	73	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	3	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	3	3	2	1	2	1	2	2	4	1	6	1	1
6500	-470.664555418427142	-477.520043369386542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732153509144592	-1	0	1	3	3	2	4	4	6	5	5	4	5	7	4	7	8	7	8	5	7	8	8	8	6	7	6	9	9	9	7	8	8	9	9	10	9	10	11	11	10	11	10	10	11	12	12	12	10	12	12	12	10	11	13	12	12	13	11	10	11	11	13	14	14	13	14	14	14	16	13	14	15	15	17	13	15	15	15	14	16	16	19	17	18	0	1	1	6	1	2	3	4	7	15	5	4	3	20	6	25	25	10	21	5	12	5	16	9	11	27	13	17	32	32	7	31	11	21	16	30	21	32	4	37	18	30	32	27	4	24	40	37	28	43	35	38	19	32	7	14	49	54	17	28	29	24	61	43	50	28	50	55	60	56	54	0	39	48	82	0	57	55	67	63	67	38	51	57	70	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	3	1	1	1	2	1	1	1	1	2	4	3	1
7000	-292.398628289526641	-299.254116240486042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.852383383186208	0	1	1	2	2	3	4	3	5	6	5	3	5	7	6	6	7	6	7	9	6	7	8	8	7	8	9	10	9	9	9	9	9	9	10	10	8	8	10	7	10	11	10	10	12	11	12	11	11	12	11	13	10	11	12	12	12	12	12	12	13	13	12	13	14	15	14	13	13	16	14	15	13	15	17	15	15	14	16	13	17	16	18	17	16	0	1	1	3	3	2	4	2	12	12	8	2	12	9	8	6	8	5	21	16	12	12	10	21	10	22	21	24	14	37	18	26	7	37	32	20	25	4	20	7	15	27	32	26	36	27	39	26	27	16	31	53	24	26	14	43	53	34	28	35	33	58	35	54	56	46	80	51	43	71	57	0	38	68	76	0	52	58	50	42	66	80	64	69	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3
7500	-269.975137070883761	-276.830625021843161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679668840528060	0	1	2	2	4	2	4	3	6	5	6	5	6	7	5	6	6	7	8	8	5	7	8	7	7	8	8	10	9	9	10	10	8	9	10	9	8	10	10	10	9	10	9	11	10	12	9	12	11	11	11	12	11	11	11	12	13	12	11	12	13	12	12	14	15	14	15	13	15	17	15	15	14	15	18	13	15	15	15	13	17	18	19	16	17	0	1	2	2	2	2	4	6	5	8	10	5	15	5	7	8	5	7	11	16	6	21	21	7	15	13	18	34	12	21	10	24	16	18	30	25	13	26	20	14	24	33	22	26	22	32	18	45	34	24	36	31	33	15	29	42	51	51	37	54	24	30	32	35	62	32	37	50	76	65	80	0	10	61	60	0	68	59	16	32	78	65	3	38	71	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	2	3	1	1	1	1	1	4	1	3	1	1	2	5	2	1	2	8	3	1
8000	-262.135193623134739	-268.990681574094140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752971119693191	0	1	1	3	3	2	4	3	5	4	5	4	5	8	7	7	7	7	7	8	7	7	8	9	8	7	7	9	9	9	8	9	9	10	10	9	9	10	10	10	9	11	10	11	11	13	11	12	11	9	9	12	9	12	13	12	12	12	11	13	13	12	12	13	14	14	14	12	15	17	14	15	14	15	17	15	15	15	15	14	16	17	19	18	16	0	1	1	3	3	1	5	3	4	4	7	8	12	7	7	13	13	9	12	7	9	13	6	21	18	11	13	27	31	16	5	15	26	25	22	27	27	27	18	5	25	24	20	37	39	52	34	39	14	26	23	38	14	38	25	16	36	51	37	40	42	38	38	56	56	68	34	34	55	60	47	0	37	46	72	0	56	48	19	55	60	46	66	74	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	3	1	2	2	3	1	2
8500	-286.006279726725268	-292.861767677684668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.850575398876920	-1	1	1	2	4	2	4	4	6	5	5	4	3	6	7	7	7	7	8	9	7	8	9	8	7	9	8	9	10	7	9	8	9	8	11	8	9	9	11	10	10	10	10	12	11	11	11	11	10	12	13	10	11	10	14	9	12	12	11	9	13	13	12	13	14	14	14	13	14	14	11	15	15	13	16	14	14	14	13	13	16	16	19	17	17	0	1	1	2	6	3	4	6	7	4	12	4	2	4	14	10	8	11	25	18	11	21	25	16	7	30	12	22	19	10	32	18	21	15	60	9	30	30	19	16	32	17	19	38	60	24	26	26	37	40	47	37	40	32	17	5	49	40	23	18	53	29	48	28	32	60	61	39	63	58	60	0	80	50	67	0	79	79	48	43	77	78	82	73	74	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
9000	-349.395801562593135	-356.251289513552535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707362473020570	0	1	2	3	4	3	3	3	4	6	5	5	5	8	6	5	8	7	7	9	6	8	8	9	7	9	7	9	9	9	9	9	9	10	8	8	7	11	9	9	11	11	9	8	11	12	11	11	12	11	13	12	10	12	12	12	12	12	12	13	13	13	13	12	14	15	15	14	14	15	13	15	16	15	17	13	15	15	16	14	16	16	18	16	18	0	1	1	2	4	2	2	2	3	13	7	4	1	16	3	5	16	9	12	16	12	12	21	13	12	36	12	15	10	13	25	18	18	4	10	21	11	36	19	13	29	20	37	13	22	40	26	26	40	26	49	41	23	20	20	10	31	43	27	13	56	36	46	32	61	64	62	59	54	58	36	0	54	65	72	0	32	76	3	24	65	46	81	80	77	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	3	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	6	2	1	1	1	1	2
9500	-238.067542267109644	-244.923030218069016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801176928276544	-1	0	0	2	4	2	4	3	5	6	5	3	6	7	6	6	6	7	7	7	7	8	8	8	7	9	9	9	9	9	10	8	8	9	10	9	8	10	10	10	10	11	11	12	11	12	12	11	11	12	13	12	11	11	12	12	11	12	11	13	12	13	11	13	14	14	14	13	15	14	15	15	14	15	17	14	15	14	15	14	16	16	18	16	17	0	1	1	2	8	3	6	2	8	5	8	3	4	17	9	9	5	9	5	7	11	10	13	7	13	19	20	19	20	25	20	11	13	20	24	21	18	19	20	10	33	26	34	40	10	23	35	35	29	40	56	49	39	40	20	39	38	35	38	34	41	19	40	43	57	58	30	57	39	48	53	0	42	68	78	0	58	38	64	62	66	69	39	65	74	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	6	1	1
10000	-276.988854606721134	-283.844342557680534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687471696689786	0	1	1	3	3	2	3	3	4	5	5	4	5	6	5	5	6	6	8	8	7	9	8	9	8	8	8	7	9	8	9	9	8	8	10	10	8	10	10	7	9	11	10	11	11	12	9	10	11	10	12	12	10	12	12	12	12	12	11	11	12	10	11	13	15	14	14	12	14	14	15	15	15	15	17	14	14	16	15	15	14	16	19	17	17	0	1	1	2	2	1	3	1	3	2	3	2	7	9	8	5	5	10	17	18	16	10	13	26	14	21	28	13	25	13	12	8	12	7	15	18	10	41	47	16	34	27	37	53	48	39	37	16	26	27	35	11	25	50	49	12	62	10	39	36	7	33	47	42	60	32	46	41	52	68	66	0	21	49	82	0	39	44	35	77	46	70	78	71	79	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	4	1	3	1	1	5	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	2	2	1	1	1	1	1	1
10500	-326.059790760082706	-332.915278711042106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723189953257338	0	1	2	3	4	3	4	4	5	5	6	5	5	7	6	7	7	7	7	8	7	9	8	8	8	8	9	10	10	10	9	10	9	9	11	10	8	9	11	10	9	11	11	12	10	13	11	12	12	11	12	11	8	11	13	12	12	12	10	11	11	13	13	12	14	15	15	13	14	16	13	16	12	15	16	13	15	13	16	14	16	17	20	17	17	0	1	1	1	4	3	6	3	3	6	6	4	5	11	7	4	5	13	9	15	5	14	10	16	17	19	10	5	27	23	13	37	7	15	31	25	14	20	34	4	21	38	15	50	22	54	34	19	40	45	36	22	18	59	23	38	30	41	11	24	11	28	37	54	58	71	64	58	41	68	29	0	21	46	63	0	62	49	62	73	69	33	58	70	69	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	3	2	3	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	1
11000	-266.627272099990535	-273.482760050949935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844877044040738	-1	1	1	2	3	1	3	4	5	6	6	4	5	6	6	7	8	6	8	9	7	7	8	9	7	8	9	10	9	10	9	8	9	9	10	10	8	10	8	11	10	10	10	12	12	12	10	11	11	11	11	12	10	12	12	11	12	13	11	13	11	12	12	13	13	14	14	14	13	16	14	14	14	15	18	12	15	16	13	14	16	17	20	17	16	0	1	1	1	3	1	2	5	1	12	13	2	6	13	8	14	14	5	21	21	11	12	18	9	12	16	10	37	21	13	13	14	18	22	39	18	22	27	21	18	21	19	25	17	41	19	32	30	47	36	31	14	26	38	16	20	26	56	20	52	41	59	43	56	51	62	63	46	59	80	61	0	43	64	84	0	69	80	43	45	64	77	82	77	73	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1
11500	-299.719570005605419	-306.575057956564820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747675308717584	-1	0	1	3	3	2	4	2	5	6	5	4	5	7	7	6	7	8	7	8	8	8	8	8	8	8	8	8	9	10	9	10	7	10	11	9	8	10	9	9	9	11	10	12	10	10	11	8	12	11	12	11	11	12	13	13	13	12	12	13	13	12	12	13	14	15	15	12	14	15	13	14	15	15	15	12	15	15	16	14	17	17	20	15	17	0	1	1	6	3	2	8	2	4	12	5	4	12	12	13	6	10	16	13	13	16	10	19	10	13	9	13	6	17	48	28	37	12	25	43	37	10	48	14	20	28	26	48	34	25	18	37	15	32	24	20	39	39	30	41	16	51	45	23	44	47	27	48	68	44	63	61	43	51	58	53	0	69	62	68	0	57	57	37	68	78	70	62	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	2
12000	-346.269696220575725	-353.125184171535125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821620794532656	-2	0	1	2	4	3	3	3	6	4	6	4	6	7	6	6	5	7	7	9	6	5	8	8	8	8	8	10	9	10	9	8	9	9	7	10	8	9	10	10	10	11	7	11	11	11	10	11	11	12	12	12	11	11	14	10	13	12	12	12	12	12	13	13	12	15	14	13	14	14	12	14	14	15	16	14	16	16	15	13	15	17	18	18	17	0	1	1	2	3	2	2	3	6	4	3	8	12	22	5	12	5	17	22	37	5	8	5	5	18	43	5	26	35	16	16	43	43	13	17	35	11	19	20	20	31	33	6	29	6	33	18	19	31	23	30	41	29	33	5	6	49	30	34	30	44	47	51	48	46	63	46	53	71	32	30	0	52	67	70	0	64	76	67	48	67	72	16	72	23	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	5	2	4
12500	-303.813060744913059	-310.668548695872460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869083440045085	-1	0	2	2	3	2	4	3	5	5	6	5	6	8	4	7	5	7	8	8	7	8	8	9	7	8	8	9	9	9	8	10	9	10	11	9	7	10	11	10	10	10	10	9	12	11	11	11	11	12	12	12	9	11	13	12	12	11	12	10	12	13	11	13	14	14	15	13	13	15	14	16	12	15	17	15	15	16	14	14	15	17	17	16	15	0	1	2	2	6	2	6	4	4	4	5	7	9	37	4	17	3	10	13	17	17	4	13	10	10	9	6	21	26	7	25	13	25	29	29	26	13	26	53	5	16	36	31	25	54	29	30	29	36	47	36	43	16	33	18	43	40	23	40	31	41	50	40	43	62	40	58	43	49	27	51	0	25	64	72	0	52	77	61	51	57	57	77	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
13000	-274.874736339028743	-281.730224289988143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.882004375641165	-1	1	2	3	4	2	4	3	6	6	5	4	6	7	5	6	8	7	8	8	8	8	7	7	8	8	7	10	9	9	10	8	8	8	10	9	7	10	11	10	9	12	10	12	12	12	12	11	11	11	12	12	10	9	12	12	12	11	12	13	13	13	12	13	15	14	15	13	14	15	15	15	15	15	17	13	14	15	15	13	16	17	18	18	17	0	1	2	2	4	2	8	2	7	8	5	6	8	9	8	15	13	15	13	9	24	13	16	10	9	7	10	18	34	18	34	13	13	10	33	24	5	54	25	5	23	58	34	28	28	32	35	20	36	19	43	21	22	18	43	13	17	34	36	48	40	52	58	45	46	45	60	51	56	63	62	0	45	56	70	0	55	68	43	58	62	76	60	80	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1
13500	-321.561444521565647	-328.416932472525048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628295319387033	0	1	2	2	4	3	4	3	6	6	5	3	5	8	6	7	6	7	7	9	7	9	8	7	8	8	9	10	10	8	9	9	7	10	11	9	8	10	10	10	11	11	10	12	12	13	10	11	11	10	10	12	9	12	13	13	12	12	11	12	12	12	11	14	13	14	14	12	14	15	15	16	16	15	17	14	15	15	15	15	17	17	18	17	16	0	1	1	1	4	4	6	1	8	6	5	4	12	15	13	6	4	17	5	24	5	19	10	10	17	4	21	53	16	13	10	18	6	21	14	19	9	25	27	3	26	38	26	30	43	57	53	11	50	37	31	27	19	22	5	37	38	41	28	40	32	43	24	59	39	37	63	40	58	66	31	0	41	58	80	0	42	32	36	29	54	69	28	70	19	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	2	4	2	2	2	4	1	4
14000	-254.889177305200604	-261.744665256159976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749166227537026	0	1	1	3	2	3	3	4	6	5	6	4	5	7	7	6	7	8	7	8	6	8	9	8	7	9	8	9	9	9	7	9	8	9	9	9	9	10	10	9	11	10	11	12	11	13	10	11	11	11	12	12	11	11	13	12	12	13	10	12	13	12	11	12	14	14	14	13	14	16	15	16	16	15	17	14	16	15	14	14	16	16	19	17	16	0	1	1	2	1	5	1	2	12	6	7	5	4	10	13	7	8	12	10	19	12	16	20	14	9	15	16	9	19	1	1	15	6	15	10	21	31	27	24	19	40	36	12	34	30	45	24	25	22	42	32	47	32	26	19	36	59	63	28	32	49	53	32	41	68	53	43	29	52	69	41	0	49	68	69	0	76	46	50	53	79	76	62	80	61	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	4	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1
14500	-337.558640765331802	-344.414128716291202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771040523313772	-2	0	1	3	3	2	4	4	5	5	5	5	5	7	6	6	7	8	8	7	8	9	8	7	8	7	9	10	10	9	9	10	8	10	10	9	8	10	10	10	10	12	10	11	11	12	11	11	12	10	11	11	11	10	12	12	11	13	11	13	12	12	12	14	15	13	13	12	14	15	14	15	16	15	16	15	14	14	14	14	14	15	19	18	17	0	1	1	3	2	2	4	3	4	5	4	4	2	9	10	7	12	16	3	13	15	13	20	6	10	9	16	14	20	26	16	18	10	21	12	21	14	31	24	8	17	25	37	35	27	17	35	22	28	13	28	41	27	14	50	8	32	50	21	59	53	33	36	49	78	61	59	22	48	32	37	0	22	32	78	0	54	55	49	45	55	77	66	70	66	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	2	1	2	3	1	3	2	1	1	2	1	1	1	1	1	4	1	1
15000	-355.479769542485485	-362.335257493444885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743296245424909	-1	1	1	1	3	3	4	3	5	5	5	5	5	6	6	7	8	8	8	7	8	9	9	8	7	9	9	9	8	8	10	9	6	9	10	9	6	10	9	10	10	12	10	11	11	13	12	9	10	10	11	10	11	11	13	12	12	11	11	12	12	12	12	14	13	14	14	14	13	15	13	15	14	16	17	12	13	15	16	14	16	17	19	16	18	0	1	1	1	2	3	8	2	8	6	8	8	8	13	10	14	6	13	37	10	20	20	25	6	10	11	37	24	10	10	16	10	6	37	21	30	6	30	21	37	17	40	19	22	16	56	23	9	24	20	14	29	18	28	45	16	20	29	48	40	49	29	40	65	53	63	63	63	38	54	48	0	44	54	64	0	53	61	8	39	73	78	44	80	75	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	2	6	1	1	1	5	1	1
