step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
22500	-627.689200841360389	-626.107842654591423	-1.581358186768968	0.000134540745801	0.000033422190951	0.248416869939712	0.565558129571866	-1	1	-2	0	2	3	3	4	4	4	6	6	7	7	7	7	7	5	7	5	8	8	10	8	7	8	9	10	10	10	11	11	12	12	13	12	14	14	12	13	14	16	14	14	14	15	15	15	14	15	15	14	15	15	15	15	17	16	17	16	16	16	16	16	15	16	16	16	16	17	17	17	17	17	16	15	18	17	17	17	17	17	17	17	17	17	19	18	19	18	18	18	18	18	18	21	19	18	20	20	20	20	19	19	19	20	19	19	20	23	21	22	3	4	0	1	0	4	1	6	7	7	9	18	10	18	6	18	12	7	18	10	10	16	15	25	20	14	24	14	21	21	22	25	32	10	32	21	31	35	28	0	28	47	34	0	0	39	49	49	31	38	41	28	44	45	45	45	75	28	60	46	48	48	48	50	26	54	54	55	56	45	63	49	49	49	34	52	46	62	63	64	51	67	69	69	69	63	64	48	74	74	35	59	84	84	34	51	45	49	46	82	85	103	86	74	71	57	30	94	105	98	71	103	1	1	1	1	1	2	3	1	1	1	2	1	2	2	3	2	1	2	1	1	4	1	2	1	2	1	1	2	2	2	2	2	1	6	2	2	2	1	2	1	4	1	2	1	1	2	1	1	2	1	1	4	1	1	1	1	1	5	1	1	1	1	1	1	7	1	1	1	1	3	1	3	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	5	1	1	1	5	4	3	2	2	2	2	1	2	2	2	3	7	1	1	3	2	3
23000	-670.123483737969082	-668.640293682567176	-1.483190055401903	0.000124232232682	0.000038141121570	0.307014699378801	0.609775483261506	-1	1	-2	0	2	3	2	4	4	3	6	6	8	7	7	7	7	7	7	6	7	8	10	8	7	7	9	10	9	10	11	11	14	11	12	10	16	14	12	13	14	16	12	14	14	15	15	14	15	13	15	15	15	16	15	15	17	16	17	16	16	15	16	16	16	16	15	16	16	16	16	15	17	16	17	17	19	17	17	15	17	17	17	17	18	17	19	17	19	18	18	18	18	18	19	20	18	18	19	20	19	19	17	18	19	21	20	20	19	23	18	21	3	4	0	1	0	2	4	6	4	7	7	10	10	10	4	12	9	10	20	10	20	18	29	19	9	12	24	12	18	24	22	24	18	28	14	13	33	28	28	0	39	13	15	0	0	18	31	31	31	13	41	25	44	45	45	45	30	41	58	52	47	48	62	43	51	45	45	45	56	56	31	48	47	48	36	58	28	62	63	50	65	54	54	69	69	47	50	72	37	74	30	41	84	84	46	77	67	47	52	82	85	86	48	49	90	77	36	94	90	37	71	86	1	1	1	1	1	2	2	1	2	1	2	2	2	2	5	1	1	3	1	2	1	1	1	1	2	1	1	2	1	2	2	3	5	1	4	2	2	4	2	1	2	7	4	1	1	7	3	2	3	2	1	6	1	2	1	1	6	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	3	1	7	2	1	1	1	1	1	1	1	2	4	2	2	2	4	2	1	1	2	1	1	2	3	3	1	1	2	2	1	2	8	1	1	3	2	3
23500	-665.263437285969985	-663.771064799534997	-1.492372486435009	0.000148786372540	0.000044650655867	0.300099095803465	0.626279020597598	-1	1	-2	0	2	2	3	5	3	4	6	6	8	7	5	7	7	7	7	5	8	8	10	8	8	8	9	9	10	10	11	11	14	12	13	12	15	14	13	13	11	16	13	14	13	15	15	15	14	15	15	15	15	15	15	15	17	16	14	16	15	15	16	16	15	16	16	16	16	17	16	16	17	17	16	17	18	17	17	17	17	17	17	17	18	16	18	18	19	16	18	18	18	18	18	20	19	18	20	19	19	20	17	19	19	21	20	19	20	22	21	22	3	4	0	1	0	1	2	9	4	6	7	7	14	12	10	12	11	10	10	10	12	18	17	12	11	10	24	26	17	19	22	24	34	26	7	32	31	35	30	0	28	48	34	0	0	28	49	31	31	43	43	43	44	45	45	44	32	39	34	39	49	49	49	52	33	56	54	55	54	54	47	62	47	90	34	59	46	62	63	52	65	67	69	69	69	49	38	72	63	35	57	76	54	67	58	52	82	71	95	82	69	103	42	74	98	75	36	84	48	74	42	102	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	3	3	1	1	1	1	1	2	2	1	1	1	3	1	2	2	2	7	1	2	1	2	1	2	1	1	1	1	3	1	3	2	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	2	1	1	1	2	2	3	2	2	2	1	1	3	2	2	3	2	2	1	2	2	3	1	2	1	3	3	2	3	5	2	2
24000	-666.343800186065437	-664.856121461267094	-1.487678724798320	0.000127306309625	0.000038648052832	0.303583168387969	0.574022600744550	-1	1	-2	0	2	3	3	5	4	5	5	6	8	6	7	7	7	5	7	7	8	8	10	7	8	8	9	10	10	10	11	11	13	12	13	12	16	12	12	13	13	15	14	14	13	15	15	15	14	15	14	15	15	16	14	15	17	16	15	16	16	15	16	15	16	16	16	15	15	17	17	17	17	16	14	17	19	17	15	17	17	16	17	17	17	17	19	18	19	18	18	17	18	17	19	20	18	19	19	20	19	20	19	19	19	21	20	20	20	23	21	21	3	4	0	1	0	2	2	6	6	9	7	7	10	10	10	4	18	7	10	14	12	18	12	12	20	12	19	13	17	19	22	30	39	30	13	30	49	26	28	0	36	31	33	0	0	41	49	49	31	34	33	43	44	55	45	45	75	46	35	41	49	49	79	33	50	55	69	45	45	56	37	42	74	49	30	35	60	62	49	50	51	45	56	66	69	42	75	63	90	78	75	46	84	54	76	65	67	47	46	97	83	103	63	42	90	91	57	93	90	89	74	102	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	5	2	2	2	1	2	2	3	1	1	2	1	2	3	2	2	1	1	1	5	2	2	3	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	2	2	1	2	1	2	3	3	3	2	1	2	1	2	2	1	2	2	4	1	1	1	4	2	1	1	1	3	2	3	2	2	1	1	2	3	1	2	2	1	2	4	2	1
24500	-622.946788743579987	-621.440380018366454	-1.506408725213504	0.000114857381777	0.000033338351596	0.290258676283855	0.609886540492099	-1	1	-2	0	2	3	3	5	4	5	5	6	8	7	5	7	7	7	6	7	8	8	9	8	6	7	9	9	8	10	10	11	14	11	13	12	16	14	11	12	14	16	13	14	12	15	15	15	14	12	15	15	15	15	14	15	18	16	17	16	16	16	16	15	15	16	16	15	16	16	17	17	17	17	16	17	19	17	17	17	17	15	17	16	18	17	19	17	16	18	18	18	18	18	18	21	18	19	20	20	20	20	19	19	19	21	20	19	20	22	20	22	3	4	0	1	0	2	2	7	7	9	7	10	9	10	9	12	12	12	10	10	14	20	17	19	10	25	12	14	17	27	22	14	13	28	39	27	22	50	28	0	35	49	50	0	0	41	49	49	31	13	43	43	44	45	45	55	30	46	58	41	48	48	49	43	50	56	54	45	54	54	47	48	37	42	32	46	46	62	37	65	43	55	69	55	54	42	52	48	49	74	36	46	69	54	75	81	67	37	46	97	94	63	86	89	49	91	57	94	90	71	72	103	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	3	2	1	1	4	2	1	1	1	1	1	1	1	1	1	1	3	4	2	2	1	2	2	1	3	1	1	2	1	1	2	2	3	1	1	2	1	1	1	2	1	1	5	2	3	1	1	2	1	1	1	2	2	1	4	1	2	1	3	3	2	3	2	3	2	3	3	2	1	1	1	2	3	2	1	1	2	2	2	3
25000	-621.796122061327765	-620.203713943435218	-1.592408117892528	0.000142663184512	0.000034719293532	0.243365474076844	0.643058768092048	-1	1	-2	0	0	3	2	5	4	5	4	6	8	7	4	6	7	7	7	7	8	8	10	8	8	8	9	10	9	10	11	11	13	12	13	11	16	14	12	13	14	16	14	14	13	15	15	15	14	13	15	15	15	16	15	14	18	16	16	15	16	16	16	16	16	16	14	16	16	15	17	16	17	17	17	17	19	17	17	17	17	16	17	17	18	17	19	15	18	18	15	18	18	18	18	21	19	19	20	20	20	20	19	19	19	19	20	20	19	22	21	20	3	4	0	1	0	2	2	9	4	9	2	10	14	12	6	9	9	12	10	10	19	16	12	19	14	18	19	18	17	24	19	19	30	23	34	14	31	27	28	0	28	47	33	0	0	38	49	49	31	26	43	43	40	45	45	45	75	46	46	34	48	48	49	43	43	55	45	53	55	56	47	88	49	42	91	35	58	62	63	43	65	67	54	54	84	37	52	38	74	74	38	38	84	84	76	87	68	79	41	67	85	103	86	89	90	32	91	93	90	74	98	103	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	4	1	1	1	2	2	2	2	3	2	2	2	1	3	4	4	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	3	2	2	3	1	1	2	1	1	4	2	1	1	5	2	1
25500	-566.426668941444063	-564.889199463807131	-1.537469477636944	0.000117859473066	0.000031945504482	0.271047406299731	0.656306196898982	-1	1	-2	0	2	2	3	5	4	5	6	6	8	7	7	6	7	6	7	7	5	8	10	8	8	8	8	9	9	10	11	11	13	11	12	12	16	13	13	12	14	16	14	14	14	15	15	15	14	15	15	15	15	16	15	15	16	16	17	16	16	16	16	15	16	16	15	16	16	17	17	17	15	17	17	17	18	17	17	17	17	16	17	17	18	18	19	18	18	18	17	18	18	18	19	20	19	19	19	20	20	20	19	19	19	20	20	20	19	23	21	22	3	4	0	1	0	4	1	6	4	7	21	10	14	21	7	10	18	10	10	18	7	16	29	14	20	20	9	14	17	27	22	27	25	28	28	32	22	26	13	0	39	47	38	0	0	41	49	49	31	43	35	43	44	55	45	45	36	46	41	41	48	48	48	33	50	67	40	56	67	67	47	48	49	42	32	58	60	62	63	64	65	67	69	67	69	37	64	72	37	37	32	60	84	84	77	65	82	71	34	82	85	103	86	89	90	91	91	94	90	98	98	103	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	3	1	4	2	4	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	3	2	1	1	1	1	2	2	7	2	2	1	1	1	1	3	3	2	1	2	2	2
26000	-584.225967141352839	-582.493695902533091	-1.732271238819765	0.000098745577907	0.000019156972808	0.194003348952241	0.619558104558997	-1	1	-2	0	2	3	3	5	4	5	4	5	8	7	7	6	7	7	7	6	7	8	10	8	8	8	9	10	10	10	10	11	14	12	13	12	16	11	13	13	13	16	12	14	13	15	15	15	14	14	14	15	15	16	15	15	17	15	17	16	16	16	16	16	16	16	16	16	16	17	17	17	16	17	16	17	16	17	17	17	17	17	16	17	17	18	19	18	19	18	18	18	18	18	18	21	18	19	18	20	17	20	19	19	19	21	20	20	20	23	21	21	3	4	0	1	0	2	4	6	7	7	7	7	10	10	11	12	10	20	10	10	7	21	17	19	14	14	19	26	13	19	22	27	25	28	28	38	31	20	28	0	28	49	38	0	0	39	49	49	31	43	43	43	44	45	45	45	32	39	46	41	49	48	48	51	52	56	55	55	56	54	42	63	49	37	27	58	39	62	63	52	50	67	56	54	83	63	80	49	74	74	57	77	54	84	77	65	67	47	35	82	54	86	79	49	90	107	91	94	37	111	98	86	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	1	1	4	1	3	1	1	1	2	2	2	3	2	1	3	2	2	1	4	4	2	1	2	2	1	1	1	2	1	1	3	2	2	2	1	3	2	2	4	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	3	1	1	2	3	1	1	1	1	2	2	4	2	1	1	1	2	1	1	2	2	3	3	2	1	2	2	2	1	1	2	1	2	2	2	2
26500	-623.056535614400218	-621.461803944862936	-1.594731669537306	0.000117372389292	0.000028443043796	0.242331641769484	0.618375634595282	-1	1	-2	0	2	3	3	5	2	5	5	6	7	7	6	7	7	7	7	7	8	8	9	8	7	8	6	10	10	10	11	8	12	12	13	12	16	11	13	13	13	16	14	14	13	15	15	15	14	15	13	14	15	16	15	15	18	16	17	16	16	16	16	16	16	16	15	16	16	17	17	17	16	17	17	17	18	17	17	17	17	17	17	17	18	18	19	18	19	18	17	18	17	18	19	20	19	19	20	18	20	17	19	18	19	19	20	20	20	21	21	21	3	4	0	1	0	4	4	6	4	9	1	10	10	10	4	15	15	12	27	15	13	11	11	19	10	14	10	13	23	27	22	19	26	28	33	19	22	30	28	0	34	47	33	0	0	41	49	49	31	52	28	51	44	45	45	45	36	41	41	39	49	48	48	38	51	40	45	67	55	55	47	61	31	42	30	58	58	62	37	64	51	67	69	67	56	79	64	72	90	42	36	76	69	84	77	81	82	71	77	66	84	63	86	74	37	91	106	84	37	79	49	86	1	1	1	1	1	2	2	1	2	1	4	1	2	1	5	1	1	1	1	1	1	2	2	1	1	1	1	3	1	4	2	1	2	1	1	2	5	1	2	1	1	1	2	1	1	2	1	1	2	1	3	1	1	2	2	1	5	2	2	2	2	1	1	2	3	3	2	1	1	2	2	1	2	1	5	1	2	1	1	1	3	2	1	2	2	1	3	1	1	2	2	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	1	2	3	2	2	2
27000	-620.035824485753210	-618.521291177165381	-1.514533308587876	0.000108875334506	0.000031020706529	0.284919506058172	0.594498321492462	-1	1	-2	0	2	3	3	4	4	5	6	6	8	7	5	7	7	7	7	7	7	8	9	8	8	8	9	10	10	10	11	11	14	12	13	11	16	14	12	13	14	16	13	14	13	15	15	15	14	15	14	14	15	14	15	15	18	16	16	16	16	16	16	16	16	16	14	14	16	17	17	17	17	17	17	17	19	17	16	17	15	17	17	16	18	18	18	18	19	18	17	16	18	18	19	21	16	19	20	19	19	18	19	18	19	19	20	20	20	23	21	21	3	4	0	1	0	2	2	7	7	9	15	10	20	12	1	10	10	12	10	10	10	16	17	14	21	20	24	18	17	24	22	28	20	28	10	24	31	16	28	0	15	47	26	0	0	33	49	49	31	51	43	34	44	45	45	54	36	33	46	28	48	48	49	51	50	55	45	45	55	55	62	63	37	37	32	92	58	62	48	64	51	97	69	55	69	63	50	63	57	74	19	35	84	97	41	51	67	47	76	97	85	48	86	37	90	75	106	94	90	71	71	102	1	1	1	1	1	2	2	1	1	1	1	1	1	1	4	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	7	2	6	3	4	4	2	1	5	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	6	1	1	4	1	1	2	2	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	7	1	2	1	2	3	2	4	3	2	1	2	1	2	1	1	1	1	1	3	4	3
27500	-601.973183520904740	-600.511068680814560	-1.462114840090234	0.000105200706054	0.000034150561617	0.324622931709930	0.618890557441579	-1	1	-2	0	2	2	3	5	4	5	6	6	8	7	7	7	7	7	6	7	8	8	9	8	8	8	8	10	10	8	11	10	14	11	12	12	16	11	13	13	14	16	12	14	14	15	15	15	14	13	15	15	15	16	15	15	18	16	17	16	15	16	15	16	15	16	16	16	16	17	16	16	17	17	17	16	19	17	17	17	17	16	17	16	18	17	19	18	19	18	18	18	18	18	18	21	19	19	20	19	19	20	19	18	17	20	20	20	19	22	20	22	3	4	0	1	0	4	2	6	2	9	7	10	16	10	1	12	12	12	10	10	12	16	17	19	15	11	14	13	23	19	22	14	38	28	13	27	22	26	35	0	28	47	38	0	0	35	49	49	31	43	43	20	44	40	45	45	24	21	60	46	49	63	31	65	50	55	55	55	55	54	48	63	37	37	36	41	59	62	63	64	65	55	69	56	69	48	64	72	74	37	36	58	84	84	28	81	67	71	59	82	85	63	79	37	37	75	95	69	90	42	98	103	1	1	1	1	1	2	2	3	2	1	2	1	1	2	4	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	3	2	2	1	1	3	4	2	1	1	2	1	1	1	1	2	1	1	3	1	2	5	1	3	1	1	6	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	4	2	2	2	6	3	2	2	2	2	1	2	1	2	1	3	2	3	1	3	1	2
28000	-624.844847963912230	-623.258752955180739	-1.586095008731507	0.000127865347812	0.000031483464174	0.246223583733639	0.621517157202078	-1	1	-2	0	2	3	3	5	4	5	6	5	7	7	7	7	7	7	7	7	8	7	10	8	8	8	9	10	10	10	10	11	14	12	13	11	15	14	13	13	14	16	13	13	14	14	15	15	14	15	12	15	14	15	15	15	18	15	17	16	16	16	16	16	16	16	16	16	16	17	17	16	17	16	17	17	19	17	17	17	17	17	17	16	18	18	17	18	16	18	17	17	18	18	19	21	18	19	20	20	20	19	19	17	19	21	20	19	20	23	19	22	3	4	0	1	0	2	2	2	7	9	7	4	10	7	7	10	12	10	10	10	18	12	13	19	20	13	24	20	17	24	22	19	22	14	25	14	12	35	34	0	28	48	34	0	0	34	49	49	31	43	13	43	44	44	45	45	33	46	33	58	48	48	48	50	50	54	55	56	54	55	42	48	42	48	32	58	58	62	49	64	52	67	69	54	54	79	64	72	49	37	30	58	84	84	39	81	67	74	77	97	84	63	86	37	89	75	57	93	90	111	71	103	1	1	1	1	1	1	2	3	1	1	1	4	2	3	2	2	2	2	1	1	1	2	2	1	1	1	1	1	3	2	3	2	5	3	5	1	5	1	1	1	3	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	2	2	2	5	1	2	2	6	1	2	3	1	1	3	2	1	2	3	3	2	1	2	3	1	2
28500	-638.777136893626107	-637.328954300530086	-1.448182593096060	0.000131967316140	0.000044593524253	0.337913398235369	0.572333180745150	-1	1	-2	0	2	3	3	5	4	5	6	3	6	7	6	7	7	5	7	7	8	8	8	7	8	8	9	10	10	10	11	11	14	11	11	11	15	14	12	13	14	16	13	14	14	15	14	15	15	15	14	15	15	16	15	15	18	16	17	16	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	17	19	17	17	17	16	17	17	16	18	18	19	18	19	18	17	18	18	18	18	20	19	19	20	19	20	19	18	19	19	21	17	20	20	23	21	22	3	4	0	1	0	2	2	6	7	9	7	4	18	7	7	18	7	7	13	11	10	16	14	10	7	20	13	20	17	19	21	30	25	28	11	19	14	35	28	0	28	47	35	0	0	10	31	47	47	51	28	43	44	45	45	45	91	33	33	35	48	49	47	52	43	55	45	45	56	45	47	48	49	42	36	58	58	62	63	50	46	67	69	56	69	48	64	61	37	74	36	46	84	84	46	75	82	88	77	82	69	63	63	74	90	57	33	69	71	89	71	86	1	1	1	1	1	1	2	2	1	1	3	2	1	2	2	2	2	1	1	1	3	1	1	2	2	1	2	2	1	1	2	1	4	1	3	2	4	2	2	1	3	1	2	1	1	5	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	2	1	2	2	1	2	3	2	2	1	4	1	2	1	1	2	1	1	1	1	2	3	2	2	2	1	3	2	2	2	3	3	2	1	1	2	2	2	2	2	1	1	3	3	2	3	3	3
29000	-613.083785342558599	-611.605305687977648	-1.478479654580968	0.000118514299195	0.000036825599488	0.310727057730165	0.677110833520209	-1	1	-2	0	2	3	3	5	4	5	6	6	7	6	7	7	6	7	7	7	8	8	7	8	8	7	9	10	8	10	11	8	13	12	12	12	15	14	13	12	14	16	11	14	14	14	14	15	14	15	15	15	15	16	15	15	16	16	17	16	16	16	16	16	16	16	15	16	16	17	17	17	17	17	17	17	19	17	17	16	17	16	17	16	18	17	19	18	18	18	17	18	18	18	18	21	19	19	19	20	19	20	19	19	19	20	17	19	20	23	21	21	3	4	0	1	0	4	2	2	1	9	7	10	10	10	8	12	10	12	14	12	18	16	17	19	9	14	13	9	17	32	22	19	43	28	30	19	31	33	30	0	28	47	14	0	0	28	31	49	31	38	38	33	44	45	45	45	36	35	41	39	48	47	31	51	51	67	45	55	56	54	63	48	42	42	36	41	59	62	37	52	52	67	69	56	69	37	81	72	74	74	36	76	84	84	76	81	55	49	35	82	54	63	86	89	90	107	39	84	98	111	98	86	1	1	1	1	1	2	2	3	3	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	3	3	1	2	1	2	2	3	1	1	3	2	1	2	1	1	2	1	2	1	1	4	3	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	3	2	1	2	1	2	1	1	1	2	1	2	1	1	1	3	1	2	2	1	2	3	4	4	2	2	1	2	1	1	1	2	3	1	2	1	3
29500	-618.575359960995911	-617.094874533231859	-1.480485427764024	0.000135522891133	0.000041894446694	0.309131884240244	0.603538445272947	-1	1	-2	0	2	3	3	5	4	5	6	5	8	7	5	7	7	7	6	5	8	8	10	8	8	8	8	10	9	9	11	11	11	12	13	12	16	12	11	12	14	16	14	14	14	15	14	15	15	15	12	15	15	16	15	15	18	16	17	16	16	16	15	16	15	16	16	16	16	17	17	17	17	16	17	17	18	17	17	16	17	17	17	17	18	18	19	18	18	18	18	16	18	18	19	21	18	19	20	20	19	20	19	19	17	21	19	20	20	23	21	19	3	4	0	1	0	2	2	6	2	9	8	7	10	9	9	12	12	12	10	9	16	16	17	16	12	14	14	14	17	18	16	30	26	28	28	32	49	26	10	0	35	47	18	0	0	41	31	47	47	13	33	33	44	55	45	44	36	46	52	46	48	48	31	51	51	56	55	56	56	54	49	48	74	49	36	58	58	62	48	52	50	54	69	56	56	79	64	72	105	74	52	46	84	69	58	32	82	71	95	82	69	112	86	105	47	107	75	93	104	49	71	79	1	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	3	1	2	1	1	3	3	1	1	2	5	1	1	1	3	1	1	4	1	4	1	1	1	1	5	1	2	1	1	1	3	1	3	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	5	1	2	1	2	3	1	1	2	3	1	2	2	1	3	3	1
30000	-610.695997307948005	-609.153904739207974	-1.542092568740058	0.000104020437367	0.000027923425646	0.268441725042022	0.639981182657984	-1	1	-2	0	2	3	3	4	4	5	5	6	8	7	6	6	7	7	7	7	7	7	9	8	8	7	9	10	10	10	9	11	14	12	13	11	15	12	13	13	14	16	14	13	13	13	14	15	15	15	15	13	14	15	15	15	18	16	17	15	16	15	16	16	16	16	16	16	16	17	16	17	16	17	17	17	17	17	17	15	17	17	17	17	17	18	18	18	18	18	18	18	18	18	18	21	19	19	19	19	18	20	18	19	19	21	20	19	19	23	21	22	3	4	0	1	0	4	4	6	7	6	9	7	10	10	7	7	12	10	10	10	10	12	17	19	20	12	14	14	23	24	22	24	20	27	34	27	47	14	34	0	46	49	26	0	0	28	31	47	47	52	52	38	44	45	45	45	32	35	33	41	47	47	48	50	33	54	55	56	55	55	49	48	49	63	32	58	58	62	63	52	33	54	69	69	69	61	64	72	47	74	58	35	84	84	59	50	56	71	59	82	85	48	63	89	90	107	75	94	74	111	71	86	1	1	1	1	1	2	2	1	1	1	1	2	3	2	2	2	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	6	3	1	1	1	4	1	1	1	1	4	1	1	2	2	1	1	2	2	1	1	1	2	1	4	3	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	4	1	1	1	5	2	3	2	2	1	3	1	1	1	1	3	1	2	2	4	3
