step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-265.166157829786016	-274.217001210237356	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997311621010240	-1	6	6	9	5	10	7	3	9	5	7	7	9	9	12	9	10	11	12	10	9	11	9	14	8	11	13	12	11	8	15	13	13	18	13	11	14	15	12	12	11	14	12	16	14	13	13	14	16	12	12	16	16	16	18	15	17	15	14	13	14	21	12	12	15	18	16	16	19	17	18	22	15	17	15	19	14	19	16	20	21	18	19	23	16	21	0	10	5	11	8	9	3	1	11	8	5	3	8	25	29	2	16	13	13	2	30	14	25	28	11	25	22	22	21	3	61	22	51	70	40	30	51	32	26	18	16	29	14	35	15	64	43	23	65	41	29	38	58	38	73	41	61	26	19	28	63	82	13	41	46	57	59	48	54	45	33	80	77	59	35	82	39	47	46	83	83	68	55	69	37	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-258.152517251759377	-267.203360632210718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990374277486583	0	6	1	5	4	9	7	6	10	7	6	5	9	8	13	10	12	10	11	8	12	10	10	14	11	8	13	12	11	13	14	7	14	18	11	13	13	16	11	12	11	15	15	15	12	14	14	14	15	13	14	14	15	15	14	17	16	16	19	16	16	17	16	16	16	14	13	17	19	17	13	21	20	17	19	18	21	19	18	19	22	20	17	23	19	21	0	12	1	5	1	11	11	5	13	12	4	5	20	7	39	14	35	20	16	2	35	14	14	50	18	10	18	23	9	28	27	8	71	58	18	28	35	23	32	20	32	31	15	37	6	39	45	28	52	39	20	16	50	30	15	57	55	52	76	52	44	57	33	66	66	41	25	55	74	55	29	73	78	43	79	51	75	64	50	62	78	63	48	56	36	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-260.913655865273938	-269.964499245725278	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989041246755566	1	6	5	8	4	9	4	6	8	3	5	7	6	9	8	11	12	11	12	10	10	10	10	11	11	11	13	12	13	12	16	14	14	19	14	13	14	15	10	11	12	15	12	15	13	13	11	14	13	13	13	16	15	15	18	16	16	15	19	15	16	19	18	16	16	16	17	12	15	20	18	22	20	18	17	17	16	19	17	15	19	15	20	22	19	18	0	5	1	8	10	3	10	5	12	1	10	11	7	3	8	15	47	39	25	13	4	4	12	14	4	22	18	39	17	25	40	23	16	57	40	39	68	51	15	21	22	68	15	46	30	28	22	28	18	16	30	38	30	14	64	33	26	30	61	22	29	74	66	32	33	53	58	6	9	71	31	70	74	57	35	36	48	80	53	29	61	19	86	34	48	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-271.021556204622584	-280.072399585073924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992018124077567	1	2	5	7	3	10	7	6	8	7	4	6	9	8	13	12	12	11	13	10	9	11	9	12	12	11	13	12	13	13	15	13	13	19	9	14	13	16	12	13	11	14	14	16	15	14	14	15	15	15	15	15	15	14	17	12	16	14	18	13	17	16	18	17	17	16	17	15	18	20	14	21	21	18	14	19	12	19	16	17	17	18	19	19	21	20	0	1	1	12	2	13	8	2	11	12	5	11	10	12	41	22	23	35	6	9	12	20	14	14	22	9	20	12	39	14	6	25	23	82	4	17	24	45	35	21	11	39	41	16	60	30	19	71	40	17	58	17	36	56	68	26	49	56	33	16	66	54	61	77	38	43	19	42	66	84	27	86	86	38	17	63	21	80	68	62	51	19	59	79	81	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-267.077854277302777	-276.128697657754117	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983384753529899	1	7	5	7	3	9	5	6	10	5	7	6	9	8	13	11	12	7	11	10	10	11	8	11	12	8	13	10	10	12	11	13	12	18	14	12	12	16	13	11	10	14	13	11	12	13	12	14	14	14	12	17	15	14	17	14	15	15	19	15	16	18	17	14	16	15	17	16	19	16	17	16	20	18	18	18	20	20	16	20	20	20	13	22	20	21	0	7	5	3	1	12	1	10	14	1	12	5	11	12	20	41	31	7	13	14	4	29	12	9	41	8	16	14	6	14	28	31	16	60	39	19	13	49	45	6	11	33	25	6	28	33	19	30	16	43	16	65	39	25	42	19	43	37	35	12	48	70	79	45	33	83	49	48	62	27	72	47	55	71	63	43	52	58	57	59	76	72	30	81	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-278.701953478109942	-287.752796858561283	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999724568405083	0	3	1	9	4	10	6	6	6	7	5	4	8	8	9	12	12	10	12	11	12	10	10	12	6	12	10	8	10	12	14	13	13	18	14	10	13	16	9	13	9	14	13	15	13	8	11	11	15	15	14	17	12	15	18	15	16	15	16	15	16	21	16	15	11	19	15	17	17	19	19	22	20	17	18	17	21	20	18	15	21	17	19	23	19	20	0	3	1	8	2	4	2	3	2	25	12	1	7	25	7	27	29	8	18	36	39	41	4	27	2	20	12	10	4	22	20	19	15	26	30	4	19	54	46	29	25	16	16	37	6	10	39	13	40	30	10	37	22	6	42	40	54	20	51	37	37	71	51	47	13	76	37	80	44	45	68	73	52	49	69	60	24	74	35	33	86	44	75	82	79	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-261.236365875350998	-270.287209255802338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994273822414097	0	6	6	8	4	11	3	6	10	7	7	7	9	9	13	10	12	10	13	11	11	10	10	11	11	9	12	11	11	12	13	13	14	12	14	13	14	15	12	12	13	15	15	16	13	14	13	12	17	9	13	13	15	13	16	16	10	14	16	15	16	19	14	16	15	19	14	16	18	18	19	20	22	17	15	18	21	20	19	19	22	18	20	22	18	16	0	5	7	10	7	13	1	1	10	2	3	3	10	8	28	3	26	10	21	18	3	26	13	22	26	11	28	13	23	12	23	20	15	9	39	28	17	41	28	20	48	52	46	47	25	27	27	20	63	12	25	48	27	22	63	28	2	39	34	19	50	82	48	63	54	55	31	35	61	43	69	76	78	59	45	33	76	64	32	86	78	55	49	77	38	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-267.102558451593779	-276.153401832045120	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989449107645516	0	6	5	9	4	10	2	6	10	7	7	5	9	9	13	11	12	11	10	10	8	10	9	13	8	11	12	10	8	13	14	10	13	19	15	12	13	16	10	13	11	14	12	15	11	14	11	14	17	14	15	16	15	16	14	16	15	15	17	15	12	17	18	17	16	16	17	17	18	17	18	19	21	15	18	18	19	19	16	19	22	16	19	21	21	17	0	12	5	11	1	11	1	5	25	7	12	7	11	29	18	11	39	28	4	2	2	21	2	23	5	14	45	4	2	26	24	2	14	51	31	45	45	48	3	61	20	61	3	48	23	33	13	26	17	41	50	55	36	57	32	30	26	42	51	17	20	66	56	27	35	44	58	44	57	53	65	71	75	27	67	49	75	30	74	71	69	51	76	83	86	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-255.735366265704897	-264.786209646156237	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983894004972508	1	7	6	7	5	11	7	5	8	7	3	7	9	9	12	11	12	10	11	9	9	6	11	13	11	10	12	10	12	10	15	13	9	18	14	14	12	16	10	13	13	14	14	16	14	11	14	15	16	14	15	16	16	14	17	16	16	16	17	12	14	15	18	17	17	15	16	17	17	17	17	21	20	15	18	14	21	19	18	19	21	17	19	23	21	20	0	22	11	8	11	4	8	11	12	8	1	3	3	11	26	30	46	12	28	8	5	8	3	29	2	13	21	20	14	12	24	23	10	56	41	15	30	31	12	28	16	39	37	31	17	14	17	37	43	41	36	36	50	15	66	61	66	50	58	14	24	39	67	43	52	35	62	57	17	43	31	73	63	61	56	37	67	49	74	67	55	61	68	77	86	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-243.689384609881415	-252.740227990332755	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987023463612080	0	5	6	8	4	11	5	3	9	5	7	6	7	7	13	9	12	11	13	11	12	10	10	14	12	11	12	11	13	12	14	13	14	20	10	13	14	14	10	13	11	15	14	15	15	14	14	12	17	12	14	15	16	15	17	14	17	15	17	14	17	18	18	15	17	17	16	18	18	20	19	18	16	17	18	18	19	20	19	19	18	19	21	22	18	17	0	8	8	3	8	16	8	1	14	5	3	2	10	2	18	13	22	9	6	11	20	13	9	26	39	35	35	4	25	41	15	18	50	81	16	28	36	23	9	41	35	25	50	47	24	18	25	22	38	28	18	29	44	56	6	26	64	29	17	29	73	55	55	38	43	58	56	67	66	80	72	57	47	56	45	86	63	85	72	62	74	61	76	70	17	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-251.347853623579795	-260.398697004031135	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981070210496253	1	7	5	8	4	11	7	7	10	6	6	5	8	8	12	12	11	11	12	9	12	9	9	14	10	11	13	12	10	13	14	13	12	18	10	13	10	17	12	11	12	14	15	15	12	13	13	15	16	14	14	16	15	15	18	16	17	15	16	17	15	16	18	16	16	18	17	15	18	19	17	22	19	16	19	17	20	19	19	20	14	19	18	17	21	18	0	5	5	7	1	37	12	3	2	12	5	5	11	8	9	6	23	25	40	13	20	5	4	25	2	35	18	29	4	35	41	19	40	50	11	26	14	16	37	22	6	23	27	24	26	29	19	46	61	21	46	44	32	40	56	48	50	81	42	49	46	42	48	24	68	43	52	26	76	48	46	66	57	58	71	59	66	81	65	66	30	15	67	68	70	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-251.628952852826956	-260.679796233278296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995268402559468	1	3	5	8	5	10	6	7	9	5	6	6	9	2	12	11	13	9	11	10	11	11	10	14	11	10	13	11	11	13	15	14	13	17	14	13	13	16	11	12	10	15	14	14	14	12	9	14	15	13	15	14	13	15	18	13	15	15	18	14	16	18	17	17	16	18	13	17	17	17	19	22	22	16	17	19	18	19	18	18	21	17	16	23	18	15	0	1	14	12	2	4	3	11	8	2	5	5	12	1	18	18	21	3	4	9	13	9	8	67	47	4	23	13	41	25	32	36	19	49	25	19	46	45	8	41	4	46	40	30	29	39	8	56	53	28	23	30	6	43	64	29	15	35	83	21	33	83	42	51	86	68	15	58	38	42	83	76	85	32	57	54	75	83	58	83	36	86	37	73	27	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-266.101849858873607	-275.152693239324947	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983394576844890	-3	7	4	8	3	11	7	6	10	5	6	6	9	8	12	12	12	11	13	11	7	11	10	13	10	12	12	10	12	13	15	13	13	15	14	13	12	14	11	13	10	13	12	16	15	12	9	14	15	11	15	16	15	14	16	15	16	14	19	15	17	18	16	13	14	15	15	13	13	19	18	18	21	17	17	18	21	20	18	19	17	19	16	19	19	20	0	10	5	8	1	28	10	10	4	5	3	10	21	12	7	25	25	41	18	41	8	13	47	50	14	21	41	21	9	27	29	18	47	23	15	23	13	16	4	6	47	22	14	42	38	28	7	36	64	21	35	30	40	16	65	37	31	37	79	42	34	31	16	20	16	46	29	27	41	74	55	57	76	34	63	40	85	69	83	56	31	79	31	38	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-257.365612708138542	-266.416456088589882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975140106533512	1	5	5	8	4	8	6	6	10	7	7	7	8	9	12	11	12	10	10	9	12	10	8	13	9	8	12	10	13	11	16	12	13	19	11	14	12	16	13	12	11	12	15	14	11	13	14	15	17	13	14	16	15	15	15	16	16	15	16	13	17	21	14	16	13	17	17	17	18	18	18	21	18	15	18	17	19	17	18	19	16	19	19	20	20	20	0	5	5	7	1	7	3	5	13	2	5	2	8	23	41	18	13	26	26	11	35	14	2	32	8	10	9	7	27	12	55	18	17	64	19	9	18	51	40	45	14	19	11	18	6	21	16	33	63	28	27	39	17	40	46	54	43	46	39	45	58	84	33	60	23	24	55	38	39	38	74	80	52	14	76	56	61	51	59	78	60	59	68	75	68	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-262.490154588844575	-271.540997969295915	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982068840407793	0	6	2	7	3	10	7	7	9	5	5	6	9	8	12	12	12	10	11	10	12	10	8	13	11	9	11	12	12	11	16	12	12	14	15	13	12	16	10	12	12	13	14	15	14	12	14	11	16	14	14	14	15	16	15	14	16	11	16	17	17	20	18	15	14	15	16	18	15	20	18	20	21	15	17	16	16	19	19	16	21	19	18	22	19	17	0	5	1	2	1	13	2	12	7	3	5	11	7	2	25	58	22	11	20	8	30	14	2	48	8	8	6	22	39	23	65	14	18	36	17	17	27	34	23	20	6	4	27	40	25	27	17	6	74	17	16	21	21	52	45	33	39	6	37	54	65	86	86	47	16	42	50	61	25	78	59	83	24	34	45	53	47	54	86	47	54	35	67	63	44	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-263.025018403418983	-272.075861783870323	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995350030978606	0	6	4	8	2	10	7	4	10	6	7	6	9	7	13	12	13	11	12	7	9	11	7	10	10	12	10	12	12	9	16	13	14	19	14	13	13	12	13	13	12	14	14	14	15	14	14	13	16	14	13	17	14	16	17	16	16	14	18	16	16	20	15	17	16	18	16	17	19	19	18	20	21	17	18	14	19	16	18	16	19	19	19	23	20	19	0	8	5	7	1	13	12	5	14	3	5	8	3	3	16	25	25	25	9	1	20	6	2	4	21	22	4	4	25	23	46	38	48	52	32	16	18	25	28	41	25	27	37	11	50	41	7	12	39	39	29	45	40	58	56	41	58	36	54	43	6	82	76	56	58	28	39	76	75	58	49	59	82	31	64	38	31	29	29	40	80	71	50	82	31	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-242.461571977018934	-251.512415357470275	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994723381390203	0	6	5	6	3	10	5	6	9	6	7	7	8	8	11	12	11	10	12	7	10	9	11	12	12	9	11	12	12	12	14	13	11	19	13	13	14	16	11	13	10	14	12	15	14	11	13	14	14	15	13	16	15	16	17	16	17	15	17	17	13	21	14	14	17	18	16	18	19	18	18	21	20	17	18	18	20	19	17	18	21	19	19	22	17	20	0	7	5	7	1	13	5	7	10	7	5	7	20	10	26	41	41	12	41	8	11	13	13	26	21	12	7	46	21	6	32	16	41	35	21	9	29	36	11	19	13	16	22	48	47	22	23	28	24	31	22	64	32	35	35	31	44	45	53	38	17	34	16	46	48	65	51	40	68	65	37	83	79	35	44	59	76	57	50	60	83	76	38	83	37	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-262.905020693428924	-271.955864073880264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988563664926751	1	7	4	7	3	10	6	5	8	6	7	7	8	8	10	12	13	10	13	11	11	10	9	14	12	11	12	12	13	10	13	13	10	14	13	11	13	14	12	10	10	13	13	15	15	12	13	9	17	15	15	16	15	15	17	14	16	15	18	14	14	20	17	16	14	17	16	17	18	14	17	23	21	18	19	18	20	19	17	19	19	16	21	17	21	21	0	8	1	8	1	8	8	3	8	5	10	3	10	4	23	20	20	2	39	41	6	13	12	37	15	40	22	40	14	2	18	36	48	17	26	48	20	47	7	13	10	27	28	32	36	18	22	4	53	40	34	37	34	29	70	26	38	35	52	17	40	49	57	70	19	50	56	38	82	32	70	73	38	49	63	50	76	49	41	64	79	58	75	52	24	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-265.575054796864322	-274.625898177315662	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999520661239924	0	6	4	8	3	10	7	6	9	5	6	7	7	9	13	12	13	10	6	11	12	10	11	12	9	11	11	11	12	12	15	14	14	18	15	14	12	15	12	12	12	13	13	16	14	10	14	12	14	15	14	16	14	16	16	17	16	14	17	10	16	21	18	16	16	16	17	12	15	20	18	23	21	15	19	16	18	19	18	16	19	17	17	22	17	19	0	5	5	2	1	12	8	10	13	5	3	11	19	11	37	18	4	25	3	25	60	4	12	60	2	22	19	11	12	46	39	40	16	39	2	15	18	68	28	28	27	9	28	69	23	4	22	9	29	45	39	47	30	36	29	57	42	48	32	9	51	81	82	31	42	47	61	23	24	85	33	56	86	58	57	51	85	76	45	38	85	35	54	78	38	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-262.569557245542683	-271.620400625994023	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978399447842630	0	7	6	7	4	8	4	2	9	7	5	6	7	8	11	11	7	11	10	11	12	10	11	13	11	12	12	11	12	12	12	14	13	20	15	13	14	15	13	11	12	15	9	15	14	13	12	13	16	13	14	15	15	12	18	16	15	14	18	16	16	19	18	15	16	19	14	18	16	19	18	21	21	16	16	19	20	19	18	18	21	16	19	20	21	20	0	11	5	11	1	13	8	1	12	5	5	8	5	2	19	3	7	14	14	14	25	17	17	41	10	15	43	13	18	9	15	25	26	78	51	20	28	37	16	6	43	39	4	37	24	20	40	18	53	18	21	16	48	15	42	46	37	28	30	37	27	79	57	39	38	49	50	61	46	31	24	66	76	33	51	69	55	71	37	75	66	47	21	82	84	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-240.065424842602908	-249.116268223054249	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981458519288178	1	7	5	9	5	8	7	5	9	7	3	6	8	8	13	11	12	11	13	11	12	10	11	13	11	11	13	9	11	12	15	13	10	19	15	14	10	17	12	11	11	15	15	15	14	14	12	14	17	14	14	16	14	15	18	16	15	14	19	16	15	19	17	13	16	17	16	18	18	17	17	21	17	17	16	17	21	16	19	20	19	17	20	22	21	18	0	3	11	7	1	12	8	11	14	5	1	3	2	7	16	4	18	9	20	28	22	6	28	21	4	28	26	10	37	23	19	25	12	51	39	19	13	75	37	9	4	15	32	41	19	47	26	17	58	37	19	42	15	15	67	16	24	32	53	58	36	55	42	16	57	54	45	82	44	44	45	34	58	9	50	61	52	19	74	59	65	35	59	62	62	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
