step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
23500	-884.928359253925464	-883.074797819181185	-1.853561434744299	0.000091496596186	0.000015073275857	0.164741383669464	0.625746010550888	-1	6	4	14	12	20	20	25	24	23	23	28	19	25	27	27	28	30	24	24	32	29	33	31	21	32	31	37	34	34	50	34	32	36	33	34	40	42	41	39	40	38	39	36	38	45	41	47	44	45	42	45	45	43	54	50	52	55	53	43	52	49	60	54	60	55	56	62	59	64	57	64	62	61	68	68	64	64	73	73	65	73	74	73	71	80	74	77	74	80	75	88	91	83	77	83	82	82	91	84	82	83	88	90	92	89	102	98	98	102	0	1	1	3	0	3	4	5	13	25	4	6	5	13	25	10	9	7	13	11	15	25	14	12	13	25	13	15	17	18	52	16	8	33	16	16	35	22	16	9	44	27	27	17	30	42	16	18	30	43	26	40	60	45	50	40	40	62	0	27	54	45	45	53	56	61	45	31	66	74	56	66	67	62	62	71	58	69	85	66	74	72	70	73	74	78	61	66	75	85	85	81	92	72	75	85	85	91	84	85	84	95	97	101	0	101	0	0	0	109	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	3	1	2	2	1	1	2	3	3	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	3	2	1	1	1	2	1	4	2	2	2	1	1	2	1	1	1	3	2	2	5	3	2	2	1	4	1	3	1	2	2	1	4	2	2	2	1	1	1	1	1	1	1	1
24000	-930.664192741377406	-928.353454176488299	-2.310738564889129	0.000120867267503	0.000012295971601	0.101731195343713	0.662038522189416	-5	2	4	13	13	18	17	25	20	19	21	23	16	25	27	24	27	32	22	29	34	26	30	30	30	28	35	37	30	30	50	30	29	40	35	33	41	35	40	38	38	41	40	40	41	45	40	49	47	43	39	44	49	48	51	46	41	53	52	46	50	51	53	56	55	53	59	62	57	66	61	63	60	60	68	68	63	68	73	74	70	65	72	69	71	79	79	79	76	78	74	85	86	82	82	79	82	80	81	91	87	90	86	91	86	97	101	103	97	101	0	1	1	2	0	2	4	9	5	13	4	6	5	13	10	10	13	11	13	6	16	10	9	12	10	16	33	15	17	20	41	10	14	33	16	32	38	22	25	19	32	27	27	40	30	34	25	20	30	27	28	35	34	45	33	44	40	45	0	27	45	45	54	53	56	61	62	57	66	58	65	66	45	62	62	71	62	72	73	72	73	69	70	77	73	82	82	82	58	85	85	75	70	80	74	85	85	91	75	90	77	95	98	95	0	102	0	0	0	109	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	1	2	3	1	2	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	3	1	1	1	1	2	1	2	2	2	1	1	1	1	1	4	1	1	3	1	2	1	1	2	2	1	1	2	3	1	3	2	2	2	2	2	2	2	1	3	2	1	1	2	1	2	2	2	2	2	1	1	4	4	3	3	1	3	1	1	2	4	2	2	2	1	2	1	1	1	1
24500	-867.343573132978577	-865.523931028757147	-1.819642104221459	0.000089990564992	0.000015483868733	0.172061023671365	0.653058755131449	1	6	8	11	13	18	21	26	22	21	25	26	19	24	28	23	25	31	28	25	23	32	32	31	28	31	31	31	33	34	44	35	28	39	40	36	38	41	40	34	42	38	43	38	37	41	35	44	41	39	38	48	50	43	53	45	47	55	52	37	51	51	60	54	51	59	59	65	63	63	62	63	68	62	68	69	63	68	75	76	67	74	74	73	72	81	76	81	75	82	78	89	85	80	80	86	81	78	87	89	90	85	86	89	88	95	101	103	96	102	0	1	1	1	0	2	4	13	13	13	7	6	5	13	16	10	13	20	16	4	10	25	13	6	16	25	33	15	17	18	19	26	10	27	28	25	10	22	15	13	44	33	42	40	30	60	16	30	18	42	36	31	34	45	42	40	44	62	0	27	54	45	62	46	56	54	58	52	66	62	65	66	61	62	61	71	62	69	67	72	67	78	70	75	73	82	72	87	77	85	85	95	84	69	84	97	85	79	89	91	93	95	98	93	0	101	0	0	0	109	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	2	1	3	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	1	2	1	2	2	1	3	1	3	1	1	1	3	2	2	1	2	1	1	1	2	2	2	1	1	2	2	3	2	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1
25000	-888.977588693317557	-887.073868554710202	-1.903720138607308	0.000105391566779	0.000016324635689	0.154895084945689	0.592508959192080	0	6	2	7	14	20	20	19	17	21	24	27	23	23	26	22	34	33	26	29	30	28	33	36	27	32	33	34	25	34	50	36	29	36	36	36	40	39	43	38	39	41	40	37	43	47	40	45	47	45	37	43	42	43	51	51	49	52	51	41	54	48	58	56	54	57	59	64	62	64	58	63	69	60	66	57	65	59	72	73	68	68	76	77	68	79	78	78	76	80	73	89	85	77	82	85	74	80	90	83	86	91	90	89	89	94	93	101	98	102	0	3	1	3	0	2	4	5	5	9	7	3	9	9	16	10	29	20	13	11	16	10	14	12	10	16	33	16	9	11	44	26	29	33	28	26	28	22	38	44	44	33	27	19	30	43	35	18	45	34	25	40	34	30	50	40	52	62	0	27	48	54	58	53	56	45	62	52	78	67	56	69	58	58	62	56	62	66	77	72	58	69	70	81	61	69	72	82	73	85	85	83	84	72	89	97	85	91	89	97	84	95	90	93	0	101	0	0	0	109	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	4	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	2	1	3	2	3	1	1	3	1	2	2	2	1	3	1	1	2	2	1	3	2	2	3	2	2	2	2	1	3	2	2	1	2	2	1	2	3	2	2	2	1	1	1	1	1	1	2
25500	-890.630372986575480	-888.583687707932881	-2.046685278642609	0.000123369223925	0.000016259596820	0.131796215477177	0.697408528214505	-7	3	7	12	16	24	18	26	19	21	23	28	27	23	26	24	29	32	29	31	33	29	31	34	29	33	29	33	22	29	50	34	37	42	33	39	36	41	43	36	39	35	38	36	40	41	40	45	46	37	36	49	48	48	54	49	50	56	53	46	51	54	58	55	57	61	58	59	60	65	62	65	64	64	64	58	65	67	73	74	68	76	71	74	73	78	67	80	77	78	77	85	84	82	81	83	81	79	91	90	87	85	88	91	90	91	91	103	97	103	0	1	2	3	0	4	4	5	5	9	7	11	9	9	10	10	29	20	8	4	15	16	14	12	16	25	14	16	9	7	44	25	27	27	16	28	13	22	28	28	44	27	27	25	30	50	15	11	11	27	26	40	43	49	50	40	40	49	0	42	49	45	45	53	52	63	58	19	61	62	76	66	63	67	63	56	62	66	75	72	58	78	70	74	58	82	66	82	77	85	85	74	73	87	73	90	90	91	93	90	89	89	98	101	0	89	0	0	0	109	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	3	2	1	2	3	1	2	1	2	1	1	1	1	2	1	1	1	3	3	3	2	1	2	2	1	2	3	2	1	1	3	1	2	2	2	2	1	1	5	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	3	1	1	1	3	1	1	3	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1
26000	-896.100594364705557	-894.023982184799934	-2.076612179905641	0.000107220432389	0.000013691689253	0.127696642770993	0.608484052728008	-2	4	9	10	14	20	20	25	21	22	20	28	25	19	25	27	30	33	29	29	26	26	33	30	36	27	29	32	32	32	46	33	35	41	35	34	33	37	44	36	39	39	35	41	41	44	41	49	44	46	40	49	49	44	51	50	48	57	50	46	48	53	57	52	56	55	61	65	57	66	62	58	69	60	64	71	64	63	72	74	68	72	76	75	72	78	72	77	79	83	74	86	80	83	83	84	82	81	92	88	90	82	92	91	88	87	98	105	99	102	0	1	2	3	0	1	4	5	14	14	3	7	9	5	10	15	13	11	13	11	10	15	17	12	10	10	14	15	17	20	41	26	27	33	10	26	16	22	28	17	40	27	27	41	18	27	35	11	30	42	25	44	43	45	46	31	41	49	0	46	54	45	45	60	40	61	62	40	66	62	65	54	58	58	67	71	74	72	63	61	75	78	70	73	75	80	69	72	77	73	85	93	73	87	84	85	85	85	95	85	93	89	98	106	0	93	0	0	0	109	1	1	2	1	1	5	2	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	3	1	3	2	1	1	1	2	1	2	1	2	2	1	1	2	2	3	1	3	3	1	3	1	2	1	3	2	1	1	2	1	1	2	4	1	2	2	1	2	1	1	2	3	2	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1
26500	-888.909444632807094	-886.678268504024118	-2.231176128782970	0.000130221540383	0.000014261276401	0.109515494586509	0.612509273647813	0	4	6	10	9	22	19	22	18	21	17	24	22	26	25	23	23	31	23	26	30	28	25	29	25	26	33	36	33	32	49	28	36	38	39	36	41	37	41	34	39	38	41	41	40	42	44	47	48	43	35	44	48	43	53	45	52	50	52	44	51	54	57	54	59	55	61	63	61	59	60	64	70	64	66	68	60	67	72	71	67	72	68	70	70	77	78	80	79	80	78	83	88	83	83	80	81	81	88	87	86	83	94	91	86	91	97	100	97	103	0	1	1	2	0	2	2	5	5	9	4	6	9	13	16	10	9	20	9	11	10	10	9	12	10	10	8	25	15	20	44	26	27	27	15	26	35	22	16	17	40	33	33	35	30	33	36	30	30	42	26	29	39	45	50	40	31	45	0	33	54	58	58	53	52	61	58	41	61	49	52	66	62	67	58	71	58	69	67	66	58	72	70	75	67	82	54	78	84	85	85	81	102	86	74	85	85	91	102	91	102	84	91	102	0	101	0	0	0	109	1	1	1	1	1	4	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	3	2	1	1	4	3	1	1	1	1	1	1	2	3	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	1	2	1	1	1	5	2	2	2	2	3	1	2	3	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1
27000	-910.791514036358649	-908.854132938350176	-1.937381098008522	0.000128772888094	0.000019168537628	0.148855383392907	0.611165326428911	-3	6	0	12	10	22	19	24	17	21	21	28	27	24	24	27	33	31	26	28	29	27	27	30	30	30	26	33	32	35	50	35	34	38	35	29	41	38	36	37	36	29	31	41	37	42	42	48	46	39	40	46	37	48	46	44	52	53	54	48	52	53	61	54	62	57	62	59	59	64	49	62	70	62	63	58	65	60	70	69	70	73	72	75	72	78	73	77	73	75	78	82	90	82	77	87	76	81	86	91	83	87	90	87	87	96	98	102	90	101	0	3	1	2	0	7	4	5	5	9	4	6	15	9	10	15	29	11	9	7	14	15	9	6	23	15	9	15	15	18	44	28	27	42	25	16	17	22	16	29	17	27	27	41	18	42	35	20	45	42	13	40	42	45	46	40	52	45	0	43	54	48	58	27	76	61	62	31	66	67	56	66	74	62	62	71	67	66	75	66	58	80	70	58	58	78	66	66	75	74	90	62	101	63	73	98	85	91	77	97	73	95	85	92	0	104	0	0	0	109	1	1	1	2	1	1	2	2	1	1	1	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	1	1	1	2	2	2	2	2	1	1	1	3	3	1	1	3	2	3	3	3	2	2	1	4	1	3	1	1	1	1	3	2	2	2	4	2	1	1	1	1	1	2
27500	-883.459173685628002	-881.671240013098554	-1.787933672529429	0.000106132057289	0.000019046726195	0.179462517559024	0.717311986392077	-3	4	11	10	15	19	22	25	20	22	23	26	25	24	25	26	27	27	27	31	35	31	28	33	31	31	30	34	33	35	46	32	36	39	26	37	42	39	44	41	30	43	45	37	39	47	40	47	43	45	39	48	49	42	52	50	50	45	52	34	47	53	56	48	59	57	61	59	62	62	56	61	66	65	67	71	67	67	67	71	66	70	72	75	70	79	66	78	73	77	77	86	88	79	79	81	78	83	87	91	89	79	91	90	88	94	101	97	95	101	0	1	1	1	0	2	4	5	5	9	4	3	14	9	10	10	9	11	10	7	16	16	14	6	15	16	17	16	13	18	44	9	60	60	9	25	29	22	47	41	19	34	27	25	30	34	35	20	30	34	27	40	33	45	50	40	40	45	0	27	54	48	45	43	56	61	62	40	66	58	56	61	67	67	67	71	67	72	62	72	62	78	70	73	81	82	66	82	77	85	85	75	102	66	84	91	85	91	89	90	99	84	91	102	0	99	0	0	0	109	1	1	2	2	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	1	2	1	1	2	2	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	3	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2
28000	-880.114405934398064	-878.290107308204938	-1.824298626193137	0.000105437271082	0.000018032021295	0.171021320159828	0.592043766382946	1	3	5	14	12	23	20	21	17	19	25	25	19	24	26	23	32	31	29	31	29	29	27	34	31	31	31	36	33	35	47	30	34	37	34	40	37	38	43	27	40	41	39	39	42	46	43	48	49	46	38	49	40	44	46	49	47	45	53	43	50	51	59	53	54	60	55	64	62	68	62	60	66	63	70	69	67	67	73	75	68	72	76	73	76	74	75	81	76	80	78	84	84	81	82	84	84	84	88	87	85	83	89	89	87	94	100	99	96	101	0	1	1	3	0	7	4	5	5	9	7	3	5	13	10	10	13	11	13	11	9	15	14	12	21	15	14	15	19	18	41	10	27	27	15	28	17	15	38	14	32	34	33	19	30	42	35	11	30	34	10	40	27	30	43	41	44	45	0	27	54	58	45	34	56	48	62	44	72	74	65	61	67	62	62	71	74	72	63	66	74	69	70	73	79	82	66	86	74	85	85	84	75	86	73	85	85	91	95	85	89	84	98	101	0	101	0	0	0	109	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	3	1	1	1	1	2	2	1	2	2	3	2	1	3	3	2	1	2	2	1	2	1	2	1	1	3	3	1	2	1	3	1	1	1	3	2	2	3	2	1	1	1	3	1	2	2	2	1	1	2	2	2	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1
28500	-853.834467606940507	-851.584845498829509	-2.249622108111053	0.000134827456551	0.000014511216230	0.107628049959276	0.735179181129001	-1	2	6	11	15	17	16	25	23	22	24	27	19	26	24	28	29	28	22	30	34	30	33	34	34	30	29	31	27	30	50	32	34	38	36	37	38	35	38	40	41	42	40	42	40	47	41	45	40	44	36	46	46	46	52	47	43	56	53	46	53	52	53	51	60	58	61	64	62	66	63	64	62	60	68	72	64	63	70	66	68	73	74	73	73	76	74	81	75	78	77	82	88	82	80	87	82	82	93	90	85	91	91	91	90	89	102	100	95	98	0	1	2	3	0	1	4	5	13	13	7	6	5	9	10	10	13	11	13	4	22	8	29	20	16	10	14	16	13	18	44	10	27	33	26	25	25	22	28	8	14	34	27	39	30	43	35	49	30	34	26	41	42	45	50	40	14	62	0	33	54	54	49	53	44	61	62	31	66	73	56	66	58	58	73	71	63	69	75	66	67	72	70	74	73	82	72	86	84	85	85	95	101	80	84	85	90	91	101	98	89	101	98	93	0	101	0	0	0	109	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	3	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	1	2	1	4	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1
29000	-890.216345950307186	-887.862968128482180	-2.353377821825006	0.000120443658803	0.000011793118140	0.097913981172673	0.693778674621739	-2	7	8	11	9	24	19	24	23	21	17	21	15	22	28	23	33	29	28	29	33	31	30	35	33	29	32	30	23	32	42	35	34	36	38	37	42	40	43	34	42	41	42	38	40	46	36	45	45	43	37	50	46	46	53	48	39	57	42	44	50	51	61	55	54	54	59	55	60	64	60	63	69	65	67	67	63	65	71	68	66	73	73	74	73	78	79	75	77	81	77	88	88	73	83	84	82	80	94	82	86	80	84	88	91	96	96	104	96	99	0	1	1	2	0	3	11	5	13	13	4	3	5	13	16	13	29	7	13	11	16	10	10	6	15	9	9	15	13	18	44	26	27	27	47	26	19	22	28	10	44	27	33	22	18	34	25	18	30	34	28	31	42	45	60	41	40	45	0	33	54	48	48	53	56	54	54	31	66	67	68	54	77	67	77	71	62	66	77	54	58	78	70	74	79	80	72	69	74	85	85	73	102	72	84	100	85	91	95	85	102	63	90	95	0	101	0	0	0	109	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	2	2	1	2	1	1	1	1	1	4	1	2	1	2	3	2	1	2	2	2	1	1	1	2	1	1	1	2	3	2	1	4	3	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	1	2	2	1	3	1	1	1	2	1	1	1	1
29500	-873.679262442076151	-871.548832743531989	-2.130429698544202	0.000127108955741	0.000015359601754	0.120838076786819	0.680298192209362	-3	1	7	12	13	24	17	18	22	23	22	28	25	18	26	21	24	34	28	27	31	26	25	35	26	31	27	33	28	32	42	35	31	36	31	35	36	40	33	37	34	41	40	40	39	41	37	42	46	44	41	48	48	47	53	49	48	55	53	41	53	51	63	53	55	53	59	66	60	64	60	64	63	56	68	72	61	65	70	74	63	75	70	68	76	77	71	76	75	82	78	85	89	78	80	80	79	82	91	86	85	88	88	90	92	95	95	103	96	101	0	1	2	3	0	3	4	5	14	16	7	6	9	5	16	14	9	20	9	4	15	10	14	6	16	10	14	10	17	11	41	26	27	33	16	26	35	22	35	41	22	34	33	41	30	34	28	20	45	60	28	44	34	45	43	57	38	62	0	33	54	45	45	53	44	54	58	52	66	67	65	66	67	54	67	71	58	69	63	78	58	87	70	67	79	87	78	69	81	85	85	95	95	66	84	79	85	91	89	85	89	101	90	101	0	102	0	0	0	109	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	3	1	1	2	1	2	1	2	1	2	2	3	1	2	1	2	2	1	1	2	1	2	2	3	2	2	1	1	1	3	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1
30000	-906.250708636276613	-904.220873858061623	-2.029834778214953	0.000119817173448	0.000016079814721	0.134202921489774	0.590965769647264	-2	6	9	14	11	17	17	21	21	20	24	23	17	25	25	27	28	27	29	29	34	31	29	35	30	34	25	38	32	32	51	34	35	30	37	39	42	38	39	37	35	41	37	41	39	44	42	42	44	43	34	46	49	36	52	44	53	54	53	40	52	50	60	52	54	57	58	61	59	63	61	64	70	62	70	73	65	63	76	69	65	74	75	71	75	73	74	73	77	67	77	85	81	80	81	81	77	83	90	90	84	91	92	90	88	95	91	100	99	103	0	1	2	2	0	4	4	5	13	13	4	6	5	9	10	10	9	11	14	4	16	16	14	6	16	14	13	15	17	18	52	16	27	27	15	38	40	22	26	25	8	34	27	41	30	34	35	30	30	33	19	13	33	30	43	40	40	48	0	34	45	49	62	33	56	61	62	41	66	58	65	66	67	62	74	71	45	69	81	66	62	78	70	75	90	69	66	69	75	58	85	84	77	80	84	90	90	85	89	92	75	101	98	101	0	104	0	0	0	109	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	3	1	2	2	2	1	5	2	1	2	1	2	3	1	1	2	1	2	2	2	1	2	3	1	1	1	2	3	3	2	2	3	1	2	2	2	2	2	1	2	2	2	3	1	1	1	3	3	2	2	3	2	2	2	1	3	2	1	1	1	1	1	1	1	1
30500	-892.518450535952070	-890.600126486106319	-1.918324049845729	0.000111978952916	0.000017045750574	0.152222807324322	0.724481605757179	-6	-2	0	7	12	21	16	21	19	23	18	29	21	26	26	24	30	29	24	28	26	30	31	35	31	33	35	30	33	32	47	36	31	38	33	38	35	39	39	39	36	33	38	35	42	41	38	46	41	45	41	43	50	43	51	48	48	56	50	49	48	46	60	56	60	56	57	61	59	65	62	63	65	60	66	71	67	62	69	67	65	76	72	74	71	74	76	78	77	72	78	84	84	72	82	80	75	82	93	88	84	90	82	89	82	93	96	103	99	103	0	1	1	3	0	2	4	9	5	13	4	6	9	13	16	13	9	11	13	11	13	16	14	12	14	16	33	16	17	18	44	26	13	42	21	26	14	22	16	28	9	33	27	13	30	27	28	18	30	34	26	41	34	30	27	41	44	62	0	43	54	45	66	53	56	54	62	31	66	58	56	66	67	58	62	71	67	69	77	61	58	86	70	75	75	78	72	82	81	77	85	77	89	66	89	97	90	91	92	85	89	101	97	101	0	102	0	0	0	109	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	3	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	2	3	1	2	1	2	2	1	2	2	3	1	1	3	2	1	1	1	1	1	2	1	2	1	2	3	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1
31000	-918.959019608207768	-916.934805249584656	-2.024214358623114	0.000108886716265	0.000014702127594	0.135022233185797	0.691325644808287	-3	2	6	11	13	21	19	16	18	21	23	24	21	23	24	22	34	30	25	31	33	29	30	29	32	34	31	31	27	33	47	35	28	39	35	31	40	37	44	40	40	36	37	35	38	44	43	47	44	43	39	45	49	43	48	47	43	54	51	41	50	56	52	55	57	57	53	62	59	61	61	63	70	58	68	70	63	68	78	76	64	75	74	68	73	65	78	76	77	82	79	79	79	77	78	79	73	76	92	93	84	86	91	88	88	95	100	99	97	102	0	1	1	2	0	3	4	5	5	9	7	6	9	9	16	10	29	11	13	11	36	16	15	6	10	15	33	22	13	18	15	28	14	27	15	15	19	22	17	44	28	23	33	9	30	34	36	30	30	43	28	40	34	45	34	17	42	49	0	27	54	67	54	53	56	61	45	52	66	67	65	69	75	67	70	71	74	86	75	61	67	86	73	67	67	69	66	78	84	97	97	73	75	72	75	97	62	85	89	91	93	93	85	101	0	102	0	0	0	109	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	3	2	4	1	2	1	2	2	2	1	1	1	3	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	3	1	2	3	1	1	1	1	1	1	1	2	1	1	3	3	2	1	1	2	4	1	2	1	3	2	1	1	2	2	1	2	2	1	2	2	1	1	3	1	1	2	1	1	1	1
