step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
24000	-262.414930028073968	-260.952847943555071	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974231983841567	1	2	3	4	5	6	5	6	8	8	7	9	9	10	11	11	11	12	11	10	12	13	12	13	12	15	17	16	16	15	16	15	14	16	15	17	18	20	20	18	18	18	19	19	20	21	22	23	20	22	23	25	25	24	27	26	29	28	27	27	27	29	28	29	28	31	28	30	30	31	31	30	31	31	33	32	33	33	33	33	34	32	34	34	37	35	36	38	36	38	37	36	40	38	38	38	39	40	39	39	41	39	39	41	41	40	39	44	46	0	1	2	3	2	3	3	5	4	5	5	11	10	10	13	12	12	14	14	10	20	19	20	15	19	24	33	30	24	22	32	33	18	22	33	28	36	29	42	26	26	34	42	37	40	49	46	50	42	49	42	48	48	50	52	47	59	56	53	56	52	67	60	59	53	68	61	65	59	61	57	65	68	69	66	69	71	76	66	73	71	63	77	75	86	66	77	92	84	89	83	84	96	89	87	87	88	96	91	85	102	89	91	98	103	90	95	106	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
24500	-284.289113605271041	-282.827031520752143	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.951902880006045	0	2	2	3	5	5	7	7	8	8	7	10	10	10	10	9	12	10	11	12	12	12	14	14	13	14	17	16	15	16	15	12	14	17	16	16	19	17	18	16	18	18	21	19	19	21	22	22	22	23	24	24	24	25	27	25	30	27	28	27	27	28	29	26	29	31	28	29	30	32	30	31	31	31	29	33	33	32	31	34	34	33	35	36	37	33	35	36	36	38	38	36	41	38	37	38	38	38	39	39	40	38	41	39	40	41	39	43	47	0	1	1	3	2	3	5	6	8	8	6	10	8	11	10	10	15	9	15	14	14	14	22	32	15	32	29	25	20	31	18	14	22	24	33	24	39	29	34	23	40	40	42	27	42	37	43	43	37	46	46	48	46	50	56	48	60	64	64	52	64	64	60	52	60	67	55	60	67	68	75	59	68	57	62	74	66	62	60	71	82	66	82	81	83	73	82	80	86	83	89	77	91	87	87	89	85	92	92	85	96	95	104	96	98	104	85	103	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-356.129669044022080	-354.667586959503183	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.692603001333376	0	2	3	4	4	6	6	6	8	6	7	10	10	10	11	10	12	11	12	12	12	11	14	13	12	15	16	16	15	14	15	15	13	16	16	17	17	20	20	16	18	17	20	18	19	22	21	22	22	22	24	24	24	25	27	26	30	26	28	28	27	28	27	29	30	30	29	29	30	31	31	29	31	31	33	32	33	32	31	33	33	34	35	34	35	35	36	38	37	38	37	37	40	38	38	37	39	39	39	39	40	39	40	40	41	41	40	42	45	0	1	1	3	3	3	5	4	5	5	6	8	11	7	16	11	13	12	12	6	7	13	18	25	12	19	23	19	33	22	15	22	22	30	23	32	40	36	37	17	26	40	41	31	36	38	37	44	38	39	46	48	46	46	54	47	62	48	63	43	47	52	58	62	61	63	61	55	59	68	57	63	69	59	66	73	70	67	65	73	50	77	68	79	81	81	72	89	73	81	52	78	95	81	89	85	94	96	92	96	100	88	87	98	94	87	96	101	94	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	1	3	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	1	3	2	1	1	3	1	3	3	5	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3
25500	-325.678903858663887	-324.216821774144989	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.847471591420963	0	2	4	3	3	6	6	6	8	8	8	9	8	10	11	10	12	12	11	12	12	11	14	11	13	14	16	16	16	14	16	13	15	14	16	17	19	18	20	19	18	18	21	19	19	21	21	23	23	25	24	24	24	22	26	26	30	28	28	28	27	28	28	28	29	30	28	29	31	30	30	30	32	32	31	32	33	32	32	33	34	34	34	35	37	35	36	35	37	37	38	35	40	36	39	37	40	38	40	39	39	39	40	40	40	41	40	42	45	0	1	5	1	2	5	5	5	7	7	6	11	7	9	9	9	14	12	12	14	14	10	20	10	16	25	19	23	20	24	34	14	21	15	23	25	27	26	44	35	35	27	40	36	35	45	41	45	47	40	46	43	47	31	48	53	67	56	50	50	56	50	51	56	63	67	50	61	64	56	63	68	59	71	55	60	78	71	72	71	69	76	78	80	83	73	80	77	92	84	89	82	100	81	89	84	98	90	76	94	98	91	84	100	94	105	98	101	106	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	1	1	1	1	2	1
26000	-313.418737286493183	-311.956655201974286	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.882673805314009	1	3	4	3	5	6	5	5	8	9	7	9	8	11	11	11	12	10	10	13	12	12	14	13	13	14	16	16	15	16	14	14	14	17	14	17	19	18	19	18	17	18	20	20	19	20	22	22	22	23	24	24	25	24	26	26	28	28	28	27	27	28	27	28	29	31	29	29	30	29	30	30	31	31	33	33	33	33	32	34	35	34	35	36	37	36	37	37	38	39	36	36	38	39	38	39	39	39	39	39	39	40	40	41	41	40	40	43	46	0	1	4	1	2	2	4	2	11	11	7	11	8	7	13	18	10	13	6	16	18	12	15	5	14	14	24	26	20	33	25	25	18	24	17	29	34	28	36	27	32	30	40	42	42	34	27	38	36	46	49	48	49	48	51	51	55	61	61	52	54	61	51	56	59	65	57	64	64	63	62	62	70	59	73	74	71	73	69	79	82	73	77	80	82	82	81	80	88	88	80	80	85	89	81	89	86	88	85	85	91	99	84	99	100	85	73	107	105	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	2
26500	-310.024546123509253	-308.562464038990356	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.816036064231357	2	3	3	4	4	7	6	6	8	8	8	10	8	10	10	10	11	11	12	12	12	11	13	13	12	13	15	16	13	15	16	14	14	16	16	17	18	19	20	18	17	19	21	19	18	21	21	23	22	25	23	24	24	24	27	26	30	27	29	26	26	28	28	28	29	30	29	30	31	31	30	31	31	31	32	32	31	32	31	33	34	32	36	36	35	36	37	37	36	38	37	37	41	38	39	39	39	38	40	38	40	39	40	40	40	40	40	42	45	0	1	1	3	2	4	3	5	3	8	8	7	8	9	10	6	14	12	16	13	17	16	17	9	12	15	29	17	14	32	27	23	25	23	33	26	31	31	34	34	31	37	44	37	35	45	41	46	35	52	46	48	49	38	60	52	64	60	61	53	50	56	52	55	62	62	64	64	59	62	64	64	64	65	66	66	63	71	65	66	79	68	81	81	57	75	89	69	81	83	85	65	97	91	88	92	84	89	83	83	91	86	98	97	98	87	100	105	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
27000	-359.986937949543176	-358.524855865024279	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.771270416497611	1	2	4	4	4	6	6	7	8	6	6	10	8	10	7	9	11	11	10	12	13	12	14	13	13	14	16	16	16	14	14	14	14	14	16	16	18	20	16	18	18	18	21	19	18	21	20	21	23	25	22	24	25	24	26	25	29	27	28	28	28	27	26	26	29	31	28	30	29	30	31	30	30	32	32	31	33	30	32	33	34	34	35	35	37	35	36	37	36	38	36	37	38	38	38	38	40	39	39	38	41	40	39	40	39	41	40	42	45	0	1	2	2	2	3	5	3	10	5	2	6	15	7	4	13	9	19	9	10	18	18	21	12	17	24	23	31	23	25	24	19	21	18	21	34	39	35	26	35	23	25	45	25	36	41	42	42	48	49	45	51	49	51	52	41	56	64	62	44	51	49	53	54	52	72	51	60	62	54	60	59	58	72	78	60	66	62	68	75	75	74	77	81	91	57	82	84	86	84	74	86	66	89	91	91	91	87	92	89	94	81	95	95	92	103	95	102	94	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	2	1	1	3	1	1	1	1	3	2	1	1	4	3	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	3
27500	-300.103487388963117	-298.641405304444220	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.888235312467228	1	3	4	3	4	7	5	6	9	8	7	9	9	10	10	10	9	11	12	12	13	12	12	13	11	14	17	17	15	16	16	15	14	16	16	16	19	18	20	18	16	18	21	19	18	21	20	22	22	23	23	25	25	25	26	27	29	28	27	28	25	29	28	28	29	31	27	30	30	30	30	30	31	32	32	32	32	33	33	33	32	34	36	35	38	34	36	37	38	39	36	35	39	38	37	39	40	39	39	39	38	39	40	40	40	41	41	44	45	0	1	4	1	1	7	2	3	11	8	7	11	5	10	17	9	11	13	13	15	22	25	15	15	12	19	29	21	26	33	26	21	22	32	19	26	42	31	27	34	21	30	45	31	36	38	44	37	47	28	46	50	50	51	54	53	56	61	52	56	49	56	50	67	59	62	53	56	60	64	59	56	57	68	72	55	68	72	74	73	71	81	79	75	92	73	82	79	92	89	80	75	89	88	84	79	102	87	95	95	87	94	83	89	90	93	98	107	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
28000	-315.226148619602270	-313.764066535083373	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.845259515613283	0	3	4	2	5	6	6	7	8	8	7	9	9	11	11	11	11	12	12	10	13	11	13	13	12	13	14	17	16	15	14	14	15	16	16	17	18	19	20	18	18	18	21	19	19	22	22	22	22	23	20	25	24	25	25	27	30	27	29	26	27	28	28	27	29	29	27	29	31	31	30	30	30	31	32	32	34	33	32	32	35	33	36	36	37	35	36	37	38	38	37	36	40	39	38	37	38	39	39	39	38	39	40	41	39	40	40	43	45	0	1	2	1	2	5	2	6	6	7	7	8	7	12	20	10	10	13	12	9	22	7	15	25	22	14	15	33	23	26	17	26	26	32	27	35	29	30	41	35	36	35	38	37	36	43	39	44	40	49	40	53	48	42	50	52	58	54	63	52	54	58	56	54	64	58	52	54	63	62	65	68	58	65	72	62	76	73	70	65	78	75	82	80	77	77	78	86	84	85	83	76	89	90	86	77	87	92	89	90	92	87	99	102	87	101	95	99	106	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-286.029457945307456	-284.567375860788559	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.968614114412260	1	2	3	4	4	6	6	7	8	9	7	9	8	10	10	11	12	9	11	12	13	12	13	14	11	15	16	17	16	15	15	14	14	13	17	17	18	19	20	18	19	19	21	19	19	21	18	22	22	23	23	24	24	25	26	25	29	27	29	28	27	28	26	28	30	30	28	28	29	32	31	30	31	31	32	32	34	32	33	33	32	34	35	36	37	34	36	38	37	38	38	36	41	38	37	36	38	39	39	40	38	39	40	41	40	40	40	42	46	0	1	2	3	1	4	5	5	8	8	2	9	5	12	9	18	13	6	14	16	19	14	17	17	18	20	20	17	23	17	33	22	25	25	29	31	27	27	28	26	29	36	40	35	47	35	29	42	44	44	49	50	49	51	56	53	58	56	58	63	63	55	52	55	64	60	63	55	58	66	66	62	69	57	73	69	70	74	71	81	74	75	81	83	92	74	77	86	83	85	86	83	107	84	82	77	84	85	95	91	87	101	91	99	99	98	97	97	103	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
29000	-309.526704077620138	-308.064621993101241	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.802550955414207	1	3	4	4	5	6	6	3	9	9	7	8	8	10	11	9	10	12	11	13	12	12	13	13	13	13	15	16	16	16	15	14	14	17	16	17	19	19	19	18	16	18	21	18	18	21	21	22	22	25	23	23	24	24	26	26	30	27	29	27	27	28	29	28	27	28	29	29	30	32	30	29	31	31	33	33	32	32	33	33	35	34	35	35	37	35	36	38	37	39	36	35	40	38	37	38	39	39	39	38	41	39	40	39	38	39	40	42	45	0	1	2	8	2	2	4	1	12	11	6	6	5	10	16	13	11	10	16	15	10	19	16	15	19	15	26	31	32	32	22	15	21	30	24	26	29	36	29	34	22	27	34	29	23	45	39	46	38	51	40	46	51	52	54	53	62	56	56	55	50	50	61	56	56	56	61	55	59	63	63	58	63	62	77	73	69	74	74	73	78	74	77	80	92	80	84	78	87	92	84	75	98	85	81	85	96	87	73	91	105	95	99	85	89	100	105	85	96	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2
29500	-374.866249748953692	-373.404167664434794	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.705859512697757	0	2	2	4	5	6	4	7	8	9	7	8	8	11	11	10	12	11	11	12	12	12	14	13	13	13	17	15	15	15	15	15	15	16	16	17	18	20	19	18	17	17	21	18	19	22	22	22	23	24	23	24	25	25	26	27	29	26	28	27	26	28	29	28	29	31	28	29	31	31	31	31	31	30	32	33	34	33	33	34	34	35	35	34	38	34	36	37	37	39	37	36	39	38	37	38	39	39	40	39	41	39	40	40	40	41	40	43	44	0	1	1	3	3	7	3	4	6	8	4	5	11	12	10	13	16	5	13	16	16	15	22	8	15	12	33	22	16	17	14	23	25	15	28	8	28	45	31	36	35	30	39	16	34	30	38	27	38	47	43	51	50	46	51	61	59	52	56	51	51	50	60	61	46	59	56	59	65	59	65	59	54	65	73	69	74	71	74	66	72	76	72	66	92	59	84	76	76	69	92	78	89	81	80	71	89	89	100	85	85	84	97	84	93	93	88	103	97	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	1	4	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	3	1	2	4	3	1	2	1	2	1	3	1	1	1	1	2	2	1	3	1	1	1	1	3
30000	-300.886721391907145	-299.424639307388247	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.917458231774796	1	3	3	3	5	6	6	6	9	8	7	10	9	10	10	11	11	12	12	10	13	13	12	13	12	14	16	15	15	15	15	14	14	17	15	16	18	19	20	18	18	17	21	19	19	22	21	23	22	25	23	24	23	24	27	26	29	26	27	26	27	28	28	27	29	30	28	29	30	30	28	30	31	32	33	33	33	32	32	33	33	34	34	35	37	35	36	38	37	38	37	36	41	38	39	39	39	39	38	39	41	39	39	40	41	40	40	43	46	0	1	1	1	4	2	5	5	8	4	7	11	7	10	13	13	13	17	20	10	12	14	15	19	12	12	32	23	19	26	25	19	16	31	20	14	27	33	45	35	27	26	36	40	35	39	38	43	39	51	49	48	43	47	56	54	61	54	52	48	56	51	64	50	55	71	61	59	51	65	56	58	69	66	61	74	74	68	69	73	70	80	79	81	92	61	82	84	80	92	86	82	103	92	91	89	87	90	91	91	104	91	91	88	102	96	85	101	107	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
30500	-275.541208887403229	-274.079126802884332	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.868804414641877	1	2	3	4	5	6	6	6	9	7	7	10	8	11	9	10	11	11	12	13	12	13	13	13	12	14	16	17	16	15	14	15	14	17	16	17	18	19	19	19	17	18	20	18	20	21	21	22	22	23	24	24	25	25	27	25	26	27	28	27	27	29	29	28	30	30	28	29	31	31	30	29	30	28	32	32	34	32	33	32	33	34	35	36	37	34	36	37	38	38	38	35	40	37	37	38	39	40	38	39	39	40	40	40	39	40	40	43	45	0	1	1	2	3	3	4	4	11	5	8	15	6	16	11	15	15	15	16	21	12	12	25	14	14	21	30	33	19	20	21	31	21	29	31	29	27	36	36	36	29	29	42	26	28	39	38	39	39	42	48	46	50	50	53	52	52	53	54	57	54	59	55	61	59	47	57	74	72	64	60	55	67	53	65	65	79	70	70	70	65	78	81	79	82	78	77	92	85	85	84	81	89	86	82	84	90	99	84	94	84	90	88	96	87	96	96	107	100	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
31000	-286.645517981417072	-285.183435896898175	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.922301086986585	0	2	2	3	4	7	5	6	9	8	7	8	9	10	11	10	11	11	11	12	12	13	13	12	13	14	16	16	14	15	15	14	14	16	16	17	18	19	20	19	18	17	21	18	16	22	18	21	21	24	24	24	23	25	26	27	30	26	29	27	27	28	28	28	29	31	28	30	29	32	29	30	31	32	32	33	32	32	31	33	33	34	34	33	36	36	36	38	37	37	37	35	40	37	39	38	39	40	40	39	38	39	41	39	40	39	41	44	46	0	1	1	2	3	7	4	7	12	6	7	4	11	10	10	10	10	10	13	15	17	19	19	18	15	21	26	26	20	25	23	21	20	25	32	35	34	34	36	41	34	29	37	27	29	43	45	41	40	40	46	49	48	46	52	50	61	54	58	54	51	51	55	58	61	61	55	63	61	57	58	67	62	73	72	75	62	65	57	61	68	74	70	73	82	76	82	91	92	85	82	76	89	87	101	87	91	101	102	85	86	91	95	94	88	91	104	107	108	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
31500	-287.931475765912069	-286.469393681393171	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.891299636720665	1	2	4	3	4	6	6	6	8	7	7	9	10	9	9	11	11	12	11	12	13	12	14	14	13	14	15	16	14	15	15	14	15	17	16	17	19	20	20	18	18	17	21	19	20	21	21	22	22	24	24	25	25	23	26	26	29	28	28	26	27	28	28	27	29	30	28	30	31	31	30	30	30	31	32	33	34	32	31	32	35	34	35	34	36	34	36	38	37	37	38	36	39	37	39	38	40	38	40	39	39	39	41	40	40	40	40	43	46	0	1	1	2	2	1	3	3	8	3	8	10	14	11	8	12	14	13	14	17	16	19	16	22	17	18	21	21	21	24	22	25	29	24	30	29	36	36	41	36	28	21	44	31	41	41	31	38	45	49	48	47	50	48	52	38	62	43	56	53	60	53	60	52	67	57	61	67	59	66	67	62	63	59	63	70	80	64	65	73	86	75	76	80	74	76	86	92	81	76	94	84	77	81	92	85	93	87	98	96	90	94	95	102	91	91	96	97	108	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
