step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-242.007412556425095	-239.742350752481201	-2.265061803943900	0.000001664923990	0.000000176628309	0.106087911774756	0.996079920498222	0	2	3	2	6	8	6	7	5	7	8	8	8	11	10	8	9	9	10	10	10	8	6	12	12	10	10	12	11	12	11	12	10	12	10	12	11	12	13	12	14	12	10	13	13	15	15	16	13	14	15	14	14	13	15	14	15	14	17	14	15	18	15	15	17	16	14	16	17	17	17	16	20	18	22	17	18	19	18	18	16	18	19	20	20	18	20	21	20	22	21	24	23	23	23	25	22	25	25	25	27	26	28	29	0	1	4	1	9	7	9	9	3	7	7	9	23	35	22	23	5	13	10	18	16	7	9	15	15	12	11	27	35	43	20	43	13	18	16	14	17	33	14	37	29	20	16	29	15	49	49	14	29	40	50	45	24	14	45	49	25	26	67	37	50	66	50	38	81	42	39	57	72	61	56	60	62	47	78	64	68	81	47	51	61	71	76	86	62	72	77	66	69	89	73	95	75	97	97	94	78	93	93	94	96	96	96	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-253.426389195521693	-252.044496569039381	-1.381892626482318	0.000000554050406	0.000000408012756	0.736418116528490	0.941424953910113	0	1	2	3	6	8	6	8	7	8	8	7	8	10	10	7	9	10	11	9	11	8	10	12	11	10	10	12	12	13	10	12	9	12	11	12	12	12	13	11	14	13	11	12	13	14	14	15	13	15	17	14	15	15	15	13	16	13	17	15	16	17	16	16	17	17	15	16	15	17	15	16	20	19	20	17	17	19	17	16	16	17	19	20	19	18	20	18	20	22	21	26	23	22	24	24	22	24	25	23	26	27	30	29	0	1	1	1	4	7	4	5	5	7	7	5	7	13	11	7	10	20	8	8	33	7	11	21	18	6	8	14	15	43	13	21	11	40	15	20	27	15	24	33	49	44	17	19	36	38	37	45	40	39	46	40	58	32	30	35	39	28	81	38	60	47	52	55	55	47	39	32	46	60	45	38	79	62	62	48	64	82	47	71	41	47	86	78	66	64	69	64	77	51	85	96	91	87	93	90	84	94	100	84	95	95	104	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-252.240132196553645	-250.840917237126774	-1.399214959426884	0.000000258419528	0.000000208182948	0.805600682272133	0.978387464663242	0	1	2	3	6	9	6	8	7	7	8	8	8	10	9	9	10	9	10	9	11	9	10	13	12	9	10	11	11	12	10	11	10	12	12	12	12	11	10	11	14	11	11	13	12	16	16	16	13	14	17	14	15	14	15	14	15	15	17	14	17	17	14	15	18	16	15	16	16	16	15	18	21	19	21	17	18	20	18	17	17	18	19	20	21	19	19	20	20	21	21	25	23	22	23	24	23	25	25	25	26	27	30	28	0	1	1	3	4	13	3	7	5	5	7	5	10	20	7	10	22	10	10	11	15	9	15	29	40	13	10	31	26	33	20	20	15	19	28	27	17	22	8	27	38	23	6	39	19	56	58	63	18	34	47	25	50	21	26	45	56	24	24	45	58	54	24	30	61	60	36	50	63	58	52	47	74	66	77	55	69	79	47	41	57	46	77	65	74	69	62	72	82	86	77	97	90	91	89	95	87	97	96	95	95	99	102	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
26000	-273.348822556693278	-269.806409721843181	-3.542412834850094	0.000000004100322	0.000000031803883	7.756434511053612	0.947573916181623	0	1	2	3	5	6	7	6	7	9	8	8	9	11	9	8	9	9	11	8	9	6	10	13	11	9	10	11	11	12	11	13	10	11	11	11	10	11	13	12	13	12	10	13	13	14	15	16	11	16	16	13	14	14	14	15	16	13	18	13	17	15	15	15	18	16	16	17	17	17	15	18	20	17	22	18	18	19	19	17	16	19	17	19	20	20	21	21	20	22	21	24	24	23	23	24	23	24	25	26	25	27	29	27	0	1	2	3	2	4	22	1	22	16	8	6	22	33	7	8	12	11	26	22	6	5	16	29	10	7	16	21	27	43	15	38	16	11	15	43	26	10	29	43	37	49	22	25	14	40	44	53	21	32	47	33	49	31	10	41	55	10	61	40	48	32	41	24	67	53	71	62	62	71	46	51	72	63	89	61	51	76	67	51	58	68	47	83	78	66	84	89	80	86	86	88	90	87	73	88	87	87	98	98	94	99	101	93	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
26500	-295.744811147429914	-294.177210287449952	-1.567600859979950	0.000001406848670	0.000001790846271	1.272948760061826	0.835986008891389	0	2	2	2	5	9	7	8	6	7	7	9	7	10	9	8	10	9	11	10	11	8	10	13	11	10	10	12	11	13	10	12	8	11	11	11	10	9	13	12	15	12	10	14	13	14	15	16	12	15	16	14	16	14	15	13	16	12	17	15	17	16	15	14	18	17	15	15	16	17	16	17	20	18	21	17	18	20	19	16	18	15	19	18	21	19	20	21	19	23	21	26	23	23	23	22	22	24	24	26	26	27	29	27	0	1	1	1	4	5	4	5	4	5	5	11	5	8	10	13	33	11	6	12	12	10	13	27	15	16	22	16	16	19	12	35	9	37	18	38	13	16	36	43	52	35	16	39	19	32	30	29	6	43	63	45	58	40	30	34	52	35	47	24	50	44	52	42	69	47	24	25	64	41	58	40	89	72	74	53	51	86	72	28	57	42	76	51	57	65	74	59	84	78	79	75	70	85	91	78	78	81	96	99	94	101	102	94	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1
27000	-327.886802256777401	-326.472905935771394	-1.413896321005994	0.000000022388907	0.000000019168775	0.856172902977110	0.725361753712119	0	2	3	2	6	9	6	9	8	8	8	8	9	10	9	7	10	8	9	9	10	8	9	13	10	10	11	11	12	12	11	12	10	11	12	11	11	11	13	13	13	12	10	13	12	15	14	15	12	16	16	13	14	13	14	14	14	14	17	15	17	18	15	15	17	15	15	16	16	16	16	17	20	19	22	17	19	19	18	14	17	17	17	19	20	20	21	19	20	22	22	24	24	22	23	23	23	24	26	26	24	27	29	29	0	1	4	1	3	7	3	9	7	16	5	7	7	12	16	7	11	4	9	22	9	5	9	28	22	7	15	20	43	37	20	33	9	22	23	22	25	25	33	27	21	26	20	27	14	49	34	24	15	53	58	36	49	21	39	27	25	52	50	42	55	71	29	54	53	14	56	41	47	80	38	66	72	62	86	60	60	62	63	10	35	30	40	82	41	51	79	54	79	85	65	90	94	83	94	89	75	90	98	98	97	98	95	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	3	2	2	2	1	2	1	1	3	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1
27500	-288.073472721765256	-283.557570615660381	-4.515902106104864	0.000000029996209	0.000000394875297	13.164173561076167	0.935066157178213	0	1	3	2	4	9	5	9	8	7	8	7	9	7	9	6	9	10	11	9	10	8	9	13	11	10	10	12	11	12	11	12	10	8	11	12	11	11	13	12	14	11	11	13	12	15	13	15	14	15	16	15	14	13	15	13	16	14	16	14	16	17	16	14	16	16	14	15	17	16	16	16	21	19	21	15	19	19	18	17	17	18	18	18	19	20	20	21	20	22	21	25	23	24	22	23	20	24	24	25	26	27	29	28	0	1	4	2	2	10	5	14	14	7	2	3	12	16	34	3	34	22	6	14	34	12	10	29	15	14	11	13	20	25	17	23	14	7	34	26	23	27	19	33	21	21	9	37	6	64	45	47	40	64	44	39	40	29	53	19	41	19	53	25	60	61	56	25	67	48	45	31	71	41	41	58	78	81	60	24	65	69	66	64	58	63	52	63	82	82	74	61	59	87	87	93	87	90	86	88	84	91	73	96	96	100	101	101	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
28000	-266.371296937340560	-265.007456255539466	-1.363840681801076	0.000000234702886	0.000000121371632	0.517128843161048	0.916910200183705	0	1	3	3	6	8	6	8	6	8	7	9	9	9	10	9	9	10	9	9	10	8	9	13	10	10	10	10	11	11	9	13	9	12	11	11	11	11	14	13	14	13	12	13	13	15	15	15	13	15	17	13	14	14	15	15	14	14	17	14	17	17	16	16	17	15	15	16	16	17	16	16	21	18	21	16	18	19	19	17	18	19	19	20	20	18	20	21	20	22	21	24	23	23	23	23	24	23	24	24	26	28	31	28	0	1	1	2	3	5	3	9	3	11	9	2	7	5	16	11	10	31	10	10	33	9	8	35	10	31	19	20	20	20	22	37	11	27	16	12	31	20	30	37	21	38	28	37	35	41	32	41	38	32	58	34	30	44	41	32	43	42	56	24	55	68	48	50	50	25	42	54	46	47	46	47	89	63	87	39	53	59	80	68	56	61	68	59	81	50	47	82	24	73	77	73	91	89	73	88	91	88	90	93	92	101	102	97	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-265.678181502070856	-264.304238917821806	-1.373942584249046	0.000000406017338	0.000000188950414	0.465375234032589	0.981768912029830	0	2	3	3	6	8	6	6	7	9	9	7	8	10	8	9	7	10	9	8	9	8	8	12	12	10	11	12	10	12	10	13	10	10	10	10	11	11	13	12	14	13	12	13	14	15	13	15	13	15	16	13	15	14	14	14	15	15	18	14	15	18	16	16	17	17	16	16	16	15	15	17	20	19	21	17	17	19	18	18	18	18	20	20	19	19	20	22	21	22	22	25	24	23	23	23	24	23	25	25	26	26	30	28	0	1	2	1	3	8	4	3	8	9	9	8	8	17	12	13	5	13	20	5	15	8	5	29	36	21	6	26	13	26	22	28	12	22	6	16	36	34	28	33	26	37	14	37	32	25	30	49	24	24	48	27	47	25	30	42	60	49	61	28	41	76	55	47	46	58	58	56	50	25	41	61	85	50	83	58	51	82	45	63	57	48	79	62	56	62	80	84	72	81	75	98	90	83	91	91	78	89	95	95	88	97	104	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
29000	-262.200279628817327	-260.838813387313735	-1.361466241503579	0.000000126286650	0.000000075231579	0.595720754105832	0.964839873444180	0	1	2	3	5	9	6	8	8	8	8	8	8	11	9	7	10	7	11	9	10	7	10	12	10	11	11	12	11	12	10	12	9	11	11	12	11	9	13	13	14	13	10	13	14	16	14	13	12	15	17	14	16	14	15	12	15	13	17	14	16	17	15	15	17	17	14	16	14	14	17	17	19	18	20	17	17	18	18	17	15	19	19	19	19	20	21	21	20	20	21	25	22	22	23	24	24	25	25	25	27	28	30	29	0	1	2	2	4	18	5	18	22	7	7	18	5	38	22	5	33	4	20	5	9	7	11	31	38	33	23	13	17	35	11	19	11	20	15	21	25	8	35	35	37	29	12	24	24	69	56	35	17	47	61	32	60	49	24	23	39	27	61	48	50	57	48	70	52	69	56	69	49	28	54	57	46	51	79	55	52	53	76	54	44	66	51	66	79	73	75	86	51	72	72	96	89	88	93	95	95	95	93	96	92	92	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-273.762575101191089	-272.401238918541253	-1.361336182649859	0.000000488818075	0.000000289796954	0.592852369092646	0.996892324168908	0	2	3	2	7	7	6	8	7	8	6	8	9	9	10	8	9	10	10	10	10	8	9	13	11	10	11	11	11	13	10	12	10	11	10	12	12	11	14	13	14	13	10	13	13	16	16	15	13	15	16	13	12	13	15	14	15	14	17	13	16	16	12	15	16	16	15	17	16	16	16	18	20	17	22	17	17	17	17	18	18	18	19	19	20	18	20	21	18	23	21	25	21	23	23	24	23	24	24	26	26	28	29	28	0	1	4	1	11	11	3	11	11	6	3	7	11	8	17	11	11	8	7	12	12	7	5	38	17	16	8	20	13	28	8	43	12	20	13	20	34	33	52	43	45	25	12	35	26	39	58	40	23	52	64	31	18	43	24	28	44	28	70	31	58	30	15	24	41	64	30	56	36	39	50	71	59	54	88	69	56	49	48	57	65	57	80	70	84	55	80	83	70	88	80	94	84	93	75	87	91	75	84	95	98	101	92	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-266.521549422310045	-265.154632089644565	-1.366917332665490	0.000001246710986	0.000000815388035	0.654031322724930	0.902436433396496	-1	1	3	3	6	9	7	9	6	8	8	9	9	11	10	8	9	9	8	8	10	8	9	11	11	10	10	10	10	11	10	13	9	11	11	12	11	12	14	13	13	11	12	13	14	15	14	16	13	13	16	15	15	13	14	15	15	14	17	16	16	17	15	14	18	17	16	17	15	16	17	17	19	19	20	18	18	20	18	17	16	18	19	20	20	18	19	22	20	22	19	26	23	24	23	22	24	24	25	25	27	26	30	28	0	1	2	2	4	5	9	10	3	5	9	22	7	20	6	5	11	16	5	7	20	9	7	12	11	16	16	11	9	13	20	24	7	28	18	11	16	26	28	25	29	21	31	35	49	39	40	41	14	25	32	32	40	37	36	50	45	54	46	45	39	61	40	44	62	53	39	69	32	39	56	52	56	60	91	69	60	86	62	57	46	70	71	83	86	61	79	62	74	75	77	94	91	96	90	89	95	88	78	96	99	95	104	101	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
30500	-286.260757133903724	-284.841988552723592	-1.418768581180122	0.000000009173927	0.000000007999403	0.871971560282446	0.933819938174838	0	1	3	3	5	8	5	8	7	9	8	9	8	11	10	9	8	8	11	9	10	6	10	12	11	10	11	11	11	12	10	12	11	11	12	12	12	12	13	12	13	13	10	13	12	15	12	14	13	15	17	15	16	13	15	15	15	15	17	13	13	17	16	15	17	17	15	16	17	15	17	15	20	17	22	18	16	20	18	17	15	19	18	19	21	19	21	21	20	21	22	23	24	23	24	24	23	23	25	25	26	27	30	28	0	1	1	1	4	5	2	9	5	13	9	17	5	13	18	18	5	9	21	6	16	5	13	21	26	11	23	12	31	16	8	27	15	21	27	14	19	19	38	26	32	26	8	26	34	36	25	47	37	29	70	30	48	25	30	54	24	39	58	19	27	56	35	54	70	58	61	35	70	41	53	44	76	57	79	66	50	69	74	56	42	71	77	80	66	69	84	80	34	82	73	75	90	82	94	91	89	91	94	94	94	99	104	101	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
31000	-258.798578835442925	-257.106360168885715	-1.692218666557200	0.000001127654997	0.000000232237258	0.205947083410921	0.995774753562474	0	2	2	3	7	9	6	8	7	9	8	6	8	11	9	9	8	10	10	10	10	9	10	11	11	9	11	11	11	13	11	13	10	12	11	11	12	12	13	13	14	12	11	13	13	15	14	15	14	16	17	14	15	14	13	14	16	13	17	16	17	18	15	14	17	15	15	17	16	17	15	17	19	18	18	16	16	20	19	17	17	18	18	20	19	19	20	21	20	22	20	24	22	23	22	25	24	24	26	26	26	24	30	28	0	1	1	2	12	5	3	5	12	8	5	3	5	13	13	11	12	17	16	26	8	9	8	10	16	13	6	16	22	29	18	38	9	33	19	10	24	36	43	29	55	26	16	34	26	54	31	55	29	63	67	28	55	45	19	28	71	24	71	56	69	57	45	58	53	30	47	32	54	67	34	46	83	60	81	54	49	80	50	66	46	70	76	85	65	52	85	79	85	87	80	95	79	90	91	95	91	90	96	98	97	89	104	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-307.961437652332393	-305.244616883841900	-2.716820768490503	0.000000359504725	0.000001604773037	4.463844077875943	0.847242248833616	0	1	3	2	6	7	4	8	8	8	8	6	9	11	7	8	9	9	10	10	8	9	8	13	10	10	9	11	11	13	9	13	9	11	10	12	11	11	12	12	14	12	11	13	13	16	14	15	14	14	17	14	16	14	15	14	15	13	16	15	17	18	15	14	14	15	15	17	17	16	16	16	19	17	21	17	17	19	18	17	18	17	19	16	20	20	20	21	20	21	21	25	23	23	23	23	22	23	24	25	25	26	28	29	0	1	1	1	3	5	1	12	12	12	15	7	15	18	12	5	9	8	31	15	5	12	15	36	21	13	16	21	22	40	16	38	15	15	17	15	17	35	38	20	38	20	33	31	38	54	36	41	37	32	45	40	5	42	64	44	14	28	50	39	67	59	30	36	19	38	14	66	72	47	49	55	77	67	83	41	55	79	82	55	59	48	80	48	81	68	77	83	71	87	80	93	75	88	88	85	83	75	75	95	94	100	99	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2
32000	-232.040441893284481	-230.521683111979598	-1.518758781304894	0.000000174617988	0.000000200860595	1.150285815267231	0.994137961637440	-1	1	2	3	7	8	5	8	8	8	9	9	9	11	9	8	10	9	11	7	10	9	9	12	11	10	10	11	11	12	10	12	10	12	11	12	10	12	13	12	14	13	12	14	13	13	15	15	12	15	15	14	16	14	16	15	15	14	18	15	16	17	13	15	17	17	13	16	17	16	15	17	20	19	21	17	18	19	18	17	16	18	17	18	20	20	20	22	20	22	22	26	23	22	23	25	23	24	26	25	26	26	29	29	0	1	2	2	7	5	4	20	20	20	20	9	20	15	20	5	9	10	18	7	12	5	8	33	23	12	16	10	10	31	6	21	16	19	11	37	9	31	19	35	39	26	22	40	19	49	46	45	17	39	63	24	54	38	58	30	67	63	53	63	56	61	14	52	57	50	35	58	51	58	39	47	74	72	78	52	72	69	80	48	50	63	51	81	77	72	82	73	79	87	87	98	94	89	84	95	85	90	100	90	98	88	101	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
32500	-260.887590217784009	-259.384104423913016	-1.503485793871014	0.000000289104863	0.000000084488233	0.292240788391240	0.942055364769022	0	1	2	2	6	8	7	9	7	8	8	9	8	11	10	9	10	10	10	10	8	8	9	13	11	9	10	11	10	12	10	12	11	11	11	12	12	11	12	12	14	13	11	13	12	15	15	15	13	15	17	14	14	15	15	13	15	13	16	16	17	18	14	14	17	15	15	17	16	16	16	17	18	18	21	17	19	19	16	18	17	18	19	18	21	19	20	21	20	21	22	24	24	24	23	24	23	24	25	25	27	26	30	27	0	1	1	1	3	5	5	10	4	9	5	22	9	16	26	11	9	22	8	16	9	5	7	35	19	11	12	8	9	19	9	15	15	26	27	27	29	20	35	19	30	37	8	14	19	12	44	45	19	39	50	39	45	40	32	34	49	37	63	63	47	47	25	39	52	32	41	57	50	41	52	48	81	70	62	55	68	55	64	54	52	50	61	69	62	48	78	77	74	77	87	85	89	77	90	88	87	97	97	95	99	95	101	100	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
