"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"6ab24a5dac","mu1-0-fixedMu",104,0.0196078431372549,0.0196078431372549,0.0384615384615385,0.653846153846154,0,1,1,1,0.866802137640833,1098
