step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
23500	-579.903563456988991	-578.434036680158215	-1.469526776830823	0.000152358484988	0.000048468944154	0.318124350986234	0.526728506846769	1	3	4	5	4	5	3	5	7	6	6	6	7	7	9	5	6	6	7	9	9	8	6	8	9	7	10	8	10	8	8	10	11	9	12	9	9	11	12	11	10	12	11	12	11	13	11	11	13	12	11	12	11	13	11	14	14	12	14	15	13	13	14	14	14	14	14	14	14	16	16	14	16	15	14	16	15	15	15	15	16	17	16	17	17	17	17	18	16	18	17	17	16	16	17	18	17	19	19	19	20	21	20	20	21	25	26	26	27	31	0	1	7	2	7	7	1	7	3	5	1	16	5	4	13	2	16	1	16	23	13	16	7	1	8	7	25	8	20	2	7	19	17	2	38	14	2	37	38	9	36	21	15	25	16	48	37	31	40	27	24	9	21	53	25	33	50	2	42	35	51	20	15	17	55	18	22	9	41	1	57	53	29	68	2	18	10	57	50	54	55	35	43	68	62	53	71	2	48	83	83	56	78	61	69	72	49	62	76	37	73	77	59	74	54	92	101	57	108	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	3	2	2	1	1	1	3	1	2	2	3	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	4	1	2	1	3	3	2	2	3	3	5	4	5	1	2	3	1	5	4	3	1	2	1	3	3	3	1	2	3	1	4	2	1	1	1	1	1	2	1	2	2	1	6	1	3	3	2	3	5	3	6	1	1
24000	-579.704689155066831	-578.162326217684949	-1.542362937381919	0.000153270642982	0.000041121156371	0.268291145457487	0.542727219530154	1	3	5	5	3	3	5	5	7	7	5	4	6	7	8	7	6	6	7	8	8	8	6	5	9	9	10	10	10	9	9	10	11	9	10	10	9	13	12	11	12	12	12	11	11	13	12	12	12	13	11	10	12	12	12	12	13	14	13	16	12	13	13	13	13	10	13	15	15	15	16	16	16	14	12	14	15	14	16	15	16	19	17	16	17	19	16	17	16	18	17	17	17	16	17	17	17	17	19	19	19	20	20	20	23	24	25	27	28	32	0	1	5	2	1	1	6	2	24	2	2	5	2	12	14	4	12	1	8	7	2	1	2	1	10	23	20	9	20	8	2	17	25	17	22	8	9	8	26	16	45	35	29	37	11	11	66	18	2	2	2	30	36	30	16	32	37	39	35	1	31	49	47	3	44	25	45	56	48	78	56	75	18	53	28	50	20	44	62	49	1	89	68	37	24	13	55	46	78	87	30	79	45	78	68	77	48	80	59	1	85	90	60	92	37	97	25	66	74	0	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	3	2	2	1	1	1	1	1	1	2	2	1	2	1	3	2	3	2	2	1	1	1	1	3	4	1	2	3	4	4	1	1	1	2	1	1	1	1	8	2	1	1	4	1	1	1	2	1	1	2	1	4	1	1	1	4	2	2	2	7	1	1	2	6	5	2	1	1	1	4	1	3	1	1	1	2	1	2	6	2	1	1	2	6	2	9	9	7	1
24500	-578.340177916998869	-576.672109579824905	-1.668068337173934	0.000186839895755	0.000039960775858	0.213877104226415	0.446707141847120	1	3	5	5	3	5	4	6	7	7	6	5	7	7	7	8	8	6	7	9	8	7	6	8	10	8	10	9	10	9	9	7	11	9	12	10	6	12	11	11	12	12	11	11	11	13	12	13	12	14	10	12	11	11	12	13	14	12	12	14	13	12	14	14	13	14	15	14	14	16	16	15	15	12	11	15	13	15	15	14	16	18	18	17	17	18	16	18	16	18	17	17	16	16	17	17	15	18	18	16	19	20	20	20	22	24	25	26	28	31	0	1	1	2	1	2	1	2	1	7	2	2	11	7	2	11	37	2	5	2	2	1	7	2	34	4	16	18	21	2	7	7	17	9	75	24	1	2	2	1	8	53	20	15	16	15	36	49	22	36	15	2	4	36	36	45	34	30	24	2	28	40	22	20	2	34	60	2	34	47	60	43	50	10	2	64	34	31	38	36	31	89	73	77	2	39	66	89	53	41	35	39	50	13	72	35	50	70	1	46	55	94	70	48	94	46	19	87	79	0	1	1	3	1	1	1	2	2	3	2	2	1	1	1	2	1	1	2	3	2	2	3	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	4	4	4	3	1	1	2	1	3	1	1	2	2	2	4	3	1	1	1	3	1	2	4	1	1	3	4	4	3	1	4	2	2	1	3	1	2	3	1	1	2	2	2	4	1	2	3	8	5	1	1	1	2	3	2	1	5	1	2	1	1	8	1	4	1	2	4	4	5	10	6	6	1
25000	-572.471196951680326	-571.105073953621400	-1.366122998058978	0.000158222373462	0.000079274495814	0.501032149116630	0.561754701916997	1	3	4	5	4	4	5	7	7	6	5	6	6	7	9	7	8	7	8	9	8	7	7	6	9	8	9	9	11	9	9	9	10	9	10	11	10	13	10	11	11	12	9	12	12	13	11	13	11	11	10	11	12	13	12	12	13	13	13	16	14	14	11	14	14	14	15	14	13	14	16	15	16	14	14	15	14	12	15	15	16	18	18	16	17	18	16	18	16	19	16	17	18	16	16	17	17	18	18	17	19	21	20	19	22	24	26	27	29	32	0	1	2	2	1	1	3	1	3	2	2	2	2	24	4	3	23	2	2	2	12	5	4	2	14	4	26	21	17	12	10	2	20	14	26	25	11	7	1	20	26	35	13	52	24	31	20	34	2	14	16	13	21	17	37	47	50	19	28	75	43	69	39	36	42	50	55	37	35	63	63	46	63	46	21	56	43	39	40	54	70	91	87	80	73	53	56	81	59	91	48	61	91	36	47	38	66	68	71	29	86	89	82	89	61	80	106	106	107	0	1	1	1	1	1	1	1	3	2	2	1	2	2	1	2	1	1	3	2	3	1	2	1	2	1	1	1	1	1	2	2	2	1	2	1	1	3	4	3	1	1	1	2	1	4	1	1	1	3	2	2	5	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	3	1	3	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	2	3	2	2	2	1	3	1	3	1	2	3	4	1	1	2	1
25500	-560.098391746353741	-558.570381461793886	-1.528010284559835	0.000158497044762	0.000043835388942	0.276569124728941	0.507509837685471	1	3	4	3	4	3	4	5	7	6	5	5	7	6	9	7	5	6	8	9	8	7	7	8	10	9	11	10	10	9	8	9	11	8	11	10	7	11	11	11	10	12	8	11	10	13	11	12	12	13	12	12	13	12	12	14	14	14	14	15	14	14	13	14	14	12	15	14	14	14	16	14	16	15	14	15	13	15	14	16	15	19	16	16	16	17	18	17	16	17	16	18	17	16	16	18	17	18	20	19	18	20	19	21	22	22	24	26	27	33	0	1	2	1	2	1	2	2	17	7	2	1	14	12	23	7	2	1	12	23	1	2	5	2	22	10	3	19	34	1	2	2	17	18	34	11	1	13	1	2	26	41	1	1	2	38	30	41	16	2	28	45	10	25	30	54	23	5	16	2	41	52	38	41	36	21	61	35	31	7	72	51	27	53	26	32	44	39	49	41	2	86	55	69	59	69	2	7	65	55	61	47	16	67	62	62	1	71	83	67	97	85	80	100	101	74	106	106	94	0	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	4	2	2	3	1	1	3	2	1	5	2	3	3	1	1	3	3	1	4	4	1	1	3	5	3	1	2	2	2	4	1	1	3	1	1	1	3	6	3	5	2	1	1	2	1	2	1	1	2	5	1	1	2	1	2	2	1	2	1	3	4	1	3	1	1	2	7	5	1	2	1	3	4	1	1	2	9	1	2	2	1	1	2	1	3	3	1	2	6	1
26000	-569.485572267448561	-568.092570218520336	-1.393002048928259	0.000130936322309	0.000054333699849	0.414962776487459	0.384748421832013	1	3	4	5	4	4	4	6	6	6	6	5	6	6	9	8	8	7	7	8	6	7	7	7	10	7	11	9	10	10	10	11	10	8	11	9	9	12	12	12	10	13	12	11	11	13	11	12	12	14	10	12	13	12	13	14	14	13	14	15	12	13	13	12	12	13	14	14	14	16	16	14	15	14	15	15	13	12	15	15	15	18	17	16	15	18	17	17	17	17	16	17	18	15	16	18	17	19	20	18	20	21	20	19	21	24	26	23	28	32	0	1	1	2	1	1	1	1	6	7	1	2	4	1	12	5	9	14	6	7	2	7	7	1	24	2	3	34	3	10	1	1	13	14	25	1	22	33	12	18	11	47	7	2	10	38	15	16	1	14	7	32	30	30	33	77	64	32	32	48	25	26	37	21	29	1	29	3	32	59	55	47	53	48	53	12	29	7	47	58	33	81	74	59	7	25	27	7	85	75	66	79	87	57	58	56	2	74	62	27	48	104	81	69	86	87	106	40	96	0	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	2	1	1	1	1	2	1	2	3	1	2	5	1	3	2	4	5	2	1	1	5	1	1	2	3	1	1	3	3	2	1	1	3	4	3	2	1	1	1	2	1	1	1	1	2	1	4	2	2	1	5	2	5	2	2	2	1	1	1	1	5	1	4	2	1	3	2	2	1	4	3	2	6	1	1	2	1	1	1	2	2	7	3	3	3	5	1	4	3	1	3	1	6	6	1
26500	-596.068688011446397	-594.559364568663000	-1.509323442783354	0.000160015076731	0.000046134753237	0.288315039931597	0.555345661111053	1	3	4	4	3	3	4	6	8	7	5	5	6	7	8	7	7	6	6	5	8	8	8	7	9	9	10	9	11	9	9	10	11	8	10	10	10	11	10	11	10	13	12	11	10	13	12	10	12	13	10	12	11	12	12	14	13	13	14	15	13	12	13	15	13	13	14	14	13	15	16	16	17	14	15	14	14	13	14	14	16	18	17	16	17	18	18	17	17	18	16	17	16	16	16	17	17	17	19	19	19	20	18	20	22	22	24	26	28	31	0	1	2	1	1	1	5	7	13	12	1	2	5	20	16	20	13	5	4	2	1	13	2	2	24	1	19	14	41	19	1	7	2	2	8	2	17	23	9	18	31	32	2	1	14	53	45	23	2	34	3	30	21	37	36	78	45	29	49	42	38	35	40	52	48	1	33	54	28	33	74	68	57	51	63	40	25	25	41	69	54	67	91	74	1	52	67	41	77	60	70	64	68	64	74	80	76	60	47	75	68	80	37	58	81	47	106	53	106	0	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	3	2	2	4	1	2	1	1	4	2	4	2	3	3	1	1	1	2	1	1	4	4	1	1	1	1	4	2	3	2	2	1	1	1	1	1	1	1	2	1	2	2	1	7	2	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	1	5	2	2	4	1	1	1	1	1	1	1	1	2	1	4	2	3	2	4	2	3	2	1	7	4	1
27000	-615.999279396208408	-614.507711082599940	-1.491568313608421	0.000168794237905	0.000050754522376	0.300688714296355	0.405821420384157	1	3	4	3	4	3	5	5	7	6	6	5	5	7	8	7	6	6	7	8	8	7	7	7	10	9	11	9	9	9	8	7	11	10	11	10	8	13	13	11	11	12	10	12	13	12	11	12	10	13	12	12	10	12	12	14	14	13	14	16	13	13	12	13	14	14	15	15	15	16	16	13	16	14	13	15	13	13	16	15	16	18	18	16	15	18	16	16	17	19	16	17	17	15	16	17	17	18	18	18	20	21	19	20	22	25	24	26	27	33	0	1	1	1	1	1	6	1	8	2	2	1	4	11	14	1	3	12	17	12	2	7	17	13	12	12	7	22	14	1	2	1	2	13	22	28	2	2	22	49	22	13	16	37	17	13	26	25	13	47	15	3	37	12	30	48	78	63	37	7	35	25	34	19	13	45	25	8	58	59	15	36	58	11	1	27	28	2	4	51	45	75	95	56	1	7	9	1	59	77	39	61	81	23	76	62	65	80	78	63	80	89	67	89	99	66	102	66	94	0	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	2	2	3	1	1	5	3	4	5	3	2	1	2	4	2	1	2	4	2	2	3	3	1	1	2	1	3	3	2	3	2	1	1	1	3	6	1	1	1	3	5	1	3	4	1	1	4	1	1	4	5	2	1	6	7	1	2	3	1	1	4	8	4	7	2	2	2	2	1	4	1	1	2	1	2	2	2	2	2	1	1	6	1	7	6	1
27500	-622.136452636357149	-620.667085814733127	-1.469366821624070	0.000133662942922	0.000042539682233	0.318260853033381	0.337499255715736	1	2	3	4	3	4	5	6	7	6	6	4	7	7	8	8	6	5	5	9	9	8	5	7	9	7	9	7	9	9	10	11	12	9	11	10	9	12	12	11	10	11	11	9	12	13	10	13	11	13	12	12	11	13	12	12	13	13	14	15	13	14	14	13	12	13	14	14	14	14	16	15	15	15	12	16	12	14	16	15	17	19	17	16	17	17	17	17	16	19	16	17	18	16	16	16	18	19	18	20	19	20	20	20	21	22	25	26	27	31	0	1	1	2	1	1	6	19	2	2	2	2	5	10	10	6	2	1	4	1	15	1	5	2	9	2	26	18	26	2	2	27	16	13	44	3	1	2	5	2	20	30	2	2	10	32	19	14	2	26	1	25	10	75	44	30	27	16	13	37	2	54	57	11	29	53	34	30	5	61	59	31	75	52	2	66	44	37	2	32	24	76	67	78	1	89	39	2	7	14	40	34	50	67	21	53	22	91	61	20	39	34	44	101	21	16	40	97	87	0	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	5	1	4	2	2	1	3	1	1	1	3	5	1	2	1	1	5	5	4	5	5	1	1	4	4	3	1	2	3	5	4	5	2	2	1	1	1	2	3	3	4	5	1	1	3	1	1	2	3	6	1	1	2	1	2	5	1	1	3	5	2	5	1	2	1	8	1	3	9	7	7	3	3	3	1	3	2	7	2	2	4	3	4	7	1	6	7	9	4	7	1
28000	-640.687824926060102	-639.253526701412852	-1.434298224647260	0.000158116656519	0.000055795111591	0.352873080035988	0.454552380748225	1	3	5	2	3	4	3	7	8	7	4	5	6	7	9	7	6	6	7	8	8	8	7	6	9	9	10	8	10	9	9	11	8	9	11	10	9	12	11	10	12	12	10	8	11	12	12	13	13	13	12	13	9	12	11	13	14	13	13	15	14	13	13	13	14	12	15	14	15	15	16	16	17	14	13	16	14	14	15	16	16	18	18	17	15	18	18	18	16	18	16	16	18	16	16	16	16	19	19	19	19	19	20	20	21	24	22	27	28	33	0	4	7	1	1	1	1	11	3	13	4	1	6	13	10	12	11	12	18	13	3	17	2	11	18	14	24	12	34	12	16	30	5	13	9	13	16	10	7	2	22	12	17	2	25	30	43	55	28	41	9	7	9	24	26	55	25	35	33	7	51	47	40	47	29	19	25	51	45	39	51	52	78	35	7	54	18	1	50	38	36	96	54	64	1	22	49	44	65	76	67	53	81	63	63	61	38	56	39	74	75	97	70	92	88	104	1	79	80	0	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	1	2	1	1	3	1	3	2	1	2	4	3	2	3	2	3	1	1	1	1	4	1	2	5	1	3	1	1	2	2	2	5	1	1	1	1	2	2	3	1	3	2	3	1	2	1	4	2	5	5	1	3	4	1	2	2	6	4	2	6	1	1	1	3	1	2	2	1	2	3	3	3	3	2	4	2	1	2	8	6	5	1
28500	-585.132161714001541	-583.719075108478705	-1.413086605522849	0.000160947786545	0.000061220480173	0.380374787917239	0.493016411759539	0	2	4	4	4	4	4	7	6	6	5	5	7	8	9	7	7	6	7	8	8	9	5	8	9	6	11	10	10	9	9	10	10	9	11	11	9	12	13	9	11	13	11	11	11	12	12	11	12	13	12	12	12	12	12	12	14	14	14	15	12	14	13	14	13	13	15	14	14	15	17	15	16	14	14	14	15	14	15	16	15	18	17	16	16	17	16	16	16	18	18	17	18	17	15	17	17	17	19	19	20	20	20	21	20	24	26	26	27	32	0	1	2	2	2	1	2	2	12	7	1	1	18	10	8	18	18	7	26	5	7	2	1	8	8	2	14	24	14	8	11	7	40	9	26	30	7	7	20	1	16	36	34	8	2	44	33	28	1	32	8	15	33	15	19	48	25	1	44	29	48	35	49	2	40	27	39	56	66	74	30	28	65	65	48	56	7	30	65	53	32	86	87	76	59	30	54	77	68	73	92	69	59	76	42	27	1	52	96	45	70	44	65	97	87	47	102	77	47	0	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	1	1	2	3	1	1	3	1	2	5	3	4	2	1	1	2	3	1	1	1	5	2	2	3	1	1	2	1	2	7	1	3	1	2	1	7	2	1	1	1	1	1	4	3	1	1	2	1	6	3	1	2	2	1	1	1	1	3	2	1	1	2	1	2	2	1	1	3	7	3	1	3	2	3	2	1	1	4	4	5	9	1
29000	-619.467948664728510	-618.074171830664568	-1.393776834063996	0.000128711457894	0.000053208133199	0.413390805058412	0.502892029590803	1	3	4	5	3	5	2	7	8	6	6	5	7	5	9	8	8	6	5	8	8	6	8	6	10	8	11	10	10	9	9	11	10	9	11	10	9	13	11	10	12	12	10	11	13	13	11	13	12	14	12	12	12	11	11	12	15	13	14	15	13	14	13	11	13	13	14	14	14	15	16	16	15	13	14	15	15	14	15	15	17	17	17	16	16	18	17	17	16	18	18	16	16	16	17	16	16	19	17	19	18	20	20	20	23	23	26	26	28	30	0	1	7	7	1	2	1	12	12	7	3	1	5	3	24	24	18	4	2	1	19	2	2	1	18	3	10	18	23	14	26	16	2	2	23	9	7	34	10	10	44	44	7	43	12	47	31	41	40	63	2	33	36	6	15	35	38	17	53	2	37	56	17	21	64	17	46	51	66	59	62	68	59	21	27	75	26	24	53	58	70	73	52	52	63	43	66	73	50	81	93	38	21	75	8	25	43	70	17	75	62	46	24	71	62	66	89	76	49	0	1	1	1	2	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	3	2	2	2	3	2	3	2	3	1	2	1	1	3	2	1	1	4	1	3	2	1	1	4	1	4	1	1	1	1	1	5	2	1	3	2	1	1	2	1	5	3	1	3	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	3	1	1	1	2	2	1	5	1	1	1	1	1	1	3	1	5	2	3	2	3	2	2	3	8	2	6	5	4	5	10	1
29500	-610.185166032758957	-608.745427770143806	-1.439738262615160	0.000151573195205	0.000052562272156	0.346778149561558	0.552840340709112	1	3	3	4	4	4	4	6	7	6	6	6	7	7	9	8	8	6	7	8	7	8	6	6	10	6	10	8	10	9	9	9	11	10	11	10	9	12	11	11	12	12	11	12	13	10	12	12	12	14	12	12	12	11	12	13	15	13	12	16	14	14	13	14	14	13	15	13	13	15	16	15	15	14	14	15	14	13	14	16	16	18	17	17	16	18	17	17	16	18	18	17	16	16	16	17	17	19	19	19	20	21	21	20	22	24	25	27	29	33	0	1	1	1	1	1	3	2	3	7	1	1	7	5	8	11	5	2	11	2	11	2	1	1	30	1	19	7	17	9	16	2	18	10	36	7	13	11	24	2	36	46	16	5	36	21	33	36	19	36	28	24	37	27	7	54	38	40	20	63	44	41	42	10	31	49	56	11	35	39	79	36	58	21	47	25	41	31	7	79	39	72	25	63	2	61	28	70	79	60	80	62	50	35	75	80	49	46	93	95	76	99	82	91	101	40	14	107	97	0	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	2	1	4	1	3	3	2	1	3	1	2	1	1	1	2	2	2	1	3	2	4	3	3	1	1	1	4	2	1	1	1	2	2	2	4	2	1	4	1	1	1	3	1	1	1	1	3	2	1	1	4	1	2	1	3	2	3	1	3	1	1	5	2	2	2	3	2	6	1	3	1	1	2	1	1	1	3	1	1	3	6	1	2	2	1	3	1	1	7	5	1	6	1
30000	-574.471182699521478	-573.067987837234341	-1.403194862287120	0.000141355501138	0.000055976520143	0.395998172634988	0.429689434964038	1	2	5	4	3	5	3	6	8	6	5	5	4	7	8	8	7	6	7	7	8	9	7	7	9	8	11	10	9	10	9	10	12	10	11	9	10	11	12	10	10	13	12	12	12	12	12	12	12	12	10	10	11	12	12	14	15	14	14	15	13	14	12	11	14	13	15	15	15	15	17	15	17	15	14	15	13	13	15	15	16	17	17	17	15	18	17	17	16	18	16	18	17	16	16	17	18	18	19	20	20	20	21	20	22	24	24	27	27	32	0	1	2	1	1	2	1	2	4	2	2	13	7	6	6	3	8	2	13	11	1	7	2	11	21	1	2	16	10	36	2	25	28	13	15	7	1	1	10	19	9	43	1	2	15	34	16	37	2	40	7	9	19	20	30	30	19	35	17	32	64	33	26	9	21	38	27	41	78	53	77	39	81	24	19	27	16	31	7	78	59	89	91	81	31	16	85	49	50	76	75	60	80	58	21	74	50	60	57	46	98	84	85	61	90	66	85	2	98	0	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	3	3	3	1	1	3	5	1	2	1	3	1	1	2	1	3	3	4	3	1	1	1	5	6	3	1	1	1	5	1	3	1	2	3	1	2	2	1	3	3	1	1	2	2	2	1	2	2	2	3	2	2	1	4	3	2	2	2	4	1	1	1	1	1	4	5	1	2	2	1	1	1	1	1	4	1	3	1	2	4	2	1	3	3	2	6	4	12	5	1
30500	-611.785752617341132	-610.190174953517726	-1.595577663823395	0.000145029457344	0.000035090978157	0.241957591233600	0.522552194727451	1	3	5	4	4	5	5	6	8	6	5	5	7	8	9	8	8	5	7	7	8	9	8	7	9	8	10	9	9	9	10	11	11	9	11	10	9	12	11	11	12	13	12	11	12	11	11	13	12	12	11	11	10	13	11	14	14	14	13	16	13	13	13	14	12	14	14	15	13	14	16	15	15	14	14	15	15	14	16	15	15	17	18	14	16	19	17	17	16	18	16	17	18	15	17	16	18	18	19	17	18	19	20	20	23	23	26	26	29	33	0	1	1	2	1	5	2	5	13	1	1	2	11	6	18	12	10	2	8	2	1	19	4	2	21	7	21	26	23	24	25	16	22	13	23	10	1	30	27	23	52	36	33	24	28	24	15	43	1	20	13	14	9	27	14	18	63	42	31	61	15	8	52	2	15	44	34	43	53	49	74	42	58	27	2	59	61	55	84	52	54	94	71	41	27	57	64	76	75	28	81	81	81	38	69	50	75	81	81	1	74	81	65	48	103	25	97	101	107	0	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	4	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	1	1	4	2	4	1	1	6	4	2	2	1	1	1	6	1	1	2	1	1	3	1	4	1	3	2	1	2	1	1	1	1	3	6	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	2	3	1	2	6	2	2	7	5	1	7	3	4	2	1
31000	-589.789872863965115	-588.340535382796588	-1.449337481168505	0.000131369922122	0.000044239101330	0.336752131811289	0.482840749142765	1	3	3	4	2	5	5	7	8	6	5	6	5	7	9	7	7	6	6	8	8	8	6	7	9	8	11	9	9	10	9	10	11	9	10	8	9	11	11	10	11	12	11	12	13	12	11	12	12	14	11	10	11	11	13	14	15	13	14	14	14	13	13	13	13	13	14	13	14	14	17	15	16	15	12	16	13	13	16	15	15	17	17	17	15	17	16	17	17	19	17	17	17	15	16	16	17	19	20	19	19	20	18	19	23	24	25	26	28	32	0	1	1	2	1	2	3	13	19	2	3	1	3	23	12	2	13	1	13	19	2	1	2	13	19	1	6	24	7	13	16	12	16	16	5	19	2	16	25	13	14	15	19	16	26	36	35	26	16	66	16	13	34	9	22	41	52	26	25	46	53	12	35	13	41	35	40	47	51	47	74	62	45	54	29	60	25	1	49	41	30	49	72	96	37	2	2	48	59	8	45	94	72	47	44	58	49	86	65	64	60	80	1	81	100	90	102	103	97	0	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	3	1	1	3	3	2	1	2	3	2	1	3	2	1	2	1	1	2	1	2	1	2	2	2	1	2	3	3	2	1	2	1	1	1	2	1	1	2	1	2	3	3	1	2	3	1	6	1	2	2	1	2	1	1	1	1	3	1	1	2	6	2	2	2	3	1	1	2	5	6	2	1	5	2	1	1	2	2	2	3	2	3	3	2	4	9	2	2	2	1	4	6	1
