step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24500	-607.464169895106579	-605.560167174995854	-1.904002720110751	0.000099689106459	0.000015436119756	0.154842593185106	0.613986876663571	0	2	1	2	3	3	4	5	4	6	5	6	7	7	6	6	5	5	8	7	7	10	8	7	10	8	8	7	10	8	12	11	8	10	10	10	12	10	9	10	9	11	10	13	12	10	11	11	12	11	12	13	13	13	12	12	14	14	15	13	15	16	15	17	16	17	15	19	17	16	18	16	19	18	18	20	18	18	19	20	20	20	20	20	18	17	20	22	20	22	26	22	23	23	26	24	25	26	26	28	30	30	0	1	1	3	2	1	1	9	6	18	7	4	11	11	8	18	6	9	10	5	5	12	24	18	19	12	3	6	18	16	34	36	18	20	21	26	22	23	10	20	24	27	28	33	43	23	27	22	39	27	46	10	29	38	50	0	45	49	60	50	29	44	56	63	55	67	43	74	67	50	44	53	66	55	50	71	56	53	62	86	62	70	72	72	63	70	86	76	55	84	65	84	71	72	82	93	0	92	92	83	99	100	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	1	2	2	3	1	1	2	3	2	1	4	4	1	3	2	2	2	3	2	2	2	2	1	2	2	4	1	5	1	3	2	2	1	1	2	2	4	2	1
25000	-564.822250472482551	-562.945035182458355	-1.877215290024248	0.000091681621056	0.000014665649494	0.159962807427537	0.666444602908587	0	1	2	3	5	3	4	6	3	5	6	7	7	7	6	6	7	7	8	8	8	9	9	4	9	8	9	7	10	8	11	10	8	9	10	10	11	9	9	11	11	11	10	12	12	11	11	11	12	12	12	14	13	12	13	13	14	14	15	15	16	16	17	15	16	18	16	19	18	17	17	17	20	16	19	20	20	19	19	19	19	21	19	20	20	20	18	21	21	22	27	22	22	24	26	25	25	26	27	28	29	31	0	1	1	3	7	2	2	24	2	24	7	4	5	11	24	24	10	24	18	11	5	4	28	9	30	12	12	24	18	28	34	26	18	20	21	12	32	28	19	34	4	12	24	19	28	23	22	26	39	42	16	37	38	46	22	0	29	49	52	50	44	53	56	56	60	71	45	74	53	42	62	44	71	50	74	61	63	45	67	74	62	86	71	71	63	87	65	76	80	73	95	66	71	83	82	84	0	73	93	92	94	100	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	2	2	1	1	2	1	1	4	2	2	1	2	1	2	2	1	2	2	2	2	1	1	1	2	1	2	3	1	2	2	3	2	2	2	4	2	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	2	1	3	3	3	3	1
25500	-596.223963044408265	-594.222749484285259	-2.001213560123005	0.000103089694177	0.000014274353306	0.138465376390860	0.604024233494606	-1	1	1	2	4	3	4	6	4	5	6	5	8	6	7	6	7	6	7	7	8	9	8	7	9	9	10	7	8	8	10	9	8	9	10	12	10	10	9	11	11	12	10	12	13	11	12	11	12	11	12	14	13	11	9	12	13	14	13	16	15	16	15	17	14	14	15	18	16	16	17	17	20	18	19	19	18	18	20	18	19	21	20	20	19	21	17	21	22	22	27	23	21	23	25	25	26	27	28	30	30	28	0	1	1	3	2	1	1	6	6	6	2	4	5	5	18	9	10	10	6	11	14	12	8	2	8	12	55	9	28	9	34	12	28	20	5	22	12	23	19	34	26	22	18	8	28	23	27	32	30	35	43	55	54	28	12	0	29	49	27	42	51	53	56	63	50	53	53	65	53	65	66	66	78	60	70	61	63	28	45	87	71	70	72	71	63	80	65	76	80	66	95	83	66	83	82	92	0	94	92	99	98	98	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	4	1	2	1	1	1	2	1	2	1	2	4	2	2	1	1	2	1	2	2	4	3	1	1	1	1	1	1	3	1	2	2	1	2	1	2	3	2	2	2	1	2	1	1	2	2	1	2	2	1	1	2	2	1	4	3	1	2	4	1	2	3	2	2	1	2	2	1	2	3	1	2	1	1	2	2	1	1	1
26000	-564.666627992733993	-562.888709473344079	-1.777918519389915	0.000112067871365	0.000020387895645	0.181924537308615	0.707652998551063	0	2	1	2	4	2	4	6	4	5	5	7	7	6	7	7	6	5	8	7	8	10	8	6	8	10	10	9	9	7	11	9	8	9	9	11	9	11	9	11	12	11	11	12	11	9	12	11	11	12	13	12	14	13	13	13	13	13	12	15	15	17	17	15	16	17	15	18	17	16	17	16	19	18	18	19	19	16	19	19	19	21	21	20	21	20	17	22	20	20	26	23	22	24	26	24	25	26	27	29	29	30	0	1	1	3	2	1	1	6	6	1	7	4	5	7	17	6	9	6	30	11	5	32	16	6	10	12	12	33	8	18	21	12	9	20	13	37	12	23	19	34	48	27	28	8	16	23	26	37	39	42	16	22	44	46	50	0	29	49	26	50	51	44	56	56	42	67	43	47	53	50	43	53	69	70	65	51	63	53	62	87	62	75	84	66	77	87	70	76	87	71	82	84	69	73	82	93	0	94	92	99	92	99	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	2	3	2	1	1	2	2	1	2	1
26500	-534.412108554107022	-532.316050824699346	-2.096057729407719	0.000095682738951	0.000011974277904	0.125145643150566	0.757829879821460	-1	1	2	3	3	2	4	5	5	5	7	7	6	8	7	6	7	7	7	7	9	8	8	7	10	7	9	9	10	7	10	10	8	11	9	11	10	10	10	10	12	10	10	13	12	11	11	10	12	12	12	12	13	13	13	12	13	14	14	15	14	17	16	17	16	18	15	17	17	17	17	17	20	19	18	17	19	19	18	18	19	20	20	21	21	20	20	21	21	23	24	23	22	24	26	25	24	25	27	29	29	30	0	1	1	3	1	2	5	6	5	6	7	4	5	7	8	9	10	9	10	7	7	4	24	6	19	4	26	30	24	10	20	26	18	31	14	37	26	23	21	20	32	26	24	43	28	38	27	4	39	42	28	27	45	46	50	0	29	49	27	50	51	43	56	63	60	62	53	50	53	65	53	53	69	68	70	44	63	69	53	65	69	75	66	66	63	80	80	76	86	93	82	73	66	83	91	92	0	94	62	98	98	100	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	3	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	1	2	2	2	2	1	1	1	1	4	2	2	1
27000	-585.317936420583464	-583.252190268967411	-2.065746151616027	0.000102285890193	0.000013211259260	0.129160133766961	0.661972712313442	0	2	1	3	4	4	3	6	4	5	6	6	7	7	6	6	7	6	7	8	8	8	8	7	9	10	9	7	9	9	12	10	9	9	10	11	10	10	9	10	9	8	9	14	11	11	12	12	12	11	12	13	12	10	13	12	13	13	14	16	15	17	15	16	15	18	15	19	14	17	17	16	21	19	18	20	19	18	20	20	19	20	21	20	20	19	20	21	21	21	25	22	23	24	27	24	23	26	27	30	30	30	0	1	1	3	7	1	2	6	1	6	7	4	18	7	6	2	10	10	10	7	5	12	24	18	19	22	42	18	28	10	40	22	18	21	21	37	22	23	16	11	12	4	24	57	29	54	27	37	19	42	28	27	24	16	50	0	39	49	27	59	51	57	56	63	50	72	53	60	8	65	69	69	71	60	65	61	63	69	45	86	67	75	72	72	77	70	65	76	80	84	82	83	84	92	91	83	0	72	92	99	94	99	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	3	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	4	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	3	1	2	1	2	2	2	2	2	2	3	1	2	2	2	2	1	1	2	1	1	1	3	1	2	1	1	2	1	4	3	1	3	2
27500	-574.851072479045683	-572.779200706180632	-2.071871772865100	0.000082923716722	0.000010641739833	0.128331679448639	0.646944082099845	-1	1	1	3	3	4	5	5	3	6	5	6	7	8	6	5	7	6	6	7	7	9	8	7	10	9	9	8	9	8	11	10	9	10	9	11	11	10	8	9	11	12	9	12	12	10	12	10	12	11	13	14	13	12	12	12	13	13	13	16	16	16	16	17	15	15	15	17	17	18	18	17	18	18	18	19	18	18	18	20	19	21	20	20	21	21	18	22	20	22	25	21	22	24	27	25	25	26	26	29	28	31	0	1	1	3	2	9	5	9	2	6	5	3	7	7	8	6	10	9	6	11	7	3	24	9	39	12	12	24	28	19	40	12	24	20	13	35	12	23	19	20	4	50	6	43	29	23	27	26	28	27	44	27	10	46	50	0	29	49	27	55	53	44	56	63	50	53	53	50	44	65	72	66	62	60	65	69	63	62	62	65	62	70	62	66	77	87	65	76	65	71	80	83	71	92	82	90	0	84	84	71	98	100	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	5	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	2	1	2	1	2	2	1	3	4	1	1	1	2	1	1	3	2	2	3	1	2	1	1	3	3	2	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	1	2	2	3	1	2	2	2	2	1	3	2	3	1	1
28000	-591.589909802765760	-589.798087009551296	-1.791822793214487	0.000101070009557	0.000018043337646	0.178523161571978	0.550699644175578	0	2	1	3	5	4	4	5	5	5	6	6	7	6	7	6	7	7	7	8	8	8	9	7	9	9	8	8	9	7	10	9	9	11	10	11	11	8	8	10	11	12	10	13	12	11	11	10	12	12	12	13	13	12	11	12	14	13	14	16	15	16	15	16	17	17	16	18	17	16	17	18	21	19	18	19	18	19	16	19	19	21	20	20	20	20	19	21	22	23	24	21	23	25	27	25	25	26	28	27	27	30	0	1	1	2	7	1	1	1	2	2	7	4	6	7	9	10	9	9	9	11	5	12	38	9	18	3	4	30	18	8	20	3	24	20	14	27	22	16	18	7	27	47	9	29	29	38	12	32	25	32	43	55	45	38	27	0	29	49	27	55	51	53	56	56	70	67	61	55	53	50	62	71	83	65	65	61	63	62	53	65	79	87	71	66	63	80	70	76	87	62	68	62	66	66	82	92	0	92	98	83	98	100	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	3	1	2	2	2	2	1	1	2	1	1	2	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	1	1	1	3	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	1	2	1	2	4	3	2	4	3	4	2	1	2	1	4	1	2
28500	-633.105686387428022	-630.712594862511310	-2.393091524916707	0.000121606269405	0.000011498703715	0.094556833058079	0.642084434770597	0	2	1	3	4	3	4	5	4	6	5	7	7	5	7	6	6	7	8	7	8	10	8	6	10	9	10	8	8	9	12	10	6	11	10	11	12	10	9	11	11	12	11	14	12	11	12	10	12	12	11	13	14	12	13	12	13	13	15	15	16	16	18	17	16	16	14	15	16	18	18	18	20	18	17	19	16	18	19	18	19	19	21	20	19	20	20	22	21	20	26	23	21	24	26	25	25	27	27	30	29	29	0	1	1	3	1	1	1	6	6	9	5	4	14	7	8	9	1	1	24	7	24	3	16	2	39	3	4	33	6	10	11	12	6	20	21	32	32	29	28	20	12	27	28	45	21	18	27	12	18	22	28	27	28	22	42	0	29	25	41	50	51	67	77	56	68	53	28	55	19	65	66	66	69	68	42	18	56	69	57	65	71	70	66	66	56	60	80	61	70	79	82	83	66	90	82	83	0	83	92	102	99	92	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	4	2	2	1	6	1	1	1	4	2	1	2	2	4	2	1	2	1	1	1	1	1	2	2	1	2	1	2	3	1	2	2	1	1	1	2	2	1	1	2	1	3	2	2	2	1	2	1	1	3	1	3	2	2	2	2	2	3	4	2	1	2	1	1	1	2	2	3	3	2	2	1	1	3	1	3	2	3	1	1	3	2	1	1	2
29000	-599.588203572966563	-597.711052289425311	-1.877151283541257	0.000095874476655	0.000015337557942	0.159975401972971	0.569340501428255	-1	1	0	3	5	1	4	4	3	5	6	7	7	6	7	6	7	5	7	7	9	9	8	8	10	10	9	8	8	8	11	10	8	10	11	11	12	9	10	9	12	12	10	12	12	11	13	11	12	12	12	14	14	13	13	12	13	13	13	16	15	16	17	16	17	17	15	18	17	16	17	18	21	18	18	18	19	18	19	19	20	20	20	20	21	21	19	21	21	22	26	21	23	24	26	25	25	26	26	30	29	29	0	3	1	3	7	1	4	6	1	9	7	3	5	7	8	8	8	2	9	11	5	12	16	16	28	4	3	9	6	19	34	12	18	14	14	32	26	33	17	20	12	27	24	24	28	23	26	32	39	27	28	47	44	46	50	0	18	39	26	50	43	53	56	56	42	28	29	65	57	50	53	69	67	50	70	61	63	53	53	26	24	74	72	72	77	87	70	61	75	71	82	81	71	71	82	93	0	93	94	94	98	98	1	1	1	2	1	1	1	2	2	1	1	4	1	2	2	1	2	2	2	1	2	1	1	1	1	3	3	3	3	1	1	2	2	3	3	1	1	1	2	1	3	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	3	2	2	1	2	2	2	1	3	5	4	1	2	2	2	1	2	2	1	1	1	2	2	4	5	1	1	2	1	1	1	4	2	3	3	1	3	2	2	1	1	2	1	2	1	2
29500	-581.130317321787288	-579.061777400495203	-2.068539921292111	0.000096368390326	0.000012410435673	0.128781186772196	0.639580929268928	0	2	2	3	4	3	4	5	4	5	7	5	8	8	6	6	7	5	8	7	9	9	8	7	9	7	8	6	10	8	11	11	8	10	11	12	10	10	8	11	11	12	10	13	12	11	12	11	11	11	12	12	13	11	13	12	12	14	13	16	16	15	16	16	15	16	15	18	17	17	17	17	20	19	18	18	19	18	20	18	18	21	18	19	20	20	19	22	20	22	25	21	20	24	25	25	26	24	27	29	30	30	0	1	1	3	2	2	1	6	6	6	5	3	5	20	9	18	10	6	10	7	7	26	24	28	39	3	12	9	24	18	20	22	28	7	21	26	22	16	24	21	26	50	9	43	28	18	27	22	39	27	28	37	46	38	47	0	29	49	47	50	51	33	56	56	55	53	53	50	53	55	62	66	66	60	65	61	63	69	43	65	62	86	71	72	63	70	75	61	87	93	82	84	71	83	86	79	0	92	98	98	98	100	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	2	2	3	1	1	1	1	3	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	3	2	1	2	2	4	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	4	2	2	1	1	3	1	2	1	2	1	5	1	1	1	1	1	2	2	1	4	1	1	2	1	1	3	2	1	1	1	2	2	3	1
30000	-595.976423424143263	-593.986737329999301	-1.989686094143972	0.000087976364228	0.000012338487137	0.140247750004708	0.664086966792754	0	2	1	3	5	3	4	5	4	4	6	7	8	6	6	5	6	6	7	8	8	9	8	6	9	10	9	9	8	9	12	11	8	10	9	12	10	11	7	10	12	11	10	12	13	11	12	11	12	12	11	13	14	12	12	12	13	13	14	16	15	15	16	16	15	17	16	18	17	18	17	16	20	19	19	19	19	18	18	16	19	21	20	21	21	20	18	21	21	23	27	23	22	24	25	25	24	25	26	28	27	30	0	1	1	3	7	2	2	6	6	3	7	4	5	1	10	6	10	6	10	7	5	12	24	2	19	24	24	16	18	19	34	22	6	20	21	22	12	23	24	20	26	21	33	43	28	23	27	26	39	24	28	27	24	46	42	0	29	49	52	55	51	43	56	56	55	72	57	60	61	65	44	53	71	80	65	51	63	53	67	50	62	65	69	72	56	87	60	76	87	84	95	83	66	69	82	84	0	66	79	98	99	100	1	1	1	1	1	1	1	1	1	1	1	2	2	4	2	1	2	1	1	3	2	1	1	3	1	2	1	3	1	1	1	1	3	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	2	3	1	2	5	1	1	1	2	1	1	2	3	2	2	2	1	1	1	1	2	2	3	1	1	2	2	3	2	2	1	2	2	3	1	2	4	1	1	1	2	1	1	2	3	4	2	2	1	3	3	2	1	1
30500	-602.894782844285146	-600.462606325536512	-2.432176518748598	0.000125397223634	0.000011464389872	0.091424590909688	0.487623240240532	-1	2	1	2	4	4	4	6	5	4	5	6	6	7	7	5	7	7	7	7	7	9	8	7	9	9	8	9	9	9	11	10	9	10	10	11	10	11	8	11	11	10	11	12	12	9	12	12	12	11	12	13	14	12	12	13	13	13	14	16	16	16	18	16	15	17	15	19	17	17	18	18	21	17	19	19	19	18	20	18	18	20	20	19	20	19	19	20	21	21	26	22	21	24	26	25	26	26	28	30	29	30	0	3	1	3	2	1	2	6	1	2	6	3	6	11	8	2	9	9	16	11	9	3	6	9	24	9	5	18	18	19	11	4	17	14	14	26	26	23	19	20	12	27	28	17	18	18	42	32	39	26	32	43	54	46	42	0	29	49	32	55	51	9	56	56	50	67	53	65	53	65	66	62	84	60	65	61	63	67	67	65	53	80	72	71	56	70	65	51	87	84	89	72	84	81	82	93	0	84	96	94	94	94	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	4	2	1	1	3	2	1	1	1	3	3	1	2	1	2	1	2	1	2	3	2	1	3	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	4	3	2	2	1	1	2	2	2	1	1	1	1	2	3	1	1	2	2	2	1	1	1	2	1	2	3	1	1	2	3	1	3	3	3	1	3	1	3	3	4
31000	-624.552269796280370	-622.697850226733522	-1.854419569546837	0.000098741959100	0.000016249326856	0.164563545270476	0.606489680715372	-1	2	1	3	4	4	3	5	5	5	5	6	8	6	6	5	7	6	7	7	8	8	9	7	10	9	9	6	7	8	11	10	8	11	10	11	12	11	8	10	11	10	11	13	13	11	12	12	13	11	12	13	14	13	13	12	12	13	14	15	15	16	16	16	16	18	14	19	18	18	16	17	21	18	18	18	19	18	19	19	18	21	20	20	21	21	17	22	21	21	25	22	22	24	26	26	25	26	28	30	29	29	0	3	1	3	7	1	2	2	1	2	7	1	11	11	9	2	18	9	6	7	5	12	16	15	18	12	22	9	16	28	20	4	9	11	11	22	32	16	10	20	32	12	30	46	29	16	12	36	39	42	24	27	32	46	50	0	23	25	26	50	43	44	56	56	50	72	44	65	62	65	57	71	71	42	87	51	63	62	61	87	62	68	66	67	63	87	60	61	80	79	65	84	84	90	82	66	0	93	98	99	96	98	1	1	1	1	1	3	1	1	2	2	1	3	2	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	3	2	3	3	2	1	4	2	2	1	2	2	1	2	2	4	1	2	1	3	2	2	2	1	1	2	2	3	2	2	1	2	2	2	1	1	2	1	1	2	1	2	5	1	2	2	1	3	1	1	1	1	3	3	2	1	3	1	1	3	2	1	1	2	4	1	2	1	2	2	2
31500	-644.346850933583369	-642.063185587962153	-2.283665345621257	0.000124006832608	0.000012931229695	0.104278364531379	0.538522824012664	0	1	2	3	4	3	3	4	5	6	6	6	8	6	6	5	7	6	7	8	9	9	8	7	10	8	8	8	9	8	11	10	8	10	11	10	11	11	10	10	11	12	10	14	11	10	12	12	12	10	12	12	12	12	13	11	13	13	14	15	16	17	17	16	16	18	15	18	17	14	15	18	20	19	18	20	20	19	20	17	19	21	19	20	21	20	20	20	20	23	25	22	22	23	25	26	26	26	27	29	29	30	0	1	2	2	4	2	2	6	8	6	7	4	11	7	9	6	6	6	6	18	13	12	16	6	30	4	18	18	24	17	20	12	10	26	11	12	22	28	30	20	36	50	24	57	33	23	27	32	25	27	28	27	33	46	50	0	29	10	22	50	6	53	56	56	55	71	57	42	44	50	53	28	66	60	65	51	63	72	83	60	51	68	71	71	56	80	75	72	75	81	82	73	83	53	82	84	0	83	98	98	98	83	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	2	2	2	1	1	2	2	1	1	3	1	1	1	1	1	2	1	2	2	3	1	2	1	1	1	2	2	1	2	1	1	2	1	1	3	2	1	2	2	1	4	2	2	2	6	2	2	2	2	2	1	3	2	2	1	5	1	3	1	3	2	1	1	1	3	2	2	2	4	2	2	1	1	2	2	1	1	5	2	4	1	3	1	1	2	6
32000	-601.756211172241365	-600.041252093188632	-1.714959079052730	0.000081573831755	0.000016232829117	0.198995545114936	0.562179185837599	0	1	2	2	5	2	4	6	3	5	6	6	7	5	7	6	6	4	7	7	8	9	8	6	10	9	10	8	9	9	12	10	8	10	10	11	11	11	8	10	10	10	10	12	11	11	12	12	12	12	12	13	13	10	12	13	14	14	14	15	14	14	18	17	16	18	16	17	17	17	17	17	20	19	19	18	19	18	18	19	18	21	20	19	19	19	19	21	22	22	23	22	23	25	26	26	25	26	26	27	29	31	0	1	1	2	7	1	1	18	6	9	7	4	5	7	24	6	6	9	10	11	5	12	24	9	17	12	2	19	24	19	20	26	18	20	13	22	42	23	6	20	12	12	6	29	16	23	3	22	39	27	43	27	43	23	42	0	45	49	27	42	51	53	56	56	50	72	43	55	53	55	24	67	66	60	68	51	63	53	62	65	71	86	69	72	56	70	65	76	82	84	82	66	66	93	82	90	0	83	66	94	94	98	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	4	1	2	1	2	1	2	2	1	2	1	2	3	2	1	2	4	2	2	2	6	2	2	1	1	2	1	2	1	1	1	2	2	3	1	1	3	2	2	1	2	2	2	3	5	1	1	2	1	3	1	2	2	2	1	2	1	1	3	1	2	1	1	1	2	2	2	1	2	2	1	3	3	1	2	3
32500	-582.194967057062627	-580.536234221896621	-1.658732835166019	0.000115087581536	0.000024986637368	0.217109761407723	0.578656183200980	0	1	1	3	5	2	4	5	4	6	6	5	7	7	6	7	7	7	7	7	8	8	7	8	9	10	9	8	9	8	11	11	9	10	10	11	12	11	9	10	11	10	9	13	13	11	12	12	12	10	10	12	13	10	12	13	13	14	14	15	15	14	17	17	15	18	15	17	17	17	15	17	20	19	17	19	20	17	19	18	19	20	19	20	20	21	19	21	21	22	26	23	22	24	24	24	25	27	27	28	27	30	0	1	1	3	7	1	2	6	6	9	7	4	5	11	6	8	10	6	10	11	5	3	9	9	23	27	12	10	24	19	20	12	9	20	13	27	32	24	16	20	12	12	18	28	16	54	27	12	25	27	16	32	41	28	32	0	29	49	27	50	51	48	56	56	55	71	62	65	53	65	53	71	72	75	55	61	63	62	67	65	69	70	71	72	56	87	65	76	75	66	95	66	79	83	82	90	0	92	94	99	92	100	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	3	1	1	1	3	2	2	1	1	2	1	1	1	2	3	2	2	2	1	1	2	1	2	3	3	1	3	3	1	1	3	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	1	1	3	3	1	1	1	2	1	1	2	2	4	2	1	1	1	2	1	2	2	2	2	2	1	2	1	1	2	1
