step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-733.897095741755152	-732.069739933906817	-1.827355807848287	0.000020223776121	0.000038543547736	1.905853165392633	0.799148297964734	0	1	2	3	4	8	10	9	12	12	13	14	13	15	14	16	16	17	17	19	18	19	19	20	21	21	22	24	23	25	25	26	29	27	27	29	27	28	27	28	31	28	29	29	30	30	31	31	30	30	32	30	32	33	33	33	31	32	32	34	34	34	33	31	34	34	36	36	36	35	35	36	36	35	36	34	38	37	36	37	37	38	38	38	37	37	37	40	39	38	39	38	41	40	0	1	1	2	4	4	8	6	7	8	8	9	10	15	11	14	14	13	14	16	17	21	18	20	23	23	25	25	25	26	28	31	37	31	32	32	32	34	31	35	36	37	40	40	42	42	44	39	40	44	64	44	45	47	45	49	50	52	52	47	58	57	57	44	56	52	59	61	55	58	58	62	64	66	64	64	66	70	71	71	70	71	71	72	73	74	74	77	78	78	87	72	85	86	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2
5500	-624.075704074129249	-622.656262544156220	-1.419441529973020	0.000041574509722	0.000036341225600	0.874122769993477	0.709860648419628	0	1	1	4	2	8	11	10	12	12	13	14	15	14	17	15	16	16	16	18	17	19	19	21	21	21	22	23	23	24	25	26	30	26	27	27	28	28	28	28	30	29	30	30	30	31	32	30	31	31	32	31	31	33	34	33	32	32	32	34	34	34	33	31	34	34	34	35	35	36	34	35	36	35	37	35	37	38	37	36	38	39	38	39	38	38	37	39	39	39	38	37	40	40	0	1	1	5	2	4	8	6	8	7	7	9	8	11	14	14	14	13	14	16	17	21	18	20	23	23	25	25	23	26	28	31	39	31	32	32	32	34	34	35	36	37	40	40	42	42	44	39	40	44	64	44	45	47	45	49	50	52	52	47	58	57	57	44	56	58	59	61	55	58	52	57	76	58	64	64	66	70	80	71	70	71	71	72	73	74	74	77	70	78	87	72	85	86	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2
6000	-552.327184006081552	-550.930510184715217	-1.396673821366371	0.000097914683698	0.000039921874445	0.407721017289465	0.745965319018553	0	1	2	4	3	7	10	10	12	12	12	14	14	14	16	16	16	17	16	18	18	18	20	20	21	22	21	23	24	25	24	26	27	27	27	28	28	26	28	28	30	29	29	29	30	30	31	30	32	30	32	31	31	32	34	33	31	32	33	35	34	34	32	31	35	33	35	36	35	35	34	34	36	35	35	37	37	38	37	36	37	39	38	39	38	36	37	39	39	39	39	39	40	39	0	1	1	5	2	5	6	6	8	8	7	7	8	11	14	14	14	13	14	16	17	17	18	20	18	18	18	25	25	26	28	31	28	31	32	32	32	31	33	35	36	37	40	40	42	42	44	39	40	44	64	44	45	47	45	49	50	52	58	47	52	57	57	44	56	52	59	61	55	58	58	57	75	66	64	64	66	70	71	71	70	83	71	72	73	74	74	77	78	83	87	72	85	86	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2
6500	-642.566397048336171	-640.970728249976446	-1.595668798359747	0.000216740832547	0.000052433372484	0.241917371397038	0.677522156640756	0	2	3	3	4	8	10	9	12	11	13	15	13	14	16	16	15	18	15	17	17	18	20	20	20	22	22	21	23	25	25	26	27	26	28	29	28	27	28	29	30	30	28	29	31	28	33	30	32	31	32	31	30	32	34	33	31	33	32	35	35	34	33	31	35	35	35	35	36	35	35	36	37	36	35	36	37	39	35	36	37	40	39	38	38	38	37	39	39	37	39	38	40	40	0	1	1	2	4	4	5	6	10	8	10	9	10	9	7	14	7	15	14	16	14	21	15	20	18	23	25	18	25	26	23	23	34	29	32	38	32	28	33	37	32	37	31	35	42	31	50	39	40	44	64	35	31	44	45	49	44	52	52	44	58	57	57	32	49	52	59	32	55	52	58	62	75	66	64	64	60	70	52	68	80	66	71	72	76	87	74	77	66	60	87	62	85	86	1	1	2	1	1	3	2	1	1	1	1	2	1	1	3	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	3	3	1	2	2	1	1	3	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	2	2	2	2	2	2	2	1	1	1	2	2	1	2	3	1	2	2	1	1	3	2	1	1	1	1	1	2	1	2	2	1	2
7000	-650.712723865713997	-649.247904916456719	-1.464818949257332	0.000221943575957	0.000071512444035	0.322210019942437	0.562508159321493	-1	1	3	4	3	8	11	11	10	12	13	14	14	14	17	15	17	17	16	18	16	18	21	21	20	22	21	25	23	25	25	26	29	26	28	28	28	28	28	29	30	27	30	30	32	30	31	31	32	31	31	32	32	32	33	33	32	32	32	34	34	34	34	34	34	35	35	35	35	34	36	36	37	34	36	37	35	37	33	37	37	38	38	40	39	37	37	40	39	39	39	37	40	40	0	1	1	5	2	4	9	4	6	7	10	10	10	11	12	14	14	13	12	15	14	21	13	20	12	18	18	29	27	26	25	27	38	31	31	31	31	29	32	35	36	27	37	40	46	42	44	23	48	37	44	44	46	42	53	49	44	40	47	44	52	57	58	50	56	52	58	61	55	52	79	62	64	58	64	75	42	70	52	79	66	58	71	92	73	77	66	74	81	81	87	72	73	77	1	1	2	1	1	2	1	4	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	2	3	3	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	6	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	3	2	1	3	1	3	2	2	1	1	1	4	1	1	1	1	1	3
7500	-642.380547285929765	-640.728917138032102	-1.651630147897717	0.000248938105661	0.000054675935135	0.219636664262556	0.706566636129143	-1	1	2	3	4	8	8	10	12	12	13	15	14	14	16	16	16	17	16	18	16	18	20	20	21	22	22	24	24	25	25	26	28	25	27	28	27	28	29	27	30	29	30	30	31	31	33	30	33	32	32	31	32	32	34	32	32	33	32	35	33	35	34	33	34	35	35	35	36	35	36	34	33	33	37	36	36	38	36	37	38	40	38	40	38	38	38	39	39	40	40	39	40	38	0	1	1	2	4	5	5	5	6	6	8	6	10	11	8	10	7	13	14	14	11	21	18	20	18	23	18	23	25	26	29	34	28	25	34	32	32	28	33	32	38	28	28	40	31	42	45	39	40	44	43	35	42	43	53	40	44	52	43	47	52	57	57	51	56	74	59	61	55	59	59	57	51	52	64	64	49	77	58	70	49	52	77	92	43	74	66	80	78	78	94	62	76	74	1	1	1	1	1	2	2	2	2	2	1	4	2	1	3	2	3	1	1	2	1	1	2	1	2	1	3	2	1	1	1	1	1	2	1	1	1	3	1	1	1	2	3	1	3	1	1	1	3	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	4	1	1	3	2	2	1	1	1	2	2	2	2
8000	-704.460287590352777	-702.743524837738619	-1.716762752614166	0.000283664160970	0.000056297074093	0.198463823913459	0.658926165022473	-1	1	3	2	4	8	10	10	13	12	13	14	15	14	16	15	16	17	17	19	18	19	21	21	21	22	22	25	24	23	25	26	28	26	28	28	28	27	28	29	30	29	30	30	29	31	31	32	32	32	31	31	32	31	34	32	32	33	32	34	34	33	33	33	35	35	35	35	34	37	36	36	37	36	36	36	38	39	35	37	36	38	37	39	37	36	37	39	39	39	39	38	39	40	0	1	1	2	4	5	6	1	7	7	7	9	11	6	7	10	14	11	16	16	17	10	10	20	15	25	8	23	23	23	23	23	25	23	34	38	29	29	32	32	36	34	25	37	37	42	44	39	38	31	44	40	42	25	53	54	33	52	43	58	58	44	43	51	50	58	59	61	54	58	66	49	64	49	43	50	71	74	58	81	58	80	47	49	75	66	74	62	50	70	74	62	76	86	1	1	2	1	1	2	1	5	1	1	2	1	1	2	3	2	1	2	1	2	1	4	3	1	2	1	5	2	2	1	1	2	5	2	1	1	2	2	1	1	1	1	4	1	1	1	1	2	4	4	1	1	2	4	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	3	2	2	2	1	2	1	1	2	1	3	3	1	1	1	3	3	1	1	2	2	2
8500	-746.759934593180219	-744.929379012273216	-1.830555580906950	0.000311742771653	0.000052884747785	0.169642258278542	0.543846614449793	0	1	3	4	3	9	10	11	11	12	12	15	15	14	15	15	16	18	16	17	17	19	20	21	20	21	21	24	24	24	25	27	28	26	27	28	29	26	28	29	30	30	29	30	30	31	32	32	32	32	32	30	32	32	33	34	32	31	32	35	34	34	33	35	34	34	35	35	36	36	35	36	37	36	38	36	36	39	37	36	37	37	38	39	38	39	38	38	38	38	39	39	41	37	0	1	2	5	2	2	4	4	5	4	4	4	14	6	6	9	9	13	10	12	9	8	13	12	18	18	13	18	18	18	18	38	32	23	38	34	35	27	38	35	31	32	28	34	37	42	44	39	40	28	36	34	44	31	42	38	44	52	52	62	58	57	44	51	40	58	59	58	42	65	52	63	51	68	76	56	56	65	71	62	70	58	47	56	51	94	66	74	65	68	66	40	64	56	1	1	1	1	1	3	3	3	4	3	5	4	1	3	3	2	2	2	2	1	2	4	3	3	1	1	3	3	3	2	3	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	2	2	2	1	1	1	3	1	4	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	3	1	1	1	2	1	1	1	1	3	3	3	3	2	2	1	2	2	2	4	2	1
9000	-767.191195576857126	-765.280645485582113	-1.910550091275058	0.000351161937498	0.000053950801495	0.153635106012882	0.466888294774942	0	1	2	4	2	9	10	11	12	10	13	14	13	15	17	16	15	17	14	17	16	19	20	20	21	20	21	25	24	25	25	26	29	27	28	28	28	26	28	27	29	29	29	30	31	31	33	31	33	33	31	32	31	30	34	33	33	32	31	34	34	35	32	34	35	34	36	34	36	36	36	35	35	35	36	35	38	39	36	36	36	39	38	39	39	39	38	40	39	39	37	38	41	40	0	1	1	5	1	4	4	2	4	4	2	5	6	9	13	17	8	14	7	16	17	21	18	7	18	10	18	18	25	23	29	30	29	30	29	32	32	29	38	30	36	40	40	40	31	35	40	39	33	51	40	40	44	12	42	58	40	45	25	40	40	54	28	40	56	45	63	59	60	58	68	44	28	47	51	51	63	62	66	58	72	80	40	47	72	74	70	87	87	44	61	61	76	61	1	1	1	1	1	3	4	4	3	4	7	7	2	2	1	1	1	1	2	1	1	2	2	4	2	3	2	4	2	3	1	1	2	1	2	1	1	1	1	1	1	1	1	2	3	2	3	2	1	1	2	4	1	6	2	1	3	1	4	4	4	3	3	4	1	2	2	2	1	2	1	4	3	1	2	2	2	1	1	2	1	2	5	4	2	3	1	1	1	4	1	2	2	2
9500	-765.344339925537497	-763.633677380201334	-1.710662545336175	0.000348345081817	0.000069764263749	0.200273428247358	0.502869506155361	0	1	2	3	4	8	10	10	13	11	14	14	14	13	16	15	17	18	16	18	17	19	20	19	22	21	22	24	23	25	25	27	29	25	26	29	28	26	28	28	29	27	27	31	31	30	33	32	33	32	32	31	32	33	34	33	32	33	31	35	34	35	33	34	35	35	36	35	36	36	37	34	37	35	38	35	37	38	35	37	37	39	38	36	37	38	37	39	38	37	39	40	41	38	0	1	1	2	3	3	2	4	6	4	5	5	14	6	13	7	9	13	10	19	8	15	22	20	19	18	18	23	18	26	29	35	30	29	28	28	32	34	31	31	32	29	28	33	42	40	59	33	35	52	59	40	46	40	53	40	40	35	40	47	59	57	59	54	44	61	56	61	39	56	56	50	51	50	56	59	66	81	44	50	70	56	66	58	40	74	74	75	81	61	61	59	76	74	1	1	1	1	1	2	4	5	3	4	6	7	1	2	1	3	2	2	2	1	3	2	1	1	3	2	1	2	3	3	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	4	1	3	2	4	2	1	1	2	1	1	2	1	2	1	4	1	3	1	2	1	4	2	2	1	2	2	1	2	1	2	3	2	1	1	1	2	2	5	4	3
10000	-784.149195945034421	-782.377216828151177	-1.771979116883200	0.000302982082705	0.000055571377620	0.183414732394959	0.428335236273877	0	2	3	4	4	8	11	10	12	12	13	15	15	14	17	14	15	17	16	19	18	18	20	19	21	22	21	21	23	25	25	26	29	27	27	28	27	26	29	29	27	30	29	29	31	31	33	31	33	31	31	31	30	31	34	34	32	32	33	34	32	34	34	34	35	35	35	36	35	34	36	36	36	35	38	36	37	37	35	37	37	40	39	39	37	39	38	39	39	39	39	37	39	38	0	1	1	2	2	4	4	5	5	5	4	5	6	5	16	7	8	13	9	19	15	16	18	9	18	14	10	18	12	28	23	28	37	23	25	31	38	26	31	31	28	36	36	41	28	41	28	39	37	34	44	41	31	31	37	40	50	32	52	34	34	34	40	51	58	34	45	60	46	52	52	57	34	70	76	60	49	63	47	62	52	77	70	62	58	81	58	74	62	71	34	49	47	74	1	1	1	1	1	2	4	2	5	3	4	5	2	6	2	1	2	1	3	2	1	1	1	6	2	4	4	3	4	2	2	4	1	4	3	2	1	2	1	3	3	1	1	1	4	2	5	2	4	1	1	2	2	3	3	3	1	3	1	4	2	4	3	2	2	5	2	1	2	2	3	2	5	1	1	1	2	1	1	2	4	1	2	2	3	1	2	2	3	2	3	3	2	2
10500	-724.768452108168276	-723.013301139411851	-1.755150968756418	0.000286191914674	0.000053736722923	0.187764643821345	0.433657873209496	0	2	3	4	4	8	10	11	13	12	13	14	15	14	15	15	17	16	16	17	17	19	21	21	20	21	21	24	23	25	25	26	30	26	26	27	28	28	27	28	30	28	29	30	30	30	33	32	32	32	30	31	32	32	35	33	33	32	32	35	35	35	34	33	34	34	35	34	35	36	36	35	37	35	36	36	38	39	36	36	37	40	38	39	39	38	37	38	39	39	40	38	40	40	0	1	1	2	2	4	4	4	10	4	4	5	9	6	10	7	15	10	16	7	6	10	20	22	18	18	10	29	25	25	10	23	39	23	28	23	36	28	30	32	36	35	38	40	42	38	58	39	35	44	32	36	45	51	38	38	50	44	51	47	49	36	57	51	58	47	59	31	38	36	66	47	38	58	64	62	68	79	58	61	61	71	61	72	76	70	74	66	49	62	74	70	75	86	1	1	2	1	1	3	4	4	1	3	6	3	1	4	1	2	1	2	1	3	4	3	2	1	3	2	4	1	2	3	7	2	2	2	1	3	1	3	1	1	2	1	1	1	1	1	1	2	4	1	2	2	1	2	5	2	1	2	2	1	2	4	1	1	1	1	1	6	4	3	2	1	4	1	2	1	2	2	3	1	1	2	1	2	2	1	1	2	4	2	3	1	2	1
11000	-800.565002521814108	-798.889761796119046	-1.675240725695095	0.000275246048000	0.000058203204660	0.211458820508786	0.418462668661415	-1	1	1	3	3	7	11	11	12	12	14	15	14	14	14	16	15	17	14	19	18	19	20	21	22	22	21	25	23	26	26	25	29	24	25	28	27	27	28	27	30	29	30	29	32	31	32	31	32	33	30	31	32	33	33	33	33	31	33	34	35	34	32	33	34	34	34	35	34	36	36	36	36	35	37	36	37	38	36	35	36	39	38	39	39	39	38	39	39	38	39	39	40	37	0	1	1	1	1	2	1	2	6	4	6	6	9	9	9	10	9	17	9	17	18	14	13	11	13	12	10	8	8	8	26	26	23	9	23	30	35	26	38	32	32	37	34	40	36	42	38	34	33	52	38	40	41	37	42	45	63	40	43	52	58	44	58	52	56	51	59	59	32	59	60	27	51	45	54	80	70	61	59	58	30	74	52	73	28	94	61	90	52	58	66	50	81	74	1	1	1	3	3	2	6	4	2	4	3	6	1	2	1	2	2	2	1	3	1	2	3	4	4	4	7	8	5	6	2	1	4	5	2	1	1	3	1	1	3	1	3	1	4	1	3	3	1	1	2	2	1	3	2	1	1	2	2	2	2	3	1	1	1	2	1	1	3	2	1	7	3	3	3	1	1	1	2	2	6	1	4	2	6	1	1	1	5	3	3	3	2	1
11500	-778.452039861316621	-776.807429830496972	-1.644610030819659	0.000253320432730	0.000056286313221	0.222194130232934	0.384369876356558	-1	2	2	3	3	9	11	9	12	13	13	15	15	13	16	15	16	17	16	18	18	16	20	20	21	20	21	25	24	26	24	25	29	27	27	27	28	28	27	29	30	28	29	31	32	30	33	30	33	33	32	32	32	31	35	34	33	33	31	33	31	35	32	35	34	35	34	36	36	36	37	35	37	36	37	35	37	39	35	35	37	39	37	39	38	35	38	39	39	40	39	37	41	39	0	1	1	2	2	5	6	4	4	4	5	4	14	7	10	6	6	12	16	10	8	8	18	10	22	8	8	12	18	25	23	29	38	18	26	32	36	29	26	32	36	29	25	34	42	35	43	10	48	61	44	34	42	34	37	40	44	40	35	52	34	57	61	48	52	58	50	44	53	61	79	57	48	58	25	51	74	44	59	58	50	81	58	92	64	44	59	79	59	34	74	61	43	74	1	1	1	1	1	3	1	3	5	4	4	5	1	1	1	3	3	1	1	2	4	4	2	4	4	5	4	5	3	4	2	1	1	5	3	2	1	2	5	2	1	2	3	2	2	1	2	8	1	1	1	3	2	2	3	2	1	2	2	1	3	1	1	3	1	1	1	3	2	3	1	1	2	2	9	2	1	4	2	1	2	1	2	1	2	2	3	2	2	5	2	3	6	1
12000	-788.738462846999028	-787.052017549480979	-1.686445297518044	0.000235378742952	0.000048909095051	0.207788921112392	0.453617690518786	-2	0	2	3	3	8	11	10	12	12	13	14	14	14	17	15	16	14	17	18	18	16	19	21	22	20	21	24	23	24	24	27	29	24	27	27	28	28	28	28	30	30	29	31	32	30	33	31	33	33	31	31	31	32	34	33	31	32	32	34	34	34	34	34	34	35	35	33	36	36	37	34	36	35	37	36	38	38	36	36	37	40	38	40	38	38	37	39	40	39	39	39	40	39	0	1	2	2	2	2	4	4	8	4	9	7	9	4	6	7	11	6	11	11	8	8	19	10	23	23	10	25	8	26	15	34	28	25	27	28	34	34	35	34	38	36	36	31	40	36	52	10	40	57	35	40	33	33	33	35	33	35	35	35	52	57	50	56	44	32	59	44	55	47	44	58	64	48	64	64	74	59	66	59	47	47	61	66	64	66	56	87	78	80	47	62	73	56	1	1	1	2	1	5	5	3	2	4	1	1	1	4	4	2	2	2	4	3	4	4	1	3	1	1	5	1	7	2	3	1	3	2	3	1	2	2	1	2	1	1	1	3	2	1	2	8	3	2	3	1	1	2	2	3	1	2	3	2	2	2	1	1	1	3	1	1	1	2	3	1	1	2	2	1	2	3	1	3	2	3	2	2	2	1	2	1	1	2	3	2	2	4
12500	-755.884232697285597	-754.087622191356672	-1.796610505928980	0.000298886036463	0.000053016184891	0.177379263073490	0.438794845344158	0	2	2	4	3	7	10	11	12	12	14	15	15	13	17	16	16	17	17	18	18	19	20	21	21	20	21	25	23	25	25	24	29	26	26	28	29	27	28	28	30	29	30	30	32	30	32	32	30	32	31	31	31	32	35	33	32	32	32	35	33	35	34	35	33	35	36	35	36	36	33	35	37	35	36	35	37	39	36	33	37	40	37	39	38	39	36	39	39	39	39	39	41	39	0	1	1	5	2	4	2	5	4	5	14	14	4	6	8	14	7	11	6	9	7	9	14	19	21	17	12	18	18	26	27	25	30	31	32	38	31	34	13	35	37	36	28	40	42	28	44	6	32	37	44	43	42	49	45	44	43	52	52	47	49	57	39	39	39	43	64	61	37	39	52	65	65	63	28	51	74	75	71	52	58	83	60	48	73	70	66	58	80	66	87	62	50	74	1	1	1	1	1	2	4	4	3	4	1	2	6	3	3	2	4	1	4	3	4	3	3	3	2	1	2	4	3	3	2	1	2	1	1	1	2	1	6	1	1	1	3	1	2	3	1	10	3	2	1	1	1	1	2	1	1	1	1	1	1	2	3	5	3	2	1	2	3	4	1	1	2	1	7	2	1	1	2	1	3	2	1	3	1	2	1	3	3	3	2	2	6	2
13000	-807.483607881534112	-805.691698347797683	-1.791909533736389	0.000357112060161	0.000063745329525	0.178502315201384	0.327094075979725	-1	1	3	4	3	8	9	9	12	11	13	14	14	14	14	16	16	17	15	19	17	18	20	20	21	22	21	24	23	25	25	27	30	26	28	27	28	26	29	29	30	29	30	29	31	31	30	32	33	33	31	31	31	31	34	33	31	32	32	34	34	34	33	32	35	35	35	36	34	36	35	35	36	35	34	36	37	37	36	37	37	38	38	39	37	38	36	40	39	40	39	39	40	39	0	1	2	5	2	1	5	4	3	2	5	4	8	2	3	13	13	8	9	7	8	12	22	14	23	25	23	25	7	23	27	38	25	15	32	21	32	25	15	32	35	32	11	32	42	42	40	20	44	47	21	36	37	38	31	40	44	47	47	56	58	57	64	34	50	31	59	55	45	50	47	48	62	58	33	47	58	55	55	74	50	59	64	51	34	74	61	79	59	50	71	85	34	74	1	1	1	1	1	6	4	3	3	5	5	5	2	4	4	1	1	3	2	7	5	3	1	2	1	1	1	2	8	2	2	1	4	5	1	6	1	2	8	1	1	1	8	1	1	1	1	8	1	2	5	2	2	3	5	2	1	1	1	1	1	2	1	3	1	3	2	1	2	2	3	1	2	2	2	3	3	2	1	1	2	3	4	3	5	2	1	2	4	3	2	1	9	2
13500	-795.250480253350474	-793.458942171543413	-1.791538081807114	0.000345188521424	0.000061647776625	0.178591618198584	0.438601945731998	0	2	2	4	3	8	10	10	13	13	12	14	15	15	17	14	15	17	16	18	17	17	20	20	21	22	21	25	23	24	26	26	28	27	28	28	29	26	29	26	30	29	29	29	31	29	32	32	33	33	31	31	31	31	34	34	33	31	32	33	34	35	34	35	34	36	32	35	35	35	37	36	36	35	38	36	38	38	37	37	37	39	38	39	39	37	37	39	39	39	38	40	41	40	0	1	1	5	2	1	4	5	4	4	4	11	2	6	11	11	10	12	11	8	17	11	20	8	19	14	18	20	18	18	25	25	9	23	34	38	40	25	28	26	36	18	38	23	40	31	35	25	52	35	13	40	38	32	59	59	40	31	31	58	48	50	58	58	38	61	32	61	44	58	38	38	52	50	86	42	74	57	67	61	32	61	62	42	71	59	58	57	79	79	81	77	48	59	1	1	1	1	1	4	2	3	4	4	3	1	5	4	2	1	1	2	2	3	1	2	2	5	2	4	2	2	3	2	2	3	10	3	1	1	1	2	2	2	1	5	1	5	2	1	3	5	1	2	8	3	2	2	1	1	3	2	4	1	1	1	1	2	4	1	2	1	3	2	6	5	2	1	1	4	3	2	3	1	5	2	1	6	1	3	3	3	1	2	1	1	6	4
14000	-795.209998248716829	-793.499648111710485	-1.710350137006331	0.000370733129346	0.000074282674208	0.200366971084411	0.388196100658205	0	2	2	4	3	8	10	9	12	13	13	13	14	15	16	15	17	17	15	19	17	19	21	20	19	21	22	25	24	25	25	24	27	26	28	27	29	27	28	29	30	30	30	30	30	31	32	32	33	33	31	31	32	31	34	33	32	30	33	34	34	35	32	35	33	34	35	34	36	37	35	35	33	35	38	36	37	38	35	36	37	40	38	39	37	37	38	38	40	39	39	39	41	39	0	1	1	5	2	5	4	5	5	2	1	5	4	6	12	8	9	14	12	19	8	8	20	6	21	18	25	32	12	24	8	25	28	23	36	34	36	18	28	36	32	34	39	34	37	32	51	33	40	40	32	58	45	40	37	42	40	40	58	43	52	51	29	51	10	48	59	63	45	76	73	49	39	66	44	44	73	70	73	58	79	80	71	72	64	74	59	79	79	66	74	57	38	86	1	2	1	1	1	3	3	3	4	6	7	3	4	3	1	3	2	1	1	2	4	4	1	7	1	3	2	1	6	3	9	2	1	2	1	1	1	8	3	1	2	2	2	3	1	2	1	4	2	3	2	1	1	1	2	1	1	1	2	2	1	2	4	2	8	1	1	1	3	1	1	1	3	1	4	3	2	1	1	2	1	3	2	2	1	1	2	1	2	1	1	4	7	2
