step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
23500	-1142.892639428646817	-1141.277647229292825	-1.614992199354066	0.000405847170680	0.000094847412288	0.233702287806344	0.437235577124103	0	4	12	9	14	13	15	21	22	15	24	34	20	26	19	28	29	29	29	39	35	35	41	31	37	35	39	37	38	41	36	43	44	30	47	36	40	30	46	33	45	44	46	49	44	45	39	44	37	34	49	46	40	47	42	48	48	51	50	47	50	47	54	54	49	52	58	58	52	57	57	57	54	60	60	55	63	64	67	72	64	63	63	65	70	66	67	73	72	68	76	76	74	82	84	83	91	87	92	86	97	99	0	1	1	2	4	4	2	0	7	5	10	34	5	15	7	7	6	15	14	31	18	15	26	15	17	16	18	19	18	19	17	36	29	18	16	15	22	3	18	34	17	18	23	16	55	12	18	14	17	24	28	17	11	25	31	49	2	36	17	3	17	25	34	58	22	33	52	27	39	13	39	56	49	47	23	47	52	39	70	81	44	30	64	68	73	74	44	63	9	12	44	70	57	70	74	80	69	85	69	85	69	97	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	3	2	2	1	1	1	1	2	2	2	2	1	1	2	2	1	2	3	1	2	2	1	6	1	2	1	4	1	1	2	6	2	1	1	2	6	3	4	5	4	2	4	1	3	1	1	4	1	5	2	2	3	4	3	3	3	1	2	2	2	2	1	2	6	2	2	4	8	5	3	2	3	4	2	2	6	5	7	2	6	2
24000	-1119.250828139692203	-1117.679156801859335	-1.571671337832850	0.000376064805240	0.000095159246267	0.253039489313537	0.454508413018554	0	5	8	10	12	17	17	14	24	22	22	32	31	26	28	32	30	27	29	37	34	34	34	35	35	40	39	41	40	42	36	43	45	37	48	42	40	43	46	44	45	43	45	48	45	48	43	46	46	49	47	44	50	47	45	49	41	43	48	53	49	50	55	54	51	46	58	57	55	55	57	65	55	58	59	51	65	67	66	60	53	65	58	65	66	69	69	71	78	64	74	75	72	88	88	89	79	82	95	89	99	105	0	1	2	3	4	5	3	0	7	6	1	15	18	1	9	15	5	11	9	16	15	9	18	6	11	7	16	18	23	25	12	16	12	10	55	24	21	9	32	36	22	25	37	31	12	20	28	36	27	41	32	14	24	38	31	42	23	37	41	36	42	47	61	57	17	32	56	25	81	76	44	42	33	63	62	57	38	70	22	38	17	63	39	70	81	22	22	26	49	60	22	26	26	72	69	72	91	92	81	77	92	99	1	1	1	1	1	1	1	1	1	1	3	1	1	5	1	1	3	2	1	1	1	3	1	2	3	4	1	3	1	2	1	2	1	4	1	1	1	3	1	1	2	2	1	4	3	3	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	2	5	1	1	2	1	5	2	3	3	6	2	1	1	2	4	5	5	5	2	4	6	4	5	4	6	1	1	6	6	2	2
24500	-1234.841485022933057	-1233.244945786740800	-1.596539236192183	0.000421049408549	0.000101697728939	0.241533955099500	0.384441696751472	-2	5	8	12	15	9	14	17	22	20	18	33	28	28	23	30	27	25	32	32	35	37	34	37	27	38	40	37	41	41	40	42	44	35	46	41	43	41	43	41	44	45	44	46	40	50	46	47	45	51	45	43	49	41	43	46	36	36	49	52	49	48	58	47	53	50	56	59	51	55	50	60	57	59	58	56	64	67	65	72	64	63	67	61	56	70	68	72	77	67	75	74	77	84	87	84	83	88	91	93	96	100	0	1	1	6	6	2	6	0	4	2	7	10	10	5	2	2	5	4	16	11	15	12	5	5	5	25	58	7	10	28	18	58	11	11	25	12	18	6	4	24	18	19	18	45	23	30	36	26	21	31	30	29	18	16	40	36	18	20	27	6	56	17	43	41	16	57	20	49	18	64	56	62	50	31	17	36	63	68	52	33	65	19	10	53	57	24	82	29	51	62	75	87	88	75	52	69	80	86	82	42	97	65	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	3	2	1	1	1	2	1	3	4	3	1	1	2	5	1	2	2	7	3	3	2	3	5	2	2	3	2	3	2	1	1	1	3	1	3	1	1	5	2	1	1	3	2	1	7	1	2	3	1	4	3	2	2	4	2	1	2	2	4	5	4	1	1	2	4	1	5	9	3	3	6	1	5	5	5	3	1	1	7	5	5	1	3	5	7	2	6
25000	-1191.897457404922534	-1190.320681401339016	-1.576776003583420	0.000362311968264	0.000090788121601	0.250579968517973	0.354450000280367	-2	3	7	11	8	15	17	21	21	20	22	33	23	28	28	30	27	28	33	34	35	31	44	31	31	36	36	40	38	38	37	39	42	36	41	37	36	40	45	38	46	36	48	48	45	48	45	39	42	48	51	45	47	45	44	49	47	41	52	54	51	48	55	48	54	54	55	61	48	55	55	56	57	59	52	53	66	61	66	68	60	66	70	63	63	65	71	69	72	71	78	72	78	85	84	90	92	88	87	91	100	103	0	1	1	3	1	4	2	0	6	2	5	18	6	6	9	10	9	10	9	17	18	6	32	13	7	15	18	9	42	3	20	17	15	3	40	19	11	21	12	20	48	20	20	20	20	3	58	20	19	11	7	32	30	9	15	26	23	21	41	40	30	36	43	26	52	33	31	55	30	12	18	32	33	32	15	50	81	71	81	51	11	29	26	81	74	52	81	30	76	44	30	28	30	19	81	91	82	93	79	28	70	19	1	1	2	1	1	1	3	1	1	3	4	1	1	4	1	2	2	2	3	2	1	1	1	1	3	1	2	4	1	3	1	2	3	3	1	1	1	1	1	1	1	1	2	2	4	6	1	2	1	4	7	1	2	4	2	2	1	2	1	2	2	2	1	3	2	1	3	2	2	4	3	5	3	4	4	1	2	2	3	4	5	7	8	1	1	2	2	6	2	6	7	6	8	9	5	2	3	3	2	6	5	10
25500	-1224.434396811390343	-1222.752842711809535	-1.681554099580817	0.000406226719252	0.000085053792788	0.209375180797734	0.394737472827215	1	6	8	12	13	16	17	19	22	19	19	37	24	27	26	30	24	25	25	36	33	31	42	33	33	40	35	40	35	39	39	26	43	34	44	43	45	42	43	42	46	45	40	44	44	40	42	44	40	49	41	40	46	39	44	48	45	40	35	52	49	48	56	50	52	48	50	56	47	58	58	58	56	61	56	54	61	67	67	72	66	63	65	66	67	67	65	75	73	62	76	71	72	89	85	89	89	84	90	90	92	104	0	1	1	1	3	2	4	0	11	1	4	11	11	7	13	6	3	11	7	9	9	32	18	6	14	9	32	22	19	13	24	11	16	18	52	31	30	25	28	31	43	6	32	31	46	27	14	21	12	33	14	19	32	14	18	18	26	18	17	33	36	36	48	57	42	47	23	9	15	64	67	12	36	46	55	26	16	61	65	77	68	14	3	75	87	65	82	33	60	18	74	69	42	17	42	77	91	52	68	56	86	99	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	3	2	1	2	1	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	5	2	1	1	1	3	2	1	1	2	4	6	2	3	6	1	2	2	1	2	1	1	1	1	2	1	7	3	1	2	3	2	4	2	3	2	1	2	2	1	5	12	2	1	2	1	3	3	5	3	2	5	9	4	4	2	3	5	4	5	3
26000	-1112.091501066173350	-1110.378231654477531	-1.713269411695891	0.000233949909123	0.000046672114170	0.199496184224545	0.402773891988298	-1	4	7	14	9	17	18	19	24	18	22	35	30	25	22	25	29	26	34	35	35	31	39	37	30	37	34	38	37	36	34	43	33	35	42	42	38	39	43	37	45	44	48	50	41	50	41	42	43	49	49	39	47	47	45	43	47	49	48	49	49	49	54	52	56	52	57	61	52	53	56	60	51	59	57	55	62	67	64	72	59	62	67	69	69	67	68	74	68	69	70	71	78	82	86	85	86	88	90	95	99	102	0	1	2	5	2	2	1	0	3	1	3	14	18	10	10	15	11	5	13	16	22	10	3	7	15	12	15	19	9	11	18	29	14	15	25	20	14	15	28	31	49	30	48	36	40	18	7	21	21	41	18	22	38	12	18	12	10	15	41	45	27	29	27	17	22	33	21	71	52	42	38	61	57	42	18	17	57	71	71	77	57	9	3	64	77	69	22	89	5	54	81	22	80	81	89	85	86	91	89	89	82	94	1	1	1	1	1	1	2	1	2	3	3	1	1	2	1	1	1	4	1	2	1	4	6	2	1	1	3	1	2	1	1	2	2	3	3	2	2	2	1	1	1	1	1	1	1	4	3	1	2	1	4	2	2	2	3	2	4	5	1	2	2	2	4	3	2	2	2	1	3	2	3	2	1	3	6	2	1	2	2	2	2	5	11	3	2	3	4	1	9	3	2	3	1	4	3	2	4	3	3	3	6	3
26500	-1055.723662034772133	-1054.039056582343846	-1.684605452428338	0.000184715380854	0.000038491504330	0.208382778694474	0.471936156065329	0	7	10	14	13	10	17	16	21	15	21	32	30	25	24	25	30	28	29	36	34	34	35	38	37	44	32	38	34	37	40	43	43	37	41	42	44	45	42	36	43	47	48	48	38	44	48	44	43	50	51	42	47	44	46	49	48	47	51	52	50	48	55	51	55	55	58	60	53	51	56	64	59	58	55	52	59	63	64	67	64	63	69	68	63	66	71	69	78	68	77	70	74	88	79	92	91	92	91	93	91	101	0	1	2	3	6	2	3	0	10	1	7	7	10	3	10	11	7	16	16	16	15	19	17	27	27	28	14	7	17	13	25	15	15	15	25	12	27	27	13	13	18	7	32	35	20	39	20	21	12	41	32	13	21	15	25	32	23	48	33	44	39	33	57	17	52	32	58	21	52	30	37	39	38	32	47	29	64	76	52	85	64	76	74	82	77	52	85	74	74	68	64	80	80	81	65	85	65	94	65	91	79	91	1	2	1	1	1	1	1	1	1	3	1	3	2	2	2	1	2	1	1	1	1	1	1	2	1	1	2	4	2	1	1	4	3	2	1	3	3	2	3	1	2	3	1	2	1	1	2	2	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	4	2	3	2	5	2	1	1	2	2	2	1	3	1	2	4	2	3	2	1	1	1	2	2	2	4	1	3	1	2	4	3	4	5	1	4	1	3	4
27000	-1173.770129259528858	-1172.046324954171268	-1.723804305357543	0.000353275654562	0.000069388349376	0.196414183882160	0.374059644699329	-4	-1	7	11	15	15	9	20	23	20	22	22	25	22	25	27	26	28	31	38	34	36	38	31	35	37	35	39	35	39	39	37	36	38	43	41	34	41	47	44	44	42	40	47	43	43	46	48	44	52	50	44	50	43	45	45	39	46	47	53	43	48	57	52	51	57	53	58	56	52	56	59	55	60	58	53	63	66	64	65	61	66	67	65	66	67	68	72	75	69	68	73	73	86	84	89	89	91	95	91	101	104	0	1	1	1	2	1	2	0	6	5	5	4	14	6	2	12	1	12	18	3	14	18	22	6	5	21	18	14	7	5	16	3	3	18	57	28	16	21	43	57	15	23	16	35	16	23	28	24	5	56	36	33	24	16	57	37	9	57	37	36	16	55	23	56	20	59	30	37	32	47	11	29	28	19	29	48	16	40	20	20	71	48	18	41	71	71	71	91	52	51	49	20	20	74	71	94	86	93	74	81	86	98	1	1	2	2	2	3	2	1	1	1	2	1	1	2	5	1	4	1	1	5	1	1	1	1	2	1	1	3	5	4	2	6	5	1	1	1	1	2	1	1	3	1	2	1	1	1	2	3	5	1	2	4	3	1	1	2	3	2	2	2	4	1	3	2	2	3	2	5	5	1	7	2	1	4	3	2	9	4	4	4	2	2	7	3	2	1	3	1	3	2	6	4	6	3	5	1	3	3	5	4	5	2
27500	-1189.605906672450601	-1187.946195252562575	-1.659711419888104	0.000383510002941	0.000083132026443	0.216766253305770	0.343913159191916	-1	6	9	13	14	16	12	19	23	18	22	34	28	28	28	32	31	28	23	35	36	32	38	34	37	34	35	37	41	38	38	43	45	37	41	44	41	43	46	45	45	48	40	46	46	45	42	46	44	51	48	46	47	44	48	49	43	46	51	46	52	46	53	49	45	50	58	62	55	57	54	62	57	58	56	57	58	65	62	58	53	60	67	62	70	69	70	72	68	63	75	75	71	85	86	90	92	89	92	88	94	99	0	1	1	3	4	7	2	0	6	5	7	18	10	11	11	15	5	6	3	18	14	7	26	22	18	6	13	13	1	11	12	22	23	7	18	18	27	12	28	30	22	16	27	25	18	12	18	21	37	37	23	29	46	18	10	37	35	14	38	25	36	22	32	23	13	32	33	59	52	36	48	70	33	23	20	64	19	44	29	29	19	57	64	15	29	46	81	77	81	40	55	70	78	77	52	69	84	35	17	95	81	29	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	4	2	3	2	1	3	1	1	1	4	1	1	7	5	2	2	1	4	2	2	1	1	2	1	2	3	1	2	4	3	4	2	1	2	2	2	1	2	5	1	1	4	1	2	2	2	3	1	3	1	2	2	2	3	1	1	2	3	3	2	5	4	2	3	6	3	2	5	4	8	3	2	3	4	3	3	1	6	7	4	4	8	7	1	7	7
28000	-1199.510804637987121	-1197.780669831676505	-1.730134806310708	0.000387528055339	0.000075415383416	0.194606254636810	0.478394147429481	1	6	7	13	12	13	14	19	15	18	20	36	31	25	28	31	29	30	28	26	30	32	42	28	27	40	39	37	38	33	33	44	43	40	44	41	44	41	47	44	45	46	42	49	43	40	46	45	46	49	49	45	52	44	38	49	50	51	44	53	50	50	55	51	50	56	58	54	55	54	52	64	58	57	55	54	62	58	66	62	66	70	63	59	66	63	69	71	77	64	75	75	76	88	87	89	88	91	95	92	95	100	0	1	1	3	1	2	3	0	3	4	6	25	14	6	10	10	6	9	5	7	9	15	3	5	10	20	21	20	3	14	7	25	25	25	18	4	38	30	22	18	21	25	46	24	7	6	29	38	14	43	33	19	49	14	16	29	54	33	34	29	29	47	14	55	19	44	21	50	45	57	41	39	29	22	62	40	23	75	74	45	83	58	62	34	84	39	85	83	31	41	52	18	46	19	91	85	89	63	69	40	74	101	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	4	2	1	1	5	2	2	4	2	1	4	2	4	4	3	3	2	5	2	1	2	4	2	3	1	5	4	3	1	1	2	1	1	3	1	4	2	2	1	2	1	2	3	1	3	2	4	1	5	1	2	1	2	3	2	5	1	1	4	1	2	3	1	2	2	4	1	1	1	2	6	2	7	3	4	8	3	3	2	6	7	5	6	1
28500	-1124.031864011349626	-1122.364723907980988	-1.667140103368556	0.000356690408310	0.000076401001059	0.214194156273684	0.411731038954597	0	4	7	13	6	15	16	17	12	17	20	31	31	23	24	30	26	24	32	21	29	36	42	33	31	38	38	33	41	36	38	39	37	37	44	44	42	37	45	44	36	46	45	49	43	48	40	44	44	51	48	45	49	46	42	45	48	49	50	54	48	45	56	52	49	59	56	54	55	55	58	63	48	60	47	56	63	67	63	71	58	63	66	56	67	61	69	71	75	71	76	73	75	87	84	88	86	88	91	91	99	106	0	1	1	2	1	9	9	0	5	6	7	16	7	4	20	21	11	20	21	7	18	12	2	7	20	14	20	9	41	10	24	25	25	13	28	38	32	21	10	20	21	9	21	39	15	10	20	12	19	42	47	28	28	26	12	26	1	15	38	44	20	25	29	9	52	40	46	53	65	27	38	34	33	73	20	73	42	76	65	57	42	48	13	49	52	65	64	83	70	32	64	85	46	90	65	85	89	83	90	95	98	100	1	1	2	3	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	6	3	2	2	3	4	1	4	1	2	1	1	2	2	1	2	3	4	2	7	2	1	3	4	4	3	3	1	1	3	3	2	3	1	6	3	2	1	5	2	2	6	1	2	2	1	1	2	2	3	3	2	4	2	3	1	2	3	1	3	6	1	3	2	2	1	5	8	2	3	4	3	4	3	2	5	3	2	1	3
29000	-1171.768024846556955	-1170.128666692947718	-1.639358153609237	0.000393081345376	0.000088108367598	0.224147924174594	0.390059637317792	1	3	6	10	13	12	18	23	23	20	23	31	31	27	28	26	30	28	34	30	33	36	41	33	37	42	36	42	33	29	39	39	45	39	49	39	46	43	45	40	45	45	35	40	43	51	43	47	44	49	48	45	51	48	47	44	48	50	52	52	48	47	55	44	52	56	42	55	53	58	54	49	53	61	57	54	66	63	61	63	67	62	65	67	68	69	69	71	73	68	77	72	76	87	86	93	91	87	95	92	92	102	0	1	1	3	4	2	3	0	3	5	7	16	14	11	3	11	6	16	13	14	12	12	31	30	14	31	15	19	15	16	20	16	45	43	64	15	64	21	47	17	27	67	3	16	20	31	7	27	18	56	19	17	56	25	40	31	20	33	48	51	27	64	11	5	9	58	24	51	9	42	18	25	41	19	18	54	51	60	75	70	9	32	50	44	75	79	63	43	67	71	15	71	81	89	75	80	79	15	90	95	81	100	1	1	1	1	1	2	2	1	3	1	1	1	1	1	3	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	2	1	5	3	3	2	3	2	4	2	2	3	2	2	1	1	3	1	1	1	2	1	7	4	3	1	3	2	4	3	3	1	1	3	6	1	5	1	1	1	7	3	3	5	2	2	3	7	4	4	6	5	3	1	6	6	3	10	6	1	2	1
29500	-1196.648422394461477	-1194.979378633514898	-1.669043760946629	0.000364448556706	0.000077826150243	0.213544953905777	0.418371349385486	-1	3	11	15	9	11	17	19	21	15	24	36	31	22	29	31	31	23	18	35	32	30	40	37	35	42	39	40	41	38	39	36	38	37	47	38	38	44	38	45	46	42	46	48	39	46	46	35	46	44	43	42	51	47	47	45	46	48	49	53	50	50	56	53	48	52	58	60	54	54	54	61	57	50	60	59	64	66	66	64	58	68	65	60	69	66	72	70	72	68	76	75	76	89	86	86	87	86	95	89	89	102	0	1	1	1	2	5	3	0	2	3	7	7	3	7	18	11	9	9	5	14	15	18	22	13	17	24	13	30	18	20	17	9	21	19	31	15	18	27	25	31	37	34	33	23	13	48	48	18	16	32	5	16	26	56	42	21	1	43	21	31	12	36	28	43	4	26	63	32	29	15	24	47	26	16	16	74	51	31	69	60	13	46	71	13	84	69	68	29	56	66	87	85	86	77	79	85	88	77	77	88	65	91	1	1	2	5	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	3	1	1	2	1	2	1	1	1	3	1	1	3	2	4	1	2	1	1	1	1	1	1	2	2	2	1	2	2	3	1	6	2	3	1	1	5	9	1	3	3	2	4	3	1	3	1	1	3	2	3	3	2	3	1	2	2	6	5	2	2	4	3	2	5	2	4	5	5	3	4	1	1	1	4	4	3	2	3	4	3	7	3
30000	-1139.479868416105091	-1137.745384395269184	-1.734484020835856	0.000292971470397	0.000056655608943	0.193382682846340	0.433985185302740	0	5	7	14	8	10	17	23	22	10	21	27	28	26	26	27	29	24	22	39	35	35	42	36	33	41	30	32	32	34	36	38	40	37	42	43	41	40	45	42	46	48	39	48	45	47	44	40	45	52	46	43	49	44	47	47	41	46	47	49	50	51	58	50	53	54	54	59	51	57	56	64	53	52	57	58	65	67	68	71	63	67	68	66	70	66	69	72	77	73	78	76	78	84	86	91	90	84	91	94	97	99	0	1	1	3	1	1	6	0	6	2	7	19	2	7	6	18	3	11	2	21	7	3	15	27	13	14	18	13	19	19	19	16	22	7	25	27	21	29	28	25	21	26	14	40	34	43	35	12	48	37	38	11	49	35	31	32	43	23	48	9	35	40	42	51	46	32	32	56	30	57	26	61	49	42	38	51	60	44	65	52	17	7	31	28	77	69	7	83	39	44	87	83	85	52	69	92	65	87	94	87	86	91	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	5	1	2	1	2	4	3	1	1	4	2	1	3	2	2	2	1	3	2	3	2	2	2	2	2	1	3	1	2	2	1	2	2	2	1	6	1	1	2	1	1	1	1	4	2	2	3	1	1	2	1	1	3	3	2	2	2	1	2	2	3	3	2	4	4	6	8	4	1	2	8	1	5	5	2	1	2	8	4	2	4	3	1	5	5	3
30500	-1160.067411691999951	-1158.339469900294716	-1.727941791705195	0.000335046045925	0.000065410671640	0.195228901925428	0.406775478368188	-1	6	1	9	13	14	6	23	19	18	23	35	27	23	30	23	32	30	33	30	31	32	43	29	36	39	34	41	42	36	42	43	44	36	49	44	34	39	48	42	44	39	45	49	45	41	40	47	45	50	36	47	46	42	46	49	37	50	49	54	49	50	48	54	51	49	56	56	45	55	52	59	58	63	53	60	61	66	68	72	61	65	70	62	70	57	68	66	75	72	76	75	69	86	85	90	88	91	91	94	99	106	0	1	1	2	1	1	3	0	7	3	3	20	16	7	13	7	7	2	16	6	9	14	19	11	10	15	20	51	51	18	57	26	26	5	12	14	24	27	4	21	46	22	27	55	12	5	6	49	26	38	19	57	27	11	31	36	3	26	24	23	42	36	23	35	54	37	26	41	17	63	49	66	71	76	15	70	57	26	65	39	11	6	62	70	46	46	46	81	5	55	83	83	46	57	79	92	79	91	89	83	85	57	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	3	5	5	1	2	4	1	1	1	3	2	1	1	2	1	1	1	1	2	2	4	1	1	4	2	1	1	1	1	2	5	5	1	1	3	1	3	2	4	1	1	5	2	2	3	1	1	1	2	1	3	3	1	1	1	1	2	1	1	2	1	4	5	2	6	5	10	4	2	5	2	6	1	10	3	1	1	4	10	1	1	2	4	1	5	4	10
31000	-1247.667965202318101	-1245.843864448792829	-1.824100753525236	0.000420182965285	0.000071878710992	0.171065266634331	0.336567048533528	-2	6	11	15	16	15	14	20	25	21	22	35	28	26	28	24	30	25	28	36	32	35	42	35	35	40	36	40	26	38	39	41	39	38	47	40	34	45	46	39	45	34	46	47	45	51	41	47	43	42	49	44	47	45	42	48	47	45	49	52	48	49	50	53	48	48	53	56	53	46	57	60	56	55	53	57	62	63	59	67	63	61	69	66	68	70	72	66	74	63	76	69	77	83	85	93	93	89	92	93	101	105	0	1	2	3	7	2	3	0	2	3	1	5	4	7	7	10	29	7	3	13	16	15	33	16	6	20	15	21	10	21	24	26	21	27	34	9	16	50	17	21	16	7	37	32	20	52	5	20	9	18	49	19	13	6	13	7	40	12	24	62	58	48	16	70	24	18	53	53	66	23	54	34	43	20	28	38	47	45	66	63	47	64	13	35	15	79	74	52	32	32	12	66	63	85	75	94	91	85	91	56	90	77	1	1	1	1	1	2	1	1	3	1	3	4	3	3	2	1	1	2	3	1	2	1	1	2	3	1	3	1	1	1	1	1	2	1	1	2	3	1	1	2	2	4	2	1	2	2	6	2	4	3	1	6	3	3	3	6	1	1	2	1	1	1	5	1	3	6	1	2	1	1	2	3	1	4	2	2	4	3	1	3	6	2	8	4	3	1	5	2	4	6	7	3	7	5	5	2	3	4	2	6	6	7
31500	-1167.490113300106486	-1165.684947448717594	-1.805165851388988	0.000371892655488	0.000065218338739	0.175368719379047	0.328227248670184	0	6	8	14	12	15	13	23	21	17	14	37	28	23	27	29	29	26	32	39	34	33	41	38	38	37	39	40	36	42	39	37	41	37	46	42	37	42	47	36	45	35	48	46	45	46	48	43	44	48	50	41	49	39	47	45	50	49	51	53	47	49	51	50	52	56	56	58	53	56	46	58	52	54	55	58	63	68	63	71	66	59	68	65	66	70	71	70	73	68	76	72	75	87	82	92	94	89	96	87	97	102	0	1	1	2	1	7	3	0	7	7	2	18	6	1	6	10	6	11	13	7	18	6	20	16	17	7	18	13	42	29	18	19	21	17	24	21	21	11	38	16	17	16	48	26	3	13	36	27	40	24	13	34	43	16	9	32	25	48	53	21	20	36	42	23	17	24	50	27	52	47	16	66	33	25	25	22	45	39	52	45	45	28	40	70	55	83	65	83	73	32	45	45	89	81	52	76	86	17	89	80	94	87	1	1	2	1	2	1	1	1	1	1	1	2	2	4	2	2	3	1	1	4	2	2	1	2	2	4	1	2	1	1	1	1	3	3	2	2	1	4	1	2	2	1	1	2	7	1	2	1	1	2	2	1	1	1	6	1	2	2	1	3	2	2	3	2	4	5	2	3	2	2	2	1	3	2	3	4	4	2	6	3	2	3	6	2	4	1	5	1	4	3	7	4	1	4	7	6	3	11	6	3	1	5
