"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"f964c52eed","seq-0.50-fixedMu",126,0.149122807017544,0.0574596774193548,0.592509920634921,0.839136904761905,1,1,1,1,0.42172331916333,712
