"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"76d4e70aa6","seq-0.75-fixedMu",11,0.4,0.3425,0.660795454545455,0.842613636363636,NA,1,1,1,0.331451019144579,10
