step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-559.351416400749486	-557.548459958822718	-1.802956441926823	0.000014143213630	0.000026106025613	1.845834072588377	0.676001313150515	1	3	3	3	5	5	6	8	7	6	7	7	6	8	8	9	9	9	11	10	9	10	10	12	10	10	10	11	11	11	12	12	11	12	13	15	15	13	14	14	14	14	13	14	15	14	14	14	15	15	16	16	15	15	16	17	17	17	17	18	17	19	18	17	17	19	18	18	22	20	21	22	23	23	24	25	26	29	31	30	32	37	0	1	1	1	4	3	3	7	6	3	5	7	5	10	5	11	12	13	10	5	13	12	15	25	15	15	18	18	21	22	23	23	26	26	30	22	23	25	28	29	30	33	34	0	18	31	32	25	42	35	33	23	38	39	41	48	47	48	53	64	38	53	58	48	45	57	59	53	57	59	68	60	71	72	73	0	75	77	78	76	79	81	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	3	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	3	1	3
5500	-549.905379198465539	-548.389698434239449	-1.515680764226056	0.000026736818302	0.000030544123687	1.142399343930284	0.691259295975985	1	2	3	5	5	4	5	8	8	6	7	7	8	10	8	7	9	8	11	10	7	8	11	13	11	11	10	11	12	11	12	12	13	11	13	13	14	14	14	13	14	12	13	14	16	15	15	14	15	15	16	16	15	16	16	17	17	18	18	18	17	19	19	17	18	19	19	17	22	19	22	23	23	24	24	25	26	27	30	30	31	36	0	1	1	2	3	1	3	7	6	7	7	7	3	3	7	5	12	6	9	21	5	12	15	15	15	15	18	8	5	22	26	23	42	15	30	30	23	26	28	29	30	26	34	0	13	31	32	33	48	35	42	23	38	39	41	48	47	56	38	64	53	38	58	48	45	57	53	53	57	38	68	60	71	72	73	0	75	77	78	76	79	81	1	1	1	2	1	1	1	1	2	1	2	1	3	2	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	3	2	2	1	1	1	1	2	1	2	2	1	1
6000	-514.632499259672841	-513.269454123888067	-1.363045135784754	0.000054310659875	0.000028475934356	0.524315749831549	0.683199955466060	1	2	2	5	6	4	5	9	8	5	7	7	7	9	9	8	9	9	12	11	8	10	10	11	11	11	10	11	12	12	11	12	12	12	13	13	14	14	14	15	13	14	14	13	16	15	15	14	14	16	17	17	16	16	17	18	17	16	16	18	18	19	18	17	20	18	16	18	22	21	20	22	22	23	25	26	26	28	29	30	31	36	0	1	1	2	3	3	3	7	5	3	7	5	7	5	10	11	12	6	18	18	7	5	8	5	15	15	18	18	5	22	23	23	15	25	30	22	24	23	29	18	30	33	34	0	28	37	37	26	33	30	26	37	38	39	41	29	37	33	38	64	53	59	51	48	45	57	38	53	57	67	51	60	71	72	73	0	75	77	78	76	79	78	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	3	1	1	2	2	1	4	1	1	1	1	4	1	1	1	1	1	1	2	2	2	1	4	1	2	1	1	3	1	1	2	1	2	3	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	4
6500	-555.171158992975620	-553.501189858031694	-1.669969134943893	0.000153911356861	0.000032818642938	0.213230807698871	0.603596708712147	1	3	3	5	6	4	4	9	7	6	7	7	7	10	8	9	8	9	11	9	8	11	10	12	11	11	10	12	11	11	11	12	11	13	12	14	14	15	14	14	14	15	11	14	17	14	15	15	14	16	15	17	16	14	16	16	17	17	17	18	17	18	18	16	19	19	19	18	23	21	21	22	23	22	25	25	26	28	30	28	31	36	0	1	1	2	3	3	3	21	6	3	3	5	3	20	7	5	5	6	8	10	9	20	15	6	10	23	21	20	7	12	23	15	10	43	30	35	18	49	24	8	35	5	20	0	39	24	9	34	11	35	32	23	38	5	41	28	24	24	38	64	40	24	24	48	40	51	59	53	52	67	68	60	62	60	71	0	75	77	78	52	79	79	1	1	1	1	2	1	1	1	2	2	3	1	2	1	2	2	1	3	1	2	1	1	1	5	3	1	1	2	4	2	1	1	2	1	1	1	3	1	2	3	1	4	1	1	2	1	4	1	3	2	2	2	1	4	1	3	2	2	1	2	2	2	3	1	3	2	1	1	2	1	1	2	3	2	2	1	1	1	1	4	1	4
7000	-576.354409638452921	-574.753910982873663	-1.600498655579297	0.000136806565968	0.000032807081294	0.239806335771429	0.533289800063168	0	2	2	5	4	5	6	9	7	6	6	7	8	9	8	9	8	9	12	10	10	11	10	10	11	11	10	11	12	11	11	12	12	13	13	15	14	14	14	14	12	15	14	14	16	16	15	16	14	16	16	15	15	16	16	17	16	17	17	17	18	19	19	17	19	18	19	19	22	20	21	21	22	23	25	25	27	28	30	31	30	36	0	1	1	2	3	5	6	13	5	1	5	3	4	9	9	10	6	9	5	13	13	17	15	15	15	11	18	18	7	12	13	15	15	8	30	22	23	33	29	21	30	40	19	0	20	31	19	26	29	35	8	31	39	39	35	7	47	25	38	33	42	10	56	33	34	56	59	34	57	53	38	60	7	48	62	0	73	75	75	56	78	77	1	1	1	2	1	1	1	1	2	3	1	3	2	1	1	2	1	1	4	1	1	2	1	1	2	2	1	1	3	1	2	2	2	2	1	2	2	1	2	2	1	1	1	1	4	2	2	1	1	2	4	3	1	1	1	5	1	3	1	2	1	8	2	4	3	1	2	3	2	2	2	2	6	4	2	1	2	2	3	5	1	3
7500	-579.176342862007800	-577.375629508442330	-1.800713353565425	0.000196875311911	0.000034730729594	0.176409775592406	0.584873529168688	0	2	3	6	5	4	5	9	7	6	7	8	8	9	10	8	9	10	12	10	9	11	10	12	11	10	11	11	12	8	11	13	12	12	13	14	14	15	15	13	14	14	14	14	16	15	14	15	13	16	15	17	15	13	18	17	17	17	17	17	19	18	19	16	18	20	19	18	23	20	21	22	21	23	23	25	26	26	29	31	31	36	0	1	2	2	6	1	3	1	6	3	10	10	6	11	5	6	3	13	26	5	7	30	6	15	7	13	21	15	11	3	23	25	31	17	22	22	29	43	28	3	22	33	26	0	39	40	32	43	34	35	21	33	43	28	41	49	51	43	53	48	60	59	48	15	39	57	38	48	47	38	67	10	40	60	38	0	73	73	71	72	77	81	1	1	1	2	1	2	1	5	1	1	1	1	3	1	3	2	3	1	1	2	2	2	3	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	6	2	1	2	1	1	1	1	1	1	2	4	3	1	1	3	2	1	1	1	2	1	1	2	3	1	2	2	1	3	2	1	7	4	3	4	1	3	3	5	6	2	3
8000	-579.543936360700400	-577.710267517481157	-1.833668843219217	0.000192567182280	0.000032536849016	0.168963624176476	0.559084933241386	0	2	3	5	6	5	5	8	7	6	7	8	8	9	9	9	7	9	12	10	10	10	10	12	10	11	10	12	12	11	11	12	12	12	13	14	14	15	14	14	13	13	14	13	16	16	15	16	12	15	16	16	15	14	18	16	18	17	17	17	18	19	17	17	19	18	19	18	21	21	21	21	19	22	24	24	26	29	30	30	32	34	0	1	1	3	7	1	3	10	5	7	5	17	7	10	1	8	5	13	8	10	13	13	5	22	10	25	18	20	21	15	6	15	25	21	30	22	23	25	28	29	30	26	34	0	28	37	31	21	25	30	42	24	24	28	41	42	13	32	53	37	51	21	56	7	45	47	59	64	38	67	73	63	59	56	53	0	57	73	75	62	79	79	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	2	1	2	1	2	2	1	1	1	1	2	3	2	1	1	1	2	2	3	1	1	1	1	1	1	2	1	2	3	1	2	2	2	1	1	2	2	4	2	2	2	2	4	1	4	2	1	1	1	2	1	1	2	2	3	5	1	3	4	3	4	1	2
8500	-596.010093444585095	-594.379211458263853	-1.630881986321219	0.000169237365390	0.000038480773391	0.227377525657411	0.455328039453314	0	2	3	5	6	5	5	8	6	6	7	8	7	9	9	7	8	9	11	10	9	10	10	12	10	11	10	12	12	12	12	11	11	11	13	15	14	14	15	14	14	14	15	14	17	16	15	14	14	15	16	15	14	16	18	17	18	17	17	16	17	19	18	18	19	19	20	17	22	20	22	20	23	24	25	23	27	28	30	32	32	35	0	1	1	2	7	1	3	7	6	2	7	9	6	13	8	6	13	10	15	6	16	12	13	7	15	25	18	15	21	22	34	10	10	5	34	22	24	25	13	29	30	19	13	0	28	34	34	24	25	22	13	23	25	28	36	23	51	53	38	42	33	68	51	60	52	51	43	33	47	53	59	15	67	72	61	0	71	73	61	43	77	81	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	4	3	2	1	2	1	1	4	1	1	1	3	1	3	2	2	2	2	2	3	2	3	2	2	5	1	2	2	1	4	2	1	2	2	1	2	2	4	4	2	4	2	2	4	1	2	2	3	6	2	2
9000	-612.681834000669710	-611.040092807621249	-1.641741193048489	0.000189014092424	0.000042198720475	0.223257006574352	0.501951261073030	0	2	4	5	5	3	4	9	8	6	6	6	7	9	9	7	8	9	10	10	8	9	10	13	12	11	9	12	12	11	10	12	12	12	11	14	15	15	14	14	14	11	15	14	16	16	14	16	14	15	16	16	16	16	16	17	17	18	17	18	17	19	17	15	17	20	19	19	22	21	21	23	21	23	25	26	27	28	30	30	30	36	0	1	6	6	6	1	1	16	10	5	3	2	10	12	12	3	12	9	9	9	6	12	9	17	20	15	10	18	9	17	13	10	9	11	15	22	23	26	28	15	35	7	9	0	42	32	33	40	34	30	5	47	38	39	36	64	25	48	15	37	34	53	34	24	43	52	61	21	48	67	43	56	61	48	37	0	59	59	73	48	68	68	1	2	1	1	1	1	2	2	1	1	1	2	1	3	1	2	1	1	1	1	3	2	1	3	1	1	1	2	2	1	1	3	2	3	1	2	4	2	2	2	2	3	3	1	2	2	1	2	1	2	6	1	1	1	1	1	3	1	4	1	2	1	2	1	1	3	1	4	2	1	3	4	2	3	5	1	5	5	3	6	6	6
9500	-593.280185117693236	-591.334366035604148	-1.945819082089086	0.000174178841985	0.000025674952264	0.147405689300172	0.431624327387842	0	2	3	5	6	4	5	8	7	5	7	8	7	9	10	8	9	9	10	10	10	10	10	11	12	11	10	11	12	11	11	13	13	13	13	14	14	13	14	15	14	13	13	15	17	14	14	14	14	15	15	17	15	15	18	17	17	16	15	17	17	20	19	18	18	19	20	19	22	19	22	22	23	22	25	25	27	28	30	31	32	36	0	1	1	2	1	3	1	3	10	1	10	5	7	11	8	10	8	3	9	10	13	12	3	15	26	15	7	13	5	22	7	27	26	11	30	30	34	5	29	21	35	26	26	0	53	18	8	25	34	35	6	26	8	18	30	34	38	26	8	48	54	23	64	26	54	53	34	33	48	59	33	60	62	56	59	0	73	73	73	75	73	78	1	1	1	1	3	1	2	2	1	3	1	1	1	1	1	2	1	5	1	2	2	1	3	1	1	1	3	2	3	1	3	1	1	3	1	3	1	3	1	2	1	1	1	1	1	4	2	1	1	2	5	3	4	3	5	2	1	3	3	2	1	4	1	4	2	1	2	2	4	2	3	2	2	3	7	1	3	2	3	2	4	5
10000	-579.618893213457341	-577.623150358743374	-1.995742854713947	0.000176506065569	0.000024588423917	0.139306396285452	0.465324666319166	0	2	2	5	5	4	5	8	7	5	7	6	7	9	9	9	7	9	12	9	10	9	10	13	11	9	10	12	12	11	11	13	12	12	13	14	14	13	14	14	13	15	13	15	14	16	14	15	14	15	17	15	16	16	16	16	17	17	17	18	19	17	18	16	18	19	20	17	22	20	18	22	23	24	23	25	27	28	28	30	31	36	0	1	1	2	3	3	3	5	6	3	5	3	10	5	7	8	12	9	15	1	9	17	14	33	21	10	11	18	26	22	23	8	26	9	30	35	23	21	28	13	22	33	33	0	18	31	33	8	10	49	42	19	19	49	41	43	37	15	43	14	58	33	48	42	52	49	61	15	37	59	40	64	71	64	71	0	62	68	73	49	73	81	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	5	3	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	1	4	1	1	1	1	3	3	1	4	5	1	1	1	2	1	1	1	1	4	2	3	2	3	1	1	1	2	1	3	5	2	2	4	3	3	2	1	4	7	4	6	3	2
10500	-588.285661173415519	-586.658229824699447	-1.627431348716050	0.000188790364851	0.000043180183088	0.228720269289226	0.513174331550345	1	3	3	5	6	5	2	8	7	5	7	8	6	9	8	9	8	8	12	10	9	11	10	13	11	10	10	12	12	10	11	12	13	12	13	15	13	16	13	14	13	14	14	14	15	15	15	15	14	15	16	16	13	15	17	17	17	16	18	17	18	18	18	17	19	20	19	18	21	20	21	21	22	23	25	26	27	28	30	30	30	37	0	1	1	2	3	3	1	5	10	7	6	1	3	17	3	3	9	10	13	10	9	17	16	18	15	15	13	7	21	17	23	25	20	18	30	35	23	53	27	29	22	23	13	0	33	25	32	8	34	30	53	16	32	39	41	34	37	19	43	25	38	24	42	49	48	42	33	60	47	62	61	64	59	51	73	0	71	57	73	48	75	78	1	1	1	1	2	1	1	1	1	1	1	4	1	1	2	3	1	2	4	3	2	2	1	2	2	1	2	4	1	1	1	1	3	2	1	1	2	2	2	1	1	2	4	1	1	2	2	3	1	2	2	2	1	1	2	2	3	3	2	3	1	3	3	2	2	2	3	1	3	1	2	2	2	3	2	1	3	5	4	6	3	4
11000	-594.807054045549307	-593.139117362888669	-1.667936682660639	0.000197739728170	0.000042300881104	0.213922015043746	0.455226834207983	0	2	3	4	6	5	4	9	5	7	7	7	7	8	9	9	8	9	10	11	9	10	10	13	12	9	10	12	12	11	11	12	12	12	14	12	13	15	14	14	12	14	14	15	16	15	15	16	13	16	17	15	15	16	17	17	18	14	17	17	19	19	18	18	19	19	18	19	21	21	21	21	23	22	23	25	26	28	29	31	30	36	0	1	1	1	7	3	3	3	3	3	7	3	5	1	5	3	6	5	9	18	7	6	18	33	15	12	6	10	3	6	21	8	5	13	36	12	15	19	27	20	17	29	25	0	49	31	37	52	10	41	42	16	33	39	50	15	52	15	42	42	51	38	48	60	29	8	37	67	37	59	62	49	19	60	68	0	75	75	75	16	77	81	1	1	1	1	1	1	1	2	1	2	2	2	1	4	1	4	2	1	3	1	3	3	1	1	2	1	2	3	4	3	1	1	3	3	2	3	2	2	2	2	2	1	1	1	1	2	1	1	3	1	2	2	2	1	1	3	1	2	2	1	1	2	1	1	3	5	2	1	5	3	1	3	7	3	2	1	1	3	3	10	1	3
11500	-602.051608019543778	-600.080900005592980	-1.970708013950754	0.000211726297078	0.000030333863002	0.143269227395245	0.564107922319712	0	1	3	6	5	5	6	8	7	7	8	8	8	9	8	9	9	9	9	10	8	10	11	12	10	11	11	11	11	12	11	12	12	12	14	13	15	15	14	12	15	14	14	12	17	16	13	16	13	14	16	16	15	16	17	16	18	17	17	17	19	19	18	18	20	18	19	19	22	20	21	22	22	23	24	25	26	28	30	30	31	36	0	1	1	2	3	1	1	5	6	5	7	7	1	12	7	10	12	10	5	15	7	13	19	31	3	17	15	18	20	22	10	15	5	20	22	22	23	29	25	8	35	40	11	0	28	42	32	49	40	22	49	23	34	39	41	53	38	19	56	34	33	33	42	51	58	56	43	42	43	38	33	52	70	60	69	0	62	77	75	42	79	78	1	1	2	2	1	2	3	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	2	2	1	3	1	2	2	2	2	2	2	1	2	4	1	4	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	2	4	2	1	1	1	2	3	5	2	4	3	1	3	2	1	3	1	2	9	1	5
12000	-566.609552460638497	-564.362772995108003	-2.246779465530531	0.000162469527959	0.000017532981180	0.107915505144252	0.514504294091290	1	2	2	6	5	5	4	8	8	7	7	7	6	9	9	8	8	9	11	10	9	10	10	12	12	10	11	11	11	12	10	11	13	12	13	13	13	15	14	14	15	14	15	13	17	14	15	14	13	16	16	16	15	16	17	18	18	17	16	18	19	19	18	17	19	19	19	18	21	20	21	23	22	21	24	25	26	27	29	31	31	36	0	1	1	5	3	2	3	7	2	7	5	7	5	10	3	3	5	13	1	10	11	9	5	15	8	10	18	8	23	22	8	15	16	23	22	22	23	23	28	14	22	33	26	0	54	32	26	33	15	36	33	53	15	28	36	48	37	53	38	64	38	33	49	43	45	32	38	49	53	62	62	74	71	60	73	0	19	73	75	53	79	79	1	1	1	1	1	1	1	3	4	2	1	1	1	1	3	2	2	1	5	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2	3	2	1	3	1	1	2	3	1	2	1	3	1	3	3	2	2	3	1	1	1	2	3	3	1	1	3	2	2	3	1	1	1	1	2	1	1	5	2	3	7	2	2
12500	-596.347422919337077	-594.754486500467237	-1.592936418869878	0.000141533566279	0.000034410995487	0.243129572666872	0.466641228303452	0	2	2	5	4	4	5	9	7	6	8	8	7	9	9	8	9	9	12	10	9	9	10	12	10	9	11	11	13	12	11	12	12	10	14	13	14	16	15	13	15	14	13	14	16	15	14	16	14	14	16	16	15	15	16	17	17	17	18	16	17	19	18	17	19	17	18	18	21	20	21	21	22	23	24	25	26	29	31	29	32	36	0	1	1	2	1	1	1	4	7	5	9	5	10	7	6	9	12	12	9	10	5	7	10	20	10	7	18	14	20	22	13	26	23	21	22	22	12	29	28	28	30	33	34	0	49	19	20	33	5	22	24	32	7	26	50	25	36	14	61	6	47	15	51	42	39	21	61	66	51	38	68	62	61	72	73	0	73	75	78	60	78	79	1	1	2	2	2	2	2	2	1	1	1	2	1	2	2	1	1	1	3	2	3	2	3	1	2	2	2	1	1	2	2	1	1	1	2	3	2	2	2	1	2	1	1	1	1	1	2	2	5	3	3	2	5	3	1	3	2	3	1	4	2	7	1	2	2	4	1	1	2	2	2	1	2	2	1	1	2	2	1	5	2	2
13000	-582.494202572694917	-580.861710623433169	-1.632491949261763	0.000171693728003	0.000038932696469	0.226756660956422	0.541589245988100	0	2	4	6	6	5	6	8	7	6	8	8	6	10	9	8	8	9	11	11	8	11	10	13	11	10	11	11	11	11	11	12	9	12	14	15	15	16	14	13	15	15	15	13	15	15	14	16	14	13	16	16	15	14	18	16	17	17	18	17	18	19	18	17	19	20	18	19	20	19	21	22	21	22	25	26	27	29	30	32	31	36	0	1	1	2	1	3	1	9	6	1	13	6	1	8	3	9	7	6	15	5	3	5	21	21	9	12	21	15	11	12	33	33	3	26	50	17	23	49	13	29	50	15	40	0	15	31	32	21	23	22	13	23	34	33	50	15	47	14	38	45	45	42	58	42	42	48	26	48	56	25	43	48	62	58	71	0	75	77	77	48	77	79	1	1	2	2	3	1	2	1	2	3	1	1	3	1	2	1	1	3	1	2	2	3	1	2	2	1	1	1	1	2	1	1	3	1	1	5	2	1	4	1	1	3	1	1	4	2	1	3	2	1	5	2	2	3	3	3	2	3	1	1	1	2	1	1	2	2	4	1	2	3	3	3	1	2	2	1	1	2	2	7	2	4
13500	-590.485696487418522	-588.742400073003182	-1.743296414415374	0.000183980574822	0.000035130780356	0.190948312833982	0.459074692683206	0	3	3	5	5	4	5	8	6	6	8	7	7	10	10	9	9	10	11	10	9	10	9	13	11	8	9	12	11	11	12	12	13	12	13	14	13	15	14	14	15	14	14	15	16	15	14	14	14	16	17	16	15	14	17	17	16	16	17	16	17	19	17	16	18	19	19	18	23	20	21	20	22	23	24	25	27	27	31	30	31	36	0	1	1	2	3	3	2	10	6	3	2	5	1	10	3	13	12	8	8	26	6	17	10	29	26	10	13	18	6	22	29	21	14	20	30	22	14	11	8	8	22	10	34	0	18	29	32	25	29	35	39	7	49	11	41	9	11	34	53	29	53	60	29	33	18	42	42	38	52	52	59	48	62	64	62	0	71	71	78	15	78	81	1	2	2	1	1	1	1	2	1	2	2	1	2	2	4	1	1	1	2	2	3	1	2	1	2	1	1	1	3	1	1	2	2	1	1	2	1	4	3	4	2	4	1	1	3	4	1	1	2	2	1	4	1	2	1	5	3	1	1	4	1	2	3	1	3	3	2	2	3	2	2	2	2	3	3	1	3	2	2	12	1	3
14000	-616.673935532747009	-614.865977916994666	-1.807957615752302	0.000219634194804	0.000038374869368	0.174721743134793	0.437576978385611	1	3	3	6	5	5	5	8	7	6	7	8	8	9	10	6	8	9	11	11	10	9	10	12	12	9	11	10	11	11	10	13	12	12	12	14	14	15	13	14	14	15	14	13	15	16	13	15	15	16	16	16	15	15	17	17	18	16	18	16	17	18	18	17	19	19	19	17	22	18	20	22	23	22	24	24	26	27	30	30	31	36	0	1	1	2	3	3	3	10	6	3	7	5	5	8	26	6	5	3	5	13	13	12	3	26	5	10	10	4	13	22	26	24	20	14	17	22	12	26	18	29	22	11	12	0	28	31	26	33	21	30	20	12	26	16	41	48	58	34	49	25	34	3	34	25	34	61	52	33	39	19	68	56	68	60	71	0	68	71	75	52	75	81	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	3	4	2	1	1	3	1	4	1	2	1	1	1	1	1	1	1	2	3	2	4	2	2	2	5	2	1	3	4	2	1	2	3	3	3	3	5	1	1	2	2	2	2	2	5	3	2	3	1	1	3	4	3	2	2	3	2	2	1	5	3	3	7	3	3
14500	-564.603876578380209	-562.904179245563796	-1.699697332816411	0.000192306926954	0.000039155379307	0.203608782725810	0.548190004747036	0	2	4	5	5	4	6	8	7	7	7	7	7	8	9	9	9	9	11	11	9	9	9	12	10	11	11	12	12	11	12	12	12	13	13	14	14	15	15	14	14	14	15	15	16	16	15	16	15	16	17	16	15	16	16	18	17	17	17	18	18	18	18	18	19	20	19	18	22	19	20	22	22	22	24	25	26	29	30	31	31	37	0	1	1	3	6	2	5	5	5	7	6	6	3	6	7	6	11	11	7	21	13	12	5	23	16	25	18	25	14	17	23	19	10	20	12	22	33	31	28	26	22	32	13	0	53	53	32	24	10	41	42	11	25	18	41	48	49	54	38	54	38	38	49	24	54	49	45	49	23	49	43	48	71	60	71	0	73	73	75	52	73	81	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	3	1	1	1	2	2	1	1	1	1	3	1	2	1	2	1	3	3	1	1	1	2	2	1	4	1	1	1	2	1	5	1	1	4	3	4	1	1	1	1	2	1	1	2	1	2	2	2	2	2	4	2	2	3	1	1	2	1	3	4	4	8	3	2
15000	-599.574762263863818	-597.970841845544442	-1.603920418319382	0.000183565463744	0.000043750005096	0.238334620270127	0.505109986015179	0	2	3	5	3	4	6	8	6	5	7	7	8	9	9	8	9	9	11	10	9	11	10	12	12	11	11	10	12	12	11	12	12	12	13	15	12	16	14	14	14	15	14	14	17	15	12	15	13	15	16	16	15	14	16	17	16	17	18	18	17	19	19	17	18	20	17	19	21	20	19	22	23	24	24	25	25	28	29	31	32	36	0	1	1	2	1	3	10	10	5	5	3	10	9	13	6	10	12	9	8	13	10	12	8	26	26	23	15	13	21	12	1	9	6	13	33	30	23	25	28	29	30	14	26	0	42	31	23	26	31	30	26	26	15	3	36	23	32	40	58	48	10	42	33	48	39	47	15	48	47	38	53	64	71	64	70	0	73	71	73	69	69	79	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	3	1	2	2	1	1	1	1	1	2	1	3	4	3	4	2	1	1	1	2	2	1	1	3	2	1	1	2	1	1	1	2	2	3	2	5	1	3	2	2	1	2	4	3	3	1	3	5	3	3	5	3	2	2	3	2	2	1	1	5	4	5	4	3
15500	-564.190193307203799	-562.222001057440139	-1.968192249763675	0.000192408556853	0.000027644909777	0.143678172268647	0.470817685337805	0	3	3	6	5	5	6	8	6	6	7	7	8	9	9	8	8	9	11	9	9	11	10	12	12	10	10	11	12	12	9	11	12	12	13	15	14	14	15	13	15	14	14	14	16	16	15	14	14	15	16	16	16	15	17	16	17	17	17	16	18	19	18	18	20	20	20	18	22	21	20	21	21	23	24	25	26	27	29	31	31	37	0	1	1	5	1	3	3	10	6	3	3	7	7	7	7	7	12	7	11	3	1	12	16	23	26	8	17	10	11	17	10	20	15	26	30	35	23	29	5	9	22	18	27	0	42	31	32	33	26	35	34	15	38	28	41	48	26	25	34	48	37	51	56	48	45	46	61	43	52	61	52	39	68	28	68	0	73	75	73	21	78	78	1	2	1	1	3	1	2	1	1	2	2	1	1	2	1	2	1	2	2	3	5	3	2	1	1	1	1	3	3	2	1	1	1	1	1	1	2	1	5	3	3	3	1	1	1	3	2	1	3	2	2	3	1	2	1	1	4	2	3	1	2	2	1	2	2	2	1	3	3	2	2	2	2	7	2	1	3	1	3	10	3	6
