step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-271.614331800895911	-280.665175181347252	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998906813740353	1	4	3	7	8	7	11	7	9	9	9	6	9	11	9	10	12	10	9	8	15	11	11	11	11	6	11	13	12	10	10	13	10	16	9	11	11	12	10	15	12	13	14	12	13	11	15	15	13	15	15	15	18	9	17	19	13	15	14	17	16	15	19	15	14	16	13	21	12	11	17	20	15	12	15	15	16	20	18	17	17	16	17	16	16	18	19	18	20	21	0	1	1	26	12	26	15	3	20	26	4	2	6	16	8	13	25	10	6	6	57	35	39	35	16	2	10	14	25	54	10	22	13	52	5	8	15	31	8	57	25	69	49	22	70	20	32	17	19	45	29	67	52	6	76	79	17	29	16	50	50	35	53	43	41	76	44	81	31	26	84	86	49	35	57	19	9	88	47	21	58	65	82	38	58	61	86	82	49	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-275.932870328425395	-284.983713708876735	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966875522998032	1	4	3	6	6	9	12	6	10	7	9	9	10	11	8	11	12	10	12	4	13	12	12	9	11	12	11	14	12	10	13	13	12	15	11	15	9	8	12	14	10	10	11	12	8	13	14	11	13	14	14	13	18	13	21	20	11	15	14	17	15	14	15	14	16	14	15	19	13	17	16	20	16	16	14	15	17	15	17	16	15	19	18	16	18	19	19	20	21	21	0	3	1	3	3	38	9	2	12	4	38	38	15	11	10	6	37	45	9	3	14	35	48	8	30	42	5	14	48	8	25	57	13	75	37	62	20	10	48	23	10	38	11	41	4	18	11	18	19	19	22	41	70	48	70	82	12	19	14	84	50	44	44	17	16	35	19	60	16	61	47	85	24	49	16	22	49	69	46	46	57	80	70	61	77	78	65	65	80	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-284.960745570193524	-294.011588950644864	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968140480739784	2	4	4	5	7	8	11	4	11	9	8	8	10	10	7	7	13	9	9	10	12	11	12	10	11	12	10	14	10	11	11	8	8	15	12	16	12	9	12	9	12	12	14	13	11	14	14	13	13	15	15	12	19	11	20	18	14	16	15	12	16	13	18	16	15	17	15	18	15	19	16	19	16	13	15	15	14	19	18	17	15	18	17	18	17	18	18	20	19	20	0	1	1	1	2	4	20	1	40	16	16	5	16	6	1	4	26	16	15	38	27	38	13	15	40	10	33	29	10	18	10	8	5	25	20	14	10	4	9	16	27	24	44	26	18	31	37	20	40	32	62	31	62	20	64	42	40	48	17	24	76	54	69	49	77	50	60	47	25	86	77	81	25	30	21	54	52	85	71	71	43	37	49	73	47	43	85	86	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-259.700095367721246	-268.750938748172587	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997163427374767	1	4	3	6	7	9	13	8	11	8	9	6	9	11	8	10	15	8	11	10	14	9	12	10	12	10	10	13	10	10	7	10	12	16	11	16	13	12	11	14	13	12	13	11	11	14	14	12	14	14	13	14	19	12	13	20	13	14	14	16	16	15	17	13	15	17	14	20	13	18	14	20	16	13	15	15	17	18	15	15	19	19	17	17	20	17	19	21	19	21	0	1	1	3	4	15	31	3	24	4	8	2	18	6	2	10	33	5	32	18	48	31	16	8	27	22	31	35	18	18	1	12	45	54	29	64	44	30	16	41	9	27	33	12	6	57	19	22	44	55	35	38	62	27	39	84	15	33	43	47	79	55	62	33	58	75	16	89	35	60	29	86	17	14	74	69	79	63	41	38	70	50	60	76	70	79	61	89	36	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-271.711862939851471	-280.762706320302811	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985230629484759	2	4	3	5	7	9	12	7	10	10	8	9	8	11	9	9	14	9	11	9	13	11	12	11	11	12	9	13	12	7	10	12	6	15	12	16	14	9	11	16	13	13	14	14	12	14	13	14	14	14	15	14	19	12	17	17	15	16	15	17	14	15	16	17	14	17	15	20	14	18	18	15	16	16	15	13	13	19	16	14	18	19	17	16	20	16	18	20	20	21	0	3	1	1	33	3	12	4	16	13	30	11	30	12	33	5	47	8	38	11	13	27	39	15	6	12	5	25	16	4	27	12	4	47	13	43	76	2	6	37	22	9	32	14	9	29	20	41	38	26	47	10	49	19	75	54	54	76	41	84	7	17	46	67	22	73	28	74	29	58	73	48	59	6	77	29	18	74	69	32	46	9	26	61	70	69	37	81	79	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-263.509089302196173	-272.559932682647514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998914530037707	1	2	3	6	8	8	12	7	7	9	8	6	10	10	8	10	15	9	12	10	14	11	12	10	9	12	11	12	10	10	13	7	9	13	11	14	13	12	11	15	14	9	14	13	12	13	11	14	13	13	16	11	18	13	21	18	14	14	16	15	9	14	17	16	15	16	16	20	12	18	18	19	16	15	14	16	16	20	15	17	17	19	16	12	19	19	20	20	17	21	0	1	1	3	4	9	16	12	4	12	32	2	32	8	12	15	7	11	24	5	26	42	16	61	8	32	25	42	42	5	52	12	8	14	18	34	38	30	10	29	39	9	37	29	14	38	10	31	38	39	29	11	80	38	85	63	27	23	41	52	6	26	62	75	57	33	28	70	14	66	66	83	62	31	84	43	49	43	54	38	60	83	37	24	81	41	56	82	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-286.151668488114126	-295.202511868565466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996507717317991	1	4	2	6	7	8	12	8	6	8	7	9	9	10	10	9	12	8	12	5	15	10	12	10	10	12	7	13	11	9	12	10	12	13	9	10	13	11	11	16	12	11	11	14	13	12	14	13	13	15	16	14	18	11	19	17	15	15	16	14	13	15	14	14	16	14	14	19	15	18	14	19	13	15	14	13	14	17	17	17	18	18	17	18	20	16	16	20	19	19	0	1	1	2	9	9	25	5	2	27	4	6	11	27	30	6	14	5	54	3	31	6	54	9	10	36	4	10	15	8	8	5	54	54	9	5	14	5	9	66	39	25	13	7	7	15	26	33	54	41	34	61	78	36	50	40	75	48	60	23	38	52	33	42	71	61	13	52	33	40	39	40	36	45	46	43	76	71	57	44	62	77	74	19	87	23	60	19	65	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-270.125271123414677	-279.176114503866017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988425178774035	1	4	2	4	6	7	13	7	10	9	9	9	10	11	7	8	15	7	11	9	15	12	11	9	12	12	10	13	10	10	12	11	11	13	11	14	12	12	12	15	10	12	13	12	12	14	14	14	12	13	14	15	17	14	16	21	13	15	13	18	15	12	16	16	16	13	13	19	14	18	17	17	16	14	16	12	16	20	15	17	15	18	18	18	16	16	15	18	19	22	0	1	1	3	3	5	14	5	5	4	18	8	15	41	2	15	62	5	2	8	66	41	24	6	19	33	12	32	10	16	13	41	11	25	11	38	15	12	9	74	10	9	32	13	29	62	38	66	27	32	28	23	21	45	81	85	38	23	12	61	46	14	17	48	50	22	31	80	59	73	61	51	67	26	61	9	52	88	32	65	76	79	45	86	59	61	54	72	71	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-255.853243446637748	-264.904086827089088	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993170668830981	1	3	4	6	7	9	11	8	11	10	9	7	9	8	10	10	12	10	12	9	15	11	13	10	11	12	8	13	8	11	12	12	12	16	11	15	13	11	12	15	13	12	14	14	12	13	14	15	13	15	15	14	14	13	20	20	13	15	15	17	13	16	14	17	15	15	15	20	14	14	16	15	17	15	15	15	18	19	18	16	19	15	17	15	19	19	15	18	21	20	0	1	2	3	2	5	18	4	16	29	5	3	5	5	5	27	35	4	16	3	61	14	33	14	20	18	12	18	4	5	25	24	29	26	8	54	30	6	10	43	17	25	18	25	30	31	33	43	25	23	28	26	32	17	81	67	17	45	26	20	6	52	42	80	44	46	32	78	10	45	52	61	43	70	39	54	84	79	65	19	88	54	48	39	79	77	52	73	56	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-270.407575333725788	-279.458418714177128	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987941980587517	1	3	4	5	8	8	11	5	9	10	8	8	9	9	8	7	15	10	7	6	14	11	12	11	12	11	10	13	12	10	11	13	11	16	10	16	14	11	12	12	14	13	14	13	13	12	13	14	13	13	15	14	18	12	20	20	15	14	15	16	14	13	19	16	14	17	11	18	15	17	18	18	14	15	14	14	17	18	16	16	19	17	16	17	19	19	19	13	18	22	0	1	1	2	4	4	10	2	15	8	16	16	6	6	20	8	39	3	20	3	25	14	33	14	22	10	9	16	12	16	5	31	19	32	9	51	32	13	14	35	23	40	40	26	24	30	35	39	46	38	88	27	77	27	83	69	22	50	49	49	23	46	74	50	38	21	18	79	45	57	30	32	45	44	49	50	49	76	47	57	89	51	61	59	84	36	64	25	80	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-252.998089274347819	-262.048932654799160	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994497092626945	1	3	3	7	7	9	13	8	11	9	5	8	10	10	5	10	14	9	11	7	15	11	12	9	10	11	10	14	11	10	11	13	12	15	11	12	13	13	9	13	13	11	13	13	9	13	13	13	13	14	16	15	18	12	21	18	12	14	16	14	14	15	19	17	16	16	14	19	13	17	15	20	16	15	12	16	17	20	12	16	18	17	16	15	17	19	19	20	17	22	0	1	1	2	3	4	36	15	30	20	2	5	10	5	3	45	35	4	10	15	7	14	13	4	8	6	8	69	25	5	24	22	30	44	6	6	27	22	5	54	19	6	29	31	20	54	23	31	33	43	58	37	73	14	63	54	13	9	69	19	37	9	81	52	69	71	19	71	31	74	28	53	28	46	8	67	21	87	9	69	77	51	62	7	62	81	51	87	47	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-270.250540481112864	-279.301383861564204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975896986222806	0	2	3	6	7	8	10	5	10	9	8	8	9	10	10	10	12	10	11	9	13	11	12	10	12	11	10	12	12	9	11	9	11	16	11	15	14	13	11	15	13	12	13	13	13	13	14	14	14	13	14	11	16	14	17	14	14	16	14	15	16	16	13	13	15	16	16	20	14	16	13	19	16	16	14	13	15	17	17	15	16	18	19	17	20	18	16	13	20	19	0	1	2	8	4	5	11	1	13	8	4	3	4	20	6	6	9	30	13	6	25	16	7	11	20	30	6	31	14	12	32	4	20	54	7	46	38	14	30	43	19	39	52	35	16	26	41	17	12	35	28	9	38	22	59	26	21	43	41	43	19	71	35	23	25	56	57	86	23	41	35	19	44	56	45	35	37	70	28	43	49	80	70	65	82	77	77	23	53	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-279.015559986549874	-288.066403367001215	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986881763064314	-1	4	2	6	7	8	12	7	11	9	8	8	10	10	8	11	15	7	11	8	15	10	13	5	6	11	10	12	9	10	11	12	11	16	10	15	11	13	11	16	14	13	13	12	7	11	14	10	13	14	16	13	13	13	20	18	15	14	12	17	14	16	18	17	14	15	15	19	12	18	16	17	13	15	16	15	17	17	15	16	19	18	19	14	12	17	15	20	18	20	0	3	1	2	24	4	46	24	29	20	4	25	18	11	5	13	37	24	6	45	42	5	37	2	2	48	11	33	8	15	13	27	27	49	8	59	13	31	22	74	54	9	14	16	24	14	35	8	16	85	21	85	9	46	82	77	31	30	27	38	29	26	41	23	73	38	47	64	6	78	53	58	30	23	53	42	62	71	52	41	64	67	50	33	39	71	29	68	40	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-269.057714785165331	-278.108558165616671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997281812067773	-1	1	2	6	4	8	13	7	9	9	6	9	10	9	10	8	14	9	9	8	15	11	13	9	12	12	10	13	11	9	7	11	11	14	10	13	13	12	11	14	13	13	14	13	10	13	13	12	14	15	13	14	17	10	20	20	14	15	15	13	15	15	19	17	16	17	15	20	15	18	17	20	17	14	13	13	16	18	16	13	17	15	18	16	18	19	16	19	21	14	0	1	2	5	2	8	39	11	6	16	2	8	12	16	20	31	46	6	16	11	49	54	39	8	9	18	9	22	30	31	11	19	14	41	24	12	22	18	19	37	39	48	51	26	30	27	54	22	19	51	27	28	67	8	86	77	44	44	75	24	44	23	71	59	43	90	33	71	17	77	43	63	38	28	45	45	67	64	57	38	49	90	58	17	79	81	25	66	17	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-274.161444580624561	-283.212287961075901	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989737332404836	2	4	4	7	8	7	10	6	11	8	8	8	10	11	10	10	15	9	12	9	13	12	11	11	10	9	10	14	10	11	13	13	12	15	12	14	14	10	11	15	14	11	12	13	13	14	15	14	14	10	14	10	10	13	20	20	9	15	15	18	15	15	18	17	13	15	13	18	15	17	17	18	16	16	15	13	14	14	16	16	17	18	16	12	18	17	15	16	15	21	0	1	1	2	6	8	12	2	10	4	4	8	18	53	10	11	54	11	4	6	23	20	57	38	5	10	26	43	57	12	9	53	53	36	24	45	76	20	26	33	32	12	7	38	24	35	37	76	21	12	33	10	4	39	64	74	4	22	21	58	21	67	44	27	35	44	16	64	65	40	34	88	69	51	33	42	23	22	34	40	87	73	28	39	44	62	18	59	43	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-267.991748773351389	-277.042592153802730	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991626259328102	2	3	3	4	8	9	12	7	11	10	5	8	7	11	10	9	11	9	9	9	13	12	13	10	11	10	10	13	11	11	12	13	11	11	11	14	14	12	12	13	14	13	14	12	11	13	14	13	11	12	14	14	13	13	17	20	14	15	16	16	14	14	17	17	11	16	13	21	16	18	17	18	16	15	15	15	17	15	18	15	13	19	19	13	19	17	19	17	20	20	0	1	1	1	13	2	14	4	19	16	3	11	2	27	6	13	26	8	13	5	18	27	39	19	20	20	20	25	12	19	26	31	16	15	26	53	49	19	26	65	54	33	14	12	18	29	84	15	6	65	31	67	49	7	78	50	7	67	21	46	33	29	57	32	20	37	34	63	75	74	59	64	37	48	52	46	81	81	54	41	22	70	79	39	72	73	66	58	55	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-256.350602598829312	-265.401445979280652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997735123839309	2	3	4	4	7	8	12	8	10	8	6	8	9	10	9	7	15	9	12	9	13	8	13	11	11	9	11	13	11	11	12	12	12	15	11	15	12	13	11	14	14	13	14	13	13	12	15	14	13	14	15	14	19	10	21	20	13	15	16	18	15	16	18	13	14	12	14	21	15	19	15	16	16	14	15	16	15	19	14	17	17	18	17	16	18	17	18	18	20	21	0	1	1	1	3	5	14	3	12	16	3	5	22	16	16	3	44	16	20	5	7	16	14	15	10	12	13	39	20	20	9	24	20	33	26	52	13	66	9	38	7	30	45	29	27	27	45	42	30	44	19	31	58	8	72	60	25	44	23	40	79	47	80	22	46	26	49	83	46	62	65	34	42	46	48	41	57	82	25	84	26	43	75	75	74	40	69	59	80	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-268.508982996252769	-277.559826376704109	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999419333543815	2	4	3	5	7	9	12	8	11	9	9	8	10	9	10	11	14	6	10	9	13	12	13	10	6	11	11	13	11	8	11	12	10	13	10	14	9	11	11	16	13	13	13	13	13	14	14	14	14	15	15	12	17	13	21	18	14	11	12	17	14	15	19	15	15	16	15	19	13	18	18	15	16	16	15	14	17	13	16	16	18	12	17	16	16	20	20	19	20	19	0	1	1	2	3	18	20	2	35	18	18	18	20	18	14	18	54	3	12	30	52	33	13	11	1	15	19	58	24	2	33	19	6	27	10	69	18	14	35	47	52	7	58	8	33	54	16	43	41	82	41	39	45	14	70	66	52	20	24	50	34	76	60	49	28	62	82	60	58	53	84	9	61	57	61	7	79	39	48	67	28	29	72	47	65	56	60	71	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-254.560153598099021	-263.610996978550361	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997896530827764	2	4	4	5	7	9	11	7	10	10	9	9	8	10	8	9	10	9	11	6	15	8	12	11	12	9	6	11	11	9	11	10	12	16	12	16	13	13	11	16	14	12	12	14	11	13	14	15	12	14	14	14	17	13	20	20	14	13	16	18	15	15	13	17	16	17	14	20	15	19	16	19	12	15	14	16	17	19	14	17	17	16	19	18	19	20	19	19	20	19	0	1	1	3	20	8	16	4	15	15	5	13	5	18	8	8	18	15	27	3	75	20	39	6	14	13	1	14	16	13	17	15	24	50	14	58	39	23	30	54	42	24	13	32	32	73	46	79	29	39	25	49	67	49	87	71	46	11	44	40	44	54	7	40	69	57	42	85	37	44	57	64	24	43	32	47	34	82	49	69	21	21	64	80	60	85	80	65	41	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-268.386082683061034	-277.436926063512374	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997337453377791	1	3	4	6	6	7	11	8	10	9	9	4	10	11	9	9	12	10	12	7	13	12	13	10	12	12	11	11	10	9	12	13	7	16	11	16	13	12	8	13	13	13	12	13	11	11	14	15	14	13	14	14	16	12	17	18	13	15	13	16	15	14	17	16	15	15	14	20	16	18	17	18	16	16	14	13	17	20	18	16	18	16	17	18	17	16	17	19	19	22	0	1	2	3	12	5	18	6	15	6	33	2	16	3	20	20	30	10	3	12	38	14	22	11	29	9	13	11	11	12	29	22	3	21	10	57	24	9	5	9	27	28	13	17	15	10	26	23	42	54	43	31	49	30	73	52	18	75	9	37	49	19	86	32	25	17	26	71	17	83	61	34	52	58	14	28	73	73	34	42	21	32	31	80	69	57	74	67	70	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
