step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-374.567606551567224	-381.423094502526624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531393383794350	1	0	3	3	3	5	5	7	7	9	9	10	11	12	12	14	13	16	13	16	17	14	14	16	15	15	16	16	17	18	19	17	20	19	18	20	19	19	20	20	20	19	17	21	20	23	20	21	23	23	21	24	23	21	20	23	24	22	22	23	22	23	24	21	23	22	22	24	25	24	26	27	23	27	26	26	31	32	33	35	37	2	0	2	2	1	2	2	2	1	4	8	9	9	11	12	13	10	25	14	19	14	10	15	17	10	14	16	17	25	43	32	22	24	25	27	18	35	29	14	21	35	32	17	42	30	44	22	28	17	41	41	47	64	45	34	58	40	36	36	51	38	33	15	38	66	40	55	44	49	50	57	70	25	64	67	57	72	77	77	78	80	1	1	2	1	1	2	2	3	3	3	1	2	2	1	1	2	2	1	1	2	1	2	1	1	3	2	1	2	1	1	1	2	2	2	1	2	1	1	4	1	1	1	2	1	1	1	4	2	6	1	1	1	1	1	1	1	2	1	1	1	2	1	6	1	1	1	1	2	1	1	1	2	3	4	3	1	2	1	1	2	1
5500	-372.851620504513164	-379.707108455472564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606800874066944	1	0	2	3	3	4	6	7	6	7	10	9	10	10	12	14	11	15	12	16	16	14	14	14	15	15	15	17	16	17	18	20	18	19	18	17	18	19	20	20	21	20	20	20	20	23	20	21	22	23	21	23	23	21	21	23	25	21	22	23	24	24	25	23	24	24	23	23	25	24	27	27	27	27	26	25	31	32	34	34	37	2	0	2	2	2	3	6	6	3	7	12	9	8	12	11	15	11	10	7	24	19	9	7	17	19	13	19	25	16	22	21	34	30	18	20	25	20	21	16	33	32	34	35	34	21	34	30	34	34	41	33	20	22	35	27	44	34	44	40	32	67	44	56	55	68	45	44	43	65	54	69	59	49	62	67	50	72	63	72	78	80	1	1	1	2	2	1	1	2	2	1	1	2	2	1	2	1	1	4	3	1	3	3	4	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	3	2	1	1	2	1	2	2	4	1	3	1	4	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	2	3	4	1	1
6000	-386.522871561836951	-393.378359512796351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559659891769001	2	0	3	3	2	4	6	6	8	9	10	11	11	11	13	14	13	16	13	15	17	16	13	16	16	16	15	16	16	17	16	20	19	18	19	18	19	19	20	21	21	19	18	22	21	24	20	21	21	23	23	22	23	21	22	22	24	23	22	24	23	23	26	21	22	24	23	23	25	24	26	26	26	26	25	27	30	33	33	34	36	2	0	1	5	2	5	1	1	8	9	6	9	8	10	14	14	14	10	7	13	15	10	3	17	19	15	17	23	3	17	23	20	36	25	18	26	21	20	31	38	35	43	27	47	29	36	22	35	23	41	47	45	48	33	54	41	51	59	40	40	59	40	38	42	38	55	38	47	39	56	65	67	68	57	33	72	72	52	54	78	80	1	1	1	1	1	1	2	2	1	1	3	2	3	1	1	1	1	3	4	2	1	3	4	1	2	2	1	2	5	2	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	4	2	1	4	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	2	2	1	2	2	1	1	3	1	2	5	7	1	1
6500	-381.443720518511952	-388.299208469471353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640163477156259	2	0	4	2	3	3	6	7	8	9	11	11	10	11	12	14	12	13	13	15	17	14	14	16	15	16	14	15	17	19	18	19	19	17	19	19	17	16	19	19	21	19	21	22	20	21	20	20	22	21	20	24	23	21	21	23	23	21	23	22	23	23	25	22	25	23	23	24	24	24	26	26	26	27	27	27	31	32	34	35	36	2	0	4	2	1	4	3	4	7	7	8	10	4	13	9	12	12	11	4	12	10	11	14	17	19	25	17	17	25	29	20	8	34	23	34	20	26	23	26	19	40	11	36	54	28	42	42	32	46	39	39	53	34	32	28	46	42	22	64	29	41	58	62	30	48	58	58	64	49	44	66	44	70	57	66	66	63	63	48	78	79	1	1	1	1	1	1	1	2	1	2	2	1	5	1	2	1	1	1	4	2	3	1	2	1	1	1	1	1	1	1	2	5	1	2	1	2	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	3	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	4	2	7	1	1
7000	-356.999645363393711	-363.855133314353111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616391914152526	2	1	4	4	3	5	6	6	7	8	9	10	9	11	12	13	13	15	14	17	16	16	14	16	15	14	16	16	16	18	17	18	19	19	20	19	21	18	19	19	21	21	20	20	20	23	19	21	22	23	23	24	22	22	21	21	24	23	22	23	23	23	25	24	23	23	22	24	25	25	26	25	26	26	25	27	32	33	34	35	36	2	0	1	2	2	4	2	4	7	4	7	6	4	7	12	14	10	14	11	22	23	19	17	26	11	17	26	15	23	28	26	11	31	28	36	27	44	22	22	27	39	45	27	16	30	37	28	38	55	59	41	67	40	30	30	27	60	55	35	43	42	48	42	49	45	43	18	66	60	64	69	45	20	61	64	61	60	76	62	78	79	1	1	2	1	1	1	2	1	1	2	2	3	2	2	1	1	2	2	3	1	1	1	1	1	3	1	1	2	1	1	2	4	1	2	1	2	1	1	1	2	2	1	1	3	1	1	2	2	1	1	1	1	2	3	2	2	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	4	2	1	2	5	3	4	2	1
7500	-369.030655475174854	-375.886143426134254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526299362328735	1	0	2	2	3	4	6	7	7	9	10	9	9	12	12	13	14	14	13	16	15	14	14	16	16	15	15	16	16	18	17	19	20	18	19	20	20	18	21	21	21	20	19	21	21	23	20	22	23	24	23	22	23	22	21	22	23	23	21	23	24	23	26	23	24	23	24	25	25	24	26	26	26	24	26	26	30	32	33	35	38	2	0	2	2	2	4	6	7	6	1	7	8	8	9	13	14	14	4	2	23	15	15	19	26	15	16	14	16	12	24	27	23	29	27	23	34	30	25	38	33	38	34	28	30	38	54	23	20	44	54	28	43	44	33	43	18	47	37	22	48	41	41	44	44	52	33	47	47	65	26	30	70	54	30	20	64	72	77	57	79	79	1	1	1	1	1	1	1	1	2	4	2	1	1	2	2	1	1	6	7	1	1	1	1	1	2	1	2	2	3	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	3	1	1	1	1	4	1	1	3	1	2	1	3	1	1	1	2	2	1	5	5	1	2	3	4	1	2	1	7	1	2
8000	-378.773527991043068	-385.629015942002468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705382688078277	2	0	3	4	4	4	7	6	8	8	9	10	10	11	13	13	13	15	13	15	17	15	14	13	16	15	16	14	15	18	18	19	17	19	20	19	20	19	19	20	18	19	20	21	21	22	20	22	22	23	22	23	24	22	21	22	25	19	21	23	24	22	24	24	24	23	23	24	25	25	26	25	26	27	26	28	31	33	33	34	37	2	0	1	1	3	2	4	5	4	2	9	11	3	12	12	10	14	19	7	15	28	16	24	13	15	16	26	19	19	21	33	15	29	15	13	41	36	25	33	27	13	21	21	47	38	42	33	40	34	39	21	55	44	39	34	26	37	30	31	37	60	30	67	56	41	59	58	49	64	32	59	63	55	50	54	71	76	77	77	78	79	1	1	1	1	1	2	2	1	2	3	1	1	4	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	1	1	2	3	1	2	1	1	1	1	1	1	3	2	1	3	2	1	3	2	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2
8500	-388.281990719841815	-395.137478670801215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525768475952101	2	1	3	4	4	3	5	8	7	8	10	10	10	11	13	14	13	14	12	16	15	16	14	15	15	14	15	17	16	18	19	19	19	18	20	19	19	16	20	21	20	21	21	22	20	23	20	20	22	23	22	24	23	22	21	21	24	22	22	23	23	21	25	21	25	24	22	25	25	24	25	27	27	26	26	26	30	32	34	34	38	2	0	2	6	2	2	2	7	1	5	3	8	2	10	11	6	11	10	9	17	11	26	13	19	18	12	26	25	23	38	21	21	16	23	32	22	23	18	19	36	13	31	20	48	34	37	37	36	28	48	45	51	41	22	36	21	46	39	36	43	31	36	21	41	58	46	47	37	67	31	67	69	54	56	40	68	68	77	62	78	68	1	1	1	1	1	1	2	1	2	2	5	1	5	1	1	5	2	3	3	1	2	1	2	1	1	2	1	1	1	1	2	2	3	2	1	1	2	1	2	1	4	1	2	1	1	2	1	1	3	3	1	1	2	3	1	3	1	1	1	1	2	1	4	1	2	1	1	2	1	2	2	1	2	1	3	1	3	1	5	1	6
9000	-345.947492232418654	-352.802980183378054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672977065028874	2	1	3	4	2	4	6	6	5	8	11	10	11	11	12	11	14	15	13	16	16	15	14	15	16	15	16	17	16	18	19	19	18	18	19	19	20	19	20	21	22	20	21	22	20	21	19	22	22	22	21	23	23	22	20	22	24	21	22	24	22	21	25	23	25	23	23	25	25	24	26	24	26	27	25	28	31	33	33	35	35	2	0	1	1	2	1	6	4	4	2	3	5	7	12	16	7	3	14	4	23	23	23	13	17	14	16	26	22	17	29	29	27	17	27	30	17	38	20	35	30	39	32	42	45	47	45	21	45	37	39	27	62	46	58	19	45	44	31	45	50	42	42	49	35	49	58	51	64	64	56	57	52	70	58	42	69	63	77	77	79	79	1	1	1	1	1	1	2	1	1	3	3	4	2	1	1	3	5	2	4	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	3	2	3	1	1	2	1
9500	-377.518161770269671	-384.373649721229071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582051027249293	2	0	3	3	4	3	6	7	7	9	9	10	9	11	13	14	13	15	14	17	17	15	15	15	16	14	15	15	16	18	18	19	20	18	18	18	20	18	20	19	21	20	21	20	20	23	19	21	21	23	23	24	23	22	22	21	25	23	22	23	24	23	26	22	25	23	23	25	24	23	26	26	27	27	26	27	31	33	31	34	37	2	0	1	1	1	1	5	5	7	9	7	9	8	13	8	7	12	19	3	24	24	15	17	17	16	14	16	17	12	29	26	21	38	24	22	19	27	29	35	35	47	20	47	28	35	41	20	39	20	59	56	58	49	39	43	45	55	41	39	38	62	42	54	48	40	48	48	47	58	30	21	60	54	37	55	50	54	79	63	79	80	1	1	1	1	1	1	1	2	1	1	1	3	2	1	3	4	1	1	5	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	1	2	1	2	4	1	2	4	2	2	6	2	2	2	1
10000	-363.126226947535827	-369.981714898495227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744219173701244	2	-1	4	4	3	4	6	7	7	9	11	10	11	11	13	14	13	12	13	17	17	15	14	16	16	16	14	16	15	18	19	19	20	18	18	20	20	16	19	19	21	20	20	18	21	22	21	21	22	23	22	23	24	21	20	23	24	23	21	21	24	23	24	22	25	23	23	24	25	24	26	27	27	25	25	28	32	32	30	34	36	2	0	2	1	2	1	1	1	3	9	10	8	10	10	13	12	11	13	11	19	27	14	12	16	29	29	11	15	18	21	17	22	30	21	38	16	44	19	35	21	20	21	35	25	32	47	32	39	43	42	37	59	22	43	34	54	54	55	32	40	56	43	60	33	43	33	54	48	66	64	57	70	57	58	58	68	63	79	76	77	80	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1
10500	-317.080852128991239	-323.936340079950639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758019976953571	1	0	3	4	3	5	6	8	8	8	10	10	11	12	12	13	14	15	13	17	16	15	14	15	15	16	15	15	16	18	18	19	18	18	19	19	21	18	20	21	21	21	20	21	19	24	21	20	23	23	21	23	20	22	22	23	23	22	22	24	23	24	25	23	25	23	23	24	25	22	27	26	26	25	26	27	30	33	34	35	37	2	0	1	5	2	5	6	7	4	7	5	8	11	11	10	12	15	15	15	27	16	16	12	17	19	18	19	19	19	26	29	21	24	21	22	30	34	18	31	28	32	33	35	33	29	48	32	34	54	41	20	47	31	48	44	42	37	33	47	58	47	52	64	37	66	54	54	53	57	44	69	59	59	21	62	75	72	77	78	79	80	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	1
11000	-308.654461683555326	-315.509949634514726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842813575536352	1	0	3	3	4	5	5	7	7	8	11	10	10	11	12	13	14	16	14	17	17	13	14	15	16	15	16	15	16	17	17	19	19	18	17	20	21	18	20	20	21	19	20	22	20	23	20	21	21	24	22	23	22	23	20	22	24	22	22	24	23	24	24	24	24	23	23	25	26	24	25	25	25	26	26	28	30	32	34	34	38	2	0	1	2	2	3	4	6	7	4	13	10	8	10	12	12	15	26	22	23	24	11	14	23	23	22	19	22	28	29	26	31	34	26	16	27	25	27	30	42	39	29	42	32	32	42	34	42	39	49	34	48	42	45	30	42	47	48	45	54	43	53	58	37	67	58	36	41	60	67	58	60	66	54	67	74	69	77	78	78	79	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1
11500	-344.305754924637824	-351.161242875597225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662042952344191	1	0	3	4	3	4	7	8	7	8	10	10	10	11	11	12	13	14	13	16	17	16	15	15	16	16	15	16	17	17	18	20	20	18	20	19	19	18	20	21	22	21	20	21	21	23	19	19	22	23	22	24	23	22	20	23	24	22	22	23	22	23	25	23	23	23	23	25	25	25	26	27	26	25	26	28	30	32	33	35	36	2	0	1	1	2	2	2	7	4	7	7	8	7	12	10	8	7	14	12	11	20	16	18	16	19	11	12	16	23	24	14	30	21	25	22	25	31	21	30	47	35	34	34	48	25	61	21	17	35	27	35	51	21	36	30	44	24	43	31	42	42	21	62	37	31	32	31	39	56	56	65	63	69	62	56	50	72	77	78	79	78	1	1	1	2	2	3	3	1	1	1	2	1	2	1	2	2	3	1	2	3	1	2	1	2	1	4	3	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	3	1	3	1	1	3	1	1	1	4	1	2	1	1	3	1	1	3	2	2	2	1	1	2	1	1	1	1	3	2	1	1	1	2
12000	-320.721957701826000	-327.577445652785400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877520800064155	1	0	1	3	4	2	4	7	7	8	11	10	10	12	13	12	11	15	12	16	17	15	14	15	15	14	14	17	16	18	19	20	19	18	19	19	20	16	20	20	21	18	20	21	19	23	21	21	21	21	21	24	22	22	21	21	24	22	21	23	24	23	25	22	22	23	22	25	23	24	24	27	26	26	25	27	30	32	34	34	38	2	0	2	1	6	3	1	4	4	4	10	10	10	12	19	12	9	15	12	25	22	15	15	17	14	17	17	25	27	20	28	38	29	24	22	21	21	15	36	42	39	38	31	30	29	56	32	42	36	35	35	54	49	44	42	36	53	32	39	51	66	58	39	44	59	67	43	71	56	46	59	63	55	69	54	61	72	63	78	78	80	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2
12500	-333.001462669595298	-339.856950620554699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784464782198180	2	0	2	3	1	4	6	8	7	8	10	10	10	12	13	13	14	12	13	16	16	15	14	15	15	16	15	16	17	18	19	18	19	19	18	18	21	17	20	21	22	20	20	20	20	22	19	21	23	23	22	22	20	22	21	21	25	22	22	22	23	23	25	23	25	22	23	24	26	24	25	27	27	26	25	25	31	33	34	35	37	2	0	2	5	2	2	4	2	3	9	7	10	8	12	8	18	18	11	12	23	17	23	19	15	9	17	19	17	23	28	29	20	24	29	20	23	30	25	35	47	39	32	32	36	30	38	20	34	56	48	48	43	24	44	20	39	42	31	45	43	44	55	61	37	43	31	46	51	57	62	64	52	49	66	62	67	72	77	78	79	79	1	1	1	1	1	1	2	3	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	4	1	2	1	3	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1
13000	-345.238347054250198	-352.093835005209598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834077804007843	2	0	4	4	2	4	6	8	7	9	11	11	10	11	12	13	13	15	13	16	17	15	14	15	15	14	15	15	16	18	19	19	19	18	19	18	19	17	21	20	21	18	21	22	20	20	20	22	23	23	22	24	23	22	22	22	22	22	21	23	21	22	26	23	24	23	24	24	23	24	27	26	26	25	26	27	31	32	34	33	38	2	0	2	5	2	5	6	7	7	9	10	9	8	9	8	10	11	23	15	24	17	16	15	11	12	10	19	23	18	25	36	23	38	18	21	23	24	17	35	36	29	29	31	43	35	42	31	39	58	41	32	69	46	31	21	37	32	45	37	51	27	31	57	45	44	47	56	54	48	57	57	56	41	59	52	60	63	77	78	78	80	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	2
13500	-342.573208097970962	-349.428696048930362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707183660091649	2	0	2	4	4	4	7	7	6	8	11	9	8	10	12	13	12	14	13	16	17	16	14	16	15	15	16	16	16	18	19	18	18	18	20	18	21	19	20	21	21	21	20	21	21	21	20	20	23	23	22	23	20	22	21	22	24	22	23	23	21	23	25	22	23	24	21	23	26	25	27	27	25	27	26	26	30	31	33	33	37	2	0	2	1	1	1	2	6	3	8	12	8	9	7	9	12	12	9	15	15	22	16	12	26	19	18	23	18	23	28	29	20	27	21	34	18	53	29	34	31	30	47	32	34	38	53	33	31	35	35	35	56	33	37	30	43	34	39	46	67	31	67	68	43	48	46	22	47	49	60	41	63	24	64	52	73	72	77	78	78	80	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	2	1	3	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	4	2	2	1	2	1	1	1	1
14000	-369.739961853751652	-376.595449804711052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607869541768445	2	1	3	4	3	4	5	8	6	8	10	11	10	10	10	13	13	15	13	16	17	16	14	16	15	13	15	16	17	17	18	19	19	19	19	19	20	18	19	20	21	20	20	22	20	23	21	21	23	24	22	23	21	23	21	22	24	21	21	24	22	24	25	23	23	24	23	24	25	24	25	27	27	27	27	27	28	31	32	34	36	2	0	2	1	2	1	5	7	6	2	6	14	2	8	8	10	12	26	12	23	12	27	19	23	19	9	15	23	19	18	24	13	22	31	22	30	32	27	24	39	32	29	35	37	27	47	33	33	43	64	43	55	29	45	29	43	64	40	45	31	32	67	52	61	42	42	56	67	53	37	47	63	37	21	47	57	72	44	77	79	80	1	1	1	1	1	1	1	2	1	3	4	1	4	1	1	1	1	1	1	1	4	1	1	1	1	3	2	1	3	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	2	2	1	2	7	4	1	1	5	1	1	1
14500	-391.288807203990700	-398.144295154950100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646858042967721	1	0	2	3	2	4	6	6	7	8	11	10	11	11	13	13	14	16	12	16	16	14	13	16	15	14	14	17	16	18	18	19	20	18	18	20	19	19	20	20	22	21	21	21	20	23	20	19	21	23	23	24	22	23	22	23	23	23	22	21	23	22	24	23	23	23	21	24	24	24	25	26	25	25	26	28	32	32	33	34	37	2	0	2	1	2	5	6	6	7	8	8	10	9	10	13	6	10	10	7	27	22	11	11	22	19	15	13	25	26	25	24	29	35	18	14	24	18	20	20	30	60	29	31	47	29	43	16	17	9	40	22	43	39	67	28	53	43	44	29	30	41	42	49	33	36	28	25	37	56	58	45	49	43	42	70	60	72	52	78	78	80	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	5	3	4	3	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	3	2	2	2	2	1	1	2	1	1	2	1	3	2	6	1	4	2	1	1	2	1	1	1	2	1	1	1	1	3	2	3	3	3	1	1	2	3	2	2	1	4	3	6	1	1	2
15000	-420.989424773518749	-427.844912724478149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432823247039958	2	0	4	4	4	5	7	7	7	9	11	11	11	9	13	13	12	14	12	16	16	15	14	16	15	15	15	16	16	18	17	19	18	17	18	18	20	18	21	18	21	19	20	20	21	24	20	21	21	23	22	24	23	21	21	22	24	22	21	23	23	23	25	23	24	21	22	22	25	24	27	25	25	26	27	26	31	32	33	34	36	2	0	1	1	2	3	6	1	2	6	14	9	10	3	7	13	12	2	10	27	15	2	10	17	2	23	19	13	18	29	25	28	15	23	10	24	22	31	16	34	32	34	26	20	27	34	33	40	37	31	23	38	37	42	35	44	30	54	36	41	39	40	61	33	32	42	19	40	46	43	40	42	34	48	73	20	28	66	54	78	67	1	1	1	1	1	1	1	2	3	2	1	3	2	2	3	1	1	6	1	1	1	8	2	2	6	1	2	3	1	1	1	2	3	2	4	1	3	1	3	1	1	2	2	2	3	3	1	1	1	2	4	3	2	1	2	1	3	1	1	1	1	2	2	3	2	1	4	1	1	3	5	3	5	3	1	5	5	5	5	1	6
15500	-392.343231519281971	-399.198719470241372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486602072076251	1	-1	4	2	3	5	6	8	8	8	8	10	10	11	12	13	13	14	13	16	16	15	13	15	15	16	15	17	15	18	18	18	19	19	20	17	20	17	20	21	20	21	19	21	21	24	18	21	23	22	22	24	24	22	21	22	24	22	22	23	23	24	25	24	24	24	22	24	26	23	26	27	27	26	25	28	32	33	33	33	37	2	0	4	2	4	5	4	7	2	7	5	6	4	11	5	12	10	13	12	12	18	8	9	15	15	23	10	18	14	17	26	12	38	27	7	24	38	10	28	38	32	38	28	47	14	45	16	39	59	41	31	59	55	39	12	39	50	35	37	33	54	67	67	50	67	55	31	45	44	48	39	64	62	66	61	51	72	66	63	76	35	1	1	1	1	1	1	3	1	4	1	3	1	4	1	3	1	3	2	1	3	1	4	2	2	2	2	4	1	2	3	1	2	1	2	6	1	2	4	1	2	1	2	1	2	5	2	2	1	1	1	2	1	2	1	6	1	1	1	1	2	1	1	1	1	1	2	2	2	3	1	3	1	1	1	2	3	2	3	4	2	7
