"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"d5b6459438","mu1-0",140,0.110294117647059,0.0775735294117647,0.9084375,0.796383928571429,0,0,0,0,0.0996402082611859,1794
