step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-539.894621131511144	-538.411379420224648	-1.483241711286439	0.000015972127483	0.000016891918890	1.057587281841644	0.661984212012373	1	3	5	4	5	6	7	6	9	9	9	11	10	12	12	12	11	13	14	15	14	16	14	15	16	15	15	17	15	17	17	16	17	17	17	19	16	21	20	20	24	22	23	23	21	24	23	23	26	27	24	25	25	25	26	27	26	25	27	28	26	26	27	27	26	28	25	26	30	29	29	30	31	31	33	34	35	36	37	40	38	41	44	46	0	1	2	2	2	2	6	2	7	2	5	11	8	17	8	17	8	14	13	15	17	13	17	19	19	17	16	23	17	24	23	24	37	26	16	30	19	28	32	0	36	37	33	38	39	40	40	42	58	53	40	47	41	40	48	53	47	45	51	61	47	48	43	47	42	68	46	43	60	50	68	68	68	68	72	70	74	76	72	79	0	79	82	83	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	2	3	2	3	2	3	2	1	4	1	1	2	1	1
5500	-501.475557944688831	-500.114444004489258	-1.361113940199561	0.000028970296911	0.000017004012043	0.586946419456544	0.715135506851403	-1	3	5	4	6	6	7	8	9	8	9	11	10	13	12	13	11	14	14	15	14	15	14	14	15	14	15	16	15	16	16	16	18	18	17	20	17	19	20	21	22	22	22	23	22	23	24	23	26	26	24	25	24	25	25	27	26	24	25	28	27	28	26	26	26	29	27	28	29	28	30	30	32	32	32	31	36	35	36	39	38	41	44	47	0	1	2	2	2	3	6	6	3	7	5	11	8	17	13	17	8	16	8	15	16	16	17	8	24	16	16	23	23	24	23	25	37	26	27	30	19	28	32	0	36	37	37	38	39	40	40	42	58	53	40	46	36	51	48	53	47	45	51	46	47	55	42	51	55	68	46	43	60	50	68	68	72	72	72	70	73	76	68	79	0	79	82	83	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	3	2	3	1	2	2	1	1	2	1	1	3	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1
6000	-513.522814114655716	-512.013657678453797	-1.509156436201941	0.000059843705487	0.000017260452890	0.288425536980968	0.603256054995048	1	4	3	5	6	6	7	8	8	6	7	8	7	13	12	13	11	14	13	15	15	16	15	14	16	15	14	17	16	16	17	17	18	18	18	20	17	20	20	20	24	22	21	23	21	23	25	23	25	27	23	24	22	25	26	27	26	23	27	27	26	26	27	26	26	28	28	29	29	29	31	30	31	33	33	33	34	37	38	40	38	41	44	47	0	3	1	2	2	2	4	6	6	2	5	6	6	8	8	15	8	14	17	15	17	15	17	19	8	14	16	23	14	19	29	24	37	26	27	30	19	28	32	0	30	33	37	28	25	40	40	43	58	41	40	40	36	46	48	41	54	45	54	47	54	48	55	51	42	62	47	43	67	50	68	66	68	66	68	70	73	76	74	79	0	79	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	2	1	3	1	1	1	2	2	1	2	1	2	3	2	2	2	2	1	3	3	2	4	2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	4	1	1	1	2	1	2	3	1	2	2	2	1	1	1	2	1
6500	-502.088859311608246	-500.323338438845042	-1.765520872763200	0.000121514176153	0.000022487582180	0.185061388654433	0.637973829133639	0	3	5	4	6	6	7	8	9	9	9	10	9	13	11	13	12	14	12	15	14	15	13	15	16	15	15	17	15	16	15	17	17	17	18	19	19	21	20	20	24	22	22	21	21	24	23	23	25	27	25	24	25	25	24	27	25	22	26	27	26	26	26	26	27	28	28	27	29	29	31	29	32	32	33	35	35	36	38	39	37	42	44	47	0	1	2	2	3	3	3	6	3	7	5	5	8	17	13	15	13	14	11	13	16	16	17	19	24	17	16	15	23	17	23	30	30	26	27	24	24	31	32	0	36	37	37	30	32	40	40	37	58	53	40	40	41	47	42	41	47	45	52	64	54	42	55	47	43	48	60	42	60	56	66	66	72	72	74	70	73	70	74	77	0	79	82	83	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	2	3	1	1	1	1	1	2	1	3	1	3	2	1	1	1	2	2	1	4	2	1	2	2	2	3	2	2	2	2	2	1	3	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	3	1	2	2	3	4	2	1	2	1	1
7000	-520.216182177050314	-518.531785485313094	-1.684396691737239	0.000123270346298	0.000025695749960	0.208450375388640	0.649019372030001	1	3	5	5	5	7	7	7	9	9	10	7	10	11	11	12	13	13	14	16	14	16	15	15	16	15	13	17	16	15	18	17	16	17	16	20	18	21	20	19	24	23	20	23	21	23	25	24	23	26	24	21	25	25	24	27	24	25	27	28	27	25	27	27	25	28	26	29	29	30	30	31	30	32	33	34	35	36	37	39	38	41	44	45	0	1	2	2	2	3	2	3	12	7	3	3	8	8	11	15	16	14	8	15	16	19	17	13	15	27	16	23	17	13	28	24	19	26	27	32	30	23	30	0	36	37	37	38	32	40	40	43	39	53	46	40	41	40	43	41	46	49	51	59	54	43	42	47	42	42	46	42	40	50	66	68	68	68	72	50	74	70	74	72	0	80	82	83	1	1	2	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	4	2	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	3	3	1	2	2	1	1	2	2	3	2	2	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	3	4	2	1	1	1	1	1	5	2	2	2	4	1	2	1	1
7500	-469.189930504327037	-467.722863294483261	-1.467067209843793	0.000109733207407	0.000035141080827	0.320241079772564	0.708562353759425	1	4	3	4	6	6	7	8	8	10	9	10	9	10	12	13	14	13	13	16	14	17	14	14	14	15	15	16	15	16	17	18	17	17	18	19	19	20	20	19	23	22	23	23	22	22	24	22	25	26	24	23	24	26	26	27	25	24	27	27	27	27	28	26	26	28	26	27	29	29	31	30	31	33	33	33	35	37	36	39	36	42	44	46	0	3	1	3	2	2	5	5	7	7	6	11	8	8	8	14	8	14	13	19	16	17	15	19	10	16	14	27	23	19	23	30	19	26	27	17	33	28	30	0	36	30	37	38	39	40	46	37	45	53	52	46	36	47	42	41	46	45	51	47	46	43	43	51	42	68	57	55	60	50	72	68	68	72	73	70	74	76	74	79	0	80	82	83	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	2	2	1	2	3	2	1	1	2	1	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	3	1	1	1	1	1	1	2	1	1	2	2	1	3	1	2	2	2	1	1	1	1
8000	-496.844801142219183	-495.345094399723337	-1.499706742495838	0.000122493400622	0.000036117700460	0.294854255631128	0.702142693937354	1	3	4	5	6	5	8	8	10	9	9	10	10	12	12	11	12	14	15	15	13	16	14	13	15	15	16	15	14	16	16	17	18	18	16	19	18	21	21	20	23	23	22	23	18	23	25	24	26	26	25	25	26	25	25	27	26	25	27	27	27	27	27	27	26	29	27	29	29	30	30	31	31	33	34	34	35	37	36	39	38	41	44	47	0	1	2	2	3	2	4	3	7	8	8	5	7	16	13	13	11	17	24	15	16	20	17	7	24	21	18	15	14	24	23	30	30	26	17	25	30	31	32	0	39	37	33	23	30	40	40	37	39	41	40	46	41	46	42	41	51	39	46	47	54	55	48	51	55	63	47	62	60	50	66	68	68	68	66	70	72	76	74	79	0	80	82	83	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	2	1	1	2	2	3	1	2	2	2	3	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2
8500	-514.743320663843292	-513.178336755541068	-1.564983908302238	0.000115374863120	0.000029575711849	0.256344502168579	0.712951558428500	1	4	2	4	6	6	7	8	8	9	9	10	11	13	13	12	13	14	15	14	15	17	14	14	15	15	15	16	15	17	17	17	16	18	17	19	18	20	19	21	23	22	22	23	20	24	25	22	24	26	23	25	22	25	25	28	25	22	27	27	26	27	27	26	26	26	27	29	29	29	30	30	30	33	33	33	35	36	38	39	35	41	44	46	0	3	1	3	2	2	2	3	6	7	2	5	8	16	8	8	9	8	13	12	13	13	16	13	17	13	16	23	16	24	21	20	24	26	18	30	33	28	30	0	36	37	37	38	39	40	40	37	45	53	40	40	32	51	48	50	51	45	51	46	40	42	42	51	55	55	46	66	60	50	68	66	66	73	73	50	72	76	73	79	0	79	82	82	1	1	1	1	1	1	1	2	1	1	3	3	2	1	2	2	2	3	1	2	2	2	1	1	1	3	2	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	2	1	1	2	2	2	2	2	1	3	2	1	2	1	1	1	2	2	3	1	2	1	1	1	1	2	1	2	1	2	3	1	2	2	3	1	3	1	1	1	1	2
9000	-497.231335372806143	-495.703745814388014	-1.527589558418148	0.000109580439142	0.000030334160007	0.276820938524667	0.660758231184686	0	5	4	3	5	6	8	8	9	9	8	11	11	12	11	11	14	13	14	15	14	16	14	14	15	15	14	16	15	17	16	17	18	17	16	17	19	19	21	21	22	23	22	24	19	24	23	23	25	25	24	23	24	24	25	27	25	23	27	27	26	26	28	26	26	28	28	27	29	28	29	29	32	32	34	35	35	36	37	38	37	41	44	47	0	3	4	1	1	3	3	5	6	5	6	2	3	15	8	9	16	14	13	17	16	17	15	10	13	27	13	23	23	15	23	24	30	26	27	24	33	28	36	0	36	43	37	28	30	40	40	43	58	53	52	40	39	40	42	50	52	41	51	46	54	43	65	46	42	55	46	62	60	53	68	68	71	68	66	70	73	76	74	79	0	80	82	82	1	1	1	1	2	1	2	1	2	3	1	3	3	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	2	1	1	4	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	2	2	2	3	2	1	1	2	1	1	2	1	3
9500	-510.107982684048523	-508.502519934637121	-1.605462749411373	0.000142582136363	0.000033888577304	0.237677581273820	0.572823030097438	1	3	6	5	5	5	7	8	9	8	7	11	9	13	11	11	13	14	13	15	15	15	15	14	14	15	14	17	15	15	17	17	18	18	17	17	19	20	20	19	23	22	21	22	21	24	24	24	24	26	24	24	25	26	25	25	26	26	28	27	26	28	27	26	27	28	28	28	30	30	30	30	31	33	33	34	36	38	37	39	38	41	45	47	0	1	6	2	2	2	2	3	11	3	5	7	8	15	8	8	16	14	13	12	17	19	17	13	12	16	13	23	17	24	23	22	30	26	13	22	33	28	32	0	36	39	37	28	32	40	40	33	45	53	40	40	41	40	43	41	46	49	52	51	52	43	41	46	48	42	61	48	46	53	66	66	66	62	48	70	74	76	74	66	0	80	82	83	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	3	2	1	2	1	2	1	2	3	1	1	1	1	1	2	2	4	1	1	1	2	1	3	2	1	3	2	2	3	3	1	1	2	2	1	4	2	1	1	1	2	1	1	3	3	1	1	2	1	2	3	2	1	1	2	2	4	2	1	2	2	6	1	1	2	1
10000	-529.434513223543604	-527.931598338590220	-1.502914884953359	0.000093931823394	0.000027487446770	0.292631887432564	0.554626427101761	1	3	5	3	4	7	7	8	9	9	9	10	10	10	12	12	12	13	14	15	15	16	14	14	15	15	15	16	15	15	18	17	16	18	17	17	18	20	20	20	22	22	23	22	21	24	24	22	26	26	24	25	25	25	24	27	24	26	27	28	26	28	27	27	24	28	27	28	28	30	29	30	30	33	33	34	35	37	36	38	37	38	44	46	0	1	2	1	2	2	1	3	3	6	3	7	8	7	8	13	14	17	13	11	17	17	13	11	13	17	23	23	23	19	13	24	19	35	23	19	33	24	32	0	19	36	37	38	32	40	40	39	39	53	40	47	41	40	48	41	40	45	46	59	54	48	48	51	43	33	51	55	47	50	68	71	68	72	68	70	74	76	74	72	0	79	82	83	1	1	1	2	1	2	3	1	1	1	3	1	2	1	2	1	2	1	2	2	2	2	2	3	3	2	1	1	1	1	3	1	1	1	2	2	2	2	2	1	4	2	3	1	2	2	1	1	4	1	2	1	2	2	2	3	2	3	2	1	1	4	2	2	1	6	1	2	2	1	1	1	1	2	2	2	1	1	3	4	1	1	3	1
10500	-511.082342678385544	-509.416891636447986	-1.665451041937533	0.000126612344418	0.000027192979602	0.214773525650228	0.610409731735395	-1	2	5	4	5	5	7	7	9	9	9	11	9	12	12	11	13	14	14	16	13	16	14	14	15	15	15	16	15	15	17	17	17	17	18	19	19	20	20	20	23	22	23	23	22	23	24	22	25	26	24	25	25	26	25	27	25	25	27	28	26	27	26	26	27	29	28	27	28	30	30	30	31	32	33	34	35	37	37	39	38	41	44	46	0	1	4	2	2	1	3	6	7	7	7	8	6	8	13	2	13	14	16	19	11	27	14	15	14	17	23	14	17	19	14	30	30	26	17	28	33	13	32	0	36	37	48	38	32	40	40	37	41	53	40	51	36	40	48	41	46	45	46	57	46	43	43	47	55	63	46	63	46	50	55	68	66	68	72	70	72	76	74	66	0	80	82	82	1	1	1	1	1	3	1	2	1	1	1	1	2	3	1	5	2	1	2	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	5	2	1	3	2	1	2	3	2	2	1	1	1	2	1	3	3	2	2	1	2	2	2	1	2	2	1	1	2	1	1	2	3	2	1	1	2	2	2	2	2	2	5	1	1	1	3
11000	-548.225929037291962	-546.627604730660664	-1.598324306631244	0.000143216340552	0.000034479585278	0.240751754615423	0.559891339896774	0	3	5	5	6	7	7	7	10	10	10	10	10	11	12	11	13	12	14	14	14	15	13	15	14	14	15	16	14	16	17	17	17	18	18	19	17	19	20	20	24	23	22	24	22	24	24	23	26	26	24	24	25	26	25	26	26	23	28	28	26	25	26	26	27	28	27	27	29	28	30	30	31	32	33	34	34	37	38	39	37	41	45	47	0	1	2	1	2	2	3	4	3	3	5	7	8	3	8	9	16	14	15	10	10	17	16	6	15	9	17	20	23	21	9	19	30	26	27	24	24	16	19	0	45	36	37	38	24	40	40	36	58	53	40	40	45	40	42	53	47	36	61	61	52	48	42	51	55	55	52	62	46	53	66	68	68	72	66	70	73	76	68	79	0	79	82	83	1	1	1	2	1	2	1	2	3	4	2	1	2	2	2	1	1	1	1	3	2	1	2	3	1	2	1	1	1	1	4	2	1	1	2	3	1	4	3	1	1	2	2	2	3	2	2	2	1	1	2	2	1	3	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	2	1	2	2	2	2	3	1	1	3	1	1	1	2	2
11500	-532.667600400319657	-531.030740288494712	-1.636860111824912	0.000106936960778	0.000024070416974	0.225089779984947	0.588309557158094	1	3	5	3	5	6	7	8	9	9	8	11	10	9	11	12	12	13	14	16	14	16	15	15	15	15	14	15	15	17	17	17	18	18	17	19	18	21	20	21	24	23	23	23	21	23	24	23	24	27	23	25	25	25	25	28	25	26	26	27	26	26	26	26	27	28	27	29	29	29	29	30	32	33	33	34	35	36	36	38	38	42	44	45	0	1	1	1	4	3	3	6	6	7	4	5	2	11	9	14	13	14	16	8	16	13	16	13	15	16	17	17	16	24	28	24	30	26	27	20	24	23	24	0	39	37	39	23	32	40	40	37	39	53	40	47	36	47	37	41	40	49	51	47	54	42	42	46	42	62	40	42	60	53	66	55	68	68	72	56	72	76	74	72	0	79	82	82	1	1	3	2	1	1	1	1	2	1	2	2	3	1	1	2	1	2	1	3	1	3	1	2	2	1	1	3	2	1	1	1	1	2	2	1	2	3	2	1	3	2	2	3	2	2	2	2	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2	2	2	1	3	4	1	2	1	2	2	2	1	3	2	1	2	4	1	3	1	2
12000	-506.814755212219836	-505.305306895321166	-1.509448316898648	0.000077967759326	0.000022472841203	0.288232487344431	0.550910650002390	0	2	4	4	4	5	7	7	8	10	9	10	10	11	12	12	14	13	14	16	14	16	14	15	16	15	16	17	16	16	16	17	18	18	16	20	19	20	20	20	23	22	21	23	21	24	24	23	25	26	23	25	24	25	24	27	25	25	28	27	27	26	27	26	26	28	27	27	27	30	31	31	31	32	33	34	35	36	37	40	38	41	44	46	0	1	2	2	2	2	3	6	3	8	5	11	8	13	8	14	14	14	9	15	16	23	15	8	19	23	14	17	23	19	23	19	19	26	16	30	33	28	32	0	36	37	33	28	24	40	40	43	45	53	40	46	36	47	43	41	51	45	64	57	54	55	48	51	55	43	57	55	47	50	68	68	68	66	66	50	73	76	74	79	0	80	82	82	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	3	2	1	1	1	5	2	1	2	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	3	2	3	2	2	2	1	1	2	1	3	1	2	2	2	2	1	1	2	1	2	2	1	4	1	1	1	2	2	3	2	3	2	3	3	1	2	2	1	1	2	2
12500	-491.802302613550239	-490.169985892270574	-1.632316721279653	0.000097058039290	0.000022015098929	0.226824064134917	0.528499729459316	1	4	6	4	5	6	7	8	9	10	7	10	10	12	13	12	14	14	13	15	15	14	15	15	16	14	14	16	16	16	18	18	17	17	16	19	19	21	20	20	23	23	22	24	22	22	25	23	25	26	24	24	24	24	24	27	24	23	27	27	26	28	27	26	26	27	28	29	29	29	30	30	32	32	34	35	35	37	36	39	36	40	45	47	0	1	1	1	2	2	2	3	8	6	5	11	8	13	13	13	13	14	9	19	16	16	14	19	17	16	14	17	23	15	17	24	19	26	27	24	33	31	24	0	39	33	37	38	32	40	40	37	58	53	40	46	36	46	37	41	46	45	51	61	54	42	55	51	55	55	47	48	47	50	66	66	66	66	72	70	72	76	68	79	0	79	82	83	1	1	3	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	3	1	2	3	2	2	2	2	3	2	1	1	2	1	3	1	3	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	2	2	2	1	2	3	2	1	2	2	1
13000	-492.693269477994022	-491.003398233704274	-1.689871244289761	0.000109624185637	0.000022658446354	0.206692038094908	0.706353095469753	0	5	3	5	5	6	7	7	9	8	8	10	9	11	12	12	13	13	15	14	14	17	13	14	14	16	15	17	15	16	17	17	18	18	17	18	19	19	21	20	23	22	23	23	20	23	24	24	23	26	25	24	25	25	25	27	25	25	28	25	27	28	27	27	26	28	27	29	29	28	30	31	32	31	33	34	35	37	36	39	38	42	44	46	0	3	1	3	3	1	2	5	2	7	5	5	8	8	13	14	16	14	23	13	23	15	12	23	8	20	14	18	17	24	17	25	30	26	27	30	30	22	32	0	36	37	37	38	32	40	40	37	39	53	47	40	41	40	48	41	46	49	51	46	52	55	42	47	55	48	57	66	61	50	68	68	74	68	74	70	73	76	74	79	0	79	82	83	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	3	2	1	3	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	3	2	2	1	2	2	2	3	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	2	2	1	3	1	1
13500	-490.890950039723691	-489.417487433464828	-1.473462606258862	0.000081654616107	0.000025706077346	0.314814747427703	0.546613413114787	0	2	5	4	6	7	8	7	9	8	9	10	10	13	12	12	14	13	14	15	14	16	14	15	15	16	15	16	15	16	17	16	17	17	17	17	19	20	19	20	23	23	21	23	20	23	24	24	22	27	24	24	25	25	25	27	25	25	28	25	25	27	27	25	26	28	28	29	30	29	31	30	32	33	34	34	36	36	37	40	37	41	45	46	0	1	1	2	3	2	5	2	6	5	6	6	8	13	8	13	8	15	13	15	16	27	15	13	13	27	16	23	23	13	17	24	19	16	16	24	30	23	32	0	24	43	37	38	39	40	40	43	45	53	46	46	41	40	43	41	40	49	40	46	46	37	55	51	48	65	47	66	59	50	68	68	68	68	62	70	73	76	72	79	0	79	82	83	1	1	3	2	1	2	1	2	1	1	1	2	2	1	3	1	2	1	2	1	1	1	1	2	2	1	2	1	1	3	1	1	2	2	3	1	2	5	2	1	4	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	3	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	3	3	2	1	3	2	1	3	1	1
14000	-489.462508199958222	-487.945400522307636	-1.517107677650584	0.000116847246126	0.000033100190065	0.283277451219723	0.582977826250564	1	3	5	4	6	7	8	7	9	7	8	11	9	11	12	12	12	14	14	14	14	16	14	15	15	16	15	16	16	17	18	16	17	17	17	20	19	20	21	20	23	22	21	23	22	23	24	23	23	26	24	25	25	25	25	28	25	25	26	26	27	28	27	27	26	28	28	29	30	29	30	31	31	33	31	35	34	36	37	39	37	41	44	47	0	1	1	2	2	4	1	3	2	3	5	9	8	8	3	8	14	14	16	10	16	23	17	19	20	27	17	23	23	32	14	24	24	26	23	30	33	28	32	0	30	37	37	38	39	40	40	37	45	53	40	51	41	40	37	41	40	49	46	47	47	33	42	47	42	65	61	62	60	50	62	68	68	68	62	70	73	76	72	74	0	79	82	82	1	1	2	1	1	1	2	1	2	1	1	1	2	1	3	3	1	1	1	3	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	1	2	2	1	3	2	1	2	1	2	2	2	1	1	2	1	1	2	3	3	2	2	2	1	1	6	3	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	3
14500	-511.687171202738568	-510.011768454459684	-1.675402748278886	0.000091719186855	0.000019389878873	0.211404827473053	0.534633539611137	0	5	5	4	6	7	6	8	8	9	7	7	10	12	12	12	13	14	14	15	14	16	14	14	16	15	15	16	15	16	16	17	16	16	16	19	18	20	21	20	23	21	22	22	20	23	25	23	24	26	25	24	25	26	26	27	25	25	28	28	26	28	27	26	26	26	26	28	28	30	28	30	31	32	31	33	36	38	35	38	38	42	44	45	0	1	1	1	4	3	2	6	6	7	3	2	8	8	13	8	16	14	15	15	16	16	13	13	24	17	17	23	23	19	16	24	24	26	27	30	33	28	30	0	36	37	37	18	24	40	40	39	45	53	46	46	41	46	48	41	40	39	54	57	47	48	48	47	42	43	46	66	57	50	66	68	68	68	66	70	72	76	74	74	0	80	82	82	1	4	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	4	1	2	2	2	4	2	2	2	1	3	1	1	1	1	2	2	2	3	2	1	1	1	1	3	1	2	2	2	1	2	2	1	1	2	2	3	1	2	2	2	3	1	1	1	1
15000	-506.040768123693738	-504.502892381288973	-1.537875742404764	0.000101941467031	0.000027607385874	0.270816054334150	0.596022825940332	1	4	6	5	4	6	7	8	10	9	9	9	9	12	10	13	12	12	14	15	14	17	14	12	15	15	15	17	16	17	17	16	17	17	17	19	18	20	19	20	23	21	22	23	22	24	24	23	25	26	24	24	25	23	26	28	25	23	27	27	27	28	28	26	26	28	26	28	29	29	30	30	32	33	33	35	35	38	38	39	35	41	44	46	0	1	1	5	1	5	3	1	5	7	5	3	3	9	13	14	8	8	15	19	16	27	17	13	17	16	19	23	23	19	23	24	32	26	17	30	33	23	30	0	36	37	33	38	39	40	40	37	58	32	40	40	41	40	48	41	47	45	51	51	57	50	43	46	48	55	54	43	46	53	66	66	72	72	68	70	74	76	74	79	0	79	82	83	1	1	3	1	1	1	1	3	3	1	2	1	1	1	1	1	2	2	3	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	1	3	1	1	2	2	3	1	2	2	2	2	1	5	1	2	1	2	2	4	1	1	2	2	2	1	4	2	2	1	1	4	3	3	1	1	1	1	2	3	1	2	2	1	1	2	2	1
