step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-614.343290821891969	-621.198778772851369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394893143893301	2	1	2	3	2	4	3	6	4	4	5	7	5	8	7	6	6	6	3	5	8	8	9	9	8	9	10	11	9	9	9	10	10	10	10	10	8	11	10	14	9	12	11	9	13	12	12	13	11	13	11	13	12	14	13	15	14	14	13	15	15	16	15	17	14	16	16	17	17	16	16	16	17	20	17	14	20	19	19	20	19	18	19	22	21	19	20	20	23	21	25	22	23	23	24	24	23	22	2	0	2	1	2	2	2	4	5	19	2	2	19	9	20	2	2	20	2	2	2	2	2	2	2	16	21	39	2	22	2	18	2	22	25	19	2	17	22	41	2	44	24	10	44	12	25	44	2	28	2	38	41	46	44	31	12	2	49	2	58	47	44	58	24	41	41	7	34	35	2	58	65	63	41	24	25	56	82	62	63	65	73	85	81	16	2	56	79	71	78	74	65	2	84	82	60	77	1	1	1	1	1	1	1	2	1	1	2	3	1	2	2	2	3	1	1	2	3	5	3	4	4	1	2	1	3	1	5	2	5	1	1	3	4	2	1	3	3	2	1	3	2	3	3	2	3	1	5	1	1	1	3	5	3	6	1	7	1	2	3	1	3	4	3	6	4	3	9	1	1	3	5	2	9	3	1	3	2	1	1	1	1	4	9	2	2	2	4	1	7	10	1	3	5	1
5500	-578.483377627672326	-585.338865578631726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375602556221759	2	1	2	2	2	3	3	6	4	4	5	6	7	6	5	6	7	7	6	7	7	7	10	7	9	8	10	10	7	8	8	10	11	10	9	10	10	12	10	12	10	11	10	11	11	12	13	14	11	13	12	11	13	13	13	15	15	14	14	14	15	16	15	16	13	17	16	16	17	17	16	15	17	20	17	18	19	18	19	20	17	19	18	21	21	19	19	21	22	22	25	22	24	23	23	25	23	24	2	0	2	2	2	2	2	4	7	3	2	4	15	2	4	5	2	15	2	2	2	2	2	2	24	16	21	14	2	2	16	8	12	16	14	2	24	52	2	2	2	34	21	24	39	32	28	36	31	42	52	17	49	24	19	40	59	2	53	29	22	33	54	65	2	40	53	23	29	31	2	65	58	19	67	54	2	67	58	65	63	72	72	68	55	81	2	56	79	2	94	74	71	2	89	97	87	77	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	2	4	3	2	6	2	2	1	2	3	3	2	1	2	3	2	3	5	3	1	4	4	4	1	1	2	1	1	2	2	1	2	1	3	2	3	4	2	1	5	1	2	5	2	1	2	7	2	1	2	6	3	6	1	2	7	1	4	8	1	3	3	1	2	1	2	4	1	9	3	2	8	1	1	3	7	1	1	2	2
6000	-685.383697652638944	-692.239185603598344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393695011849638	2	1	2	3	3	5	3	5	4	3	5	7	6	8	8	6	7	8	5	7	7	7	9	8	9	8	11	10	8	9	9	10	9	7	9	10	10	12	11	14	11	11	10	11	12	11	12	11	13	13	13	12	13	13	13	15	12	15	14	15	11	15	15	16	15	18	16	17	17	17	16	16	17	20	18	17	19	17	17	21	20	19	19	21	20	19	21	20	20	19	22	22	24	22	25	24	22	24	2	0	2	2	2	4	2	4	4	2	2	9	1	2	11	2	2	11	9	2	2	10	2	16	24	2	2	2	19	22	2	20	2	8	2	10	19	5	23	2	10	34	26	24	37	2	19	31	41	22	2	2	26	27	29	53	31	2	53	29	23	22	55	35	2	41	31	36	51	64	22	65	65	55	67	58	2	41	72	50	63	72	73	64	13	55	2	37	23	65	72	81	71	81	93	76	2	94	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	2	3	1	1	3	3	4	5	1	1	4	5	4	2	1	4	1	3	1	4	2	3	2	1	5	4	2	1	2	1	4	3	1	1	4	4	4	3	1	3	1	1	6	1	3	1	4	1	3	8	4	3	4	2	1	5	1	1	4	2	2	7	2	1	4	3	2	1	2	5	3	9	5	4	2	3	1	4	1	1	2	7	1
6500	-654.106371018628693	-660.961858969588093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450888045698659	2	1	2	3	2	3	2	6	4	5	5	7	7	7	6	5	7	6	7	8	7	8	9	7	8	8	11	10	8	9	8	11	10	10	8	11	10	11	12	14	9	11	10	11	11	12	11	14	11	13	12	13	13	12	11	15	14	13	15	13	15	15	16	15	12	17	17	15	16	17	17	14	16	18	16	17	20	16	15	19	19	18	18	20	20	20	20	22	21	20	24	22	23	22	24	24	24	23	2	0	2	2	2	2	2	4	5	4	2	8	15	5	16	2	2	1	2	2	2	2	35	2	2	2	2	22	2	2	2	8	18	35	2	26	24	22	28	2	2	23	24	2	31	1	35	36	41	46	10	13	41	26	34	41	46	65	16	55	21	72	44	2	21	41	75	58	46	57	2	21	72	29	31	51	55	40	58	71	60	79	71	47	29	63	2	78	84	71	58	81	64	81	92	81	63	94	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	2	3	1	2	3	2	4	1	4	4	3	5	1	4	4	2	2	2	1	3	1	1	2	2	4	3	1	1	4	1	3	2	2	1	1	5	4	2	1	1	5	1	1	5	1	4	1	4	6	2	5	1	1	2	2	7	2	1	3	3	2	4	1	1	1	2	2	1	5	6	2	10	2	1	1	3	1	3	2	1	3	4	1
7000	-635.085060128493296	-641.940548079452697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431567198589577	2	1	2	3	2	4	4	6	5	4	5	7	6	8	7	7	7	7	6	8	6	9	9	8	9	7	9	10	7	9	9	10	10	9	9	11	9	10	12	14	8	11	11	12	12	10	12	13	13	13	11	11	12	14	12	15	14	15	13	15	14	16	14	16	14	17	17	16	17	16	15	17	17	19	19	18	20	15	18	19	20	17	19	21	20	18	20	22	24	22	24	21	23	23	24	25	23	24	2	0	2	1	2	3	2	2	4	5	2	1	3	26	9	2	21	4	2	2	2	21	2	29	2	2	2	34	2	2	2	20	8	24	26	16	2	17	2	31	2	15	37	2	28	2	15	36	41	51	27	17	31	35	36	41	15	23	53	26	42	65	30	21	2	56	78	47	30	54	2	21	58	31	67	78	44	31	82	86	54	58	73	74	63	55	2	67	93	83	81	87	42	86	88	83	81	84	1	1	1	1	1	1	2	2	1	1	2	3	2	1	1	3	1	2	2	4	2	1	3	1	3	3	4	1	3	4	4	1	2	1	1	2	2	2	5	2	3	2	1	5	1	4	2	1	3	1	1	3	1	2	1	3	3	2	1	4	2	1	2	4	7	1	1	2	4	1	7	5	1	3	2	2	3	2	1	1	3	1	1	1	2	3	7	2	1	2	2	1	4	3	1	2	2	1
7500	-647.685147148961619	-654.540635099921019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387060299188805	2	1	2	2	3	3	3	6	4	5	4	7	6	6	7	5	7	7	6	8	7	7	10	9	7	8	10	10	7	10	8	10	8	8	9	11	10	9	11	13	11	12	9	11	13	11	13	13	12	12	12	11	13	13	12	15	12	15	14	15	15	15	15	15	15	17	17	16	16	17	16	16	17	20	15	17	20	17	19	17	20	18	19	22	21	20	20	21	23	21	24	23	24	22	24	22	23	24	2	0	2	2	2	2	2	2	1	3	2	2	5	2	14	2	2	11	2	2	2	2	21	16	2	2	8	2	2	2	21	12	2	18	2	2	2	17	2	41	31	29	29	25	11	10	30	24	2	29	52	38	2	21	36	41	19	21	49	55	30	55	2	42	2	56	56	61	56	13	2	21	58	19	2	52	63	16	58	47	65	73	73	85	87	19	29	66	73	79	77	74	2	87	89	81	87	86	1	1	1	1	1	1	1	3	1	2	2	3	1	3	1	2	2	1	3	4	3	3	1	1	3	3	2	4	3	4	1	2	3	1	4	4	4	1	4	1	1	2	1	1	4	2	3	2	4	2	1	1	6	4	1	2	2	4	1	1	2	2	6	1	9	1	1	1	1	5	6	4	1	7	5	3	3	3	2	2	3	1	1	1	1	7	8	3	5	1	3	2	8	1	1	1	2	2
8000	-634.028389311128876	-640.883877262088276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346173192831569	2	1	2	3	3	3	3	3	5	3	4	7	6	7	6	5	7	7	6	7	7	8	9	8	7	5	10	9	8	10	6	11	10	10	8	10	10	10	11	10	9	11	9	11	11	12	12	12	12	13	12	12	12	13	12	14	13	14	14	14	14	15	15	16	14	18	18	16	14	15	16	13	18	19	18	16	19	16	18	20	20	17	20	21	18	19	20	21	24	21	24	22	23	21	24	25	23	23	2	0	2	2	2	2	2	2	5	3	2	8	2	2	4	2	19	1	2	2	2	2	35	16	16	2	2	2	16	2	2	33	20	29	2	2	24	17	14	41	31	25	24	36	40	33	36	2	40	39	2	38	2	32	26	28	1	14	26	19	27	44	29	2	2	56	78	7	49	40	61	2	82	2	41	13	60	59	2	45	55	58	82	86	60	2	34	40	65	72	70	55	2	48	65	90	94	87	1	1	1	1	1	1	2	1	1	1	2	2	3	3	1	2	1	3	2	3	3	3	1	2	1	2	4	5	2	5	3	1	1	1	4	4	1	1	2	1	1	2	1	1	1	1	1	4	2	1	3	2	5	1	4	3	5	3	6	4	2	2	3	6	6	2	1	5	1	3	2	6	1	8	5	5	2	1	6	5	5	1	2	1	3	10	4	9	5	4	4	6	10	5	5	2	1	2
8500	-642.686695516199961	-649.542183467159361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.331551333165582	2	1	2	3	2	5	3	4	4	5	4	6	4	8	7	6	7	7	6	7	5	8	7	8	8	8	9	10	8	9	8	9	9	9	9	8	10	12	11	13	9	11	10	11	12	11	13	13	12	13	12	12	13	12	13	15	14	14	14	15	13	15	16	16	12	17	17	15	17	16	17	16	18	18	17	16	19	17	17	19	19	17	17	22	20	19	20	21	23	22	25	23	20	24	24	25	23	25	2	0	2	2	2	2	2	3	5	8	2	2	5	9	7	2	2	11	2	2	2	17	19	19	19	9	2	2	2	21	19	2	2	6	23	2	2	17	36	41	2	23	2	29	34	8	6	2	41	52	2	17	31	35	36	40	27	21	2	2	33	31	55	14	28	56	41	52	17	56	61	61	82	2	56	3	60	53	2	78	43	72	72	81	74	2	60	70	61	72	84	29	58	29	28	35	86	97	1	1	1	1	1	3	1	1	1	1	1	2	1	3	2	2	4	2	2	2	2	1	1	1	1	2	4	4	3	2	1	4	5	2	1	4	3	2	2	2	5	3	5	2	1	4	4	4	2	1	5	2	3	2	2	2	2	5	7	7	2	3	2	4	1	1	4	3	5	1	1	1	1	9	1	6	2	2	5	1	4	1	1	1	1	6	3	3	3	4	1	9	3	9	6	6	3	1
9000	-661.780215969584447	-668.635703920543847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433832978818766	2	1	2	2	2	4	3	5	4	4	6	5	6	7	7	6	7	7	5	7	8	8	8	9	7	9	10	11	8	9	9	9	10	10	8	10	11	11	10	14	8	11	11	11	11	12	12	13	12	14	12	12	13	14	12	14	15	14	14	16	15	15	14	16	16	17	17	17	16	17	16	17	18	20	19	16	20	17	19	20	19	16	20	21	20	19	21	21	23	23	24	22	23	23	23	25	23	25	2	0	2	2	2	1	2	3	5	7	2	2	6	5	9	2	2	10	2	8	2	2	2	2	10	25	2	35	2	17	2	6	2	9	2	2	2	2	2	49	2	21	2	36	22	8	39	37	41	49	35	27	2	8	16	2	44	2	43	2	21	42	55	42	58	56	41	65	49	40	2	82	58	63	78	34	55	31	72	68	37	58	82	68	60	2	86	78	68	73	52	69	71	92	81	40	81	70	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	3	2	1	1	2	3	3	5	3	1	4	1	3	2	4	2	4	2	3	4	4	5	3	1	4	2	7	1	2	5	1	1	2	1	3	2	5	4	3	3	2	4	2	7	4	2	2	3	1	1	6	1	2	1	7	1	3	2	1	3	3	3	1	2	4	1	2	2	2	7	1	2	4	2	5	3	3	1	2	4	2	3
9500	-602.591988877482322	-609.447476828441722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395226058478802	2	1	2	3	3	4	3	5	4	4	6	8	5	8	6	6	8	7	5	7	6	9	9	9	8	9	9	10	9	8	8	9	10	9	10	8	9	11	12	12	10	11	9	11	11	11	12	14	11	13	13	11	14	12	11	15	15	14	15	15	14	15	14	17	15	16	17	17	16	15	16	16	16	19	17	14	19	18	17	20	20	18	19	22	19	18	20	22	22	23	25	22	23	24	23	23	21	23	2	0	2	1	2	2	2	3	2	7	2	1	9	9	6	13	2	16	2	13	2	2	2	9	2	13	9	2	19	9	2	2	2	18	23	16	2	2	28	31	2	24	9	24	35	20	38	55	2	45	52	17	37	43	2	2	35	2	37	2	21	42	55	17	54	49	25	63	53	43	2	58	2	63	56	42	63	75	14	74	2	58	72	50	60	70	60	56	65	83	78	62	71	98	85	83	80	97	1	1	1	1	1	3	1	2	1	1	3	4	1	2	1	1	3	1	3	1	2	3	3	2	3	1	2	4	3	2	3	5	5	1	1	1	3	6	2	3	3	1	3	1	1	1	1	1	4	1	1	1	3	1	5	5	2	6	4	7	4	3	2	5	1	2	4	1	1	3	7	1	6	2	1	1	3	1	4	1	10	1	2	5	2	2	2	4	4	2	4	5	3	1	2	2	1	2
10000	-737.284572271344700	-744.140060222304101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373309016370434	2	1	2	3	3	3	3	3	5	4	5	6	6	6	7	6	7	8	7	7	6	8	8	6	9	8	10	10	8	10	9	10	9	9	8	9	11	10	11	14	10	11	10	11	12	12	12	14	13	13	13	12	13	14	11	15	14	13	12	13	14	15	15	17	14	18	17	17	18	17	15	16	16	19	18	18	19	17	18	21	19	18	20	21	21	19	20	21	24	20	25	22	21	24	23	24	20	25	2	0	2	2	2	2	2	2	8	6	6	9	11	5	9	2	2	16	16	12	2	2	2	2	2	24	17	2	2	23	18	12	2	17	2	2	25	2	34	59	31	41	2	36	27	3	39	2	41	7	22	27	41	33	5	2	45	21	10	2	21	33	50	2	58	67	43	51	70	72	2	65	17	63	78	33	16	56	72	68	2	72	79	53	25	55	37	78	58	73	83	81	64	92	90	93	81	80	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	3	2	1	1	1	2	3	2	3	1	1	4	3	1	1	2	5	1	2	3	1	7	2	2	1	1	5	1	1	4	1	5	2	5	2	1	2	3	4	6	2	2	4	6	4	2	1	5	1	1	5	2	1	1	8	1	5	2	1	5	6	1	1	2	9	1	1	4	5	4	3	2	8	2	2	2	2	1	2	1	1	2
10500	-695.083504614211506	-701.938992565170906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.364624073285815	2	1	2	3	3	4	3	5	5	5	6	6	6	8	7	6	7	7	5	7	7	9	8	8	9	8	9	10	9	8	8	10	10	9	8	11	9	10	11	14	10	11	10	12	12	11	12	13	12	14	9	12	13	13	12	14	14	14	14	16	14	14	15	15	15	17	17	16	18	16	15	17	17	19	18	15	19	15	18	20	19	19	20	22	21	20	21	21	23	21	24	21	23	22	24	24	24	24	2	0	2	2	2	2	2	2	6	6	2	4	10	9	19	2	2	16	2	2	2	2	2	2	2	2	30	26	17	2	2	9	2	4	2	29	2	2	31	48	2	35	2	38	31	20	3	2	2	32	2	23	55	51	2	2	36	38	31	63	2	15	19	24	58	53	78	50	65	50	2	58	22	60	78	61	2	42	58	52	2	72	82	86	55	81	35	78	65	71	83	81	26	77	33	87	87	55	1	1	1	1	1	2	1	2	1	1	3	1	1	2	1	3	4	1	2	5	2	3	5	4	5	5	1	2	2	3	4	2	4	3	3	2	3	6	2	1	4	1	4	1	2	1	4	7	3	2	4	2	1	3	6	8	2	1	2	1	7	3	8	4	1	2	1	1	1	2	7	1	4	2	2	1	9	2	3	4	9	2	1	1	4	1	5	3	4	4	2	1	8	2	6	1	1	7
11000	-656.832739817491074	-663.688227768450474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358532196148456	2	1	2	3	3	4	3	5	5	5	5	7	6	8	8	7	7	7	6	7	7	7	10	8	8	8	9	10	5	10	7	11	11	9	9	10	10	11	10	14	9	11	10	12	12	12	12	13	12	14	12	11	12	13	12	15	14	13	14	16	14	16	15	16	16	16	16	17	17	17	15	16	18	17	18	16	20	19	18	19	19	19	20	21	18	18	20	21	22	21	24	23	23	22	24	22	23	24	2	0	2	2	2	2	2	3	4	4	2	2	5	29	1	2	2	9	2	2	2	13	2	29	2	17	17	25	2	2	2	2	2	2	12	24	2	2	25	53	2	17	25	2	39	1	37	2	41	54	52	27	41	38	24	41	39	55	53	29	2	40	16	38	58	41	2	38	51	44	2	61	61	19	66	34	2	41	72	26	2	58	79	36	55	76	86	75	65	54	93	86	77	81	85	71	60	34	1	1	1	1	2	2	1	2	1	2	2	3	2	2	3	3	3	1	2	3	2	1	4	2	4	1	1	1	2	4	3	4	4	4	1	1	5	5	1	1	4	3	1	4	1	4	1	7	1	1	1	1	1	1	3	4	2	1	2	4	7	2	3	2	2	4	9	2	2	3	7	1	1	3	1	3	10	7	1	5	8	3	1	5	5	1	2	1	4	2	1	4	1	1	3	4	3	4
11500	-615.489489069623460	-622.344977020582860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385415051850961	2	1	2	2	3	4	3	6	4	3	5	6	6	7	8	7	7	7	7	8	7	7	10	7	9	8	9	9	7	10	7	10	10	9	9	11	10	11	11	14	10	9	11	12	11	12	11	13	12	13	13	12	13	14	9	14	14	14	12	13	12	15	14	16	16	16	17	16	17	16	17	16	17	20	18	17	20	19	19	20	18	18	20	22	20	19	19	22	21	22	22	21	23	23	24	24	23	25	2	0	2	2	2	2	2	2	2	3	2	2	2	5	31	2	2	12	2	2	2	2	2	2	24	2	17	2	2	2	2	2	20	29	24	25	24	2	2	59	2	31	13	26	41	33	42	2	41	31	17	30	31	33	19	31	44	30	15	2	21	57	2	61	22	56	57	46	28	35	19	21	72	86	53	30	2	40	82	47	62	73	73	80	63	60	2	56	72	76	67	2	89	77	88	76	92	81	1	1	1	1	1	1	1	2	2	1	3	2	3	1	1	3	3	1	4	2	3	3	5	4	2	3	2	3	3	6	2	3	2	1	1	1	1	4	3	2	3	1	1	2	1	2	1	5	2	5	3	2	3	1	1	3	1	2	2	5	3	1	8	2	4	1	2	2	4	5	9	4	1	1	3	5	9	2	1	4	3	1	1	1	4	3	7	3	2	2	3	9	2	2	1	3	1	4
12000	-661.228186179280328	-668.083674130239729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.377823514548831	2	1	2	2	2	4	3	6	3	5	3	5	6	7	7	6	7	6	4	7	7	7	9	8	8	8	10	11	6	9	6	10	10	9	9	7	8	10	11	13	11	11	11	10	13	12	13	12	12	13	12	11	13	13	11	14	14	13	14	15	14	15	16	16	15	16	15	16	18	16	15	16	18	19	17	17	20	19	18	20	19	18	19	21	21	18	19	22	20	22	25	22	23	23	23	25	22	24	2	0	2	2	2	2	2	3	2	7	2	2	6	5	31	9	2	4	2	2	2	5	2	29	16	16	9	2	2	22	2	2	20	6	2	16	16	35	35	31	2	10	2	2	42	1	42	36	41	44	27	21	41	6	2	2	51	2	13	41	22	49	19	21	2	62	40	33	22	25	61	71	72	2	67	71	2	67	72	73	60	58	82	74	86	2	2	75	71	80	56	13	89	77	64	73	86	74	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	3	3	2	3	2	2	4	1	1	1	2	4	3	1	3	5	2	3	5	1	1	1	1	4	4	2	4	4	1	5	2	3	1	2	1	2	1	4	5	6	2	5	5	1	4	3	8	5	6	1	1	3	5	4	1	1	1	8	1	1	9	3	1	1	1	2	1	1	2	7	7	2	1	1	4	7	2	1	5	3	2	2
12500	-595.303016169059333	-602.158504120018733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352600157648516	2	1	2	3	3	4	3	5	4	4	5	7	5	8	7	6	8	7	6	7	7	7	8	7	8	9	11	11	7	9	9	11	11	8	8	10	11	11	12	14	10	12	9	11	13	12	10	13	9	14	13	12	13	13	13	15	14	13	15	15	14	16	16	16	15	16	18	16	17	16	16	15	18	19	19	16	19	18	19	20	19	16	19	21	18	17	19	21	22	22	24	22	23	24	24	24	22	23	2	0	2	2	2	2	2	4	1	5	2	1	5	2	8	2	2	6	2	2	2	2	2	2	24	14	2	2	2	21	2	1	2	6	2	25	29	2	14	41	25	23	2	24	38	12	15	36	2	27	2	17	41	25	29	2	15	21	53	55	38	18	48	2	2	2	69	53	60	31	58	58	82	2	56	26	2	2	82	63	68	72	73	87	55	29	2	67	71	83	90	2	65	84	77	67	74	87	1	1	1	1	1	2	1	1	1	1	3	2	1	3	1	3	3	1	2	3	3	3	3	3	1	1	5	6	3	1	4	4	5	2	4	1	3	6	3	2	2	3	3	2	1	2	1	2	3	2	5	2	1	2	3	6	3	3	2	1	1	4	1	6	8	5	1	1	1	4	2	1	1	8	2	3	11	6	2	2	1	1	1	1	2	6	8	2	2	2	1	9	4	2	3	2	2	2
13000	-645.061147013800451	-651.916634964759851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401923695145864	2	1	2	3	3	4	3	5	5	4	5	6	7	5	8	5	7	8	4	6	6	9	9	8	8	8	11	10	5	10	8	10	10	10	9	10	10	10	11	13	10	12	9	11	13	12	12	13	13	13	12	13	12	12	13	15	13	15	14	15	15	15	15	16	15	18	17	15	17	16	15	17	17	19	17	17	20	18	17	19	20	19	19	22	20	19	20	21	23	22	24	22	21	24	24	23	22	24	2	0	2	2	2	2	2	2	1	3	2	3	2	2	2	2	2	14	2	2	2	21	2	16	16	19	5	2	2	2	2	8	9	7	17	24	2	17	2	41	31	41	2	23	34	2	25	24	26	31	38	17	41	22	2	2	44	35	31	28	30	40	57	2	28	67	41	24	15	57	27	21	65	29	49	58	2	2	30	63	2	73	76	61	55	37	55	75	79	69	97	85	58	80	42	86	81	86	1	1	1	1	1	2	1	2	1	2	2	2	2	2	3	1	5	1	2	3	3	1	5	2	1	3	5	4	2	5	4	3	3	3	1	1	5	2	5	1	1	1	4	1	1	4	2	2	4	3	1	3	1	3	7	8	1	6	3	2	3	1	2	6	4	1	3	3	3	2	2	8	1	7	1	1	11	5	2	2	8	1	1	3	4	3	3	2	3	2	1	1	2	3	5	2	1	3
13500	-679.052782568437578	-685.908270519396979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360392583386023	2	1	2	2	3	5	3	5	5	5	4	5	7	7	7	7	8	6	5	8	8	5	10	9	8	9	9	10	7	9	9	10	10	9	9	10	11	12	9	12	9	11	9	10	12	12	12	12	12	13	12	11	13	12	13	14	15	15	14	15	13	15	16	15	15	16	16	16	18	14	16	17	17	19	18	17	20	19	19	18	18	18	19	21	18	20	20	22	24	23	24	23	23	24	25	24	20	23	2	0	2	2	2	2	2	2	7	7	2	2	19	2	9	2	2	19	2	12	2	2	41	18	2	29	2	16	2	2	2	9	2	13	2	2	9	22	16	31	2	6	2	25	27	32	8	36	31	43	2	2	31	26	5	2	40	2	2	29	22	42	18	2	25	41	2	54	58	45	61	61	58	2	66	66	2	75	73	45	43	30	72	97	60	55	81	75	71	82	98	86	58	97	93	92	60	97	1	1	1	1	1	3	1	2	1	1	2	2	1	3	1	4	3	1	2	2	3	2	1	2	4	1	3	1	3	5	4	3	3	1	3	4	2	4	1	1	6	4	4	1	1	1	3	1	2	3	4	4	2	2	7	5	2	6	5	4	4	2	6	5	4	4	6	2	2	1	1	3	1	10	1	1	11	1	1	3	4	6	1	1	2	3	1	2	6	5	1	1	7	2	1	1	2	2
