step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-554.823083470570054	-561.678571421529455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638770327552662	-1	0	4	3	6	7	6	5	7	4	6	7	8	6	8	9	6	9	10	11	12	10	10	12	12	12	11	14	13	14	14	11	14	14	14	15	16	16	17	15	18	15	17	16	17	20	19	18	19	17	19	19	19	19	19	20	19	20	20	21	22	20	22	19	21	22	19	22	25	23	22	22	21	22	22	21	22	22	25	25	22	21	23	21	25	23	25	26	28	27	29	28	30	29	30	32	32	0	1	0	0	10	4	3	3	3	4	3	5	17	10	9	17	3	9	14	13	17	13	16	16	13	15	17	17	0	27	21	0	25	18	18	20	27	26	31	26	35	9	40	25	33	42	35	37	43	26	50	42	42	50	34	50	45	49	35	59	46	21	44	42	55	58	0	0	64	41	45	58	58	60	50	45	62	53	66	58	0	53	71	58	75	45	74	75	74	75	87	87	92	0	0	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	3	1	1	2	2	3	2	3	1	2	1	1	1	3	2	2	3	2	2	2	2	3	1	2	2	2	2	2	1	3	1	3	2	1	2	2	1	1	3	1	1	3	2	3	1	1	1	1	2	2	2	1	1	1	3	2	1	1	2	2	1	1	1	1	1	3	2	2	4	2	3	3	1	1	1	1	1
5500	-561.601393009530966	-568.456880960490366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684232770136897	-1	0	4	4	6	5	5	6	7	7	7	7	9	8	8	9	8	10	10	11	11	10	11	10	12	12	12	15	13	14	14	14	15	15	15	14	15	16	17	15	17	15	17	18	16	19	16	18	18	18	18	20	19	19	20	20	19	20	19	22	22	20	19	21	21	22	22	21	25	22	18	23	22	22	21	21	22	23	25	25	23	21	23	23	24	23	25	25	28	25	27	28	30	30	31	32	33	0	1	0	0	6	4	3	3	3	6	7	5	17	4	9	17	7	15	10	17	24	13	13	17	17	9	13	21	0	20	21	0	16	18	26	27	25	18	28	26	42	18	40	45	33	9	26	36	40	42	35	34	38	50	41	43	71	50	50	54	46	28	45	34	38	58	0	0	78	55	33	58	46	49	40	62	44	53	66	84	0	53	57	43	66	76	74	75	91	75	74	74	89	0	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	2	1	1	3	2	2	1	2	3	2	2	1	2	2	1	1	5	2	2	1	2	2	3	2	1	1	1	1	1	1	2	2	2	1	4	2	1	1	1	1	1	2	2	1	2	4	1	1	2	1	1	1	1	1	5	1	2	2	3	1	2	3	2	1	1	1	1	1
6000	-523.609063357843752	-530.464551308803152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657473848228617	-3	-1	3	3	5	6	5	6	7	7	6	7	7	8	6	8	9	10	9	11	13	9	10	11	12	12	12	14	11	14	14	13	13	14	13	14	14	15	17	15	17	16	17	18	16	19	19	18	18	17	18	18	18	19	20	19	19	19	20	22	22	20	20	22	22	22	22	20	26	22	20	22	23	21	22	22	22	22	24	25	23	21	23	23	24	23	26	26	27	26	26	29	30	31	29	33	33	0	1	0	0	4	4	3	3	7	4	3	5	11	10	3	13	13	9	6	16	20	16	16	8	17	9	16	33	0	21	33	0	16	9	18	16	27	26	25	35	26	38	40	45	33	42	43	25	40	34	26	34	42	43	41	43	45	49	50	49	46	44	44	46	55	58	0	0	78	55	57	58	72	43	49	48	62	53	58	66	0	43	71	66	58	63	74	75	91	75	74	89	92	0	0	0	0	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	3	2	1	1	1	1	1	3	3	1	3	1	2	2	1	2	1	2	1	1	2	1	3	2	2	2	2	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	3	2	1	2	1	1	3	2	2	2	1	2	2	1	1	1	1	1	1
6500	-531.499257322745734	-538.354745273705134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646637058610438	-2	1	4	3	5	5	5	6	8	6	8	7	7	7	7	9	8	9	10	10	13	10	11	12	11	13	12	15	11	13	15	12	14	14	13	14	15	15	16	16	17	16	17	17	17	17	18	17	18	17	18	19	19	19	19	19	19	19	20	21	20	21	20	21	21	23	20	21	24	21	21	22	23	23	20	20	21	22	23	25	20	22	23	24	24	24	25	25	27	28	29	29	31	29	29	33	34	0	1	0	0	4	4	3	3	15	4	7	5	3	10	8	17	13	9	10	17	16	16	20	16	20	15	13	24	0	20	24	0	27	26	18	30	36	34	28	26	35	34	26	24	33	42	42	25	35	40	40	26	42	50	40	43	21	40	50	50	49	44	57	52	41	58	0	0	52	41	57	58	58	60	49	24	45	64	49	79	0	52	71	79	75	71	74	85	87	88	87	89	92	0	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	3	2	1	1	3	2	1	1	2	2	1	1	1	4	2	2	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1
7000	-530.068529869261852	-536.924017820221252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701233527517371	-2	1	4	3	5	5	6	6	5	6	6	7	9	8	8	9	7	9	10	10	12	11	11	11	11	12	11	14	12	13	12	14	14	14	14	15	16	16	18	16	17	16	16	18	17	20	16	16	19	17	18	19	19	18	20	19	18	19	20	22	19	20	21	21	21	23	18	22	25	23	22	21	23	22	21	23	21	23	25	26	22	22	24	23	24	24	25	25	27	28	28	29	30	31	28	33	33	0	1	0	0	4	4	3	3	3	4	3	4	17	4	9	17	3	15	12	13	13	13	20	16	17	15	16	31	0	27	20	0	21	15	26	27	30	26	28	18	34	34	35	20	33	42	35	27	43	43	35	35	26	43	41	40	33	43	50	59	42	45	62	46	55	58	0	0	64	41	62	58	40	49	40	63	44	53	58	79	0	53	71	72	75	76	74	85	74	88	87	87	91	0	0	0	0	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	1	1	1	4	2	3	1	2	2	1	2	3	3	1	2	2	2	1	2	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	2	1	2	2	4	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1
7500	-536.237459928941462	-543.092947879900862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702823898414928	-1	1	4	4	5	7	6	5	6	8	7	7	9	8	8	9	8	10	10	10	12	11	10	11	12	11	12	14	12	14	13	11	14	15	14	14	16	13	17	15	17	16	16	18	17	20	18	17	19	18	18	18	18	19	19	18	18	20	21	21	21	21	21	21	21	21	20	21	26	20	22	22	22	21	22	22	23	22	24	26	21	23	23	23	23	24	25	25	28	26	28	29	30	30	30	31	33	0	1	0	0	4	4	3	3	3	6	3	5	17	4	11	17	7	9	6	16	13	17	16	13	16	18	16	20	0	31	20	0	24	11	18	27	36	18	31	15	38	35	35	20	20	34	40	33	43	43	43	40	42	51	40	35	28	54	50	43	46	44	44	42	55	58	0	0	78	34	57	58	66	50	34	45	76	64	66	79	0	53	71	72	49	76	74	85	74	75	87	91	91	0	0	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	5	2	1	1	1	2	3	2	1	1	3	4	2	1	2	2	1	1	1	2	1	2	2	3	1	2	3	1	2	1	2	1	1	1	1	3	2	2	1	1	1	3	2	1	1	2	1	1	3	1	1	2	1	2	1	3	2	1	1	1	1	1	1	1
8000	-522.997711751676661	-529.853199702636061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624517400049736	0	1	3	4	6	5	6	5	7	6	5	7	8	8	8	6	7	9	9	10	13	11	8	11	11	12	12	15	13	14	14	14	13	13	14	14	16	15	17	15	15	16	17	18	17	20	18	17	18	16	18	18	20	20	19	19	19	20	20	20	20	21	21	22	21	22	21	21	23	21	22	22	21	22	22	21	23	23	24	25	22	22	24	24	24	24	24	26	25	27	28	28	31	30	30	30	34	0	1	0	0	4	4	11	3	3	6	3	5	16	10	9	11	3	15	10	16	16	20	16	16	13	9	16	31	0	20	20	0	25	9	26	20	36	35	28	26	26	26	50	45	25	42	42	36	26	26	26	34	52	49	41	43	27	50	50	50	42	44	45	53	55	58	0	0	53	55	62	73	35	51	60	45	63	53	75	66	0	46	71	72	75	76	74	75	74	88	87	87	91	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	2	3	1	1	2	2	1	1	3	1	2	1	1	1	1	1	2	1	1	3	2	1	2	3	2	2	2	1	2	2	1	3	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1
8500	-526.223001143845181	-533.078489094804581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746172720753926	-2	1	4	4	6	6	6	6	7	8	6	6	7	7	9	8	8	9	10	11	12	10	10	10	12	13	12	14	13	14	15	13	14	14	15	13	15	13	17	15	16	17	16	19	18	19	18	18	18	17	17	20	19	20	19	20	20	20	20	20	21	21	20	18	21	22	22	22	24	23	21	22	22	23	22	22	22	22	24	25	22	21	24	24	23	22	25	25	27	27	27	28	29	30	30	32	33	0	1	0	0	4	4	3	3	7	5	3	4	11	4	9	13	13	9	6	16	20	17	17	13	17	18	22	20	0	27	28	0	7	18	26	27	36	15	28	15	35	35	40	45	20	34	35	37	43	43	40	46	26	50	41	35	13	49	43	50	53	44	45	40	53	54	0	0	53	55	44	58	49	54	59	45	63	64	66	60	0	53	62	72	75	62	74	75	74	88	87	87	89	0	0	0	0	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	4	2	2	1	1	2	2	2	1	1	1	1	3	2	1	2	1	1	1	1	3	2	2	2	7	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1
9000	-502.576477449999231	-509.431965400958632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702273952489328	-1	1	4	2	6	6	6	5	7	6	6	5	8	6	9	9	8	9	9	11	11	9	10	10	13	12	12	13	12	13	14	13	14	14	15	14	16	15	18	14	18	16	16	18	17	18	18	17	18	17	18	19	20	18	20	20	19	21	20	21	21	21	22	22	21	23	21	22	26	21	21	22	23	22	22	23	22	22	24	25	23	22	23	23	25	24	26	25	27	28	28	28	29	31	31	32	33	0	1	0	0	12	4	3	3	7	4	3	4	7	12	9	17	7	9	14	16	16	17	16	13	16	18	16	21	0	20	28	0	21	26	40	16	30	15	31	26	42	34	40	25	33	35	42	30	43	43	38	42	46	43	41	49	45	59	50	50	52	45	57	53	55	59	0	0	53	41	57	58	58	60	58	44	24	53	66	58	0	53	62	72	75	44	74	75	74	85	87	74	89	0	0	0	0	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	2	3	1	1	1	2	1	3	2	2	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	3	5	1	1	2	1	1	1	1	2	3	3	1	2	2	1	2	1	1	1	1	1
9500	-524.260754791549175	-531.116242742508575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667131737588467	-2	0	4	4	5	6	6	5	8	8	7	8	7	7	9	9	8	9	10	10	10	11	11	11	11	12	13	14	13	14	14	12	14	14	14	15	16	15	18	16	17	15	17	18	17	18	17	18	19	16	18	20	18	19	20	19	18	20	20	21	21	21	21	21	22	21	20	22	25	22	20	22	22	22	21	23	22	22	24	25	23	21	22	23	25	20	25	25	26	27	28	29	30	31	31	32	32	0	1	0	0	4	4	3	3	3	6	3	5	7	4	9	13	13	11	10	16	17	20	21	13	17	9	20	21	0	16	24	0	16	15	26	30	30	26	31	35	26	15	26	16	25	38	34	30	43	26	42	46	42	43	41	50	33	43	51	50	46	45	24	53	55	58	0	0	35	34	57	66	58	60	58	86	62	53	73	54	0	53	71	72	75	44	74	75	74	88	89	74	89	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	1	1	1	2	1	2	4	2	4	2	2	2	2	1	1	1	1	1	1	1	1	3	2	1	2	2	2	4	2	1	1	1	1	4	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1
10000	-528.826641811257787	-535.682129762217187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667365968832038	-2	1	3	4	5	7	4	5	6	6	7	8	8	8	9	7	9	10	9	11	13	9	10	12	12	12	12	13	12	14	15	14	14	14	15	15	15	15	17	15	17	16	16	18	17	19	18	18	17	17	18	17	18	19	19	19	19	20	21	20	21	21	21	21	20	22	22	22	25	22	21	22	23	23	21	23	22	23	25	25	22	22	22	23	25	23	25	25	26	27	28	29	30	30	29	32	34	0	1	0	0	4	10	3	7	7	4	7	5	16	10	9	8	13	9	10	13	22	16	17	17	13	18	16	16	0	27	21	0	13	26	26	24	24	26	31	15	18	26	40	21	25	35	35	30	43	42	42	34	35	51	42	40	44	43	50	49	53	44	44	53	42	49	0	0	53	41	44	58	72	60	40	63	45	53	78	58	0	64	71	72	75	48	74	75	74	85	89	87	92	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	3	3	1	2	1	1	3	1	2	2	1	2	1	3	3	3	1	3	3	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	2	2	1	1	3	2	1	1	1	2	2	1	2	3	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1
10500	-573.084660570758729	-579.940148521718129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580494267520918	-2	0	4	3	5	6	6	5	7	8	6	6	8	7	8	9	9	10	10	11	11	11	10	12	12	12	12	13	12	15	14	12	13	12	14	14	16	16	18	15	17	16	16	19	17	20	19	18	18	18	18	18	19	20	17	19	18	20	20	22	22	22	21	22	20	23	21	23	23	22	22	22	22	22	21	23	22	22	24	26	22	22	23	24	24	23	26	26	28	28	28	25	30	30	31	33	33	0	1	0	0	4	4	3	3	7	6	3	4	11	4	9	13	13	9	10	16	16	13	13	17	16	9	13	24	0	21	17	0	20	18	26	17	27	26	28	18	34	35	34	25	33	42	41	16	43	43	35	42	42	43	26	43	33	43	43	50	51	25	45	26	40	58	0	0	53	41	57	58	54	40	50	71	45	40	58	58	0	46	57	49	75	17	74	75	74	88	92	74	87	0	0	0	0	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	2	3	1	1	2	1	4	2	2	3	2	3	1	2	4	2	2	1	4	1	2	2	1	1	2	2	2	3	2	2	2	2	5	2	6	2	2	1	1	2	2	2	1	1	3	1	1	2	3	2	4	1	1	2	3	1	8	2	2	2	1	2	2	3	1	1	1	1
11000	-501.706753308779412	-508.562241259738812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691213566657667	-1	1	4	3	6	5	7	6	7	8	6	5	9	6	8	8	7	10	10	10	12	10	11	12	12	12	12	14	12	11	14	14	14	15	13	14	15	15	17	15	17	14	16	18	17	19	19	18	18	17	18	19	19	19	19	19	18	20	21	21	21	21	21	21	21	21	22	22	24	22	21	21	22	23	21	24	22	21	24	25	23	23	24	23	24	23	25	25	28	27	29	28	30	30	31	32	33	0	1	0	0	12	4	3	3	3	4	3	4	17	6	3	17	11	15	10	16	20	16	17	17	20	9	30	21	0	20	16	0	13	35	26	30	24	26	28	35	38	26	40	21	25	42	40	36	43	43	15	34	26	43	41	51	45	51	50	43	46	45	45	38	55	58	0	0	78	55	57	58	58	49	58	86	44	46	66	74	0	64	44	72	75	62	74	75	87	88	87	87	92	0	0	0	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	3	2	2	2	2	2	1	4	2	4	1	2	1	1	1	2	2	1	3	2	3	1	1	1	1	2	2	2	1	1	4	1	1	1	1	2	1	1	2	3	1	2	1	1	2	2	1	2	2	1	1	1	1	1
11500	-516.887192356707033	-523.742680307666433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709016304705289	-1	1	4	4	5	6	6	5	6	5	7	7	9	7	8	9	8	8	10	10	12	11	10	11	11	12	12	14	12	14	14	13	14	14	13	13	15	15	17	16	17	14	15	17	17	19	17	18	18	18	17	18	20	19	20	19	19	20	21	22	22	21	20	19	21	21	22	23	25	21	21	23	22	22	21	22	22	22	24	25	23	23	21	24	25	24	25	25	27	27	28	26	31	30	31	32	33	0	1	0	0	4	4	3	3	3	4	3	5	17	10	9	17	3	9	10	17	16	17	16	13	17	18	25	17	0	27	21	0	22	15	26	27	25	34	31	26	26	15	34	25	36	45	34	30	43	40	40	42	64	40	41	35	48	49	50	50	64	45	45	34	55	58	0	0	46	41	63	66	58	49	56	62	62	34	58	66	0	64	57	72	75	76	74	79	87	88	87	87	89	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	2	2	1	3	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	3	1	1	2	2	2	1	1	2	1	1	2	3	1	1	2	2	1	2	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	3	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1
12000	-571.999891804842719	-578.855379755802119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668991519651520	-3	0	2	4	6	6	4	5	5	6	6	7	8	7	9	7	8	9	8	11	12	9	10	10	10	12	12	13	12	14	13	13	15	15	14	14	16	14	17	16	18	16	18	18	17	18	18	18	18	16	18	19	19	19	20	19	19	20	20	20	20	22	21	20	21	21	20	22	25	22	21	21	23	22	21	23	23	22	24	25	21	22	23	23	25	24	25	26	28	25	29	27	30	30	30	31	34	0	1	0	0	4	4	3	7	3	4	7	5	16	10	9	11	16	8	4	16	17	13	17	13	17	9	24	17	0	17	13	0	20	35	26	21	27	15	31	35	42	9	35	45	28	34	35	27	40	35	26	34	42	51	41	51	44	47	50	38	46	45	57	38	41	49	0	0	52	41	57	43	43	64	60	48	57	53	73	66	0	53	44	58	75	48	74	75	87	75	87	87	91	0	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	1	2	1	3	2	1	2	1	1	1	2	2	2	1	1	5	3	1	3	2	2	3	1	1	2	2	1	1	2	1	1	2	2	3	1	2	1	3	2	2	1	1	4	3	2	2	3	1	1	3	1	2	1	2	1	1	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1
12500	-568.495599005514350	-575.351086956473750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654859060664447	-2	1	3	4	6	6	6	5	7	8	7	7	8	7	8	8	9	10	9	9	12	10	10	11	12	12	12	13	13	14	14	12	15	13	15	14	16	15	17	15	16	15	18	18	17	19	18	18	18	18	19	19	19	19	19	19	18	21	20	22	20	22	22	22	21	19	22	23	26	22	21	23	22	23	21	23	22	21	22	25	23	23	22	23	24	23	26	26	24	26	27	27	30	30	30	32	34	0	1	0	0	4	4	3	3	7	4	8	5	7	6	9	7	13	9	10	7	23	20	16	20	13	15	17	16	0	21	25	0	25	26	18	21	18	34	24	21	42	34	35	20	33	34	20	21	42	26	50	42	35	50	26	50	33	66	49	59	43	44	44	78	41	50	0	0	64	55	57	66	58	50	66	62	44	53	35	79	0	46	71	58	75	33	50	79	74	85	89	50	92	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1	3	1	3	1	3	2	1	2	1	4	1	2	4	3	1	3	1	2	2	1	3	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	3	1	1	2	1	1	2	2	5	2	1	1	2	5	2	1	1	1	1
13000	-520.601922385558623	-527.457410336518024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637334675259277	-1	1	4	3	5	5	5	5	7	6	7	7	8	8	8	7	9	9	9	10	12	10	11	12	13	13	11	14	11	14	15	14	14	14	14	15	16	15	16	15	18	16	18	17	18	19	18	18	18	16	17	19	18	19	20	20	18	20	21	21	22	21	20	19	20	22	21	23	26	22	21	21	23	22	22	24	23	22	24	24	22	23	23	24	25	23	26	26	27	28	28	28	30	28	30	32	33	0	1	0	0	4	4	3	3	7	4	7	5	16	10	9	3	13	9	6	13	17	16	16	20	17	18	17	21	0	27	28	0	13	9	26	27	27	26	28	35	42	35	50	33	16	53	26	44	40	40	34	42	42	49	41	49	33	49	50	54	52	37	45	53	41	49	0	0	64	41	63	58	66	49	49	63	62	64	58	58	0	53	71	72	75	71	74	75	74	88	74	74	89	0	0	0	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	3	3	1	2	3	1	1	1	1	1	1	2	6	1	2	1	2	1	2	2	1	1	1	1	3	1	2	1	3	4	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	3	2	1	2	5	1	1	1	1	1
13500	-526.209772860403518	-533.065260811362919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657518543659642	-1	0	4	4	5	6	6	5	8	7	6	6	8	8	6	8	9	10	10	10	13	10	9	11	11	12	12	12	12	15	15	14	13	15	11	14	14	14	17	15	17	16	17	18	17	19	18	18	19	17	19	19	17	20	19	20	19	19	21	21	22	20	22	19	22	19	22	22	25	23	21	21	23	22	21	24	23	22	25	24	21	22	23	23	25	23	25	25	26	28	28	29	31	30	29	33	33	0	1	0	0	4	4	3	3	15	6	3	5	11	10	3	7	16	9	10	11	25	13	16	13	17	15	24	16	0	27	28	0	20	9	9	27	27	18	31	38	34	26	40	25	30	42	38	36	26	40	40	38	26	51	41	49	45	43	50	50	46	45	62	53	55	43	0	0	64	41	57	66	58	49	58	63	57	64	59	58	0	64	71	72	75	45	74	75	74	88	87	74	89	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	4	1	2	1	2	1	1	1	5	1	1	1	2	1	1	1	2	1	3	1	2	1	2	2	1	2	3	3	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	3	3	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	3	2	3	2	2	2	5	3	1	1	1	1
