step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24000	-707.079095648811403	-713.934583599770804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593688468169097	0	2	3	4	4	5	5	7	6	7	6	7	6	6	8	8	5	6	9	10	7	8	8	9	8	10	8	9	10	9	9	9	10	12	10	11	12	9	11	11	12	10	13	10	10	12	12	12	13	12	13	13	14	13	11	13	13	13	15	14	14	14	15	14	14	15	17	17	15	17	17	17	16	15	18	17	18	17	16	16	17	17	17	18	18	20	19	21	22	20	21	23	23	21	23	26	25	26	25	25	26	29	26	29	29	31	33	33	0	0	1	2	2	3	5	4	17	7	4	7	7	2	8	10	1	6	9	27	4	14	14	15	9	31	12	12	14	17	4	6	38	8	8	25	24	8	25	9	42	6	55	32	19	14	38	44	26	32	40	47	19	12	9	55	19	41	42	0	55	14	55	48	48	30	50	57	41	50	45	53	14	29	63	61	76	79	32	50	53	63	0	79	51	75	56	85	75	76	19	89	91	75	75	92	93	89	91	92	89	100	92	100	89	98	100	104	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	4	2	3	1	3	2	2	2	1	2	2	1	3	1	1	1	3	2	1	2	2	1	1	3	2	3	1	2	1	3	1	1	4	2	1	1	3	3	2	1	2	4	1	4	2	2	3	1	1	3	2	1	1	1	1	2	2	3	2	2	1	5	1	1	2	1	2	1	2	2	1	2	2	1	2	4	2	3	2
24500	-894.781814413597658	-901.637302364557058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554435246786528	1	1	3	5	3	5	4	7	6	7	7	7	6	7	8	8	7	8	9	9	6	8	9	10	8	11	8	7	10	11	9	9	10	11	10	10	11	10	12	11	13	11	13	11	11	10	11	12	12	11	11	12	13	13	14	15	14	12	14	15	14	17	14	14	16	16	16	16	16	16	16	17	15	16	17	16	17	18	16	17	19	19	19	18	18	20	19	22	21	21	22	23	24	21	21	25	24	27	26	27	29	28	28	29	27	29	32	32	0	0	1	5	2	3	2	7	6	2	5	13	7	5	14	21	9	9	5	8	7	4	8	23	9	24	7	4	22	19	9	5	17	14	28	27	15	8	45	25	40	18	19	31	13	10	22	42	26	32	32	23	27	30	30	44	41	32	30	0	27	13	30	45	63	39	19	50	54	64	10	32	35	55	30	19	57	80	50	32	67	50	0	60	65	82	62	84	82	27	72	89	91	75	55	82	92	92	96	96	97	97	97	100	89	98	96	104	1	1	1	1	1	2	2	3	1	3	2	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	3	1	1	1	2	4	2	2	1	1	1	2	1	2	2	2	2	1	3	1	1	1	1	2	1	2	3	1	3	2	1	2	2	1	3	5	1	1	1	2	4	2	1	1	4	4	4	1	6	3	2	1	3	5	1	5	1	2	1	1	1	3	1	5	2	1	1	1	3	5	1	3	1	1	2	2	2	1	4	1	3	2
25000	-735.840233263871482	-742.695721214830883	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588774723891359	1	3	3	4	4	4	6	6	7	8	8	8	6	7	7	7	6	9	8	11	8	9	9	9	8	12	10	9	9	10	10	11	10	11	9	10	12	11	12	12	12	10	14	9	11	11	13	12	11	12	11	12	12	13	14	14	14	13	15	14	14	16	16	15	15	14	17	17	17	14	14	19	16	16	18	16	18	18	16	17	18	19	18	19	18	19	19	18	21	22	23	23	24	20	21	25	25	26	26	25	28	29	27	30	28	31	32	33	0	0	1	1	3	3	2	2	17	7	7	7	2	8	7	3	6	6	4	36	13	14	8	14	3	18	12	12	15	9	9	6	19	23	7	6	24	24	25	42	6	17	30	16	24	13	14	30	18	19	25	28	33	23	58	50	41	20	43	0	50	2	45	53	44	11	39	65	59	32	28	20	12	20	43	53	16	79	32	50	53	25	0	80	45	75	76	18	94	78	81	94	89	33	43	89	82	89	96	92	75	105	90	96	92	94	99	107	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	4	1	1	1	3	2	2	3	1	4	2	3	2	1	2	5	1	1	2	2	2	1	2	1	1	1	2	1	1	1	6	3	1	3	3	3	1	1	1	3	3	3	3	3	3	5	1	2	2	3	6	1	1	4	1	2	4	1	2	3	2	2	4	3	2	2	2	1	1	4	1	3	3	3	4	2	1
25500	-666.453122792900217	-673.308610743859617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496387456581027	0	1	3	4	5	4	5	7	6	7	7	8	7	7	6	9	6	8	8	10	7	8	8	9	8	10	9	9	11	11	8	10	11	12	11	10	11	10	11	11	12	10	13	8	10	12	12	13	12	12	12	13	11	13	13	14	13	13	13	14	14	16	16	15	15	14	16	16	16	15	15	17	16	14	17	17	19	18	16	17	18	19	18	19	19	19	19	21	22	20	22	20	23	21	22	26	24	26	25	26	28	27	28	28	27	31	32	33	0	0	1	1	2	3	2	7	6	5	5	11	5	15	2	8	4	9	6	27	7	15	15	31	9	18	7	12	7	17	6	19	8	38	12	28	16	22	25	25	26	18	30	6	9	27	38	53	24	32	25	53	9	32	30	30	26	49	30	0	47	12	30	29	35	27	54	57	45	42	28	44	52	58	30	57	45	70	50	70	79	4	0	57	12	75	75	54	92	43	72	75	69	84	90	94	89	30	89	92	102	97	90	89	82	82	103	96	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	3	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	2	2	1	1	1	1	4	3	2	2	2	1	2	3	3	3	2	1	1	3	2	6	2	2	1	1	6	1	4	5	1	2	6	2	3	3	1	3	1	1	2	1	9	2	4	1	1	5	3	3	5	2	3
26000	-855.345613541370085	-862.201101492329485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580505792996603	1	2	3	4	5	5	5	6	7	7	6	8	6	8	8	8	7	7	9	9	7	8	10	9	8	11	10	9	11	11	9	11	10	10	11	11	10	12	10	11	14	11	12	11	10	11	12	12	11	13	13	12	13	11	11	13	13	13	14	15	14	17	16	14	16	15	16	17	16	16	15	18	15	15	18	14	18	17	15	16	18	17	18	18	17	19	20	21	20	22	23	22	24	20	23	26	25	26	27	26	29	28	27	29	29	31	31	34	0	0	1	2	3	4	2	7	5	7	2	11	7	7	8	6	6	4	6	3	7	8	8	13	9	31	11	4	22	20	18	19	24	15	11	20	14	29	5	9	58	5	17	9	12	24	14	29	31	6	49	33	49	27	20	54	16	17	53	0	38	27	30	48	51	61	61	32	41	9	7	33	27	46	54	50	19	50	32	50	82	55	0	64	66	82	68	5	75	87	81	89	89	30	92	92	82	82	36	82	102	103	98	103	82	103	104	107	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	4	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	1	3	3	2	1	1	2	1	2	4	1	1	1	1	1	1	1	3	1	1	1	4	2	1	1	1	1	3	1	4	5	3	3	2	4	1	4	2	2	1	1	4	1	2	1	2	2	4	1	1	4	1	2	4	1	2	3	5	8	4	1	1	1	1	4	2	1	1
26500	-698.740920128273956	-705.596408079233356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517082065222954	1	2	2	4	5	4	4	5	6	8	6	6	7	7	7	9	7	8	8	10	8	7	10	9	8	12	8	7	9	10	10	11	10	11	11	10	10	11	10	11	13	10	13	9	10	11	11	12	11	13	13	12	14	14	13	14	10	14	12	14	13	16	16	14	15	16	16	18	15	16	16	17	15	15	17	16	19	18	15	18	18	18	17	18	19	20	18	21	21	20	22	20	24	21	23	25	24	27	27	25	28	28	28	29	29	32	33	33	0	0	1	3	2	3	2	2	6	28	7	7	7	8	8	15	6	9	6	15	7	8	4	10	9	9	11	12	22	17	9	9	19	37	27	9	8	15	25	36	33	18	30	5	25	24	20	38	18	19	40	21	40	43	30	41	19	25	30	0	46	11	30	52	55	50	50	72	38	79	38	19	61	51	36	57	32	32	50	70	67	63	0	58	59	75	34	80	92	35	85	81	75	82	92	89	75	74	96	89	99	96	95	92	98	98	104	89	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	3	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	1	1	2	3	1	1	1	4	3	1	1	1	2	1	2	1	2	4	2	1	4	3	5	2	1	2	1	1	1	3	2	2	4	2	1	3	2	1	3	2	2	3	3	6	1	2	1	1	4	3	1	2	2	4
27000	-669.869596070902958	-676.725084021862358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596475273929946	0	3	2	3	5	4	5	5	6	8	7	7	7	7	8	8	7	9	7	10	7	7	10	9	9	11	9	9	10	11	9	11	11	11	11	11	12	11	11	11	14	11	14	11	10	11	13	13	13	12	12	13	13	14	14	14	13	13	14	14	14	15	15	14	14	16	17	17	16	16	15	19	15	16	17	17	18	15	16	18	19	18	18	18	18	18	20	20	21	21	21	23	22	20	22	25	26	26	26	26	29	28	26	29	28	32	31	33	0	0	1	1	6	3	2	2	6	12	7	7	7	8	8	5	9	9	6	16	7	4	22	11	9	18	11	13	15	9	9	6	15	27	13	45	14	14	25	19	50	18	26	16	10	2	34	20	18	40	20	44	46	57	30	52	19	26	26	0	50	27	30	22	46	37	32	39	64	78	53	32	11	73	43	57	68	57	49	70	76	55	0	71	74	75	70	80	82	80	72	82	44	63	89	89	92	94	96	75	97	99	92	92	94	98	89	107	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	3	1	3	1	1	3	1	2	2	1	3	1	1	3	2	1	3	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	4	2	2	1	2	4	3	1	1	1	3	2	1	1	3	1	1	2	2	1	3	1	1	1	1	2	1	1	2	1	4	4	3	1	1	2	3	1	4	1	1	2	3	3	2	4	1
27500	-735.301916055194511	-742.157404006153911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526959840291456	1	3	3	3	5	4	5	6	6	7	8	8	6	6	8	7	6	8	7	11	7	7	8	10	9	11	9	9	10	10	9	10	10	12	11	10	10	11	10	11	14	9	13	11	10	12	13	11	12	11	12	13	14	13	14	14	13	13	14	15	13	16	15	14	15	15	16	18	17	17	16	18	15	15	18	16	18	17	15	17	19	19	18	19	19	20	20	21	22	21	21	22	23	21	23	23	25	26	24	25	27	28	25	27	29	31	29	33	0	0	1	1	1	1	2	2	6	7	7	4	5	4	8	4	6	9	6	14	7	8	8	18	9	18	7	12	8	17	18	9	11	14	27	10	8	29	25	25	40	5	30	31	19	13	34	18	24	19	40	48	28	12	30	48	50	9	42	0	26	54	30	44	61	49	59	49	63	79	12	50	33	42	42	57	26	50	57	50	80	55	0	76	62	82	78	80	82	84	75	65	69	55	82	94	95	96	87	95	97	101	93	100	100	94	104	107	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	1	2	3	1	1	1	1	2	2	2	1	2	3	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	3	1	2	1	3	1	1	3	2	3	1	1	3	2	1	1	1	3	1	1	1	1	3	1	1	2	4	2	3	5	2	3	3	1	4	1	3	1	1	1	1	3	2	2	1	3	4	4	4	3	1	1	2	1	1	1	1	1	2	2	4	1	2
28000	-704.912857131118813	-711.768345082078213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647825634751112	1	1	2	5	4	4	4	6	5	7	6	7	5	8	8	8	6	7	9	10	8	8	8	10	9	11	9	6	11	10	10	9	10	10	11	10	11	10	11	11	11	11	12	10	10	10	12	12	12	12	12	13	14	13	13	14	13	14	14	15	13	17	15	14	13	16	18	18	17	16	16	19	15	14	18	17	19	17	13	17	19	17	18	19	18	20	20	21	21	21	23	22	23	22	23	25	25	25	26	27	29	28	27	30	27	30	30	32	0	0	1	5	1	1	2	2	6	11	7	28	7	7	8	11	9	6	6	10	11	28	8	17	18	9	11	7	14	17	18	6	23	8	27	18	33	22	25	25	3	24	30	5	15	14	38	36	18	26	26	31	55	16	26	29	19	40	43	0	39	35	59	15	37	64	26	26	74	50	73	67	74	35	59	19	43	19	24	53	68	74	0	53	73	75	68	80	82	69	72	87	90	89	75	89	95	86	71	96	75	92	98	100	94	96	100	100	1	1	1	1	1	2	1	3	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	2	1	4	1	1	1	2	1	3	1	2	1	2	1	1	2	1	4	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	3	1	1	2	3	2	2	1	1	1	2	2	4	4	3	2	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	3	2	1	2	4	1	5	3	1	2	2	2	2	2
28500	-891.890197064339645	-898.745685015299046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457483547539479	0	1	2	4	4	4	6	5	6	8	8	7	4	8	7	8	7	9	8	10	7	8	8	9	7	11	10	8	10	10	10	10	9	11	11	9	10	11	10	10	12	11	12	9	9	12	12	13	12	12	12	12	14	13	12	14	12	14	13	15	13	15	16	14	15	15	18	17	17	16	16	18	15	16	16	17	18	17	17	17	19	17	17	18	19	19	19	22	22	21	20	22	23	21	22	25	26	26	27	25	28	29	28	29	28	28	33	31	0	0	1	1	1	3	13	13	6	12	13	13	2	8	8	2	9	9	6	21	4	8	15	19	9	9	4	12	14	19	18	18	8	36	27	25	33	28	25	25	25	24	30	5	15	27	37	35	20	6	25	3	24	10	19	51	45	39	17	0	10	12	30	19	59	33	24	57	26	50	11	68	12	27	59	57	64	32	70	58	76	43	0	71	16	44	23	77	57	82	67	82	72	75	82	75	96	96	88	75	97	97	98	92	89	96	108	105	1	1	1	3	2	1	2	1	1	1	3	1	2	2	1	3	1	2	3	1	2	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	3	3	5	3	3	2	1	1	3	3	1	3	6	3	3	1	2	6	3	2	2	4	1	4	5	1	3	2	3	1	1	1	3	1	1	4	2	6	2	3	2	1	2	3	3	2	5	1	1	2	4	1	1	1	4	2	1	1	2
29000	-804.184965676070533	-811.040453627029933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508512186440600	0	3	2	5	4	4	4	6	5	8	7	5	6	7	5	8	7	8	8	10	7	8	7	9	9	11	7	8	11	11	8	11	10	12	11	9	11	11	10	11	13	9	13	10	10	12	11	12	13	11	13	12	14	13	12	14	13	14	15	14	12	17	15	14	15	15	17	18	16	16	16	18	15	13	17	15	15	18	15	17	18	16	18	18	19	19	18	22	21	21	23	23	23	21	22	25	26	27	27	26	29	28	28	29	29	30	32	34	0	0	1	1	3	3	2	15	6	7	7	7	7	15	2	17	4	9	6	10	7	23	15	14	9	18	7	7	14	18	9	25	25	38	12	2	14	11	5	25	6	4	30	19	8	12	14	29	31	42	25	3	49	34	30	26	6	33	55	0	10	73	3	46	54	51	41	48	60	61	27	80	20	61	49	38	61	70	32	50	67	59	0	62	81	82	50	80	82	83	57	95	89	82	94	75	96	93	100	89	97	97	80	96	92	96	98	105	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	3	2	3	3	1	5	3	1	1	2	3	2	1	2	1	2	5	1	1	1	1	4	2	2	1	2	1	7	1	1	1	3	3	1	3	4	1	2	1	2	2	1	1	2	3	1	1	1	1	1	1	2	2	2	1	5	1	1	3	1	4	1	2	1	4	2	1	5	2	3	2	3	2
29500	-904.225688691998471	-911.081176642957871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447952018051021	0	2	3	4	4	5	4	6	6	8	8	7	7	7	7	9	6	8	9	10	7	9	10	9	9	11	9	9	10	11	9	11	10	12	11	11	9	12	12	11	13	8	13	10	11	13	13	10	12	11	13	11	13	14	13	15	13	13	14	15	13	15	15	13	15	16	17	17	16	15	17	19	15	15	17	17	17	18	16	16	18	18	18	18	18	18	18	21	21	21	23	22	24	22	21	24	25	26	25	27	29	29	26	27	28	29	32	33	0	0	1	3	1	3	2	2	6	13	5	7	7	8	7	10	6	9	3	42	5	14	5	21	9	48	2	2	12	9	42	42	9	48	7	29	5	14	9	25	36	4	30	19	12	35	45	9	33	48	25	22	36	43	32	58	32	25	30	0	44	46	30	21	64	74	19	32	58	57	13	66	48	43	43	19	6	70	70	70	76	75	0	50	54	30	69	80	75	82	67	43	89	30	82	82	92	92	78	75	97	97	93	96	89	92	104	96	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	4	1	2	1	3	3	1	2	1	2	2	1	3	1	2	3	3	1	2	2	1	1	3	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	4	4	2	1	6	2	2	1	2	3	7	2	1	1	1	1	1	4	2	2	1	2	2	2	2	6	3	7	2	3	1	2	3	5	2	2	1	2	3	3	2	4
30000	-729.821861708784581	-736.677349659743982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484880198416850	1	2	2	4	3	4	5	6	6	7	6	7	6	7	8	9	7	7	8	10	8	6	9	10	7	11	9	9	10	9	8	10	10	11	10	10	11	11	11	11	14	10	13	10	11	13	13	13	10	12	13	12	14	13	13	14	13	12	13	12	12	15	15	14	15	15	16	18	16	16	14	18	14	16	17	17	18	18	17	17	18	19	19	18	18	19	20	21	21	21	22	22	24	22	22	25	24	27	27	26	28	28	27	30	29	31	32	33	0	0	1	1	3	5	2	2	6	7	2	7	7	22	8	21	6	6	4	27	11	2	14	21	4	49	4	11	22	5	18	17	27	33	7	17	8	8	25	6	9	18	9	19	42	27	8	17	18	19	40	14	46	52	9	23	50	24	40	0	9	13	55	50	6	43	64	76	50	64	11	66	24	50	30	32	74	80	70	50	75	85	0	34	63	43	84	70	82	43	67	86	82	30	82	94	82	94	88	92	97	97	89	89	96	98	105	105	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	2	3	1	1	1	1	2	1	2	2	2	3	4	1	4	2	1	2	4	3	2	2	1	2	1	1	4	2	1	1	1	1	3	5	1	1	6	1	1	1	1	1	2	2	2	2	4	5	1	1	1	4	1	1	1	3	1	2	1	2	1	3	3	2	3	5	1	1	3	4	3	2	2	2	4	4	2	3	1	3
30500	-770.740736644431649	-777.596224595391050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506775244434987	-1	2	2	4	5	5	5	6	7	8	8	7	5	7	8	8	6	8	8	9	7	9	9	10	9	10	9	9	11	9	9	10	10	10	12	10	11	10	8	12	13	10	14	10	8	11	12	13	9	12	12	11	13	13	13	14	12	14	15	14	12	15	14	13	13	15	18	17	16	16	16	19	15	16	17	17	19	18	17	18	19	18	17	17	19	18	19	21	21	18	22	21	23	21	23	26	25	25	27	26	29	29	27	30	29	32	31	33	0	0	1	3	3	3	2	7	4	7	2	7	4	8	8	6	6	6	6	12	7	8	14	16	6	18	7	7	8	6	18	6	13	8	28	39	14	11	6	45	19	49	30	45	6	2	15	19	18	19	25	23	47	51	51	33	6	57	48	0	32	27	30	49	32	49	65	32	48	19	53	52	21	31	63	32	76	48	19	69	29	75	0	27	66	55	84	80	75	75	67	81	89	82	92	89	89	82	100	95	97	97	79	93	82	98	100	99	1	1	2	1	2	2	1	1	2	2	4	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	3	2	1	3	3	2	2	1	2	1	2	2	2	1	3	1	1	3	3	2	1	2	2	1	1	1	1	2	4	2	1	1	2	4	3	2	1	3	3	3	1	5	1	6	4	3	2	5	1	3	5	1	3	1	1	4	3	3	1	2	2	1	2	1	1	2	1	3	1	5	1	1	2	2	6	3	5	3	3	3
31000	-664.757858090918148	-671.613346041877548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627820683173246	1	3	2	4	5	4	5	5	7	7	7	6	6	8	7	8	6	8	8	11	8	8	9	9	8	10	9	8	11	10	9	10	10	10	11	10	10	12	10	11	13	10	13	11	9	12	11	12	11	13	13	12	12	14	14	15	13	11	13	15	14	17	15	14	15	16	16	17	16	15	16	18	14	15	16	16	18	17	17	17	18	19	19	19	17	20	19	19	21	21	23	22	23	21	23	24	25	26	25	25	29	27	28	28	29	32	32	33	0	0	1	3	3	3	2	2	5	7	7	7	7	15	8	5	6	9	6	45	5	15	14	13	4	18	11	12	22	19	18	6	21	15	27	10	14	15	19	25	58	18	30	31	10	13	11	36	26	32	24	40	30	14	53	29	40	25	30	0	37	73	30	18	57	49	40	67	60	19	27	32	12	57	53	19	76	50	70	70	54	75	0	55	60	75	66	80	82	75	65	82	94	82	89	59	96	99	91	89	102	97	90	93	92	96	104	104	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	2	2	1	2	2	1	1	4	3	4	3	1	3	5	1	2	1	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	7	1	1	1	3	1	1	5	2	3	4	2	3
31500	-621.891724295868812	-628.747212246828212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596118380364789	0	2	2	5	5	4	5	6	6	8	7	4	6	8	7	8	6	8	8	9	8	8	9	9	9	11	10	7	10	10	9	11	10	12	11	10	10	10	11	10	14	10	13	10	10	10	13	12	12	13	12	11	13	11	12	14	14	12	14	14	13	15	15	15	16	16	17	17	17	17	16	19	14	16	17	17	19	18	17	16	16	19	19	18	17	19	20	22	22	20	22	21	23	21	22	25	25	25	26	26	28	27	26	29	29	30	31	34	0	0	1	3	3	3	2	12	6	7	7	2	12	8	8	28	5	9	6	15	12	15	15	15	9	42	11	7	15	17	18	19	18	24	10	8	14	14	25	9	58	25	30	5	28	13	23	25	26	19	40	36	23	44	25	11	58	40	30	0	37	27	59	47	26	34	50	30	41	19	28	57	20	60	43	57	19	81	57	5	32	75	0	60	74	75	83	77	75	85	57	82	78	55	82	92	95	94	88	89	97	97	81	95	96	98	105	107	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	1	1	2	3	1	2	2	1	1	3	1	1	1	1	1	4	1	1	2	1	1	2	1	1	2	2	2	4	1	5	4	2	2	1	2	2	4	1	2	4	2	1	1	2	1	2	1	2	2	2	4	1	2	2	2	2	1	1	1	1	1	1	4	3	1	3	1	3
