step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-1080.571695840903658	-1078.532541426176067	-2.039154414727637	0.000027454917105	0.000067086572162	2.443517563954055	0.746748482441857	3	6	5	7	7	8	9	11	8	10	9	10	10	11	11	12	12	12	12	13	13	13	14	15	14	15	14	14	15	15	16	16	15	15	15	16	17	16	14	17	17	15	19	17	16	17	17	17	19	18	18	18	17	18	18	20	16	19	19	20	19	20	21	21	20	22	21	23	23	23	23	26	24	25	25	25	25	25	25	26	27	27	26	26	25	26	27	27	28	29	28	29	28	30	30	32	33	0	3	1	2	0	4	4	4	4	4	4	9	0	9	10	7	9	11	12	12	14	15	12	13	16	17	19	8	17	18	21	33	22	39	12	23	25	26	22	31	33	22	45	57	34	35	35	36	32	22	35	44	35	47	39	41	34	48	52	51	51	53	55	57	24	57	61	65	55	63	67	66	66	67	67	69	70	0	70	70	78	78	70	66	66	70	83	83	84	89	85	86	88	87	86	94	65	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	9
5500	-871.912308483332254	-870.430547523980067	-1.481760959352149	0.000056772007135	0.000059816486162	1.053626411683186	0.732391794590768	3	6	5	7	7	9	10	10	8	9	10	10	10	12	10	13	12	12	12	13	13	12	14	15	14	14	14	14	15	14	15	16	15	15	16	16	17	17	16	17	17	17	19	17	17	17	17	17	18	17	18	18	18	18	19	19	19	19	19	20	21	20	21	20	20	22	22	22	23	22	24	26	23	26	24	24	24	25	25	23	27	25	25	25	24	28	27	27	29	27	27	27	29	30	30	32	32	0	3	1	2	0	4	4	4	4	4	4	9	0	9	10	7	9	11	12	12	14	15	19	13	16	17	19	8	26	18	21	22	22	22	23	23	16	17	34	31	33	33	45	34	34	35	35	36	32	33	35	44	46	35	39	41	44	48	52	51	51	53	55	57	24	64	61	65	63	63	67	66	66	75	67	69	70	0	70	63	82	68	70	66	66	63	83	79	90	84	85	79	88	87	86	94	65	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	1	1	1	1	8
6000	-742.554059005042859	-741.090388057251630	-1.463670947791200	0.000189825240018	0.000061356893640	0.323228321133411	0.658255326754051	2	5	6	7	8	9	9	10	8	9	9	10	10	10	10	12	13	12	12	14	12	13	14	16	14	14	14	14	16	14	16	17	15	14	16	16	17	15	14	16	17	17	18	16	16	16	17	18	17	19	18	18	18	19	18	19	19	19	19	21	19	21	21	21	21	22	21	23	23	23	23	23	23	24	23	24	24	26	26	25	25	26	26	25	25	25	27	27	29	27	27	30	29	31	29	32	32	0	1	2	2	0	4	4	6	4	4	4	9	0	9	10	7	12	11	12	19	14	15	12	13	16	9	12	4	17	18	21	22	15	22	17	23	25	26	22	21	33	22	33	34	34	23	35	36	22	33	23	44	35	47	39	41	44	36	52	51	51	53	55	57	5	57	51	65	63	43	67	66	64	67	67	69	63	0	70	70	68	68	70	72	73	63	79	70	84	84	85	79	70	88	70	94	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	2	3	1	1	2	3	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	1	2	1	2	2	1	4	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	3	2	2	1	7
6500	-923.215308568141154	-921.653946042278562	-1.561362525862614	0.000591500549122	0.000152710735486	0.258175137306070	0.383580228555087	3	7	5	8	7	8	9	10	7	9	8	10	10	10	10	12	13	13	11	12	14	15	14	15	14	13	14	15	15	14	15	16	16	15	17	16	17	15	14	13	18	15	18	16	18	18	16	16	18	18	18	16	17	19	19	20	20	19	18	20	20	18	18	21	21	23	21	23	23	24	23	26	22	26	24	25	25	25	26	24	26	27	26	25	25	28	27	27	28	29	27	29	30	31	29	33	32	0	1	1	9	0	9	6	9	3	11	2	9	0	7	10	7	19	19	10	15	12	15	4	5	19	19	12	4	10	2	23	38	15	15	48	30	23	8	8	9	4	26	24	21	15	27	26	17	2	20	30	39	36	30	15	43	63	17	52	10	46	17	30	63	24	59	26	65	32	22	46	84	29	21	33	2	33	0	66	43	68	68	73	80	60	66	85	85	79	66	80	66	85	88	83	88	76	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	3	5	2	2	2	4	4	2	1	1	4	1	1	1	2	2	2	2	5	1	1	1	4	1	2	2	4	3	2	1	1	2	3	1	1	3	1	7	1	2	2	2	3	2	4	1	4	4	2	1	4	6	4	11	4	1	2	3	1	2	2	1	2	2	1	1	1	4	1	3	2	2	2	2	5
7000	-899.057002300777640	-897.376887567846893	-1.680114732930738	0.000654389709785	0.000137321453217	0.209846596245860	0.463429868189881	2	7	5	7	7	8	9	10	8	11	10	9	10	12	10	11	12	12	11	13	14	14	15	15	15	15	12	14	14	12	17	18	16	15	17	17	17	16	15	15	18	16	19	18	17	18	17	18	18	17	18	19	18	16	18	18	20	17	18	20	20	21	20	21	20	22	21	21	24	23	23	27	23	26	25	25	24	24	25	25	26	26	27	26	25	27	27	28	27	29	27	30	29	29	29	33	33	0	1	1	3	0	3	4	2	4	1	9	2	0	19	4	7	15	19	8	9	14	8	22	5	20	19	6	20	11	11	8	26	28	20	26	23	28	12	10	9	40	28	33	34	33	26	14	54	33	20	54	50	40	22	45	15	52	20	20	47	48	31	38	22	24	57	29	38	44	38	26	66	38	36	35	32	52	0	34	70	78	65	85	34	31	85	59	41	79	39	57	72	83	86	91	83	56	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	2	2	1	3	1	4	1	1	1	1	2	2	4	2	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	6	1	2	2	2	1	3	2	5	2	1	3	3	3	2	4	2	4	3	2	6	3	1	4	1	1	4	1	9	4	1	3	6	1	8	4	2	1	1	1	3	9
7500	-992.298411963776744	-990.695832468030972	-1.602579495745748	0.000853718031173	0.000203960952351	0.238909036595018	0.478039425061652	3	6	5	6	7	9	9	9	9	9	9	10	10	12	9	11	12	13	8	12	12	13	15	12	14	13	14	14	15	15	16	17	15	15	16	16	16	17	16	17	18	17	19	18	18	18	17	16	17	19	16	19	19	18	18	20	19	17	19	20	20	21	21	21	21	21	21	22	24	24	24	26	23	26	23	24	24	24	24	23	27	26	27	25	25	28	26	27	27	29	27	30	29	30	29	32	30	0	1	1	3	0	1	4	1	1	19	1	19	0	15	4	8	16	10	4	7	10	17	26	5	2	16	20	21	19	10	34	25	12	4	33	20	14	33	25	10	48	37	40	22	48	25	33	12	22	40	9	49	18	18	18	15	6	33	51	36	36	21	49	45	24	58	25	30	50	40	27	79	65	23	60	65	17	0	64	65	57	62	80	43	67	51	59	59	73	73	65	51	85	85	80	83	68	1	2	1	1	1	3	2	3	3	1	3	1	1	3	1	1	1	3	2	1	1	1	1	3	3	1	1	1	4	4	1	2	2	3	1	2	1	1	1	3	1	1	1	3	1	4	2	3	3	1	4	1	2	3	3	6	6	1	1	2	2	7	2	1	7	3	3	4	3	3	3	2	1	5	1	2	6	1	2	1	4	2	2	2	2	6	3	4	2	4	2	5	2	3	2	2	6
8000	-961.692356299460130	-960.070924801978435	-1.621431497481642	0.000735425919310	0.000169953275193	0.231095030417557	0.375005193882696	2	7	5	6	8	9	9	10	8	11	9	10	10	11	10	12	13	13	10	13	12	14	15	16	15	15	12	12	15	14	17	18	16	15	16	16	16	14	15	17	17	14	19	18	18	18	17	16	19	18	19	18	19	19	19	19	20	19	19	21	21	21	20	21	21	21	21	23	23	25	23	26	22	27	25	23	25	25	25	26	27	26	24	24	25	26	25	25	28	30	28	28	28	27	29	32	32	0	4	1	3	0	9	2	9	4	3	4	3	0	7	2	4	21	6	11	11	14	16	16	13	8	42	12	12	17	15	30	10	15	6	17	34	12	4	11	21	37	15	42	12	27	10	37	27	42	9	20	37	37	2	41	37	34	47	27	33	31	48	18	49	24	25	47	38	34	49	62	76	37	37	35	46	64	0	60	42	50	78	15	49	42	55	49	49	59	64	84	72	66	57	66	89	81	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	1	3	2	1	2	1	1	2	2	2	2	3	1	1	3	5	5	2	1	2	3	3	4	4	1	1	3	6	3	1	1	3	1	1	3	1	3	4	2	3	2	1	4	2	3	6	3	3	1	2	5	5	4	3	2	1	2	5	5	1	6	2	5	5	2	3	3	4	2	1	5	3	4	2	3
8500	-980.968483263695362	-979.242413790660748	-1.726069473034608	0.000613650638821	0.000120130428842	0.195763552162357	0.365891484009281	1	7	6	5	6	8	10	10	8	9	8	10	10	11	10	11	10	13	12	11	13	14	12	16	14	14	15	15	15	15	16	17	15	14	17	16	17	16	14	16	15	15	18	18	17	17	17	16	19	19	18	18	19	17	16	19	16	18	18	21	22	20	20	19	21	22	21	22	22	24	23	27	23	25	24	23	23	26	24	25	25	27	26	26	24	28	27	27	29	30	26	29	29	30	30	32	32	0	1	1	1	0	1	9	11	3	4	3	9	0	12	2	2	2	8	9	2	2	21	8	13	23	11	16	18	2	21	41	2	15	2	19	25	18	2	15	23	15	7	22	55	21	19	40	10	22	48	47	10	36	4	22	22	10	27	33	51	4	64	33	15	24	17	35	24	33	55	54	59	59	58	47	53	49	0	49	49	66	81	10	19	63	85	43	73	79	32	73	61	10	77	85	64	93	1	2	2	2	1	3	1	1	1	3	1	1	1	1	1	2	3	2	4	2	3	1	2	3	1	3	2	1	2	1	1	6	2	3	2	1	2	3	1	2	4	3	1	1	4	3	1	4	3	1	1	4	3	5	1	2	2	2	1	2	7	1	3	3	3	6	2	3	3	4	4	5	2	3	3	2	2	1	3	4	2	1	9	6	3	1	4	2	3	6	2	3	11	5	3	6	2
9000	-901.778769052966254	-900.225712845667658	-1.553056207298555	0.000622957754964	0.000163519144354	0.262488335767144	0.333962561334146	2	6	5	7	8	7	9	10	9	11	9	11	11	11	10	12	12	11	11	14	12	14	12	15	13	14	15	15	15	13	17	17	15	15	16	17	16	17	15	16	18	16	18	17	17	17	17	17	19	18	19	18	19	19	18	19	19	18	19	19	22	21	20	22	20	22	20	21	23	22	22	24	24	25	24	24	21	25	26	23	24	27	27	24	25	27	28	27	29	28	25	28	29	28	29	31	31	0	1	1	2	0	2	4	9	4	7	4	9	0	11	2	11	10	7	3	17	8	8	19	5	8	4	10	7	17	8	28	25	16	8	17	20	7	19	26	21	4	16	44	39	7	12	9	12	48	28	26	44	28	38	27	34	26	28	44	28	9	36	48	63	24	48	23	24	28	44	46	69	47	26	53	52	34	0	44	57	24	78	57	52	64	47	25	57	80	61	55	66	42	76	32	63	81	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	5	3	3	4	3	1	1	1	2	2	2	2	3	4	3	1	2	4	2	1	1	5	3	5	4	2	2	3	1	3	1	3	2	2	2	1	2	5	2	2	1	3	3	4	3	3	3	2	1	3	5	2	3	3	1	5	4	5	1	3	5	1	6	8	5	4	3	5	2	6	2	6	5	3
9500	-988.864405572549231	-987.259840764309729	-1.604564808239507	0.000737928360481	0.000175670955587	0.238059634234538	0.384898522854522	3	5	5	8	8	7	10	10	9	10	9	10	8	11	11	13	13	13	12	14	12	12	14	15	13	13	14	15	14	15	16	16	12	16	15	16	15	16	15	15	18	16	19	15	16	18	18	17	17	19	18	18	18	18	20	17	19	17	18	20	21	21	19	22	22	22	22	23	23	21	23	26	23	27	24	25	25	24	24	24	25	26	27	25	24	27	27	28	28	28	28	29	29	29	29	31	33	0	1	1	6	0	3	9	4	6	6	4	4	0	6	10	3	21	12	12	33	14	6	33	13	7	12	25	11	33	25	20	8	2	15	29	27	8	4	15	14	17	17	40	8	15	45	44	25	16	48	56	15	36	44	42	8	49	14	42	20	23	20	33	38	24	28	54	16	28	49	54	43	55	60	46	64	42	0	16	50	24	77	42	43	28	43	38	85	16	69	57	28	38	48	58	88	83	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	3	2	1	1	4	1	1	1	4	2	2	1	1	3	3	4	2	3	3	3	4	4	1	1	3	2	2	1	3	1	2	2	3	2	3	1	3	3	4	3	3	3	3	3	5	3	1	2	4	2	4	3	2	6	1	5	4	5	1	9	2	4	4	5	2	7	2	4	7	5	6	5	3	4
10000	-985.297082692175309	-983.734982323223562	-1.562100368951800	0.000944494060877	0.000243490341873	0.257799759637072	0.360762592366810	3	6	6	8	7	8	10	9	9	11	9	10	10	11	11	12	12	12	12	14	11	14	15	15	13	13	14	13	16	14	17	17	14	15	16	15	16	15	16	16	17	15	18	16	16	17	14	17	19	18	18	18	17	18	19	17	19	18	18	20	21	21	20	21	22	23	22	23	23	24	23	24	23	26	25	24	24	25	26	26	27	26	24	25	24	27	26	26	25	26	26	28	28	31	30	33	32	0	1	1	2	0	2	11	3	4	1	4	6	0	12	8	8	11	15	14	19	8	2	3	5	15	7	6	1	4	6	38	37	3	8	25	4	11	19	19	14	7	17	20	3	27	8	12	33	32	7	47	30	34	37	37	4	40	42	35	40	22	31	40	55	44	20	28	41	64	61	34	2	61	66	36	64	15	0	76	70	66	77	7	48	67	35	76	71	71	61	57	63	76	61	32	69	95	1	1	2	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	3	6	3	1	1	3	4	4	3	1	1	3	3	2	3	3	1	3	3	5	2	2	6	1	3	2	1	1	3	2	2	1	1	2	4	2	1	2	2	4	1	1	2	4	4	4	4	1	1	4	8	1	2	5	1	6	1	2	1	2	1	6	4	1	7	1	2	1	2	3	3	2	7	6	4	1
10500	-939.671818191192983	-938.083262859809793	-1.588555331383159	0.000730191116437	0.000178970610103	0.245101051046140	0.386304083978731	2	6	6	7	8	9	9	10	8	11	9	9	10	11	10	13	13	11	11	13	14	14	13	15	14	15	15	15	14	13	16	17	15	16	16	16	15	16	15	17	17	17	18	16	16	17	18	17	19	19	19	17	19	17	18	20	19	18	19	19	22	20	20	22	21	22	21	21	22	25	24	26	23	26	25	24	22	26	25	26	26	26	25	25	25	27	26	26	28	28	27	29	30	30	30	32	33	0	1	1	3	0	9	4	1	3	4	4	3	0	7	4	14	19	4	6	6	18	20	7	5	12	12	6	9	18	2	14	30	15	23	25	19	6	21	25	25	27	3	31	7	11	12	44	9	14	17	4	6	36	37	30	6	25	17	32	35	35	12	43	10	42	55	20	42	67	31	60	59	69	49	44	50	48	0	32	33	64	24	43	52	51	30	51	50	37	76	59	57	57	48	34	87	62	1	2	2	1	1	1	1	5	1	2	1	1	1	2	1	1	1	2	1	2	1	1	4	4	3	3	3	4	1	3	3	2	2	2	1	3	3	1	1	1	1	6	1	4	4	3	1	4	5	2	4	4	2	1	1	6	2	2	2	2	5	6	1	8	2	2	5	3	1	4	3	5	1	3	4	2	3	1	3	6	2	5	4	3	3	6	3	3	4	2	5	5	6	7	7	3	6
11000	-948.595883471691081	-946.902477771857775	-1.693405699833298	0.000825517652741	0.000169703646626	0.205572401828685	0.445650804038953	1	5	6	7	6	9	9	10	8	10	10	9	11	11	9	11	13	12	11	14	13	12	14	16	14	13	14	14	14	14	16	17	15	16	17	16	16	17	16	16	15	16	16	16	17	18	18	17	19	19	19	18	17	18	19	19	19	16	19	21	21	21	20	20	21	22	22	23	23	24	23	25	21	27	22	23	23	25	24	25	26	23	24	25	26	28	28	27	29	28	28	28	29	30	29	32	33	0	1	1	2	0	9	4	1	4	1	7	4	0	4	4	6	22	16	12	14	22	2	22	8	22	9	22	7	4	11	26	16	7	25	28	30	22	21	30	17	15	21	30	20	28	31	58	23	41	15	32	38	23	38	38	31	29	30	44	33	53	56	55	52	30	61	54	50	73	66	38	59	52	38	38	49	55	0	73	28	24	24	57	64	34	73	34	77	80	76	72	64	52	79	63	79	50	1	2	3	1	1	1	1	4	1	4	1	1	1	1	1	1	1	1	1	2	1	3	1	4	1	2	1	2	4	2	2	3	4	1	2	1	2	2	2	1	3	1	2	1	2	2	1	1	2	6	1	1	1	1	1	2	2	1	1	3	4	1	1	1	3	1	2	4	1	1	2	3	1	5	2	2	1	1	1	4	6	3	2	3	5	4	7	2	2	2	2	4	7	4	4	6	7
11500	-1042.389865827668245	-1040.771307744816113	-1.618558082852087	0.000744926442479	0.000173009785722	0.232250831566431	0.460402440067399	2	6	4	7	8	8	9	9	9	9	10	10	10	11	10	11	10	13	11	14	14	15	14	14	12	15	13	15	15	15	16	17	15	16	16	16	15	16	15	16	17	16	19	18	17	17	16	17	18	18	18	18	18	18	19	19	16	17	18	20	21	21	19	21	21	22	22	22	24	25	24	26	23	27	24	25	24	26	25	25	26	27	24	24	23	27	27	26	26	29	28	29	30	29	30	32	33	0	3	1	2	0	4	4	2	4	2	4	9	0	7	10	1	7	11	9	25	14	10	18	5	7	23	19	2	23	8	18	21	4	21	9	8	4	21	8	30	11	18	16	15	21	37	22	23	30	39	6	15	39	41	11	21	10	14	30	54	46	33	35	51	52	30	52	52	22	84	55	51	30	22	62	33	34	0	56	50	36	79	22	49	58	34	66	64	43	83	76	66	34	76	66	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	3	1	3	2	1	1	5	1	3	2	2	4	1	4	4	4	1	3	1	4	2	4	4	2	1	1	1	1	2	5	6	3	1	6	2	2	4	2	2	2	3	1	3	1	2	2	3	5	1	3	4	4	5	2	2	5	1	4	4	5	1	2	3	3	6	2	3	3	2	1	4	6	2	6	9	10
12000	-956.568162385870096	-954.959536495126713	-1.608625890743433	0.000868830327698	0.000205341214928	0.236342135376577	0.398260710587433	2	7	6	8	7	9	9	11	6	11	9	9	9	11	10	12	12	12	12	13	12	14	15	15	14	13	13	14	14	14	16	17	15	15	16	17	16	17	15	16	18	16	18	17	15	17	17	16	18	18	18	18	18	18	19	19	18	18	16	21	21	19	19	21	21	21	21	23	24	24	23	26	22	27	24	24	25	25	25	25	26	26	27	23	25	27	28	27	28	29	27	27	28	30	28	33	32	0	1	1	9	0	1	4	7	1	9	1	3	0	7	12	7	11	8	3	14	14	17	26	5	17	8	16	19	4	17	16	8	25	15	8	8	3	25	4	16	48	25	16	33	29	39	40	17	22	35	20	3	23	59	28	29	6	22	6	32	48	32	41	33	35	49	37	34	73	50	48	76	53	54	46	53	66	0	29	35	65	52	41	66	64	85	63	42	37	76	69	44	75	85	91	32	24	1	3	2	1	1	3	1	1	1	3	3	2	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	3	1	2	3	1	3	3	3	4	3	2	2	1	1	3	1	1	1	1	2	2	1	2	4	2	1	3	2	4	1	3	2	1	2	1	3	3	1	2	2	2	2	3	1	2	4	4	3	2	1	5	4	3	5	5	1	2	1	5	4	5	2	2	6	2	2	1	6	8
12500	-887.417475722576796	-885.778529544718253	-1.638946177858491	0.000610344168452	0.000136901839673	0.224302691415066	0.334306976411728	3	7	5	8	7	9	9	11	9	10	7	11	10	12	10	11	12	11	11	13	12	14	13	16	14	14	15	13	16	15	15	17	16	15	16	17	16	17	15	15	14	16	17	17	18	17	17	17	18	18	19	18	17	17	20	19	17	19	19	19	21	21	20	19	22	23	20	22	24	24	24	26	22	25	25	23	23	25	26	25	27	26	24	26	23	28	26	27	28	30	27	30	30	30	30	31	32	0	3	1	3	0	11	3	6	4	3	3	6	0	8	4	4	18	11	4	9	9	19	18	5	7	16	14	18	7	11	14	30	15	15	26	23	8	41	25	10	10	7	39	30	29	9	23	28	25	34	48	42	30	30	29	29	25	20	39	14	35	14	41	44	24	39	29	24	56	64	46	85	34	51	53	44	57	0	41	45	78	24	52	59	59	41	46	57	64	64	63	22	69	91	59	34	82	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	5	3	1	1	1	4	4	2	1	3	2	1	2	1	1	1	2	2	4	1	1	1	3	3	2	3	2	1	1	2	1	3	2	2	3	3	5	2	4	4	1	4	7	1	2	2	2	4	2	3	3	4	4	5	1	6	3	1	6	3	3	1	6	4	6	4	5	4	9	2	2	6	7	3
13000	-971.125102988503045	-969.527602365953044	-1.597500622549961	0.000642938690946	0.000155020235681	0.241112003156679	0.402499776130764	2	5	6	7	7	9	9	7	8	9	9	9	9	11	11	13	11	13	11	13	13	13	14	15	12	14	14	14	13	14	16	18	15	15	16	16	16	15	15	16	16	17	18	18	18	16	17	18	16	18	19	17	18	17	19	19	20	19	19	20	22	19	18	22	22	21	22	22	22	24	24	27	23	26	24	24	23	26	25	26	27	26	27	25	26	28	24	27	27	29	27	29	29	31	28	33	29	0	1	1	2	0	8	4	2	2	2	4	3	0	2	10	7	12	9	12	12	9	4	8	5	7	3	9	25	17	2	26	15	11	8	16	16	27	23	26	4	20	2	39	23	10	38	9	19	15	2	20	30	18	25	15	16	3	41	30	34	16	45	14	54	24	52	22	24	18	64	46	76	30	20	53	51	30	0	48	70	78	50	39	67	69	69	61	74	67	59	63	52	91	70	91	76	57	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	2	1	3	1	2	2	3	3	5	2	3	3	1	1	4	1	5	4	6	2	1	1	1	1	5	3	7	2	2	6	1	6	3	2	8	3	1	2	3	3	4	6	2	3	2	4	1	3	1	3	1	6	3	3	1	4	1	2	6	3	3	4	1	3	1	1	3	7	1	2	3	1	1	2	4	4	7	2	3	1	4	3
13500	-942.909503867433386	-941.344213499538000	-1.565290367895364	0.000788067159921	0.000201895655794	0.256190926436543	0.471818770231492	3	6	6	8	8	8	9	10	8	10	10	10	9	10	10	11	11	12	12	14	11	13	13	15	15	14	15	13	15	14	16	17	16	15	17	16	17	16	15	17	17	16	18	16	17	16	17	17	18	17	19	18	19	19	19	20	20	19	18	20	21	21	19	19	22	22	21	22	23	24	24	25	22	26	23	24	24	26	26	25	27	26	25	24	25	27	27	27	29	30	27	27	29	29	30	33	32	0	1	1	3	0	3	4	4	2	3	6	9	0	2	4	6	7	12	9	23	9	4	17	5	14	4	9	19	22	8	11	25	8	15	3	19	38	28	19	14	15	19	31	26	27	23	19	17	39	4	46	15	25	41	43	26	8	41	32	12	64	52	47	26	52	45	23	35	32	66	75	63	48	12	61	56	53	0	35	35	78	27	66	38	63	70	72	73	63	77	72	48	32	83	70	70	33	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	3	1	1	2	3	3	5	1	1	2	3	1	3	2	5	2	1	2	1	2	4	2	1	1	1	1	3	4	2	4	2	4	3	1	1	2	6	1	1	5	2	2	1	3	3	2	3	3	3	1	1	2	2	8	1	1	2	1	4	6	1	7	1	4	3	1	1	2	5	3	1	3	6	1	3	3	5
