step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-270.405118623153328	-279.455962003604668	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992237302062457	-1	2	0	7	6	4	8	9	7	9	7	7	9	9	8	9	10	10	11	11	9	12	10	11	11	12	10	13	8	10	14	14	15	15	12	12	13	13	12	13	17	15	10	12	14	13	11	13	14	12	14	14	15	14	19	13	13	13	15	14	13	15	16	16	15	15	14	16	14	16	17	24	22	17	13	17	18	15	18	18	19	15	15	19	24	21	19	20	23	0	3	1	5	6	1	9	15	5	5	5	6	29	9	12	5	29	29	10	30	5	30	8	16	5	19	13	25	4	13	40	61	38	23	27	25	25	36	17	8	27	49	29	17	35	36	16	24	44	10	37	50	60	40	64	8	47	22	40	50	25	48	67	52	45	20	37	57	44	82	19	79	84	54	4	78	76	28	61	71	63	22	51	70	77	80	41	71	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-284.546379114389822	-293.597222494841162	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998574598719668	-1	1	1	3	6	5	8	10	8	6	6	4	7	12	9	10	11	12	10	11	10	12	8	8	12	10	12	13	11	9	13	15	15	14	11	14	15	13	11	15	15	16	14	13	13	14	11	13	16	12	14	13	14	14	20	13	14	12	15	15	8	13	15	17	17	17	15	15	12	14	19	22	23	18	17	15	16	17	19	16	18	16	19	19	21	17	19	20	22	0	1	1	1	6	4	10	6	5	6	12	2	5	19	5	23	8	17	6	15	2	35	13	11	39	2	17	47	19	7	17	46	46	22	13	62	45	58	16	28	28	70	38	14	25	18	61	69	36	21	17	69	15	58	87	47	28	30	25	54	10	20	56	60	46	77	50	31	19	20	82	79	89	51	32	18	19	56	51	17	20	76	49	65	64	37	78	83	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-283.845398335967957	-292.896241716419297	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981830278183289	0	2	1	7	3	7	7	9	7	9	8	5	10	9	5	10	10	10	11	11	9	10	11	11	11	12	11	12	2	9	13	13	14	16	12	9	14	12	13	15	16	15	12	11	14	12	12	13	15	14	13	13	15	14	20	16	15	15	15	16	14	14	14	17	17	18	15	16	13	13	17	14	15	18	15	14	17	17	19	18	19	18	18	16	19	21	18	21	22	0	1	1	12	29	15	15	11	12	7	7	3	30	7	3	21	7	10	18	18	7	14	8	16	30	14	13	16	1	6	18	14	47	37	7	6	17	17	24	23	32	26	23	10	17	18	20	38	33	48	20	13	70	35	53	28	20	32	76	37	22	31	44	48	48	75	39	76	24	30	51	52	39	60	31	26	68	42	74	73	56	75	33	40	65	34	45	82	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-258.171949164727096	-267.222792545178436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993521013304954	0	2	1	6	5	6	7	10	8	7	8	8	9	11	9	8	11	11	9	11	10	10	11	10	12	11	12	12	11	10	13	15	12	13	11	14	13	10	12	14	16	16	14	14	13	13	13	12	16	13	13	14	15	14	20	10	16	15	15	15	14	15	14	17	12	19	17	18	15	16	18	23	21	17	16	17	18	17	16	14	18	17	15	19	25	18	20	21	21	0	3	1	2	2	5	4	16	4	4	6	6	11	22	16	6	19	19	9	8	11	19	22	9	17	30	6	8	15	16	29	34	38	26	16	33	48	6	22	50	59	45	48	48	15	29	56	17	36	23	56	25	37	50	66	9	36	44	39	18	65	40	48	65	19	57	32	59	23	52	67	73	70	70	61	52	49	44	61	56	69	69	26	57	73	42	42	71	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-270.905400045981082	-279.956243426432422	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990469301760965	-2	-1	2	4	6	4	7	9	8	10	5	8	10	10	8	9	10	7	11	11	11	10	11	12	12	11	10	12	12	9	15	13	14	15	11	12	12	13	9	14	17	15	13	13	11	13	13	13	16	11	13	12	15	13	20	12	12	16	15	12	15	11	15	16	17	16	16	17	12	16	15	19	24	15	18	18	18	17	15	18	19	18	20	19	23	20	13	22	23	0	1	1	3	6	3	5	15	7	15	6	7	39	9	7	11	30	11	22	8	16	9	13	39	13	30	12	20	19	5	33	21	38	50	13	30	17	50	18	60	35	54	28	57	12	26	60	29	57	27	69	20	56	60	75	23	17	53	36	50	28	8	43	24	42	34	79	63	35	37	48	34	88	47	53	58	66	46	57	41	41	71	53	76	88	77	27	83	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-277.101796546020637	-286.152639926471977	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993639071900499	0	2	1	7	6	5	7	9	5	11	8	8	9	9	8	8	12	10	10	12	9	10	9	9	10	11	11	13	11	10	15	14	15	16	7	12	14	11	12	13	17	16	15	11	12	14	10	14	15	12	11	13	14	15	20	14	13	15	12	14	13	13	15	18	13	13	17	15	16	14	18	24	20	15	15	15	18	16	18	19	18	19	19	17	17	22	19	21	21	0	3	1	9	6	2	3	16	2	22	9	9	7	4	6	5	29	13	4	19	12	35	15	12	15	30	22	38	22	21	66	36	50	39	9	14	28	8	30	26	75	46	35	23	51	36	7	15	17	27	14	36	40	60	79	65	17	26	30	50	26	10	65	48	38	20	78	56	57	52	76	55	67	65	60	57	20	60	78	41	57	56	42	33	54	73	77	42	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-279.618414337068202	-288.669257717519542	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984755971588241	0	2	1	7	7	7	8	10	4	10	6	5	9	9	8	9	8	12	11	11	10	9	11	12	11	10	11	13	12	9	15	14	16	16	11	13	12	13	10	11	16	16	15	14	14	13	13	14	12	11	15	14	14	15	20	13	15	15	15	15	14	14	16	14	16	17	16	17	14	16	18	22	17	17	17	17	17	17	18	16	20	14	18	14	25	22	12	18	21	0	1	1	9	12	9	4	6	1	7	2	3	17	6	11	4	4	40	10	15	4	17	5	22	22	5	12	23	30	15	28	24	58	31	4	50	10	24	7	16	32	48	84	8	14	30	30	49	39	17	49	25	18	82	68	37	82	18	48	82	40	49	62	87	47	28	57	44	49	59	66	89	34	69	47	32	43	57	87	31	77	15	44	23	72	88	35	70	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-267.799320340400698	-276.850163720852038	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996384170093732	-1	1	0	4	6	6	8	9	8	11	7	7	9	12	8	10	10	12	5	12	10	11	11	10	9	10	8	12	12	11	15	13	15	16	11	13	14	13	11	14	17	15	15	11	14	14	7	13	14	13	14	12	15	14	20	12	16	15	16	15	15	11	15	17	16	19	16	18	16	16	18	22	22	16	17	15	16	14	15	17	18	18	21	19	23	22	16	23	21	0	3	1	2	4	4	6	7	12	26	19	5	9	25	47	27	6	9	1	23	47	26	9	12	9	7	6	35	9	13	21	44	46	48	17	17	14	26	26	29	53	78	37	8	28	23	19	24	21	39	50	62	51	10	84	26	36	32	40	26	18	21	36	58	60	64	58	34	42	39	76	78	83	48	32	36	63	14	18	40	70	48	66	53	83	32	78	83	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-260.912035429258879	-269.962878809710219	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989443612651773	-1	1	2	5	7	7	8	10	8	6	7	7	10	12	9	9	12	10	11	12	9	9	10	9	11	11	9	11	11	11	15	13	14	16	10	13	14	12	12	14	16	16	14	11	15	13	13	13	15	12	14	14	14	15	19	15	15	16	15	15	15	15	15	18	14	20	17	16	16	17	19	20	23	18	17	16	18	12	18	15	19	17	17	19	24	22	14	23	23	0	1	2	2	4	10	5	22	12	3	10	10	15	30	7	6	44	22	13	24	5	11	6	6	18	7	6	27	15	16	40	30	30	46	7	8	32	44	44	38	37	80	48	35	36	19	50	19	36	22	28	50	46	26	75	32	48	57	30	37	52	65	25	41	38	64	63	43	49	31	62	68	60	67	61	63	63	24	68	36	54	34	54	60	60	55	14	70	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-266.976651320279302	-276.027494700730642	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995053136067291	0	2	1	7	4	6	8	6	8	11	7	8	10	10	8	9	10	10	11	11	10	11	11	8	12	12	11	13	11	10	13	13	15	16	12	13	14	12	12	14	14	16	14	13	13	14	12	10	16	12	15	13	15	16	20	15	16	15	14	16	15	15	14	17	16	17	17	17	15	16	17	23	22	17	14	16	16	18	19	17	19	18	20	17	25	23	17	23	17	0	1	1	6	2	3	6	5	6	24	2	5	24	8	5	9	12	7	30	8	24	48	14	8	21	17	15	26	24	16	25	19	26	69	18	26	26	27	30	10	23	58	19	38	23	20	48	2	61	5	27	5	28	41	78	31	40	45	32	23	37	52	26	51	61	58	31	36	45	46	62	83	54	63	47	45	32	77	42	52	51	54	74	54	72	83	65	78	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-281.625867836670864	-290.676711217122204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994688660780977	0	1	2	6	7	4	8	9	5	10	8	7	9	11	6	9	10	12	9	6	10	12	4	10	11	12	12	9	12	11	14	14	15	14	8	14	13	14	9	14	17	13	14	13	14	14	12	13	14	10	15	14	11	14	20	15	13	12	12	17	13	13	16	18	16	14	17	18	16	15	16	25	24	14	18	17	18	18	19	19	20	14	20	20	17	20	20	22	22	0	1	1	6	20	3	20	15	23	8	4	23	5	17	3	35	6	10	11	6	28	17	3	39	17	10	14	5	24	11	59	47	61	44	12	47	19	27	35	61	32	53	24	18	59	37	28	53	57	23	36	42	24	22	79	25	8	25	14	70	16	30	26	70	38	22	43	36	49	57	37	63	80	27	69	71	48	14	64	85	69	48	79	71	33	77	68	81	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-298.609647965680438	-307.660491346131778	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989375015073467	-2	0	2	7	4	5	6	6	8	9	8	8	10	8	9	8	12	12	9	7	11	10	10	11	12	11	10	13	12	11	13	12	14	16	12	14	14	11	8	13	17	15	14	10	14	14	11	14	13	12	14	13	11	16	19	15	13	13	10	10	13	15	13	18	16	18	15	17	15	17	15	19	21	15	17	16	17	18	17	16	18	17	21	19	21	21	16	18	19	0	1	2	5	3	5	6	6	4	20	4	20	16	7	7	7	21	30	16	6	59	15	15	23	24	44	16	12	24	27	47	12	12	17	47	63	31	15	20	25	71	57	63	39	24	28	9	25	44	38	58	10	10	63	56	44	30	17	11	4	50	12	9	76	36	75	63	34	49	67	26	75	48	60	69	53	48	70	33	45	63	56	72	41	36	66	45	80	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-283.448188394667113	-292.499031775118453	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999803120788780	0	2	2	7	6	6	7	10	7	11	7	8	10	11	9	10	10	9	9	12	10	10	11	12	11	12	12	13	12	11	15	11	16	15	11	13	15	14	12	14	15	13	14	11	14	13	10	9	16	13	14	14	13	16	20	16	14	15	15	14	15	15	16	15	15	12	16	18	16	13	18	23	23	18	14	17	17	16	16	17	15	19	21	18	23	21	18	22	17	0	1	1	5	3	2	5	15	5	16	5	11	5	19	9	19	19	11	4	44	12	11	22	18	9	22	32	13	13	19	66	22	31	29	22	25	43	35	16	46	17	2	27	13	10	27	5	12	38	16	66	24	10	31	89	57	24	50	75	20	39	51	75	4	26	44	51	59	17	18	33	86	46	67	70	61	18	34	41	79	66	54	59	37	83	80	22	55	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-279.306411538696693	-288.357254919148033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999265653628194	0	2	2	6	4	5	6	10	7	8	3	7	9	11	9	10	12	7	8	10	6	12	9	11	11	12	12	13	12	9	13	15	14	16	12	11	7	13	13	13	16	16	13	7	14	14	12	12	13	13	11	14	13	14	17	16	11	15	15	13	14	15	15	16	16	20	15	17	14	16	19	24	22	18	15	16	17	16	19	18	17	19	19	17	26	21	18	22	23	0	1	1	11	3	11	6	18	6	7	2	6	21	30	18	9	20	4	9	37	6	18	10	23	18	14	8	17	16	37	36	33	22	32	51	23	7	8	21	16	59	20	22	7	25	29	57	20	36	16	19	26	22	47	63	21	10	50	8	16	28	37	25	60	50	82	54	59	31	35	68	88	66	77	31	49	76	54	87	81	59	77	41	62	89	79	70	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-289.157090192572525	-298.207933573023865	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993408281092069	-2	-1	0	5	6	3	8	10	8	9	8	7	9	12	4	8	10	11	10	11	11	11	10	11	9	12	11	12	12	11	14	14	15	16	12	14	14	12	12	10	13	15	15	10	15	12	12	10	16	14	11	14	10	15	21	12	16	15	14	12	15	13	13	15	16	18	16	14	14	13	16	22	22	14	17	18	18	18	18	17	20	16	21	18	19	17	20	23	22	0	1	2	15	6	2	12	9	5	12	4	5	11	51	6	5	13	53	16	53	13	19	16	11	7	22	48	13	19	25	28	26	59	56	44	29	48	23	30	9	21	68	35	9	63	40	25	11	11	26	10	56	16	11	31	20	69	50	18	22	9	22	20	21	60	49	58	44	41	14	8	84	81	39	69	86	34	32	64	42	85	60	43	49	71	42	52	72	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-262.520953532286910	-271.571796912738250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982119995849418	1	2	2	7	4	6	6	9	7	10	8	7	9	11	9	8	11	11	8	10	11	10	9	10	9	11	10	13	12	11	12	13	13	16	11	12	13	13	9	15	15	15	15	13	14	13	12	13	14	14	11	13	13	14	19	16	16	15	15	14	12	13	16	17	16	18	17	17	15	16	17	23	23	16	18	16	17	14	17	11	18	17	18	19	25	19	18	20	17	0	1	1	7	3	1	3	5	5	13	4	7	9	13	12	6	16	15	5	8	15	39	16	16	4	16	19	24	20	24	4	30	61	59	39	24	30	17	4	33	78	28	38	47	31	21	20	39	47	62	23	39	80	26	76	80	40	45	48	47	21	31	43	56	60	45	74	65	53	33	54	40	88	40	71	40	43	47	74	15	79	43	43	68	72	57	56	83	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-268.517002578634333	-277.567845959085673	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996201170319257	0	2	2	6	6	6	7	10	8	11	7	8	9	12	9	8	12	11	11	11	10	12	8	12	7	9	10	10	11	10	15	15	15	15	12	13	14	14	13	13	11	16	15	13	13	12	12	10	14	14	15	14	15	16	21	16	16	16	15	15	15	12	15	16	16	19	16	17	14	16	19	21	19	15	17	17	18	18	19	17	18	18	20	18	23	20	20	21	18	0	1	1	2	2	3	6	7	25	8	6	4	25	28	12	5	25	48	21	13	25	23	6	27	3	4	11	15	7	15	62	29	24	8	26	41	17	21	14	62	15	13	62	21	23	11	28	16	46	20	35	29	30	17	79	63	60	60	47	39	69	15	44	52	63	75	43	42	18	69	60	79	70	50	57	58	63	54	56	50	67	65	77	42	88	84	81	78	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-305.237844816712254	-314.288688197163594	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963798006132760	1	2	2	3	5	6	6	6	8	7	8	8	8	12	6	9	12	12	10	10	8	9	11	9	10	11	10	11	9	9	9	14	15	15	11	12	15	11	13	11	17	16	16	9	13	13	8	13	16	11	14	13	11	12	20	14	12	15	11	15	13	15	15	17	10	16	15	11	14	16	16	25	22	18	16	15	17	16	16	18	20	18	20	17	22	18	18	21	22	0	1	1	3	3	4	5	5	5	8	7	15	7	25	4	7	19	19	11	11	7	21	65	11	4	24	21	13	9	3	47	45	56	25	20	59	46	21	40	9	42	56	61	12	18	44	6	31	28	12	9	53	12	24	70	27	16	65	20	36	38	48	45	66	47	51	46	16	14	37	63	74	41	43	63	46	61	76	69	77	69	43	80	69	88	75	37	80	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-255.411661429649200	-264.462504810100540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988803975542744	0	1	2	6	7	4	7	9	8	11	7	8	9	12	9	6	11	10	11	12	10	12	9	12	11	11	12	8	10	11	15	13	16	16	12	13	15	13	12	14	16	15	16	13	14	13	13	10	12	14	14	13	10	15	20	15	14	15	15	17	14	14	16	18	16	19	14	17	14	15	18	23	18	18	18	17	14	16	13	14	18	18	20	18	25	21	18	20	22	0	1	1	6	16	3	4	9	7	21	4	6	11	26	11	3	13	11	23	18	9	29	5	11	13	23	29	5	12	5	46	23	62	77	30	27	52	39	10	14	14	80	61	22	35	24	30	28	19	38	27	19	12	40	74	27	14	17	44	54	22	14	26	68	50	60	38	24	17	36	56	71	68	58	76	27	9	59	17	27	41	50	81	63	72	76	43	64	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-268.858393524701626	-277.909236905152966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990213874530018	0	2	2	5	6	6	7	10	7	9	6	7	4	12	8	9	10	12	8	11	9	12	10	12	12	10	11	12	10	11	10	15	15	16	10	13	9	12	11	15	16	14	16	9	13	13	13	11	12	13	14	14	13	15	20	13	15	12	14	16	11	13	15	15	14	13	15	14	14	16	18	24	22	17	16	14	17	18	19	18	19	17	21	20	25	21	20	22	21	0	1	1	3	13	4	11	44	4	6	13	6	2	10	4	5	16	35	11	16	9	15	9	61	27	21	8	8	12	7	21	69	65	65	19	37	7	35	8	25	46	20	76	9	38	15	49	6	20	23	46	16	24	65	32	17	27	31	22	64	21	27	36	56	53	29	50	58	56	59	70	73	89	43	69	46	54	82	82	42	43	33	77	34	89	79	78	87	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
